1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 681.23334),(2 782.9292),(3 871.9402),(4 928.1714),(5 953.36774),(6 985.2737),(7 1020.5716),(8 1040.9675),(9 1045.9581),(10 1060.9711),(11 1062.1038),(12 1067.5518),(13 1085.3601),(14 1078.7109),(15 1085.4955),(16 1101.0803),(17 1095.044),(18 1101.8628),(19 1102.6891),(20 1105.2168),(21 1095.3604),(22 1107.2197),(23 1105.9858),(24 1114.5381),(25 1111.2837),(26 1106.1682),(27 1098.9691),(28 1093.9662),(29 1084.7742),(30 1096.3954),(31 1096.0309),(32 1092.5251),(33 1091.6542),(34 1082.2958),(35 1084.9852),(36 1074.1725),(37 1091.1858),(38 1096.9017),(39 1102.0994),(40 1107.3608),(41 1127.1652),(42 1130.0757),(43 1137.1678),(44 1124.6338),(45 1133.2981),(46 1132.3424),(47 1129.883),(48 1134.4962),(49 1130.4727),(50 1137.2537),(51 1146.3773),(52 1178.0709),(53 1180.5468),(54 1178.8958),(55 1197.5146),(56 1221.6709),(57 1223.426),(58 1227.0375),(59 1229.085),(60 1234.8527),(61 1225.0326),(62 1229.1597),(63 1227.4852),(64 1222.2794),(65 1229.8145),(66 1225.5961),(67 1251.7057),(68 1238.0454),(69 1229.9716),(70 1249.8127),(71 1222.6768),(72 1225.091),(73 1218.1805),(74 1211.6691),(75 1230.1006),(76 1219.5023),(77 1215.4423),(78 1220.695),(79 1213.8553),
(1 683.6966),(2 793.7951),(3 883.1308),(4 936.1519),(5 974.254),(6 1008.13837),(7 1044.6185),(8 1058.016),(9 1065.1307),(10 1078.0894),(11 1077.0308),(12 1098.0043),(13 1087.9591),(14 1090.9169),(15 1093.3732),(16 1085.3009),(17 1077.2393),(18 1075.4587),(19 1076.868),(20 1074.6354),(21 1066.1837),(22 1105.615),(23 1094.442),(24 1099.4208),(25 1091.2616),(26 1091.7197),(27 1084.3558),(28 1082.6395),(29 1067.455),(30 1081.5013),(31 1083.328),(32 1062.2703),(33 1067.0222),(34 1063.5753),(35 1067.8579),(36 1055.6539),(37 1069.884),(38 1062.1566),(39 1060.9933),(40 1076.1294),(41 1072.3474),(42 1073.1143),(43 1082.0642),(44 1081.6346),(45 1098.1294),(46 1096.5398),(47 1099.6115),(48 1114.1997),(49 1122.779),(50 1130.8958),(51 1125.3053),(52 1150.0751),(53 1142.4536),(54 1159.7019),(55 1167.8662),(56 1186.8619),(57 1199.2137),(58 1196.4591),(59 1194.5016),(60 1190.7145),(61 1188.3918),(62 1191.5868),(63 1199.8652),(64 1188.3611),(65 1175.0642),(66 1181.6842),(67 1197.5109),(68 1186.9037),(69 1178.1375),(70 1179.4015),(71 1162.2721),(72 1166.4017),(73 1150.8728),(74 1163.0492),(75 1162.8092),(76 1149.58),(77 1144.4634),(78 1153.426),(79 1144.1853),
(1 680.2502),(2 786.7336),(3 877.52734),(4 939.0266),(5 985.6016),(6 1023.999),(7 1050.5065),(8 1058.2202),(9 1071.1398),(10 1077.7455),(11 1076.397),(12 1085.0288),(13 1092.8563),(14 1101.5083),(15 1110.4568),(16 1110.0664),(17 1109.4521),(18 1123.2037),(19 1108.2086),(20 1110.1432),(21 1103.3822),(22 1122.9603),(23 1127.8894),(24 1131.548),(25 1120.5425),(26 1123.4272),(27 1120.3724),(28 1117.0697),(29 1108.4453),(30 1102.2477),(31 1108.6409),(32 1104.7483),(33 1098.2655),(34 1091.3857),(35 1091.5707),(36 1078.778),(37 1100.8987),(38 1097.0352),(39 1087.2632),(40 1094.6106),(41 1107.4695),(42 1108.1384),(43 1114.014),(44 1111.0203),(45 1099.5175),(46 1118.2563),(47 1113.6544),(48 1129.7856),(49 1125.0057),(50 1142.8816),(51 1139.7931),(52 1147.6538),(53 1135.6774),(54 1149.5807),(55 1162.2915),(56 1177.031),(57 1184.3749),(58 1189.4086),(59 1198.0665),(60 1205.8617),(61 1212.325),(62 1203.7777),(63 1224.6069),(64 1213.3741),(65 1209.191),(66 1212.0582),(67 1222.5941),(68 1216.5906),(69 1206.6628),(70 1210.3077),(71 1197.0402),(72 1187.7522),(73 1189.1772),(74 1190.0437),(75 1191.8809),(76 1181.6439),(77 1175.3595),(78 1165.8346),(79 1159.1986),
(1 652.42566),(2 766.8366),(3 855.52893),(4 911.54877),(5 951.90936),(6 984.4904),(7 1013.43854),(8 1017.8525),(9 1045.6313),(10 1041.5751),(11 1042.508),(12 1053.8247),(13 1043.5095),(14 1067.951),(15 1068.2382),(16 1078.2136),(17 1078.2717),(18 1091.4922),(19 1090.4364),(20 1095.9052),(21 1088.3052),(22 1114.0759),(23 1103.589),(24 1108.4847),(25 1124.7258),(26 1119.4443),(27 1119.9143),(28 1086.3964),(29 1077.0026),(30 1084.5784),(31 1074.2015),(32 1083.9586),(33 1092.1001),(34 1072.9042),(35 1074.5964),(36 1052.6371),(37 1067.4224),(38 1062.3857),(39 1050.0392),(40 1046.3679),(41 1059.6449),(42 1058.1165),(43 1065.2823),(44 1056.8593),(45 1066.4064),(46 1077.5206),(47 1078.9498),(48 1067.4059),(49 1077.8811),(50 1075.3756),(51 1070.7596),(52 1101.2466),(53 1105.417),(54 1117.1742),(55 1131.7637),(56 1137.4463),(57 1149.9768),(58 1146.9285),(59 1144.4169),(60 1146.777),(61 1143.792),(62 1160.4847),(63 1169.0343),(64 1170.1274),(65 1170.8035),(66 1172.0369),(67 1173.411),(68 1165.6664),(69 1167.1091),(70 1165.9948),(71 1160.4554),(72 1156.2329),(73 1166.4052),(74 1153.0071),(75 1152.4658),(76 1143.256),(77 1146.246),(78 1133.7297),(79 1131.7943),
(1 651.264),(2 752.5395),(3 843.2965),(4 901.30255),(5 936.2387),(6 972.5702),(7 1004.021),(8 998.18256),(9 1006.39417),(10 1010.9994),(11 1030.0947),(12 1042.0143),(13 1048.9725),(14 1046.8738),(15 1047.851),(16 1056.5576),(17 1080.9718),(18 1079.0424),(19 1086.4159),(20 1082.5215),(21 1073.8964),(22 1089.5345),(23 1074.086),(24 1068.4175),(25 1069.0359),(26 1047.8729),(27 1055.0931),(28 1040.8218),(29 1030.6168),(30 1028.3068),(31 1035.3888),(32 1042.1812),(33 1048.0203),(34 1039.7576),(35 1038.9396),(36 1022.97723),(37 1044.5717),(38 1028.1143),(39 1026.7018),(40 1023.70264),(41 1024.8745),(42 1025.5192),(43 1041.3698),(44 1041.2565),(45 1045.5319),(46 1057.1892),(47 1055.7576),(48 1066.8479),(49 1052.599),(50 1065.1035),(51 1063.2607),(52 1101.8523),(53 1103.6497),(54 1110.5546),(55 1111.9474),(56 1115.6464),(57 1124.7864),(58 1113.3201),(59 1120.273),(60 1117.12),(61 1119.6287),(62 1118.4065),(63 1136.5475),(64 1135.1816),(65 1137.783),(66 1141.2),(67 1138.5221),(68 1127.5503),(69 1124.1584),(70 1117.2609),(71 1111.3658),(72 1101.421),(73 1090.0975),(74 1094.3326),(75 1108.6941),(76 1100.1089),(77 1103.0338),(78 1097.6794),(79 1083.1007),
(1 626.4577),(2 729.9376),(3 813.1897),(4 875.4079),(5 910.46606),(6 953.6715),(7 975.4341),(8 974.4493),(9 979.65643),(10 995.1325),(11 1004.4663),(12 1002.0918),(13 1005.6456),(14 999.0083),(15 1007.64014),(16 1021.4948),(17 1015.9353),(18 1021.6674),(19 1030.4805),(20 1020.6058),(21 1036.4795),(22 1058.3005),(23 1044.9064),(24 1041.3688),(25 1040.3578),(26 1026.0095),(27 1029.3798),(28 1013.1587),(29 998.1412),(30 1005.7447),(31 1005.31903),(32 992.80334),(33 996.4323),(34 982.1286),(35 975.3282),(36 969.6695),(37 980.7916),(38 983.3594),(39 975.75684),(40 986.37213),(41 991.2383),(42 990.71906),(43 998.56384),(44 1013.91547),(45 1022.21277),(46 1018.1024),(47 1022.2817),(48 1033.5745),(49 1026.8597),(50 1032.5948),(51 1044.7867),(52 1063.9513),(53 1065.5835),(54 1079.3678),(55 1087.0282),(56 1093.4462),(57 1102.6735),(58 1090.3146),(59 1100.4556),(60 1097.7849),(61 1093.4912),(62 1101.6538),(63 1115.2573),(64 1109.6329),(65 1118.7639),(66 1118.722),(67 1135.9766),(68 1139.614),(69 1132.0979),(70 1128.394),(71 1126.5708),(72 1114.3838),(73 1106.9073),(74 1109.4795),(75 1123.08),(76 1109.3099),(77 1113.933),(78 1114.618),(79 1111.961),
(1 624.8812),(2 718.79285),(3 808.68384),(4 871.72955),(5 911.6016),(6 939.6525),(7 973.8945),(8 977.123),(9 983.1193),(10 976.80237),(11 984.25287),(12 970.67834),(13 978.04474),(14 973.4414),(15 981.56525),(16 997.6609),(17 1003.15784),(18 1030.8605),(19 1032.3755),(20 1037.2383),(21 1036.7937),(22 1040.6526),(23 1018.319),(24 1018.03625),(25 1015.31854),(26 1001.53827),(27 1002.6358),(28 992.58246),(29 1007.02924),(30 1011.99866),(31 1018.11865),(32 1014.66693),(33 1015.92914),(34 1012.42944),(35 1025.8566),(36 1025.9604),(37 1025.5562),(38 1023.0497),(39 1018.70105),(40 1027.6492),(41 1041.4408),(42 1049.3425),(43 1049.6989),(44 1050.0526),(45 1051.3827),(46 1048.2931),(47 1049.344),(48 1046.3022),(49 1050.5171),(50 1032.4348),(51 1042.6248),(52 1042.1996),(53 1046.2906),(54 1050.0944),(55 1069.555),(56 1065.9572),(57 1073.4639),(58 1069.0248),(59 1084.3481),(60 1082.8048),(61 1085.0065),(62 1070.9758),(63 1080.435),(64 1080.238),(65 1071.548),(66 1073.6628),(67 1091.998),(68 1083.2437),(69 1073.7064),(70 1086.0774),(71 1063.5219),(72 1056.8009),(73 1056.884),(74 1060.207),(75 1076.9568),(76 1067.5889),(77 1058.3403),(78 1052.2267),(79 1050.0187),
(1 622.10925),(2 722.2213),(3 809.66876),(4 867.1063),(5 900.42566),(6 938.66125),(7 982.3207),(8 989.08136),(9 990.6328),(10 980.0383),(11 981.48956),(12 962.44946),(13 956.7406),(14 936.7633),(15 954.957),(16 964.83386),(17 984.5163),(18 1005.6273),(19 1020.9105),(20 1012.7537),(21 1016.01996),(22 1030.1035),(23 1011.1627),(24 1019.0626),(25 1016.2521),(26 1002.477),(27 1016.3131),(28 1010.4594),(29 1009.45953),(30 1001.0212),(31 1008.3578),(32 1018.49133),(33 1007.4664),(34 1006.60864),(35 1003.47205),(36 980.71716),(37 992.725),(38 993.62573),(39 992.7224),(40 1000.2029),(41 1015.8418),(42 1015.8339),(43 1018.5618),(44 1014.9763),(45 1023.4055),(46 1029.6061),(47 1032.7566),(48 1036.2999),(49 1045.2599),(50 1038.2693),(51 1036.8939),(52 1052.2073),(53 1057.7587),(54 1060.6448),(55 1078.7125),(56 1078.2548),(57 1088.0446),(58 1084.2147),(59 1078.6091),(60 1078.4606),(61 1089.548),(62 1071.7188),(63 1079.2568),(64 1080.527),(65 1071.8555),(66 1084.1508),(67 1082.2789),(68 1086.519),(69 1084.8899),(70 1080.3741),(71 1083.8557),(72 1074.5005),(73 1084.1481),(74 1086.1875),(75 1093.5492),(76 1093.323),(77 1094.3512),(78 1092.5885),(79 1092.5043),
(1 615.5886),(2 715.35345),(3 793.58124),(4 842.0128),(5 889.2664),(6 920.0849),(7 962.15173),(8 977.40765),(9 979.2375),(10 966.8532),(11 963.6146),(12 974.15765),(13 965.32947),(14 959.81866),(15 960.4967),(16 957.69934),(17 971.3602),(18 982.37933),(19 991.5994),(20 991.9469),(21 976.40314),(22 997.65686),(23 989.41064),(24 995.80927),(25 992.82776),(26 989.2967),(27 998.54724),(28 997.4078),(29 979.7967),(30 984.9358),(31 981.3706),(32 996.3812),(33 1001.2831),(34 991.6567),(35 997.18005),(36 990.4301),(37 994.5468),(38 993.9744),(39 983.0885),(40 986.1429),(41 993.8983),(42 996.47076),(43 1007.09406),(44 1002.67194),(45 1006.38446),(46 1008.7699),(47 1012.3806),(48 1009.9434),(49 1011.018),(50 1017.8785),(51 1023.8211),(52 1042.9076),(53 1050.5881),(54 1047.5409),(55 1055.3165),(56 1060.6517),(57 1060.4775),(58 1052.5499),(59 1048.4802),(60 1050.2999),(61 1053.9872),(62 1060.6143),(63 1052.0533),(64 1065.2961),(65 1047.062),(66 1047.8973),(67 1055.1355),(68 1046.2919),(69 1048.7478),(70 1055.0939),(71 1049.6431),(72 1045.0203),(73 1038.5908),(74 1046.3046),(75 1034.7914),(76 1038.4891),(77 1034.6863),(78 1028.0846),(79 1036.1951),
(1 603.433),(2 694.74365),(3 780.25586),(4 836.8455),(5 871.90875),(6 919.17706),(7 955.2216),(8 972.9932),(9 983.8734),(10 989.68115),(11 993.99817),(12 997.688),(13 994.9826),(14 991.75745),(15 990.2783),(16 992.8442),(17 999.418),(18 1015.7913),(19 1018.7166),(20 1038.9839),(21 1024.4962),(22 1054.6727),(23 1032.6694),(24 1041.0592),(25 1030.1721),(26 1024.156),(27 1029.608),(28 1014.49963),(29 1001.7288),(30 984.7942),(31 985.42847),(32 982.3533),(33 985.8777),(34 968.52795),(35 976.87445),(36 974.89197),(37 975.56793),(38 974.61096),(39 974.6554),(40 978.3338),(41 986.6999),(42 993.6033),(43 985.5805),(44 988.6129),(45 990.74786),(46 992.27045),(47 996.2539),(48 991.36053),(49 999.68195),(50 1002.6022),(51 1018.0453),(52 1035.3218),(53 1033.2532),(54 1045.5018),(55 1054.0219),(56 1057.8822),(57 1054.004),(58 1060.1503),(59 1061.8615),(60 1055.1299),(61 1067.4495),(62 1064.2965),(63 1079.4788),(64 1079.5305),(65 1077.1227),(66 1070.5894),(67 1078.7137),(68 1066.1848),(69 1058.6355),(70 1050.8623),(71 1048.2627),(72 1046.2596),(73 1042.9937),(74 1040.1445),(75 1046.9282),(76 1043.2684),(77 1047.2446),(78 1034.7238),(79 1030.5295),
(1 586.8503),(2 671.34705),(3 755.7596),(4 812.26843),(5 837.14056),(6 879.28394),(7 905.5998),(8 915.09045),(9 913.9208),(10 915.6034),(11 919.31854),(12 926.8013),(13 919.39014),(14 915.1139),(15 911.7297),(16 900.8681),(17 910.48615),(18 926.3292),(19 937.1945),(20 948.88873),(21 950.84424),(22 971.9238),(23 968.06146),(24 977.5729),(25 965.1497),(26 956.8901),(27 965.7231),(28 957.86),(29 946.8405),(30 941.22314),(31 941.1259),(32 933.7513),(33 939.3208),(34 931.1023),(35 933.7796),(36 944.5652),(37 947.2245),(38 945.3737),(39 953.76086),(40 963.83075),(41 969.0193),(42 982.13904),(43 969.96326),(44 975.04407),(45 968.8938),(46 974.7723),(47 988.61725),(48 989.9444),(49 978.16095),(50 988.025),(51 988.3303),(52 1007.9091),(53 1006.6839),(54 1007.5745),(55 1021.025),(56 1011.478),(57 1013.3125),(58 1011.23126),(59 1015.4059),(60 1005.369),(61 1010.693),(62 1020.5811),(63 1032.4208),(64 1026.4088),(65 1024.6444),(66 1026.3241),(67 1037.2859),(68 1023.0769),(69 1017.91815),(70 1018.8831),(71 1011.508),(72 1010.2004),(73 1007.6641),(74 1004.8453),(75 1011.91223),(76 1018.2355),(77 1025.3293),(78 1025.1775),(79 1008.578),
(1 584.7468),(2 656.2939),(3 740.34796),(4 784.0512),(5 820.193),(6 840.9678),(7 886.3456),(8 879.5776),(9 895.3495),(10 879.9725),(11 901.671),(12 903.8148),(13 894.34595),(14 897.5611),(15 903.1203),(16 893.58514),(17 898.32135),(18 914.8494),(19 925.3906),(20 940.1813),(21 936.5347),(22 952.0455),(23 948.2476),(24 954.5515),(25 945.223),(26 940.9124),(27 946.9009),(28 929.98535),(29 928.73474),(30 926.01166),(31 929.4291),(32 916.46173),(33 924.47235),(34 911.1968),(35 928.3325),(36 917.5307),(37 929.0145),(38 906.6358),(39 901.98816),(40 899.5812),(41 893.9917),(42 917.1934),(43 905.66907),(44 899.7002),(45 905.0623),(46 907.22455),(47 918.1023),(48 921.945),(49 927.90283),(50 945.19867),(51 946.8493),(52 971.7446),(53 972.2294),(54 975.9049),(55 977.04297),(56 980.93256),(57 983.0058),(58 979.0283),(59 988.3579),(60 992.26483),(61 994.48),(62 997.9514),(63 1007.5578),(64 1005.3471),(65 995.8595),(66 1000.74805),(67 1011.562),(68 1009.124),(69 1013.4785),(70 1007.3853),(71 1006.30963),(72 1015.49304),(73 1010.78864),(74 1003.52167),(75 1015.53357),(76 1013.15753),(77 1014.65594),(78 1003.26074),(79 996.883),
(1 565.4903),(2 653.1498),(3 721.5432),(4 764.6434),(5 794.8961),(6 822.7082),(7 853.2457),(8 869.64014),(9 870.55774),(10 875.65045),(11 877.84393),(12 884.47345),(13 875.1662),(14 863.16833),(15 866.60864),(16 862.38885),(17 864.65686),(18 880.959),(19 888.4904),(20 885.548),(21 891.357),(22 920.1241),(23 912.37213),(24 922.0509),(25 912.1514),(26 912.12897),(27 917.19574),(28 892.3186),(29 894.16864),(30 895.16034),(31 890.9505),(32 882.74054),(33 884.3577),(34 875.9565),(35 887.88135),(36 881.41797),(37 901.18994),(38 891.2857),(39 887.83887),(40 895.18414),(41 903.7972),(42 911.562),(43 906.04553),(44 914.3646),(45 909.8682),(46 909.2025),(47 916.61005),(48 919.3128),(49 919.482),(50 941.7536),(51 940.39),(52 960.5724),(53 945.0086),(54 945.2659),(55 947.00964),(56 948.7388),(57 951.19946),(58 942.7591),(59 947.9346),(60 947.33246),(61 947.46576),(62 947.4926),(63 955.67285),(64 948.6226),(65 947.37854),(66 954.03),(67 961.7569),(68 958.7923),(69 944.40173),(70 948.5352),(71 941.63367),(72 951.4358),(73 943.8564),(74 950.6299),(75 943.3465),(76 947.57245),(77 952.2848),(78 948.0933),(79 952.0805),
(1 560.8769),(2 640.05005),(3 695.7722),(4 740.19464),(5 768.01074),(6 807.3478),(7 827.5629),(8 839.8919),(9 828.2761),(10 849.6412),(11 846.1208),(12 851.54596),(13 855.3166),(14 862.88135),(15 859.7583),(16 855.3153),(17 853.21747),(18 852.9441),(19 869.15674),(20 875.5454),(21 887.09143),(22 906.0226),(23 899.07666),(24 903.6535),(25 907.7354),(26 904.2149),(27 901.2005),(28 890.8533),(29 887.89667),(30 881.2262),(31 879.97034),(32 871.0706),(33 882.43024),(34 874.7561),(35 876.4294),(36 871.52246),(37 883.256),(38 883.0811),(39 878.67615),(40 880.0917),(41 880.68176),(42 875.6028),(43 883.938),(44 879.8567),(45 883.0549),(46 881.1694),(47 885.05286),(48 891.0699),(49 900.0864),(50 911.584),(51 920.3518),(52 934.43365),(53 934.8726),(54 935.04443),(55 941.2788),(56 944.3276),(57 942.26337),(58 941.1542),(59 930.0315),(60 933.1282),(61 923.3077),(62 920.5012),(63 938.97015),(64 941.567),(65 940.3765),(66 947.9792),(67 960.12164),(68 946.73065),(69 944.14124),(70 936.01154),(71 942.3386),(72 946.64996),(73 944.585),(74 944.1017),(75 946.5075),(76 945.68823),(77 941.8955),(78 932.5735),(79 929.6174),
(1 555.30066),(2 635.89166),(3 689.2413),(4 731.6953),(5 756.4674),(6 788.7468),(7 827.74066),(8 831.75555),(9 831.86755),(10 840.5524),(11 845.971),(12 845.0402),(13 860.292),(14 858.13605),(15 858.38385),(16 861.2089),(17 858.258),(18 861.8449),(19 871.2039),(20 876.17334),(21 889.5608),(22 904.62427),(23 907.3925),(24 892.0669),(25 890.96936),(26 877.1667),(27 891.272),(28 881.19885),(29 876.0896),(30 882.12854),(31 877.3078),(32 881.341),(33 889.508),(34 873.5994),(35 880.14),(36 880.08124),(37 894.92303),(38 879.0829),(39 884.94183),(40 882.4762),(41 880.6343),(42 880.95526),(43 892.6267),(44 886.25476),(45 893.84875),(46 895.1397),(47 896.87164),(48 899.56445),(49 906.0791),(50 911.5013),(51 918.6119),(52 941.2991),(53 938.5371),(54 937.48755),(55 946.5445),(56 947.2597),(57 955.9478),(58 949.17523),(59 953.59033),(60 943.319),(61 941.1956),(62 941.1327),(63 952.555),(64 938.7175),(65 937.0935),(66 930.7802),(67 947.8583),(68 939.1326),(69 947.7505),(70 949.1562),(71 942.7107),(72 948.88605),(73 942.67645),(74 933.93805),(75 936.6613),(76 940.9933),(77 933.7751),(78 928.4283),(79 930.9391),
(1 549.01825),(2 609.33),(3 672.9047),(4 717.77454),(5 738.3154),(6 770.8579),(7 804.13513),(8 797.9454),(9 805.0193),(10 808.5365),(11 819.49945),(12 827.6006),(13 831.8683),(14 844.08344),(15 841.1637),(16 844.69604),(17 845.77673),(18 846.8813),(19 859.7158),(20 847.7684),(21 844.6287),(22 865.571),(23 861.6683),(24 864.9009),(25 869.66345),(26 868.5318),(27 876.6906),(28 866.45807),(29 866.0108),(30 868.7892),(31 876.5599),(32 873.6417),(33 882.1313),(34 878.959),(35 880.3229),(36 872.6973),(37 879.90314),(38 871.7401),(39 869.75134),(40 866.2794),(41 865.49133),(42 872.34186),(43 874.971),(44 870.58496),(45 869.0628),(46 863.62933),(47 854.9436),(48 853.92773),(49 856.779),(50 861.8231),(51 871.69977),(52 891.6793),(53 889.3817),(54 892.7338),(55 897.6495),(56 892.76624),(57 906.3318),(58 902.40607),(59 899.62726),(60 898.9222),(61 892.40015),(62 891.47424),(63 899.59186),(64 886.81616),(65 887.35394),(66 891.59155),(67 901.2454),(68 895.73517),(69 876.7667),(70 881.42395),(71 873.341),(72 876.58374),(73 867.12866),(74 861.1732),(75 866.87006),(76 847.6186),(77 861.7382),(78 858.2363),(79 862.40985),
(1 533.2158),(2 599.9963),(3 654.1927),(4 697.9523),(5 731.6665),(6 752.2196),(7 779.541),(8 793.066),(9 805.4434),(10 798.90125),(11 807.20905),(12 822.9257),(13 818.84106),(14 836.86255),(15 843.6233),(16 838.10596),(17 843.22784),(18 838.3013),(19 844.1451),(20 847.3151),(21 842.22565),(22 860.90564),(23 858.43506),(24 852.37146),(25 862.1391),(26 858.3314),(27 854.0476),(28 844.15955),(29 840.14685),(30 836.25604),(31 831.67456),(32 832.54596),(33 843.6535),(34 825.0826),(35 820.6185),(36 811.92267),(37 823.62604),(38 811.1828),(39 813.9788),(40 830.3768),(41 821.9433),(42 829.25275),(43 830.0843),(44 827.4038),(45 831.0051),(46 823.95355),(47 818.5054),(48 818.3564),(49 824.0065),(50 820.16064),(51 830.12384),(52 857.9219),(53 855.5415),(54 864.51117),(55 863.9839),(56 869.8892),(57 878.39935),(58 862.9965),(59 876.2718),(60 867.68726),(61 861.0186),(62 860.43243),(63 859.1088),(64 860.90735),(65 849.9544),(66 856.9531),(67 867.37134),(68 865.64026),(69 861.38306),(70 861.4828),(71 867.8192),(72 867.8134),(73 860.61),(74 859.81104),(75 871.5043),(76 857.3456),(77 868.8075),(78 867.55023),(79 869.82367),
(1 530.5298),(2 599.0423),(3 660.38434),(4 697.7026),(5 723.63824),(6 738.8613),(7 778.0713),(8 774.79297),(9 795.0968),(10 797.5808),(11 802.38007),(12 816.8651),(13 811.4693),(14 812.50684),(15 810.10913),(16 828.203),(17 820.4403),(18 827.29645),(19 828.09686),(20 834.901),(21 835.5101),(22 855.0225),(23 853.6312),(24 844.7598),(25 855.08325),(26 845.5935),(27 859.6909),(28 844.42645),(29 838.9165),(30 837.0863),(31 836.5846),(32 837.5088),(33 842.19476),(34 835.2853),(35 832.8305),(36 824.7976),(37 835.36035),(38 832.36646),(39 830.59247),(40 829.683),(41 826.88336),(42 829.8206),(43 823.19525),(44 809.9491),(45 822.341),(46 808.2296),(47 816.919),(48 814.3924),(49 813.54315),(50 800.28143),(51 804.0904),(52 823.23694),(53 819.718),(54 823.0965),(55 831.89105),(56 840.5329),(57 848.2217),(58 845.59827),(59 847.75775),(60 851.5292),(61 854.4808),(62 852.5766),(63 853.6915),(64 854.41437),(65 849.8191),(66 851.38165),(67 861.4067),(68 850.76263),(69 850.2895),(70 841.96906),(71 839.8608),(72 850.7399),(73 852.49805),(74 854.1122),(75 863.60785),(76 863.96014),(77 868.9324),(78 869.2751),(79 863.76),
