1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 1389222),(2 5166809.5),(3 11142007),(4 18781910),(5 28379754),(6 37578324),(7 47752930),(8 59082476),(9 72427600),(10 87352740),(11 99904990),(12 110614120),(13 120017860),(14 128760040),(15 135536480),(16 141530160),(17 146858480),(18 150962270),(19 154634860),(20 157624180),(21 160094450),(22 163516980),(23 165571570),(24 167346190),(25 167842560),(26 168485230),(27 167792340),(28 170023500),(29 169630200),(30 168097330),(31 166352380),(32 165246060),(33 164505800),(34 166023890),(35 167902320),(36 170486290),(37 174388400),(38 179602110),(39 184512000),(40 188650100),(41 193648720),(42 198534220),(43 201939260),(44 206071860),(45 210360850),(46 213611400),(47 216297390),(48 218815980),(49 221828670),(50 225425660),(51 229447680),(52 234205440),(53 239852460),(54 246531600),(55 254102700),(56 262446100),(57 271385500),(58 280270820),(59 289769300),(60 299926940),(61 310742880),(62 322561180),(63 335100540),(64 348837730),(65 362965730),(66 377844320),(67 393202340),(68 406518500),(69 418761250),(70 430713300),(71 441894620),(72 452266780),(73 462332640),(74 470778850),(75 478649180),(76 486805380),(77 495295650),(78 503138270),(79 509835420),
(1 875402.2),(2 2779391),(3 4275000),(4 5014677.5),(5 5612841.5),(6 6435886),(7 7040400.5),(8 7253726.5),(9 7594186.5),(10 8365377.5),(11 9047407),(12 9539710),(13 9782152),(14 10039711),(15 10599624),(16 10895910),(17 10537983),(18 10353526),(19 10402291),(20 10263254),(21 9893265),(22 9623450),(23 9423238),(24 9290934),(25 9283747),(26 9314289),(27 9300070),(28 9159839),(29 8936755),(30 8802993),(31 8774264),(32 8804985),(33 8921501),(34 9081576),(35 9376761),(36 9766482),(37 10074842),(38 10324218),(39 10498543),(40 10475894),(41 10388506),(42 10355617),(43 10404545),(44 10480383),(45 10571731),(46 10672985),(47 10814282),(48 10942058),(49 11057379),(50 11095588),(51 11040650),(52 10946692),(53 10924057),(54 11051222),(55 11307087),(56 11521826),(57 11630682),(58 11557702),(59 11403744),(60 11386202),(61 11615068),(62 11966524),(63 12247783),(64 12428004),(65 12568462),(66 12791053),(67 13019147),(68 12960239),(69 12536134),(70 12105599),(71 12122376),(72 12756794),(73 13726570),(74 14476013),(75 14640615),(76 14317923),(77 13935847),(78 13840211),(79 14024179),
(1 916750.56),(2 2769136),(3 3945930.8),(4 4161300.8),(5 4418848.5),(6 5239752),(7 6068330),(8 6319813.5),(9 6434924),(10 6788454),(11 7374809.5),(12 7995077.5),(13 8225919.5),(14 8178318.5),(15 8318684.5),(16 8411915),(17 8100546.5),(18 7954632),(19 8077296),(20 8153157.5),(21 8113409.5),(22 8120320),(23 8216405.5),(24 8414575),(25 8599357),(26 8745485),(27 8843553),(28 8976594),(29 9131227),(30 9236680),(31 9307889),(32 9435144),(33 9580621),(34 9667536),(35 9757902),(36 9873724),(37 9996867),(38 10158455),(39 10264427),(40 10289637),(41 10306277),(42 10289152),(43 10248532),(44 10261892),(45 10356173),(46 10471508),(47 10598464),(48 10729687),(49 10842005),(50 10896371),(51 10831291),(52 10637738),(53 10484941),(54 10534061),(55 10843771),(56 11204621),(57 11349243),(58 11190193),(59 10913047),(60 10771617),(61 10860815),(62 10948829),(63 10831129),(64 10657479),(65 10735473),(66 11091276),(67 11404552),(68 11310539),(69 10646879),(70 9856808),(71 9648214),(72 10282483),(73 11288400),(74 11845192),(75 11686443),(76 11254953),(77 11038443),(78 10972442),(79 10903516),
(1 875566.75),(2 2570611.5),(3 3635011.5),(4 3815680),(5 4013936.8),(6 4896704.5),(7 5865590.5),(8 6425214),(9 6806975.5),(10 7072239.5),(11 7544918.5),(12 8122360.5),(13 8255958.5),(14 8130277),(15 8201988),(16 8012825.5),(17 7480713.5),(18 7294894),(19 7278533),(20 7149808),(21 7006664.5),(22 7059133),(23 7142227),(24 7165812.5),(25 7148961.5),(26 7207906.5),(27 7409780.5),(28 7654267),(29 7885842),(30 8116933),(31 8312879.5),(32 8466657),(33 8543612),(34 8551014),(35 8569551),(36 8543438),(37 8472919),(38 8484054),(39 8519659),(40 8523414),(41 8473257),(42 8412896),(43 8385776.5),(44 8476594),(45 8705247),(46 8991627),(47 9251521),(48 9415718),(49 9583402),(50 9820476),(51 10034328),(52 10052909),(53 9819025),(54 9549797),(55 9518832),(56 9654141),(57 9702693),(58 9484068),(59 9097083),(60 8876561),(61 9043345),(62 9370771),(63 9423891),(64 9159769),(65 9031749),(66 9362784),(67 9952060),(68 10205809),(69 9881162),(70 9284897),(71 9016296),(72 9381966),(73 10134769),(74 10680465),(75 10694068),(76 10482427),(77 10380628),(78 10332625),(79 10125178),
(1 720606.94),(2 2132649.8),(3 3071347.5),(4 3331489.5),(5 3602880.8),(6 4397659.5),(7 5532049.5),(8 6397701),(9 6686044),(10 6837630),(11 7149527),(12 7529392),(13 7681005),(14 7488064.5),(15 7250578.5),(16 7177319.5),(17 7096738),(18 6981957),(19 6892512.5),(20 6793718),(21 6775287),(22 6816982.5),(23 6915264),(24 6990865.5),(25 6968670),(26 6988095.5),(27 7152334),(28 7333705.5),(29 7468282),(30 7532421),(31 7568990.5),(32 7666391.5),(33 7776289.5),(34 7842039.5),(35 7840690),(36 7770266),(37 7631520.5),(38 7416419),(39 7264570),(40 7297570.5),(41 7388028),(42 7388624.5),(43 7354416.5),(44 7454187.5),(45 7817488.5),(46 8311556),(47 8685220),(48 8768054),(49 8727148),(50 8828900),(51 9093331),(52 9193270),(53 8872602),(54 8341686),(55 8084183),(56 8218256),(57 8468888),(58 8537971),(59 8362086),(60 8124686),(61 8084653.5),(62 8152548.5),(63 8070895.5),(64 7797699),(65 7587681.5),(66 7595152),(67 7740676.5),(68 7813593.5),(69 7666932.5),(70 7412382),(71 7293972.5),(72 7424944),(73 7676014),(74 7796471),(75 7765520.5),(76 7732191.5),(77 7742442),(78 7653674),(79 7535566.5),
(1 615028.5),(2 1859911.4),(3 2724790.3),(4 3024570),(5 3212965.8),(6 3770885.3),(7 4673099.5),(8 5454206),(9 5805915.5),(10 5854315.5),(11 5942767),(12 6204192),(13 6312009.5),(14 6099186.5),(15 5988295),(16 5973536),(17 5643850),(18 5321369),(19 5174287),(20 5080253),(21 5038892),(22 5114341.5),(23 5154209),(24 5164868),(25 5161193.5),(26 5249503.5),(27 5432804.5),(28 5572796.5),(29 5629972),(30 5665161.5),(31 5685419.5),(32 5720926),(33 5784055.5),(34 5877852.5),(35 5957478.5),(36 5902663.5),(37 5676672.5),(38 5463919),(39 5404733),(40 5517689),(41 5694200.5),(42 5830009.5),(43 5870216.5),(44 5881181.5),(45 5988100),(46 6195341.5),(47 6334314.5),(48 6301484.5),(49 6221211.5),(50 6295990.5),(51 6522139.5),(52 6688893.5),(53 6610118.5),(54 6328173),(55 6019620.5),(56 5922415),(57 6097013.5),(58 6289903),(59 6268827.5),(60 6147264.5),(61 6086409),(62 6016850),(63 5877605.5),(64 5797472),(65 5810300.5),(66 5926723),(67 6129370.5),(68 6231199),(69 6133640.5),(70 5959788.5),(71 5909631.5),(72 6052672),(73 6253844.5),(74 6381928.5),(75 6444366),(76 6489834.5),(77 6462028),(78 6453209.5),(79 6414431),
(1 555539.56),(2 1647220.4),(3 2320024),(4 2602505),(5 2872562.8),(6 3280459.3),(7 4096868.3),(8 4763130.5),(9 4976160),(10 5214022.5),(11 5423707.5),(12 5565407),(13 5710337),(14 5573666),(15 5206986.5),(16 5100467.5),(17 4939769),(18 4757290),(19 4665600.5),(20 4595646.5),(21 4529997),(22 4502399),(23 4539776),(24 4613037.5),(25 4618304.5),(26 4642918.5),(27 4736885.5),(28 4812027.5),(29 4819521),(30 4783080),(31 4759454),(32 4736410.5),(33 4749291.5),(34 4843425),(35 4919004.5),(36 4924191),(37 4853189.5),(38 4733091),(39 4679822),(40 4741314.5),(41 4861909),(42 4978554),(43 5068031.5),(44 5109648),(45 5154673),(46 5257668.5),(47 5404868.5),(48 5492824.5),(49 5455506),(50 5374849),(51 5373640.5),(52 5478212.5),(53 5540036.5),(54 5445899.5),(55 5340086),(56 5371847),(57 5536780.5),(58 5644216.5),(59 5638697.5),(60 5466310),(61 5192909.5),(62 5039389.5),(63 5114791.5),(64 5142887.5),(65 5128723),(66 5222841),(67 5333668.5),(68 5367046.5),(69 5292314),(70 5190267),(71 5139411),(72 5190839.5),(73 5276361.5),(74 5306459.5),(75 5324507),(76 5342331.5),(77 5357093.5),(78 5334935.5),(79 5330802),
(1 584882.9),(2 1585434.9),(3 2066436.3),(4 2273258),(5 2537502.3),(6 2957725.3),(7 3616267),(8 3999568.5),(9 4318110),(10 4431521.5),(11 4391010),(12 4363215.5),(13 4362127),(14 4104025.3),(15 3898637),(16 3893966.5),(17 3779270.8),(18 3732553.3),(19 3721871.3),(20 3663190.3),(21 3663662.5),(22 3703078.3),(23 3694783),(24 3672814),(25 3665950.8),(26 3687286.3),(27 3730937.3),(28 3819885.5),(29 3927779.8),(30 4043950),(31 4114355),(32 4063235.5),(33 3994370.8),(34 4029436.5),(35 4094916.3),(36 4100407),(37 4063194),(38 4047836.5),(39 4076986.3),(40 4166715.8),(41 4310336.5),(42 4463803),(43 4537513.5),(44 4558639.5),(45 4581623),(46 4610097.5),(47 4648649.5),(48 4680719),(49 4675611),(50 4633435),(51 4639085),(52 4752203.5),(53 4894021),(54 4945707.5),(55 4955500.5),(56 5034091.5),(57 5125219),(58 5113173.5),(59 5029144.5),(60 4852905),(61 4596882),(62 4497294.5),(63 4645175.5),(64 4680355.5),(65 4535691.5),(66 4428140.5),(67 4354297.5),(68 4345385.5),(69 4439685.5),(70 4545010),(71 4575030.5),(72 4617655),(73 4759989.5),(74 4912371.5),(75 4915934),(76 4776675),(77 4701002),(78 4694320.5),(79 4616217.5),
(1 534362.8),(2 1377403.9),(3 1651386.3),(4 1766364.6),(5 2072608.3),(6 2285847.3),(7 2715131),(8 3070212),(9 3213260),(10 3258990.3),(11 3344834.5),(12 3356549.3),(13 3448206),(14 3519306.8),(15 3406657.8),(16 3384205.3),(17 3375955.5),(18 3285099.3),(19 3169846.5),(20 3118233.8),(21 3152459.8),(22 3165315),(23 3218009.3),(24 3292195.3),(25 3321100.3),(26 3340797.8),(27 3377384),(28 3439191.8),(29 3502594.5),(30 3588884),(31 3642459),(32 3580694.5),(33 3514643.5),(34 3560599.5),(35 3603750),(36 3620170.8),(37 3622303.8),(38 3610211.8),(39 3619000),(40 3667850.5),(41 3715775.5),(42 3717991.8),(43 3705154),(44 3732039.8),(45 3775148.5),(46 3790656.5),(47 3796154.8),(48 3831299),(49 3857941.8),(50 3827892),(51 3866319.5),(52 4062118.3),(53 4199677.5),(54 4133751.3),(55 4085969),(56 4121967.5),(57 4078176.5),(58 4046959.5),(59 4202507.5),(60 4225841.5),(61 3998815),(62 3944860.8),(63 4058084.8),(64 3963179.3),(65 3912717),(66 4045407),(67 3985502.5),(68 3900560.8),(69 3934940),(70 4053708),(71 4139677.5),(72 4251445),(73 4417966.5),(74 4544828),(75 4455358.5),(76 4298517),(77 4375954.5),(78 4480840.5),(79 4453750.5),
(1 508432.7),(2 1196766.5),(3 1356629.5),(4 1526359.5),(5 1773332.1),(6 2064843.5),(7 2353086.5),(8 2554303.8),(9 2734072.3),(10 2726803.5),(11 2707768.5),(12 2711977),(13 2869161),(14 2906286.3),(15 2824245.5),(16 2722665.3),(17 2774730),(18 2783688.5),(19 2824506.3),(20 2861815),(21 2891697.5),(22 2936742.5),(23 3081211.8),(24 3195372.8),(25 3254555),(26 3261747.5),(27 3261431.8),(28 3258809.5),(29 3254642.8),(30 3265996.8),(31 3252848.5),(32 3165333.5),(33 3125285),(34 3153464),(35 3201102.3),(36 3289565),(37 3371723.5),(38 3406062),(39 3332886),(40 3231840.3),(41 3202265),(42 3195979),(43 3184343.5),(44 3245619.5),(45 3375010),(46 3507835.8),(47 3578077.3),(48 3612775),(49 3621459),(50 3572895.5),(51 3547713.5),(52 3652796.3),(53 3765852),(54 3834878.5),(55 3968650.8),(56 4091420.3),(57 3988475),(58 3887075),(59 3990804),(60 4026224.8),(61 3934504.8),(62 4014954),(63 4127541.5),(64 4014095.3),(65 3903747.8),(66 3871897.5),(67 3737559.8),(68 3670990.5),(69 3801873),(70 3921264.5),(71 3955906.3),(72 4065278.5),(73 4234152.5),(74 4280248),(75 4122836.3),(76 4039191.3),(77 4160454.8),(78 4125287.5),(79 3952981.3),
(1 449896.22),(2 1031555.44),(3 1167754.9),(4 1358387),(5 1604399.9),(6 1883206.8),(7 2066527.4),(8 2307195),(9 2362509.8),(10 2399098.5),(11 2480281.5),(12 2493655.8),(13 2483250.5),(14 2511703.3),(15 2395272),(16 2260857.5),(17 2354868.8),(18 2428903.8),(19 2425667.5),(20 2527574.5),(21 2656795.5),(22 2739711.3),(23 2842989.5),(24 2894085),(25 2856338.5),(26 2823943),(27 2827451.5),(28 2796433.5),(29 2730700.8),(30 2735685.3),(31 2740801.3),(32 2764921.5),(33 2849130.5),(34 2921381.3),(35 2918610.5),(36 2909652.3),(37 2892054.3),(38 2830940),(39 2772451.3),(40 2777820.3),(41 2866752.8),(42 2981261.5),(43 3056961),(44 3107645.3),(45 3166832.5),(46 3214058.5),(47 3226769.3),(48 3275179.3),(49 3359837.8),(50 3345089.8),(51 3251437.5),(52 3276442),(53 3371355.8),(54 3412566),(55 3526721.8),(56 3658898.3),(57 3579889.3),(58 3480075),(59 3576385.3),(60 3634071.3),(61 3591742),(62 3674259),(63 3670262),(64 3450013.5),(65 3277864.8),(66 3234137),(67 3183675.8),(68 3252765),(69 3376309.8),(70 3389367),(71 3372102.3),(72 3520622.8),(73 3725898.5),(74 3806571.3),(75 3645353),(76 3491284.8),(77 3535112.5),(78 3527479),(79 3436365.5),
(1 459727.56),(2 974224.3),(3 1076163.1),(4 1431620.9),(5 1638776),(6 1938182),(7 2147675.3),(8 2398690),(9 2443849.8),(10 2545666.8),(11 2567571.8),(12 2480765.3),(13 2471550.3),(14 2486685),(15 2424211.3),(16 2342185.3),(17 2456555.8),(18 2503343.5),(19 2574810.5),(20 2753164),(21 2817034),(22 2777357.8),(23 2813733),(24 2802713.3),(25 2683905.8),(26 2616559.3),(27 2642570),(28 2615237.3),(29 2616371.3),(30 2696275.8),(31 2734401.8),(32 2752400.5),(33 2794070.8),(34 2755817.3),(35 2697842.8),(36 2700494),(37 2714894.8),(38 2764485),(39 2841295),(40 2903596),(41 2966745),(42 3032620.3),(43 3058204),(44 3068199.8),(45 3124039),(46 3202660.5),(47 3227235),(48 3214430.3),(49 3235914.5),(50 3227980.3),(51 3167870.8),(52 3191836),(53 3256740),(54 3247187.8),(55 3284557),(56 3354945.3),(57 3326154),(58 3283316),(59 3291572),(60 3191580.8),(61 3028268.3),(62 3012447.5),(63 2993203.5),(64 2863296),(65 2785737),(66 2770770),(67 2706260.8),(68 2728406),(69 2761766.5),(70 2698673.3),(71 2711814),(72 2931169.3),(73 3079807),(74 3013719.3),(75 2908612),(76 2979490.8),(77 3065505.8),(78 2962402),(79 2949057.3),
(1 473814.66),(2 942605.75),(3 1037466.9),(4 1308150),(5 1478510.1),(6 1756899.8),(7 1935124.3),(8 2066920.9),(9 2083174.9),(10 2200873.3),(11 2149824.3),(12 2065505.1),(13 2010561.4),(14 2071580.9),(15 2091953.8),(16 2041383.1),(17 2132177.5),(18 2332716),(19 2439875.3),(20 2530562.8),(21 2557318.8),(22 2572327.8),(23 2624867.3),(24 2635755.8),(25 2525298.8),(26 2537337),(27 2583272),(28 2497079),(29 2471607.5),(30 2573651.3),(31 2583181.5),(32 2581088.5),(33 2596320.5),(34 2560334.3),(35 2549345.8),(36 2572375.3),(37 2578056.3),(38 2589195.3),(39 2600486),(40 2582313.3),(41 2584286.5),(42 2623673),(43 2665501.3),(44 2692021),(45 2736691.3),(46 2794139.5),(47 2763595),(48 2675403.5),(49 2654063.8),(50 2664574.8),(51 2640464.3),(52 2642568),(53 2694095),(54 2753112.3),(55 2795193.3),(56 2810417.3),(57 2763565.5),(58 2683302.3),(59 2695431.8),(60 2623492.3),(61 2460298.8),(62 2463674.3),(63 2473299),(64 2433671),(65 2416095),(66 2364482),(67 2331638.3),(68 2363877.5),(69 2391063),(70 2376708),(71 2390738.3),(72 2561517),(73 2747326.8),(74 2708062.8),(75 2579418.5),(76 2628000.3),(77 2641733),(78 2543027.8),(79 2631091),
(1 493688.84),(2 963115.25),(3 1056772.9),(4 1334351.1),(5 1543779.1),(6 1805643),(7 2016198.5),(8 2144258.5),(9 2121375.8),(10 2119481.3),(11 2019091.8),(12 1904183.9),(13 1820554.6),(14 1866632),(15 1852407.5),(16 1856335.3),(17 1991142.4),(18 2199863.8),(19 2257662.8),(20 2321755.3),(21 2295253),(22 2228121.8),(23 2212256.5),(24 2149203.3),(25 2088034),(26 2149703.3),(27 2228598.3),(28 2192617.8),(29 2232438.5),(30 2316906.5),(31 2309856.3),(32 2277709),(33 2257137.5),(34 2205927.5),(35 2181115.5),(36 2183871.5),(37 2193258),(38 2216067.3),(39 2209512.5),(40 2155932),(41 2145080.3),(42 2206341.5),(43 2259866),(44 2268117.5),(45 2248063),(46 2212935.3),(47 2139428),(48 2060123.4),(49 2074212.9),(50 2158082.5),(51 2182161.8),(52 2186673.3),(53 2252063.8),(54 2299328.3),(55 2342147.3),(56 2403080.3),(57 2349245),(58 2201462.5),(59 2173576.3),(60 2177907.5),(61 2166852),(62 2201658.8),(63 2161326.5),(64 2100098.5),(65 2052254.5),(66 2010190.8),(67 2048044.3),(68 2125569.5),(69 2164950.3),(70 2176647.8),(71 2200648.3),(72 2326260),(73 2467919.8),(74 2444440.3),(75 2392501.3),(76 2439552.8),(77 2332937.5),(78 2269556.3),(79 2389567.3),
(1 487655.28),(2 892115.75),(3 978722.94),(4 1163386.4),(5 1370029.9),(6 1681847.9),(7 1914246.6),(8 1925352.8),(9 1905188.6),(10 1966886.3),(11 1853575.9),(12 1746900.5),(13 1741986),(14 1742255.9),(15 1750471.5),(16 1767660.1),(17 1891605.8),(18 2045198.8),(19 2108429.8),(20 2117117.8),(21 2121650.3),(22 2095654.3),(23 2047557.4),(24 2008594.1),(25 1959215.9),(26 1986455.5),(27 2047002.3),(28 2024362.5),(29 2036325.1),(30 2059179.3),(31 2028026.3),(32 2008783.1),(33 1991952.8),(34 1951337.3),(35 1944193.8),(36 1927645.4),(37 1917778.5),(38 1923639.5),(39 1914119.6),(40 1887779.9),(41 1886098.6),(42 1915579.5),(43 1943454.9),(44 1932817.3),(45 1890121.6),(46 1887099.4),(47 1889240.1),(48 1856662.4),(49 1837682.5),(50 1868483.9),(51 1906929.1),(52 1930789),(53 1993058.3),(54 2016848.4),(55 1972733.9),(56 2034974.4),(57 2113498.8),(58 2051326),(59 2018010),(60 1976984.4),(61 1952414.6),(62 1955350.8),(63 1924506.1),(64 1899474.1),(65 1863832),(66 1813001.1),(67 1867603.9),(68 1930866.6),(69 1920032),(70 1939998.4),(71 1976359.9),(72 2090614.4),(73 2188345.3),(74 2114022.5),(75 2121252.5),(76 2189427.5),(77 2018177.6),(78 2005965.5),(79 2133079.3),
(1 489338),(2 858613),(3 944186.7),(4 1190256.8),(5 1407963.3),(6 1693694),(7 1843829.1),(8 1897214.8),(9 1820312.5),(10 1773066.9),(11 1614713.6),(12 1516039.1),(13 1489257.1),(14 1497832.5),(15 1486435.3),(16 1546230),(17 1722342.6),(18 1850214),(19 1867774.8),(20 1867692.1),(21 1832024.9),(22 1771234.5),(23 1751744.5),(24 1713269.4),(25 1656858),(26 1659380.5),(27 1698551.5),(28 1659689.4),(29 1663591.1),(30 1687226.3),(31 1690607.5),(32 1719436.3),(33 1709635.8),(34 1666228.3),(35 1647434.3),(36 1626990.6),(37 1612382),(38 1623307.8),(39 1655334.3),(40 1676844.3),(41 1679486.3),(42 1686351.5),(43 1693354.9),(44 1675603.9),(45 1631977.8),(46 1642278.3),(47 1684550.4),(48 1692233.6),(49 1695032.9),(50 1741917.5),(51 1789379.9),(52 1792561.6),(53 1839363.4),(54 1899193.3),(55 1890865.1),(56 1901654.3),(57 1917552.9),(58 1864051.4),(59 1826543.6),(60 1803878.6),(61 1775146.9),(62 1765805.4),(63 1717534.9),(64 1681645.4),(65 1657629.9),(66 1619555.8),(67 1661470.8),(68 1701923),(69 1666562),(70 1675897.6),(71 1695050.9),(72 1736295.1),(73 1800691.4),(74 1772637.5),(75 1807604.3),(76 1863994.6),(77 1690654.8),(78 1747106),(79 1766782),
(1 481904.1),(2 793714.8),(3 941204.2),(4 1209241.5),(5 1520327),(6 1725394.5),(7 1994201.9),(8 1987215.3),(9 1925213.4),(10 1878119.8),(11 1734342.9),(12 1579014.1),(13 1610260),(14 1576995.8),(15 1619136.3),(16 1627607.6),(17 1772549.1),(18 1858737.1),(19 1884180),(20 1794194.3),(21 1744363.4),(22 1753235),(23 1696425.8),(24 1697254.3),(25 1667793.8),(26 1644864.4),(27 1671194.5),(28 1639790.6),(29 1645499.8),(30 1674760.3),(31 1692537.5),(32 1707173.8),(33 1682865.5),(34 1643175.8),(35 1618968.6),(36 1586299.8),(37 1588272.6),(38 1598426.6),(39 1613261.4),(40 1657879.3),(41 1661316.3),(42 1632242.3),(43 1631187.4),(44 1631313.4),(45 1605536.4),(46 1625499.6),(47 1661817),(48 1629978.9),(49 1613981.9),(50 1673266.6),(51 1748421.4),(52 1764525.5),(53 1751394.6),(54 1813920.8),(55 1835529.1),(56 1819758.5),(57 1826250.1),(58 1755586.9),(59 1690488.8),(60 1626079),(61 1581267),(62 1575192.8),(63 1557336.5),(64 1506129.8),(65 1529682),(66 1493183),(67 1476686.3),(68 1534335.8),(69 1543561),(70 1535832),(71 1528031.4),(72 1571669.8),(73 1631315.8),(74 1608600.4),(75 1720191.6),(76 1752175.3),(77 1633903),(78 1736025.9),(79 1716406.1),
(1 471960.8),(2 749469.94),(3 865601.06),(4 1142050.5),(5 1350620.3),(6 1541156.6),(7 1654164.5),(8 1709814.6),(9 1605661.5),(10 1537575.5),(11 1426824.1),(12 1325487.9),(13 1324210.9),(14 1382301.1),(15 1400220.5),(16 1393705.8),(17 1508015.3),(18 1551282),(19 1509309),(20 1443648.1),(21 1422697.3),(22 1369951.5),(23 1322961.8),(24 1329118.8),(25 1277645.5),(26 1267348.3),(27 1328646.3),(28 1332991.1),(29 1364129),(30 1392962.6),(31 1408793.5),(32 1413879.3),(33 1423648.8),(34 1452392.5),(35 1472002.8),(36 1481866.5),(37 1492600.5),(38 1486059.9),(39 1491234.8),(40 1523823.5),(41 1539138.5),(42 1510629.4),(43 1501184.5),(44 1503989.1),(45 1477851.9),(46 1479342.9),(47 1496264.5),(48 1491714.9),(49 1500472.1),(50 1496211),(51 1481689.3),(52 1486443.4),(53 1508224.5),(54 1580599.1),(55 1588252.6),(56 1532628.8),(57 1523580.1),(58 1484681.6),(59 1476469.1),(60 1428076.1),(61 1401712.8),(62 1431498),(63 1407547.9),(64 1334199.3),(65 1364783.1),(66 1399417.1),(67 1353817.6),(68 1410383.1),(69 1456173.5),(70 1429224.1),(71 1453724.8),(72 1535077.4),(73 1575989.1),(74 1571740.3),(75 1651414.3),(76 1684646.9),(77 1596536.1),(78 1689900.1),(79 1603146.3),
