1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 270664.03),(2 738242.8),(3 1348532.8),(4 2294563),(5 3278420.3),(6 4309887.5),(7 5579373.5),(8 6827821.5),(9 7984394),(10 9320076),(11 10444145),(12 11336725),(13 12244061),(14 13089096),(15 13683904),(16 14314127),(17 14714225),(18 14896789),(19 15224429),(20 15545944),(21 15754236),(22 16046901),(23 16273661),(24 16409971),(25 16706407),(26 16941894),(27 17074938),(28 17438720),(29 17831010),(30 18172250),(31 18686222),(32 19286886),(33 19913758),(34 20730070),(35 21557910),(36 22188306),(37 22868864),(38 23574586),(39 24290390),(40 25425190),(41 26616478),(42 27746218),(43 29119336),(44 30460842),(45 31700696),(46 33019702),(47 34369468),(48 35708100),(49 37228444),(50 38979690),(51 40810604),(52 42871120),(53 44863060),(54 46628724),(55 48762868),(56 50624516),(57 52090340),(58 53774516),(59 55407600),(60 56912324),(61 58590160),(62 60135164),(63 61526796),(64 63061984),(65 64690324),(66 66261868),(67 68112700),(68 70046000),(69 71907270),(70 73462520),(71 75062184),(72 76322780),(73 77562936),(74 78887270),(75 80488110),(76 82076550),(77 83921450),(78 85797730),(79 87702216),
(1 265.6638),(2 312.2647),(3 343.77206),(4 367.19983),(5 381.03653),(6 384.6309),(7 391.68335),(8 400.8336),(9 406.12036),(10 424.18298),(11 437.25195),(12 448.54526),(13 454.42892),(14 461.97757),(15 467.35498),(16 470.37366),(17 479.34888),(18 482.5616),(19 483.17255),(20 481.81418),(21 487.39883),(22 491.14035),(23 499.58893),(24 494.68417),(25 493.0917),(26 489.34607),(27 488.53256),(28 475.15036),(29 473.89),(30 468.3219),(31 462.50876),(32 460.91794),(33 460.66342),(34 456.39938),(35 454.23657),(36 451.044),(37 447.20984),(38 445.5241),(39 443.79507),(40 447.53607),(41 445.9656),(42 455.22696),(43 455.36136),(44 460.40958),(45 462.5652),(46 457.88406),(47 453.47162),(48 448.60095),(49 449.2907),(50 458.23593),(51 462.39435),(52 470.3695),(53 470.0612),(54 472.00287),(55 481.24994),(56 484.87073),(57 488.64185),(58 490.3009),(59 497.971),(60 505.4233),(61 512.1394),(62 517.64404),(63 519.3361),(64 519.144),(65 522.50525),(66 524.09766),(67 535.541),(68 537.5218),(69 542.95917),(70 552.42676),(71 556.3194),(72 559.88416),(73 561.79407),(74 570.9927),(75 575.0484),(76 576.01996),(77 576.4712),(78 573.5819),(79 570.3255),
(1 262.24393),(2 303.45367),(3 336.7645),(4 358.73727),(5 371.3093),(6 380.6534),(7 394.52536),(8 401.2495),(9 407.52423),(10 428.21213),(11 445.10822),(12 457.57568),(13 465.2296),(14 473.80405),(15 479.74222),(16 484.21646),(17 488.31473),(18 495.1247),(19 494.04584),(20 502.1658),(21 501.34573),(22 505.25528),(23 510.4388),(24 503.84393),(25 506.7803),(26 501.97485),(27 499.15308),(28 488.55563),(29 486.7265),(30 484.80997),(31 479.6938),(32 475.98474),(33 472.647),(34 472.80286),(35 468.5797),(36 467.4966),(37 463.26898),(38 464.23233),(39 462.75195),(40 462.7526),(41 461.36154),(42 471.419),(43 479.76443),(44 485.1211),(45 483.47467),(46 479.15222),(47 474.28418),(48 467.63278),(49 469.0753),(50 478.21652),(51 479.411),(52 477.7054),(53 479.84885),(54 485.59018),(55 497.03677),(56 500.61343),(57 501.64346),(58 497.8598),(59 503.00742),(60 506.83896),(61 510.8291),(62 517.91675),(63 517.4065),(64 521.7579),(65 522.32947),(66 523.47406),(67 525.7949),(68 530.17804),(69 538.5295),(70 541.7341),(71 548.10284),(72 549.56793),(73 555.1427),(74 562.2383),(75 570.2349),(76 571.1215),(77 571.4248),(78 571.49786),(79 569.1256),
(1 259.4864),(2 304.41928),(3 338.43),(4 360.02853),(5 372.00278),(6 382.59113),(7 393.27094),(8 410.10663),(9 418.8691),(10 437.6339),(11 447.21072),(12 455.7604),(13 464.43677),(14 467.66788),(15 479.96765),(16 477.38852),(17 485.6715),(18 488.28168),(19 496.4222),(20 499.59192),(21 501.08096),(22 507.23172),(23 504.57068),(24 504.41885),(25 501.70898),(26 484.6578),(27 485.32672),(28 475.2174),(29 475.57205),(30 469.32294),(31 463.41324),(32 461.4959),(33 469.28543),(34 466.79108),(35 464.75085),(36 463.6587),(37 460.86362),(38 464.75122),(39 462.5005),(40 463.3128),(41 465.42224),(42 468.99057),(43 474.10303),(44 475.69876),(45 475.5549),(46 466.40067),(47 468.8102),(48 459.34903),(49 460.1039),(50 470.16595),(51 475.09363),(52 474.45596),(53 472.70944),(54 471.2449),(55 478.5354),(56 478.4854),(57 479.36594),(58 484.66733),(59 494.66882),(60 501.2691),(61 504.062),(62 508.3482),(63 514.91187),(64 515.3069),(65 525.8899),(66 526.7561),(67 526.8529),(68 529.24976),(69 530.94995),(70 541.73627),(71 538.3439),(72 538.8713),(73 540.8205),(74 547.2979),(75 553.5322),(76 553.90985),(77 547.03424),(78 550.344),(79 546.93054),
(1 250.68788),(2 290.82883),(3 314.83243),(4 338.7893),(5 352.066),(6 364.47852),(7 374.0337),(8 387.89282),(9 391.80463),(10 405.44046),(11 408.73035),(12 414.78738),(13 421.39972),(14 425.0507),(15 426.59338),(16 428.92688),(17 438.88065),(18 443.4423),(19 442.7481),(20 448.15698),(21 454.6251),(22 453.6577),(23 455.209),(24 456.2906),(25 451.91592),(26 438.70975),(27 439.564),(28 433.57504),(29 432.32462),(30 432.76477),(31 428.1969),(32 430.63278),(33 431.3747),(34 428.53055),(35 425.658),(36 419.1157),(37 413.95972),(38 414.22324),(39 417.3729),(40 420.10275),(41 419.50827),(42 425.76132),(43 431.75455),(44 436.87277),(45 436.51312),(46 434.6396),(47 434.5671),(48 431.5257),(49 433.17654),(50 446.1189),(51 449.21494),(52 452.37097),(53 458.4861),(54 458.66113),(55 469.1665),(56 467.34763),(57 474.30795),(58 477.482),(59 484.6701),(60 490.32397),(61 495.56644),(62 502.3701),(63 501.79947),(64 505.29733),(65 509.58084),(66 511.35587),(67 521.07166),(68 533.5015),(69 539.58887),(70 541.5875),(71 542.97815),(72 542.7767),(73 545.7881),(74 546.91174),(75 546.8475),(76 546.60486),(77 547.438),(78 546.1356),(79 540.70264),
(1 251.94943),(2 290.04935),(3 317.38474),(4 338.79465),(5 357.37396),(6 369.21716),(7 384.5028),(8 396.05573),(9 409.20346),(10 421.4281),(11 432.87643),(12 438.95856),(13 448.0253),(14 450.63104),(15 455.09506),(16 458.4125),(17 461.9769),(18 467.52258),(19 467.9383),(20 471.296),(21 472.56458),(22 477.78937),(23 477.1087),(24 475.01288),(25 479.59274),(26 467.30142),(27 465.2973),(28 462.73654),(29 461.4514),(30 462.53165),(31 460.3976),(32 454.95425),(33 454.6482),(34 453.23776),(35 447.7644),(36 447.85718),(37 445.1218),(38 446.29803),(39 444.94525),(40 444.68387),(41 447.10458),(42 453.14886),(43 454.2275),(44 458.81308),(45 458.86902),(46 453.90723),(47 451.97858),(48 446.05533),(49 447.60086),(50 456.31906),(51 456.35385),(52 462.87274),(53 458.50034),(54 463.41278),(55 472.6487),(56 471.8447),(57 473.2445),(58 480.69275),(59 483.82663),(60 485.49014),(61 489.93707),(62 494.2981),(63 496.92984),(64 501.6545),(65 505.9391),(66 514.2642),(67 521.24835),(68 526.9385),(69 531.2764),(70 543.79224),(71 542.1647),(72 549.8056),(73 551.8654),(74 551.83954),(75 555.878),(76 560.5127),(77 556.74536),(78 555.2931),(79 549.1742),
(1 245.26125),(2 281.61768),(3 309.9955),(4 334.53018),(5 349.6304),(6 360.66675),(7 370.8419),(8 383.64505),(9 387.1154),(10 402.82977),(11 407.19016),(12 410.49783),(13 418.83725),(14 426.1485),(15 426.26413),(16 433.66864),(17 433.09012),(18 439.64392),(19 436.84494),(20 444.54578),(21 444.5861),(22 447.96304),(23 449.45087),(24 450.53394),(25 452.782),(26 442.6811),(27 438.1018),(28 433.3105),(29 432.7587),(30 433.15872),(31 431.68677),(32 431.4656),(33 426.31778),(34 425.76572),(35 421.36774),(36 421.91132),(37 423.4855),(38 418.59753),(39 419.27246),(40 422.62335),(41 424.87424),(42 428.33762),(43 436.69986),(44 434.3196),(45 436.87573),(46 430.4644),(47 423.69177),(48 421.90402),(49 423.65274),(50 430.06448),(51 429.31152),(52 432.94934),(53 430.9193),(54 430.6203),(55 441.96423),(56 441.64474),(57 444.48343),(58 445.4468),(59 452.04828),(60 456.85568),(61 460.8177),(62 470.8174),(63 469.9851),(64 472.23428),(65 479.97726),(66 486.16406),(67 490.10098),(68 489.39435),(69 497.50656),(70 500.23175),(71 509.18353),(72 510.3742),(73 506.92847),(74 509.21844),(75 514.64935),(76 515.8845),(77 519.1468),(78 521.41956),(79 517.629),
(1 243.10721),(2 278.77667),(3 305.03894),(4 326.08844),(5 347.89474),(6 356.34402),(7 367.48248),(8 377.78625),(9 382.1363),(10 392.7514),(11 402.6304),(12 402.86377),(13 410.59683),(14 412.9782),(15 417.93454),(16 419.53168),(17 423.12738),(18 427.426),(19 433.01987),(20 436.72708),(21 443.3791),(22 442.6117),(23 446.07797),(24 449.56122),(25 451.00967),(26 446.66895),(27 445.63284),(28 444.36273),(29 441.90143),(30 438.87814),(31 438.73306),(32 432.95905),(33 433.4365),(34 430.70038),(35 428.48462),(36 424.16318),(37 423.30353),(38 422.10062),(39 418.14102),(40 423.45258),(41 426.9527),(42 424.72342),(43 434.31952),(44 437.212),(45 436.89932),(46 430.3494),(47 425.418),(48 427.16843),(49 427.17847),(50 430.36862),(51 432.60718),(52 426.22247),(53 429.98053),(54 432.79),(55 441.35617),(56 440.9282),(57 452.04825),(58 447.8565),(59 450.48187),(60 456.9851),(61 463.40048),(62 461.5392),(63 464.01572),(64 465.32257),(65 466.38422),(66 463.82556),(67 471.216),(68 476.4864),(69 483.87753),(70 490.748),(71 490.46765),(72 489.5908),(73 483.95584),(74 492.5018),(75 496.4349),(76 499.05984),(77 496.56653),(78 495.12344),(79 494.89758),
(1 233.45036),(2 268.31805),(3 297.29614),(4 317.57883),(5 334.953),(6 347.09552),(7 352.40073),(8 367.83398),(9 371.30307),(10 384.33194),(11 394.1242),(12 396.81766),(13 398.5005),(14 403.9982),(15 410.9757),(16 409.45605),(17 409.48257),(18 413.94934),(19 419.01718),(20 422.99292),(21 430.61722),(22 431.38705),(23 433.69727),(24 432.4039),(25 437.3039),(26 435.35565),(27 431.36923),(28 427.69333),(29 422.85767),(30 424.26016),(31 423.80658),(32 416.4602),(33 418.2785),(34 420.19754),(35 422.13657),(36 418.78598),(37 423.7512),(38 422.08447),(39 422.60504),(40 427.82956),(41 427.41638),(42 431.11322),(43 433.47733),(44 439.61615),(45 433.63696),(46 426.7033),(47 419.16797),(48 421.70737),(49 423.69104),(50 423.6007),(51 423.2958),(52 425.86206),(53 426.88623),(54 424.3819),(55 434.84744),(56 443.58243),(57 445.36703),(58 453.17215),(59 458.47205),(60 469.05063),(61 478.73468),(62 485.0418),(63 492.9883),(64 496.6761),(65 503.55328),(66 507.35052),(67 510.4662),(68 517.5641),(69 524.5277),(70 532.0126),(71 536.17395),(72 535.7987),(73 539.2445),(74 538.66815),(75 541.32983),(76 537.34106),(77 544.15625),(78 544.62427),(79 544.09204),
(1 232.53241),(2 264.04153),(3 289.4855),(4 314.2644),(5 332.40222),(6 342.942),(7 360.15823),(8 372.37476),(9 377.87103),(10 391.83923),(11 401.30252),(12 402.4132),(13 407.3673),(14 410.70648),(15 419.50665),(16 424.87762),(17 425.3533),(18 427.7826),(19 433.53625),(20 435.9769),(21 438.42188),(22 438.2065),(23 444.89627),(24 449.72403),(25 455.90683),(26 449.47653),(27 451.54373),(28 444.55844),(29 446.90555),(30 449.96378),(31 447.01877),(32 442.65436),(33 441.71362),(34 442.55878),(35 434.58057),(36 429.84225),(37 428.2662),(38 428.6263),(39 426.4102),(40 424.89304),(41 425.52356),(42 423.83566),(43 422.03534),(44 422.8021),(45 425.81906),(46 416.8448),(47 413.51196),(48 409.1205),(49 407.78152),(50 415.1843),(51 414.26276),(52 418.68042),(53 417.60153),(54 419.40125),(55 420.32733),(56 425.1707),(57 430.90054),(58 431.10632),(59 440.84116),(60 444.6674),(61 449.3782),(62 453.32877),(63 455.2144),(64 457.48666),(65 459.68378),(66 458.45688),(67 469.45676),(68 474.6822),(69 481.6154),(70 488.36597),(71 491.32425),(72 492.84982),(73 497.07855),(74 501.81314),(75 505.50443),(76 510.29318),(77 513.0482),(78 512.85034),(79 510.27872),
(1 235.19153),(2 269.09573),(3 293.38315),(4 314.18353),(5 332.12946),(6 342.58304),(7 356.61768),(8 368.7753),(9 376.01138),(10 384.74994),(11 390.29712),(12 396.5192),(13 403.19226),(14 405.65628),(15 406.33673),(16 410.87643),(17 414.7595),(18 419.50208),(19 423.3364),(20 428.26077),(21 427.73352),(22 432.09955),(23 435.24905),(24 442.3422),(25 444.9272),(26 439.95123),(27 436.01328),(28 429.7551),(29 432.46494),(30 422.82672),(31 419.77457),(32 422.79044),(33 420.74734),(34 420.7327),(35 414.14603),(36 409.76273),(37 411.73648),(38 409.75143),(39 407.1615),(40 415.65097),(41 419.6734),(42 423.65808),(43 426.87744),(44 431.92813),(45 430.87906),(46 426.4398),(47 421.41043),(48 421.89194),(49 416.1768),(50 427.5107),(51 425.23996),(52 429.0154),(53 434.78842),(54 436.63748),(55 442.81293),(56 448.2372),(57 453.63852),(58 458.33548),(59 462.9452),(60 462.94244),(61 463.9509),(62 469.6507),(63 470.4821),(64 470.07828),(65 472.43738),(66 471.64752),(67 477.84106),(68 478.5495),(69 486.01468),(70 490.83243),(71 495.99878),(72 496.06567),(73 497.17838),(74 500.44183),(75 501.62082),(76 503.3502),(77 503.59964),(78 507.19778),(79 508.83673),
(1 234.66379),(2 267.9747),(3 292.5409),(4 312.06042),(5 336.2626),(6 345.89996),(7 359.1714),(8 366.53052),(9 381.25668),(10 389.79474),(11 400.01547),(12 406.24207),(13 416.1992),(14 423.31616),(15 428.51334),(16 427.2524),(17 433.6007),(18 431.99222),(19 438.51865),(20 441.4292),(21 444.67764),(22 449.49152),(23 450.9828),(24 460.49637),(25 465.9248),(26 466.29233),(27 461.76437),(28 460.985),(29 462.29355),(30 456.6324),(31 455.39676),(32 454.62766),(33 455.70074),(34 455.554),(35 447.45404),(36 445.83008),(37 442.75827),(38 438.85376),(39 436.76733),(40 434.32767),(41 431.0641),(42 434.66473),(43 433.9341),(44 440.39117),(45 443.82898),(46 442.29785),(47 435.76355),(48 429.62543),(49 427.51492),(50 429.60986),(51 431.41956),(52 427.47302),(53 430.47595),(54 425.53262),(55 432.56342),(56 433.98523),(57 437.902),(58 437.94675),(59 442.08038),(60 444.07114),(61 452.2376),(62 456.96216),(63 464.15854),(64 464.1937),(65 471.549),(66 471.20834),(67 473.00592),(68 476.31247),(69 479.1453),(70 477.9509),(71 478.7199),(72 481.46533),(73 481.2611),(74 482.39658),(75 486.02905),(76 491.35),(77 493.9164),(78 495.8662),(79 495.42468),
(1 223.1117),(2 257.95718),(3 279.36194),(4 300.49313),(5 321.13165),(6 331.67416),(7 346.18945),(8 359.05774),(9 365.7962),(10 381.231),(11 387.47046),(12 400.39746),(13 408.2181),(14 416.8599),(15 421.39676),(16 422.91827),(17 424.10388),(18 423.92987),(19 425.57397),(20 429.09555),(21 428.76132),(22 430.49542),(23 426.9812),(24 430.59006),(25 432.9976),(26 427.81027),(27 423.28702),(28 416.56326),(29 415.98587),(30 412.51233),(31 410.02936),(32 406.90164),(33 407.98303),(34 410.63834),(35 405.07858),(36 403.6347),(37 403.54385),(38 404.11154),(39 403.28775),(40 403.82022),(41 403.69345),(42 405.88095),(43 407.8685),(44 411.14963),(45 415.28537),(46 418.9414),(47 415.00964),(48 412.32602),(49 411.65967),(50 413.968),(51 417.35577),(52 413.7337),(53 413.0757),(54 415.3951),(55 421.75912),(56 420.65134),(57 424.73276),(58 424.72192),(59 431.52914),(60 436.87335),(61 435.54297),(62 440.05838),(63 437.70413),(64 441.2388),(65 445.37997),(66 446.45233),(67 453.9215),(68 454.78738),(69 461.4872),(70 467.57166),(71 467.80685),(72 466.0998),(73 465.32126),(74 468.3913),(75 472.7508),(76 472.2537),(77 467.31476),(78 469.92477),(79 469.3992),
(1 223.74988),(2 258.9424),(3 285.3993),(4 304.6791),(5 322.04327),(6 335.22223),(7 351.96002),(8 362.015),(9 372.50076),(10 390.05798),(11 391.5176),(12 402.36816),(13 414.39645),(14 419.01303),(15 423.46487),(16 424.88452),(17 427.55322),(18 430.06772),(19 432.95898),(20 437.8047),(21 437.65527),(22 438.0533),(23 434.99713),(24 439.18542),(25 438.37292),(26 433.8582),(27 430.64664),(28 423.3381),(29 417.07532),(30 414.8368),(31 409.07993),(32 407.27908),(33 408.49966),(34 405.814),(35 400.93207),(36 396.88968),(37 395.993),(38 393.7945),(39 389.73654),(40 391.2712),(41 393.06964),(42 394.41327),(43 395.92563),(44 401.83282),(45 405.9585),(46 405.8707),(47 399.85333),(48 402.1092),(49 406.7893),(50 412.3554),(51 416.01526),(52 413.0269),(53 417.21283),(54 416.7108),(55 418.9473),(56 421.25766),(57 428.70804),(58 436.31967),(59 442.85794),(60 448.25262),(61 449.5044),(62 456.3523),(63 459.01627),(64 460.13168),(65 462.24265),(66 467.56393),(67 470.37048),(68 479.843),(69 480.64813),(70 487.49454),(71 486.74802),(72 487.65005),(73 493.0054),(74 494.8364),(75 496.44614),(76 500.7293),(77 506.7308),(78 507.044),(79 510.51102),
(1 217.80817),(2 249.82277),(3 275.44678),(4 293.36627),(5 312.60162),(6 327.49677),(7 339.56018),(8 352.41785),(9 363.5629),(10 372.27786),(11 380.34866),(12 388.4531),(13 396.9664),(14 401.64926),(15 405.90942),(16 409.55316),(17 417.28046),(18 420.83218),(19 424.21378),(20 427.59204),(21 430.52072),(22 431.406),(23 429.29715),(24 429.63113),(25 432.02194),(26 426.49805),(27 420.5823),(28 417.98636),(29 419.80856),(30 416.3888),(31 409.68625),(32 406.79874),(33 403.5458),(34 399.52216),(35 396.01807),(36 395.55127),(37 390.2792),(38 390.07983),(39 388.22455),(40 390.38153),(41 392.61743),(42 390.06216),(43 392.2152),(44 394.31387),(45 393.10736),(46 392.3428),(47 391.20868),(48 388.0674),(49 387.97324),(50 394.7104),(51 393.60178),(52 394.3429),(53 395.77448),(54 394.08688),(55 396.61395),(56 397.8944),(57 408.4084),(58 408.77628),(59 413.78745),(60 416.86172),(61 423.95108),(62 427.19302),(63 427.82913),(64 431.7191),(65 433.87924),(66 434.20663),(67 435.6409),(68 435.8976),(69 435.17154),(70 439.41263),(71 438.88425),(72 443.99243),(73 447.34308),(74 452.0244),(75 459.80203),(76 459.88147),(77 464.186),(78 462.24368),(79 462.56796),
(1 219.36298),(2 249.41025),(3 277.24347),(4 290.24194),(5 306.7305),(6 318.00742),(7 335.77188),(8 346.36008),(9 356.25366),(10 365.67197),(11 375.11172),(12 380.2258),(13 390.5832),(14 396.05838),(15 401.34464),(16 410.7292),(17 414.68362),(18 418.37537),(19 420.5914),(20 426.55643),(21 430.61475),(22 434.85837),(23 436.00024),(24 435.85602),(25 437.98605),(26 433.7854),(27 431.14297),(28 428.2373),(29 427.174),(30 425.03024),(31 420.09064),(32 413.36346),(33 410.99216),(34 406.8057),(35 404.9569),(36 401.4368),(37 395.5855),(38 390.98587),(39 389.7452),(40 395.50165),(41 394.4842),(42 392.32568),(43 398.22263),(44 401.84973),(45 395.71442),(46 393.88834),(47 390.7202),(48 388.13873),(49 383.96362),(50 389.18173),(51 387.66),(52 390.79807),(53 390.37384),(54 390.34326),(55 394.78394),(56 396.6938),(57 400.90982),(58 400.7621),(59 407.9089),(60 416.44217),(61 421.6669),(62 427.0827),(63 431.31656),(64 427.31207),(65 425.91153),(66 426.91815),(67 432.9655),(68 438.0131),(69 441.87393),(70 453.0257),(71 459.53406),(72 461.3141),(73 467.16324),(74 472.20984),(75 480.75778),(76 487.24634),(77 487.36752),(78 483.83777),(79 483.89468),
(1 214.81201),(2 247.91496),(3 268.795),(4 287.62442),(5 303.1558),(6 313.54288),(7 332.59756),(8 341.317),(9 350.06848),(10 359.6145),(11 367.4111),(12 374.22473),(13 382.0896),(14 391.8112),(15 399.39447),(16 402.17743),(17 406.1725),(18 409.05722),(19 408.57935),(20 415.29242),(21 412.63153),(22 421.0344),(23 417.5277),(24 421.11658),(25 422.85272),(26 420.82648),(27 415.58044),(28 410.5437),(29 411.2982),(30 405.7239),(31 406.61078),(32 402.5647),(33 406.50723),(34 406.90408),(35 403.56696),(36 401.43588),(37 397.9268),(38 397.59793),(39 398.64432),(40 405.07712),(41 404.29675),(42 406.02002),(43 409.75925),(44 408.67645),(45 413.2059),(46 408.35828),(47 405.46146),(48 405.0428),(49 406.87344),(50 411.88248),(51 417.03552),(52 415.46414),(53 415.15585),(54 414.9248),(55 423.1212),(56 423.04178),(57 428.99942),(58 429.33762),(59 433.85577),(60 435.85272),(61 437.8095),(62 443.27),(63 443.83673),(64 445.6479),(65 453.1414),(66 453.1491),(67 459.20023),(68 460.3883),(69 465.98502),(70 472.09863),(71 472.93137),(72 473.9959),(73 471.58148),(74 477.69455),(75 477.26855),(76 477.38718),(77 477.78946),(78 476.88602),(79 473.27936),
(1 209.03377),(2 239.92398),(3 260.38467),(4 277.70935),(5 292.98312),(6 304.37857),(7 317.35275),(8 329.13474),(9 330.85904),(10 344.14188),(11 345.57803),(12 353.54724),(13 360.70712),(14 367.52637),(15 373.01816),(16 378.61127),(17 384.94702),(18 388.6025),(19 389.72272),(20 393.59952),(21 402.25146),(22 401.86786),(23 403.40958),(24 410.09903),(25 413.10016),(26 408.48587),(27 409.5956),(28 404.78574),(29 402.2923),(30 402.55676),(31 398.27493),(32 395.61),(33 394.771),(34 393.41138),(35 389.8999),(36 384.68906),(37 380.6058),(38 380.2947),(39 376.4155),(40 378.9981),(41 380.79727),(42 379.45792),(43 387.5628),(44 384.14908),(45 383.0587),(46 378.62103),(47 377.41034),(48 374.32745),(49 372.15115),(50 375.31027),(51 375.7379),(52 379.3417),(53 383.93726),(54 382.79385),(55 388.02948),(56 389.1194),(57 394.7227),(58 397.35745),(59 398.69705),(60 400.82663),(61 403.10822),(62 404.48734),(63 401.96027),(64 403.09247),(65 404.50708),(66 406.46997),(67 413.95038),(68 420.20056),(69 427.44565),(70 434.48178),(71 434.4708),(72 434.13864),(73 433.29132),(74 432.47375),(75 437.47293),(76 441.03674),(77 442.97556),(78 445.66962),(79 442.7649),
(1 209.09613),(2 241.54181),(3 261.6983),(4 283.16592),(5 296.756),(6 312.28885),(7 328.7061),(8 338.61148),(9 344.7204),(10 357.6589),(11 359.27606),(12 365.06125),(13 376.81848),(14 380.27856),(15 390.95676),(16 391.68155),(17 398.70184),(18 406.42294),(19 409.6367),(20 411.4815),(21 417.7118),(22 418.6634),(23 418.43463),(24 420.77762),(25 423.09305),(26 420.36282),(27 421.89474),(28 417.54413),(29 412.76514),(30 408.44073),(31 404.75146),(32 398.004),(33 402.4631),(34 396.49832),(35 391.64063),(36 389.3456),(37 383.778),(38 386.91776),(39 379.166),(40 383.75177),(41 381.16193),(42 382.5207),(43 385.1422),(44 386.58136),(45 383.03976),(46 387.7541),(47 384.4818),(48 379.19565),(49 382.25836),(50 387.56906),(51 389.38882),(52 393.8669),(53 396.88538),(54 402.05377),(55 402.11594),(56 405.68875),(57 409.7607),(58 414.52246),(59 412.91534),(60 410.18195),(61 414.32574),(62 414.72305),(63 415.1024),(64 414.71484),(65 418.26105),(66 412.42493),(67 415.70416),(68 417.0338),(69 422.92),(70 431.26935),(71 429.19678),(72 429.5816),(73 428.19223),(74 429.85886),(75 429.74695),(76 434.14072),(77 435.7152),(78 434.90723),(79 433.66907),
