1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 14043.574),(2 14712.93),(3 17667.098),(4 18826.121),(5 21148.605),(6 22506.557),(7 24588.676),(8 25301.01),(9 26354.398),(10 26417.219),(11 27266.105),(12 28262.209),(13 28989.246),(14 29176.518),(15 30173.701),(16 30596.049),(17 31254.781),(18 32832.633),(19 33132.63),(20 34261.96),(21 34746.26),(22 35316.527),(23 36070.926),(24 37170.418),(25 37443.33),(26 37554.844),(27 37773.098),(28 37614.73),(29 39125.055),(30 39351.71),(31 39131.496),(32 40617.227),(33 40425.598),(34 41302.58),(35 42034.645),(36 42186.99),(37 42403.043),(38 42446.184),(39 41908.715),(40 42382.418),(41 42542.04),(42 43015.4),(43 42533.375),(44 42194.816),(45 42189.977),(46 42413.695),(47 43151.383),(48 43461.67),(49 43738.74),(50 43702.81),(51 43728.137),(52 43609.13),(53 44167.85),(54 44054.98),(55 44534.855),(56 45080.664),(57 45094.285),(58 45618.324),(59 46107.98),(60 46117.207),(61 45776.63),(62 46074.76),(63 45661.03),(64 46239.38),(65 46395.28),(66 46517.95),(67 46756.69),(68 46751.49),(69 47146.543),(70 46435.35),(71 47061.977),(72 46730.03),(73 47474.395),(74 47385.605),(75 47721.734),(76 47916.527),(77 48262.07),(78 48975.39),(79 49222),
(1 13477.794),(2 14235.354),(3 17043.107),(4 18110.848),(5 20273.123),(6 21505.486),(7 23555.752),(8 24723.324),(9 25678.654),(10 25627.324),(11 26943.846),(12 27385.22),(13 28482.229),(14 28778.367),(15 29595.979),(16 30566.707),(17 31367.932),(18 32361.744),(19 32838.742),(20 33757.17),(21 34413.715),(22 34725.76),(23 34938.65),(24 35482.027),(25 35771.137),(26 36368.02),(27 36742.2),(28 36644.67),(29 37619.387),(30 37616.594),(31 38169.95),(32 39137.88),(33 39081.113),(34 39658.36),(35 40009.87),(36 40497.17),(37 40931.375),(38 41159.7),(39 40426.28),(40 41225.41),(41 40997.246),(42 41099.195),(43 41171.67),(44 41205.563),(45 41151.566),(46 41608.566),(47 42405.777),(48 42316.137),(49 42746.25),(50 42601.375),(51 42263.504),(52 42567.574),(53 42930.555),(54 42376.664),(55 42518.3),(56 43075.375),(57 43405.07),(58 44437.387),(59 44670.598),(60 44790.65),(61 44779.547),(62 44563.93),(63 44187.98),(64 44671.438),(65 44595.89),(66 44668.62),(67 45101.64),(68 45100.49),(69 45542.996),(70 45287.066),(71 45978.406),(72 45789.953),(73 46222.695),(74 46430.586),(75 46730.47),(76 46740.05),(77 46954.125),(78 46444.574),(79 46800.824),
(1 13039.944),(2 13913.25),(3 16992.852),(4 17832.047),(5 20009.998),(6 21307.113),(7 23229.559),(8 23956.738),(9 24621.227),(10 25177.512),(11 25915.008),(12 26404.094),(13 27228.748),(14 27225.873),(15 27943.691),(16 29234.898),(17 29986.18),(18 30452.957),(19 31120.254),(20 31665.16),(21 32461.428),(22 32952.426),(23 33299.938),(24 33787.86),(25 34042.52),(26 34756.508),(27 34578.41),(28 34837.46),(29 35932.355),(30 36315.88),(31 36618.875),(32 37326.883),(33 37887.19),(34 38551.098),(35 38753.617),(36 39430.29),(37 39495.266),(38 39598),(39 39106.117),(40 39068.75),(41 39255.016),(42 39062.395),(43 39405.383),(44 39277.367),(45 39367.086),(46 39849.863),(47 39929.113),(48 40266.117),(49 40037.934),(50 40410.945),(51 40092.43),(52 40090.14),(53 40374.754),(54 40204.14),(55 40480.758),(56 40992.082),(57 41116.566),(58 41894.57),(59 41588.254),(60 41245.934),(61 41388.668),(62 41461.453),(63 41222.234),(64 41371.883),(65 41066.02),(66 41774.82),(67 41552.73),(68 41964.203),(69 41699.176),(70 41785.473),(71 42051.395),(72 42293.93),(73 42433.414),(74 42307.508),(75 42796.32),(76 43044.953),(77 43550.586),(78 43610.273),(79 43910.98),
(1 12764.525),(2 13957.933),(3 16702.088),(4 17697.336),(5 19731.607),(6 21276.129),(7 23056.896),(8 23958.604),(9 24809.28),(10 24968.365),(11 25403.746),(12 26452.7),(13 27402.898),(14 27511.441),(15 28225.254),(16 29184.813),(17 29388.008),(18 30411.049),(19 30874.695),(20 31668.15),(21 32765.508),(22 33040.543),(23 33614.758),(24 33995.65),(25 33845.85),(26 34375.46),(27 34495.613),(28 34721.555),(29 35448.117),(30 35652.79),(31 35881.78),(32 36955.26),(33 36649.27),(34 37490.656),(35 37988.355),(36 38106.125),(37 38558.918),(38 38842.74),(39 38640.867),(40 38579.996),(41 38650.49),(42 38588.06),(43 38753.777),(44 38935.36),(45 39168.52),(46 39607.29),(47 39762.63),(48 39795.4),(49 39934.797),(50 40171.73),(51 40513.457),(52 40091.727),(53 40536.6),(54 40295.137),(55 40802.957),(56 41548.07),(57 41457.38),(58 41602.43),(59 42272.9),(60 41697.305),(61 41860.58),(62 41864.59),(63 41837.23),(64 42080.4),(65 41782.85),(66 42171.867),(67 41967.605),(68 42443.383),(69 42513.535),(70 42675.33),(71 42815.203),(72 42901.074),(73 42787.51),(74 42536.07),(75 42839.95),(76 42723.383),(77 42793.24),(78 43466.55),(79 43780.195),
(1 12022.707),(2 13046.416),(3 15275.312),(4 16540.975),(5 18134.186),(6 19689.506),(7 21230.707),(8 21884.025),(9 22775.424),(10 22681.994),(11 23598.215),(12 24371.959),(13 25142.324),(14 25485.014),(15 26322.846),(16 27099.55),(17 27182.027),(18 28183.574),(19 28898.367),(20 29700.951),(21 30196.621),(22 30717.973),(23 30981.715),(24 31454.797),(25 31541.004),(26 32281.006),(27 32525.412),(28 32846.195),(29 33505.23),(30 33798.44),(31 33963.99),(32 34812.28),(33 34884.9),(34 35394.32),(35 35801.87),(36 35965.633),(37 36284.51),(38 36294.477),(39 36015.85),(40 36447.277),(41 36247.066),(42 36574.664),(43 36533.457),(44 36515.33),(45 36948.414),(46 37111.508),(47 37340.906),(48 37382.254),(49 37474.777),(50 37555.426),(51 37832.645),(52 37408.277),(53 38017.05),(54 37733.426),(55 38353.91),(56 38683.344),(57 38939.336),(58 38883.87),(59 39225.05),(60 39346.535),(61 39277.43),(62 39185.285),(63 39110.996),(64 39273.797),(65 39019.25),(66 39102.715),(67 38854.977),(68 39312.34),(69 39540.81),(70 39568.63),(71 39909.207),(72 39712.547),(73 39926.07),(74 39878.023),(75 40296.02),(76 40418.35),(77 40395.164),(78 40430.14),(79 40559.598),
(1 12239.095),(2 13106.167),(3 15366.945),(4 16372.671),(5 18121.377),(6 19788.834),(7 21091.209),(8 22368.637),(9 22784.654),(10 22864.49),(11 23656.232),(12 24040.787),(13 25003.736),(14 25199.559),(15 25775.646),(16 26493.674),(17 27150.28),(18 27936.486),(19 28377.9),(20 29074.771),(21 29792.229),(22 30159.14),(23 30328.117),(24 30761.453),(25 31265.348),(26 31739.357),(27 32011.348),(28 32140.607),(29 32809.18),(30 33189.047),(31 33315.19),(32 34007.805),(33 34208.215),(34 34904.723),(35 35648.496),(36 35577.465),(37 35455.09),(38 35305),(39 35429.05),(40 35851.492),(41 35637.133),(42 35865.863),(43 35654.83),(44 35590.055),(45 36147.438),(46 36100.86),(47 36334.12),(48 36080.57),(49 36190.664),(50 36483.105),(51 36376.516),(52 36255.105),(53 36810.29),(54 36774.13),(55 37100.395),(56 37440.383),(57 37414.67),(58 38111.27),(59 38027.07),(60 37623.793),(61 37598.81),(62 37804.984),(63 37823.67),(64 38014.03),(65 37922.02),(66 38113.28),(67 38189.785),(68 38311.32),(69 38715.1),(70 38340.633),(71 38644.84),(72 38661.832),(73 38796.652),(74 38771.797),(75 38977.39),(76 39029.395),(77 39202.477),(78 39398.605),(79 39502.074),
(1 12010.711),(2 12698.431),(3 14835.815),(4 15756.366),(5 17503.188),(6 19302.281),(7 20115.252),(8 21419.652),(9 21726.271),(10 22292.51),(11 23003.916),(12 23252.855),(13 24192.822),(14 24554.973),(15 25112.85),(16 25584.13),(17 25773.775),(18 26892.041),(19 27728.582),(20 28155.488),(21 29124.72),(22 29485.23),(23 29739.127),(24 30554.36),(25 31019.37),(26 31548.19),(27 31391.633),(28 31732.41),(29 32661.81),(30 32715.234),(31 33041.805),(32 33532.043),(33 33876.523),(34 34626.45),(35 34924.53),(36 34880.953),(37 34891.445),(38 34970.6),(39 35180.273),(40 35176.668),(41 35734.992),(42 35561.305),(43 35766.977),(44 35366.297),(45 35609.67),(46 35529.81),(47 35681.316),(48 36021.23),(49 35789.492),(50 36275.535),(51 35902.625),(52 35737.93),(53 36135.453),(54 36222.117),(55 36497.72),(56 37279.77),(57 37119.113),(58 37869.71),(59 37687.266),(60 37371.61),(61 37466.133),(62 37406.56),(63 37843.094),(64 37966.254),(65 38001.984),(66 38336.76),(67 38450.508),(68 38898.434),(69 38782.508),(70 39000.918),(71 39230.17),(72 39304.082),(73 39475.18),(74 39553.453),(75 39621.973),(76 39181.105),(77 39134.86),(78 39314.086),(79 39272.14),
(1 11691.776),(2 12360.624),(3 14478.517),(4 15522.264),(5 16757.803),(6 18517.06),(7 19758.643),(8 20611.346),(9 21128.924),(10 21694.76),(11 22462.082),(12 22751.111),(13 23745.041),(14 24297.488),(15 24672.773),(16 25284.201),(17 25768.707),(18 26659.33),(19 27263.875),(20 27872.707),(21 28618.832),(22 28999.873),(23 29477.115),(24 30319.535),(25 30926.332),(26 31544.697),(27 31422.285),(28 31827.883),(29 32877.543),(30 32860.32),(31 33210.758),(32 33533.48),(33 33919.504),(34 34721.41),(35 35178.285),(36 34975.223),(37 35236.176),(38 34966.992),(39 35089.246),(40 35197.656),(41 35833.35),(42 35635.934),(43 35844.1),(44 35843.86),(45 36033.65),(46 35890.32),(47 36075.242),(48 36277.44),(49 36410.496),(50 36907.523),(51 36927.535),(52 36649.797),(53 36666.11),(54 36677.176),(55 36336.273),(56 37152.19),(57 36709.625),(58 37435.67),(59 37453.79),(60 37370.465),(61 37963.863),(62 37928.03),(63 38076.84),(64 38243.25),(65 38193.75),(66 38902.848),(67 38645.6),(68 39184.906),(69 38974.742),(70 39172.926),(71 39008.387),(72 38871.69),(73 38829.97),(74 39193.44),(75 39558.875),(76 39742.918),(77 39826.465),(78 40316.484),(79 40011.87),
(1 11498.022),(2 12333.454),(3 14301.138),(4 15288.702),(5 16560.506),(6 18333.113),(7 19564.176),(8 20298.15),(9 20941.51),(10 21248.316),(11 21787.867),(12 22280.791),(13 22830.041),(14 23704.541),(15 23743.496),(16 24229.086),(17 24596.928),(18 25397.607),(19 26130.273),(20 26641.592),(21 27090.563),(22 27551.715),(23 28258.447),(24 28505.29),(25 29288.408),(26 29148.486),(27 28931.166),(28 29539.916),(29 30215.549),(30 30165.365),(31 30903.367),(32 31057.928),(33 31470.76),(34 31835.725),(35 31996.385),(36 32015.213),(37 32188.3),(38 32107.096),(39 32144.371),(40 32151.428),(41 32316.496),(42 32144.934),(43 31855.06),(44 32123.445),(45 32271.71),(46 32018.49),(47 32300.709),(48 32602.201),(49 32257.97),(50 32600.277),(51 32424.727),(52 32399.111),(53 32960.71),(54 32440.475),(55 33069.85),(56 33481.887),(57 33266.87),(58 34129.637),(59 33825.297),(60 33897.688),(61 34328.86),(62 33970.72),(63 34123.16),(64 34365.965),(65 35016.063),(66 35523.617),(67 35669.582),(68 35871.027),(69 35794.684),(70 36023.31),(71 35977.492),(72 35704.99),(73 35644.82),(74 35647.695),(75 35864.402),(76 36063.543),(77 36312.3),(78 36682.28),(79 36828.473),
(1 10898.605),(2 11938.251),(3 13754.034),(4 14660.83),(5 15751.854),(6 17806.541),(7 18902.688),(8 19912.482),(9 20449.854),(10 20716.38),(11 21510.248),(12 21939.8),(13 22464.742),(14 22960.021),(15 23195.498),(16 23740.469),(17 24165.877),(18 25209.988),(19 25820.459),(20 26281.688),(21 26861.682),(22 27455.773),(23 28156.809),(24 28326.021),(25 28864.04),(26 29194.326),(27 29082.27),(28 29952.037),(29 30742.932),(30 30336.543),(31 30958.648),(32 31112.285),(33 31650.057),(34 32128.635),(35 32078.475),(36 32542.96),(37 32370.492),(38 32584.637),(39 32645.852),(40 32432.717),(41 32404.186),(42 32453.023),(43 32482.227),(44 32891.395),(45 32691.668),(46 32822.71),(47 32789.22),(48 33022.293),(49 33377.77),(50 33658.516),(51 33367.773),(52 33374.594),(53 33691.113),(54 33260.727),(55 33804.434),(56 34226.656),(57 34321.664),(58 34781.098),(59 34765.406),(60 34706.74),(61 35100.55),(62 35046.688),(63 35238.64),(64 35388.25),(65 35676.58),(66 36198.004),(67 36430.637),(68 36862.977),(69 37100.82),(70 37123.957),(71 37043.62),(72 36897.973),(73 37192.21),(74 37230.617),(75 37578.875),(76 37778.297),(77 37764.71),(78 38054.383),(79 38092.96),
(1 10685.751),(2 11579.744),(3 13355.574),(4 14479.086),(5 15406.68),(6 17390.936),(7 18468.926),(8 19765.57),(9 20101.81),(10 20483.86),(11 21295.139),(12 21720.145),(13 22382.387),(14 22588.697),(15 22758.943),(16 23335.766),(17 23962.902),(18 24766.342),(19 25262.717),(20 25704.465),(21 26231.68),(22 26728.053),(23 27307.586),(24 27291.928),(25 27888.307),(26 27797.477),(27 27934.688),(28 28919.098),(29 29760.943),(30 29090.86),(31 29705.137),(32 29955.988),(33 30582.676),(34 30961.18),(35 30871.799),(36 31030.96),(37 31282.484),(38 31740.887),(39 31464.559),(40 31372.563),(41 31213.164),(42 31143.586),(43 31423.527),(44 31878.635),(45 31851.938),(46 32470.234),(47 32423.754),(48 32836.223),(49 32808.586),(50 32998.59),(51 32886.26),(52 32832.074),(53 33324.344),(54 33234.293),(55 33528.008),(56 33758.633),(57 33976.777),(58 34232.355),(59 34233.56),(60 34003.914),(61 34428.855),(62 34367.605),(63 35191.96),(64 35483.32),(65 36085.043),(66 36274.41),(67 36377.55),(68 36340.58),(69 36385.8),(70 36239.203),(71 35992.934),(72 35796.246),(73 36151.45),(74 36147.547),(75 36264.43),(76 36473.08),(77 36609.742),(78 36727.254),(79 37024.21),
(1 10292.42),(2 11353.819),(3 13044.493),(4 14055.615),(5 15075.172),(6 16904.436),(7 17862.32),(8 19071.322),(9 19528.902),(10 20063.531),(11 20663.105),(12 21173.791),(13 21712.22),(14 22095.16),(15 22006.193),(16 22746.395),(17 23308.898),(18 24084.746),(19 24345.098),(20 24914.885),(21 25718.98),(22 26328.912),(23 26715.137),(24 26849.791),(25 27282.697),(26 27370.908),(27 27484.973),(28 28403.965),(29 28888.674),(30 28511.586),(31 29266.531),(32 29481.346),(33 29770.334),(34 30447.58),(35 30652.842),(36 31005.252),(37 31306.73),(38 31410.943),(39 31235.059),(40 31392.082),(41 31455.088),(42 31704.531),(43 31926.71),(44 32120.824),(45 32269.725),(46 32401.906),(47 32626.639),(48 32946.98),(49 32938.25),(50 32803.69),(51 33084.53),(52 33216.13),(53 33534.348),(54 33636.195),(55 33699.473),(56 34319.63),(57 34333.695),(58 34389.074),(59 34564.594),(60 34082.832),(61 34743.465),(62 34511.805),(63 35027.74),(64 35539.426),(65 36071.48),(66 36318.945),(67 36057.66),(68 35893.125),(69 36010.62),(70 35910.145),(71 36105.066),(72 36129.805),(73 36449.37),(74 36339.56),(75 36418.375),(76 36475.785),(77 36422.383),(78 36411.61),(79 36820.72),
(1 10248.557),(2 11438.623),(3 13167.143),(4 13981.972),(5 14816.331),(6 16800.121),(7 17634.73),(8 18816.785),(9 19059.803),(10 19379.352),(11 20102.068),(12 20461.781),(13 20606.95),(14 20966.998),(15 21075.705),(16 21730.027),(17 22221.598),(18 23078.648),(19 23499.86),(20 24367.361),(21 25042.182),(22 25408.486),(23 25864.4),(24 26233.834),(25 26352.227),(26 26825.764),(27 26848.889),(28 27821.203),(29 28071.227),(30 27989.156),(31 28671.578),(32 29136.16),(33 29281.04),(34 29616.428),(35 29943.344),(36 30054.703),(37 30324.797),(38 30351.654),(39 30254.617),(40 30498.4),(41 30740.777),(42 30715.53),(43 31030.023),(44 31223.883),(45 31205.06),(46 31497.83),(47 31828.787),(48 31937.412),(49 32088.346),(50 32049.172),(51 32325.883),(52 32391.193),(53 32516.986),(54 32815.547),(55 32950.48),(56 33501.543),(57 33546.453),(58 33950.926),(59 33879.6),(60 33524.27),(61 34158.457),(62 33920.453),(63 34524.94),(64 35004.273),(65 35303.395),(66 35339.83),(67 35262.996),(68 35276.64),(69 35221.656),(70 35269.56),(71 35336.402),(72 35148.113),(73 35237.38),(74 34959.59),(75 35122.793),(76 35008.79),(77 35103.17),(78 35168.28),(79 35347),
(1 10156.389),(2 11148.658),(3 12658.965),(4 13526.892),(5 14439.531),(6 16518.322),(7 17348.793),(8 18498.723),(9 18902.7),(10 19110.309),(11 19654.041),(12 20008.438),(13 20495.473),(14 20515.129),(15 20653.223),(16 21285.826),(17 21807.508),(18 22350.822),(19 22841.83),(20 23385.348),(21 23836.229),(22 24017.563),(23 24454.1),(24 25005.244),(25 25536.135),(26 25527.418),(27 25786.68),(28 26736.861),(29 26975.664),(30 27081.91),(31 27576.105),(32 27894.682),(33 28321.627),(34 28548.701),(35 28884.127),(36 28968.236),(37 29204.025),(38 29503.732),(39 29409.951),(40 29773.58),(41 29352.412),(42 29581.443),(43 30058.932),(44 29998.43),(45 29939.572),(46 29963.22),(47 30015.059),(48 30261.938),(49 30437.613),(50 30658.516),(51 31015.223),(52 30724.383),(53 31139.67),(54 31324.332),(55 31875.398),(56 32167.096),(57 32089.887),(58 32561.143),(59 32519.002),(60 32452.998),(61 32775.457),(62 32788.125),(63 33000),(64 33443.14),(65 33295.24),(66 33335.883),(67 33172.49),(68 33105.914),(69 32936.164),(70 32976.91),(71 33128.504),(72 33215.434),(73 33154),(74 32943.074),(75 32958.813),(76 32814.2),(77 32877.32),(78 32914.805),(79 33379.566),
(1 9875.985),(2 11042.769),(3 12314.065),(4 13215.022),(5 14229.359),(6 16107.858),(7 16732.2),(8 17566.982),(9 17993.242),(10 18516.936),(11 18833.912),(12 19197.875),(13 19628.291),(14 19932.406),(15 19888.406),(16 20572.787),(17 21041.832),(18 21783.676),(19 22370.07),(20 22831.783),(21 23317.027),(22 23649.992),(23 24039.371),(24 24506.633),(25 24726.31),(26 24819.082),(27 25355.396),(28 26290.602),(29 26514.705),(30 26616.375),(31 27058.47),(32 27783.95),(33 27831.322),(34 28385.473),(35 28598.76),(36 28665.51),(37 28777.76),(38 28934.943),(39 29035.018),(40 29340.453),(41 28978.285),(42 29566.598),(43 29437.525),(44 29323.07),(45 29619.654),(46 29518.521),(47 29704.3),(48 30062.027),(49 29944.176),(50 30058.344),(51 30474.309),(52 30470.348),(53 31028.498),(54 31067.777),(55 31392.744),(56 31619.209),(57 31393.838),(58 31746.334),(59 31673.19),(60 31771.662),(61 32405.906),(62 32193.305),(63 32638.332),(64 32955.33),(65 32986.406),(66 32941.52),(67 32866.465),(68 33104.19),(69 33059.64),(70 32952.797),(71 33121.86),(72 32996.332),(73 32994.74),(74 32655.736),(75 32528.191),(76 32388.928),(77 32428.992),(78 32591.607),(79 33072.645),
(1 9659.055),(2 10962.997),(3 12213.892),(4 13234.724),(5 14259.727),(6 16118.912),(7 17046.227),(8 17898.521),(9 18376.355),(10 18836.209),(11 19384.658),(12 19908.912),(13 20151.262),(14 20638.031),(15 20760.059),(16 21542.379),(17 21948.143),(18 22682.762),(19 23145.742),(20 23642.771),(21 24197.398),(22 24490.06),(23 25044.219),(24 25191.943),(25 25606.2),(26 25950.824),(27 26514.049),(28 27106.258),(29 27503.186),(30 27680.895),(31 28081.7),(32 28790.412),(33 28784.078),(34 29463.143),(35 29578.668),(36 29716.453),(37 29846.246),(38 29709.666),(39 29465.998),(40 29618.14),(41 29602.633),(42 29918.021),(43 30159.238),(44 29881.715),(45 30256.682),(46 30178.059),(47 30248.906),(48 30228.332),(49 30266.066),(50 30450.846),(51 30553.818),(52 30795.148),(53 31181.803),(54 31350.549),(55 31757.836),(56 32001.596),(57 32229.143),(58 32094.46),(59 32311.049),(60 32305.771),(61 32589.896),(62 32457.672),(63 33262.043),(64 32968.383),(65 33141.08),(66 33104.707),(67 33020.19),(68 32936.098),(69 32659.283),(70 32734.947),(71 32536.852),(72 32510.145),(73 32530.547),(74 32257.3),(75 31697.79),(76 31368.537),(77 31541.559),(78 31551.37),(79 31814.04),
(1 9160.241),(2 10428.107),(3 11628.972),(4 12735.91),(5 13956.063),(6 15658.253),(7 16429.127),(8 17437.77),(9 18000.805),(10 18135.883),(11 18519.158),(12 18983.115),(13 19520.135),(14 20044.816),(15 20244.996),(16 20802.451),(17 21488.951),(18 22264.047),(19 22715.623),(20 23494.252),(21 24149.744),(22 24299.064),(23 24702.2),(24 25188.768),(25 25714.635),(26 25862.059),(27 26373.922),(28 27268.965),(29 27541.42),(30 27779.469),(31 28408.625),(32 29074.576),(33 29267.246),(34 29651.28),(35 30110.879),(36 30353.166),(37 30472.6),(38 30116.475),(39 30120.809),(40 30134.152),(41 30123.787),(42 30354.871),(43 30499.555),(44 30263.275),(45 30391.176),(46 30319.357),(47 30427.713),(48 30384.691),(49 30474.314),(50 30607.861),(51 30819.105),(52 31205.752),(53 31205.72),(54 31650.438),(55 31585.674),(56 32300.184),(57 32561.904),(58 32449.416),(59 32711.627),(60 32517.828),(61 33193.336),(62 32919.375),(63 33608.855),(64 33691.332),(65 33815.45),(66 33977.254),(67 34212.01),(68 34225.836),(69 34021.527),(70 33915.203),(71 33944.094),(72 33935.99),(73 34073.703),(74 33706.92),(75 33368.617),(76 32992.15),(77 33004.297),(78 32796.863),(79 33286.457),
(1 9161.562),(2 10523.109),(3 11709.856),(4 12789.854),(5 13750.173),(6 15421.206),(7 16471.037),(8 17206.861),(9 17882.566),(10 18025.89),(11 18310.46),(12 18692.873),(13 19214.03),(14 19658.338),(15 20027.361),(16 20365.178),(17 21026.166),(18 22036.734),(19 22542.195),(20 23117.418),(21 23514.76),(22 23924.936),(23 24141.373),(24 24585.432),(25 24994.078),(26 25204.965),(27 25882.16),(28 26672.564),(29 26585.912),(30 26755.035),(31 27497.965),(32 27832.035),(33 28383.26),(34 28576.373),(35 28968.83),(36 28860.572),(37 28878.682),(38 28792.27),(39 28886.195),(40 28743.18),(41 28779.281),(42 28931.068),(43 28650.156),(44 28824.37),(45 29090.871),(46 29221.123),(47 28952.076),(48 29009.03),(49 29090.79),(50 29184.89),(51 29593.875),(52 29608.57),(53 29807.63),(54 30258.41),(55 30407.645),(56 30644.594),(57 30763.508),(58 30845.113),(59 30904.666),(60 30806.502),(61 31021.47),(62 31080.33),(63 31470.793),(64 31653.143),(65 31750.623),(66 31936.262),(67 32159.508),(68 32175.947),(69 32009.031),(70 32064.176),(71 32141.354),(72 32291.596),(73 32154.773),(74 31941.377),(75 31511.457),(76 31265.023),(77 31436.516),(78 31458.797),(79 32009.947),
