1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 147393.14),(2 520392.38),(3 1124959.9),(4 1913605.6),(5 2867154.8),(6 4019836.3),(7 5321724.5),(8 6768134.5),(9 8334966.5),(10 10032052),(11 11799623),(12 13653328),(13 15674419),(14 17675272),(15 19808634),(16 21999552),(17 24178040),(18 26442354),(19 28571088),(20 30561624),(21 32531080),(22 34522140),(23 36551970),(24 38626212),(25 40873530),(26 43095140),(27 45451676),(28 47963024),(29 50379948),(30 52826260),(31 55373980),(32 57818500),(33 60447540),(34 62959388),(35 65554624),(36 68273624),(37 71094100),(38 73693870),(39 76207210),(40 78723550),(41 81049850),(42 83361870),(43 85801610),(44 88171160),(45 90544424),(46 92720056),(47 94619210),(48 96402620),(49 98009400),(50 99624776),(51 101357210),(52 103302296),(53 105205350),(54 107256456),(55 109586360),(56 111788056),(57 114145096),(58 116714920),(59 119483450),(60 122406664),(61 125508344),(62 128463260),(63 131436584),(64 134092650),(65 136601820),(66 138873490),(67 141120240),(68 143182160),(69 145238380),(70 147535300),(71 149793840),(72 151998580),(73 154666660),(74 157357230),(75 160262700),(76 163094190),(77 165595470),(78 167927860),(79 170400260),
(1 955.15436),(2 1324.4768),(3 1577.6838),(4 1735.6727),(5 1903.4159),(6 2037.4766),(7 2159.081),(8 2252.011),(9 2340.7651),(10 2405.2207),(11 2488.7886),(12 2582.5466),(13 2648.7627),(14 2676.6028),(15 2740.904),(16 2814.7917),(17 2884.4797),(18 2964.3496),(19 3013.1018),(20 3074.8367),(21 3120.843),(22 3164.7568),(23 3178.3188),(24 3173.0906),(25 3214.5315),(26 3218.2656),(27 3222.281),(28 3234.0269),(29 3240.1902),(30 3214.3345),(31 3214.7544),(32 3179.018),(33 3193.1877),(34 3139.87),(35 3127.005),(36 3096.8242),(37 3044.6157),(38 3046.134),(39 3014.0737),(40 2981.807),(41 2956.9685),(42 2949.514),(43 2911.8428),(44 2888.0286),(45 2902.0894),(46 2899.9983),(47 2902.0908),(48 2906.6902),(49 2896.2551),(50 2883.404),(51 2871.3037),(52 2876.0283),(53 2854.79),(54 2863.1782),(55 2841.4092),(56 2823.7756),(57 2809.1543),(58 2786.479),(59 2772.309),(60 2768.1274),(61 2782.768),(62 2764.2122),(63 2778.4514),(64 2741.5115),(65 2703.7632),(66 2663.5195),(67 2607.9856),(68 2543.9255),(69 2504.0923),(70 2458.8472),(71 2448.0776),(72 2420.141),(73 2386.8167),(74 2360.421),(75 2352.7407),(76 2319.0325),(77 2295.8044),(78 2332.6357),(79 2313.1355),
(1 953.4775),(2 1335.1637),(3 1579.8716),(4 1730.4805),(5 1885.2297),(6 2014.9989),(7 2139.365),(8 2238.692),(9 2331.222),(10 2419.7014),(11 2509.5928),(12 2556.4326),(13 2624.306),(14 2685.7373),(15 2739.1987),(16 2776.3896),(17 2818.1538),(18 2883.1907),(19 2919.175),(20 2976.6199),(21 3007.436),(22 3053.7432),(23 3085.661),(24 3104.1743),(25 3122.0676),(26 3119.0742),(27 3139.5012),(28 3136.33),(29 3125.663),(30 3135.4253),(31 3116.1343),(32 3098.7424),(33 3135.235),(34 3131.1946),(35 3135.331),(36 3108.0244),(37 3115.9246),(38 3081.7705),(39 3065.536),(40 3036.728),(41 3015.353),(42 2988.8364),(43 2973.4326),(44 2960.2185),(45 2960.0645),(46 2951.114),(47 2956.4602),(48 2960.7888),(49 2939.527),(50 2913.6704),(51 2928.7375),(52 2922.5242),(53 2909.8196),(54 2908.849),(55 2907.406),(56 2898.9001),(57 2893.062),(58 2865.4282),(59 2870.3884),(60 2851.0237),(61 2856.7583),(62 2841.0605),(63 2876.4834),(64 2852.857),(65 2815.9758),(66 2769.311),(67 2714.2698),(68 2671.1682),(69 2623.651),(70 2574.0051),(71 2544.4885),(72 2512.453),(73 2477.5945),(74 2446.542),(75 2414.4177),(76 2381.5344),(77 2347.406),(78 2371.6372),(79 2373.8528),
(1 936.979),(2 1294.6753),(3 1541.6425),(4 1684.9657),(5 1845.1057),(6 1988.7068),(7 2115.1653),(8 2198.0354),(9 2292.4177),(10 2371.062),(11 2416.1113),(12 2512.839),(13 2587.6494),(14 2615.9722),(15 2672.7612),(16 2732.3245),(17 2768.4475),(18 2837.671),(19 2860.593),(20 2902.3394),(21 2932.8015),(22 2966.7324),(23 3013.6528),(24 3035.548),(25 3058.0486),(26 3054.7495),(27 3094.567),(28 3082.388),(29 3087.339),(30 3082.5542),(31 3056.6472),(32 3024.922),(33 3033.883),(34 2994.2388),(35 2990.2002),(36 2966.1055),(37 2934.8792),(38 2900.4976),(39 2855.4324),(40 2832.8464),(41 2780.8801),(42 2771.0562),(43 2753.1519),(44 2742.6633),(45 2737.661),(46 2760.5215),(47 2736.465),(48 2743.3015),(49 2737.9072),(50 2713.759),(51 2724.2305),(52 2711.2776),(53 2738.0518),(54 2721.431),(55 2719.5474),(56 2700.416),(57 2702.355),(58 2679.2166),(59 2664.3896),(60 2669.6033),(61 2667.1228),(62 2648.5127),(63 2644.546),(64 2626.3286),(65 2604.359),(66 2567.1643),(67 2531.3796),(68 2491.1965),(69 2473.9512),(70 2436.9155),(71 2391.1062),(72 2371.3462),(73 2363.3333),(74 2346.7974),(75 2322.2444),(76 2309.535),(77 2302.447),(78 2303.8308),(79 2291.113),
(1 932.53986),(2 1292.2281),(3 1532.3667),(4 1698.4575),(5 1875.4784),(6 1999.0476),(7 2134.64),(8 2226.04),(9 2314.174),(10 2369.9795),(11 2422.9685),(12 2465.65),(13 2514.682),(14 2533.7874),(15 2568.4788),(16 2598.7095),(17 2616.8884),(18 2700.6362),(19 2702.542),(20 2737.6724),(21 2765.26),(22 2786.3909),(23 2821.7205),(24 2831.1655),(25 2853.7683),(26 2854.1667),(27 2883.4556),(28 2857.615),(29 2835.0928),(30 2821.5515),(31 2817.0774),(32 2790.2031),(33 2786.7285),(34 2784.945),(35 2761.8086),(36 2757.383),(37 2753.447),(38 2729.411),(39 2717.2422),(40 2713.3228),(41 2695.0867),(42 2694.7275),(43 2667.739),(44 2664.0356),(45 2678.0598),(46 2690.6494),(47 2673.914),(48 2666.0725),(49 2681.6216),(50 2686.016),(51 2701.2625),(52 2702.7302),(53 2734.3625),(54 2733.1265),(55 2717.5667),(56 2704.5764),(57 2682.3542),(58 2673.3518),(59 2668.6943),(60 2661.5935),(61 2636.254),(62 2644.2612),(63 2654.8225),(64 2649.511),(65 2631.618),(66 2612.174),(67 2570.4346),(68 2531.164),(69 2491.378),(70 2444.7178),(71 2394.2173),(72 2370.0627),(73 2345.9949),(74 2353.406),(75 2328.5103),(76 2334.5908),(77 2337.6174),(78 2374.5137),(79 2365.928),
(1 922.42456),(2 1277.1608),(3 1517.805),(4 1661.1659),(5 1810.9016),(6 1935.9219),(7 2059.9878),(8 2149.2412),(9 2234.6008),(10 2289.304),(11 2333.0154),(12 2388.8057),(13 2411.3538),(14 2453.5984),(15 2480.587),(16 2521.899),(17 2551.2014),(18 2601.4233),(19 2626.6243),(20 2684.1477),(21 2730.7131),(22 2742.8953),(23 2792.0776),(24 2778.093),(25 2808.9392),(26 2828.7117),(27 2854.4011),(28 2849.3474),(29 2846.4656),(30 2856.154),(31 2854.9846),(32 2835.6614),(33 2820.1472),(34 2827.8787),(35 2826.7522),(36 2802.6272),(37 2790.8613),(38 2759.7715),(39 2731.8882),(40 2715.9307),(41 2707.0134),(42 2683.5537),(43 2669.7295),(44 2677.759),(45 2680.5188),(46 2667.0693),(47 2647.807),(48 2629.6577),(49 2614.2256),(50 2625.6392),(51 2624.548),(52 2615.0042),(53 2616.1074),(54 2613.6765),(55 2599.169),(56 2567.57),(57 2553.2424),(58 2542.354),(59 2531.7234),(60 2533.2385),(61 2537.7698),(62 2506.2827),(63 2521.3167),(64 2504.3901),(65 2470.4568),(66 2460.167),(67 2429.1638),(68 2369.4175),(69 2320.0537),(70 2290.31),(71 2245.5154),(72 2249.5566),(73 2236.2393),(74 2240.8354),(75 2235.2056),(76 2211.357),(77 2211.3547),(78 2254.435),(79 2244.5874),
(1 923.2891),(2 1243.6484),(3 1516.627),(4 1697.8955),(5 1865.8013),(6 2033.4226),(7 2154.585),(8 2268.0261),(9 2363.697),(10 2443.8655),(11 2511.676),(12 2576.9114),(13 2636.909),(14 2662.2393),(15 2729.709),(16 2769.6526),(17 2820.1753),(18 2892.7498),(19 2948.5166),(20 2992.9607),(21 3046.2815),(22 3075.8933),(23 3119.7056),(24 3125.178),(25 3153.3452),(26 3158.6233),(27 3188.8665),(28 3184.0688),(29 3172.044),(30 3190.5012),(31 3203.773),(32 3179.3892),(33 3202.855),(34 3183.8904),(35 3159.892),(36 3137.1384),(37 3111.6313),(38 3098.3638),(39 3079.3696),(40 3052.6987),(41 3029.7534),(42 3035.3567),(43 3030.7605),(44 3048.156),(45 3038.7803),(46 3050.037),(47 3063.6296),(48 3053.8843),(49 3058.026),(50 3060.4373),(51 3075.356),(52 3070.2952),(53 3068.791),(54 3053.5059),(55 3041.1384),(56 3032.5974),(57 3000.1345),(58 2988.0361),(59 2960.5635),(60 2937.1084),(61 2920.2964),(62 2897.25),(63 2905.7888),(64 2871.9546),(65 2823.0493),(66 2787.9597),(67 2721.8015),(68 2681.4827),(69 2627.5325),(70 2587.8718),(71 2519.0635),(72 2469.4556),(73 2431.127),(74 2415.9646),(75 2395.5095),(76 2345.132),(77 2311.7188),(78 2324.2393),(79 2301.6523),
(1 889.5947),(2 1230.3138),(3 1491.5961),(4 1657.1342),(5 1811.8284),(6 1952.0385),(7 2094.4648),(8 2191.5444),(9 2299.3982),(10 2390.4568),(11 2500.8806),(12 2595.613),(13 2699.2363),(14 2777.3386),(15 2868.4187),(16 2949.9497),(17 3047.594),(18 3171.0173),(19 3229.3552),(20 3327.173),(21 3384.8296),(22 3415.1934),(23 3472.118),(24 3471.1836),(25 3497.9421),(26 3519.1921),(27 3536.93),(28 3555.6504),(29 3560.4548),(30 3578.999),(31 3581.7288),(32 3572.7954),(33 3556.1133),(34 3533.5662),(35 3525.4216),(36 3486.9001),(37 3449.5854),(38 3437.1814),(39 3377.32),(40 3360.0818),(41 3322.2766),(42 3302.8438),(43 3299.2634),(44 3295.3904),(45 3277.6821),(46 3263.1428),(47 3258.091),(48 3262.7598),(49 3233.5247),(50 3212.347),(51 3203.3662),(52 3202.4683),(53 3209.5728),(54 3181.5945),(55 3149.1067),(56 3131.6348),(57 3084.3062),(58 3060.1582),(59 2985.081),(60 2953.0747),(61 2937.2847),(62 2921.7422),(63 2885.0735),(64 2838.8865),(65 2778.0054),(66 2738.6099),(67 2682.1252),(68 2659.0022),(69 2601.9468),(70 2571.1445),(71 2541.4253),(72 2515.9507),(73 2485.636),(74 2443.307),(75 2405.7632),(76 2364.0562),(77 2333.254),(78 2365.1853),(79 2340.32),
(1 866.7238),(2 1209.4141),(3 1430.3691),(4 1614.7119),(5 1756.356),(6 1890.2246),(7 2034.2109),(8 2143.441),(9 2229.6758),(10 2330.5566),(11 2422.17),(12 2490.8315),(13 2589.2979),(14 2688.5525),(15 2783.534),(16 2871.13),(17 2947.155),(18 3065.9175),(19 3122.5005),(20 3209.0042),(21 3259.6572),(22 3291.541),(23 3337.4888),(24 3329.0088),(25 3363.4446),(26 3381.0115),(27 3411.7405),(28 3424.7666),(29 3398.4976),(30 3414.2363),(31 3402.4653),(32 3367.2046),(33 3382.2373),(34 3327.7493),(35 3312.404),(36 3281.0986),(37 3240.9253),(38 3226.664),(39 3180.7437),(40 3178.6018),(41 3174.477),(42 3142.1135),(43 3142.8577),(44 3149.7727),(45 3132.629),(46 3124.2769),(47 3126.9949),(48 3107.531),(49 3094.6265),(50 3081.1013),(51 3056.0151),(52 3021.3127),(53 3013.7744),(54 3009.1458),(55 2993.2327),(56 2964.4072),(57 2908.6436),(58 2905.9565),(59 2861.0637),(60 2830.5269),(61 2796.8347),(62 2776.9678),(63 2766.7373),(64 2730.2031),(65 2682.2651),(66 2627.113),(67 2600.9744),(68 2545.129),(69 2501.4797),(70 2459.1248),(71 2422.8352),(72 2398.1006),(73 2370.5786),(74 2320.5588),(75 2322.8542),(76 2293.532),(77 2297.8545),(78 2300.9248),(79 2281.8853),
(1 860.59357),(2 1198.7938),(3 1427.6399),(4 1571.4495),(5 1696.9865),(6 1813.6948),(7 1904.6233),(8 1989.6649),(9 2075.038),(10 2143.1619),(11 2222.075),(12 2292.956),(13 2339.4104),(14 2394.2356),(15 2456.2075),(16 2500.9473),(17 2544.4563),(18 2607.3762),(19 2650.7402),(20 2658.4517),(21 2682.5356),(22 2704.7698),(23 2763.1504),(24 2792.1458),(25 2813.0896),(26 2846.8804),(27 2868.6846),(28 2876.7686),(29 2881.7952),(30 2880.8809),(31 2891.7268),(32 2878.1199),(33 2875.3643),(34 2844.8308),(35 2846.6604),(36 2819.8792),(37 2800.5535),(38 2773.2007),(39 2729.003),(40 2722.9556),(41 2682.9873),(42 2673.3118),(43 2662.5667),(44 2650.9045),(45 2606.218),(46 2598.527),(47 2583.6587),(48 2585.3516),(49 2559.816),(50 2556.5674),(51 2562.8584),(52 2541.3975),(53 2536.43),(54 2521.6072),(55 2506.7915),(56 2485.857),(57 2450.3455),(58 2451.2698),(59 2425.7336),(60 2423.0793),(61 2411.3718),(62 2396.2085),(63 2389.0842),(64 2356.5156),(65 2327.9724),(66 2287.4995),(67 2261.884),(68 2259.179),(69 2231.21),(70 2177.0493),(71 2138.2375),(72 2131.722),(73 2099.0405),(74 2073.0803),(75 2057.1284),(76 2033.1614),(77 2023.5511),(78 2048.8801),(79 2058.6558),
(1 834.0409),(2 1135.9208),(3 1355.9446),(4 1505.7568),(5 1632.8079),(6 1755.5542),(7 1854.5541),(8 1918.2705),(9 1971.3098),(10 2028.0541),(11 2092.1428),(12 2152.6973),(13 2196.6316),(14 2232.4106),(15 2291.4763),(16 2314.5518),(17 2365.438),(18 2421.229),(19 2464.3848),(20 2478.862),(21 2505.6714),(22 2539.876),(23 2524.9063),(24 2532.652),(25 2561.1914),(26 2571.46),(27 2604.4814),(28 2601.898),(29 2606.4346),(30 2655.0454),(31 2664.0588),(32 2646.4824),(33 2660.641),(34 2630.4553),(35 2621.7825),(36 2582.1418),(37 2548.3145),(38 2535.7424),(39 2504.646),(40 2487.0696),(41 2483.9656),(42 2480.6997),(43 2487.2393),(44 2487.0564),(45 2467.2676),(46 2458.3767),(47 2441.5396),(48 2466.9824),(49 2443.2517),(50 2443.8984),(51 2443.7312),(52 2427.565),(53 2412.1973),(54 2409.3096),(55 2393.2295),(56 2382.7),(57 2339.5645),(58 2348.4182),(59 2320.4092),(60 2308.0378),(61 2299.611),(62 2282.4246),(63 2279.3503),(64 2263.7527),(65 2239.1384),(66 2211.5234),(67 2197.0872),(68 2193.6094),(69 2172.1418),(70 2135.2798),(71 2120.9604),(72 2111.2395),(73 2099.8567),(74 2068.4436),(75 2053.903),(76 2035.5999),(77 2026.6008),(78 2055.1138),(79 2048.9478),
(1 818.2785),(2 1108.7024),(3 1285.8519),(4 1412.8806),(5 1530.7354),(6 1652.2913),(7 1756.5093),(8 1808.0558),(9 1875.735),(10 1932.7296),(11 1989.3876),(12 2035.429),(13 2076.0823),(14 2109.2424),(15 2153.3328),(16 2168.6543),(17 2228.9219),(18 2300.8489),(19 2332.7258),(20 2392.3184),(21 2408.008),(22 2442.1255),(23 2479.8713),(24 2476.8992),(25 2529.3848),(26 2549.6025),(27 2545.117),(28 2567.3164),(29 2567.1162),(30 2605.916),(31 2577.0989),(32 2565.4392),(33 2611.5957),(34 2587.6956),(35 2583.819),(36 2546.396),(37 2550.8376),(38 2529.8748),(39 2514.1445),(40 2478.2607),(41 2492.5952),(42 2495.46),(43 2502.4504),(44 2499.5205),(45 2488.7502),(46 2463.1245),(47 2457.0967),(48 2474.0984),(49 2449.7668),(50 2444.2112),(51 2441.515),(52 2417.9473),(53 2395.2686),(54 2376.9785),(55 2357.7813),(56 2349.5735),(57 2315.0225),(58 2307.869),(59 2274.7275),(60 2268.0286),(61 2236.5215),(62 2225.8076),(63 2223.1055),(64 2198.1274),(65 2164.2434),(66 2161.6765),(67 2138.5266),(68 2107.1003),(69 2102.7896),(70 2054.8052),(71 2028.3983),(72 2015.9401),(73 1988.7783),(74 1970.0642),(75 1984.541),(76 1962.2949),(77 1962.4132),(78 1984.3237),(79 1964.4644),
(1 835.8545),(2 1114.4839),(3 1327.1921),(4 1476.1881),(5 1613.3212),(6 1725.997),(7 1849.5171),(8 1910.4327),(9 1983.8158),(10 2056.4412),(11 2134.2898),(12 2179.818),(13 2250.211),(14 2300.4807),(15 2373.9248),(16 2413.321),(17 2478.8389),(18 2562.547),(19 2587.6746),(20 2627.6492),(21 2674.6772),(22 2697.6956),(23 2720.6992),(24 2721.8425),(25 2753.2588),(26 2765.3713),(27 2793.118),(28 2788.1382),(29 2807.7136),(30 2836.0085),(31 2814.6602),(32 2821.19),(33 2843.9446),(34 2798.1145),(35 2802.2654),(36 2789.206),(37 2775.1858),(38 2757.7603),(39 2746.564),(40 2718.46),(41 2724.5032),(42 2707.638),(43 2712.668),(44 2719.847),(45 2704.412),(46 2692.611),(47 2702.584),(48 2700.1836),(49 2682.7092),(50 2678.8604),(51 2667.8438),(52 2654.0513),(53 2650.2053),(54 2642.3994),(55 2597.9658),(56 2581.9915),(57 2556.4995),(58 2499.0208),(59 2454.8218),(60 2414.4832),(61 2408.1929),(62 2380.849),(63 2364.2485),(64 2329.6846),(65 2283.2502),(66 2245.8242),(67 2219.3896),(68 2188.2742),(69 2161.3445),(70 2133.9133),(71 2098.5676),(72 2100.022),(73 2077.7058),(74 2055.1301),(75 2034.2115),(76 2013.7648),(77 2014.3296),(78 2032.4923),(79 2009.2456),
(1 798.96625),(2 1083.538),(3 1297.7843),(4 1456.2137),(5 1579.7272),(6 1702.3077),(7 1784.9143),(8 1856.1123),(9 1927.7245),(10 2010.0542),(11 2091.7727),(12 2152.4514),(13 2237.6714),(14 2292.9219),(15 2396.173),(16 2453.146),(17 2522.714),(18 2628.5583),(19 2656.8774),(20 2697.1294),(21 2760.0422),(22 2775.9524),(23 2836.0857),(24 2854.4917),(25 2912.4172),(26 2938.7231),(27 2955.186),(28 2975.4487),(29 2986.3022),(30 3006.5664),(31 2995.4482),(32 3011.3857),(33 3024.7808),(34 2995.0498),(35 3002.3127),(36 2968.399),(37 2927.9082),(38 2914.9377),(39 2893.628),(40 2878.57),(41 2856.1167),(42 2845.1926),(43 2835.441),(44 2831.5398),(45 2837.9934),(46 2820.6848),(47 2807.1526),(48 2805.903),(49 2774.1907),(50 2764.3186),(51 2740.7952),(52 2709.3013),(53 2706.7595),(54 2695.0369),(55 2645.8223),(56 2623.6978),(57 2599.9072),(58 2561.9905),(59 2511.7346),(60 2499.2734),(61 2466.744),(62 2416.27),(63 2414.049),(64 2374.3364),(65 2312.1462),(66 2283.3962),(67 2252.62),(68 2212.2268),(69 2191.242),(70 2154.8633),(71 2126.8945),(72 2104.2034),(73 2076.9888),(74 2048.1233),(75 2017.0267),(76 1996.7434),(77 1989.1329),(78 2008.7716),(79 1991.5265),
(1 783.8242),(2 1080.7816),(3 1272.8667),(4 1436.2712),(5 1562.5101),(6 1686.0808),(7 1796.9615),(8 1882.5962),(9 1961.0688),(10 2028.4054),(11 2129.1323),(12 2183.032),(13 2258.9304),(14 2330.538),(15 2382.679),(16 2455.0886),(17 2518.0298),(18 2605.1416),(19 2628.844),(20 2676.1091),(21 2710.9714),(22 2732.112),(23 2761.8044),(24 2785.5935),(25 2826.435),(26 2846.4517),(27 2864.9487),(28 2886.8113),(29 2905.6494),(30 2895.9282),(31 2892.1133),(32 2902.5586),(33 2913.4207),(34 2885.1423),(35 2900.85),(36 2888.57),(37 2834.964),(38 2814.0464),(39 2791.3354),(40 2760.5947),(41 2740.2231),(42 2723.7979),(43 2728.0337),(44 2716.4175),(45 2726.6594),(46 2713.593),(47 2696.1619),(48 2717.443),(49 2679.8484),(50 2654.313),(51 2635.5906),(52 2622.7195),(53 2603.3628),(54 2584.3748),(55 2554.9185),(56 2526.1423),(57 2505.48),(58 2482.7651),(59 2450.0088),(60 2442.4678),(61 2403.6543),(62 2359.9292),(63 2367.034),(64 2316.22),(65 2287.0005),(66 2257.3582),(67 2197.4563),(68 2189.53),(69 2171.282),(70 2151.7937),(71 2118.7402),(72 2127.7878),(73 2104.737),(74 2077.1094),(75 2043.0436),(76 2017.3214),(77 2011.36),(78 2021.1809),(79 1979.6523),
(1 766.3491),(2 1033.472),(3 1243.0822),(4 1402.9789),(5 1531.0259),(6 1659.9363),(7 1766.0587),(8 1828.5663),(9 1903.0181),(10 1931.5461),(11 1982.4261),(12 2014.294),(13 2046.5662),(14 2077.3796),(15 2132.7815),(16 2203.487),(17 2246.219),(18 2329.3137),(19 2345.5728),(20 2374.5962),(21 2403.0671),(22 2430.4866),(23 2463.609),(24 2480.621),(25 2503.5857),(26 2520.0334),(27 2524.3242),(28 2561.162),(29 2583.7366),(30 2575.719),(31 2578.5718),(32 2590.3286),(33 2558.7617),(34 2551.1538),(35 2542.7246),(36 2529.4788),(37 2473.9998),(38 2469.208),(39 2460.134),(40 2438.9717),(41 2426.2705),(42 2419.05),(43 2398.8188),(44 2389.5024),(45 2387.2988),(46 2361.0198),(47 2359.1765),(48 2352.1614),(49 2345.8127),(50 2358.0095),(51 2338.509),(52 2330.3047),(53 2315.9453),(54 2316.1582),(55 2286.3645),(56 2271.2102),(57 2266.1255),(58 2271.176),(59 2231.2476),(60 2216.0964),(61 2190.7961),(62 2164.9526),(63 2155.5415),(64 2110.2737),(65 2081.257),(66 2054.254),(67 2026.7324),(68 2004.6791),(69 2000.2065),(70 1989.2668),(71 1993.777),(72 1982.1288),(73 1970.7461),(74 1939.6553),(75 1909.065),(76 1889.4471),(77 1872.1843),(78 1887.5323),(79 1872.3124),
(1 766.0124),(2 1033.247),(3 1208.2596),(4 1338.5371),(5 1454.9386),(6 1566.9484),(7 1660.4896),(8 1713.8713),(9 1774.4626),(10 1805.6019),(11 1850.8197),(12 1883.4769),(13 1927.9789),(14 1963.7914),(15 2002.0961),(16 2016.023),(17 2048.1753),(18 2088.937),(19 2119.4697),(20 2125.4387),(21 2148.4302),(22 2165.1082),(23 2174.6025),(24 2174.916),(25 2194.0042),(26 2206.3547),(27 2217.0063),(28 2232.0962),(29 2255.129),(30 2266.791),(31 2271.5427),(32 2283.7183),(33 2302.9897),(34 2270.5203),(35 2267.0344),(36 2244.2214),(37 2239.3867),(38 2231.8486),(39 2207.96),(40 2214.1985),(41 2197.7444),(42 2190.6362),(43 2169.23),(44 2163.2085),(45 2177.082),(46 2144.4895),(47 2140.2412),(48 2139.957),(49 2127.666),(50 2130.8494),(51 2132.9128),(52 2137.6777),(53 2129.4988),(54 2113.002),(55 2099.8777),(56 2096.8625),(57 2085.6658),(58 2065.279),(59 2063.8384),(60 2049.9065),(61 2045.707),(62 2036.8793),(63 2030.3966),(64 2002.5452),(65 1997.9324),(66 1962.0089),(67 1951.834),(68 1932.3627),(69 1906.096),(70 1899.705),(71 1914.6278),(72 1911.7057),(73 1906.898),(74 1887.6693),(75 1874.6628),(76 1865.8182),(77 1872.6559),(78 1901.942),(79 1888.7217),
