1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 432386.16),(2 1674917),(3 3623847.3),(4 6234372.5),(5 9296859),(6 12606337),(7 16028977),(8 19484614),(9 23545232),(10 27542736),(11 31627210),(12 36026012),(13 40828144),(14 46010916),(15 51673684),(16 57781676),(17 64517228),(18 71526060),(19 78580824),(20 85621690),(21 92265384),(22 98555384),(23 104533224),(24 110209880),(25 115574910),(26 120657770),(27 125079360),(28 129382056),(29 133978696),(30 138760940),(31 144133260),(32 149867250),(33 155532740),(34 161094800),(35 166982380),(36 173390240),(37 180857680),(38 188309760),(39 196345600),(40 204814460),(41 213527100),(42 222109620),(43 231156910),(44 240656460),(45 251220820),(46 262911820),(47 275538270),(48 289458500),(49 304869980),(50 320672800),(51 335268860),(52 349888830),(53 363873120),(54 378741020),(55 394534300),(56 411170430),(57 429607040),(58 448189440),(59 466394100),(60 483573980),(61 501690140),(62 519324400),(63 537924300),(64 556693570),(65 575319230),(66 594368600),(67 611857900),(68 628852160),(69 645859500),(70 661636350),(71 677702900),(72 695090300),(73 714512450),(74 734454000),(75 755209900),(76 775533060),(77 796151040),(78 815628600),(79 833647400),
(1 548099.5),(2 1987013.9),(3 3983667.3),(4 6245413),(5 8415612),(6 10469727),(7 12469254),(8 14495057),(9 16462169),(10 18266652),(11 19791276),(12 21011198),(13 21950842),(14 22563490),(15 22913318),(16 23074394),(17 23155924),(18 23111574),(19 22834536),(20 22409808),(21 21833650),(22 21189244),(23 20608304),(24 20123134),(25 19753214),(26 19521456),(27 19466398),(28 19513684),(29 19693660),(30 19888524),(31 20056630),(32 20221582),(33 20386278),(34 20469246),(35 20406720),(36 20358764),(37 20297396),(38 20266946),(39 20071196),(40 19848330),(41 19659916),(42 19555766),(43 19559622),(44 19625832),(45 19643568),(46 19592376),(47 19325588),(48 18923704),(49 18567002),(50 18252098),(51 18018014),(52 17889122),(53 17821512),(54 17753502),(55 17856940),(56 18132850),(57 18488358),(58 18929318),(59 19456796),(60 20128500),(61 20852236),(62 21632388),(63 22454054),(64 23163390),(65 23830658),(66 24346746),(67 24769232),(68 25112076),(69 25374196),(70 25447646),(71 25394754),(72 25265250),(73 25110606),(74 24903028),(75 24641740),(76 24422064),(77 24240746),(78 24038722),(79 23795508),
(1 628106.94),(2 2238294.3),(3 4299389.5),(4 6416750.5),(5 8365912),(6 10019215),(7 11444512),(8 12633045),(9 13638331),(10 14454616),(11 15105708),(12 15567484),(13 15895381),(14 16095256),(15 16231333),(16 16233891),(17 16207611),(18 16160024),(19 16090145),(20 16023048),(21 15876324),(22 15762736),(23 15740056),(24 15866517),(25 16157469),(26 16503035),(27 16812106),(28 17044930),(29 17173596),(30 17173542),(31 17052260),(32 16782612),(33 16398699),(34 16001808),(35 15598169),(36 15256132),(37 14999965),(38 14810389),(39 14759453),(40 14835405),(41 14936129),(42 15123020),(43 15322244),(44 15549183),(45 15863748),(46 16201787),(47 16402325),(48 16524251),(49 16563133),(50 16607520),(51 16681575),(52 16823016),(53 17083126),(54 17493688),(55 18014296),(56 18508954),(57 18925762),(58 19199450),(59 19387516),(60 19529678),(61 19555086),(62 19473630),(63 19349262),(64 19190942),(65 19093702),(66 19009486),(67 18904738),(68 18680606),(69 18335200),(70 17997866),(71 17663350),(72 17366968),(73 17085562),(74 16836294),(75 16616803),(76 16532251),(77 16587977),(78 16733768),(79 16895666),
(1 599403.8),(2 2110437.8),(3 4074991.3),(4 6224702.5),(5 8309414),(6 10273069),(7 12168210),(8 14027834),(9 15787415),(10 17301018),(11 18600452),(12 19666312),(13 20470756),(14 21046534),(15 21392518),(16 21481896),(17 21303618),(18 20933826),(19 20473148),(20 19915538),(21 19328638),(22 18923944),(23 18662978),(24 18387506),(25 18029972),(26 17752412),(27 17635514),(28 17645406),(29 17761894),(30 17907002),(31 17997428),(32 18035952),(33 18028938),(34 18058516),(35 18115898),(36 18111834),(37 17974540),(38 17799284),(39 17572848),(40 17386994),(41 17237310),(42 17076020),(43 16893830),(44 16733422),(45 16643049),(46 16559857),(47 16417541),(48 16233277),(49 16098799),(50 15972910),(51 15868704),(52 15901225),(53 16093481),(54 16346371),(55 16584950),(56 16665736),(57 16665167),(58 16602961),(59 16479852),(60 16298441),(61 15998072),(62 15726285),(63 15515254),(64 15425430),(65 15441147),(66 15508598),(67 15649764),(68 15869811),(69 16162120),(70 16458883),(71 16731446),(72 16868098),(73 16855504),(74 16837022),(75 16811392),(76 16906032),(77 17081804),(78 17267390),(79 17494704),
(1 548741.4),(2 1891681.9),(3 3599250.3),(4 5349883.5),(5 6931361.5),(6 8347671),(7 9597802),(8 10671940),(9 11522173),(10 12223405),(11 12914839),(12 13504180),(13 13955652),(14 14386856),(15 14708771),(16 14842068),(17 14875679),(18 14910045),(19 14999981),(20 15095341),(21 14968050),(22 14659895),(23 14383135),(24 14167220),(25 13966573),(26 13779610),(27 13608714),(28 13415511),(29 13302743),(30 13280508),(31 13281819),(32 13265399),(33 13294609),(34 13466675),(35 13635122),(36 13713856),(37 13704465),(38 13736663),(39 13943433),(40 14195075),(41 14406200),(42 14562276),(43 14708559),(44 14892448),(45 15065761),(46 15221292),(47 15272417),(48 15295913),(49 15316472),(50 15332589),(51 15353396),(52 15301597),(53 15196096),(54 15049846),(55 14831203),(56 14463005),(57 13964426),(58 13438145),(59 12994130),(60 12641989),(61 12374340),(62 12193208),(63 12066102),(64 12054615),(65 12184746),(66 12417311),(67 12744804),(68 13070030),(69 13346269),(70 13482962),(71 13620161),(72 13766924),(73 13873265),(74 13947167),(75 13989129),(76 14076867),(77 14219231),(78 14360635),(79 14420218),
(1 493421.94),(2 1673471.4),(3 3099487.8),(4 4504218),(5 5761700),(6 6852172),(7 7829356.5),(8 8708338),(9 9402080),(10 9905088),(11 10201605),(12 10304111),(13 10361039),(14 10412004),(15 10526120),(16 10628142),(17 10629390),(18 10578245),(19 10569377),(20 10624863),(21 10686865),(22 10651447),(23 10547733),(24 10403108),(25 10297402),(26 10232540),(27 10356320),(28 10789465),(29 11321282),(30 11751706),(31 11933129),(32 11910171),(33 11771796),(34 11613376),(35 11443646),(36 11257107),(37 11074029),(38 10987726),(39 11136616),(40 11461095),(41 11748678),(42 11942524),(43 12015452),(44 11987942),(45 11910105),(46 11801406),(47 11645286),(48 11446711),(49 11262222),(50 11101413),(51 10981255),(52 10858663),(53 10869612),(54 10949626),(55 11085960),(56 11212494),(57 11358644),(58 11528160),(59 11736397),(60 11945564),(61 12084581),(62 12125004),(63 12107557),(64 12087623),(65 12171545),(66 12346444),(67 12668608),(68 12984166),(69 13220262),(70 13316001),(71 13347176),(72 13409176),(73 13463374),(74 13439029),(75 13311233),(76 13168166),(77 13027464),(78 12893779),(79 12818259),
(1 565567.94),(2 1967068),(3 3621540.8),(4 5187877),(5 6515885),(6 7552297.5),(7 8332840.5),(8 8891556),(9 9312593),(10 9678357),(11 10005662),(12 10213045),(13 10338315),(14 10292815),(15 10091307),(16 9814682),(17 9595083),(18 9506752),(19 9576774),(20 9692933),(21 9795820),(22 9843466),(23 9811803),(24 9734639),(25 9665434),(26 9622337),(27 9595763),(28 9633088),(29 9777829),(30 9923398),(31 9952961),(32 9881266),(33 9789404),(34 9760815),(35 9802283),(36 9882089),(37 9997692),(38 10238764),(39 10477575),(40 10596194),(41 10619565),(42 10576179),(43 10520366),(44 10475169),(45 10430494),(46 10380604),(47 10315436),(48 10278242),(49 10234419),(50 10276005),(51 10455783),(52 10763676),(53 11092659),(54 11369540),(55 11548789),(56 11632537),(57 11634081),(58 11563635),(59 11384962),(60 11137207),(61 10849076),(62 10640002),(63 10484471),(64 10395886),(65 10324764),(66 10233188),(67 10148181),(68 10101203),(69 10116257),(70 10222895),(71 10306317),(72 10333005),(73 10292990),(74 10228755),(75 10167171),(76 10090754),(77 10004163),(78 9959419),(79 9852966),
(1 515483.9),(2 1780667),(3 3303246.3),(4 4700681.5),(5 5735295),(6 6540117.5),(7 7230525),(8 7807180.5),(9 8237481.5),(10 8508908),(11 8624989),(12 8550751),(13 8348081.5),(14 8088385.5),(15 7809967.5),(16 7546762),(17 7379457.5),(18 7310718),(19 7279459),(20 7219567.5),(21 7211705),(22 7252233.5),(23 7317258),(24 7414947),(25 7575469),(26 7823257),(27 8137604.5),(28 8446399),(29 8683283),(30 8825169),(31 8852693),(32 8836049),(33 8862889),(34 8983268),(35 9183988),(36 9396547),(37 9567980),(38 9705447),(39 9750829),(40 9707822),(41 9683660),(42 9644675),(43 9548713),(44 9428587),(45 9320939),(46 9277155),(47 9243397),(48 9201984),(49 9043906),(50 8917277),(51 8918916),(52 8979249),(53 9089767),(54 9244182),(55 9416094),(56 9511737),(57 9528097),(58 9488380),(59 9366734),(60 9202563),(61 9051596),(62 8952205),(63 8872519),(64 8826543),(65 8811395),(66 8772086),(67 8694204),(68 8621533),(69 8544142),(70 8619035),(71 8777604),(72 8919589),(73 9022328),(74 9072606),(75 8995982),(76 8820873),(77 8602950),(78 8424116),(79 8182791),
(1 437191.03),(2 1481331.4),(3 2696164),(4 3778760.5),(5 4646432.5),(6 5346617.5),(7 5946087),(8 6481610.5),(9 6916190),(10 7197902),(11 7309910),(12 7320024),(13 7257808.5),(14 7158444.5),(15 7027380.5),(16 6920579),(17 6883975),(18 6864719),(19 6865896),(20 6878592),(21 6864836.5),(22 6863750),(23 6988317),(24 7220862),(25 7542493),(26 7853422.5),(27 8035803),(28 8062473.5),(29 8073585.5),(30 8165896),(31 8319744),(32 8469031),(33 8598057),(34 8715559),(35 8730211),(36 8589733),(37 8366741.5),(38 8152113.5),(39 7965504),(40 7823229),(41 7746815),(42 7699500.5),(43 7651517),(44 7620982),(45 7588534),(46 7528720),(47 7473523.5),(48 7457504.5),(49 7526312.5),(50 7591985.5),(51 7616563.5),(52 7537525.5),(53 7387453),(54 7224065),(55 7152808),(56 7178080),(57 7278058),(58 7381114),(59 7453144),(60 7463162),(61 7415128.5),(62 7328272),(63 7225552),(64 7158526),(65 7105600),(66 7062268.5),(67 6988369.5),(68 6867887.5),(69 6683526),(70 6521048),(71 6447003),(72 6396634),(73 6449932.5),(74 6550942),(75 6665301.5),(76 6750663.5),(77 6784030),(78 6816104),(79 6840940.5),
(1 432753.13),(2 1405690),(3 2444966),(4 3360692),(5 4012236.5),(6 4408598.5),(7 4719713),(8 4964129),(9 5213069),(10 5435027),(11 5578912),(12 5643774),(13 5674179.5),(14 5681593),(15 5707162),(16 5737603),(17 5754785.5),(18 5767490),(19 5744114),(20 5685190.5),(21 5683675.5),(22 5777454.5),(23 5963907),(24 6192667),(25 6397914),(26 6529008.5),(27 6589283),(28 6607032.5),(29 6591119),(30 6572044.5),(31 6570257),(32 6543969.5),(33 6483572.5),(34 6368519.5),(35 6177208),(36 5924645.5),(37 5742199.5),(38 5702517),(39 5743362),(40 5840713.5),(41 5977932.5),(42 6124464),(43 6233463.5),(44 6313322),(45 6397185.5),(46 6498048),(47 6595509),(48 6619846),(49 6581457),(50 6512669),(51 6411493),(52 6310090),(53 6184659),(54 6104047),(55 6084968),(56 6104520),(57 6145449.5),(58 6211226),(59 6278496.5),(60 6305584.5),(61 6259757),(62 6165555.5),(63 6064562),(64 5992564.5),(65 5953218),(66 5954949),(67 5992912),(68 6015248),(69 6007780),(70 6020236),(71 6068260),(72 6122923),(73 6198164),(74 6298785.5),(75 6385522),(76 6387415),(77 6349511),(78 6286372),(79 6203609.5),
(1 404291.4),(2 1296000),(3 2258897.3),(4 3095410),(5 3706365.5),(6 4191874.3),(7 4590463.5),(8 4896811),(9 5073854.5),(10 5145306),(11 5191528.5),(12 5195491.5),(13 5240467),(14 5282510),(15 5273528),(16 5226096.5),(17 5135571.5),(18 5055744),(19 4995815),(20 4965323.5),(21 4996565),(22 5125742),(23 5303019),(24 5478571),(25 5690953),(26 5889355),(27 6021871.5),(28 6051517.5),(29 6012260),(30 5991671.5),(31 6001184.5),(32 5983539),(33 5923275),(34 5785407),(35 5584953.5),(36 5442338.5),(37 5352902.5),(38 5286352.5),(39 5236382.5),(40 5192245),(41 5179301),(42 5175555.5),(43 5157973),(44 5145845.5),(45 5173329.5),(46 5205687.5),(47 5203648),(48 5160592.5),(49 5084236),(50 5030194.5),(51 5022214.5),(52 5010369),(53 4997438.5),(54 4981194.5),(55 4985539),(56 5035416),(57 5130236),(58 5266628.5),(59 5387529.5),(60 5457368),(61 5450288.5),(62 5377658),(63 5282532.5),(64 5217832.5),(65 5236711),(66 5285076),(67 5293871.5),(68 5199567),(69 5127150),(70 5119057.5),(71 5155553.5),(72 5242619),(73 5310974.5),(74 5380885.5),(75 5426765),(76 5438950),(77 5424882),(78 5391460.5),(79 5297237),
(1 374708),(2 1238224.6),(3 2197529.5),(4 2987723.8),(5 3522204.8),(6 3912620),(7 4202998),(8 4395958.5),(9 4439667.5),(10 4409601.5),(11 4397408.5),(12 4420921.5),(13 4501800.5),(14 4657910.5),(15 4800180),(16 4812229),(17 4757283.5),(18 4758380),(19 4750132),(20 4728792),(21 4687315),(22 4655076.5),(23 4699583),(24 4818435),(25 4970610.5),(26 5109649.5),(27 5246357),(28 5367956),(29 5448399.5),(30 5523645),(31 5561928),(32 5521987.5),(33 5408586),(34 5286162.5),(35 5243105),(36 5283246.5),(37 5349410.5),(38 5400923.5),(39 5402188),(40 5365865),(41 5347163.5),(42 5310637.5),(43 5236373),(44 5134014.5),(45 5006271),(46 4863382.5),(47 4729432),(48 4633127),(49 4603520),(50 4580235.5),(51 4565545.5),(52 4561018.5),(53 4547506.5),(54 4562804),(55 4634191.5),(56 4737236),(57 4872154),(58 5018288.5),(59 5093397),(60 5085354),(61 5064489),(62 5067361.5),(63 5045029.5),(64 4988085),(65 4897412),(66 4823062.5),(67 4762777.5),(68 4686320),(69 4629775.5),(70 4573439),(71 4579407),(72 4612821.5),(73 4665072.5),(74 4753605.5),(75 4831542),(76 4857272),(77 4801836.5),(78 4715339),(79 4612000.5),
(1 363506.75),(2 1164068.9),(3 2017680.5),(4 2758621.5),(5 3338646.8),(6 3712443),(7 3902681.8),(8 3965705),(9 4005114.3),(10 4052596.5),(11 4121101.8),(12 4223647.5),(13 4288040.5),(14 4273991.5),(15 4196885.5),(16 4096818.8),(17 4042423),(18 4050258.3),(19 4096666.8),(20 4201870.5),(21 4301166),(22 4353732.5),(23 4367747),(24 4365791.5),(25 4385925),(26 4448823.5),(27 4528223.5),(28 4593238.5),(29 4659138.5),(30 4705521.5),(31 4709686),(32 4667576.5),(33 4646907.5),(34 4660410.5),(35 4716466),(36 4796042),(37 4883239),(38 4957133),(39 5045770),(40 5127475),(41 5155620.5),(42 5119274),(43 5023323),(44 4903755.5),(45 4854529.5),(46 4869991),(47 4937321.5),(48 4994693),(49 5020812),(50 5022309.5),(51 4987681),(52 4938820.5),(53 4904187),(54 4883983.5),(55 4891396),(56 4894118),(57 4871817.5),(58 4833673.5),(59 4791237),(60 4744895),(61 4707334),(62 4702115.5),(63 4719672.5),(64 4726514.5),(65 4719125.5),(66 4705943.5),(67 4714786.5),(68 4674436),(69 4569919.5),(70 4423450),(71 4284074),(72 4200618),(73 4181809.8),(74 4216550.5),(75 4243676.5),(76 4253070.5),(77 4277125.5),(78 4316026),(79 4330716.5),
(1 301485.63),(2 939910.1),(3 1628013.4),(4 2219035.3),(5 2642583.5),(6 2946269.8),(7 3142652),(8 3269101.8),(9 3318061.5),(10 3348830.3),(11 3404918.3),(12 3494340.8),(13 3600022.8),(14 3687350.8),(15 3697458.3),(16 3616315.5),(17 3522453.5),(18 3517568),(19 3585877.5),(20 3630328.5),(21 3699031.8),(22 3814668),(23 3938927),(24 4083927.8),(25 4207385.5),(26 4283231.5),(27 4321305.5),(28 4346047.5),(29 4354822.5),(30 4351251.5),(31 4415817),(32 4498783),(33 4551516.5),(34 4587366.5),(35 4631702.5),(36 4668177.5),(37 4718303),(38 4786144),(39 4797425),(40 4727521.5),(41 4670443),(42 4618368.5),(43 4583124),(44 4541385.5),(45 4506499.5),(46 4494257),(47 4500005),(48 4479062.5),(49 4420715.5),(50 4338220),(51 4234731),(52 4086327.5),(53 3933271),(54 3816082.3),(55 3764559),(56 3752966),(57 3778298.5),(58 3794079),(59 3805767.5),(60 3805907.3),(61 3805967.3),(62 3782971.5),(63 3738321.8),(64 3673734.8),(65 3600641.5),(66 3524481),(67 3510309.3),(68 3538202),(69 3593518.5),(70 3648175.8),(71 3705170.3),(72 3770927),(73 3836547.8),(74 3894169.3),(75 3927003.5),(76 3915003.3),(77 3882057.8),(78 3850302.3),(79 3826217),
(1 289891.6),(2 900144.56),(3 1522356.5),(4 2029286.8),(5 2441363.3),(6 2748516),(7 2945483.5),(8 3030700.5),(9 3090994.8),(10 3234176),(11 3383282.8),(12 3557529),(13 3728924.8),(14 3825009),(15 3836603),(16 3771195),(17 3723125),(18 3680554),(19 3641318),(20 3659184),(21 3723574),(22 3737706.8),(23 3667509),(24 3558789.8),(25 3468586),(26 3475932.5),(27 3554989.5),(28 3674780.5),(29 3809213.3),(30 3933440),(31 3980854.8),(32 3959348),(33 3879320.5),(34 3780857),(35 3717764.5),(36 3648533.8),(37 3552833.8),(38 3444987),(39 3378646.8),(40 3382837.3),(41 3431824.8),(42 3494789.8),(43 3565908.3),(44 3634843.8),(45 3679571.3),(46 3705476),(47 3692057),(48 3680088.5),(49 3659274.8),(50 3619489.5),(51 3586715),(52 3580941.8),(53 3586179.5),(54 3564881.8),(55 3531413),(56 3500073.3),(57 3456620.8),(58 3473490.3),(59 3509056.3),(60 3521226.8),(61 3502624),(62 3451839),(63 3389914),(64 3316524.8),(65 3266474.8),(66 3259204.5),(67 3310658.8),(68 3383268.5),(69 3430405.3),(70 3415262.5),(71 3374255.8),(72 3347483.8),(73 3352255.3),(74 3348701.3),(75 3357622.8),(76 3383505),(77 3423128.5),(78 3475186.5),(79 3507273.3),
(1 303349.38),(2 968394.1),(3 1692369.8),(4 2263189),(5 2639349),(6 2896440.8),(7 3084370.5),(8 3161407.8),(9 3210064),(10 3224798.3),(11 3208975.8),(12 3193138.5),(13 3224256),(14 3272484.5),(15 3312367),(16 3334480.8),(17 3330777.5),(18 3334613.3),(19 3330468),(20 3307572.5),(21 3301580.5),(22 3295094),(23 3319803),(24 3389240.3),(25 3492407.5),(26 3607233),(27 3681793),(28 3724769.5),(29 3756779.5),(30 3747513.5),(31 3707691.5),(32 3671308),(33 3631963.8),(34 3580371.3),(35 3523784.3),(36 3493196),(37 3507679.8),(38 3549746.5),(39 3589676.8),(40 3628750.3),(41 3634523.8),(42 3623214.3),(43 3639301.8),(44 3672128),(45 3709956.3),(46 3745281),(47 3730804.3),(48 3649770.8),(49 3539861.3),(50 3423396),(51 3325735),(52 3310084.3),(53 3343723.5),(54 3412365.3),(55 3470289),(56 3528749.8),(57 3565932),(58 3572118.8),(59 3547125),(60 3515879.8),(61 3487656.5),(62 3440852.5),(63 3396601),(64 3388149.8),(65 3411252.5),(66 3433641),(67 3415590.8),(68 3405023.3),(69 3399985.8),(70 3379045.8),(71 3370341.8),(72 3378137.5),(73 3418841),(74 3395788),(75 3334892),(76 3308363.8),(77 3331209.5),(78 3386192.8),(79 3429032.5),
(1 263719.94),(2 793056.1),(3 1342684),(4 1765097.1),(5 2021950.5),(6 2164875.8),(7 2248902),(8 2275059),(9 2254019),(10 2205777.3),(11 2174575.3),(12 2146127.3),(13 2105025.8),(14 2107969),(15 2147816.8),(16 2190886.5),(17 2275229.3),(18 2376767.5),(19 2470600.5),(20 2525162.8),(21 2536899.5),(22 2538319),(23 2549579.3),(24 2571973.5),(25 2568426),(26 2566557.3),(27 2609058.3),(28 2681586.3),(29 2765061.5),(30 2814775.5),(31 2856842.3),(32 2859124.5),(33 2802562),(34 2754908.3),(35 2733862.3),(36 2703772.8),(37 2691759),(38 2688184.8),(39 2703530),(40 2729511.8),(41 2746480.5),(42 2715023.3),(43 2648024.5),(44 2581106),(45 2533475.8),(46 2547481.8),(47 2604912.5),(48 2654838.8),(49 2653417.5),(50 2649823.5),(51 2679285.3),(52 2713723.5),(53 2736794.8),(54 2761466.3),(55 2783284.5),(56 2792070),(57 2780418.3),(58 2766733),(59 2748235.5),(60 2732074.3),(61 2722394.8),(62 2702824.3),(63 2695955),(64 2712946.3),(65 2749193.3),(66 2789971.5),(67 2811979.8),(68 2847430.8),(69 2854758),(70 2822053.5),(71 2771163.8),(72 2720445),(73 2705402.8),(74 2688573.8),(75 2722886.8),(76 2783816.3),(77 2833389.3),(78 2877811.8),(79 2874758.5),
(1 272378.88),(2 835029.75),(3 1392388.3),(4 1760702.4),(5 1967762.1),(6 2062645.9),(7 2115080.3),(8 2131892),(9 2139207.5),(10 2139194.3),(11 2150182.5),(12 2170263),(13 2188704),(14 2196489.3),(15 2214312.3),(16 2298401.8),(17 2411112.3),(18 2466294),(19 2440417),(20 2403840.8),(21 2396909.5),(22 2433966.8),(23 2518890),(24 2598907.5),(25 2622727),(26 2601975.5),(27 2512950),(28 2402061.3),(29 2297373.3),(30 2239014.5),(31 2230653.8),(32 2269380),(33 2318214.5),(34 2328853.8),(35 2298093.3),(36 2273994.8),(37 2289080.5),(38 2299621),(39 2306866.8),(40 2287381.3),(41 2249691.5),(42 2218354.8),(43 2206861),(44 2205628),(45 2210982),(46 2232039.5),(47 2248729.5),(48 2237142.5),(49 2214108.8),(50 2209467.5),(51 2218388.5),(52 2256936.8),(53 2329532),(54 2408174.5),(55 2467399.5),(56 2513617),(57 2545227),(58 2578647.5),(59 2614803.5),(60 2650591),(61 2678953.5),(62 2684588.5),(63 2626617.5),(64 2553908.3),(65 2523346.8),(66 2543790.3),(67 2560572.8),(68 2576769.5),(69 2590817.5),(70 2575714),(71 2563445),(72 2586727),(73 2594153.5),(74 2592254.5),(75 2555037.8),(76 2521697.5),(77 2498226.8),(78 2519992.5),(79 2582629.3),
(1 267568.44),(2 791680.56),(3 1302185),(4 1674630.6),(5 1893947.8),(6 2013374),(7 2054750.1),(8 2042525.4),(9 2030527.5),(10 2002693.4),(11 1984317),(12 1966381.8),(13 1907209.9),(14 1847630.8),(15 1830446.1),(16 1869768.4),(17 1953627.6),(18 2032584.8),(19 2072492.5),(20 2116468.8),(21 2173017.5),(22 2215501.5),(23 2242674),(24 2280642.8),(25 2276165.8),(26 2223605.5),(27 2137372),(28 2078789.4),(29 2040601.6),(30 2011476.5),(31 2044578.9),(32 2127669.5),(33 2187147.3),(34 2206089.8),(35 2193154.5),(36 2184689.5),(37 2185501.8),(38 2192736.8),(39 2191407.8),(40 2182672.8),(41 2149083),(42 2118241.5),(43 2099130.3),(44 2079219.8),(45 2079468.5),(46 2112743),(47 2165416.3),(48 2218326),(49 2249073),(50 2266309.8),(51 2288100.5),(52 2309236.8),(53 2348846.3),(54 2385530.8),(55 2419806.3),(56 2450390.5),(57 2443058.3),(58 2415435.5),(59 2392518.5),(60 2369709.3),(61 2364407),(62 2376899.8),(63 2395007.8),(64 2401232.8),(65 2403160.3),(66 2409315.3),(67 2399842),(68 2349950.5),(69 2301986),(70 2254464.5),(71 2213388.5),(72 2203771),(73 2189059.5),(74 2184599.3),(75 2174392.5),(76 2186397.8),(77 2206403.3),(78 2232286),(79 2240417.5),
