1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 182213.13),(2 667266.56),(3 1438462.1),(4 2441031.5),(5 3599467.3),(6 4935440.5),(7 6388870.5),(8 7955724.5),(9 9629229),(10 11321773),(11 12964251),(12 14694816),(13 16535397),(14 18594666),(15 20802070),(16 23141662),(17 25647750),(18 28206742),(19 30909590),(20 33700350),(21 36620532),(22 39861908),(23 43354012),(24 47102348),(25 51183956),(26 55287684),(27 59520252),(28 63900020),(29 68925064),(30 74950440),(31 82186490),(32 90337370),(33 98323030),(34 106546504),(35 115123256),(36 123917530),(37 133097660),(38 142282300),(39 151599220),(40 161342510),(41 170954190),(42 180980860),(43 191133000),(44 200980590),(45 211368960),(46 221447630),(47 231930420),(48 242176750),(49 252710530),(50 262518800),(51 272119520),(52 280696500),(53 288894300),(54 296926100),(55 305202000),(56 313332580),(57 321929380),(58 330092130),(59 338061020),(60 345782240),(61 353467420),(62 360411680),(63 367299100),(64 373212160),(65 379160220),(66 384839070),(67 390397800),(68 395438240),(69 400808480),(70 406129540),(71 411518560),(72 416028200),(73 421196500),(74 426008480),(75 430929060),(76 435337730),(77 439562750),(78 442947330),(79 445867520),
(1 405.55673),(2 488.31628),(3 508.608),(4 526.5023),(5 537.2687),(6 528.06024),(7 535.264),(8 547.7478),(9 548.33105),(10 548.98456),(11 549.7905),(12 551.0863),(13 561.592),(14 568.01263),(15 568.2994),(16 555.5925),(17 564.2469),(18 565.03973),(19 566.25696),(20 564.77045),(21 575.4364),(22 566.11847),(23 561.6218),(24 558.6939),(25 557.5119),(26 558.5087),(27 559.8667),(28 567.2072),(29 555.74835),(30 557.0624),(31 560.4218),(32 566.88324),(33 565.61176),(34 561.8018),(35 558.82196),(36 564.1933),(37 564.5544),(38 577.6473),(39 571.54236),(40 574.6284),(41 575.4005),(42 562.91974),(43 561.64026),(44 562.5432),(45 568.58777),(46 576.1458),(47 575.12726),(48 585.5938),(49 590.78076),(50 587.40826),(51 589.53406),(52 593.9722),(53 588.32324),(54 586.68134),(55 594.6734),(56 592.6946),(57 591.627),(58 597.47864),(59 595.1116),(60 589.60767),(61 589.738),(62 591.25085),(63 597.5754),(64 593.31287),(65 594.16205),(66 594.5343),(67 591.61035),(68 598.6027),(69 598.0392),(70 596.1914),(71 602.27106),(72 608.9959),(73 607.3216),(74 613.4841),(75 620.2326),(76 622.004),(77 619.24866),(78 625.3547),(79 632.78235),
(1 402.5223),(2 482.85843),(3 515.1653),(4 520.91815),(5 534.7628),(6 542.2538),(7 552.12756),(8 553.1066),(9 560.1627),(10 577.6135),(11 571.0851),(12 572.64905),(13 577.3127),(14 585.6371),(15 582.77155),(16 575.15594),(17 573.15686),(18 567.61456),(19 582.6417),(20 591.40826),(21 582.353),(22 578.82764),(23 575.20685),(24 579.22284),(25 582.35895),(26 584.4947),(27 593.29535),(28 592.3818),(29 590.40356),(30 599.91016),(31 590.5607),(32 599.5883),(33 607.6535),(34 601.2748),(35 610.4065),(36 604.6556),(37 600.9342),(38 613.98773),(39 612.7728),(40 614.9681),(41 627.39734),(42 620.74414),(43 618.59796),(44 625.57275),(45 614.92615),(46 616.1579),(47 615.5372),(48 622.38666),(49 617.96375),(50 616.1447),(51 614.98846),(52 624.51636),(53 620.8345),(54 616.5813),(55 616.1632),(56 606.9069),(57 606.95605),(58 613.6103),(59 605.98047),(60 601.2994),(61 603.3389),(62 601.427),(63 600.2669),(64 597.0953),(65 599.4049),(66 602.44305),(67 596.93646),(68 603.4327),(69 607.17694),(70 609.5459),(71 609.2157),(72 612.00604),(73 614.28296),(74 617.31683),(75 627.31915),(76 623.42847),(77 613.24194),(78 622.5981),(79 626.2256),
(1 374.70798),(2 446.25668),(3 475.32828),(4 486.88586),(5 498.66068),(6 504.11978),(7 517.8648),(8 514.9845),(9 528.00073),(10 541.20715),(11 539.14795),(12 538.42413),(13 533.53394),(14 544.3491),(15 550.45215),(16 542.3429),(17 540.35864),(18 538.88275),(19 539.5395),(20 543.78534),(21 540.6774),(22 533.33777),(23 538.22296),(24 536.2764),(25 537.7624),(26 533.9811),(27 533.365),(28 534.2054),(29 549.38916),(30 545.43585),(31 544.9184),(32 550.8623),(33 549.5636),(34 548.45874),(35 555.96606),(36 562.9922),(37 565.7379),(38 569.51917),(39 558.3505),(40 561.01184),(41 560.9525),(42 564.3684),(43 562.21326),(44 566.3994),(45 556.79504),(46 561.75494),(47 553.04333),(48 549.8989),(49 546.99915),(50 555.32434),(51 558.73553),(52 564.081),(53 569.8721),(54 568.6259),(55 578.95917),(56 571.5513),(57 560.64087),(58 565.62775),(59 557.564),(60 558.2429),(61 556.0364),(62 549.58344),(63 554.96606),(64 560.017),(65 558.24066),(66 557.7462),(67 563.29376),(68 566.9773),(69 570.4107),(70 577.55347),(71 573.8935),(72 584.96185),(73 579.29645),(74 581.564),(75 581.8461),(76 576.3797),(77 576.566),(78 582.66614),(79 577.24115),
(1 387.0528),(2 468.81558),(3 487.6924),(4 492.81308),(5 501.18387),(6 508.2366),(7 517.82184),(8 523.76843),(9 529.2817),(10 537.3673),(11 543.2301),(12 541.8105),(13 547.51404),(14 545.6978),(15 546.47644),(16 538.6101),(17 540.6948),(18 541.10236),(19 551.47955),(20 554.95734),(21 545.60547),(22 549.4493),(23 556.34656),(24 543.6935),(25 556.25824),(26 549.15027),(27 551.88605),(28 557.1866),(29 547.6611),(30 549.3134),(31 543.98553),(32 551.2464),(33 553.01117),(34 550.89954),(35 550.9752),(36 563.64557),(37 569.958),(38 566.6153),(39 577.3823),(40 583.1036),(41 576.2897),(42 575.2325),(43 581.7513),(44 591.9308),(45 592.67706),(46 590.7507),(47 580.7063),(48 581.72943),(49 572.2997),(50 583.702),(51 583.5851),(52 582.15497),(53 580.3825),(54 588.95825),(55 591.7183),(56 587.11395),(57 582.48047),(58 588.82043),(59 588.66187),(60 595.57776),(61 584.71985),(62 587.4291),(63 594.3405),(64 590.7007),(65 592.93274),(66 595.30817),(67 595.6446),(68 595.02167),(69 586.542),(70 599.67267),(71 604.9312),(72 602.806),(73 610.9241),(74 613.1611),(75 611.0036),(76 607.8928),(77 605.00836),(78 601.27167),(79 611.38916),
(1 380.34155),(2 462.11823),(3 491.27905),(4 491.7803),(5 491.58313),(6 506.8559),(7 514.7646),(8 521.58527),(9 528.1664),(10 529.7236),(11 537.90686),(12 539.95355),(13 550.1064),(14 546.1422),(15 538.63635),(16 543.04364),(17 546.91327),(18 550.9468),(19 553.30316),(20 546.7076),(21 544.83374),(22 544.14233),(23 549.3492),(24 543.03644),(25 545.9649),(26 544.0654),(27 545.9776),(28 544.8511),(29 556.1218),(30 560.97125),(31 559.37335),(32 558.6397),(33 572.5267),(34 569.7018),(35 575.6135),(36 569.8607),(37 569.2449),(38 577.1635),(39 573.7829),(40 580.1258),(41 570.3345),(42 578.8013),(43 575.91736),(44 586.3672),(45 584.53284),(46 580.8893),(47 585.1076),(48 583.5601),(49 589.39215),(50 589.164),(51 590.401),(52 592.19403),(53 590.66455),(54 591.3458),(55 593.38416),(56 596.3316),(57 585.6095),(58 580.898),(59 577.6269),(60 576.0087),(61 575.48566),(62 578.07556),(63 577.8517),(64 575.4776),(65 580.2188),(66 579.862),(67 579.7902),(68 581.9057),(69 582.37024),(70 579.5185),(71 584.3472),(72 583.2747),(73 588.7165),(74 585.08624),(75 585.21466),(76 578.23334),(77 578.6024),(78 580.8551),(79 579.6714),
(1 366.01382),(2 450.46796),(3 468.8051),(4 471.14862),(5 474.3078),(6 484.32193),(7 493.01563),(8 498.50238),(9 499.3941),(10 518.00934),(11 522.867),(12 520.3441),(13 529.0475),(14 532.462),(15 535.76575),(16 530.1742),(17 529.0298),(18 529.55615),(19 525.591),(20 527.6927),(21 534.36725),(22 534.6539),(23 530.8558),(24 529.44574),(25 531.4414),(26 525.97235),(27 534.9444),(28 538.7372),(29 535.3089),(30 535.7744),(31 527.9732),(32 537.8909),(33 539.7424),(34 547.09174),(35 549.93555),(36 544.4674),(37 542.60583),(38 555.4008),(39 556.43335),(40 546.6704),(41 549.6253),(42 554.8745),(43 553.1481),(44 558.9075),(45 560.42114),(46 558.6482),(47 559.56415),(48 567.9293),(49 567.9831),(50 563.929),(51 570.5347),(52 577.49646),(53 571.6691),(54 573.9236),(55 571.1038),(56 569.6477),(57 566.1332),(58 555.06573),(59 565.49915),(60 562.9817),(61 555.18933),(62 561.43945),(63 563.8551),(64 564.502),(65 569.7979),(66 564.4509),(67 564.12726),(68 569.31836),(69 579.00354),(70 577.4746),(71 578.549),(72 580.3284),(73 584.13916),(74 580.06573),(75 570.06555),(76 570.6176),(77 574.8534),(78 573.1614),(79 570.56396),
(1 371.88583),(2 451.30984),(3 459.47195),(4 463.98703),(5 478.8183),(6 493.86624),(7 489.78357),(8 490.0114),(9 499.29797),(10 511.65488),(11 529.0892),(12 524.61096),(13 519.04407),(14 525.3411),(15 542.1758),(16 526.5265),(17 530.3795),(18 524.9922),(19 534.45715),(20 537.011),(21 532.4942),(22 527.11566),(23 535.49506),(24 537.2919),(25 544.074),(26 537.9479),(27 534.8176),(28 536.9233),(29 545.8505),(30 546.59344),(31 544.0634),(32 553.4443),(33 557.4675),(34 565.01196),(35 565.37933),(36 565.9845),(37 566.76465),(38 576.8226),(39 572.1637),(40 576.38),(41 576.6659),(42 585.1985),(43 588.68414),(44 582.6348),(45 586.6369),(46 586.9217),(47 574.59155),(48 583.6476),(49 586.9145),(50 590.377),(51 588.6858),(52 585.14246),(53 577.3151),(54 580.39343),(55 578.73083),(56 580.9283),(57 580.3065),(58 578.65784),(59 582.1032),(60 576.5769),(61 566.9476),(62 569.69025),(63 566.10754),(64 567.27545),(65 576.52295),(66 582.19617),(67 586.75635),(68 580.1327),(69 592.90295),(70 594.3809),(71 597.8887),(72 593.13),(73 592.8838),(74 605.39844),(75 596.1201),(76 601.1929),(77 600.33203),(78 602.2921),(79 606.61786),
(1 352.28375),(2 422.5783),(3 446.5225),(4 457.9933),(5 466.3149),(6 471.28326),(7 486.25928),(8 481.71832),(9 482.31235),(10 498.608),(11 502.94998),(12 508.49084),(13 504.94055),(14 499.65607),(15 504.3785),(16 491.06537),(17 494.89954),(18 501.4164),(19 504.8763),(20 505.80844),(21 502.39075),(22 495.92267),(23 498.29434),(24 500.48495),(25 504.4157),(26 503.0677),(27 503.33133),(28 498.0761),(29 507.40887),(30 505.16052),(31 507.49005),(32 510.471),(33 511.69196),(34 506.67896),(35 505.9588),(36 516.84106),(37 516.56946),(38 513.93036),(39 514.70166),(40 517.25726),(41 525.29083),(42 529.164),(43 533.81805),(44 534.7184),(45 527.96796),(46 525.1155),(47 527.4516),(48 527.51447),(49 534.04596),(50 538.8263),(51 534.1187),(52 540.7995),(53 544.785),(54 543.2996),(55 546.0548),(56 534.497),(57 534.8519),(58 531.61597),(59 531.83856),(60 534.24176),(61 532.7675),(62 525.80994),(63 529.86816),(64 527.8817),(65 537.1241),(66 531.13116),(67 539.7327),(68 539.6961),(69 537.6612),(70 544.73615),(71 553.8244),(72 558.45856),(73 551.7788),(74 546.2612),(75 556.4166),(76 548.49255),(77 546.6081),(78 551.206),(79 554.7547),
(1 354.00568),(2 429.2098),(3 442.6437),(4 446.99298),(5 460.8344),(6 463.8914),(7 477.05222),(8 475.70398),(9 487.80405),(10 500.56503),(11 507.2562),(12 507.21133),(13 500.68127),(14 504.28473),(15 499.14774),(16 502.51175),(17 500.76196),(18 501.66626),(19 509.80334),(20 510.28238),(21 510.4869),(22 513.9863),(23 514.1951),(24 516.3594),(25 514.2849),(26 511.4022),(27 508.98065),(28 519.9423),(29 516.46533),(30 515.6955),(31 518.0798),(32 519.17706),(33 525.4116),(34 527.81323),(35 522.97943),(36 522.0641),(37 522.2728),(38 527.3206),(39 530.5855),(40 538.4366),(41 540.8151),(42 550.1587),(43 543.09766),(44 539.19464),(45 549.2573),(46 547.3679),(47 555.1296),(48 551.25507),(49 555.1706),(50 555.0448),(51 548.5725),(52 542.86896),(53 539.2755),(54 537.97675),(55 548.6843),(56 548.3921),(57 545.72437),(58 534.8174),(59 534.7928),(60 534.79266),(61 536.8846),(62 535.5137),(63 536.82324),(64 532.0826),(65 535.41846),(66 528.9332),(67 539.31647),(68 540.5685),(69 543.1307),(70 547.7554),(71 546.2131),(72 546.8206),(73 540.6414),(74 550.15765),(75 552.9057),(76 556.9777),(77 559.34875),(78 557.58344),(79 558.67706),
(1 354.4567),(2 428.5384),(3 439.71033),(4 456.14474),(5 459.54572),(6 470.25613),(7 473.31967),(8 482.40353),(9 486.3747),(10 497.39273),(11 504.79605),(12 511.76248),(13 515.44653),(14 505.61172),(15 508.57614),(16 506.62418),(17 512.8193),(18 523.94226),(19 514.5746),(20 511.46976),(21 509.06885),(22 499.75125),(23 507.0903),(24 507.9459),(25 495.4385),(26 498.18588),(27 507.36136),(28 509.93857),(29 506.20303),(30 509.25012),(31 505.74686),(32 511.5364),(33 508.20074),(34 515.0972),(35 516.5788),(36 518.3112),(37 513.1518),(38 508.67578),(39 514.86444),(40 520.3108),(41 519.8189),(42 536.9838),(43 541.2089),(44 533.26636),(45 536.25476),(46 536.02454),(47 544.56494),(48 549.13336),(49 551.93225),(50 551.6552),(51 554.5063),(52 561.02515),(53 554.63257),(54 558.5097),(55 555.36523),(56 559.07684),(57 553.83374),(58 550.72626),(59 550.6655),(60 552.7643),(61 554.0141),(62 552.8494),(63 554.5692),(64 544.4022),(65 548.8979),(66 552.2461),(67 561.14343),(68 573.77167),(69 563.6802),(70 569.0508),(71 568.0322),(72 567.5664),(73 568.3676),(74 569.06116),(75 574.38477),(76 581.8175),(77 569.8867),(78 567.8649),(79 573.97394),
(1 337.8245),(2 416.4072),(3 432.78442),(4 435.26263),(5 442.04123),(6 448.6817),(7 461.45517),(8 463.09933),(9 470.28964),(10 471.31204),(11 482.7367),(12 480.6624),(13 482.6359),(14 484.7146),(15 480.20218),(16 478.11795),(17 476.97537),(18 478.9235),(19 483.32254),(20 476.0723),(21 472.31616),(22 476.24686),(23 478.6529),(24 473.7546),(25 481.5997),(26 477.54587),(27 484.86664),(28 489.19717),(29 487.78662),(30 494.2067),(31 498.8572),(32 497.55682),(33 493.72446),(34 499.5373),(35 497.6413),(36 503.0458),(37 508.625),(38 503.4766),(39 504.23877),(40 511.67966),(41 501.22842),(42 501.97113),(43 502.4316),(44 506.39697),(45 513.94073),(46 509.00143),(47 502.6742),(48 509.0654),(49 508.7252),(50 512.3864),(51 512.14795),(52 519.4153),(53 523.088),(54 515.2027),(55 510.33496),(56 511.85828),(57 510.3308),(58 501.3384),(59 503.44907),(60 502.59064),(61 498.4984),(62 506.35123),(63 513.4891),(64 506.1219),(65 518.56445),(66 517.73303),(67 523.3929),(68 518.1042),(69 520.4344),(70 517.1511),(71 506.2824),(72 512.08417),(73 517.98206),(74 523.4496),(75 527.3017),(76 528.1546),(77 528.16595),(78 525.0064),(79 527.9969),
(1 332.06964),(2 411.7713),(3 427.1132),(4 430.70776),(5 433.2628),(6 446.69342),(7 451.64847),(8 454.86642),(9 457.21454),(10 462.87347),(11 471.68616),(12 472.2055),(13 475.42276),(14 480.4185),(15 472.5021),(16 471.7368),(17 467.51218),(18 473.08264),(19 483.17755),(20 479.52982),(21 473.49142),(22 470.58005),(23 470.3716),(24 469.70627),(25 475.81558),(26 471.62564),(27 479.50763),(28 483.75027),(29 490.34604),(30 490.6392),(31 489.0193),(32 499.56564),(33 496.93246),(34 489.699),(35 495.0941),(36 497.94818),(37 500.4644),(38 505.71582),(39 505.5356),(40 510.92514),(41 517.22565),(42 522.2598),(43 519.60144),(44 523.8951),(45 524.12683),(46 525.55963),(47 525.93286),(48 526.97986),(49 534.83685),(50 535.7776),(51 532.23975),(52 538.0194),(53 537.6523),(54 536.7297),(55 541.5076),(56 536.18134),(57 524.6513),(58 516.18787),(59 518.43915),(60 518.1878),(61 509.5095),(62 519.83435),(63 518.26624),(64 508.9911),(65 508.12646),(66 507.79544),(67 512.2831),(68 506.4872),(69 504.47897),(70 508.97592),(71 499.3446),(72 509.2104),(73 514.45886),(74 514.73553),(75 505.4314),(76 512.7423),(77 509.46692),(78 509.01202),(79 515.2087),
(1 327.2259),(2 394.40842),(3 409.93356),(4 422.74203),(5 440.52945),(6 451.76236),(7 452.3564),(8 450.04205),(9 461.28238),(10 473.6962),(11 472.98126),(12 477.06757),(13 478.34988),(14 477.08182),(15 475.65857),(16 478.71182),(17 479.07828),(18 492.56653),(19 491.70242),(20 489.67087),(21 478.96866),(22 478.67935),(23 484.33923),(24 476.08173),(25 479.53583),(26 475.59464),(27 472.7477),(28 476.36575),(29 472.75644),(30 481.2695),(31 487.5885),(32 487.91785),(33 487.06012),(34 485.44803),(35 495.1783),(36 497.7004),(37 499.9321),(38 494.23447),(39 491.73135),(40 492.60287),(41 489.92496),(42 480.43137),(43 490.26282),(44 503.835),(45 495.00784),(46 491.71844),(47 498.76648),(48 491.08093),(49 494.45538),(50 496.74588),(51 498.68036),(52 509.80707),(53 507.23508),(54 505.08746),(55 514.50104),(56 517.5221),(57 516.6106),(58 514.8733),(59 516.673),(60 511.95032),(61 511.41803),(62 505.90213),(63 511.26523),(64 505.00034),(65 499.50302),(66 500.25388),(67 510.10593),(68 511.68774),(69 514.7847),(70 516.3249),(71 527.9869),(72 530.00183),(73 520.18585),(74 521.4358),(75 516.03815),(76 523.9457),(77 527.8085),(78 525.8474),(79 529.0789),
(1 337.52264),(2 412.11472),(3 418.01636),(4 420.81802),(5 434.1712),(6 445.56195),(7 455.6626),(8 454.3346),(9 449.8559),(10 461.18234),(11 461.85272),(12 464.08334),(13 462.2619),(14 476.53094),(15 478.00064),(16 479.81094),(17 478.1307),(18 475.747),(19 475.77277),(20 474.9657),(21 470.90762),(22 476.6243),(23 472.6394),(24 468.7463),(25 472.77295),(26 469.4017),(27 474.2421),(28 479.89407),(29 487.08228),(30 489.999),(31 489.48456),(32 489.07965),(33 485.7884),(34 489.79483),(35 488.13556),(36 482.6214),(37 489.59143),(38 490.1824),(39 485.69778),(40 487.32776),(41 494.1145),(42 494.3617),(43 502.16483),(44 500.4755),(45 499.1159),(46 502.8515),(47 502.49692),(48 503.9255),(49 508.6009),(50 509.05804),(51 516.40686),(52 516.71985),(53 513.8659),(54 513.06433),(55 516.2834),(56 511.71573),(57 513.7824),(58 513.77924),(59 511.19202),(60 514.19116),(61 502.8337),(62 499.6424),(63 496.36023),(64 496.49445),(65 498.05154),(66 487.36765),(67 493.11972),(68 495.04135),(69 501.56662),(70 513.5019),(71 506.69107),(72 509.42676),(73 505.20627),(74 510.04315),(75 517.1493),(76 512.6425),(77 518.8866),(78 514.724),(79 512.04285),
(1 316.65515),(2 388.00293),(3 400.00607),(4 401.83447),(5 404.79947),(6 418.94553),(7 431.37845),(8 429.4642),(9 443.5581),(10 446.3522),(11 446.35703),(12 457.18115),(13 451.93423),(14 456.3682),(15 457.2498),(16 463.1114),(17 459.39896),(18 456.67123),(19 459.23224),(20 456.9883),(21 458.4314),(22 451.45508),(23 460.16626),(24 465.24002),(25 467.1098),(26 463.9011),(27 461.271),(28 463.86304),(29 462.1929),(30 464.0777),(31 470.61557),(32 474.59723),(33 471.1166),(34 471.31296),(35 474.50082),(36 472.1839),(37 474.23666),(38 473.97845),(39 471.53992),(40 471.2465),(41 482.90372),(42 483.74768),(43 490.82013),(44 487.77307),(45 484.57367),(46 484.4002),(47 482.43115),(48 483.7608),(49 486.0941),(50 485.26013),(51 488.34207),(52 488.18503),(53 483.5691),(54 483.52637),(55 484.52734),(56 482.61392),(57 480.48022),(58 475.57578),(59 471.8956),(60 478.22125),(61 473.84045),(62 466.83582),(63 461.88376),(64 468.3723),(65 466.36783),(66 475.3018),(67 472.59067),(68 469.84286),(69 483.79016),(70 483.2637),(71 474.4508),(72 480.3594),(73 474.77307),(74 480.4053),(75 479.74536),(76 479.5526),(77 480.08185),(78 483.92648),(79 473.78436),
(1 310.95215),(2 391.2624),(3 400.11932),(4 404.80243),(5 408.74683),(6 414.3123),(7 423.91306),(8 425.99548),(9 430.106),(10 436.00687),(11 444.28613),(12 441.94946),(13 439.38483),(14 443.80295),(15 446.4019),(16 453.68475),(17 453.35272),(18 449.9777),(19 451.13266),(20 446.82706),(21 449.58087),(22 456.7219),(23 460.59927),(24 455.63867),(25 449.64944),(26 453.98038),(27 452.30197),(28 460.08673),(29 463.87207),(30 465.9456),(31 468.0215),(32 468.83307),(33 463.36127),(34 466.1505),(35 475.36157),(36 470.96603),(37 466.6455),(38 457.00162),(39 461.91592),(40 465.4351),(41 468.06747),(42 467.62643),(43 469.58737),(44 472.4726),(45 469.12177),(46 474.46286),(47 478.65088),(48 479.11374),(49 480.63092),(50 486.88837),(51 486.90366),(52 482.7503),(53 484.2474),(54 486.51456),(55 485.60886),(56 482.89084),(57 486.95215),(58 486.9175),(59 487.19278),(60 487.5757),(61 482.14606),(62 485.38455),(63 489.0792),(64 490.10257),(65 494.18857),(66 488.60175),(67 495.0469),(68 497.5685),(69 495.3981),(70 491.44232),(71 488.61707),(72 498.23233),(73 498.83078),(74 497.46588),(75 493.211),(76 500.53668),(77 498.50235),(78 504.04034),(79 504.32782),
(1 312.89822),(2 374.6309),(3 385.28662),(4 395.73737),(5 409.39392),(6 412.3531),(7 413.09012),(8 421.61517),(9 426.41473),(10 430.0694),(11 432.14233),(12 443.92566),(13 437.66742),(14 441.29828),(15 441.09048),(16 441.8928),(17 441.7105),(18 442.25143),(19 446.888),(20 441.67136),(21 436.1091),(22 439.0574),(23 444.94946),(24 445.3632),(25 455.1075),(26 451.75922),(27 446.0285),(28 451.29587),(29 453.6941),(30 465.22336),(31 463.48843),(32 458.05676),(33 459.2739),(34 460.17245),(35 463.12878),(36 462.371),(37 465.25348),(38 467.68976),(39 465.61234),(40 468.28738),(41 472.74084),(42 475.83716),(43 475.3713),(44 472.91412),(45 471.35474),(46 464.22565),(47 469.38544),(48 471.71634),(49 467.31818),(50 472.83197),(51 478.37802),(52 476.68677),(53 478.05573),(54 473.24997),(55 471.72662),(56 471.54153),(57 466.2364),(58 463.9024),(59 473.54745),(60 467.54752),(61 466.8595),(62 466.80856),(63 462.9571),(64 472.81158),(65 478.35352),(66 479.55203),(67 484.31372),(68 482.0668),(69 483.67),(70 487.18335),(71 476.20474),(72 478.9279),(73 480.08292),(74 484.65637),(75 489.59265),(76 489.5585),(77 490.07117),(78 499.4434),(79 502.25522),
(1 299.76404),(2 368.4465),(3 380.3546),(4 385.4711),(5 391.002),(6 402.42105),(7 406.25464),(8 409.76315),(9 413.34286),(10 429.4015),(11 426.84592),(12 425.4233),(13 428.776),(14 431.73004),(15 429.10294),(16 427.0598),(17 425.95145),(18 421.80923),(19 422.24982),(20 429.60376),(21 426.13663),(22 433.51425),(23 440.92126),(24 442.56952),(25 437.89804),(26 435.43884),(27 436.3665),(28 441.43692),(29 432.3538),(30 445.51086),(31 450.63617),(32 456.03812),(33 449.97943),(34 448.2373),(35 456.27936),(36 456.52478),(37 460.23325),(38 466.80038),(39 469.81406),(40 467.5886),(41 470.02325),(42 464.53616),(43 463.23163),(44 460.67297),(45 467.9757),(46 467.68576),(47 471.3098),(48 472.51474),(49 471.76736),(50 477.58014),(51 478.31686),(52 477.316),(53 475.86304),(54 471.36884),(55 468.86105),(56 467.56393),(57 459.70703),(58 457.00787),(59 461.6064),(60 455.99106),(61 463.12006),(62 461.51437),(63 465.51398),(64 464.2432),(65 458.674),(66 464.76382),(67 460.61777),(68 463.70917),(69 466.53284),(70 479.26404),(71 475.11258),(72 479.0588),(73 471.50995),(74 472.2728),(75 473.59595),(76 473.4733),(77 471.44846),(78 475.9152),(79 480.15146),
