1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 99121.53),(2 311425.66),(3 629397.8),(4 1139418),(5 1736457.9),(6 2416208.3),(7 3274217),(8 4224550.5),(9 5213531.5),(10 6389996),(11 7671044),(12 9005787),(13 10562697),(14 12191344),(15 13952037),(16 15820727),(17 17775282),(18 19825786),(19 22073730),(20 24481750),(21 26960678),(22 29721776),(23 32700090),(24 35678420),(25 38874870),(26 42190690),(27 45615148),(28 49209876),(29 52836000),(30 56418910),(31 60230176),(32 64120436),(33 68063520),(34 72172560),(35 76464216),(36 80767380),(37 85198400),(38 89988504),(39 94618776),(40 99438040),(41 104365304),(42 109288216),(43 114488984),(44 119782950),(45 125120440),(46 130635390),(47 136289260),(48 141884560),(49 147600750),(50 153404590),(51 159327800),(52 165614020),(53 172292670),(54 178610450),(55 185225140),(56 191720460),(57 197958610),(58 204391380),(59 210762380),(60 216908180),(61 223533490),(62 230139700),(63 236386450),(64 242743980),(65 248709390),(66 254393020),(67 260187220),(68 265576720),(69 270697630),(70 276197220),(71 281362720),(72 286214880),(73 291372220),(74 295761340),(75 299910820),(76 303949660),(77 307897380),(78 311708320),(79 315943970),
(1 6137.0215),(2 10763.945),(3 12351.241),(4 13464.494),(5 13756.827),(6 13699.37),(7 13876.178),(8 13943.402),(9 14172.937),(10 14765.338),(11 15145.992),(12 15469.926),(13 16022.237),(14 16024.151),(15 15824.137),(16 16099.973),(17 15966.704),(18 15981.89),(19 16287.551),(20 16688.193),(21 17068.035),(22 17066.326),(23 17063.809),(24 17023.031),(25 16882.389),(26 16940.678),(27 16988.26),(28 17315.395),(29 17713.244),(30 17958.531),(31 18600.477),(32 18803.373),(33 18496.666),(34 18589.324),(35 18429.686),(36 18234.832),(37 18364.889),(38 18393.75),(39 18450.71),(40 18767.629),(41 19477.03),(42 19482.975),(43 19599.443),(44 19891.633),(45 19681.963),(46 19914.357),(47 20210.504),(48 20576.336),(49 20911.395),(50 20817.582),(51 20864.77),(52 21096.215),(53 20937.232),(54 20769.191),(55 20852.928),(56 20864.846),(57 20829.139),(58 20493.295),(59 20373.787),(60 20447.516),(61 20368.648),(62 20515.26),(63 20782.557),(64 20422.314),(65 20342.178),(66 20532.643),(67 20446.678),(68 20585.27),(69 20706.004),(70 20556.77),(71 20752.78),(72 20958.697),(73 20830.268),(74 20727.21),(75 20600.61),(76 20600.713),(77 20803.543),(78 20872.453),(79 20871.201),
(1 5951.395),(2 10275.946),(3 11996.194),(4 13023.297),(5 13279.881),(6 13268.573),(7 13371.258),(8 13447.87),(9 13563.468),(10 14082.732),(11 14846.572),(12 15079.108),(13 15325.938),(14 15356.024),(15 15135.488),(16 15178.48),(17 15439.641),(18 15647.999),(19 15797.541),(20 15905.402),(21 15735.872),(22 15626.727),(23 15620.396),(24 15711.342),(25 15646.886),(26 15927.632),(27 16237.937),(28 16572.32),(29 16483.596),(30 16541.213),(31 17037.527),(32 17252.297),(33 17580.68),(34 17713.467),(35 17734.484),(36 17530.875),(37 17938.943),(38 17794.344),(39 17594.363),(40 17746.002),(41 17985.844),(42 18498.346),(43 18922.922),(44 18929.637),(45 19137.063),(46 19179.654),(47 19435.547),(48 19672.146),(49 19990.936),(50 20139.729),(51 20241.506),(52 20420.914),(53 20410),(54 20360.092),(55 20246.4),(56 20012.365),(57 19972.234),(58 19686.225),(59 19841.879),(60 19922.246),(61 19970.441),(62 20267.785),(63 20452.86),(64 20561.723),(65 20694.613),(66 20419.176),(67 20440.791),(68 20507.936),(69 20625.012),(70 20661.64),(71 20949.588),(72 21288.244),(73 21100.398),(74 20852.094),(75 20862.213),(76 20880.137),(77 21196.176),(78 21232.62),(79 21455.139),
(1 5934.3433),(2 10499.128),(3 11865.992),(4 12406.615),(5 12645.872),(6 12805.966),(7 12945.9),(8 12901.001),(9 13121.937),(10 13777.817),(11 14109.202),(12 14231.215),(13 14215.017),(14 14411.869),(15 14421.575),(16 14801.847),(17 14805.623),(18 15138.183),(19 15334.49),(20 15358.988),(21 15523.909),(22 15620.606),(23 15778.921),(24 16057.519),(25 16082.743),(26 16211.753),(27 16313.028),(28 16341.696),(29 16170.358),(30 16153.638),(31 16331.3),(32 16327.957),(33 16323.079),(34 16462.436),(35 16617.318),(36 17000.908),(37 17137.432),(38 17188.137),(39 16874.598),(40 17049.568),(41 17207.846),(42 17209.475),(43 17125.883),(44 16967.217),(45 16911.951),(46 16826.615),(47 16952.914),(48 17060.023),(49 17293.398),(50 17168.576),(51 17195.902),(52 17442.549),(53 17625.55),(54 17565.434),(55 17643.98),(56 17564.89),(57 17366.549),(58 17205.406),(59 17289.238),(60 17383.69),(61 17478.941),(62 17665.64),(63 17844.547),(64 17830.54),(65 17605),(66 17459.85),(67 17544.365),(68 17848.443),(69 18074.793),(70 18372.076),(71 18713.803),(72 18941.45),(73 18936.666),(74 18812.367),(75 18909.328),(76 18674.02),(77 18727.736),(78 18960.398),(79 19070.2),
(1 5977.9424),(2 10613.471),(3 12135.593),(4 12944.683),(5 13165.144),(6 13433.098),(7 13418.403),(8 13337.698),(9 13469.332),(10 13904.162),(11 14099.139),(12 14047.798),(13 14561.223),(14 14845.809),(15 14723.713),(16 14925.765),(17 15014.593),(18 15296.599),(19 15626.767),(20 15693.439),(21 16075.705),(22 16390.904),(23 16279.028),(24 16374.284),(25 16336.782),(26 16323.097),(27 16242.537),(28 16312.483),(29 16486.047),(30 16569.123),(31 16178.562),(32 16021.06),(33 15794.315),(34 15970.665),(35 16316.141),(36 16643.55),(37 16723.268),(38 16755.674),(39 16643.043),(40 17038.955),(41 17062.326),(42 17188.031),(43 17399.809),(44 17419.629),(45 17525.254),(46 17787.26),(47 17827.824),(48 17683.576),(49 17694.387),(50 17929.563),(51 18184.47),(52 18524.371),(53 18811.473),(54 18800.27),(55 18588.693),(56 18499.258),(57 18274.97),(58 18184.596),(59 18431.273),(60 18487.951),(61 18671.639),(62 19077.168),(63 19214.45),(64 19241.945),(65 19160.734),(66 19080.832),(67 19182.357),(68 19449.813),(69 20077.996),(70 20027.482),(71 19970.396),(72 20028.752),(73 20004.81),(74 19934.113),(75 19902.61),(76 20034.621),(77 20465.771),(78 20593.924),(79 20529.658),
(1 5947.3184),(2 10172.966),(3 11521.32),(4 12212.396),(5 12284.4375),(6 12260.234),(7 12386.004),(8 12720.115),(9 12936.734),(10 13317.776),(11 13714.904),(12 13862.33),(13 14158.334),(14 14289.711),(15 14395.628),(16 14581.039),(17 14591.408),(18 14793.142),(19 15078.242),(20 15353.167),(21 15586.063),(22 15549.394),(23 15630.738),(24 15859.11),(25 15561.727),(26 15534.699),(27 15615.3),(28 15612.308),(29 15751.492),(30 15957.714),(31 15876.457),(32 15658.428),(33 15625.398),(34 15788.732),(35 16140.392),(36 16317.419),(37 16566.258),(38 16522.64),(39 16650.826),(40 17065.41),(41 17146.307),(42 17270.611),(43 17332.48),(44 17561.363),(45 17768.85),(46 18164.373),(47 18374.098),(48 18622.285),(49 18861.758),(50 19012.654),(51 18969.244),(52 19017.898),(53 19134.262),(54 19144.834),(55 19014.67),(56 19008.926),(57 18889.629),(58 18725.164),(59 18720.238),(60 18765),(61 18964.166),(62 19232.8),(63 19513.197),(64 19458.293),(65 19354.88),(66 19331.205),(67 19655.422),(68 19623.555),(69 19611.422),(70 19783.89),(71 19709.213),(72 19518.162),(73 19592.947),(74 19641.076),(75 20018.521),(76 20019.818),(77 20143.266),(78 20161.049),(79 20181.066),
(1 5835.7656),(2 10077.52),(3 11201.311),(4 11907.613),(5 12093.92),(6 12206.126),(7 12192.759),(8 12229.586),(9 12828.238),(10 13564.179),(11 13895.146),(12 13894.492),(13 14343.411),(14 14177.535),(15 14031.87),(16 14337.771),(17 14371.022),(18 14517.543),(19 14682.764),(20 14714.644),(21 15049.55),(22 15183.823),(23 15190.153),(24 15062.192),(25 15031.187),(26 15267.154),(27 15487.615),(28 15278.283),(29 15257.826),(30 15747.303),(31 15711.937),(32 15564.273),(33 15750.767),(34 16024.545),(35 16161.508),(36 16197.019),(37 16059.336),(38 15898.36),(39 16098.545),(40 16288.672),(41 16456.621),(42 16569.834),(43 16346.076),(44 16317.689),(45 16412.55),(46 16529.137),(47 16687.83),(48 16669.004),(49 17052.117),(50 17369.87),(51 17631.066),(52 18017.775),(53 18143.783),(54 18199.857),(55 18334.06),(56 18258.756),(57 18169.717),(58 18186.568),(59 18350.66),(60 18504.734),(61 18671.775),(62 18637.402),(63 18638.947),(64 18543.23),(65 18322.736),(66 18601.96),(67 18963.152),(68 19192.463),(69 19376.33),(70 19209.117),(71 19277.738),(72 19095.482),(73 18959.416),(74 19080.715),(75 19422.922),(76 19686.557),(77 19845.605),(78 19823.984),(79 19929.293),
(1 5637.939),(2 9574.49),(3 10797.661),(4 11383.746),(5 11479.876),(6 11615.102),(7 11635.383),(8 11908.635),(9 12300.36),(10 12654.778),(11 13173.111),(12 13174.637),(13 13302.971),(14 13326.234),(15 13414.684),(16 13840.024),(17 14132.798),(18 14198.698),(19 14236.273),(20 14496.524),(21 14576.908),(22 14647.186),(23 14948.088),(24 14899.666),(25 14989.418),(26 15013.183),(27 14905.836),(28 14917.4795),(29 15007.033),(30 15111.728),(31 15231.522),(32 15558.909),(33 15500.585),(34 15632.172),(35 15819.224),(36 15796.781),(37 15740.474),(38 15655.077),(39 15803.6455),(40 15844.436),(41 15854.288),(42 16181.007),(43 15991.2),(44 16151.429),(45 16475.34),(46 16457.984),(47 16515.953),(48 16595.65),(49 16887.775),(50 17234.146),(51 17304.047),(52 17271.543),(53 17281.287),(54 17248.713),(55 17197.432),(56 17343.021),(57 17509.838),(58 17539.076),(59 17541.97),(60 17911.566),(61 18086.035),(62 18448.988),(63 18428.744),(64 18277.268),(65 18304.293),(66 18158.94),(67 18326.91),(68 18371.15),(69 18444.268),(70 18529.143),(71 18467.244),(72 18343.557),(73 18674.682),(74 18788.941),(75 18814.846),(76 18929.672),(77 19222.363),(78 19346.879),(79 19478.488),
(1 5669.7764),(2 9563.021),(3 10490.726),(4 11082.109),(5 11174.569),(6 11266.882),(7 11386.354),(8 11616.195),(9 11974.767),(10 12363.0625),(11 12717.83),(12 13173.56),(13 13553.058),(14 13549.011),(15 13614.907),(16 13902.486),(17 13910.311),(18 14148.831),(19 14362.35),(20 14666.72),(21 14718.947),(22 14633.727),(23 14716.084),(24 14957.762),(25 15024.793),(26 15334.107),(27 15473.02),(28 15706.151),(29 15835.364),(30 15927.385),(31 15590.381),(32 15374.047),(33 15445.855),(34 15599.477),(35 15664.266),(36 15806.42),(37 15546.645),(38 15584.159),(39 15574.52),(40 15538.691),(41 15519.843),(42 15708.446),(43 15855.164),(44 16157.236),(45 16284.018),(46 16462.21),(47 16562.344),(48 16528.117),(49 16875.469),(50 17040.781),(51 17253.309),(52 17608.96),(53 17800.79),(54 17942.402),(55 17820.104),(56 17532.781),(57 17408.215),(58 17507.148),(59 17579.4),(60 17824.29),(61 18009.686),(62 17847.191),(63 17700.658),(64 17461.113),(65 17258.5),(66 17286.613),(67 17582.682),(68 17791.438),(69 17873.316),(70 17652.564),(71 17552.336),(72 17403.195),(73 17589.668),(74 17829.16),(75 17911.338),(76 17850.703),(77 18000.645),(78 18148.557),(79 18153.059),
(1 5537.2827),(2 9435.687),(3 10566.752),(4 11156.404),(5 11253.776),(6 11222.994),(7 11287.348),(8 11216.264),(9 11477.053),(10 11936.264),(11 12126.277),(12 12426.058),(13 12961.195),(14 12998.578),(15 13254.62),(16 13412.803),(17 13347.914),(18 13502.074),(19 13682.916),(20 13928.311),(21 14363.438),(22 14603.641),(23 14634.726),(24 14645.703),(25 14709.909),(26 14771.144),(27 14839.051),(28 15039.81),(29 15479.65),(30 15604.497),(31 15270.989),(32 15385.151),(33 15424.069),(34 15342.985),(35 15421.89),(36 15809.762),(37 15660.665),(38 15772.803),(39 15859.398),(40 15853.8),(41 15933.341),(42 16095.472),(43 15841.461),(44 16049.305),(45 16152.519),(46 16226.696),(47 16286.457),(48 16054.062),(49 16019.014),(50 16219.437),(51 16416.545),(52 16895.162),(53 17280.922),(54 17702.633),(55 17879.725),(56 17881.168),(57 17391.56),(58 17247.11),(59 17264.69),(60 17405.313),(61 17518.72),(62 17496.082),(63 17423.13),(64 17348.81),(65 17341.746),(66 17302.38),(67 17702.713),(68 17823.098),(69 18160.383),(70 18413.527),(71 18561.324),(72 18574.42),(73 18500.521),(74 18547.238),(75 18758.83),(76 18640.518),(77 18798.389),(78 18769.895),(79 18660.076),
(1 5420.1367),(2 9197.696),(3 10310.925),(4 10720.674),(5 10675.41),(6 10523.557),(7 10678.697),(8 10783.981),(9 11105.299),(10 11441.414),(11 11794.344),(12 11904.17),(13 12273.719),(14 12347.903),(15 12355.398),(16 12371.722),(17 12599.627),(18 12664.243),(19 12696.192),(20 12761.394),(21 12939.491),(22 13009.146),(23 13220.077),(24 13217.146),(25 13292.765),(26 13502.267),(27 13594.655),(28 13589.757),(29 13863.601),(30 14037.905),(31 14327.187),(32 14406.95),(33 14515.661),(34 14549.247),(35 14590.748),(36 14565.004),(37 14460.966),(38 14797.146),(39 14754.715),(40 14684.787),(41 14647.838),(42 14927.437),(43 15177.034),(44 15480.235),(45 16115.41),(46 16328.461),(47 16223.63),(48 16014.401),(49 16223.705),(50 16224.684),(51 16432.93),(52 16722.1),(53 16837.355),(54 17132.063),(55 17107.203),(56 17027.791),(57 16983.86),(58 16745.777),(59 16677.436),(60 16836.605),(61 17008.203),(62 17300.34),(63 17194.031),(64 17009.719),(65 16875.799),(66 16701.795),(67 16712.299),(68 16987.111),(69 17387.889),(70 17322.234),(71 17394.217),(72 17634.977),(73 17777.48),(74 18084.813),(75 18231.002),(76 18360.861),(77 18569.555),(78 18718.781),(79 18813.393),
(1 5266.594),(2 8945.84),(3 10118.588),(4 10718.477),(5 10824.144),(6 10736.623),(7 10716.629),(8 10790.79),(9 11198.556),(10 11641.766),(11 11992.631),(12 12226.827),(13 12481.339),(14 12357.925),(15 12423.811),(16 12472.102),(17 12659.597),(18 12737.995),(19 12882.363),(20 13032.056),(21 13168.246),(22 12975.315),(23 12767.738),(24 12717.018),(25 12860.25),(26 13100.104),(27 13294.032),(28 13050.817),(29 13178.348),(30 13403.516),(31 13421.319),(32 13664.915),(33 14116.394),(34 14556.125),(35 14709.111),(36 14564.218),(37 14372.446),(38 14106.665),(39 14005.9),(40 14127.232),(41 14052.44),(42 14172.381),(43 14310.022),(44 14450.547),(45 14525.81),(46 14740.104),(47 14899.787),(48 14928.472),(49 15304.395),(50 15607.141),(51 15743.414),(52 15800.737),(53 15901.395),(54 15935.889),(55 15711.455),(56 15403.133),(57 15223.494),(58 15003.721),(59 15135.901),(60 15400.204),(61 15503.624),(62 15499.096),(63 15566.003),(64 15817.63),(65 15988.039),(66 15900.591),(67 15864.402),(68 16144.577),(69 16268.386),(70 16321.124),(71 16546.32),(72 16480.633),(73 16345.971),(74 16424.066),(75 16285.297),(76 16250.978),(77 16307.915),(78 16413.643),(79 16480.777),
(1 5235.578),(2 8669.862),(3 9572.292),(4 10065.245),(5 10272.061),(6 10255.767),(7 10282.515),(8 10560.777),(9 10796.957),(10 11008.043),(11 11254.64),(12 11442.817),(13 11714.996),(14 11738.275),(15 11971.957),(16 12183.766),(17 12207.534),(18 12410.193),(19 12258.338),(20 12473.215),(21 12633.355),(22 12935.939),(23 13131.667),(24 13158.042),(25 13343.076),(26 13472.656),(27 13730.986),(28 13772.7705),(29 13957.954),(30 13782.304),(31 13614.236),(32 13941.485),(33 14190.168),(34 14148.608),(35 14218.786),(36 14032.036),(37 13841.287),(38 13886.042),(39 13921.97),(40 14203.151),(41 14339.681),(42 14553.741),(43 14705.69),(44 14525.875),(45 14469.431),(46 14655.855),(47 14889.658),(48 15007.908),(49 15206.813),(50 15396.929),(51 15558.144),(52 15643.763),(53 15401.706),(54 15479.333),(55 15397.95),(56 15356.707),(57 15376.022),(58 15429.629),(59 15477.711),(60 15314.544),(61 15453.353),(62 15483.7295),(63 15593.202),(64 15468.349),(65 15422.534),(66 15124.634),(67 15110.308),(68 15158.508),(69 15143.02),(70 15342.911),(71 15286.051),(72 15355.402),(73 15222.353),(74 15303.843),(75 15327.128),(76 15295.265),(77 15390.553),(78 15488.47),(79 15669.545),
(1 5170.091),(2 8498.245),(3 9637.653),(4 10019.877),(5 10064.055),(6 10099.112),(7 10316.479),(8 10471.942),(9 10611.188),(10 10944.296),(11 11108.8545),(12 11118.155),(13 11131.137),(14 11135.932),(15 11441.779),(16 11542.158),(17 11657.93),(18 11733.807),(19 11925.226),(20 12105.888),(21 12330.463),(22 12508.837),(23 12691.835),(24 12910.796),(25 13128.26),(26 13329.8545),(27 13341.506),(28 13326.059),(29 13444.807),(30 13279.505),(31 13392.774),(32 13769.428),(33 13825.667),(34 13721.706),(35 13768.842),(36 14056.566),(37 14059.755),(38 14326.509),(39 14482.694),(40 14419.102),(41 14346.694),(42 14504.89),(43 14681.689),(44 15054.928),(45 15246.615),(46 15373.118),(47 15305.542),(48 15509.429),(49 15750.6455),(50 15951.784),(51 16395.268),(52 16506.148),(53 16227.681),(54 16079.927),(55 16068.217),(56 16259.512),(57 16392.963),(58 16481.402),(59 16518.32),(60 16479.557),(61 16631.012),(62 16850.25),(63 16966.875),(64 17019.846),(65 17084.805),(66 17075.393),(67 16899.496),(68 16927.824),(69 17103.352),(70 17118.408),(71 17152.438),(72 16876.725),(73 16988.268),(74 17327.133),(75 17657.4),(76 17571.307),(77 17547.35),(78 17455.227),(79 17392.91),
(1 5123.477),(2 8407.974),(3 9362.252),(4 9682.06),(5 9679.796),(6 9737.388),(7 9955.462),(8 10171.193),(9 10458.932),(10 10746.569),(11 10737.921),(12 10615.459),(13 10840.137),(14 11089.277),(15 11423.676),(16 11660.332),(17 11613.079),(18 11644.862),(19 11757.541),(20 12146.858),(21 12487.762),(22 12535.871),(23 12386.124),(24 12641.259),(25 12713.1455),(26 13043.482),(27 13205.314),(28 13118.282),(29 13363.569),(30 13387.634),(31 13525.329),(32 13700.328),(33 13640.463),(34 13870.983),(35 13942.739),(36 13756.645),(37 13824.62),(38 13929.64),(39 13978.35),(40 14080.316),(41 13897.963),(42 13947.023),(43 14014.028),(44 14104.227),(45 14481.13),(46 14960.886),(47 15040.756),(48 14888.877),(49 14921.471),(50 14818.917),(51 14898.296),(52 14646.372),(53 14602.595),(54 14716.063),(55 14590.967),(56 14320.349),(57 14308.047),(58 14523.755),(59 14563.152),(60 14931.202),(61 15000.292),(62 15181.365),(63 15358.235),(64 15441.568),(65 15393.9),(66 15549.747),(67 15628.94),(68 15369.529),(69 15462.736),(70 15668.669),(71 15607.704),(72 15671.99),(73 15687.393),(74 15540.198),(75 15484.513),(76 15325.43),(77 15404.676),(78 15524.868),(79 15450.192),
(1 5029.6616),(2 8432.849),(3 9571.678),(4 10062.5625),(5 9887.169),(6 9817.184),(7 9786.81),(8 9934.781),(9 10236.718),(10 10569.813),(11 10791.737),(12 10917.316),(13 11065.012),(14 11216.94),(15 11586.385),(16 11532.046),(17 11359.69),(18 11415.807),(19 11571.234),(20 11732.91),(21 12047.077),(22 12218.401),(23 12190.216),(24 12347.797),(25 12524.36),(26 12630.957),(27 12773.767),(28 12646.518),(29 12538.243),(30 12523.576),(31 12721.73),(32 12792.994),(33 13024.673),(34 13130.14),(35 13212.116),(36 13085.931),(37 13181.51),(38 13037.819),(39 13236.797),(40 13457.348),(41 13374.748),(42 13372.808),(43 13534.196),(44 13734.052),(45 13945.836),(46 13983.996),(47 14045.821),(48 14008.526),(49 13795.524),(50 13845.091),(51 14103.194),(52 14110.738),(53 14069.381),(54 14100.892),(55 14130.49),(56 14016.032),(57 13862.461),(58 13885.633),(59 14149.585),(60 14476.242),(61 14332.661),(62 14324.597),(63 14435.63),(64 14381.5),(65 14493.267),(66 14562.765),(67 14575.192),(68 14512.527),(69 14558.5),(70 14531.33),(71 14622.362),(72 14584.574),(73 14374.357),(74 14310.579),(75 14228.172),(76 14225.329),(77 14070.378),(78 13955.986),(79 13739.554),
(1 4793.165),(2 7799.685),(3 8800.799),(4 9404.492),(5 9476.999),(6 9468.28),(7 9561.429),(8 9676.06),(9 9994.371),(10 10371.854),(11 10612.168),(12 10693.973),(13 10940.454),(14 11027.759),(15 11432.448),(16 11324.907),(17 11330.666),(18 11469.821),(19 11700.599),(20 11678.283),(21 11928.901),(22 11902.183),(23 12177.254),(24 12232.848),(25 12282.625),(26 12452.414),(27 12487.232),(28 12468.252),(29 12572.602),(30 12523.295),(31 12762.068),(32 12838.607),(33 12847.625),(34 12936.454),(35 12915.54),(36 12918.971),(37 13057.746),(38 12883.579),(39 13043.652),(40 12870.447),(41 12944.211),(42 12877.145),(43 13190.415),(44 13304.562),(45 13567.631),(46 13565.563),(47 13623.347),(48 13825.06),(49 13786.542),(50 13896.683),(51 14205.903),(52 14239.334),(53 14487.446),(54 14496.928),(55 14440.153),(56 14320.899),(57 14320.188),(58 14338.41),(59 14517.07),(60 14472.803),(61 14395.965),(62 14417.045),(63 14478.539),(64 14518.239),(65 14530.286),(66 14479.015),(67 14414.967),(68 14457.105),(69 14439.376),(70 14518.834),(71 14613.569),(72 14590.803),(73 14615.101),(74 14475.015),(75 14164.232),(76 13975.828),(77 14040.863),(78 14108.686),(79 14182.22),
(1 4697.4526),(2 7702.814),(3 8639.829),(4 9115.108),(5 9017.919),(6 8906.238),(7 9128.614),(8 9277.32),(9 9490.652),(10 9673.45),(11 9727.8125),(12 9751.304),(13 10064.756),(14 10257.922),(15 10642.62),(16 10864.08),(17 11154.458),(18 11153.934),(19 11255.889),(20 11361.489),(21 11503.434),(22 11545.624),(23 11716.57),(24 11867.86),(25 12008.082),(26 11935.085),(27 11801.999),(28 11765.565),(29 11799.714),(30 11791.103),(31 12098.092),(32 12183.264),(33 12319.566),(34 12413.759),(35 12451.088),(36 12557.143),(37 12515.207),(38 12692.711),(39 12890.415),(40 13040.548),(41 13129.493),(42 13070.506),(43 13122.792),(44 13335.717),(45 13422.5205),(46 13622.629),(47 13803.149),(48 13863.795),(49 14023.896),(50 14195.712),(51 14205.121),(52 14201.19),(53 14347.166),(54 14262.7295),(55 14113.474),(56 13920.45),(57 13869.828),(58 13913.489),(59 13946.541),(60 13815.676),(61 13880.142),(62 13930.421),(63 14034.377),(64 14048.6),(65 13907.911),(66 13831.057),(67 13562.099),(68 13366.002),(69 13350.974),(70 13314.777),(71 13289.235),(72 13322.589),(73 13448.054),(74 13439.568),(75 13450.806),(76 13599.589),(77 13736.573),(78 13603.539),(79 13596.964),
(1 4660.673),(2 7802.692),(3 8940.774),(4 9312.192),(5 9173.07),(6 9019.398),(7 9209.376),(8 9235.355),(9 9647.224),(10 9886.554),(11 9741.349),(12 9857.004),(13 10031.062),(14 10535.321),(15 10866.923),(16 11025.97),(17 11035.274),(18 10841.285),(19 10938.892),(20 11191.833),(21 11385.359),(22 11565.114),(23 11639.508),(24 11786.659),(25 11776.052),(26 12035.879),(27 12079.214),(28 12109.379),(29 12070.331),(30 12109.997),(31 12320.484),(32 12624.039),(33 12739.45),(34 12967.1875),(35 13049.351),(36 13161.685),(37 13328.652),(38 13602.452),(39 13881.711),(40 14002.457),(41 13976.738),(42 13972.31),(43 13981.381),(44 14232.888),(45 14535.69),(46 14576.978),(47 14791.649),(48 14936.736),(49 14760.732),(50 14863.458),(51 14976.623),(52 14978.044),(53 14852.755),(54 14835.416),(55 14699.826),(56 14537.619),(57 14438.449),(58 14488.062),(59 14454.142),(60 14343.8955),(61 14298.288),(62 14232.087),(63 14293.431),(64 14182.657),(65 14241.369),(66 14245.044),(67 14182.745),(68 14245.212),(69 13948.6455),(70 14208.503),(71 14295.365),(72 14371.565),(73 14205.628),(74 14002.652),(75 13991.901),(76 13991.106),(77 14210.129),(78 14309.079),(79 14299.879),
