1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 73473.38),(2 289803.84),(3 669959.2),(4 1229411.8),(5 1964020.6),(6 2838171.3),(7 3787889.3),(8 4849382.5),(9 6032494.5),(10 7379048),(11 8876078),(12 10447477),(13 12083709),(14 13783003),(15 15377909),(16 16988098),(17 18698138),(18 20519200),(19 22284266),(20 24043642),(21 25895354),(22 27707274),(23 29448502),(24 31089326),(25 32633494),(26 34081188),(27 35456636),(28 36693516),(29 37841950),(30 38832416),(31 39641350),(32 40320924),(33 40845330),(34 41355696),(35 41785390),(36 42272420),(37 42856452),(38 43390932),(39 43814836),(40 44248004),(41 44713390),(42 45103630),(43 45350940),(44 45508228),(45 45701456),(46 45966110),(47 46259372),(48 46594030),(49 47105644),(50 47602270),(51 48265004),(52 49072596),(53 50059536),(54 51140640),(55 52226196),(56 53345068),(57 54430108),(58 55430416),(59 56364816),(60 57213570),(61 58217108),(62 59326976),(63 60378380),(64 61546496),(65 62897570),(66 64381396),(67 66058450),(68 67870860),(69 69809270),(70 71836104),(71 73975224),(72 76080630),(73 78084760),(74 79912250),(75 81638870),(76 83428490),(77 85209110),(78 87078770),(79 89007530),
(1 52.714565),(2 63.477276),(3 71.32061),(4 75.37909),(5 79.184685),(6 81.096085),(7 82.84339),(8 85.35675),(9 86.10792),(10 87.79537),(11 89.00688),(12 90.01606),(13 91.08457),(14 92.49175),(15 92.582664),(16 94.34802),(17 94.55879),(18 95.44213),(19 96.05254),(20 96.4906),(21 96.39948),(22 98.0579),(23 97.99681),(24 98.92134),(25 99.73715),(26 100.391785),(27 100.060646),(28 100.67512),(29 100.99306),(30 101.268456),(31 101.01478),(32 101.37854),(33 101.94422),(34 102.2696),(35 101.91853),(36 102.20087),(37 104.16128),(38 104.69959),(39 103.534935),(40 104.24935),(41 103.6075),(42 102.920296),(43 102.39142),(44 101.95618),(45 102.439285),(46 102.83628),(47 101.42191),(48 101.6995),(49 101.50361),(50 102.35496),(51 101.9334),(52 102.459885),(53 102.92718),(54 102.650055),(55 101.92778),(56 101.90318),(57 101.84953),(58 102.79304),(59 103.101204),(60 103.58851),(61 103.822975),(62 104.05771),(63 104.381546),(64 104.876724),(65 106.38545),(66 105.70778),(67 105.65428),(68 106.16432),(69 106.25466),(70 106.24862),(71 106.55955),(72 107.165825),(73 108.12881),(74 108.659325),(75 108.985374),(76 109.606094),(77 110.29956),(78 110.20965),(79 110.54387),
(1 52.556057),(2 62.7992),(3 70.53378),(4 75.54424),(5 79.56218),(6 82.81378),(7 85.160095),(8 87.51202),(9 88.75883),(10 90.57252),(11 91.23714),(12 91.94242),(13 94.064384),(14 94.95702),(15 95.4206),(16 96.93883),(17 97.882286),(18 99.350105),(19 99.54309),(20 100.87135),(21 101.10425),(22 101.49669),(23 100.97098),(24 102.20286),(25 101.9078),(26 103.10092),(27 103.263824),(28 103.30524),(29 102.84899),(30 103.29502),(31 103.15978),(32 103.672585),(33 104.09033),(34 104.51242),(35 104.49801),(36 104.66665),(37 104.82583),(38 105.62361),(39 104.48097),(40 104.47302),(41 104.93512),(42 104.35908),(43 105.06135),(44 104.853325),(45 104.97491),(46 105.655396),(47 104.95187),(48 104.81419),(49 104.611534),(50 104.54473),(51 104.67891),(52 105.31321),(53 105.84168),(54 105.870636),(55 105.15876),(56 104.75845),(57 105.292076),(58 106.86223),(59 106.47494),(60 106.39316),(61 107.238014),(62 107.82928),(63 107.22548),(64 106.56518),(65 107.509224),(66 107.65288),(67 107.82532),(68 108.49332),(69 108.15329),(70 108.718124),(71 108.10678),(72 108.920906),(73 108.17193),(74 108.18419),(75 107.32101),(76 107.360535),(77 107.770294),(78 108.07194),(79 108.066414),
(1 52.248543),(2 62.15778),(3 69.77447),(4 75.00265),(5 79.12469),(6 80.74173),(7 83.16931),(8 85.50859),(9 86.65267),(10 88.348305),(11 88.58059),(12 89.95763),(13 91.19671),(14 93.49859),(15 93.85041),(16 94.994286),(17 96.265434),(18 96.107704),(19 97.04747),(20 97.73101),(21 98.20409),(22 97.90718),(23 98.28791),(24 99.176765),(25 100.141014),(26 100.829865),(27 101.29993),(28 100.91617),(29 101.82413),(30 102.13691),(31 102.05826),(32 101.78482),(33 101.37705),(34 101.62604),(35 102.079),(36 102.4926),(37 102.45113),(38 103.59785),(39 102.99096),(40 103.07359),(41 103.24297),(42 102.4652),(43 102.38794),(44 102.80778),(45 102.86636),(46 103.84861),(47 104.084656),(48 103.96329),(49 103.946655),(50 104.19935),(51 103.70324),(52 103.73962),(53 103.378174),(54 103.526085),(55 102.96187),(56 102.65773),(57 103.62573),(58 103.8477),(59 103.506165),(60 103.510376),(61 104.29026),(62 105.00943),(63 104.29052),(64 104.92795),(65 105.92376),(66 106.55222),(67 107.07869),(68 107.57677),(69 106.69151),(70 107.17802),(71 106.54687),(72 107.77187),(73 108.50808),(74 109.14283),(75 109.25833),(76 109.8845),(77 109.924995),(78 110.07518),(79 110.255165),
(1 51.29155),(2 61.18837),(3 68.350586),(4 72.6441),(5 76.52375),(6 79.12343),(7 81.52166),(8 82.79849),(9 84.421326),(10 85.395454),(11 86.36735),(12 87.335686),(13 88.46952),(14 89.28027),(15 90.56925),(16 91.68784),(17 93.66989),(18 94.46747),(19 95.166016),(20 96.04642),(21 96.62229),(22 97.50501),(23 97.43321),(24 97.721275),(25 98.91006),(26 98.877014),(27 98.76322),(28 99.43337),(29 99.824715),(30 99.9616),(31 99.76276),(32 99.733734),(33 99.9039),(34 100.25185),(35 100.360794),(36 99.99319),(37 100.50091),(38 100.5956),(39 100.21096),(40 99.968605),(41 99.56716),(42 99.6306),(43 100.29147),(44 99.2889),(45 100.78153),(46 100.4944),(47 101.93266),(48 101.30372),(49 101.316216),(50 101.77651),(51 101.52908),(52 101.96087),(53 102.07839),(54 101.32701),(55 101.07),(56 101.036476),(57 101.73537),(58 102.92697),(59 102.755135),(60 102.85067),(61 103.77094),(62 103.88004),(63 102.85415),(64 102.05314),(65 102.81197),(66 102.25703),(67 103.3716),(68 103.48608),(69 102.822754),(70 103.18911),(71 103.098885),(72 103.476494),(73 103.47149),(74 104.2134),(75 103.90852),(76 104.488174),(77 104.672935),(78 105.211235),(79 105.18203),
(1 50.247025),(2 60.64821),(3 68.24457),(4 72.78701),(5 76.84847),(6 79.573784),(7 81.80522),(8 83.51085),(9 84.957275),(10 86.74966),(11 87.19918),(12 88.318344),(13 89.396454),(14 90.639786),(15 92.03088),(16 92.72181),(17 93.19828),(18 93.97616),(19 94.56498),(20 95.57259),(21 95.55005),(22 96.71571),(23 97.0334),(24 97.25873),(25 97.405945),(26 97.96898),(27 98.133064),(28 99.11958),(29 100.12389),(30 100.75367),(31 100.61341),(32 100.43313),(33 101.58951),(34 101.04575),(35 101.88673),(36 102.03823),(37 102.35926),(38 102.47854),(39 101.86327),(40 102.38461),(41 102.40682),(42 102.61592),(43 102.3898),(44 101.402596),(45 102.45945),(46 102.58945),(47 102.971634),(48 103.2925),(49 102.07154),(50 102.68263),(51 102.427475),(52 103.342186),(53 103.7363),(54 103.97934),(55 103.02207),(56 102.53268),(57 102.39912),(58 103.43911),(59 103.80731),(60 104.01928),(61 104.637535),(62 106.30886),(63 106.01024),(64 106.75521),(65 107.21437),(66 107.22086),(67 107.62246),(68 107.60156),(69 107.40624),(70 107.91749),(71 108.02135),(72 107.337364),(73 108.20985),(74 109.38534),(75 109.267685),(76 109.760254),(77 109.96183),(78 109.22318),(79 108.17136),
(1 51.22165),(2 60.910107),(3 68.20336),(4 72.85573),(5 76.5779),(6 78.8939),(7 81.18309),(8 83.13098),(9 84.93941),(10 86.96741),(11 88.44816),(12 90.03112),(13 90.44179),(14 91.311646),(15 92.79737),(16 93.78968),(17 93.74111),(18 95.262344),(19 95.1651),(20 96.324),(21 96.897385),(22 97.83425),(23 98.24092),(24 97.75897),(25 97.8769),(26 99.22531),(27 98.38872),(28 99.62626),(29 99.66067),(30 100.16144),(31 99.60561),(32 99.51197),(33 99.383),(34 100.243126),(35 100.314606),(36 100.87182),(37 101.05328),(38 101.32117),(39 101.50515),(40 101.8667),(41 101.53284),(42 101.47455),(43 101.40954),(44 101.67524),(45 101.75392),(46 101.358246),(47 101.25497),(48 100.914986),(49 101.96443),(50 101.48794),(51 100.49122),(52 101.12905),(53 101.78404),(54 101.69357),(55 101.31096),(56 101.43355),(57 101.751755),(58 102.85313),(59 102.87147),(60 102.54391),(61 103.63414),(62 104.09249),(63 104.65923),(64 104.68425),(65 104.31116),(66 104.178246),(67 104.08048),(68 104.37098),(69 105.10554),(70 105.86917),(71 106.392),(72 106.277695),(73 106.94187),(74 107.61121),(75 106.892555),(76 108.03906),(77 107.83085),(78 108.112305),(79 107.66314),
(1 51.228355),(2 61.41301),(3 68.49574),(4 73.06853),(5 77.2937),(6 80.31176),(7 82.66836),(8 84.16986),(9 85.432594),(10 88.02346),(11 89.01823),(12 90.07221),(13 91.09728),(14 92.39861),(15 93.6621),(16 94.679886),(17 95.359436),(18 97.40856),(19 97.64011),(20 98.136986),(21 97.97105),(22 99.38246),(23 99.336105),(24 99.94175),(25 101.03047),(26 101.6517),(27 100.343605),(28 101.23594),(29 101.48054),(30 101.32317),(31 101.67105),(32 101.81033),(33 101.27451),(34 101.78784),(35 101.726974),(36 102.01527),(37 102.36263),(38 102.57072),(39 102.651245),(40 102.2516),(41 101.137474),(42 101.15149),(43 101.201775),(44 101.34282),(45 100.72191),(46 101.7437),(47 101.32011),(48 101.84057),(49 101.21085),(50 102.07215),(51 101.89911),(52 102.247696),(53 102.16822),(54 102.95589),(55 102.12993),(56 102.1326),(57 102.73193),(58 102.90821),(59 102.69366),(60 102.31229),(61 103.220055),(62 103.90209),(63 104.58539),(64 104.68074),(65 104.883255),(66 105.59102),(67 106.078156),(68 106.3992),(69 105.76524),(70 106.26581),(71 105.68394),(72 106.88957),(73 106.631615),(74 106.77483),(75 106.38591),(76 106.30914),(77 106.85745),(78 107.11886),(79 107.013214),
(1 50.63453),(2 60.891483),(3 68.10727),(4 72.221596),(5 75.88688),(6 78.59733),(7 80.36079),(8 81.90617),(9 82.999886),(10 84.188),(11 85.42254),(12 86.4087),(13 87.67664),(14 88.40187),(15 89.37796),(16 90.811714),(17 91.852745),(18 93.11288),(19 93.33905),(20 93.96508),(21 94.6195),(22 95.2893),(23 95.4225),(24 96.19148),(25 97.73681),(26 98.19621),(27 97.70936),(28 98.06061),(29 97.55016),(30 97.73322),(31 97.6589),(32 98.80334),(33 98.81112),(34 99.30669),(35 99.336624),(36 99.261696),(37 99.75154),(38 99.5954),(39 99.644295),(40 99.25374),(41 99.24906),(42 98.83736),(43 98.91252),(44 98.847694),(45 98.32737),(46 98.17048),(47 98.20174),(48 98.00841),(49 98.29892),(50 99.11709),(51 99.10543),(52 99.24503),(53 98.98586),(54 99.11975),(55 99.547516),(56 99.27696),(57 98.937386),(58 100.217766),(59 100.72548),(60 101.03273),(61 101.5114),(62 102.18179),(63 101.70062),(64 101.52441),(65 102.37282),(66 102.16782),(67 102.83679),(68 103.084496),(69 103.90329),(70 103.71091),(71 104.06929),(72 104.44665),(73 104.87642),(74 105.38908),(75 104.97954),(76 106.05704),(77 106.29344),(78 107.02706),(79 106.98778),
(1 49.746105),(2 59.25042),(3 66.7036),(4 71.08037),(5 74.78215),(6 77.48676),(7 79.81052),(8 81.49976),(9 83.526924),(10 84.85971),(11 85.2407),(12 86.177216),(13 87.22964),(14 88.84164),(15 89.44876),(16 90.27887),(17 91.88944),(18 92.673),(19 93.759384),(20 94.1368),(21 94.57128),(22 95.56189),(23 96.01939),(24 96.1251),(25 96.73202),(26 96.42091),(27 96.22339),(28 97.280174),(29 97.3732),(30 98.09342),(31 97.66688),(32 98.4684),(33 98.104095),(34 98.91541),(35 98.55769),(36 98.19643),(37 99.24096),(38 99.0997),(39 99.279686),(40 98.65956),(41 98.56332),(42 98.794365),(43 98.73556),(44 98.82183),(45 98.08736),(46 98.68271),(47 98.371056),(48 98.29536),(49 97.7748),(50 97.98505),(51 97.29588),(52 96.91554),(53 96.82752),(54 97.79464),(55 97.60817),(56 97.403435),(57 97.1855),(58 98.76744),(59 98.75317),(60 99.49526),(61 99.783325),(62 100.35183),(63 100.72268),(64 100.55731),(65 100.78092),(66 100.90251),(67 100.54189),(68 102.11496),(69 101.24349),(70 101.96271),(71 101.29836),(72 102.45735),(73 102.79063),(74 103.30348),(75 103.52126),(76 102.49247),(77 101.98942),(78 102.507515),(79 101.72853),
(1 50.13619),(2 59.890823),(3 67.23642),(4 71.39053),(5 74.88673),(6 77.91025),(7 79.83211),(8 82.49438),(9 83.75319),(10 85.36403),(11 86.73978),(12 87.65464),(13 89.4875),(14 90.284164),(15 90.180954),(16 91.263176),(17 92.51829),(18 93.39236),(19 93.30081),(20 93.90795),(21 94.8371),(22 95.46472),(23 96.12327),(24 96.31822),(25 97.0138),(26 97.484406),(27 96.449776),(28 97.621704),(29 98.00989),(30 97.9291),(31 98.46039),(32 98.17509),(33 97.650955),(34 98.82051),(35 99.08349),(36 99.283844),(37 100.41873),(38 100.56367),(39 99.53591),(40 99.80934),(41 100.225555),(42 99.70322),(43 100.61401),(44 100.206795),(45 100.73802),(46 100.67748),(47 100.32002),(48 99.97452),(49 100.082664),(50 100.44209),(51 99.72389),(52 99.70478),(53 99.983765),(54 100.88373),(55 99.94356),(56 99.912636),(57 100.15816),(58 101.08606),(59 101.59947),(60 102.2059),(61 103.0586),(62 103.54884),(63 103.633675),(64 104.02953),(65 103.72851),(66 103.4378),(67 103.6454),(68 104.852234),(69 104.727684),(70 104.72607),(71 104.977196),(72 105.36346),(73 106.41404),(74 106.905),(75 107.316025),(76 108.20872),(77 108.15167),(78 108.25194),(79 108.41216),
(1 50.47473),(2 60.0405),(3 66.61521),(4 71.210365),(5 74.84853),(6 77.484474),(7 79.59273),(8 81.353096),(9 82.853424),(10 84.01915),(11 85.28283),(12 86.66218),(13 87.96509),(14 88.5086),(15 88.88969),(16 90.259476),(17 91.25484),(18 92.565765),(19 93.3988),(20 94.7884),(21 94.86227),(22 95.594696),(23 96.02915),(24 96.10653),(25 96.04867),(26 96.370476),(27 95.85576),(28 96.85325),(29 96.946434),(30 97.25232),(31 97.9574),(32 97.89427),(33 97.74486),(34 97.75339),(35 97.30262),(36 97.561615),(37 98.96407),(38 99.985794),(39 99.191055),(40 98.95278),(41 99.32601),(42 99.46689),(43 100.26729),(44 99.56175),(45 99.92777),(46 99.4515),(47 99.64106),(48 99.145164),(49 98.7936),(50 98.617004),(51 98.066444),(52 98.78013),(53 98.97379),(54 99.46596),(55 99.023506),(56 99.66987),(57 99.9898),(58 100.95191),(59 100.55192),(60 101.238464),(61 101.93348),(62 101.49386),(63 101.75595),(64 101.855675),(65 101.84627),(66 102.364815),(67 102.78374),(68 102.56658),(69 102.44151),(70 102.31604),(71 102.67284),(72 102.88922),(73 103.14433),(74 103.74181),(75 103.78548),(76 104.64579),(77 104.60182),(78 104.7375),(79 103.936966),
(1 50.124264),(2 59.960896),(3 66.54559),(4 70.95433),(5 74.52491),(6 77.77541),(7 80.21976),(8 81.494156),(9 83.27875),(10 84.327484),(11 86.08962),(12 87.3106),(13 87.833565),(14 89.148186),(15 89.32128),(16 90.66626),(17 91.945656),(18 92.89894),(19 93.96686),(20 95.074524),(21 95.788155),(22 94.8661),(23 95.09462),(24 95.76748),(25 96.57338),(26 97.12421),(27 96.337975),(28 97.08091),(29 96.73864),(30 97.192604),(31 97.194176),(32 96.7115),(33 96.73998),(34 97.24376),(35 97.718834),(36 97.845535),(37 97.83862),(38 98.228905),(39 98.056526),(40 98.35292),(41 98.61108),(42 98.19825),(43 98.62012),(44 98.98141),(45 97.898895),(46 99.61716),(47 99.63641),(48 99.69944),(49 100.14697),(50 100.147415),(51 99.229195),(52 99.72874),(53 99.50858),(54 99.82465),(55 99.33691),(56 99.66344),(57 99.643524),(58 100.88613),(59 100.79079),(60 101.82596),(61 102.49389),(62 103.022255),(63 102.25584),(64 102.68495),(65 102.97605),(66 102.658),(67 103.55746),(68 103.26393),(69 103.712494),(70 103.23423),(71 103.93377),(72 104.60318),(73 105.25566),(74 105.21725),(75 105.02374),(76 104.56769),(77 104.07436),(78 103.745255),(79 104.01796),
(1 49.307114),(2 59.114082),(3 65.38237),(4 70.07554),(5 72.851616),(6 75.77709),(7 77.449844),(8 78.67649),(9 80.43999),(10 81.45759),(11 82.78129),(12 83.28432),(13 85.19946),(14 86.32834),(15 87.50322),(16 88.5765),(17 89.852974),(18 90.993904),(19 90.844505),(20 91.84533),(21 92.12552),(22 93.602936),(23 94.186455),(24 93.86193),(25 94.27293),(26 95.16767),(27 94.312744),(28 94.44691),(29 94.698166),(30 94.95118),(31 95.39594),(32 95.6792),(33 96.41683),(34 95.75041),(35 96.14357),(36 95.31362),(37 96.562454),(38 96.70487),(39 95.73894),(40 96.418335),(41 96.88387),(42 97.6539),(43 96.3184),(44 97.20139),(45 97.13683),(46 97.25744),(47 98.02614),(48 96.637924),(49 97.62259),(50 98.06049),(51 97.996376),(52 97.65331),(53 97.69214),(54 98.03354),(55 97.43652),(56 97.70005),(57 97.36426),(58 98.35399),(59 98.39102),(60 98.33266),(61 98.23754),(62 99.254715),(63 98.97797),(64 99.69081),(65 98.88845),(66 99.73725),(67 98.95569),(68 99.00531),(69 98.43725),(70 99.41712),(71 99.46739),(72 99.80258),(73 100.61925),(74 101.51672),(75 101.28772),(76 101.4782),(77 101.191826),(78 101.2879),(79 101.84215),
(1 49.61702),(2 59.170635),(3 66.43423),(4 70.63707),(5 74.50878),(6 77.09078),(7 79.68704),(8 80.74989),(9 82.041595),(10 83.2026),(11 84.15548),(12 84.92728),(13 85.97457),(14 87.10056),(15 87.32757),(16 88.744095),(17 89.636215),(18 90.40159),(19 91.42696),(20 92.53226),(21 93.00434),(22 93.322136),(23 93.78975),(24 95.01543),(25 96.92928),(26 96.46533),(27 96.252525),(28 97.05931),(29 97.12113),(30 97.76186),(31 97.59899),(32 97.82488),(33 98.016815),(34 98.56683),(35 98.573395),(36 98.18262),(37 98.80001),(38 99.19804),(39 98.23009),(40 98.893105),(41 98.98157),(42 99.19268),(43 98.815384),(44 99.01928),(45 98.46054),(46 98.62396),(47 98.68046),(48 99.43172),(49 99.502716),(50 99.37509),(51 99.41763),(52 98.410446),(53 98.69794),(54 99.199554),(55 99.42071),(56 99.7961),(57 100.732086),(58 101.174385),(59 101.33332),(60 101.21946),(61 102.12159),(62 103.30654),(63 102.695),(64 103.71094),(65 104.12022),(66 103.73044),(67 104.20341),(68 103.49335),(69 103.374),(70 104.321976),(71 103.48129),(72 103.94525),(73 104.967636),(74 105.40563),(75 104.0866),(76 104.44147),(77 104.0962),(78 104.055626),(79 104.90809),
(1 49.32847),(2 59.24359),(3 65.39358),(4 70.12551),(5 73.823425),(6 76.92157),(7 78.78804),(8 79.89098),(9 81.12662),(10 82.57333),(11 83.39217),(12 84.69116),(13 86.03346),(14 87.405266),(15 87.72615),(16 88.39573),(17 89.38655),(18 89.84428),(19 90.56732),(20 91.42299),(21 91.78891),(22 92.78094),(23 93.979126),(24 94.568565),(25 94.38359),(26 95.08779),(27 94.81101),(28 95.32511),(29 95.23244),(30 95.585724),(31 95.95434),(32 95.72349),(33 96.01163),(34 96.52262),(35 97.00695),(36 96.81232),(37 97.42809),(38 97.43553),(39 96.773994),(40 97.50996),(41 97.351616),(42 97.59686),(43 97.15006),(44 96.224144),(45 96.1167),(46 96.740616),(47 96.01401),(48 96.10388),(49 95.68181),(50 95.58937),(51 94.78445),(52 94.58506),(53 95.68993),(54 95.87195),(55 95.792755),(56 95.7955),(57 95.96108),(58 96.43749),(59 96.78047),(60 97.37424),(61 97.96404),(62 98.63577),(63 97.12671),(64 97.02795),(65 97.47076),(66 99.14062),(67 98.53185),(68 98.70626),(69 99.03363),(70 99.150986),(71 99.98319),(72 100.36364),(73 101.09747),(74 100.97502),(75 100.70629),(76 100.65682),(77 100.98373),(78 100.90254),(79 100.74244),
(1 49.022736),(2 58.375336),(3 65.02556),(4 69.66664),(5 73.328285),(6 75.767654),(7 77.18231),(8 78.93781),(9 79.459946),(10 81.51771),(11 82.205696),(12 84.13866),(13 85.80662),(14 87.86881),(15 87.51598),(16 88.42938),(17 90.033066),(18 90.70566),(19 91.56795),(20 93.029175),(21 92.824326),(22 93.175),(23 93.516075),(24 94.09149),(25 94.70842),(26 95.41284),(27 95.5795),(28 95.78252),(29 96.47506),(30 96.40365),(31 96.53897),(32 96.51134),(33 97.441666),(34 96.488945),(35 96.67738),(36 97.11761),(37 98.63536),(38 97.9451),(39 97.91892),(40 98.04787),(41 98.43195),(42 97.80396),(43 97.62534),(44 97.384476),(45 97.71055),(46 98.07906),(47 98.73371),(48 98.79808),(49 98.170616),(50 98.62169),(51 97.97578),(52 98.52124),(53 99.09427),(54 98.281166),(55 98.42854),(56 98.22548),(57 98.46048),(58 99.14936),(59 99.71228),(60 99.41817),(61 99.91819),(62 100.538574),(63 100.47433),(64 100.934006),(65 101.01598),(66 101.29606),(67 101.128525),(68 100.55037),(69 101.861885),(70 101.59938),(71 101.69277),(72 102.17556),(73 102.38236),(74 102.7366),(75 103.23101),(76 103.34097),(77 102.93254),(78 102.877266),(79 102.908356),
(1 48.87778),(2 58.50212),(3 64.95127),(4 69.67344),(5 73.91343),(6 76.024),(7 77.99341),(8 79.360374),(9 80.39637),(10 81.80768),(11 83.21153),(12 83.8438),(13 85.3277),(14 86.58689),(15 86.07556),(16 86.477425),(17 87.434395),(18 87.95297),(19 89.027504),(20 90.022385),(21 90.99154),(22 91.76969),(23 92.34122),(24 93.38448),(25 93.9594),(26 94.843376),(27 94.11886),(28 95.5942),(29 95.45545),(30 95.972595),(31 96.23666),(32 96.149506),(33 96.8407),(34 97.27743),(35 96.90702),(36 97.74418),(37 98.24194),(38 98.71278),(39 97.02132),(40 96.62565),(41 96.762184),(42 96.96516),(43 97.336685),(44 96.85442),(45 97.81117),(46 97.78807),(47 98.28358),(48 97.91287),(49 98.41802),(50 98.55204),(51 97.86641),(52 98.5375),(53 99.125465),(54 98.12539),(55 97.627716),(56 97.86373),(57 97.903366),(58 98.22825),(59 98.41722),(60 98.7412),(61 98.95065),(62 100.38118),(63 100.089294),(64 100.24711),(65 99.87579),(66 100.99438),(67 100.696175),(68 100.72884),(69 100.83916),(70 101.34668),(71 102.168884),(72 103.28836),(73 103.810745),(74 103.61571),(75 103.21682),(76 104.792625),(77 103.576584),(78 104.11263),(79 104.067764),
(1 48.462585),(2 58.381714),(3 64.47166),(4 69.22087),(5 73.06941),(6 75.10637),(7 76.936935),(8 78.27814),(9 78.923134),(10 80.97027),(11 82.19694),(12 83.3439),(13 84.351204),(14 85.834564),(15 85.499535),(16 86.36817),(17 87.60897),(18 88.67582),(19 89.302315),(20 90.96664),(21 90.93638),(22 91.48282),(23 91.92114),(24 92.51067),(25 92.87698),(26 92.68685),(27 92.921745),(28 93.05857),(29 93.40928),(30 93.73875),(31 93.47845),(32 94.2118),(33 94.62107),(34 94.49526),(35 94.28866),(36 94.581245),(37 94.614296),(38 95.33552),(39 94.688225),(40 94.74012),(41 94.78705),(42 94.93761),(43 94.62635),(44 94.92614),(45 95.04932),(46 95.512024),(47 95.56287),(48 96.16765),(49 96.35469),(50 96.44496),(51 95.89857),(52 96.66626),(53 96.664894),(54 96.2968),(55 96.11896),(56 96.78609),(57 96.4814),(58 97.36159),(59 97.3739),(60 97.08525),(61 98.586334),(62 99.11814),(63 98.35032),(64 99.23857),(65 98.39522),(66 99.30438),(67 99.60889),(68 99.17562),(69 99.592964),(70 99.712555),(71 99.86805),(72 100.122536),(73 100.32324),(74 101.05535),(75 100.18823),(76 100.833694),(77 100.849014),(78 100.90626),(79 101.379715),
