1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 885781.7),(2 3376125),(3 7033898.5),(4 11461833),(5 16633061),(6 22878466),(7 29834240),(8 37113264),(9 44138610),(10 51326132),(11 58722336),(12 66049548),(13 73199096),(14 79767770),(15 86124424),(16 92250936),(17 98440060),(18 104214696),(19 109146530),(20 112969736),(21 115969384),(22 118584280),(23 121311300),(24 124713220),(25 129013220),(26 133179384),(27 137244720),(28 141033920),(29 144344770),(30 146759520),(31 148857150),(32 150299760),(33 150911950),(34 150468530),(35 148883700),(36 146703500),(37 143953490),(38 140859500),(39 137869840),(40 135391500),(41 133603130),(42 132581224),(43 131955580),(44 131621656),(45 131691240),(46 131949336),(47 132590810),(48 133794280),(49 135799700),(50 138435340),(51 141628800),(52 144179250),(53 146647280),(54 148835840),(55 150895600),(56 152570160),(57 154746030),(58 157625380),(59 160709460),(60 164109580),(61 168033340),(62 172499570),(63 176714050),(64 180175980),(65 183228850),(66 186170830),(67 189089170),(68 191440690),(69 193839660),(70 195752300),(71 197928620),(72 200025780),(73 202347340),(74 204269520),(75 206274480),(76 209014700),(77 212354610),(78 215872770),(79 218814740),
(1 163.31732),(2 196.57547),(3 213.30396),(4 236.38654),(5 246.37427),(6 257.00668),(7 263.78998),(8 270.92517),(9 281.4493),(10 295.06683),(11 298.21),(12 304.30685),(13 307.38004),(14 311.7242),(15 315.3311),(16 317.71753),(17 320.31137),(18 322.4148),(19 325.83194),(20 321.083),(21 323.45575),(22 324.69568),(23 329.76102),(24 326.4492),(25 325.8231),(26 328.53732),(27 322.00427),(28 324.51477),(29 321.01093),(30 323.1186),(31 319.5581),(32 318.80865),(33 319.20572),(34 321.00787),(35 318.55725),(36 324.33224),(37 320.50897),(38 321.99084),(39 320.2165),(40 326.5253),(41 323.9078),(42 321.6258),(43 323.62488),(44 325.4293),(45 323.59128),(46 322.4961),(47 325.98355),(48 328.10114),(49 331.36722),(50 330.82797),(51 331.96545),(52 331.83105),(53 335.73602),(54 330.139),(55 328.34262),(56 322.76553),(57 320.28903),(58 316.3058),(59 314.47488),(60 310.62927),(61 310.22577),(62 311.6965),(63 311.08554),(64 313.24838),(65 315.32657),(66 315.77435),(67 317.99448),(68 318.09598),(69 316.54114),(70 315.98914),(71 314.17148),(72 316.1664),(73 318.57397),(74 321.4502),(75 322.63037),(76 325.31558),(77 328.90143),(78 333.63113),(79 332.9379),
(1 161.84586),(2 187.5035),(3 202.40295),(4 220.13704),(5 231.78279),(6 244.6368),(7 254.77544),(8 261.45905),(9 273.35062),(10 281.2585),(11 283.68976),(12 289.69702),(13 294.79834),(14 302.47168),(15 304.2581),(16 308.3519),(17 313.0412),(18 315.81345),(19 310.59283),(20 313.41672),(21 313.5664),(22 312.80756),(23 312.6166),(24 315.72055),(25 312.2608),(26 315.35773),(27 318.61786),(28 318.88257),(29 320.30127),(30 317.15292),(31 320.65707),(32 317.13934),(33 315.3406),(34 318.01254),(35 315.83447),(36 314.25354),(37 310.29593),(38 309.3975),(39 305.15475),(40 307.34988),(41 306.7832),(42 303.84238),(43 305.47128),(44 307.97525),(45 310.52292),(46 314.46637),(47 309.4067),(48 310.08356),(49 310.1432),(50 313.47525),(51 311.36493),(52 313.53372),(53 309.64377),(54 311.05417),(55 311.02206),(56 308.98413),(57 304.7133),(58 306.54996),(59 302.6054),(60 306.0545),(61 301.00226),(62 300.0882),(63 298.13135),(64 300.78003),(65 305.58942),(66 302.165),(67 302.94983),(68 300.872),(69 300.18198),(70 299.0365),(71 298.74924),(72 298.81494),(73 298.0143),(74 300.41183),(75 298.06982),(76 299.08942),(77 301.22974),(78 306.88974),(79 305.53302),
(1 157.15251),(2 184.55975),(3 199.25392),(4 216.19743),(5 228.0246),(6 239.97983),(7 250.38905),(8 253.61697),(9 262.94284),(10 270.12134),(11 280.32907),(12 287.4395),(13 288.91287),(14 295.941),(15 295.83994),(16 297.77118),(17 302.2199),(18 302.81265),(19 302.04636),(20 304.8615),(21 304.00867),(22 307.70364),(23 312.7905),(24 314.51675),(25 311.6968),(26 314.69852),(27 306.82092),(28 307.70047),(29 307.09955),(30 303.5613),(31 306.07437),(32 304.44098),(33 306.08475),(34 307.72134),(35 303.10205),(36 302.1304),(37 303.242),(38 306.37015),(39 306.04617),(40 306.77438),(41 307.32175),(42 308.17105),(43 310.67444),(44 308.11737),(45 305.88535),(46 309.37955),(47 305.37836),(48 308.3307),(49 311.4293),(50 312.43277),(51 313.7592),(52 316.09555),(53 319.12375),(54 322.76395),(55 319.95523),(56 317.234),(57 313.73816),(58 310.83618),(59 310.56296),(60 310.25296),(61 305.91672),(62 308.10617),(63 303.41696),(64 305.32266),(65 306.32138),(66 309.28677),(67 309.6577),(68 308.50192),(69 307.1702),(70 308.60205),(71 308.6883),(72 306.7138),(73 303.02405),(74 303.2287),(75 297.41296),(76 300.41913),(77 303.01465),(78 305.83588),(79 310.64163),
(1 155.76593),(2 185.75908),(3 203.28775),(4 219.32446),(5 230.88138),(6 242.92415),(7 248.95184),(8 258.6265),(9 266.85068),(10 274.29886),(11 276.81268),(12 282.19452),(13 286.4691),(14 289.12027),(15 292.15268),(16 297.064),(17 300.42148),(18 304.4597),(19 304.89063),(20 304.81473),(21 309.3214),(22 313.7475),(23 311.38126),(24 309.25922),(25 314.50717),(26 313.2026),(27 308.34753),(28 309.8621),(29 309.97),(30 311.21237),(31 308.70932),(32 307.12503),(33 307.31378),(34 304.6281),(35 306.68533),(36 309.0093),(37 305.74493),(38 306.7826),(39 308.14767),(40 307.24817),(41 307.42114),(42 305.37427),(43 304.42038),(44 305.50958),(45 305.4701),(46 305.5482),(47 303.49313),(48 304.94922),(49 307.49365),(50 308.5542),(51 309.0875),(52 307.2994),(53 307.45908),(54 310.12048),(55 308.53827),(56 307.23026),(57 303.8733),(58 301.13467),(59 300.06183),(60 296.21747),(61 294.12668),(62 294.1013),(63 290.67993),(64 292.57034),(65 292.14346),(66 294.8773),(67 295.70023),(68 289.93625),(69 288.86707),(70 288.3533),(71 287.89316),(72 288.3524),(73 290.64795),(74 290.81073),(75 290.55713),(76 288.95816),(77 291.25876),(78 297.63165),(79 297.71548),
(1 155.38933),(2 184.06516),(3 198.1598),(4 215.36566),(5 228.91496),(6 240.51816),(7 250.85985),(8 258.57867),(9 266.81488),(10 277.61838),(11 281.80814),(12 287.3343),(13 294.02856),(14 299.71808),(15 306.85178),(16 309.25406),(17 311.63742),(18 314.14862),(19 312.73044),(20 312.1069),(21 313.23035),(22 318.0312),(23 317.2112),(24 318.45035),(25 317.95734),(26 319.30493),(27 317.61603),(28 320.62042),(29 321.3442),(30 320.27158),(31 320.1635),(32 319.28),(33 318.949),(34 318.7691),(35 318.83426),(36 316.41772),(37 312.73526),(38 315.04306),(39 313.40143),(40 315.7165),(41 316.5948),(42 318.55353),(43 317.20212),(44 314.2657),(45 312.38458),(46 311.83063),(47 310.58057),(48 313.0326),(49 311.8651),(50 316.27512),(51 317.35333),(52 316.57446),(53 314.61136),(54 316.2086),(55 314.0922),(56 313.584),(57 309.4305),(58 309.6972),(59 309.76733),(60 305.45306),(61 306.64325),(62 303.57312),(63 301.4368),(64 302.14972),(65 302.44092),(66 301.3193),(67 297.5761),(68 295.96582),(69 298.43082),(70 297.4309),(71 297.73544),(72 298.25296),(73 296.6099),(74 299.1713),(75 297.36157),(76 302.56815),(77 301.31955),(78 303.70932),(79 307.4014),
(1 152.32281),(2 183.52296),(3 203.17995),(4 219.55917),(5 234.3898),(6 244.03041),(7 260.1943),(8 266.27612),(9 275.37216),(10 286.74203),(11 294.53995),(12 299.08807),(13 305.3582),(14 313.62424),(15 317.3433),(16 322.8906),(17 324.6537),(18 325.68207),(19 325.1515),(20 326.68753),(21 325.8678),(22 329.2811),(23 328.63403),(24 331.07767),(25 326.45908),(26 325.6078),(27 326.35602),(28 323.86823),(29 321.34042),(30 317.44943),(31 320.13876),(32 315.7407),(33 313.20908),(34 311.08453),(35 312.31647),(36 309.6605),(37 310.1608),(38 312.0151),(39 307.7206),(40 308.17816),(41 307.1686),(42 305.1189),(43 306.6249),(44 307.6275),(45 305.96603),(46 303.9942),(47 301.94684),(48 304.0641),(49 310.53116),(50 308.30563),(51 307.321),(52 306.95532),(53 309.1779),(54 309.6716),(55 308.34106),(56 308.82584),(57 306.3183),(58 304.51065),(59 304.99545),(60 303.99088),(61 302.17776),(62 304.28317),(63 299.28796),(64 300.3918),(65 302.4209),(66 301.75974),(67 300.08823),(68 298.7218),(69 301.58008),(70 302.10718),(71 300.36646),(72 302.8953),(73 301.98215),(74 302.07852),(75 301.81973),(76 303.48776),(77 303.83725),(78 305.58218),(79 306.61624),
(1 147.28859),(2 173.17874),(3 185.31815),(4 201.70557),(5 216.56262),(6 226.41113),(7 237.31708),(8 242.82442),(9 252.103),(10 259.2024),(11 264.95615),(12 270.24722),(13 273.20105),(14 277.10693),(15 278.86627),(16 282.11032),(17 286.6265),(18 286.40253),(19 283.41394),(20 284.6989),(21 285.12045),(22 282.87396),(23 286.99182),(24 289.5128),(25 289.98428),(26 287.40698),(27 285.54294),(28 282.26358),(29 280.92715),(30 280.21652),(31 279.81903),(32 275.245),(33 273.32312),(34 276.33),(35 275.71313),(36 278.3553),(37 275.58798),(38 279.39578),(39 271.30182),(40 272.951),(41 276.45145),(42 278.32153),(43 282.33304),(44 282.27817),(45 286.8035),(46 282.13785),(47 284.15982),(48 285.87192),(49 288.90683),(50 289.2429),(51 287.18414),(52 289.11322),(53 291.82596),(54 291.70523),(55 289.77148),(56 288.81827),(57 287.14532),(58 285.46277),(59 279.6481),(60 280.03403),(61 279.6841),(62 279.5833),(63 276.06863),(64 277.36154),(65 279.68494),(66 283.45828),(67 278.17267),(68 276.53094),(69 278.93695),(70 278.286),(71 275.3728),(72 277.75626),(73 277.99646),(74 279.49033),(75 275.7034),(76 280.97552),(77 281.9876),(78 284.71545),(79 284.5719),
(1 147.54225),(2 175.77374),(3 192.22205),(4 207.83052),(5 222.60031),(6 233.75932),(7 243.74776),(8 251.24203),(9 258.53772),(10 267.13815),(11 273.35898),(12 281.9946),(13 285.8991),(14 291.50275),(15 296.7546),(16 302.63745),(17 303.12625),(18 305.23474),(19 304.35815),(20 303.2337),(21 308.43857),(22 306.57498),(23 309.88953),(24 312.20978),(25 309.64047),(26 313.867),(27 315.19455),(28 317.11334),(29 314.9245),(30 315.0441),(31 315.61063),(32 312.60657),(33 312.13638),(34 312.36395),(35 312.66306),(36 309.1421),(37 306.44983),(38 305.69702),(39 301.46652),(40 304.79105),(41 301.5563),(42 301.43063),(43 302.6018),(44 298.7707),(45 299.77542),(46 299.3351),(47 298.44815),(48 302.82047),(49 297.42807),(50 301.80908),(51 303.10153),(52 302.84232),(53 303.50604),(54 304.48825),(55 301.9542),(56 300.31628),(57 300.03906),(58 297.7678),(59 298.49106),(60 297.975),(61 294.50778),(62 292.39944),(63 291.2848),(64 289.43826),(65 290.40466),(66 287.02127),(67 286.366),(68 282.65228),(69 288.1846),(70 287.12372),(71 283.36273),(72 280.5877),(73 282.2919),(74 285.983),(75 282.87482),(76 283.32867),(77 283.6128),(78 286.88287),(79 287.66653),
(1 147.6206),(2 173.26556),(3 189.86041),(4 205.8783),(5 218.66219),(6 233.77635),(7 246.67632),(8 252.83987),(9 261.77283),(10 271.87347),(11 278.36188),(12 285.13486),(13 288.30814),(14 294.69846),(15 297.41833),(16 299.39667),(17 300.9086),(18 301.31754),(19 302.65674),(20 301.61987),(21 299.44882),(22 301.7763),(23 305.73788),(24 302.61295),(25 307.7417),(26 306.13873),(27 304.824),(28 305.39667),(29 304.66748),(30 302.55548),(31 301.00943),(32 299.4585),(33 299.736),(34 298.92075),(35 295.00937),(36 297.40543),(37 297.76804),(38 296.94327),(39 292.8848),(40 293.0715),(41 288.73462),(42 290.82495),(43 291.23862),(44 292.8942),(45 294.03183),(46 292.29248),(47 293.0782),(48 297.40717),(49 302.63077),(50 303.5275),(51 298.7041),(52 298.84222),(53 299.5031),(54 303.13354),(55 299.01874),(56 296.77365),(57 296.2192),(58 294.27826),(59 294.17413),(60 292.44687),(61 293.65497),(62 292.967),(63 293.09113),(64 291.70062),(65 291.8262),(66 289.14536),(67 290.32532),(68 287.65448),(69 288.8292),(70 289.3509),(71 288.39447),(72 287.79617),(73 285.12506),(74 288.20392),(75 287.93332),(76 289.86978),(77 290.66388),(78 293.91922),(79 296.92612),
(1 146.37311),(2 172.62402),(3 187.14784),(4 204.72089),(5 217.48865),(6 230.22997),(7 237.06538),(8 244.46165),(9 254.48932),(10 259.32513),(11 267.2852),(12 271.51385),(13 276.09808),(14 282.65894),(15 284.85083),(16 289.90503),(17 287.42587),(18 288.50076),(19 290.33142),(20 288.94244),(21 287.00153),(22 288.2264),(23 291.61243),(24 289.23373),(25 288.83472),(26 286.32962),(27 285.40826),(28 289.53513),(29 286.4882),(30 286.4085),(31 286.0254),(32 285.94684),(33 288.4634),(34 288.0677),(35 289.0894),(36 289.74838),(37 286.0611),(38 290.1062),(39 292.19086),(40 291.67957),(41 291.9462),(42 292.6026),(43 291.96384),(44 292.4265),(45 296.43726),(46 297.3044),(47 298.83334),(48 303.3322),(49 306.18427),(50 307.17203),(51 308.99118),(52 306.69052),(53 309.15106),(54 309.91266),(55 308.67603),(56 304.97247),(57 302.75558),(58 298.52542),(59 296.8191),(60 293.82004),(61 290.74637),(62 288.4179),(63 283.44806),(64 282.52448),(65 283.9088),(66 284.14685),(67 281.65796),(68 281.43283),(69 277.57047),(70 276.31293),(71 272.46613),(72 275.1979),(73 275.4233),(74 280.3609),(75 279.52942),(76 279.84402),(77 281.80212),(78 286.4056),(79 288.6843),
(1 140.91615),(2 166.15753),(3 181.79843),(4 197.2154),(5 211.7034),(6 225.54489),(7 236.41833),(8 243.5045),(9 253.39256),(10 258.9829),(11 262.4165),(12 273.33838),(13 283.16724),(14 286.76715),(15 287.9952),(16 292.84366),(17 295.40137),(18 295.1453),(19 293.96637),(20 293.35733),(21 292.5238),(22 295.17462),(23 295.67526),(24 294.3743),(25 296.49133),(26 300.8075),(27 298.9536),(28 302.0077),(29 300.13287),(30 301.03983),(31 301.2905),(32 297.68585),(33 300.71478),(34 298.4293),(35 298.2877),(36 297.3195),(37 298.6219),(38 298.59726),(39 294.688),(40 292.30954),(41 292.00064),(42 295.57672),(43 293.16602),(44 292.44485),(45 292.10217),(46 292.80646),(47 293.32288),(48 295.17728),(49 298.65533),(50 299.5374),(51 300.88406),(52 299.53406),(53 298.38608),(54 300.6178),(55 299.35828),(56 294.79843),(57 293.4199),(58 287.22592),(59 286.42126),(60 282.68936),(61 279.55457),(62 279.1011),(63 279.0496),(64 276.47226),(65 278.53214),(66 276.41678),(67 273.68094),(68 272.88168),(69 272.66913),(70 270.08008),(71 271.1445),(72 272.71515),(73 275.29105),(74 277.80142),(75 276.10294),(76 277.52167),(77 277.215),(78 281.87665),(79 286.4664),
(1 141.37209),(2 163.81476),(3 179.12779),(4 193.86673),(5 207.76819),(6 218.45915),(7 228.1392),(8 236.26587),(9 244.55782),(10 247.32564),(11 252.08191),(12 260.32364),(13 264.61914),(14 271.23413),(15 275.4224),(16 279.46808),(17 282.39993),(18 287.07526),(19 286.00165),(20 286.93182),(21 285.42746),(22 287.77637),(23 289.56577),(24 288.61325),(25 288.79907),(26 291.10828),(27 284.56177),(28 287.83847),(29 288.3013),(30 286.05515),(31 286.2564),(32 283.2514),(33 284.8328),(34 281.653),(35 280.62793),(36 279.72263),(37 280.5225),(38 279.7483),(39 275.54797),(40 278.49628),(41 275.78738),(42 278.9215),(43 277.91556),(44 277.6911),(45 278.64786),(46 277.8521),(47 279.28317),(48 280.9071),(49 282.42673),(50 286.27737),(51 285.3396),(52 285.8513),(53 285.82092),(54 286.42932),(55 285.44443),(56 283.58536),(57 282.98215),(58 279.79123),(59 276.3572),(60 276.42453),(61 277.07043),(62 274.74838),(63 272.72696),(64 272.08725),(65 274.65424),(66 276.2827),(67 276.3755),(68 275.77612),(69 272.57004),(70 273.38266),(71 272.63263),(72 271.12357),(73 272.8658),(74 274.79156),(75 274.40106),(76 276.3245),(77 276.22696),(78 279.1497),(79 279.77884),
(1 139.50952),(2 163.93742),(3 178.00443),(4 193.35344),(5 207.27908),(6 217.82544),(7 229.55518),(8 236.69598),(9 244.8312),(10 249.88658),(11 259.73618),(12 268.17493),(13 272.28494),(14 276.10416),(15 280.41263),(16 281.82092),(17 283.45895),(18 284.85303),(19 283.44955),(20 283.5634),(21 281.8526),(22 284.20242),(23 286.8627),(24 286.51212),(25 286.44553),(26 288.35953),(27 286.39923),(28 285.46936),(29 286.55753),(30 286.6211),(31 284.72842),(32 282.87292),(33 278.3329),(34 275.8611),(35 273.04153),(36 272.20047),(37 273.93314),(38 273.88504),(39 273.04742),(40 274.30936),(41 275.65836),(42 278.54352),(43 278.76367),(44 278.75378),(45 281.61697),(46 285.45197),(47 287.59958),(48 289.0233),(49 294.35168),(50 296.59235),(51 293.8409),(52 291.47253),(53 288.92133),(54 287.75497),(55 286.9521),(56 282.87192),(57 278.29437),(58 277.37317),(59 274.9722),(60 273.3586),(61 269.94937),(62 267.93658),(63 267.2627),(64 269.17776),(65 269.1546),(66 269.8988),(67 268.65134),(68 265.99265),(69 269.3425),(70 271.41006),(71 269.8261),(72 270.76398),(73 269.51086),(74 275.1487),(75 274.7135),(76 276.36032),(77 277.6431),(78 277.38074),(79 276.64627),
(1 137.70587),(2 162.06664),(3 178.69904),(4 194.40439),(5 207.81654),(6 218.36623),(7 227.04013),(8 233.33919),(9 241.59627),(10 248.80208),(11 254.90388),(12 260.44336),(13 264.52164),(14 270.5356),(15 272.69168),(16 276.1846),(17 279.43985),(18 281.0082),(19 279.4975),(20 282.87543),(21 283.50467),(22 286.08606),(23 285.89627),(24 285.0784),(25 287.57867),(26 291.1958),(27 285.34286),(28 288.8562),(29 291.0451),(30 289.1489),(31 290.18585),(32 292.45258),(33 287.4919),(34 285.95853),(35 286.00833),(36 286.07275),(37 286.8839),(38 287.24362),(39 286.2488),(40 288.40112),(41 285.58963),(42 285.74356),(43 284.9495),(44 281.95712),(45 283.68582),(46 281.89435),(47 283.5205),(48 283.2627),(49 284.34616),(50 286.97083),(51 284.87082),(52 286.08182),(53 286.23306),(54 287.10593),(55 287.62064),(56 283.78107),(57 281.32538),(58 278.81958),(59 279.93774),(60 276.2235),(61 276.14557),(62 272.04575),(63 269.15338),(64 271.9035),(65 272.22476),(66 273.95743),(67 272.3242),(68 271.41412),(69 271.91434),(70 269.93286),(71 271.56604),(72 271.3265),(73 270.59265),(74 267.34918),(75 268.98383),(76 271.53467),(77 270.22202),(78 273.09274),(79 274.29303),
(1 135.38344),(2 159.97414),(3 176.80574),(4 189.73355),(5 204.07253),(6 214.74342),(7 223.30988),(8 233.33955),(9 242.27766),(10 250.52933),(11 257.12103),(12 264.94745),(13 268.96545),(14 275.27777),(15 280.95068),(16 284.16702),(17 287.85205),(18 288.00842),(19 288.05405),(20 288.58807),(21 289.43588),(22 291.07254),(23 290.16107),(24 290.8859),(25 290.5786),(26 292.41602),(27 290.47144),(28 288.14093),(29 291.0668),(30 289.3037),(31 288.95477),(32 286.3074),(33 285.22983),(34 285.97345),(35 286.68008),(36 286.7905),(37 287.47467),(38 287.1314),(39 285.0492),(40 285.6853),(41 283.10757),(42 283.11896),(43 281.51517),(44 279.452),(45 281.82407),(46 280.89447),(47 280.9455),(48 279.1349),(49 282.9966),(50 283.12732),(51 285.27887),(52 283.69754),(53 285.5824),(54 282.5151),(55 280.50095),(56 279.33545),(57 277.4762),(58 274.3024),(59 271.37015),(60 269.32764),(61 267.8986),(62 267.38943),(63 264.317),(64 265.05966),(65 267.29752),(66 267.20724),(67 267.3216),(68 266.35645),(69 266.21957),(70 265.25),(71 263.24548),(72 264.37192),(73 268.38913),(74 269.0737),(75 269.30676),(76 269.35403),(77 270.63116),(78 273.48917),(79 275.5522),
(1 133.1681),(2 156.95044),(3 171.42615),(4 183.04768),(5 197.46992),(6 206.86707),(7 213.16566),(8 221.1743),(9 228.44774),(10 235.55345),(11 240.11404),(12 246.28098),(13 249.89381),(14 254.17888),(15 254.24298),(16 257.70374),(17 260.4372),(18 263.24002),(19 260.88898),(20 263.02148),(21 265.8784),(22 266.51837),(23 269.1565),(24 270.8722),(25 268.92178),(26 269.1601),(27 265.29837),(28 268.92993),(29 269.1205),(30 267.44156),(31 266.18146),(32 264.04333),(33 264.37564),(34 264.69727),(35 266.3772),(36 266.03226),(37 266.1858),(38 267.94452),(39 264.03998),(40 268.28622),(41 268.9043),(42 270.58536),(43 274.39566),(44 273.09094),(45 271.9251),(46 272.27402),(47 269.36035),(48 273.3999),(49 273.1702),(50 272.95053),(51 272.2742),(52 274.51663),(53 276.29877),(54 274.56),(55 273.73944),(56 267.5081),(57 268.46005),(58 263.88986),(59 263.76334),(60 261.80994),(61 259.82608),(62 261.4618),(63 260.42026),(64 257.45456),(65 259.1741),(66 258.98007),(67 260.14084),(68 259.5101),(69 257.22385),(70 260.1551),(71 256.07642),(72 255.8066),(73 256.9099),(74 256.67636),(75 255.00096),(76 256.1406),(77 257.48834),(78 256.8977),(79 257.89395),
(1 132.02605),(2 155.89404),(3 170.83418),(4 187.49759),(5 197.15965),(6 209.82922),(7 218.94786),(8 228.6246),(9 237.32663),(10 244.211),(11 246.43152),(12 250.3638),(13 252.37178),(14 256.41446),(15 261.32568),(16 264.76248),(17 267.12598),(18 269.7044),(19 269.8501),(20 270.9431),(21 273.98138),(22 273.67764),(23 275.9391),(24 276.12897),(25 275.24997),(26 276.81705),(27 272.27887),(28 273.19366),(29 277.20572),(30 274.6233),(31 274.21527),(32 274.34625),(33 272.99796),(34 272.50128),(35 271.97058),(36 272.41006),(37 273.90347),(38 276.10486),(39 273.5579),(40 272.20575),(41 269.69623),(42 268.19183),(43 270.74673),(44 268.7941),(45 270.43152),(46 270.15942),(47 273.5434),(48 275.90558),(49 277.25864),(50 277.30508),(51 275.91568),(52 279.05743),(53 274.54446),(54 273.85007),(55 271.99136),(56 268.1436),(57 265.93524),(58 262.93845),(59 263.2353),(60 261.15628),(61 259.3154),(62 259.1382),(63 258.21567),(64 257.648),(65 261.48697),(66 259.50647),(67 259.6824),(68 260.75958),(69 260.67896),(70 260.107),(71 259.18097),(72 259.16577),(73 258.44672),(74 259.91794),(75 259.6107),(76 261.70264),(77 263.47375),(78 266.38892),(79 268.14868),
(1 131.07716),(2 156.02704),(3 168.69101),(4 185.7272),(5 199.32527),(6 208.85403),(7 220.21251),(8 231.21535),(9 236.49908),(10 243.76875),(11 249.85411),(12 254.97325),(13 259.90134),(14 269.1323),(15 271.26694),(16 273.63797),(17 274.5503),(18 275.39734),(19 273.7883),(20 273.00754),(21 269.56464),(22 270.507),(23 271.90448),(24 274.32474),(25 274.4123),(26 272.87314),(27 269.29892),(28 271.92197),(29 273.3227),(30 274.0414),(31 274.50565),(32 274.2491),(33 273.2521),(34 275.88455),(35 276.2457),(36 276.1418),(37 275.30463),(38 275.8224),(39 271.64276),(40 274.33655),(41 272.97845),(42 273.87335),(43 274.58472),(44 276.6213),(45 272.76886),(46 270.98157),(47 271.15253),(48 276.8436),(49 276.1205),(50 275.29868),(51 273.20023),(52 275.25214),(53 276.8343),(54 280.66788),(55 282.17123),(56 275.33655),(57 274.0615),(58 271.58734),(59 272.0132),(60 267.76907),(61 263.33133),(62 263.8411),(63 260.7572),(64 263.7423),(65 266.1927),(66 267.22665),(67 266.7498),(68 265.60623),(69 264.63718),(70 265.1219),(71 265.91864),(72 265.70782),(73 265.0008),(74 267.6755),(75 265.36896),(76 271.33505),(77 271.90094),(78 274.50177),(79 275.7645),
