1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 506001.72),(2 1981244),(3 4415576.5),(4 7843569.5),(5 12029848),(6 17030354),(7 22740774),(8 28968968),(9 35608990),(10 42552732),(11 49552108),(12 56704332),(13 63954908),(14 71091870),(15 78189560),(16 84669620),(17 90695810),(18 95896450),(19 100495010),(20 104151450),(21 106871170),(22 108798750),(23 110058820),(24 110426340),(25 109688600),(26 108038970),(27 105705280),(28 103129960),(29 98528616),(30 92452030),(31 87906810),(32 83636650),(33 79683544),(34 76220650),(35 73517416),(36 71453336),(37 70126904),(38 69728856),(39 70098376),(40 71281256),(41 73168190),(42 75935610),(43 79334664),(44 83133544),(45 87714696),(46 92643864),(47 97888040),(48 103392200),(49 108743000),(50 113045350),(51 116337624),(52 119699010),(53 122341400),(54 124142840),(55 125667240),(56 126740730),(57 127403224),(58 127802720),(59 127609064),(60 126981920),(61 126129430),(62 124913240),(63 123502776),(64 121886664),(65 120254730),(66 118399320),(67 116372904),(68 114139620),(69 111626856),(70 108883510),(71 106141256),(72 103496320),(73 100877720),(74 98580960),(75 96784160),(76 95420600),(77 94559576),(78 93786020),(79 93829800),
(1 71.5347),(2 82.195854),(3 89.489426),(4 94.66612),(5 97.879234),(6 99.03548),(7 101.77435),(8 104.18806),(9 105.173836),(10 104.87727),(11 105.923676),(12 108.062164),(13 108.76721),(14 110.800674),(15 112.29295),(16 112.7522),(17 113.47699),(18 114.68904),(19 115.84482),(20 116.100266),(21 117.52431),(22 115.81067),(23 116.097496),(24 114.763405),(25 114.76516),(26 115.02415),(27 113.99054),(28 115.51869),(29 116.7061),(30 118.141045),(31 117.14806),(32 116.53423),(33 116.509544),(34 115.26582),(35 115.014046),(36 112.81341),(37 111.791916),(38 112.091125),(39 111.5402),(40 110.38335),(41 111.36259),(42 111.50296),(43 113.395744),(44 112.63322),(45 112.75806),(46 113.01112),(47 114.28745),(48 115.017876),(49 115.34891),(50 115.115204),(51 115.03908),(52 116.0073),(53 116.31844),(54 115.48847),(55 115.638596),(56 114.97741),(57 114.14443),(58 114.45215),(59 115.48022),(60 115.47739),(61 117.24539),(62 117.151375),(63 118.60829),(64 117.198006),(65 117.50534),(66 117.52622),(67 116.54944),(68 116.6904),(69 115.25583),(70 115.540215),(71 115.123375),(72 113.645164),(73 113.82457),(74 114.53746),(75 114.93353),(76 116.15718),(77 116.03011),(78 115.898926),(79 117.116585),
(1 70.99604),(2 83.15084),(3 91.06628),(4 95.70828),(5 99.78564),(6 101.65753),(7 103.84992),(8 106.79684),(9 108.32162),(10 107.9932),(11 111.01078),(12 112.87265),(13 111.80685),(14 113.27265),(15 115.360825),(16 116.46515),(17 117.41164),(18 117.823456),(19 119.38838),(20 120.91281),(21 121.69435),(22 121.038666),(23 121.4498),(24 120.28301),(25 120.77951),(26 122.70988),(27 121.94588),(28 122.1307),(29 124.16621),(30 121.876144),(31 121.30051),(32 120.02057),(33 118.847244),(34 118.381195),(35 116.03906),(36 114.923294),(37 114.16195),(38 115.93363),(39 115.38104),(40 115.05704),(41 114.185616),(42 114.75075),(43 115.37446),(44 114.37247),(45 115.1222),(46 114.76266),(47 115.44116),(48 116.42794),(49 118.17277),(50 118.16587),(51 116.19688),(52 119.06275),(53 118.8462),(54 118.846016),(55 119.47796),(56 118.962265),(57 118.85991),(58 120.79085),(59 121.95537),(60 123.00521),(61 124.70682),(62 124.78923),(63 125.82106),(64 124.8344),(65 124.39817),(66 125.59851),(67 125.59693),(68 125.47374),(69 123.88081),(70 123.176384),(71 123.42964),(72 122.52092),(73 122.96323),(74 123.05218),(75 122.68634),(76 121.80737),(77 121.66003),(78 122.0564),(79 122.33901),
(1 70.09553),(2 80.76629),(3 87.67839),(4 93.25571),(5 96.53051),(6 98.19703),(7 99.88793),(8 102.61394),(9 103.16978),(10 104.04897),(11 105.41253),(12 108.83198),(13 110.74053),(14 112.33187),(15 115.45078),(16 114.604385),(17 114.621025),(18 117.37086),(19 118.967575),(20 119.61619),(21 120.7563),(22 120.18677),(23 118.73607),(24 117.77685),(25 117.64511),(26 116.52675),(27 116.18867),(28 117.22624),(29 119.58428),(30 119.281525),(31 116.618614),(32 117.38296),(33 114.725266),(34 113.75566),(35 110.99142),(36 110.0354),(37 108.12451),(38 110.257744),(39 108.613235),(40 108.714),(41 109.7774),(42 109.328),(43 110.87083),(44 111.97189),(45 112.7575),(46 112.51879),(47 114.43088),(48 115.53048),(49 116.03626),(50 114.278984),(51 114.22042),(52 116.47031),(53 117.99244),(54 120.10705),(55 121.07574),(56 120.4819),(57 121.10892),(58 121.667305),(59 121.384445),(60 120.881744),(61 121.40026),(62 121.91949),(63 122.02635),(64 122.80692),(65 123.48194),(66 123.14833),(67 123.440765),(68 123.13995),(69 121.75936),(70 121.39485),(71 121.87674),(72 120.70142),(73 119.73756),(74 119.82507),(75 118.701385),(76 119.4558),(77 119.11622),(78 119.535965),(79 120.79492),
(1 69.84892),(2 82.68081),(3 89.00409),(4 94.05219),(5 97.37862),(6 99.12308),(7 101.705894),(8 101.697495),(9 103.76133),(10 104.73214),(11 106.31114),(12 108.02214),(13 110.60409),(14 111.94),(15 115.49605),(16 114.86067),(17 114.94856),(18 116.14398),(19 116.88598),(20 117.354485),(21 118.34908),(22 118.4522),(23 117.24517),(24 117.64184),(25 117.76915),(26 118.87588),(27 117.70702),(28 118.80087),(29 119.69748),(30 120.60634),(31 118.87085),(32 117.27269),(33 115.62165),(34 114.75779),(35 114.52733),(36 112.47732),(37 112.08635),(38 111.90786),(39 113.61458),(40 112.456604),(41 112.857735),(42 112.592705),(43 114.1663),(44 113.85256),(45 115.00183),(46 115.683105),(47 117.126976),(48 118.23),(49 120.026794),(50 119.68395),(51 121.16269),(52 120.87367),(53 121.972855),(54 123.30227),(55 123.7899),(56 122.78457),(57 124.05656),(58 124.22794),(59 125.140816),(60 126.36544),(61 124.840454),(62 125.22831),(63 125.56283),(64 123.17717),(65 122.90344),(66 122.08507),(67 120.54312),(68 120.4111),(69 120.22937),(70 119.1245),(71 118.25881),(72 116.410416),(73 115.31977),(74 115.93477),(75 116.07696),(76 116.14957),(77 116.073105),(78 115.91402),(79 117.04019),
(1 67.70248),(2 79.274826),(3 85.14472),(4 89.63798),(5 92.74486),(6 94.76782),(7 97.47789),(8 99.83661),(9 99.07229),(10 100.816696),(11 103.97061),(12 105.480606),(13 106.7455),(14 108.71473),(15 110.40822),(16 111.33549),(17 111.70306),(18 113.187126),(19 114.15658),(20 113.859146),(21 115.0362),(22 114.063515),(23 112.61619),(24 113.01273),(25 112.344765),(26 113.32386),(27 113.338264),(28 114.98129),(29 116.1931),(30 115.729866),(31 113.71941),(32 114.42587),(33 111.837906),(34 109.1907),(35 107.75458),(36 105.77342),(37 104.26365),(38 104.34273),(39 104.56751),(40 104.91897),(41 105.140755),(42 104.23126),(43 105.78534),(44 106.562706),(45 106.34068),(46 107.16832),(47 108.67259),(48 110.416),(49 111.91671),(50 111.341),(51 113.44236),(52 114.18996),(53 115.368835),(54 116.9661),(55 117.11774),(56 117.307465),(57 117.43675),(58 120.08329),(59 120.42549),(60 119.2746),(61 119.365326),(62 120.57467),(63 121.27806),(64 120.15507),(65 120.44736),(66 121.0198),(67 120.66535),(68 120.511345),(69 119.84375),(70 119.383965),(71 118.86674),(72 118.59037),(73 118.64587),(74 118.116615),(75 117.42074),(76 117.93632),(77 118.49193),(78 117.94513),(79 118.78012),
(1 67.39328),(2 79.32997),(3 86.17027),(4 91.00702),(5 93.59167),(6 94.79512),(7 97.13283),(8 99.5606),(9 99.96538),(10 100.52641),(11 102.53688),(12 103.84937),(13 105.88489),(14 108.08843),(15 110.134415),(16 109.8441),(17 109.81712),(18 110.5299),(19 112.71459),(20 112.93087),(21 114.18687),(22 113.49217),(23 113.46389),(24 113.20916),(25 113.17313),(26 114.51901),(27 114.15551),(28 115.75644),(29 115.49991),(30 116.44783),(31 115.68188),(32 114.396614),(33 113.101326),(34 111.25188),(35 109.83412),(36 108.10969),(37 106.82524),(38 107.24497),(39 107.99304),(40 106.48843),(41 107.47151),(42 107.93744),(43 108.83944),(44 107.5432),(45 108.35532),(46 107.441376),(47 107.56524),(48 109.07824),(49 110.28224),(50 110.38047),(51 111.71063),(52 112.59394),(53 112.45138),(54 113.4092),(55 113.17568),(56 113.55608),(57 112.840614),(58 114.47978),(59 116.96256),(60 116.694496),(61 117.18242),(62 118.74031),(63 119.29865),(64 117.26674),(65 116.691246),(66 115.62494),(67 115.24114),(68 116.31983),(69 115.34274),(70 115.17389),(71 114.42098),(72 112.38519),(73 112.13767),(74 113.34064),(75 113.394035),(76 113.24958),(77 113.16163),(78 113.51887),(79 114.62491),
(1 67.935005),(2 79.40775),(3 87.84784),(4 90.7949),(5 94.74117),(6 95.37175),(7 97.30013),(8 100.318794),(9 101.20024),(10 100.47576),(11 103.845695),(12 105.60604),(13 106.02616),(14 106.26295),(15 108.01552),(16 108.44682),(17 108.53542),(18 109.67508),(19 111.11375),(20 111.88985),(21 112.65147),(22 112.26142),(23 111.80793),(24 111.98515),(25 111.41318),(26 111.77009),(27 112.32546),(28 113.75697),(29 115.091064),(30 114.77844),(31 113.36496),(32 111.76084),(33 111.43711),(34 109.05049),(35 107.477516),(36 105.20113),(37 103.562744),(38 104.28073),(39 103.37625),(40 103.47667),(41 104.000275),(42 104.04971),(43 104.966415),(44 105.125404),(45 104.91346),(46 105.288635),(47 106.48743),(48 108.07791),(49 109.92279),(50 109.221695),(51 110.227),(52 111.01268),(53 112.96631),(54 113.42508),(55 112.92217),(56 112.6735),(57 112.607216),(58 115.32083),(59 117.14706),(60 117.70369),(61 118.03694),(62 118.82798),(63 118.59128),(64 119.01675),(65 117.79744),(66 118.082405),(67 117.70454),(68 118.141754),(69 116.11334),(70 115.8774),(71 115.92685),(72 116.19623),(73 116.71148),(74 116.4507),(75 116.47115),(76 116.73584),(77 116.813126),(78 117.83124),(79 117.910866),
(1 65.89559),(2 76.9527),(3 84.59885),(4 87.968475),(5 90.16949),(6 91.43033),(7 94.89208),(8 96.88899),(9 96.95709),(10 96.5408),(11 97.769394),(12 99.77368),(13 101.697754),(14 102.18255),(15 104.61977),(16 105.81184),(17 105.859314),(18 106.79532),(19 108.34177),(20 108.48655),(21 109.25196),(22 109.05873),(23 110.413605),(24 108.38755),(25 109.8894),(26 111.43417),(27 110.74889),(28 111.59505),(29 112.29002),(30 112.92865),(31 112.63358),(32 111.25383),(33 110.52427),(34 108.79621),(35 107.447044),(36 106.4347),(37 105.66571),(38 106.99584),(39 107.54216),(40 106.853516),(41 107.09417),(42 107.669495),(43 107.30629),(44 107.05414),(45 106.970795),(46 107.35628),(47 108.32385),(48 109.44996),(49 110.72155),(50 110.47655),(51 109.39672),(52 111.188805),(53 111.395935),(54 112.24604),(55 111.09293),(56 112.11684),(57 113.52758),(58 114.91509),(59 116.06301),(60 114.25376),(61 115.15724),(62 114.923134),(63 114.815346),(64 114.34966),(65 112.79587),(66 112.055275),(67 111.66604),(68 111.52025),(69 110.16213),(70 110.38843),(71 111.11192),(72 109.482994),(73 110.97104),(74 110.99157),(75 109.50326),(76 109.17177),(77 109.08833),(78 108.98728),(79 109.691765),
(1 65.14282),(2 74.87472),(3 82.5819),(4 85.72151),(5 89.53185),(6 91.1431),(7 93.81944),(8 94.991684),(9 94.62886),(10 93.82798),(11 96.75514),(12 97.65749),(13 99.02684),(14 100.35314),(15 100.961845),(16 103.4717),(17 104.87288),(18 106.12939),(19 106.120094),(20 105.38465),(21 107.10362),(22 106.781494),(23 106.83865),(24 106.85126),(25 107.49538),(26 108.21834),(27 108.08848),(28 108.49768),(29 110.28078),(30 109.10249),(31 107.489716),(32 107.36875),(33 106.645836),(34 104.48641),(35 103.88718),(36 103.38326),(37 102.93839),(38 103.515),(39 104.23136),(40 104.0288),(41 105.19991),(42 105.06361),(43 105.288155),(44 105.62686),(45 106.8698),(46 108.165),(47 108.06984),(48 109.6497),(49 109.99041),(50 110.306946),(51 109.74021),(52 110.35215),(53 111.140274),(54 112.78012),(55 112.23847),(56 113.23694),(57 114.20981),(58 116.19317),(59 116.31324),(60 115.45399),(61 115.71007),(62 115.39425),(63 114.37114),(64 113.24612),(65 112.80321),(66 110.89655),(67 110.90699),(68 110.539825),(69 109.9786),(70 109.49685),(71 108.63475),(72 108.28364),(73 107.103195),(74 107.19531),(75 107.84125),(76 107.99711),(77 107.52391),(78 108.19011),(79 108.717094),
(1 63.21512),(2 74.11918),(3 80.28346),(4 84.24209),(5 85.83403),(6 88.218956),(7 89.99633),(8 92.084206),(9 92.28205),(10 91.82836),(11 93.548775),(12 94.16583),(13 95.1126),(14 97.41232),(15 99.67952),(16 100.290924),(17 100.5609),(18 100.725945),(19 100.87467),(20 100.57004),(21 101.518654),(22 101.43052),(23 101.74753),(24 101.3185),(25 102.04953),(26 101.90227),(27 103.039665),(28 103.2228),(29 104.59091),(30 105.64139),(31 105.3553),(32 105.272446),(33 104.42508),(34 103.962616),(35 102.86983),(36 102.08534),(37 101.4698),(38 102.37766),(39 103.438736),(40 103.04214),(41 103.771126),(42 102.373535),(43 103.04285),(44 103.249146),(45 104.47131),(46 105.97527),(47 105.7026),(48 107.0287),(49 108.47644),(50 107.92319),(51 106.24306),(52 106.92209),(53 107.567055),(54 109.75291),(55 108.609566),(56 109.31543),(57 109.87867),(58 110.43844),(59 111.101425),(60 110.45642),(61 110.03452),(62 109.814445),(63 109.19642),(64 109.09217),(65 108.76755),(66 108.82213),(67 107.703514),(68 107.273506),(69 106.03938),(70 106.01177),(71 105.14936),(72 104.70716),(73 105.7865),(74 104.99455),(75 103.20333),(76 102.50037),(77 102.29168),(78 102.3774),(79 101.951),
(1 65.20832),(2 74.31501),(3 81.008705),(4 84.748886),(5 89.30273),(6 90.44335),(7 94.026),(8 96.27311),(9 94.76354),(10 93.37075),(11 95.59456),(12 95.72135),(13 96.74655),(14 97.600494),(15 99.48859),(16 100.87053),(17 101.11465),(18 102.818436),(19 103.52117),(20 104.49441),(21 104.67893),(22 104.60701),(23 104.9856),(24 104.836754),(25 105.70734),(26 106.4629),(27 106.96085),(28 106.56432),(29 108.40156),(30 108.27295),(31 106.99003),(32 106.55667),(33 106.6118),(34 103.601135),(35 102.870476),(36 102.768234),(37 102.51387),(38 101.98186),(39 102.411865),(40 102.30418),(41 102.96575),(42 102.40124),(43 102.3975),(44 102.5909),(45 104.56559),(46 106.11382),(47 106.36133),(48 108.977806),(49 109.869415),(50 110.40925),(51 111.12181),(52 112.14751),(53 112.67216),(54 113.11195),(55 114.35761),(56 114.54866),(57 114.612175),(58 115.492905),(59 115.858795),(60 116.15796),(61 115.95615),(62 115.57508),(63 114.479744),(64 114.24143),(65 114.074005),(66 113.23598),(67 113.252266),(68 113.09095),(69 110.9969),(70 109.911865),(71 108.204445),(72 108.230484),(73 108.54814),(74 107.749985),(75 107.05362),(76 107.91794),(77 107.93612),(78 107.604774),(79 107.31375),
(1 64.47549),(2 75.017944),(3 81.22581),(4 85.82691),(5 89.173485),(6 91.0143),(7 92.8959),(8 94.113235),(9 94.14538),(10 93.66988),(11 95.303505),(12 95.14558),(13 96.79214),(14 97.726326),(15 100.763306),(16 101.29237),(17 102.707375),(18 103.69218),(19 104.62993),(20 105.46748),(21 106.34875),(22 106.4497),(23 105.68703),(24 104.4756),(25 104.17788),(26 103.85056),(27 103.92074),(28 104.89947),(29 105.55739),(30 105.55052),(31 105.33133),(32 105.135605),(33 104.5606),(34 103.69786),(35 102.70014),(36 102.04423),(37 102.44911),(38 102.15394),(39 102.2218),(40 101.01482),(41 101.27468),(42 101.54144),(43 102.1932),(44 102.60279),(45 104.8424),(46 105.17658),(47 105.669846),(48 107.97768),(49 107.9453),(50 107.682724),(51 107.74077),(52 108.313194),(53 109.14973),(54 109.260895),(55 108.09316),(56 107.64718),(57 108.27999),(58 110.00643),(59 111.51504),(60 111.52951),(61 112.275604),(62 110.720085),(63 111.18099),(64 110.71077),(65 110.8362),(66 109.80037),(67 109.016304),(68 108.1763),(69 106.75969),(70 105.046555),(71 105.094406),(72 104.54556),(73 104.4013),(74 104.06112),(75 103.08846),(76 102.58134),(77 102.08941),(78 101.8814),(79 101.94267),
(1 63.155502),(2 71.94417),(3 79.97543),(4 84.1463),(5 90.153336),(6 91.01584),(7 93.36374),(8 96.47082),(9 97.87185),(10 97.98145),(11 100.37122),(12 98.65738),(13 100.97112),(14 101.99549),(15 103.68748),(16 103.72011),(17 104.5234),(18 104.691345),(19 106.03182),(20 107.01329),(21 106.91615),(22 108.40678),(23 108.548004),(24 108.2128),(25 108.36542),(26 109.45351),(27 108.55039),(28 110.185165),(29 111.57746),(30 110.24198),(31 110.116264),(32 108.95911),(33 107.4507),(34 106.94087),(35 105.49819),(36 105.23469),(37 104.557205),(38 105.13668),(39 105.8086),(40 105.76875),(41 105.87546),(42 104.841515),(43 105.20261),(44 104.29462),(45 104.1406),(46 105.19714),(47 106.657906),(48 107.82371),(49 109.60361),(50 109.13168),(51 109.18632),(52 110.106224),(53 111.71149),(54 111.70179),(55 111.08839),(56 110.14744),(57 110.44062),(58 110.73489),(59 110.85172),(60 110.20061),(61 110.02267),(62 110.08938),(63 109.968506),(64 109.38852),(65 109.42895),(66 109.11472),(67 108.39024),(68 107.44626),(69 105.481926),(70 105.157906),(71 104.15528),(72 102.88863),(73 102.4818),(74 102.37211),(75 101.760445),(76 101.92549),(77 102.78157),(78 102.9236),(79 104.11225),
(1 63.568645),(2 73.58245),(3 81.698235),(4 85.47577),(5 91.37512),(6 92.50976),(7 94.8855),(8 97.376396),(9 98.02308),(10 96.999435),(11 99.15882),(12 99.25862),(13 101.2663),(14 102.60991),(15 103.63846),(16 104.34944),(17 105.47904),(18 105.80224),(19 106.34487),(20 106.22447),(21 107.74111),(22 106.754295),(23 107.12973),(24 106.4381),(25 107.61392),(26 107.606514),(27 107.60701),(28 107.44497),(29 107.06655),(30 106.92776),(31 104.66497),(32 104.00434),(33 102.21414),(34 100.2369),(35 99.848),(36 99.39267),(37 99.63175),(38 99.12604),(39 100.68446),(40 99.21171),(41 100.08538),(42 99.30262),(43 99.39106),(44 100.169106),(45 101.20916),(46 101.38729),(47 101.55456),(48 104.13105),(49 104.82989),(50 104.85356),(51 105.61545),(52 107.66803),(53 107.67131),(54 109.202896),(55 109.09481),(56 108.971405),(57 109.42212),(58 110.06196),(59 111.20401),(60 111.23678),(61 111.4844),(62 112.792885),(63 113.052),(64 113.19396),(65 113.38041),(66 114.28517),(67 114.18327),(68 113.65837),(69 112.42928),(70 111.307434),(71 111.73955),(72 111.350395),(73 110.893456),(74 109.628265),(75 107.82533),(76 107.17439),(77 106.97146),(78 107.66163),(79 108.132904),
(1 62.725548),(2 72.42398),(3 81.26009),(4 86.12061),(5 91.09749),(6 92.877945),(7 95.09164),(8 98.714584),(9 99.76523),(10 99.00325),(11 100.88549),(12 102.62093),(13 103.57111),(14 105.72454),(15 107.03223),(16 108.6557),(17 109.68135),(18 110.27204),(19 110.28566),(20 110.59893),(21 110.85924),(22 111.15968),(23 110.58496),(24 109.74957),(25 109.47727),(26 111.09152),(27 110.52769),(28 111.975044),(29 113.04338),(30 113.31079),(31 112.70833),(32 110.22574),(33 108.02034),(34 107.2599),(35 106.73834),(36 106.45357),(37 106.116455),(38 107.14243),(39 108.217834),(40 107.808464),(41 108.75688),(42 108.47313),(43 108.091705),(44 107.8442),(45 107.76906),(46 107.2983),(47 107.01037),(48 108.11353),(49 107.623146),(50 107.91242),(51 107.864204),(52 110.50445),(53 110.27756),(54 111.38021),(55 111.723175),(56 112.00483),(57 112.590294),(58 113.20411),(59 113.961624),(60 112.46565),(61 111.84562),(62 111.78065),(63 112.51647),(64 111.653496),(65 112.03385),(66 112.32763),(67 113.744774),(68 114.32802),(69 112.89496),(70 112.23248),(71 112.10564),(72 110.99264),(73 111.103966),(74 110.65022),(75 110.39171),(76 109.98841),(77 109.545555),(78 109.58576),(79 109.26887),
(1 63.100975),(2 74.397736),(3 83.62316),(4 87.69767),(5 91.69516),(6 93.92846),(7 96.77168),(8 99.36393),(9 100.39975),(10 99.100914),(11 100.57623),(12 100.9596),(13 102.62362),(14 104.67963),(15 106.26733),(16 107.61791),(17 107.60139),(18 108.39249),(19 108.71293),(20 108.622604),(21 110.0882),(22 108.02822),(23 108.81658),(24 106.63894),(25 108.279045),(26 107.67807),(27 107.42354),(28 108.06158),(29 109.04914),(30 109.8458),(31 109.46962),(32 109.30711),(33 107.06348),(34 106.66378),(35 104.81311),(36 102.25544),(37 100.820175),(38 102.034584),(39 101.39359),(40 102.84952),(41 104.48215),(42 104.47226),(43 106.65511),(44 107.17932),(45 109.24465),(46 109.55785),(47 109.701225),(48 112.1585),(49 114.13399),(50 113.68414),(51 114.39283),(52 115.73869),(53 116.18688),(54 116.13273),(55 116.19638),(56 115.74985),(57 116.84443),(58 119.065186),(59 120.924995),(60 120.239204),(61 120.050514),(62 119.676216),(63 119.27466),(64 118.903854),(65 118.709785),(66 119.00653),(67 118.48038),(68 118.7222),(69 116.53874),(70 116.46192),(71 115.86131),(72 114.98581),(73 113.92556),(74 113.076004),(75 113.14675),(76 112.79303),(77 112.42081),(78 112.9739),(79 112.6012),
(1 62.512756),(2 71.656044),(3 79.74787),(4 83.95093),(5 87.80187),(6 89.009514),(7 91.271935),(8 94.50398),(9 94.75225),(10 94.35194),(11 96.73471),(12 98.142685),(13 97.80471),(14 98.4369),(15 100.11141),(16 101.8383),(17 102.005295),(18 103.68095),(19 104.779495),(20 105.9994),(21 107.322235),(22 106.25857),(23 105.74385),(24 105.677124),(25 105.0752),(26 105.70171),(27 106.320885),(28 107.24349),(29 110.108795),(30 109.59247),(31 111.41174),(32 110.219376),(33 109.23183),(34 108.65008),(35 106.68311),(36 104.76481),(37 104.25235),(38 106.262505),(39 104.94465),(40 104.569824),(41 105.033134),(42 105.5774),(43 107.82752),(44 107.07883),(45 108.078926),(46 106.94537),(47 107.0345),(48 108.605995),(49 109.62137),(50 108.5446),(51 108.16884),(52 108.96145),(53 109.7549),(54 110.33334),(55 109.32602),(56 109.03765),(57 109.50356),(58 112.94496),(59 113.58379),(60 112.485855),(61 112.49524),(62 110.67914),(63 109.514694),(64 108.99787),(65 107.76693),(66 107.48756),(67 106.67703),(68 106.73654),(69 105.91972),(70 105.883316),(71 105.75807),(72 106.09246),(73 105.62208),(74 105.19969),(75 104.0972),(76 104.17497),(77 104.13248),(78 104.0519),(79 104.017395),
(1 59.929386),(2 70.25976),(3 77.18156),(4 81.42657),(5 84.77457),(6 87.884224),(7 90.18638),(8 91.74967),(9 91.93843),(10 91.03449),(11 92.479675),(12 94.70585),(13 95.324554),(14 97.049675),(15 98.47953),(16 100.64588),(17 101.41766),(18 101.79272),(19 102.377426),(20 103.11266),(21 103.43248),(22 103.41475),(23 102.34164),(24 102.44298),(25 102.57807),(26 102.63638),(27 102.32226),(28 103.660225),(29 104.420975),(30 103.932465),(31 103.87004),(32 104.132576),(33 103.51288),(34 102.754745),(35 101.95684),(36 100.08492),(37 99.70278),(38 99.50179),(39 98.44275),(40 97.62393),(41 98.40385),(42 98.53841),(43 100.86152),(44 99.928406),(45 101.17943),(46 101.655235),(47 102.36344),(48 104.79053),(49 105.82445),(50 105.66564),(51 106.64658),(52 107.40652),(53 108.73557),(54 108.28073),(55 106.57408),(56 107.3264),(57 108.65314),(58 109.635666),(59 110.72613),(60 111.05911),(61 112.00533),(62 112.40523),(63 111.86309),(64 111.0284),(65 110.551155),(66 110.032326),(67 108.953026),(68 108.62631),(69 107.3898),(70 106.90853),(71 104.77602),(72 105.443214),(73 105.1031),(74 105.12948),(75 105.535484),(76 104.696014),(77 104.723564),(78 104.59967),(79 106.01141),
