1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 1305624),(2 4778769.5),(3 10103526),(4 16857928),(5 24841968),(6 33763364),(7 43747256),(8 54369580),(9 65167660),(10 75995990),(11 86559970),(12 96953896),(13 106595330),(14 115260696),(15 122785816),(16 129500420),(17 134763380),(18 138972060),(19 142114990),(20 144501460),(21 146183260),(22 147275660),(23 148049220),(24 148418180),(25 148444910),(26 148136460),(27 147791020),(28 147164050),(29 146703090),(30 146353940),(31 145628740),(32 145303860),(33 144992340),(34 144874220),(35 144103020),(36 142968560),(37 141870930),(38 141417780),(39 140597500),(40 140022050),(41 139517580),(42 139164500),(43 138601980),(44 138053440),(45 137654610),(46 136954580),(47 135866770),(48 133980990),(49 130514270),(50 126426880),(51 122455550),(52 118688260),(53 114909500),(54 111250500),(55 107439770),(56 102583040),(57 97460510),(58 94192570),(59 90758210),(60 88400930),(61 87266950),(62 87300030),(63 88740600),(64 91932230),(65 96536856),(66 102584320),(67 109951400),(68 118624260),(69 128491370),(70 138832420),(71 150145810),(72 161786540),(73 173972370),(74 186784020),(75 199889200),(76 213398860),(77 226516880),(78 238965040),(79 249725010),
(1 21184.627),(2 32487.229),(3 35089.02),(4 34781.68),(5 36305.996),(6 37388.48),(7 39324.676),(8 40419.78),(9 39681.41),(10 39600.902),(11 41172.555),(12 42309.61),(13 42832.39),(14 42541.348),(15 42072.836),(16 43263.418),(17 43499.42),(18 44628.3),(19 43199.2),(20 43394.883),(21 43508.234),(22 43464.367),(23 43963.41),(24 43429.46),(25 44211.996),(26 42812.957),(27 43814.918),(28 42667.098),(29 43968.598),(30 42867.625),(31 44125.188),(32 43459.83),(33 43980.918),(34 43059.11),(35 43735.184),(36 43714.08),(37 43737.477),(38 43793.605),(39 43842.117),(40 44608.57),(41 45905.555),(42 45544.594),(43 44872.94),(44 45230.656),(45 46186.35),(46 46131.176),(47 46115.043),(48 45905.785),(49 45811.24),(50 46279.56),(51 46733.69),(52 46542.496),(53 46701.496),(54 46046.082),(55 46373.727),(56 46224.47),(57 47244.793),(58 46948.293),(59 48170.375),(60 47416.03),(61 48066.055),(62 48489.418),(63 48457.105),(64 47563.758),(65 48613.594),(66 48092.12),(67 48624.04),(68 48729.51),(69 49710.285),(70 49717.32),(71 49383.254),(72 49506.043),(73 50396.18),(74 50863.82),(75 49568.477),(76 49675.94),(77 50465.28),(78 50943.7),(79 49170.605),
(1 20526.516),(2 30897.227),(3 33254),(4 32218.586),(5 34502.18),(6 35620.004),(7 37370.016),(8 38745.387),(9 37881.313),(10 38444.28),(11 39899.613),(12 40811.176),(13 41003.688),(14 40885.39),(15 40556.47),(16 41578.55),(17 41577.426),(18 42049.887),(19 40300.445),(20 40524.043),(21 40887.652),(22 41206.97),(23 40722.633),(24 40711.715),(25 41083.285),(26 39994.746),(27 40786.832),(28 40654.46),(29 41464.06),(30 40117.906),(31 40499.848),(32 41582.348),(33 41506.56),(34 41005.934),(35 40382.145),(36 41551.18),(37 41495.777),(38 42836.09),(39 42581.85),(40 43351.62),(41 44136.46),(42 44830.176),(43 43796.46),(44 43735.63),(45 44483.41),(46 44831.906),(47 45211.4),(48 44841.547),(49 44990.11),(50 45590.785),(51 46043.33),(52 45444.777),(53 45378.86),(54 45154.004),(55 45757.82),(56 45667.996),(57 46067.13),(58 45855.406),(59 46442.055),(60 46017.082),(61 45887.35),(62 46302.383),(63 46644.66),(64 46344.69),(65 46388.953),(66 46493.1),(67 47072.918),(68 47798.89),(69 48138.984),(70 49118.14),(71 48575.996),(72 48558.086),(73 49589.59),(74 50326.76),(75 49197.8),(76 50116.25),(77 51268.44),(78 50796.72),(79 48838.87),
(1 19690.506),(2 29503.264),(3 31232.01),(4 30332.19),(5 32502.238),(6 33527.83),(7 34785.73),(8 36473.234),(9 35873.94),(10 36520.17),(11 37403.188),(12 37908.02),(13 38200.473),(14 39683.32),(15 38668),(16 39163.41),(17 39154.367),(18 39673.402),(19 38198.664),(20 38379.094),(21 39136.98),(22 39646.617),(23 39570.566),(24 39820.8),(25 39343.527),(26 39618.926),(27 40018.28),(28 40212.426),(29 39945.81),(30 39328.16),(31 38616.906),(32 39557.164),(33 39282.34),(34 40103.37),(35 37902.582),(36 40479.867),(37 39474.707),(38 41147.55),(39 40716.62),(40 41534.703),(41 41227.406),(42 42451.977),(43 41306.816),(44 41742.13),(45 42401.418),(46 42933.992),(47 43555.918),(48 42714.805),(49 42805.063),(50 43889.47),(51 44174.344),(52 44235.97),(53 44064.44),(54 43701.574),(55 44158.387),(56 44177.297),(57 43658.066),(58 44586.23),(59 44407.152),(60 43555.336),(61 44807.063),(62 44732.633),(63 44748.45),(64 43344.504),(65 44371.31),(66 45608.867),(67 45348.77),(68 44756.313),(69 45781.566),(70 46929.445),(71 46533.477),(72 45794.188),(73 46636.918),(74 46950.367),(75 46933.754),(76 47146.203),(77 47137.57),(78 46814.66),(79 46121),
(1 19751.518),(2 29830.953),(3 31126.322),(4 29852.688),(5 31092.248),(6 32933.895),(7 35050.586),(8 36117.535),(9 35681.973),(10 35894.7),(11 36945.797),(12 37346.04),(13 37511.03),(14 37888.94),(15 37622.73),(16 38267.67),(17 37997.01),(18 38449.14),(19 37374.492),(20 36835.633),(21 37210.656),(22 38107.8),(23 38221.348),(24 37752.84),(25 37639.13),(26 37210.29),(27 37489.223),(28 38025.855),(29 37815.777),(30 37780.754),(31 36449.08),(32 37048.83),(33 37833.703),(34 38421.758),(35 37216.367),(36 38107.86),(37 37494.027),(38 39612.91),(39 39420.598),(40 40480.91),(41 40157.246),(42 41654.31),(43 40932.094),(44 41414.33),(45 41734.26),(46 42286.527),(47 42933.934),(48 41973.9),(49 43079.87),(50 44031.56),(51 44619.48),(52 44296.22),(53 43677.316),(54 43780.69),(55 44650.563),(56 43404.875),(57 43596.402),(58 44543.145),(59 45155.45),(60 44147.77),(61 44125.594),(62 45273.13),(63 45728.03),(64 44365.64),(65 44882.543),(66 45590.99),(67 45800.55),(68 45611.67),(69 46343.19),(70 46814.49),(71 46671.168),(72 46543.316),(73 47127.02),(74 47482.656),(75 47407.64),(76 47099.72),(77 47368.51),(78 47714.63),(79 46650.953),
(1 19850.904),(2 30142.54),(3 31575.04),(4 29812.838),(5 30826.47),(6 33377.766),(7 35503.69),(8 36173.242),(9 35248.46),(10 35617.51),(11 36721.402),(12 37780.727),(13 37897.87),(14 38160.04),(15 38762.484),(16 38917.66),(17 38495.176),(18 38301.953),(19 37961.848),(20 37378.82),(21 38255.3),(22 38666.996),(23 39085.938),(24 38637.52),(25 38908.742),(26 37855.938),(27 37353.496),(28 38542.01),(29 38449.242),(30 38084.7),(31 36953.6),(32 37385.727),(33 37220.88),(34 37658.957),(35 37059.684),(36 37250.72),(37 37009.035),(38 37852.78),(39 38493.016),(40 39543.98),(41 38854.445),(42 40236.91),(43 39686.14),(44 39171.45),(45 39474.082),(46 40941.742),(47 40770.41),(48 40491.42),(49 41527.39),(50 41805.48),(51 42271.746),(52 42566.1),(53 41349.99),(54 41608.344),(55 42124.16),(56 41614.477),(57 41177.8),(58 41761.215),(59 43266.65),(60 42327.926),(61 42749.18),(62 43267.09),(63 43284.51),(64 42987.25),(65 42833.48),(66 43312.055),(67 43646.445),(68 43388.348),(69 44234.26),(70 44854.87),(71 44455.043),(72 44125.227),(73 45143.598),(74 46144.67),(75 45927.832),(76 45673.727),(77 45834.152),(78 46011.383),(79 44842.63),
(1 19561.607),(2 29825.393),(3 31495.223),(4 29593.943),(5 31079.9),(6 32601.588),(7 34255.598),(8 35629.504),(9 34377.992),(10 34838.375),(11 35220.215),(12 36170.992),(13 35635.445),(14 36440.145),(15 37032.387),(16 37541.49),(17 37335.605),(18 37171.59),(19 36858.844),(20 36045.223),(21 36819.938),(22 36671.258),(23 38187.934),(24 37987.98),(25 37866.883),(26 36850.484),(27 36804.555),(28 37760.83),(29 37719.715),(30 37376.48),(31 36769.547),(32 37421.234),(33 36441.53),(34 36666.12),(35 36277.363),(36 37795.01),(37 36862.86),(38 37321.51),(39 37590.633),(40 38668.37),(41 38425.047),(42 39227.926),(43 38760.367),(44 38737.8),(45 38713.395),(46 40319.098),(47 39473.29),(48 39379.723),(49 39964.84),(50 40888.74),(51 40806.05),(52 40906.51),(53 40435.25),(54 40722.813),(55 40849.86),(56 41275.277),(57 40934.668),(58 40584.98),(59 40330.77),(60 40637.953),(61 41044.535),(62 41030.984),(63 41901.73),(64 41218.2),(65 40796.402),(66 41771.188),(67 41660.2),(68 40911.883),(69 42144.46),(70 42431.043),(71 41991.42),(72 42337.316),(73 43135.152),(74 43302.47),(75 42795.17),(76 43057.57),(77 42739.016),(78 42582.145),(79 41974.33),
(1 19120.41),(2 28625.582),(3 30081.951),(4 28085.492),(5 29443.752),(6 31829.393),(7 33453.49),(8 34481.496),(9 33591.535),(10 33914.32),(11 34209.58),(12 35291.105),(13 35585.52),(14 35444.1),(15 36243.28),(16 37430.945),(17 37635.92),(18 36849.695),(19 36474.15),(20 35962.336),(21 36461.29),(22 36091.03),(23 37181.4),(24 36586.824),(25 36307.406),(26 35552.813),(27 36105.395),(28 36083.246),(29 36627.22),(30 35775.297),(31 35794.027),(32 36186.246),(33 35636.004),(34 35766.75),(35 35346.297),(36 36406.047),(37 36208.14),(38 36606.18),(39 36619.9),(40 37378.195),(41 38577.56),(42 39097.547),(43 38368.438),(44 38686.656),(45 39396.313),(46 39383.46),(47 39551.387),(48 38659.863),(49 39370.082),(50 40143.79),(51 39859.707),(52 40230.695),(53 39636.414),(54 39880.97),(55 39874.297),(56 39602.656),(57 39867.58),(58 40172.72),(59 39771.383),(60 40473.484),(61 40893.254),(62 41763.99),(63 42090.06),(64 41502.96),(65 41478.77),(66 41859.33),(67 41980.586),(68 41149.227),(69 41120.53),(70 41505.41),(71 41950.707),(72 42540.027),(73 43178.895),(74 43405.332),(75 42674.344),(76 42737.453),(77 42998.285),(78 42112.863),(79 40790.254),
(1 18025.08),(2 26970.432),(3 27873.834),(4 26716.316),(5 28360.531),(6 30373.88),(7 31604.234),(8 32502.697),(9 31419.799),(10 31780.195),(11 32158.672),(12 32727.313),(13 33545.57),(14 33770.25),(15 34589.64),(16 34821.168),(17 34601.266),(18 33809.44),(19 33820.945),(20 33231.887),(21 34270.918),(22 34270.984),(23 34643.555),(24 34515.504),(25 34813.742),(26 33005.656),(27 34279.293),(28 34214.508),(29 35433.32),(30 34061.496),(31 33614.61),(32 34435.285),(33 33553.44),(34 33706.383),(35 33534.996),(36 34442.902),(37 34407.113),(38 33971.39),(39 34778.637),(40 35158.09),(41 35880.387),(42 36147.258),(43 35822.066),(44 35336.336),(45 36765.926),(46 36747.57),(47 36413.258),(48 35850.35),(49 36832.53),(50 36594.094),(51 37057.984),(52 37475.758),(53 36104.016),(54 37062.465),(55 37292.242),(56 36867.688),(57 37453.203),(58 37861.832),(59 37622.023),(60 37200.273),(61 37455.668),(62 38156.13),(63 38007.957),(64 37772.805),(65 37980.65),(66 37907.914),(67 38275.758),(68 37839.887),(69 38623.023),(70 39449.426),(71 39164.156),(72 38987.65),(73 39766.555),(74 40289.1),(75 40082.383),(76 39743.926),(77 40146.117),(78 40046.723),(79 39182.355),
(1 18018.957),(2 27725.531),(3 28767.549),(4 27265.523),(5 28250.969),(6 30449.305),(7 32282.666),(8 33257.457),(9 32085.844),(10 31993.203),(11 32557.605),(12 32683.207),(13 33039.207),(14 33524.68),(15 34158.617),(16 34836.56),(17 35357.758),(18 34575.453),(19 34536.7),(20 33312.1),(21 34009.01),(22 34158.926),(23 34145.15),(24 34069.117),(25 34247.145),(26 33107.33),(27 33535.734),(28 34016.88),(29 34336.48),(30 33875.03),(31 33527.816),(32 34044.508),(33 33942.254),(34 34010.574),(35 33417.773),(36 34404.742),(37 34585.055),(38 34646.813),(39 35095.76),(40 35317.79),(41 35801.207),(42 36564.11),(43 36667.63),(44 36531.855),(45 37727.09),(46 37819.508),(47 37163.31),(48 36921.266),(49 37124.332),(50 37423.004),(51 37872.547),(52 38084.355),(53 37246.527),(54 37312.953),(55 37574.465),(56 37406.11),(57 37328.586),(58 36913.914),(59 37621.035),(60 38005.496),(61 38326.89),(62 38819.918),(63 38935.71),(64 38941.793),(65 38780.86),(66 39555.273),(67 39890.6),(68 39226.082),(69 39887.875),(70 39545.117),(71 39250.586),(72 40520.547),(73 41023.605),(74 41358.19),(75 41452.527),(76 40896.273),(77 41071.6),(78 41188.543),(79 40571.348),
(1 17584.541),(2 27298.219),(3 29247.969),(4 27663.768),(5 27748.813),(6 29342.752),(7 31190.473),(8 32342.104),(9 30924.82),(10 31216.729),(11 31847.662),(12 31992.643),(13 32218.13),(14 32714.324),(15 33713.945),(16 34517.555),(17 34620.145),(18 33595.566),(19 33645.895),(20 32802.59),(21 33702.996),(22 33431.402),(23 33870.223),(24 33839.4),(25 33869.918),(26 33334.33),(27 33220.125),(28 33719.92),(29 33270.36),(30 33609.76),(31 33216.39),(32 33778.97),(33 33298.08),(34 33370.145),(35 33117.727),(36 33528.64),(37 33193.68),(38 33723.063),(39 34038.37),(40 34465.938),(41 34246.58),(42 35198.926),(43 35095.617),(44 35431.316),(45 36182.207),(46 36014.32),(47 36067.113),(48 35875.81),(49 35886.723),(50 36401.285),(51 36351.438),(52 36633.79),(53 35712.777),(54 35736.684),(55 36242.234),(56 36415.26),(57 36248.914),(58 36776.875),(59 37517.082),(60 37277.375),(61 36959.004),(62 37746.258),(63 38431.94),(64 37846.65),(65 37137.22),(66 37674.43),(67 38078.406),(68 37653.918),(69 37283.57),(70 37406.477),(71 38207.574),(72 38627.08),(73 38553.363),(74 38801.07),(75 39149.242),(76 38828.105),(77 38558.473),(78 38333.85),(79 38026.83),
(1 17081.242),(2 25588.893),(3 27655.887),(4 26679.871),(5 27654.635),(6 28747.111),(7 30098.54),(8 30810.893),(9 29748.785),(10 30275.596),(11 30381.703),(12 30342.54),(13 30789.305),(14 31395.91),(15 32325.447),(16 32588.957),(17 33174.79),(18 32410.275),(19 32067.432),(20 31054.44),(21 31798.037),(22 31209.379),(23 31932.37),(24 31868.236),(25 32608.54),(26 32043.256),(27 31608.785),(28 32423.713),(29 32349.84),(30 32483.494),(31 32082.879),(32 32805.73),(33 32858.574),(34 32495.795),(35 33026.703),(36 33067.1),(37 33101.516),(38 32979.375),(39 33805.043),(40 34500.38),(41 34603.59),(42 34882.44),(43 35202.438),(44 35141.258),(45 35635.098),(46 35846.9),(47 35332.625),(48 34833.78),(49 35591.67),(50 35335.2),(51 36083.227),(52 35425.133),(53 35648.14),(54 35322.793),(55 34835.633),(56 35620.5),(57 35006.44),(58 34871.58),(59 35754.285),(60 35806.617),(61 36171.953),(62 36879.645),(63 37229.98),(64 37693.01),(65 36947.766),(66 37418.574),(67 37876.68),(68 37803.637),(69 38355.527),(70 38214.086),(71 37689.246),(72 38031.754),(73 39465.086),(74 39327.086),(75 38581.313),(76 38579.617),(77 37823.918),(78 37715.24),(79 37421.668),
(1 16376.912),(2 24102.922),(3 25498.563),(4 24453.766),(5 25564.36),(6 27113.834),(7 28149.586),(8 28528.586),(9 27740.303),(10 28445.334),(11 28865.02),(12 28750.602),(13 28751.56),(14 29296.32),(15 30324.938),(16 30506.855),(17 30982.67),(18 30233.9),(19 30133.85),(20 29840.176),(21 30197.38),(22 29860.93),(23 30360.586),(24 30316.186),(25 31058.54),(26 31132.87),(27 30839.297),(28 31632.621),(29 30760.963),(30 31134.863),(31 31018.932),(32 31350.307),(33 31131.578),(34 31274.014),(35 32216.82),(36 32118),(37 32069.621),(38 31318.824),(39 32171.686),(40 32451.102),(41 32768.023),(42 33177.887),(43 33117.816),(44 33282.047),(45 33900.79),(46 34408.813),(47 34060.594),(48 33789.887),(49 33493.316),(50 34063.285),(51 34767.496),(52 33828.777),(53 34024.914),(54 33643.215),(55 34303.586),(56 34397.95),(57 34309.133),(58 34674.66),(59 35236.25),(60 35749.36),(61 36075.523),(62 36467.64),(63 36401.977),(64 36508.703),(65 36527.938),(66 36739.324),(67 36614.574),(68 36317.62),(69 36925.746),(70 37179.555),(71 37083.254),(72 37427.996),(73 38202.727),(74 38076.438),(75 37801.09),(76 37855.164),(77 37333.664),(78 36907.668),(79 36957.082),
(1 16314.297),(2 24138.406),(3 25498.256),(4 24466.793),(5 25021.287),(6 27041.666),(7 27270.613),(8 27597.482),(9 27195.207),(10 27766.223),(11 28065.004),(12 28375.338),(13 28598.242),(14 28880.78),(15 30105.56),(16 30241.71),(17 30751.096),(18 29698.936),(19 29775.203),(20 29499.207),(21 30146.783),(22 30104.094),(23 29996.807),(24 30455.256),(25 30497.504),(26 30938.03),(27 30253.045),(28 31033.371),(29 30821.834),(30 31190.908),(31 31121.064),(32 31483.674),(33 31580.064),(34 31363.672),(35 31789.889),(36 32308.662),(37 32477.203),(38 31887.137),(39 31956.744),(40 32621.404),(41 32745.008),(42 33662.72),(43 33175.56),(44 33099.875),(45 33393.06),(46 33364.574),(47 33342.42),(48 33232.723),(49 32730.867),(50 33297.074),(51 33916.81),(52 34408.156),(53 32494.705),(54 32719.29),(55 33360.68),(56 33190.91),(57 32948.32),(58 33051.996),(59 33848.586),(60 34289.81),(61 34793.566),(62 35695.957),(63 35788.344),(64 35427.72),(65 35186.38),(66 36030.25),(67 36194.93),(68 36090.9),(69 36469.465),(70 36536.496),(71 36827.492),(72 36787.33),(73 36860.71),(74 37495.94),(75 36827.53),(76 36512.934),(77 36520.65),(78 35987.156),(79 36479.74),
(1 15668.279),(2 22639.52),(3 24087.352),(4 23482.746),(5 23759.258),(6 25284.543),(7 25505.14),(8 26004.629),(9 25579.37),(10 25847.842),(11 25994.957),(12 26176.912),(13 26652.857),(14 27189.943),(15 28206.373),(16 28119.117),(17 28509.74),(18 28067.771),(19 28108.762),(20 28093.393),(21 28795),(22 27966.64),(23 27846.59),(24 28460.068),(25 29107.82),(26 29570.04),(27 29285.693),(28 29432.44),(29 29916.94),(30 30206.938),(31 30306.96),(32 30457.85),(33 30018.1),(34 29909.236),(35 30269.084),(36 30728.31),(37 31506.578),(38 30897.2),(39 30931.334),(40 31485.69),(41 31952.508),(42 32181.117),(43 32513.787),(44 32033.248),(45 32545.982),(46 32463.059),(47 32557.182),(48 32053.71),(49 32158.06),(50 32430.273),(51 33526.367),(52 33347.492),(53 32628.922),(54 32431.898),(55 32157.252),(56 32805.277),(57 32602.258),(58 32070.69),(59 33180.234),(60 33351.344),(61 33351.94),(62 33745.742),(63 33732.3),(64 33731.11),(65 33841.582),(66 34136.824),(67 34138.4),(68 34257.06),(69 35336.402),(70 34860.12),(71 34292.805),(72 34611.465),(73 35481.023),(74 35622.906),(75 34761.152),(76 34462.77),(77 34768.035),(78 34685.094),(79 34692.348),
(1 14965.577),(2 21711.734),(3 23153.484),(4 23126.22),(5 23473.523),(6 24493.375),(7 25021.855),(8 25717.842),(9 25528.012),(10 25959.098),(11 25785.408),(12 25660.492),(13 26167.447),(14 26706.586),(15 27614.275),(16 27342.39),(17 28015.201),(18 27520.824),(19 27909.26),(20 28103.002),(21 28040.031),(22 27616.547),(23 28084.246),(24 28605.148),(25 29413.43),(26 29589.4),(27 28996.576),(28 29804.152),(29 29564.246),(30 29856.48),(31 29977.566),(32 29921.234),(33 30245.186),(34 29910.129),(35 30565.307),(36 30419.857),(37 30351.773),(38 30271.215),(39 30781.646),(40 31057.176),(41 31192.287),(42 31117.688),(43 31873.26),(44 32148.98),(45 31766.688),(46 31017.063),(47 31304.057),(48 31643.348),(49 31828.922),(50 32121.996),(51 33193.074),(52 32586.379),(53 32388.291),(54 31604.297),(55 31856.225),(56 32615.787),(57 32153.732),(58 32272.877),(59 32777.72),(60 33147.14),(61 33419.74),(62 33825.19),(63 34092.418),(64 33762.836),(65 33994.973),(66 34308.008),(67 34465.887),(68 34551.418),(69 35337.117),(70 35184.46),(71 35126.395),(72 35647.207),(73 35664.613),(74 35588.813),(75 35288.203),(76 35379.95),(77 35215.04),(78 35052.406),(79 35230.95),
(1 15145.4795),(2 21839.111),(3 23209.068),(4 22979.824),(5 23751.963),(6 24973.992),(7 25272.13),(8 25053.035),(9 24443.047),(10 25427.418),(11 25287.143),(12 24927.45),(13 25741.938),(14 26222.662),(15 27224.283),(16 27091.096),(17 27297.045),(18 26999.408),(19 26955.754),(20 27382.566),(21 27694.438),(22 27216.242),(23 27145.205),(24 27829.018),(25 28090.828),(26 28783.62),(27 28270.412),(28 28605.113),(29 28468.654),(30 28912.623),(31 29111.201),(32 29135.518),(33 29452.783),(34 28918.758),(35 29517.3),(36 29120.35),(37 29535.387),(38 29675.762),(39 30007.428),(40 30325.771),(41 30302.453),(42 30515.879),(43 30696.336),(44 31559.527),(45 31443.072),(46 31097.158),(47 30602.494),(48 30767.875),(49 31157.754),(50 31589.479),(51 32376.49),(52 32439.557),(53 31785.438),(54 31307.652),(55 31568.488),(56 31586.445),(57 31675.465),(58 31333.686),(59 31780.355),(60 32239.266),(61 32400.979),(62 32503.973),(63 32582.607),(64 32945.473),(65 32781.434),(66 33051.957),(67 33492.15),(68 33238.75),(69 33751.063),(70 34199.926),(71 33575.656),(72 33714.004),(73 34227.375),(74 34051.4),(75 33939.523),(76 34728.12),(77 34475.336),(78 33697.215),(79 33678.164),
(1 14411.804),(2 20136.639),(3 21654.65),(4 21584.709),(5 22509.87),(6 23528.898),(7 23695.967),(8 23849.322),(9 23685.627),(10 24236.111),(11 24522.287),(12 24354.986),(13 24418.672),(14 25146.322),(15 25616.574),(16 25564.842),(17 25917.246),(18 26170.021),(19 26109.67),(20 26337.104),(21 26547.639),(22 26314.182),(23 25885.834),(24 27071.564),(25 26692.889),(26 27914.59),(27 27001.521),(28 27462.342),(29 28016.746),(30 28216.729),(31 28507.047),(32 28103.09),(33 28203.543),(34 28029.773),(35 28705.137),(36 28464.066),(37 28633.754),(38 29102.291),(39 29315.385),(40 29266.842),(41 29885.018),(42 29698.807),(43 30329.307),(44 30174.445),(45 30454.889),(46 30498.59),(47 30404.117),(48 30284.693),(49 30200.078),(50 31061.182),(51 31593.55),(52 32114.047),(53 31150.5),(54 30854.324),(55 30709.201),(56 30627.451),(57 31198.6),(58 30787.457),(59 31147.299),(60 31243.557),(61 31272.387),(62 31310.729),(63 31336.184),(64 30702.777),(65 31367.336),(66 31738.713),(67 31706.473),(68 31642.607),(69 32012.406),(70 31914.871),(71 31373.482),(72 32240.652),(73 32760.549),(74 32282.473),(75 31734.883),(76 32257.32),(77 32923.395),(78 32870.582),(79 32524.418),
(1 13848.401),(2 19399.139),(3 20581.186),(4 20769.781),(5 21388.455),(6 22631.264),(7 22971.473),(8 22552.883),(9 22950.469),(10 23332.666),(11 23762.117),(12 23758.117),(13 23969.861),(14 24533.285),(15 25234.986),(16 25000.52),(17 25236.678),(18 25758.723),(19 25605.867),(20 25976.236),(21 25678.947),(22 26093.617),(23 25778.568),(24 26800.072),(25 26622.672),(26 27044.09),(27 26312.838),(28 26410.834),(29 27362.912),(30 27825.469),(31 27890.354),(32 27734.037),(33 27772.951),(34 28337.861),(35 28593.453),(36 28623.807),(37 28419.973),(38 28799.797),(39 29357.924),(40 28533.908),(41 29874.271),(42 29483.951),(43 29911.883),(44 29488.148),(45 29995.578),(46 29434.184),(47 29713.592),(48 29753.033),(49 29324.705),(50 30214.406),(51 30761.309),(52 30587.178),(53 30220.725),(54 30079.896),(55 30237.156),(56 30289.398),(57 30329.723),(58 30317.033),(59 31430.043),(60 31105.5),(61 31163.977),(62 31387.326),(63 31539.908),(64 30998.418),(65 31332.297),(66 31498.94),(67 31014.328),(68 31397.953),(69 31690.5),(70 31810.633),(71 31468.275),(72 31442.484),(73 31800.916),(74 32425.918),(75 31370.475),(76 31852.027),(77 31966.98),(78 31585.338),(79 32104.604),
