1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 241143.3),(2 797311.7),(3 1565499.1),(4 2482456.8),(5 3547232.8),(6 4565589),(7 5519220.5),(8 6338905.5),(9 6974606.5),(10 7430843.5),(11 7863196.5),(12 8208728),(13 8455673),(14 8348529.5),(15 8032759.5),(16 7968920),(17 8159429.5),(18 7907617.5),(19 7399996.5),(20 7130688.5),(21 7088966.5),(22 7278935.5),(23 7601120),(24 7868096),(25 8400692),(26 8808971),(27 9072301),(28 9424925),(29 9639621),(30 9632455),(31 9598157),(32 9536704),(33 9465681),(34 9526344),(35 9575504),(36 9346929),(37 9292525),(38 9462811),(39 9719731),(40 9719693),(41 9844804),(42 10212411),(43 10596291),(44 11027269),(45 11429881),(46 11672509),(47 11851204),(48 11941477),(49 12036479),(50 12051923),(51 11844893),(52 11444304),(53 10948449),(54 10431696),(55 9846453),(56 9166908),(57 8584295),(58 8101682.5),(59 7953189.5),(60 7922650.5),(61 8033942.5),(62 8117508),(63 7989794.5),(64 8001716),(65 8309319.5),(66 8610626),(67 8825893),(68 8861380),(69 9035886),(70 9073899),(71 8958543),(72 8989535),(73 9206873),(74 9506874),(75 9657632),(76 9600233),(77 9480003),(78 9260565),(79 9158085),
(1 18.35799),(2 20.165869),(3 20.697254),(4 21.513115),(5 21.850876),(6 22.012962),(7 22.582144),(8 22.509975),(9 22.625978),(10 22.638407),(11 22.778189),(12 22.468168),(13 22.67649),(14 22.993608),(15 22.947762),(16 23.425787),(17 23.481348),(18 22.986816),(19 23.196571),(20 23.060448),(21 22.9928),(22 22.731594),(23 22.965979),(24 23.206158),(25 23.178892),(26 23.266243),(27 22.595015),(28 22.92682),(29 23.01605),(30 23.188293),(31 23.53227),(32 23.289436),(33 23.609642),(34 23.471817),(35 23.267668),(36 23.402737),(37 23.525494),(38 23.412785),(39 23.318914),(40 23.600954),(41 23.876022),(42 23.910313),(43 23.87465),(44 24.062191),(45 24.313704),(46 24.05322),(47 24.421682),(48 24.488472),(49 24.876032),(50 24.629705),(51 24.40025),(52 24.039383),(53 24.351074),(54 24.282295),(55 24.087624),(56 24.37072),(57 24.534348),(58 24.190771),(59 24.231613),(60 23.957657),(61 24.195692),(62 23.997292),(63 23.816004),(64 23.996168),(65 24.044746),(66 23.714994),(67 23.962431),(68 23.645035),(69 23.735146),(70 23.450224),(71 23.394588),(72 23.272793),(73 23.622038),(74 23.661406),(75 23.90509),(76 24.292658),(77 24.180449),(78 23.913347),(79 23.646185),
(1 17.652569),(2 19.830496),(3 20.482489),(4 21.277988),(5 21.803722),(6 22.290699),(7 22.364794),(8 21.943022),(9 22.078785),(10 22.304688),(11 22.473557),(12 22.624397),(13 23.01554),(14 23.28562),(15 23.321175),(16 23.284628),(17 23.380907),(18 23.152277),(19 23.294441),(20 22.859901),(21 22.844198),(22 22.72948),(23 23.003128),(24 22.954224),(25 23.255693),(26 23.107222),(27 22.834171),(28 22.949165),(29 22.965471),(30 22.830887),(31 23.577621),(32 23.144073),(33 23.033957),(34 23.291565),(35 23.292353),(36 23.287893),(37 23.233328),(38 23.323076),(39 23.242815),(40 23.524624),(41 23.681534),(42 23.849129),(43 23.790468),(44 23.92839),(45 24.256504),(46 23.950502),(47 24.3389),(48 24.431526),(49 24.32812),(50 24.228415),(51 23.901201),(52 23.883003),(53 23.8762),(54 23.901222),(55 23.833782),(56 24.014557),(57 24.053156),(58 24.089634),(59 24.005678),(60 23.734776),(61 23.594631),(62 23.565607),(63 23.54566),(64 23.290075),(65 22.970285),(66 23.053541),(67 23.033985),(68 23.013044),(69 23.37515),(70 22.706831),(71 22.811314),(72 22.928463),(73 23.131395),(74 23.111366),(75 22.986832),(76 23.125183),(77 23.406807),(78 23.256662),(79 23.014738),
(1 18.006363),(2 19.951607),(3 20.719276),(4 21.047722),(5 21.795366),(6 22.1686),(7 22.367332),(8 22.498453),(9 22.728178),(10 22.478378),(11 22.777897),(12 22.664034),(13 23.000706),(14 23.0458),(15 22.962276),(16 22.9655),(17 23.268494),(18 22.835066),(19 23.336313),(20 23.154638),(21 23.31012),(22 23.234703),(23 23.227911),(24 23.144957),(25 23.738335),(26 23.285746),(27 22.920538),(28 22.661476),(29 23.034868),(30 22.877415),(31 23.146431),(32 23.218061),(33 23.49844),(34 23.135101),(35 23.364964),(36 23.433462),(37 23.484056),(38 23.426207),(39 23.722412),(40 24.17822),(41 24.15953),(42 24.073029),(43 24.309832),(44 24.30902),(45 24.822214),(46 24.545956),(47 24.759357),(48 24.614298),(49 24.547285),(50 24.596918),(51 24.399216),(52 24.23817),(53 24.139915),(54 24.119497),(55 24.06278),(56 24.036097),(57 24.082987),(58 23.837116),(59 23.886206),(60 24.061975),(61 24.00219),(62 23.802862),(63 23.772774),(64 23.617292),(65 23.156),(66 23.114407),(67 23.393251),(68 23.33674),(69 23.451235),(70 23.079313),(71 23.022184),(72 22.993986),(73 23.328806),(74 23.32817),(75 23.21646),(76 23.519903),(77 23.834177),(78 23.386118),(79 23.410286),
(1 18.082985),(2 20.263115),(3 21.338764),(4 22.04269),(5 22.273607),(6 22.734655),(7 23.180393),(8 22.951351),(9 23.04064),(10 22.575624),(11 22.811853),(12 22.80432),(13 23.41629),(14 23.575375),(15 23.601439),(16 23.71453),(17 23.80497),(18 23.46484),(19 23.574137),(20 23.06031),(21 22.901087),(22 22.738552),(23 23.272243),(24 23.341354),(25 23.563816),(26 23.528791),(27 23.389524),(28 23.457071),(29 23.30103),(30 23.479774),(31 23.70735),(32 23.30766),(33 23.470097),(34 23.235348),(35 23.370937),(36 23.578985),(37 23.50343),(38 23.069805),(39 23.225578),(40 23.668743),(41 24.229029),(42 24.228136),(43 24.304066),(44 24.58277),(45 24.499027),(46 24.20059),(47 24.472082),(48 24.36416),(49 24.420427),(50 24.787687),(51 24.418821),(52 24.042826),(53 24.61437),(54 24.365267),(55 24.700817),(56 24.620487),(57 24.834415),(58 24.696678),(59 24.623854),(60 24.201838),(61 24.308594),(62 24.194447),(63 24.055603),(64 24.187014),(65 24.007233),(66 23.947865),(67 24.361063),(68 24.00476),(69 24.01315),(70 23.555307),(71 23.736422),(72 23.60195),(73 23.710802),(74 23.964254),(75 24.064714),(76 23.884188),(77 24.098886),(78 23.93579),(79 23.581907),
(1 17.92566),(2 19.516502),(3 20.582613),(4 20.898006),(5 21.468718),(6 21.627026),(7 22.15407),(8 22.214458),(9 22.36062),(10 22.11666),(11 22.537432),(12 22.370651),(13 22.542492),(14 22.917025),(15 22.905518),(16 22.85689),(17 22.887918),(18 22.667934),(19 22.718904),(20 22.7827),(21 22.875782),(22 22.512304),(23 22.791307),(24 22.915215),(25 23.18851),(26 22.688055),(27 22.690536),(28 22.832489),(29 22.82458),(30 23.110083),(31 23.235977),(32 22.85367),(33 22.96725),(34 22.74933),(35 22.975277),(36 23.330751),(37 23.476507),(38 23.429234),(39 23.510145),(40 23.810566),(41 23.82035),(42 24.095245),(43 24.37976),(44 24.434057),(45 24.32458),(46 23.947023),(47 24.322823),(48 24.33691),(49 24.422518),(50 24.093649),(51 24.057274),(52 23.800148),(53 24.098967),(54 23.791836),(55 23.802628),(56 23.561502),(57 23.89411),(58 23.616283),(59 23.630592),(60 23.239004),(61 23.651691),(62 23.558325),(63 22.972197),(64 23.131874),(65 22.766058),(66 22.921564),(67 22.83726),(68 22.909834),(69 22.972971),(70 22.530552),(71 22.771347),(72 22.915255),(73 23.060127),(74 22.923548),(75 22.789007),(76 22.94464),(77 23.30261),(78 23.018564),(79 22.891634),
(1 17.847015),(2 19.24311),(3 20.336027),(4 21.083231),(5 21.40174),(6 21.75291),(7 21.962578),(8 21.869661),(9 22.025274),(10 22.273098),(11 22.30204),(12 22.587341),(13 22.98243),(14 23.191933),(15 23.08282),(16 23.011793),(17 22.973541),(18 22.762344),(19 22.752876),(20 22.750713),(21 22.785215),(22 22.41713),(23 22.782383),(24 23.038372),(25 23.014261),(26 23.101568),(27 22.912199),(28 22.824097),(29 22.824661),(30 22.966286),(31 23.391413),(32 23.388876),(33 23.114466),(34 23.046167),(35 23.266806),(36 23.324366),(37 23.541859),(38 23.558504),(39 23.300407),(40 23.723335),(41 23.749693),(42 24.344652),(43 24.187408),(44 24.560543),(45 24.650978),(46 24.487799),(47 24.541904),(48 24.300676),(49 24.376383),(50 24.4625),(51 23.955399),(52 23.84455),(53 23.749538),(54 23.627346),(55 23.835833),(56 23.841265),(57 23.9064),(58 24.013063),(59 24.072502),(60 23.861872),(61 24.028955),(62 23.816233),(63 23.44517),(64 23.375582),(65 23.147284),(66 23.266926),(67 22.918846),(68 23.258823),(69 23.159954),(70 23.285412),(71 23.178186),(72 23.15241),(73 23.171244),(74 23.541286),(75 23.53081),(76 23.303844),(77 23.881035),(78 23.753345),(79 23.84562),
(1 17.738638),(2 19.512018),(3 20.265862),(4 20.966442),(5 21.217651),(6 21.64369),(7 21.960243),(8 21.477478),(9 21.823944),(10 21.728462),(11 21.796322),(12 22.058327),(13 21.91751),(14 22.601727),(15 22.523457),(16 22.314548),(17 22.230171),(18 22.289448),(19 22.463129),(20 22.448727),(21 22.142054),(22 21.95349),(23 22.115185),(24 22.468191),(25 22.819464),(26 22.338137),(27 22.115993),(28 22.394903),(29 22.438524),(30 22.718445),(31 22.614302),(32 22.349464),(33 22.447512),(34 22.404095),(35 22.305168),(36 22.58989),(37 22.794662),(38 22.767113),(39 22.593416),(40 22.626986),(41 22.66241),(42 22.81757),(43 23.193224),(44 23.130062),(45 23.239902),(46 23.097368),(47 23.302034),(48 22.95013),(49 23.42996),(50 23.39954),(51 23.309675),(52 23.24113),(53 23.235252),(54 23.055204),(55 23.312767),(56 23.282427),(57 23.68573),(58 23.526054),(59 23.35283),(60 23.25067),(61 23.554804),(62 23.053516),(63 22.803259),(64 22.920967),(65 22.862158),(66 22.628382),(67 23.117327),(68 22.673805),(69 22.565382),(70 22.658857),(71 22.63752),(72 22.74537),(73 22.844145),(74 22.96326),(75 22.939356),(76 22.917637),(77 22.90672),(78 22.699903),(79 22.629335),
(1 17.723803),(2 19.556458),(3 20.3563),(4 21.134901),(5 21.40737),(6 21.820143),(7 22.134844),(8 21.943396),(9 22.280367),(10 22.290842),(11 22.514833),(12 22.445498),(13 22.721405),(14 22.894709),(15 22.649582),(16 22.553745),(17 22.719072),(18 22.804802),(19 22.929678),(20 22.448084),(21 22.379011),(22 22.52084),(23 22.751116),(24 22.931662),(25 23.113752),(26 22.694368),(27 22.686733),(28 22.935474),(29 22.881405),(30 22.531328),(31 22.939499),(32 22.686438),(33 22.799963),(34 22.66756),(35 22.72939),(36 22.95336),(37 23.229912),(38 23.489294),(39 23.120705),(40 22.954657),(41 23.702667),(42 23.570658),(43 23.904917),(44 23.86834),(45 24.242249),(46 24.153717),(47 24.477821),(48 24.13658),(49 24.13161),(50 24.248117),(51 24.110464),(52 23.56658),(53 23.925861),(54 23.800169),(55 23.666718),(56 23.728783),(57 23.895926),(58 23.75703),(59 23.8402),(60 23.731169),(61 24.03041),(62 23.851334),(63 23.358608),(64 23.438833),(65 23.329334),(66 23.249691),(67 23.023254),(68 22.838215),(69 23.200758),(70 22.441319),(71 22.556023),(72 22.606419),(73 22.80327),(74 22.689827),(75 22.899223),(76 23.421576),(77 23.696526),(78 23.432652),(79 23.26531),
(1 17.398893),(2 19.518286),(3 20.286049),(4 20.820171),(5 21.529095),(6 21.679228),(7 21.657421),(8 21.949001),(9 22.088167),(10 21.899467),(11 22.069674),(12 21.925554),(13 22.226025),(14 22.429792),(15 22.477522),(16 22.455513),(17 22.625973),(18 22.624159),(19 22.478138),(20 22.174023),(21 22.373758),(22 22.303963),(23 22.526974),(24 22.663376),(25 22.978308),(26 22.620184),(27 22.48529),(28 22.575544),(29 22.57941),(30 22.631472),(31 22.706108),(32 22.399414),(33 22.86148),(34 22.571795),(35 22.851868),(36 22.844246),(37 23.1259),(38 22.92397),(39 23.141245),(40 23.044472),(41 23.577623),(42 23.701002),(43 23.753862),(44 23.921934),(45 24.184576),(46 23.885483),(47 23.909296),(48 24.068562),(49 24.287159),(50 24.267685),(51 23.75135),(52 23.552786),(53 23.381002),(54 23.375862),(55 23.612179),(56 23.79871),(57 23.891298),(58 23.946384),(59 23.627537),(60 23.571905),(61 23.890722),(62 23.528872),(63 23.257101),(64 23.103758),(65 23.00323),(66 23.088467),(67 22.83993),(68 22.852467),(69 22.93841),(70 22.516579),(71 22.869806),(72 22.868847),(73 22.838829),(74 23.110878),(75 23.011091),(76 23.297535),(77 23.490314),(78 23.312742),(79 23.068047),
(1 16.982897),(2 19.081223),(3 19.796267),(4 20.322487),(5 20.783169),(6 20.94983),(7 21.242136),(8 21.190989),(9 21.480927),(10 21.278936),(11 21.1712),(12 21.352741),(13 21.778587),(14 21.87353),(15 21.773924),(16 22.02146),(17 22.001078),(18 21.718287),(19 21.921589),(20 21.61809),(21 21.865795),(22 21.443808),(23 21.612612),(24 21.896502),(25 22.03581),(26 22.046528),(27 21.68744),(28 21.793337),(29 22.045029),(30 21.99071),(31 22.17094),(32 22.118498),(33 22.076832),(34 21.775871),(35 22.090122),(36 22.33116),(37 22.446815),(38 22.56976),(39 22.553976),(40 22.767166),(41 22.916607),(42 22.930548),(43 23.157347),(44 23.112238),(45 23.209936),(46 22.940275),(47 23.237316),(48 23.131416),(49 22.951427),(50 22.908648),(51 22.659283),(52 22.921003),(53 22.773779),(54 22.899433),(55 23.140211),(56 23.328629),(57 23.258497),(58 23.162468),(59 22.930569),(60 22.69302),(61 22.504522),(62 22.474415),(63 22.140617),(64 22.327627),(65 22.336136),(66 22.54835),(67 22.204607),(68 22.225153),(69 22.29231),(70 22.120413),(71 22.02864),(72 21.868393),(73 22.275875),(74 22.362902),(75 22.655788),(76 22.753239),(77 22.956375),(78 22.745497),(79 22.825027),
(1 17.66972),(2 19.760891),(3 20.593334),(4 21.21607),(5 21.654947),(6 21.86393),(7 22.342947),(8 22.264622),(9 22.420803),(10 22.318977),(11 22.196041),(12 22.145525),(13 22.555704),(14 22.718569),(15 22.595482),(16 22.732285),(17 22.67598),(18 22.344503),(19 22.689732),(20 22.437046),(21 22.637926),(22 22.416702),(23 22.602457),(24 22.717424),(25 22.867619),(26 22.947756),(27 22.684937),(28 22.689144),(29 22.77476),(30 22.464363),(31 22.75002),(32 22.48321),(33 22.812132),(34 22.398392),(35 22.840122),(36 22.737595),(37 23.01267),(38 22.929998),(39 22.839518),(40 22.744951),(41 23.12082),(42 23.207891),(43 23.392876),(44 23.333778),(45 23.306887),(46 23.070187),(47 23.227325),(48 23.598507),(49 23.65527),(50 23.611868),(51 23.350304),(52 23.298187),(53 23.133196),(54 23.349566),(55 23.223103),(56 23.42539),(57 23.324448),(58 23.455048),(59 23.638943),(60 23.436872),(61 23.726032),(62 23.438488),(63 23.074905),(64 23.146347),(65 23.162828),(66 22.98016),(67 22.817661),(68 22.994951),(69 22.783905),(70 22.393965),(71 22.677946),(72 22.283167),(73 22.803652),(74 22.744452),(75 22.826963),(76 22.807486),(77 22.882141),(78 22.980715),(79 22.933077),
(1 17.28963),(2 19.141008),(3 19.90654),(4 20.538212),(5 21.13409),(6 21.01627),(7 21.234468),(8 21.35261),(9 21.128262),(10 21.47849),(11 21.55332),(12 21.5551),(13 21.964489),(14 22.2129),(15 22.386484),(16 22.262566),(17 22.07608),(18 21.935575),(19 22.076159),(20 21.86881),(21 22.063583),(22 21.801596),(23 22.009298),(24 22.001348),(25 22.247713),(26 22.10223),(27 22.273201),(28 22.176981),(29 22.3368),(30 22.352716),(31 22.267338),(32 22.375185),(33 22.311035),(34 22.485394),(35 22.513807),(36 22.480944),(37 22.81747),(38 22.791138),(39 23.021358),(40 23.29285),(41 23.207775),(42 23.324923),(43 23.621069),(44 23.513947),(45 23.950811),(46 23.590612),(47 23.57762),(48 23.690268),(49 23.780869),(50 23.519806),(51 23.281118),(52 23.283016),(53 23.516434),(54 23.243868),(55 23.168219),(56 22.87776),(57 23.242905),(58 23.292204),(59 23.072124),(60 23.004553),(61 22.94681),(62 22.78524),(63 22.816832),(64 22.423038),(65 22.360882),(66 22.435848),(67 22.438808),(68 22.561043),(69 22.637354),(70 22.41247),(71 22.483126),(72 22.749357),(73 22.37065),(74 22.633371),(75 22.736172),(76 22.740242),(77 23.096989),(78 22.681204),(79 22.60388),
(1 17.021685),(2 18.984217),(3 19.77712),(4 20.362236),(5 20.817547),(6 21.114262),(7 21.188496),(8 21.065725),(9 21.368818),(10 21.473873),(11 21.080402),(12 21.068651),(13 21.885563),(14 22.02641),(15 22.020401),(16 22.053762),(17 22.097134),(18 22.190578),(19 21.984001),(20 21.766388),(21 21.796295),(22 21.73756),(23 21.921278),(24 22.28672),(25 22.653172),(26 22.296097),(27 22.257206),(28 22.285412),(29 22.473803),(30 22.507866),(31 22.310314),(32 22.304636),(33 22.315796),(34 22.200848),(35 22.230108),(36 22.049452),(37 22.293316),(38 22.440836),(39 22.232815),(40 22.703363),(41 22.705038),(42 22.55999),(43 22.988424),(44 23.100506),(45 23.186954),(46 23.315004),(47 23.355556),(48 23.36607),(49 23.608593),(50 23.414515),(51 23.129816),(52 23.173153),(53 23.188326),(54 23.16094),(55 23.153578),(56 23.516071),(57 23.717974),(58 23.638268),(59 23.10032),(60 23.470291),(61 23.07433),(62 23.047924),(63 22.704208),(64 22.663692),(65 22.661572),(66 22.433838),(67 22.618856),(68 22.266619),(69 22.264944),(70 22.210394),(71 22.267387),(72 22.317755),(73 22.180557),(74 22.534555),(75 22.432846),(76 22.694004),(77 22.594248),(78 22.63329),(79 22.461895),
(1 17.290428),(2 19.268686),(3 19.95933),(4 20.770832),(5 21.15403),(6 21.35034),(7 21.847492),(8 21.911821),(9 21.737513),(10 21.741507),(11 21.80832),(12 21.961178),(13 22.045279),(14 22.284782),(15 22.165293),(16 22.483793),(17 22.242973),(18 22.050985),(19 22.196465),(20 22.035275),(21 21.87434),(22 21.862032),(23 22.023626),(24 22.304289),(25 22.179544),(26 22.45112),(27 22.281153),(28 22.244337),(29 22.24776),(30 22.01898),(31 22.318647),(32 22.264668),(33 22.263569),(34 21.965506),(35 22.419329),(36 22.291183),(37 22.500015),(38 22.679918),(39 22.296385),(40 22.37732),(41 22.815056),(42 22.96852),(43 22.769905),(44 22.785944),(45 22.895607),(46 22.534388),(47 22.847189),(48 23.108921),(49 23.545004),(50 23.385923),(51 23.297434),(52 22.88081),(53 23.191425),(54 22.987017),(55 23.045792),(56 23.146841),(57 23.43061),(58 23.556145),(59 23.38212),(60 23.293707),(61 23.548601),(62 23.24165),(63 23.055267),(64 22.722885),(65 22.515179),(66 22.856691),(67 22.533936),(68 22.624718),(69 22.800468),(70 22.500603),(71 22.380058),(72 22.460627),(73 22.311888),(74 22.365206),(75 22.74931),(76 22.800085),(77 22.729418),(78 22.53113),(79 22.31105),
(1 17.083216),(2 19.013046),(3 19.954103),(4 20.19448),(5 20.555742),(6 20.82973),(7 21.01586),(8 21.270554),(9 21.485758),(10 21.477331),(11 21.595995),(12 21.460232),(13 21.688202),(14 21.498919),(15 21.661234),(16 21.907438),(17 21.936161),(18 22.008959),(19 21.947727),(20 21.616795),(21 21.675632),(22 21.633537),(23 21.762266),(24 21.71608),(25 21.371302),(26 21.623327),(27 21.806028),(28 22.045063),(29 22.170595),(30 22.01319),(31 22.281723),(32 22.06552),(33 22.26144),(34 21.972624),(35 22.230083),(36 22.222364),(37 22.440521),(38 22.335),(39 22.24456),(40 22.46434),(41 22.824245),(42 23.010271),(43 23.19785),(44 23.276558),(45 23.320953),(46 23.114574),(47 23.2038),(48 23.094334),(49 23.32981),(50 23.115486),(51 22.871088),(52 22.828466),(53 22.939846),(54 22.491293),(55 22.596083),(56 22.701677),(57 22.89438),(58 22.695671),(59 22.770468),(60 22.549961),(61 22.790234),(62 22.319393),(63 22.38542),(64 22.405432),(65 22.245605),(66 22.40283),(67 22.145874),(68 22.331219),(69 22.313438),(70 22.231512),(71 22.1714),(72 22.03197),(73 21.858955),(74 22.019575),(75 22.199066),(76 22.147562),(77 22.619745),(78 22.367842),(79 22.47699),
(1 17.148165),(2 19.110638),(3 19.69797),(4 20.255692),(5 20.699137),(6 20.738682),(7 21.061409),(8 20.984438),(9 21.317566),(10 21.097706),(11 21.275806),(12 21.492554),(13 21.71232),(14 21.852545),(15 22.06693),(16 21.980755),(17 22.120699),(18 21.676802),(19 22.114977),(20 21.791471),(21 21.671104),(22 21.516224),(23 21.80948),(24 22.112558),(25 22.3367),(26 22.28619),(27 22.324518),(28 22.369526),(29 22.487265),(30 22.252377),(31 22.550167),(32 22.537626),(33 22.603882),(34 22.511383),(35 22.336458),(36 22.153646),(37 22.282452),(38 22.23065),(39 22.217804),(40 22.2526),(41 22.689783),(42 22.9935),(43 23.05043),(44 22.865992),(45 23.077883),(46 22.818657),(47 22.691288),(48 22.95268),(49 23.166813),(50 23.194979),(51 23.20918),(52 23.011387),(53 22.65),(54 22.60448),(55 22.825481),(56 22.964909),(57 23.36932),(58 23.091116),(59 22.678835),(60 22.705574),(61 22.935297),(62 22.569645),(63 22.643093),(64 22.294413),(65 22.139412),(66 22.276602),(67 22.10945),(68 22.228176),(69 22.364098),(70 22.101242),(71 22.299517),(72 21.890614),(73 21.641272),(74 22.133402),(75 22.357391),(76 22.583412),(77 22.508713),(78 22.540283),(79 22.356522),
(1 17.131975),(2 19.099144),(3 19.745197),(4 20.489351),(5 20.805204),(6 21.086231),(7 21.608736),(8 21.466002),(9 21.610888),(10 21.432304),(11 21.476969),(12 21.583694),(13 21.801155),(14 21.720253),(15 21.8774),(16 21.953424),(17 21.666496),(18 21.80775),(19 21.913519),(20 21.758333),(21 21.717901),(22 21.49043),(23 21.778587),(24 22.087883),(25 21.923132),(26 22.269405),(27 22.052229),(28 21.920614),(29 22.15226),(30 21.853283),(31 21.771358),(32 21.64285),(33 21.762691),(34 22.007496),(35 22.093157),(36 21.682232),(37 22.187143),(38 22.094585),(39 22.225096),(40 22.421194),(41 22.533825),(42 22.402332),(43 22.8634),(44 22.719135),(45 23.07413),(46 22.84733),(47 22.939972),(48 22.726307),(49 23.083435),(50 22.797441),(51 23.029413),(52 22.920456),(53 22.532646),(54 22.499666),(55 22.505325),(56 22.685966),(57 23.072254),(58 22.713732),(59 23.084318),(60 22.371675),(61 22.678099),(62 22.613237),(63 22.253622),(64 22.349533),(65 22.377537),(66 21.769096),(67 22.147127),(68 21.89076),(69 22.07006),(70 21.85782),(71 22.122393),(72 21.931274),(73 22.139082),(74 22.473574),(75 22.387384),(76 22.31059),(77 22.478476),(78 22.375687),(79 22.46874),
(1 16.792244),(2 18.841024),(3 19.211296),(4 20.019854),(5 20.321884),(6 20.678396),(7 21.129866),(8 21.185213),(9 21.077797),(10 20.657745),(11 21.095636),(12 20.961496),(13 21.333055),(14 21.57555),(15 21.684082),(16 21.757181),(17 21.605686),(18 21.608252),(19 21.72916),(20 21.630709),(21 21.726511),(22 21.38242),(23 21.559944),(24 21.979345),(25 22.076874),(26 21.81109),(27 21.560558),(28 21.6029),(29 21.814753),(30 21.704834),(31 22.178928),(32 22.00316),(33 21.978235),(34 22.003204),(35 22.265642),(36 22.342249),(37 22.723522),(38 22.507595),(39 22.663673),(40 22.218025),(41 22.866308),(42 22.920088),(43 23.259138),(44 23.259863),(45 23.244272),(46 22.896646),(47 23.29723),(48 23.163712),(49 23.076353),(50 23.144215),(51 23.004),(52 22.716965),(53 22.70103),(54 22.421715),(55 22.548439),(56 22.396774),(57 22.574514),(58 22.55899),(59 22.724571),(60 22.43448),(61 22.705568),(62 22.700928),(63 22.197695),(64 22.410948),(65 22.35289),(66 22.118828),(67 22.208765),(68 21.922375),(69 22.040531),(70 21.979574),(71 21.950035),(72 21.591072),(73 21.928936),(74 22.246574),(75 22.413239),(76 22.33492),(77 22.531881),(78 22.436127),(79 22.378954),
