1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 726318.06),(2 2043110),(3 3419749.8),(4 4336164),(5 5234471.5),(6 6104669.5),(7 7037050.5),(8 8217792),(9 9678833),(10 10774543),(11 11633835),(12 11964169),(13 12451037),(14 13263048),(15 14565968),(16 15811289),(17 17571978),(18 19285386),(19 20172176),(20 20895414),(21 21310664),(22 21877842),(23 22717472),(24 23505146),(25 24222208),(26 24825272),(27 25033264),(28 25013058),(29 25039654),(30 25312808),(31 25422678),(32 26106912),(33 26736698),(34 27120304),(35 26868288),(36 26884336),(37 27416266),(38 28570558),(39 29620738),(40 30360258),(41 30740752),(42 31372808),(43 32232000),(44 32775090),(45 33289712),(46 33300682),(47 33638436),(48 34386236),(49 34706884),(50 35061810),(51 35587970),(52 35995276),(53 37033668),(54 38781748),(55 40720132),(56 42467212),(57 43424144),(58 43422364),(59 44400124),(60 45539996),(61 47232660),(62 48858450),(63 50782156),(64 52198420),(65 53533588),(66 53829764),(67 54630370),(68 56302468),(69 57341748),(70 57908850),(71 58223584),(72 58716588),(73 60438060),(74 61752896),(75 62905860),(76 63828864),(77 64885390),(78 65315820),(79 66165580),
(1 672.74677),(2 715.9721),(3 735.5807),(4 741.71204),(5 742.23474),(6 737.1853),(7 724.5361),(8 723.7971),(9 734.83276),(10 739.10596),(11 739.5362),(12 731.41364),(13 733.4237),(14 729.371),(15 725.5355),(16 738.03876),(17 750.5227),(18 735.27423),(19 735.41943),(20 741.8345),(21 740.9374),(22 740.02435),(23 728.34753),(24 733.1803),(25 723.25653),(26 727.1699),(27 726.1527),(28 727.08057),(29 733.2987),(30 731.8199),(31 728.34393),(32 728.32367),(33 733.5258),(34 732.7003),(35 730.252),(36 719.98267),(37 732.6572),(38 730.4205),(39 723.1211),(40 716.97046),(41 724.43616),(42 720.2735),(43 723.3537),(44 721.44305),(45 716.5308),(46 709.68335),(47 727.84827),(48 713.50256),(49 713.53186),(50 716.54),(51 701.4081),(52 718.2123),(53 717.53357),(54 717.2231),(55 722.84186),(56 712.13635),(57 705.6949),(58 717.83496),(59 719.79315),(60 721.95184),(61 728.06836),(62 725.32367),(63 724.382),(64 720.53906),(65 727.1311),(66 713.511),(67 722.31134),(68 729.07794),(69 735.4093),(70 735.6117),(71 735.0647),(72 726.4708),(73 717.0051),(74 712.6091),(75 710.7007),(76 714.30725),(77 712.95276),(78 731.3749),(79 727.6885),
(1 638.1817),(2 687.27936),(3 697.2594),(4 710.9829),(5 715.97534),(6 713.27264),(7 698.67194),(8 695.25586),(9 705.5485),(10 698.944),(11 708.7122),(12 708.6252),(13 707.73553),(14 714.16376),(15 702.2381),(16 697.95514),(17 706.22516),(18 704.3538),(19 699.30396),(20 695.7924),(21 689.40063),(22 687.12555),(23 684.6012),(24 687.6519),(25 679.63226),(26 676.37103),(27 681.1196),(28 680.5006),(29 688.81744),(30 682.6483),(31 684.23663),(32 685.67017),(33 684.54663),(34 695.43896),(35 686.6453),(36 679.3409),(37 681.6318),(38 682.3452),(39 672.60974),(40 682.112),(41 684.53546),(42 697.6792),(43 690.4414),(44 704.18774),(45 683.53),(46 676.63806),(47 673.9307),(48 674.70447),(49 666.1885),(50 677.2332),(51 677.971),(52 691.5834),(53 686.7802),(54 674.9905),(55 672.70667),(56 681.39996),(57 669.55493),(58 678.1698),(59 694.06915),(60 694.3231),(61 696.29614),(62 689.522),(63 684.93054),(64 682.7133),(65 685.2491),(66 692.8619),(67 698.0633),(68 696.2336),(69 695.18225),(70 697.15845),(71 689.1171),(72 685.16583),(73 681.7144),(74 679.3841),(75 682.3654),(76 685.31256),(77 674.3991),(78 689.7011),(79 686.26984),
(1 642.15686),(2 678.17596),(3 699.2671),(4 723.07153),(5 706.69543),(6 711.19104),(7 710.1515),(8 693.2056),(9 707.0584),(10 700.8916),(11 705.66364),(12 712.49805),(13 716.9494),(14 717.8064),(15 710.6487),(16 703.34076),(17 706.2246),(18 703.5188),(19 706.8105),(20 701.7779),(21 696.6146),(22 695.02844),(23 691.962),(24 701.92474),(25 701.7361),(26 697.6566),(27 695.4899),(28 694.472),(29 694.8261),(30 697.20355),(31 697.4311),(32 697.5846),(33 692.63824),(34 704.89294),(35 697.80566),(36 695.6829),(37 698.884),(38 695.5906),(39 694.73895),(40 696.8442),(41 677.0696),(42 700.6582),(43 698.27716),(44 696.7582),(45 700.1927),(46 685.4503),(47 675.25867),(48 675.85046),(49 671.1328),(50 678.705),(51 665.41986),(52 680.1074),(53 688.8857),(54 683.68365),(55 683.1084),(56 689.70593),(57 679.92145),(58 680.32513),(59 697.24286),(60 699.6674),(61 700.9239),(62 708.1888),(63 697.51),(64 695.539),(65 698.4656),(66 695.44226),(67 705.0581),(68 699.2027),(69 705.8036),(70 711.78406),(71 709.4328),(72 689.12195),(73 701.96375),(74 699.4765),(75 693.8689),(76 683.71027),(77 689.15625),(78 703.5451),(79 704.05585),
(1 633.1576),(2 673.86884),(3 674.17816),(4 684.05536),(5 684.89685),(6 681.90784),(7 675.5286),(8 675.57605),(9 678.8777),(10 677.7991),(11 687.96564),(12 683.51416),(13 691.402),(14 679.62476),(15 689.6592),(16 689.13403),(17 693.16486),(18 701.8987),(19 691.7023),(20 698.4496),(21 691.0986),(22 679.818),(23 668.5422),(24 673.9091),(25 672.8153),(26 684.94305),(27 682.09204),(28 688.0874),(29 686.8571),(30 680.69244),(31 683.86273),(32 685.8352),(33 688.37787),(34 684.16016),(35 686.31494),(36 681.0297),(37 687.8943),(38 690.72186),(39 680.65564),(40 688.54626),(41 682.9691),(42 685.0662),(43 682.294),(44 681.08405),(45 681.6489),(46 675.0325),(47 673.7408),(48 680.5961),(49 669.56433),(50 676.46735),(51 670.33984),(52 681.0739),(53 676.39746),(54 673.0109),(55 678.5556),(56 660.34436),(57 665.0299),(58 668.6834),(59 676.7029),(60 680.4472),(61 687.9121),(62 680.72406),(63 678.1689),(64 686.852),(65 673.955),(66 668.9217),(67 675.0013),(68 686.6024),(69 688.9779),(70 685.8684),(71 674.66565),(72 667.0754),(73 676.7545),(74 676.9248),(75 662.329),(76 676.1178),(77 669.80444),(78 687.6245),(79 684.4797),
(1 633.97156),(2 676.44586),(3 686.7426),(4 699.05),(5 693.00244),(6 685.9641),(7 685.1039),(8 683.0306),(9 676.7422),(10 685.6817),(11 684.761),(12 682.34845),(13 691.6967),(14 690.99347),(15 688.3346),(16 681.5383),(17 680.02625),(18 687.82184),(19 685.63586),(20 680.423),(21 679.82965),(22 678.3731),(23 665.9415),(24 680.8465),(25 672.26587),(26 675.424),(27 675.1563),(28 685.51807),(29 678.1248),(30 681.02826),(31 690.7769),(32 679.9045),(33 686.70703),(34 684.06256),(35 692.4018),(36 688.10754),(37 686.2785),(38 679.7868),(39 676.3621),(40 681.1322),(41 682.28143),(42 690.4776),(43 689.5229),(44 687.74896),(45 685.7424),(46 668.85315),(47 668.6573),(48 673.87775),(49 667.9298),(50 660.45844),(51 665.23004),(52 667.6442),(53 676.216),(54 671.1402),(55 660.75964),(56 663.71466),(57 653.36084),(58 657.8056),(59 671.3035),(60 672.7255),(61 685.42914),(62 682.3962),(63 669.586),(64 671.03595),(65 668.06396),(66 673.67487),(67 668.4439),(68 676.2895),(69 677.90967),(70 689.7348),(71 674.7425),(72 672.3273),(73 669.9993),(74 679.8105),(75 679.10645),(76 671.77673),(77 676.24695),(78 681.9334),(79 674.80096),
(1 607.21234),(2 650.1933),(3 670.26996),(4 683.33746),(5 676.5777),(6 681.2334),(7 677.9021),(8 672.91455),(9 673.1036),(10 662.64154),(11 664.84283),(12 676.57623),(13 676.0401),(14 683.32745),(15 669.64215),(16 667.42084),(17 670.03827),(18 667.02814),(19 663.7323),(20 666.3656),(21 659.83606),(22 663.2781),(23 666.56),(24 662.40875),(25 664.1241),(26 667.5704),(27 658.87146),(28 672.9276),(29 663.1127),(30 660.76184),(31 666.7522),(32 665.05853),(33 670.28217),(34 668.1312),(35 669.43445),(36 665.6671),(37 661.1789),(38 657.688),(39 652.68146),(40 655.1945),(41 662.72815),(42 676.8845),(43 672.26636),(44 674.00104),(45 667.6087),(46 655.7366),(47 642.97986),(48 648.0251),(49 645.6298),(50 659.08795),(51 660.1155),(52 657.67126),(53 663.05994),(54 661.07446),(55 653.96466),(56 646.10767),(57 641.2831),(58 646.95306),(59 670.3729),(60 662.5295),(61 667.1833),(62 662.76556),(63 648.83704),(64 645.4254),(65 655.7655),(66 657.2065),(67 654.64996),(68 654.1816),(69 668.8212),(70 668.23834),(71 668.56415),(72 664.5755),(73 662.04083),(74 659.8811),(75 662.2391),(76 656.03253),(77 660.8685),(78 671.8178),(79 671.7222),
(1 603.42303),(2 629.3445),(3 651.38806),(4 649.6247),(5 654.51105),(6 656.74054),(7 663.5109),(8 650.15137),(9 649.6582),(10 657.6439),(11 658.7315),(12 659.59717),(13 661.6913),(14 659.64325),(15 652.469),(16 648.1943),(17 650.72833),(18 659.09454),(19 663.94293),(20 659.585),(21 657.0016),(22 649.6731),(23 643.7761),(24 645.3111),(25 648.5929),(26 650.2757),(27 649.80054),(28 654.8324),(29 654.9778),(30 655.2442),(31 660.63513),(32 662.2558),(33 657.4005),(34 652.1146),(35 649.6548),(36 651.7968),(37 655.3417),(38 653.05896),(39 660.76843),(40 648.1257),(41 656.8134),(42 647.0241),(43 649.6137),(44 648.6407),(45 646.1835),(46 648.81934),(47 644.74445),(48 638.4977),(49 642.52795),(50 643.51306),(51 630.4716),(52 641.1267),(53 644.795),(54 638.53644),(55 637.5999),(56 646.2725),(57 632.1161),(58 633.89557),(59 634.7707),(60 650.05756),(61 654.1056),(62 654.8203),(63 648.8531),(64 642.05786),(65 635.1752),(66 636.38336),(67 638.67395),(68 657.1206),(69 660.21533),(70 655.1395),(71 643.50336),(72 643.5507),(73 632.6302),(74 628.3033),(75 631.1293),(76 635.26746),(77 647.61273),(78 653.453),(79 651.4021),
(1 611.11676),(2 645.1495),(3 667.1472),(4 671.7225),(5 661.22784),(6 668.8029),(7 661.06793),(8 653.709),(9 659.65625),(10 660.1125),(11 670.7647),(12 671.251),(13 674.80865),(14 677.1132),(15 663.8609),(16 666.169),(17 659.63104),(18 662.2326),(19 659.35736),(20 651.6417),(21 650.9169),(22 656.4624),(23 658.6635),(24 652.7259),(25 651.9867),(26 660.0434),(27 658.45703),(28 655.09106),(29 654.222),(30 642.49445),(31 648.9095),(32 651.30695),(33 652.32025),(34 664.1196),(35 660.893),(36 653.5431),(37 648.60675),(38 651.16064),(39 640.86584),(40 651.5591),(41 653.7426),(42 662.6816),(43 661.2606),(44 650.13916),(45 659.15027),(46 647.7747),(47 649.0945),(48 647.3654),(49 630.3798),(50 650.4141),(51 645.89514),(52 654.12054),(53 657.2409),(54 645.56287),(55 644.1249),(56 641.09204),(57 638.9407),(58 640.1888),(59 659.7231),(60 655.274),(61 663.83685),(62 661.92664),(63 655.9633),(64 648.66437),(65 643.4199),(66 652.7258),(67 656.68695),(68 665.482),(69 663.20026),(70 665.8763),(71 659.8728),(72 652.55347),(73 644.3373),(74 652.07306),(75 651.6976),(76 658.02155),(77 650.1201),(78 678.3829),(79 672.8387),
(1 600.65796),(2 640.36066),(3 653.1332),(4 655.9026),(5 664.69745),(6 663.41595),(7 656.1397),(8 658.2238),(9 654.667),(10 656.91425),(11 650.16425),(12 660.496),(13 665.22644),(14 660.5415),(15 659.57153),(16 645.4863),(17 647.9509),(18 642.5767),(19 647.15436),(20 641.00806),(21 647.431),(22 642.31354),(23 640.6923),(24 637.566),(25 638.38153),(26 645.8406),(27 637.8944),(28 643.28015),(29 643.9409),(30 642.5586),(31 636.50934),(32 634.3159),(33 634.52014),(34 643.4334),(35 639.2278),(36 642.19366),(37 634.4631),(38 635.28094),(39 631.19543),(40 635.02234),(41 640.4497),(42 644.3968),(43 647.38513),(44 647.46216),(45 647.2784),(46 645.55457),(47 634.5475),(48 638.88745),(49 625.95776),(50 628.88684),(51 627.914),(52 639.4476),(53 633.2019),(54 625.99725),(55 630.72656),(56 635.0316),(57 624.8632),(58 628.39935),(59 639.79877),(60 647.09595),(61 647.91846),(62 643.1665),(63 641.00134),(64 639.0592),(65 635.8893),(66 631.72125),(67 626.1461),(68 643.9651),(69 648.46954),(70 647.1175),(71 642.77625),(72 641.48193),(73 639.76654),(74 640.7871),(75 635.87354),(76 632.45404),(77 635.93713),(78 645.03436),(79 641.61505),
(1 581.10364),(2 617.05133),(3 624.31494),(4 635.8729),(5 617.1188),(6 622.79626),(7 616.147),(8 616.9733),(9 628.9314),(10 637.0049),(11 631.573),(12 638.14325),(13 635.8794),(14 633.94653),(15 628.9391),(16 635.2221),(17 637.3533),(18 628.7936),(19 638.79486),(20 637.60657),(21 631.9019),(22 634.57874),(23 630.8896),(24 634.3903),(25 628.9589),(26 627.4729),(27 634.50885),(28 636.66254),(29 638.2224),(30 622.4385),(31 634.93054),(32 643.25684),(33 644.67255),(34 651.8776),(35 638.2429),(36 629.25305),(37 636.8266),(38 635.85394),(39 630.6366),(40 639.1977),(41 631.05786),(42 635.07086),(43 631.06354),(44 630.6474),(45 631.18445),(46 628.8732),(47 629.23804),(48 627.3525),(49 630.41565),(50 615.26086),(51 619.37415),(52 620.1348),(53 618.9038),(54 621.35114),(55 618.7208),(56 617.30554),(57 612.42645),(58 612.4864),(59 627.24866),(60 633.06976),(61 633.19604),(62 633.4173),(63 631.1802),(64 623.26666),(65 616.8154),(66 617.0313),(67 615.66846),(68 623.94464),(69 632.72736),(70 634.7128),(71 623.5173),(72 626.37805),(73 615.1414),(74 614.43097),(75 623.0131),(76 621.30426),(77 610.55255),(78 617.94916),(79 622.97144),
(1 578.69525),(2 605.4695),(3 621.057),(4 632.59357),(5 651.6147),(6 647.71246),(7 632.1627),(8 635.8182),(9 628.94543),(10 630.7546),(11 635.9959),(12 635.72034),(13 642.0399),(14 637.89606),(15 638.1194),(16 639.2596),(17 643.8743),(18 634.9738),(19 636.1148),(20 635.25494),(21 624.2557),(22 627.1485),(23 632.6527),(24 635.5034),(25 634.0369),(26 631.0561),(27 619.32404),(28 620.20886),(29 619.7361),(30 623.31586),(31 627.3124),(32 626.1258),(33 631.90454),(34 640.50507),(35 632.8216),(36 625.4782),(37 622.4362),(38 619.849),(39 623.67017),(40 617.3741),(41 617.58246),(42 628.59607),(43 632.27545),(44 626.7142),(45 628.83466),(46 610.33325),(47 604.2451),(48 616.83813),(49 612.66284),(50 615.80334),(51 618.85425),(52 615.87366),(53 609.46423),(54 609.48157),(55 614.6364),(56 612.43835),(57 612.01825),(58 607.6721),(59 619.8683),(60 625.52814),(61 635.46405),(62 631.62134),(63 620.664),(64 619.5993),(65 623.8656),(66 619.329),(67 619.26636),(68 630.7423),(69 631.5414),(70 631.864),(71 623.068),(72 617.7838),(73 626.8483),(74 619.8755),(75 627.0361),(76 615.79694),(77 612.18365),(78 626.742),(79 626.2522),
(1 564.3313),(2 595.46375),(3 621.2348),(4 625.813),(5 630.7762),(6 634.0719),(7 631.4255),(8 623.1901),(9 623.01135),(10 623.0486),(11 627.9309),(12 625.8203),(13 623.7488),(14 625.2118),(15 625.38074),(16 620.1961),(17 623.0767),(18 625.12683),(19 609.37317),(20 615.2729),(21 610.5791),(22 607.9517),(23 606.8718),(24 609.7191),(25 613.32465),(26 615.9215),(27 614.121),(28 612.79755),(29 602.102),(30 607.8075),(31 608.0736),(32 599.2688),(33 618.1729),(34 612.21),(35 621.16656),(36 617.6308),(37 609.7857),(38 600.90295),(39 601.298),(40 601.5),(41 612.7142),(42 618.67065),(43 615.18726),(44 614.22797),(45 610.03375),(46 611.96313),(47 597.2925),(48 600.83606),(49 593.37964),(50 606.5455),(51 598.7644),(52 596.1989),(53 599.74603),(54 604.4616),(55 603.8033),(56 605.3836),(57 595.73724),(58 604.5056),(59 598.9636),(60 620.3662),(61 613.7488),(62 622.05444),(63 612.1968),(64 601.99274),(65 604.1914),(66 608.04254),(67 609.1896),(68 607.5761),(69 617.94977),(70 621.27216),(71 613.26495),(72 608.14526),(73 605.4982),(74 604.4611),(75 603.6977),(76 619.5962),(77 611.80426),(78 615.63904),(79 614.1742),
(1 575.95483),(2 610.4899),(3 626.17175),(4 622.6574),(5 620.5517),(6 627.1883),(7 621.711),(8 619.0545),(9 622.5633),(10 626.5147),(11 630.2783),(12 619.6461),(13 621.86804),(14 622.23004),(15 625.0558),(16 624.6422),(17 629.8138),(18 623.56244),(19 628.54443),(20 624.6141),(21 624.1083),(22 607.26776),(23 618.06335),(24 626.16064),(25 623.98346),(26 630.4353),(27 615.5098),(28 624.634),(29 611.6489),(30 618.24585),(31 616.17725),(32 623.9655),(33 626.7528),(34 625.3664),(35 625.2428),(36 621.387),(37 632.00336),(38 627.97516),(39 626.49744),(40 621.40643),(41 622.77344),(42 620.1865),(43 629.37494),(44 620.84094),(45 622.2395),(46 619.1422),(47 616.92377),(48 614.98914),(49 618.4925),(50 612.27783),(51 607.2158),(52 611.1508),(53 610.6612),(54 614.0216),(55 607.7785),(56 604.75836),(57 605.1902),(58 595.6294),(59 614.24945),(60 623.2579),(61 615.2764),(62 623.4697),(63 614.59827),(64 606.1239),(65 606.60065),(66 613.45013),(67 616.7346),(68 620.54987),(69 629.6188),(70 627.22626),(71 618.2116),(72 609.00635),(73 601.1293),(74 600.8251),(75 606.2037),(76 611.91437),(77 618.18634),(78 623.19977),(79 616.889),
(1 550.22296),(2 587.72217),(3 609.1397),(4 612.50433),(5 618.7424),(6 622.7937),(7 609.64124),(8 603.6131),(9 603.8145),(10 609.9794),(11 611.48236),(12 614.4819),(13 626.4414),(14 616.03),(15 615.4438),(16 607.3231),(17 617.9889),(18 612.9735),(19 615.4706),(20 604.2653),(21 605.82904),(22 601.7125),(23 603.1267),(24 606.47565),(25 596.90216),(26 600.77484),(27 599.3403),(28 607.3821),(29 603.82745),(30 600.55707),(31 607.2788),(32 613.5892),(33 605.8511),(34 605.2983),(35 606.2294),(36 601.5886),(37 605.14014),(38 605.3092),(39 598.1411),(40 600.02167),(41 604.54144),(42 605.84784),(43 607.7114),(44 603.7403),(45 599.7985),(46 607.48444),(47 599.0007),(48 591.9983),(49 581.8065),(50 592.80615),(51 583.5855),(52 598.2478),(53 604.3379),(54 597.1366),(55 595.3692),(56 596.8241),(57 596.6572),(58 593.9766),(59 591.87396),(60 602.66205),(61 609.3364),(62 614.8759),(63 598.1237),(64 602.30566),(65 601.09265),(66 610.672),(67 608.42114),(68 606.19794),(69 607.58734),(70 617.8569),(71 604.20856),(72 603.57434),(73 596.79095),(74 598.1981),(75 593.08374),(76 599.864),(77 599.0022),(78 600.45807),(79 613.8504),
(1 536.96924),(2 581.54645),(3 599.40015),(4 601.55524),(5 615.1362),(6 606.275),(7 597.482),(8 599.57294),(9 595.62396),(10 597.27997),(11 596.72034),(12 602.59814),(13 604.0966),(14 600.6525),(15 597.7085),(16 600.0302),(17 598.7372),(18 592.5484),(19 586.5853),(20 593.74115),(21 587.0826),(22 583.7072),(23 587.2648),(24 578.3016),(25 580.6408),(26 586.6595),(27 576.51385),(28 588.4743),(29 580.2852),(30 581.46185),(31 582.57),(32 587.4453),(33 584.0761),(34 594.2358),(35 592.02924),(36 581.1511),(37 588.11145),(38 589.8187),(39 593.26245),(40 594.54974),(41 592.4962),(42 595.21826),(43 598.2419),(44 597.4351),(45 593.7516),(46 591.9851),(47 582.7906),(48 579.63153),(49 582.2841),(50 586.45197),(51 578.3108),(52 586.45856),(53 590.0778),(54 581.3079),(55 580.5626),(56 577.72644),(57 584.0788),(58 577.94006),(59 593.6399),(60 594.20984),(61 595.11847),(62 599.0297),(63 580.93494),(64 585.67126),(65 584.76697),(66 587.74023),(67 581.07227),(68 591.066),(69 595.9614),(70 593.5868),(71 581.2746),(72 589.7931),(73 586.11523),(74 588.63995),(75 581.80505),(76 585.76404),(77 584.81616),(78 591.95605),(79 595.4829),
(1 541.18225),(2 580.7676),(3 599.21564),(4 605.52673),(5 594.469),(6 591.3612),(7 586.55536),(8 595.558),(9 598.9372),(10 592.9662),(11 589.028),(12 595.86725),(13 593.30817),(14 589.6536),(15 591.8126),(16 586.6416),(17 595.00934),(18 595.58514),(19 608.7086),(20 605.0809),(21 594.24854),(22 588.73566),(23 587.4372),(24 589.88513),(25 587.0513),(26 588.7032),(27 596.14453),(28 594.6087),(29 585.8571),(30 591.54486),(31 597.0145),(32 599.93134),(33 606.23047),(34 610.3508),(35 601.2559),(36 593.4184),(37 597.21857),(38 599.94446),(39 599.32025),(40 598.5107),(41 600.2982),(42 594.8981),(43 600.6128),(44 598.2311),(45 587.0408),(46 594.0456),(47 590.54877),(48 586.68945),(49 581.85596),(50 592.61163),(51 573.8421),(52 579.85815),(53 593.0012),(54 583.71606),(55 577.65967),(56 575.00085),(57 574.9518),(58 578.911),(59 587.3465),(60 603.9811),(61 591.2825),(62 598.2346),(63 600.4354),(64 590.7296),(65 588.8777),(66 586.1301),(67 586.4105),(68 591.6721),(69 603.2689),(70 607.62103),(71 592.7858),(72 583.1612),(73 573.39246),(74 588.5138),(75 578.82605),(76 583.1796),(77 584.2314),(78 598.0788),(79 596.17),
(1 537.0176),(2 565.1163),(3 589.8332),(4 590.14453),(5 594.3768),(6 599.81696),(7 591.62476),(8 586.8593),(9 588.03864),(10 589.6257),(11 587.60333),(12 585.901),(13 586.53485),(14 589.6037),(15 587.1118),(16 591.61743),(17 588.4581),(18 584.8151),(19 588.4881),(20 580.83966),(21 580.3988),(22 581.6565),(23 581.58075),(24 566.2275),(25 579.563),(26 580.1527),(27 586.28345),(28 589.28534),(29 581.66516),(30 584.68396),(31 573.90063),(32 580.63074),(33 582.44775),(34 583.60004),(35 592.8939),(36 583.7495),(37 578.9004),(38 577.066),(39 581.0045),(40 578.7559),(41 584.40106),(42 586.0407),(43 578.67554),(44 582.61066),(45 585.3322),(46 585.45483),(47 575.25336),(48 566.92017),(49 574.2017),(50 564.8885),(51 558.70886),(52 571.03876),(53 575.4514),(54 574.75397),(55 573.2124),(56 568.4747),(57 568.46796),(58 569.5357),(59 577.97943),(60 587.34406),(61 579.3391),(62 588.2839),(63 574.19727),(64 567.46924),(65 569.042),(66 579.9849),(67 585.4016),(68 579.64105),(69 589.4843),(70 591.65466),(71 584.09717),(72 572.8915),(73 576.11884),(74 570.01874),(75 570.9825),(76 565.0704),(77 569.71954),(78 582.2971),(79 583.18915),
(1 535.9847),(2 583.0765),(3 590.3705),(4 591.2316),(5 595.1737),(6 599.32404),(7 595.72626),(8 583.6847),(9 585.4315),(10 586.4613),(11 600.135),(12 602.3211),(13 606.47723),(14 599.91705),(15 590.5242),(16 594.32434),(17 588.9321),(18 593.80896),(19 580.9914),(20 584.2863),(21 585.6779),(22 590.1),(23 592.7268),(24 585.11285),(25 584.50745),(26 588.73914),(27 583.56354),(28 592.0557),(29 588.01337),(30 592.30383),(31 584.3073),(32 581.4108),(33 582.95276),(34 590.3866),(35 595.83887),(36 586.6763),(37 587.2408),(38 583.9187),(39 574.9426),(40 570.86523),(41 579.10443),(42 592.40765),(43 591.8977),(44 592.18317),(45 580.9131),(46 583.06915),(47 566.19696),(48 563.2089),(49 557.8322),(50 573.54333),(51 568.4259),(52 577.39355),(53 579.4482),(54 577.0867),(55 566.57416),(56 566.70917),(57 563.8583),(58 572.3224),(59 571.24976),(60 582.2613),(61 582.66095),(62 579.79144),(63 571.7627),(64 560.8413),(65 569.4515),(66 574.1923),(67 577.0092),(68 583.8417),(69 580.01025),(70 588.64514),(71 582.56604),(72 579.73334),(73 575.8351),(74 579.2853),(75 579.17725),(76 573.34863),(77 580.38995),(78 584.11786),(79 585.62555),
