1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 184393.13),(2 453211.13),(3 829541.94),(4 1582838),(5 2476804.8),(6 3331920),(7 4461068),(8 5655106.5),(9 6730857.5),(10 7947670.5),(11 9134644),(12 10187728),(13 11428305),(14 12648468),(15 13759139),(16 15173621),(17 16695875),(18 18027304),(19 19579322),(20 21072762),(21 22320322),(22 23898914),(23 25516114),(24 26679560),(25 27969590),(26 28891386),(27 29560858),(28 30339600),(29 30982378),(30 31299824),(31 31951798),(32 32682866),(33 33280208),(34 34195970),(35 35385988),(36 36385884),(37 37712716),(38 39215016),(39 40436630),(40 41751228),(41 43162540),(42 44329244),(43 45519180),(44 46763676),(45 47848420),(46 49044332),(47 50659020),(48 52128716),(49 53756884),(50 55779052),(51 57709548),(52 59736900),(53 62264276),(54 64790900),(55 67736390),(56 71060160),(57 74300380),(58 77507896),(59 80965750),(60 84129224),(61 87303400),(62 90660056),(63 93901400),(64 97092520),(65 100686850),(66 103925350),(67 107262720),(68 110460710),(69 113468220),(70 116140584),(71 119031080),(72 121556470),(73 124022590),(74 126548480),(75 128658180),(76 130565540),(77 132430180),(78 133440700),(79 134054340),
(1 60.487846),(2 72.2335),(3 78.74133),(4 83.720856),(5 89.253265),(6 92.896454),(7 97.22829),(8 101.32224),(9 105.000435),(10 109.68724),(11 111.54427),(12 114.15584),(13 117.342094),(14 119.08608),(15 120.72078),(16 120.5879),(17 120.98627),(18 122.589066),(19 121.73113),(20 120.77477),(21 118.342926),(22 116.37714),(23 116.72942),(24 118.43243),(25 117.40502),(26 118.03729),(27 118.26876),(28 118.090065),(29 118.35756),(30 118.31136),(31 118.18798),(32 118.91639),(33 119.02169),(34 119.06744),(35 120.678055),(36 120.97064),(37 122.05246),(38 122.8163),(39 123.92229),(40 124.776634),(41 125.73394),(42 128.81708),(43 129.96428),(44 131.14697),(45 131.86607),(46 133.41612),(47 133.27274),(48 134.41814),(49 134.83452),(50 137.05585),(51 137.12529),(52 138.71204),(53 138.75943),(54 140.13216),(55 140.21893),(56 141.18806),(57 141.34766),(58 141.10985),(59 141.1849),(60 140.0412),(61 140.73196),(62 140.5514),(63 141.17929),(64 141.47668),(65 142.04561),(66 142.40456),(67 142.45879),(68 142.10962),(69 141.7778),(70 142.24713),(71 142.32806),(72 142.30219),(73 142.86798),(74 144.01935),(75 145.57411),(76 147.56493),(77 145.92703),(78 147.45332),(79 148.28773),
(1 58.919514),(2 69.13689),(3 75.17923),(4 80.57352),(5 85.57615),(6 88.63343),(7 92.867966),(8 96.99887),(9 101.36377),(10 106.179695),(11 106.99605),(12 108.68193),(13 110.79519),(14 111.782486),(15 113.57125),(16 114.33999),(17 114.24558),(18 115.3587),(19 115.340195),(20 113.84703),(21 112.711845),(22 110.90724),(23 111.59298),(24 111.57474),(25 110.92412),(26 112.00723),(27 112.83012),(28 113.60544),(29 114.4723),(30 114.82305),(31 116.02509),(32 116.37199),(33 116.20758),(34 118.84053),(35 120.18299),(36 120.1671),(37 120.43769),(38 121.02252),(39 122.25226),(40 120.94309),(41 122.97131),(42 125.461555),(43 127.09861),(44 127.81314),(45 128.85222),(46 130.27905),(47 131.64198),(48 131.31963),(49 131.49548),(50 134.49408),(51 135.25124),(52 136.63054),(53 138.4577),(54 138.02171),(55 139.05214),(56 138.79143),(57 139.7307),(58 138.41447),(59 139.53084),(60 139.70035),(61 139.95705),(62 139.82683),(63 139.20895),(64 140.26898),(65 142.34424),(66 142.96298),(67 142.51903),(68 143.70088),(69 143.57703),(70 143.71089),(71 144.95714),(72 145.71239),(73 145.5128),(74 147.44292),(75 148.06078),(76 147.65298),(77 147.94893),(78 148.4697),(79 149.09346),
(1 58.89825),(2 70.648224),(3 77.45888),(4 83.20128),(5 87.4561),(6 92.53798),(7 96.50419),(8 101.55148),(9 105.977325),(10 109.28559),(11 110.62078),(12 113.33292),(13 115.97498),(14 117.95896),(15 120.18009),(16 120.54244),(17 120.309906),(18 121.25947),(19 119.95218),(20 118.68699),(21 117.530624),(22 116.1904),(23 115.73354),(24 116.6647),(25 115.587715),(26 115.76065),(27 115.869774),(28 114.85586),(29 116.229485),(30 116.75479),(31 116.57226),(32 116.02209),(33 117.384254),(34 118.90241),(35 119.72462),(36 119.80048),(37 120.908325),(38 121.81932),(39 121.933044),(40 122.9874),(41 125.462364),(42 127.426865),(43 129.4623),(44 131.16777),(45 130.5199),(46 132.88356),(47 132.54214),(48 133.28188),(49 135.16325),(50 136.76823),(51 136.48297),(52 136.63663),(53 137.89665),(54 138.07372),(55 138.14804),(56 138.26936),(57 138.03653),(58 137.02779),(59 135.64647),(60 135.09526),(61 134.47964),(62 133.394),(63 133.28548),(64 132.88458),(65 133.59944),(66 133.0435),(67 132.46724),(68 133.5084),(69 133.08324),(70 134.16776),(71 135.63307),(72 135.41055),(73 134.7961),(74 134.69379),(75 136.34358),(76 136.18358),(77 135.15555),(78 135.10991),(79 135.88498),
(1 59.705555),(2 71.00758),(3 76.80681),(4 82.290565),(5 87.824715),(6 92.594376),(7 96.81822),(8 102.55201),(9 107.00872),(10 111.47326),(11 113.53307),(12 117.28029),(13 120.12422),(14 121.26271),(15 124.762245),(16 126.90742),(17 124.793434),(18 125.52797),(19 124.936775),(20 124.142136),(21 121.95934),(22 120.219025),(23 119.59407),(24 118.30572),(25 118.9422),(26 117.922585),(27 117.903244),(28 117.36121),(29 116.61829),(30 115.614914),(31 116.19506),(32 115.768684),(33 116.64916),(34 117.11155),(35 118.55362),(36 119.14264),(37 120.45451),(38 120.94157),(39 122.340385),(40 123.94232),(41 124.401245),(42 126.82456),(43 128.69035),(44 129.7964),(45 131.43121),(46 133.08153),(47 134.41988),(48 135.16158),(49 137.30775),(50 139.08904),(51 139.73679),(52 140.07051),(53 140.35942),(54 140.57753),(55 139.65169),(56 139.27945),(57 138.47658),(58 137.02905),(59 136.39719),(60 135.3298),(61 135.94756),(62 136.04079),(63 134.8112),(64 135.63214),(65 136.86707),(66 136.17249),(67 136.73935),(68 136.40717),(69 137.26573),(70 138.00375),(71 138.89969),(72 139.95914),(73 140.58989),(74 141.36818),(75 141.3626),(76 141.38176),(77 141.27843),(78 142.54459),(79 142.3219),
(1 58.826977),(2 68.8947),(3 75.30977),(4 80.99406),(5 85.66762),(6 90.19179),(7 94.652084),(8 99.502594),(9 101.87635),(10 105.74208),(11 108.08266),(12 110.277626),(13 113.16742),(14 114.324455),(15 116.53204),(16 117.103935),(17 117.91108),(18 118.54305),(19 118.14386),(20 116.60035),(21 115.32532),(22 112.88274),(23 113.87197),(24 113.9633),(25 115.35799),(26 114.5074),(27 115.3206),(28 114.63596),(29 116.77655),(30 116.07419),(31 115.91741),(32 116.230774),(33 117.27418),(34 117.96687),(35 119.69749),(36 120.43888),(37 120.56784),(38 120.95376),(39 122.2151),(40 122.00888),(41 123.76264),(42 125.84192),(43 127.30599),(44 129.70831),(45 130.50697),(46 130.97656),(47 130.44887),(48 130.51344),(49 131.25755),(50 132.54732),(51 133.32878),(52 134.89195),(53 135.3533),(54 135.5943),(55 136.89258),(56 136.83636),(57 136.72545),(58 136.08267),(59 134.71231),(60 135.41759),(61 135.32434),(62 134.58528),(63 133.249),(64 133.41525),(65 134.99887),(66 133.59492),(67 133.76654),(68 133.08789),(69 132.20396),(70 132.83662),(71 133.6206),(72 134.50438),(73 135.73366),(74 136.65819),(75 136.68507),(76 136.86322),(77 137.31352),(78 138.34178),(79 139.1987),
(1 58.45652),(2 69.53661),(3 75.913025),(4 81.46277),(5 86.67747),(6 91.15528),(7 95.777756),(8 99.02522),(9 101.99117),(10 106.11699),(11 107.69485),(12 109.76867),(13 111.67507),(14 113.67721),(15 116.68602),(16 117.87264),(17 117.76818),(18 116.8992),(19 116.66465),(20 115.198616),(21 113.56031),(22 112.38215),(23 112.05697),(24 112.48405),(25 113.63785),(26 114.574776),(27 115.255226),(28 114.31543),(29 114.776184),(30 114.407936),(31 115.608185),(32 115.836655),(33 117.19338),(34 117.36131),(35 118.82478),(36 118.737144),(37 118.74321),(38 119.084595),(39 120.52421),(40 121.709526),(41 123.334526),(42 124.45629),(43 126.45),(44 127.947945),(45 128.15565),(46 129.96817),(47 130.18831),(48 130.74756),(49 131.5478),(50 133.01854),(51 133.39992),(52 133.93196),(53 133.47505),(54 133.25862),(55 133.92633),(56 133.27937),(57 133.01236),(58 132.8994),(59 133.64867),(60 133.1017),(61 132.68979),(62 132.79399),(63 132.64783),(64 132.95975),(65 132.9432),(66 132.59943),(67 132.88675),(68 133.21327),(69 132.32397),(70 132.45032),(71 132.89702),(72 134.3069),(73 135.00476),(74 136.08961),(75 137.48003),(76 138.38243),(77 138.57826),(78 139.13387),(79 140.56206),
(1 58.084312),(2 68.1071),(3 74.511246),(4 78.43166),(5 84.767784),(6 88.9504),(7 92.523445),(8 96.95131),(9 100.53052),(10 103.597046),(11 105.77599),(12 109.494),(13 112.14638),(14 114.66754),(15 116.70806),(16 117.1652),(17 117.74296),(18 117.84653),(19 117.43003),(20 116.08853),(21 113.61644),(22 112.131065),(23 112.80487),(24 113.07884),(25 113.261215),(26 112.8973),(27 112.88879),(28 112.56292),(29 113.49574),(30 112.28927),(31 113.26021),(32 113.92931),(33 114.744385),(34 115.56643),(35 116.05872),(36 116.39434),(37 117.99126),(38 118.41808),(39 120.39646),(40 121.039696),(41 122.71187),(42 125.169914),(43 126.97488),(44 128.8583),(45 129.2634),(46 130.86348),(47 131.89523),(48 132.73631),(49 134.27115),(50 134.95065),(51 136.49841),(52 135.84756),(53 135.80965),(54 138.01859),(55 136.2392),(56 135.73114),(57 135.12335),(58 133.865),(59 133.80188),(60 132.71425),(61 132.32446),(62 132.43773),(63 132.04875),(64 132.69717),(65 132.20927),(66 131.79997),(67 131.87892),(68 131.79176),(69 131.05753),(70 132.03308),(71 131.61923),(72 131.9393),(73 131.18916),(74 132.58978),(75 132.70848),(76 133.10512),(77 132.81834),(78 134.067),(79 135.74529),
(1 58.09349),(2 67.32691),(3 73.43253),(4 78.91284),(5 84.4322),(6 89.13949),(7 93.11189),(8 96.35677),(9 100.42021),(10 103.62873),(11 107.11185),(12 108.4217),(13 111.70197),(14 112.82981),(15 114.300575),(16 115.5532),(17 115.35247),(18 114.4463),(19 114.671585),(20 112.42366),(21 110.54557),(22 109.32979),(23 110.33427),(24 109.702324),(25 109.489494),(26 110.30836),(27 109.97095),(28 110.37997),(29 109.73136),(30 109.43527),(31 111.20286),(32 111.26988),(33 112.6587),(34 114.0637),(35 115.54455),(36 116.0592),(37 117.340805),(38 118.64224),(39 121.0722),(40 123.071945),(41 123.9859),(42 125.459785),(43 128.24162),(44 128.80002),(45 130.19598),(46 131.42595),(47 132.04701),(48 134.08134),(49 136.11526),(50 136.66475),(51 138.17218),(52 137.77705),(53 139.05672),(54 139.58159),(55 139.16412),(56 138.54694),(57 138.62984),(58 138.66246),(59 138.13388),(60 137.3118),(61 137.23299),(62 136.06422),(63 135.60846),(64 137.28389),(65 137.4354),(66 135.77136),(67 136.1349),(68 136.19847),(69 136.60124),(70 137.04298),(71 136.71881),(72 138.11215),(73 138.5739),(74 139.82254),(75 139.57358),(76 141.208),(77 141.61491),(78 141.3164),(79 141.7845),
(1 56.744358),(2 67.21646),(3 74.07779),(4 77.62982),(5 83.776245),(6 86.721794),(7 90.7761),(8 95.83352),(9 98.72512),(10 102.76408),(11 104.63678),(12 107.83224),(13 108.871605),(14 111.63777),(15 113.207596),(16 115.271675),(17 115.30272),(18 114.86982),(19 113.834045),(20 111.97741),(21 110.88646),(22 109.79664),(23 109.91947),(24 109.949425),(25 110.84325),(26 110.368645),(27 108.819626),(28 109.41209),(29 110.59376),(30 109.89026),(31 110.25577),(32 109.673706),(33 109.123695),(34 110.188705),(35 111.42912),(36 111.82708),(37 113.4107),(38 113.44713),(39 113.18361),(40 115.18102),(41 115.61298),(42 118.141846),(43 121.00941),(44 122.4014),(45 122.945),(46 123.74),(47 124.90646),(48 126.29064),(49 128.19102),(50 127.39611),(51 128.65843),(52 129.62193),(53 130.67015),(54 130.53453),(55 129.89156),(56 129.07436),(57 128.97762),(58 127.75667),(59 126.26882),(60 126.02331),(61 127.0736),(62 126.995926),(63 126.13468),(64 124.9495),(65 126.33706),(66 125.25912),(67 124.80637),(68 124.64454),(69 125.802025),(70 125.568146),(71 125.86353),(72 126.81732),(73 126.23042),(74 126.21302),(75 127.02248),(76 126.68856),(77 125.86382),(78 125.1574),(79 125.94798),
(1 56.999393),(2 66.63855),(3 73.11249),(4 77.79822),(5 83.57743),(6 88.234764),(7 93.01478),(8 97.56085),(9 101.65336),(10 105.45828),(11 109.165115),(12 112.65644),(13 114.56428),(14 115.42597),(15 117.53269),(16 118.67434),(17 119.19662),(18 119.28054),(19 118.4532),(20 116.77279),(21 115.08648),(22 111.9259),(23 111.543205),(24 111.29864),(25 111.55758),(26 111.83025),(27 111.67293),(28 112.73215),(29 111.71802),(30 111.77728),(31 113.53348),(32 111.52976),(33 112.62557),(34 112.41137),(35 114.33505),(36 115.56302),(37 115.323616),(38 117.33701),(39 117.77795),(40 119.74335),(41 120.40051),(42 121.373146),(43 123.75255),(44 125.793755),(45 126.28351),(46 127.59336),(47 128.1546),(48 128.87843),(49 129.99402),(50 131.62831),(51 132.61282),(52 133.00296),(53 134.17375),(54 133.86447),(55 132.92902),(56 133.73378),(57 133.30069),(58 133.4533),(59 133.2407),(60 133.86281),(61 133.87245),(62 132.70694),(63 132.54613),(64 131.76805),(65 132.06909),(66 132.64027),(67 131.54967),(68 132.17384),(69 133.21425),(70 133.22246),(71 133.68245),(72 133.93153),(73 134.44914),(74 135.9312),(75 136.4043),(76 139.13826),(77 138.97375),(78 140.14832),(79 139.64882),
(1 55.914246),(2 65.90529),(3 72.30199),(4 76.133095),(5 81.175156),(6 85.75127),(7 89.31243),(8 93.34481),(9 96.03854),(10 98.3511),(11 100.58774),(12 103.40558),(13 104.07942),(14 106.31475),(15 107.010025),(16 108.56434),(17 108.93809),(18 109.34931),(19 109.212234),(20 107.052376),(21 105.66275),(22 105.10553),(23 105.89279),(24 105.534424),(25 105.873276),(26 106.4565),(27 106.177414),(28 105.3658),(29 105.50541),(30 105.9676),(31 106.2597),(32 106.10716),(33 106.47466),(34 107.78089),(35 108.650375),(36 107.78746),(37 108.93355),(38 110.75622),(39 111.317726),(40 112.69149),(41 113.13521),(42 114.41615),(43 115.2738),(44 115.72677),(45 117.60117),(46 118.30989),(47 120.56421),(48 121.42791),(49 122.167885),(50 123.24783),(51 124.22623),(52 123.57351),(53 124.4918),(54 123.81923),(55 124.30814),(56 125.12492),(57 123.76405),(58 124.447426),(59 125.019775),(60 124.9022),(61 124.32963),(62 125.512886),(63 126.659424),(64 125.86049),(65 126.53793),(66 126.746155),(67 127.48053),(68 126.87147),(69 126.106186),(70 126.65733),(71 126.558395),(72 127.36438),(73 127.81419),(74 128.76157),(75 129.81314),(76 128.7286),(77 129.26273),(78 129.94403),(79 128.83907),
(1 55.7141),(2 65.22114),(3 71.322655),(4 77.30264),(5 82.542435),(6 86.6859),(7 91.873276),(8 96.523155),(9 99.39102),(10 102.909744),(11 104.58639),(12 106.836334),(13 107.850395),(14 109.65347),(15 111.813644),(16 111.86899),(17 112.13043),(18 113.50148),(19 112.96315),(20 112.75569),(21 110.91948),(22 109.27226),(23 109.7528),(24 109.04152),(25 109.699936),(26 110.974945),(27 111.0985),(28 109.69824),(29 108.888596),(30 109.5295),(31 108.965065),(32 109.0838),(33 109.216156),(34 109.655235),(35 112.258644),(36 112.94555),(37 112.86102),(38 114.389),(39 114.72973),(40 116.195946),(41 117.91501),(42 120.55302),(43 123.22716),(44 125.40507),(45 128.53596),(46 129.02826),(47 128.36649),(48 129.5252),(49 130.22273),(50 131.86119),(51 131.57654),(52 133.18152),(53 132.95178),(54 131.94588),(55 132.65518),(56 132.03691),(57 130.5656),(58 129.03056),(59 129.08864),(60 128.02614),(61 127.960785),(62 127.24487),(63 127.52318),(64 128.77507),(65 128.90176),(66 128.76138),(67 129.13902),(68 128.52505),(69 127.79547),(70 128.29456),(71 128.20865),(72 127.208145),(73 127.26737),(74 127.536476),(75 128.52539),(76 128.42021),(77 127.210014),(78 129.54294),(79 128.6859),
(1 55.813744),(2 66.51409),(3 71.75247),(4 76.69647),(5 81.8569),(6 86.12182),(7 90.04905),(8 94.363075),(9 97.0972),(10 100.943184),(11 103.66575),(12 107.28159),(13 107.87224),(14 110.2562),(15 113.09593),(16 113.63061),(17 114.17635),(18 113.01352),(19 113.940636),(20 113.77501),(21 110.89243),(22 108.97924),(23 108.7853),(24 107.71347),(25 109.0785),(26 108.67869),(27 109.4966),(28 109.19581),(29 108.16284),(30 108.48973),(31 109.17789),(32 109.0316),(33 109.09177),(34 109.254486),(35 111.0822),(36 110.85737),(37 111.82284),(38 112.90094),(39 113.71653),(40 114.53145),(41 115.219894),(42 116.39909),(43 118.51047),(44 118.969284),(45 119.80073),(46 121.438126),(47 123.28248),(48 126.2481),(49 125.70694),(50 127.14708),(51 127.50165),(52 127.76534),(53 128.42392),(54 129.456),(55 129.48593),(56 128.21849),(57 128.35216),(58 127.910385),(59 128.20267),(60 127.867615),(61 127.85958),(62 127.14524),(63 127.01405),(64 128.09277),(65 129.05505),(66 128.56898),(67 128.38171),(68 128.85654),(69 129.82777),(70 129.85576),(71 131.10672),(72 131.00154),(73 131.19911),(74 130.58046),(75 131.3556),(76 130.36983),(77 131.12248),(78 133.14557),(79 131.3931),
(1 55.258194),(2 64.39715),(3 70.76267),(4 75.91818),(5 81.10961),(6 84.88445),(7 89.89167),(8 93.83224),(9 96.32735),(10 98.90505),(11 101.57377),(12 105.12205),(13 105.94691),(14 109.063614),(15 109.90198),(16 110.39901),(17 111.802124),(18 112.12383),(19 111.23173),(20 109.56837),(21 107.27517),(22 106.187584),(23 106.6004),(24 106.99083),(25 107.87228),(26 108.27117),(27 108.86972),(28 108.00365),(29 108.032),(30 108.73616),(31 109.34584),(32 109.239914),(33 109.61692),(34 110.043015),(35 110.794044),(36 110.92984),(37 112.854515),(38 113.27217),(39 114.05369),(40 115.14204),(41 116.492516),(42 119.38313),(43 120.95334),(44 121.32028),(45 122.500755),(46 123.43075),(47 125.28233),(48 125.35749),(49 127.0022),(50 129.42151),(51 130.0605),(52 129.82022),(53 129.62181),(54 130.70401),(55 130.70514),(56 129.56087),(57 130.15358),(58 129.58028),(59 129.24518),(60 128.2807),(61 127.87189),(62 127.71316),(63 127.19544),(64 127.44239),(65 127.349075),(66 127.56743),(67 127.7656),(68 127.46453),(69 126.98058),(70 127.77443),(71 127.80457),(72 128.33794),(73 128.2666),(74 128.04727),(75 128.91504),(76 129.79129),(77 129.71954),(78 130.46422),(79 132.02649),
(1 54.731304),(2 63.85547),(3 69.578545),(4 74.665474),(5 79.25266),(6 82.48817),(7 86.19662),(8 90.77468),(9 94.58421),(10 96.74513),(11 99.57402),(12 101.22566),(13 103.418686),(14 104.00247),(15 107.48726),(16 108.94439),(17 109.78937),(18 108.38769),(19 107.68048),(20 107.10774),(21 105.87467),(22 103.940414),(23 103.832436),(24 104.05651),(25 104.98971),(26 103.84501),(27 104.340836),(28 104.54085),(29 105.40806),(30 104.2692),(31 104.079666),(32 105.71875),(33 105.77384),(34 105.51284),(35 106.34354),(36 106.19789),(37 107.92196),(38 108.4563),(39 109.308655),(40 109.85143),(41 110.299614),(42 111.354095),(43 115.462616),(44 115.75348),(45 117.604706),(46 116.621574),(47 116.106285),(48 117.69714),(49 120.00887),(50 119.56238),(51 119.567116),(52 119.93518),(53 119.95215),(54 120.40265),(55 120.835815),(56 120.65305),(57 120.7626),(58 120.722725),(59 120.69671),(60 121.11896),(61 120.46055),(62 120.76907),(63 120.52828),(64 120.0988),(65 120.23744),(66 121.66442),(67 120.46439),(68 120.93596),(69 121.768745),(70 121.149315),(71 122.0386),(72 122.21501),(73 121.78852),(74 122.45124),(75 123.41559),(76 123.37815),(77 122.85751),(78 122.00674),(79 122.27284),
(1 54.80419),(2 65.30053),(3 71.39266),(4 76.77699),(5 82.22974),(6 86.19942),(7 89.91173),(8 95.18156),(9 98.78284),(10 101.11284),(11 103.80196),(12 105.114944),(13 107.59043),(14 109.75501),(15 111.66277),(16 113.31137),(17 113.42684),(18 113.44835),(19 112.56598),(20 111.51322),(21 109.888626),(22 108.6818),(23 109.88454),(24 111.125046),(25 109.01197),(26 107.46251),(27 108.3767),(28 109.656715),(29 109.50146),(30 109.5379),(31 109.156105),(32 109.109024),(33 108.637726),(34 108.99928),(35 109.99641),(36 110.84278),(37 111.2596),(38 112.5872),(39 113.53013),(40 112.78071),(41 113.97368),(42 116.33029),(43 118.30559),(44 118.56548),(45 120.20191),(46 119.927956),(47 120.74093),(48 121.460205),(49 122.49528),(50 125.08531),(51 125.74312),(52 126.73111),(53 125.70175),(54 126.678154),(55 128.047),(56 126.74297),(57 125.23669),(58 125.14628),(59 124.824936),(60 124.36964),(61 124.48967),(62 124.195694),(63 124.42037),(64 124.0537),(65 125.433716),(66 125.82878),(67 126.05395),(68 124.70564),(69 125.69049),(70 126.67594),(71 126.79046),(72 126.24868),(73 127.16437),(74 127.24397),(75 127.2335),(76 127.92264),(77 129.07825),(78 129.2462),(79 128.51262),
(1 54.003105),(2 64.01494),(3 69.79632),(4 74.62976),(5 79.455536),(6 83.21798),(7 87.51757),(8 92.24805),(9 95.47725),(10 98.66987),(11 100.19175),(12 101.96464),(13 104.11248),(14 106.13595),(15 106.76059),(16 108.759735),(17 108.85822),(18 108.32742),(19 107.82919),(20 106.49609),(21 104.90261),(22 103.102554),(23 103.86714),(24 104.02456),(25 103.78607),(26 104.20558),(27 105.281334),(28 104.83522),(29 105.21789),(30 104.73603),(31 104.33361),(32 104.41435),(33 104.56812),(34 104.64403),(35 105.29342),(36 106.774956),(37 107.32259),(38 108.39949),(39 110.095726),(40 111.33124),(41 112.99534),(42 115.65179),(43 117.81847),(44 117.508026),(45 118.13263),(46 118.83056),(47 119.71861),(48 119.54152),(49 120.70826),(50 122.65033),(51 123.11444),(52 122.455345),(53 122.24017),(54 123.79101),(55 123.34075),(56 123.8465),(57 122.171455),(58 121.54058),(59 121.83675),(60 121.16402),(61 120.0582),(62 120.7897),(63 121.311455),(64 121.50792),(65 122.14234),(66 121.55225),(67 121.32899),(68 120.59202),(69 121.31609),(70 122.03536),(71 122.988914),(72 122.9634),(73 122.84219),(74 123.80512),(75 125.44301),(76 125.63824),(77 125.26458),(78 126.08773),(79 127.03625),
(1 53.85226),(2 63.342632),(3 69.423096),(4 74.43607),(5 79.463455),(6 83.37172),(7 87.29961),(8 91.900826),(9 93.72913),(10 98.773254),(11 100.677414),(12 102.202286),(13 104.699585),(14 106.56511),(15 108.71372),(16 107.75026),(17 109.3284),(18 108.72885),(19 108.40577),(20 108.44873),(21 106.9244),(22 104.61236),(23 103.86767),(24 103.30713),(25 104.262405),(26 103.675156),(27 104.36826),(28 104.51254),(29 103.6108),(30 104.526764),(31 105.36549),(32 105.41073),(33 105.29505),(34 106.171715),(35 106.387024),(36 107.776184),(37 109.1606),(38 110.59424),(39 111.65574),(40 113.00083),(41 113.57531),(42 115.63145),(43 118.50054),(44 120.02199),(45 121.27836),(46 122.12476),(47 123.11047),(48 124.72154),(49 126.1432),(50 127.72329),(51 128.0498),(52 127.57513),(53 128.75665),(54 129.52155),(55 129.35944),(56 128.90239),(57 127.142426),(58 125.11413),(59 125.56116),(60 124.55447),(61 123.912834),(62 123.2448),(63 122.546616),(64 121.38871),(65 121.416985),(66 120.52432),(67 119.925415),(68 119.245255),(69 118.90593),(70 119.306755),(71 118.88187),(72 119.04672),(73 118.699715),(74 117.65122),(75 119.58062),(76 119.33854),(77 119.471054),(78 118.939896),(79 119.59821),
