1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 454792.4),(2 1457979.4),(3 2980811.8),(4 4766362),(5 6838145.5),(6 9020278),(7 11223203),(8 13464892),(9 15639623),(10 17898758),(11 19844950),(12 21716774),(13 24039494),(14 26283322),(15 28168870),(16 30034542),(17 31977144),(18 33921156),(19 36140764),(20 39115860),(21 42790770),(22 47492828),(23 52420020),(24 54861744),(25 56874956),(26 58491010),(27 59252716),(28 59524224),(29 59446212),(30 59084930),(31 58787620),(32 58463492),(33 58026236),(34 57834164),(35 57460260),(36 57180356),(37 57050628),(38 57088188),(39 57360716),(40 58402676),(41 59303916),(42 59943040),(43 60224240),(44 60523170),(45 61602540),(46 63429420),(47 65593172),(48 68023140),(49 71285590),(50 74711860),(51 78290870),(52 82143224),(53 86132010),(54 89964984),(55 93603580),(56 97093416),(57 100831064),(58 104473096),(59 108772710),(60 112570460),(61 115835416),(62 118915210),(63 122458824),(64 124875620),(65 128382120),(66 132691096),(67 138235900),(68 143408620),(69 146110350),(70 147355250),(71 147500880),(72 145639950),(73 142644340),(74 139161700),(75 136267540),(76 133100920),(77 129743064),(78 126378650),(79 122412184),
(1 27614.934),(2 39478.523),(3 42260.31),(4 43760.848),(5 48649.496),(6 51809.23),(7 52842.63),(8 55090.305),(9 58024.73),(10 57623.92),(11 55307.023),(12 54342.59),(13 54011.527),(14 53691.89),(15 52414.703),(16 52926.24),(17 53602.074),(18 54105.367),(19 56394.76),(20 58123.234),(21 58534.688),(22 58278.25),(23 58389.395),(24 60215.367),(25 60024.24),(26 59598.72),(27 60088.332),(28 59730.875),(29 57645.22),(30 56970.016),(31 56900.69),(32 57696.72),(33 59089.64),(34 60602.063),(35 61330.21),(36 61119.04),(37 62830.17),(38 63425.367),(39 64283.1),(40 63419.383),(41 62963.207),(42 62227.88),(43 60904.2),(44 60365.703),(45 60238.383),(46 60350.79),(47 61382.047),(48 62286.36),(49 64014.63),(50 65072.836),(51 64309.063),(52 64533.63),(53 64684.234),(54 65338.754),(55 64175.445),(56 63843.63),(57 63911.977),(58 62685.8),(59 61810.617),(60 61004.973),(61 61088.01),(62 61949.11),(63 61299.887),(64 61648.543),(65 61521.27),(66 61548.555),(67 61862.54),(68 62041.953),(69 63032.9),(70 63114.668),(71 63154.63),(72 62689.69),(73 62793.27),(74 62505.695),(75 62378.62),(76 61435.06),(77 61956.805),(78 62032.566),(79 61495.207),
(1 26956.582),(2 38453.156),(3 40562.09),(4 42168.203),(5 47386.344),(6 50859.293),(7 52356.24),(8 53932.516),(9 55581.836),(10 54541.742),(11 53356.746),(12 53341.04),(13 53497.71),(14 53355.59),(15 51135.543),(16 51189.598),(17 51707.254),(18 52314.438),(19 54626.375),(20 55683.098),(21 56097.137),(22 55029.293),(23 55272.492),(24 56376.223),(25 57275.844),(26 58383.324),(27 58895.344),(28 57795.746),(29 55614.402),(30 55582.855),(31 56534.15),(32 58069.707),(33 59252.387),(34 60093.816),(35 60568.21),(36 61146.344),(37 61389.89),(38 62975.813),(39 63635.676),(40 63704.254),(41 63656.07),(42 62847.977),(43 60723.223),(44 60761.15),(45 61319.402),(46 61698.598),(47 61532.465),(48 62099.85),(49 62535.656),(50 63706.176),(51 63617.027),(52 64628.11),(53 63364.85),(54 63873.938),(55 62847.883),(56 63136.813),(57 62835.816),(58 61877.145),(59 61651.777),(60 60666.242),(61 59831.08),(62 59980.84),(63 60264.83),(64 60380.336),(65 60368.09),(66 60320.25),(67 60878.344),(68 61727.742),(69 62049.41),(70 62416.266),(71 62681.656),(72 62005.03),(73 61768.29),(74 60427.477),(75 60016.707),(76 58774.87),(77 59370.027),(78 59938.973),(79 59531.844),
(1 25839.441),(2 35879.484),(3 37334.24),(4 38945),(5 43940.668),(6 48298.95),(7 49912.234),(8 51034.566),(9 52595.406),(10 52241.45),(11 51546.027),(12 50573.926),(13 49938.96),(14 49333.234),(15 48076.36),(16 49113.82),(17 49271.887),(18 49863.844),(19 51142.46),(20 51674.973),(21 52333.977),(22 51761.453),(23 53336.348),(24 54423.285),(25 55173.766),(26 55024.844),(27 55028.734),(28 55049.086),(29 53917.152),(30 53773.336),(31 54674.563),(32 54954.72),(33 56174.656),(34 56952.742),(35 57329.664),(36 57640.984),(37 58498.324),(38 58876.535),(39 59409.05),(40 59269.293),(41 58316.6),(42 58049.82),(43 56977.258),(44 56648.324),(45 56995.875),(46 57012.074),(47 57175.523),(48 57644.527),(49 58335.984),(50 59618.64),(51 58955.6),(52 59920.406),(53 59144.445),(54 60257.164),(55 59376.805),(56 59147.18),(57 58543.055),(58 57567.246),(59 57589.184),(60 56752.707),(61 56473.855),(62 56644.234),(63 57681.73),(64 57559.914),(65 57493.125),(66 57320.86),(67 57017.605),(68 57464.063),(69 58132.58),(70 58290.832),(71 58713.066),(72 58848.625),(73 59341.09),(74 57990.406),(75 57724.4),(76 56513.344),(77 57523.965),(78 57731.785),(79 57823.258),
(1 25290.385),(2 34715.977),(3 36050.484),(4 37879.74),(5 42334.848),(6 47479.457),(7 48475.535),(8 49565.74),(9 51131.637),(10 51087.516),(11 50100.363),(12 49052.234),(13 48509.082),(14 47757.004),(15 47245.76),(16 47279.484),(17 46819.29),(18 47876.438),(19 49285.99),(20 50377.27),(21 50550.3),(22 50021.016),(23 50590.703),(24 52722.855),(25 53950.563),(26 53866.457),(27 54007.586),(28 52915.586),(29 52676.402),(30 52209.805),(31 52854.895),(32 53313.484),(33 54307.65),(34 55138.04),(35 55785.664),(36 55815.156),(37 57189.27),(38 57656.66),(39 57294.27),(40 57945.625),(41 58040.418),(42 57552.594),(43 56151.445),(44 56290.664),(45 55976.555),(46 55459.805),(47 54973.883),(48 54950.043),(49 55506.918),(50 56005),(51 56416.082),(52 57055.113),(53 56234.742),(54 57318.035),(55 56931.543),(56 57101.867),(57 57372.492),(58 57158.77),(59 57582.31),(60 56540.99),(61 56437.48),(62 56940.613),(63 56469.324),(64 57074.76),(65 56279.86),(66 55558.516),(67 56081.35),(68 55838.867),(69 56662.26),(70 57337.348),(71 57536.555),(72 57966.996),(73 58410.7),(74 57415.965),(75 56406.035),(76 55196.023),(77 56830.805),(78 56841.777),(79 57074.113),
(1 24899.338),(2 33982.727),(3 35874.293),(4 37289.48),(5 41296.133),(6 45432.76),(7 45347.81),(8 46585.063),(9 48188.105),(10 48856.266),(11 48711.57),(12 48205.58),(13 47020.61),(14 45732.66),(15 46786.945),(16 47513.87),(17 47680.15),(18 48152.48),(19 49010.49),(20 49944.684),(21 49832.2),(22 49864.027),(23 51609.78),(24 53364.242),(25 54866.31),(26 53965.906),(27 53743.03),(28 52367.004),(29 51904.957),(30 51182.76),(31 51302.133),(32 52875.254),(33 53651.938),(34 54111.03),(35 55360.58),(36 55293.99),(37 56318.965),(38 56440.547),(39 56586.047),(40 56255.91),(41 56612.418),(42 55700.15),(43 54482.563),(44 55192.445),(45 54429.836),(46 53821.66),(47 54076.84),(48 54607.566),(49 55375.387),(50 56493.555),(51 56548.996),(52 56911.773),(53 56742.668),(54 57599.64),(55 56500.67),(56 56938.848),(57 57269.684),(58 57414.688),(59 57033.938),(60 56562.97),(61 55864.945),(62 56016.348),(63 55947.73),(64 56230.477),(65 55705.016),(66 55287.133),(67 56197.36),(68 56074.52),(69 56180.016),(70 56823.895),(71 56783.105),(72 57617.82),(73 57857.406),(74 56391.21),(75 55981.93),(76 55216.39),(77 55858.027),(78 56211.105),(79 55983.547),
(1 24517.885),(2 33780.504),(3 36083.684),(4 36379.867),(5 40166.71),(6 44452.047),(7 43978.227),(8 45687.01),(9 47234.547),(10 47598.797),(11 46785.22),(12 46297.684),(13 45969.16),(14 45826.313),(15 47062.383),(16 46424.656),(17 46137.258),(18 46483.73),(19 47429.25),(20 47702.18),(21 47976.215),(22 48714.52),(23 50367.605),(24 52055.15),(25 52995.11),(26 53248.617),(27 53235.47),(28 52321.043),(29 51462.605),(30 51272.508),(31 51970.59),(32 52522.055),(33 53429.63),(34 54286.727),(35 54398.004),(36 54175.688),(37 54581.29),(38 54809.332),(39 55624.758),(40 55763.133),(41 56033.07),(42 55279.27),(43 54397.33),(44 53824.25),(45 53969.33),(46 53038.523),(47 53086.99),(48 53536.383),(49 53571.105),(50 53959.258),(51 53342.258),(52 53966.6),(53 54289.88),(54 55178.426),(55 54201.137),(56 55103.934),(57 54756.277),(58 54012.438),(59 54483.496),(60 54206.805),(61 54136.715),(62 54289.22),(63 54390.973),(64 55406.477),(65 54564.934),(66 53985.67),(67 54016.957),(68 54360.668),(69 54553.59),(70 55263.465),(71 54835.15),(72 55273.316),(73 55299.848),(74 54613.27),(75 54169.37),(76 53698.313),(77 54481.51),(78 55303.74),(79 55174.95),
(1 23783.27),(2 32138.756),(3 33938.94),(4 35107.875),(5 39248.277),(6 42775.625),(7 42838.86),(8 44219.953),(9 45806.008),(10 45916.31),(11 45608.59),(12 44286.375),(13 44080.99),(14 45215.203),(15 46570.824),(16 46173.676),(17 45745.957),(18 45087.05),(19 45949.68),(20 46236.04),(21 45882.34),(22 46651.215),(23 47633.27),(24 48885.395),(25 49235.785),(26 49839.375),(27 49602.727),(28 48907.93),(29 48383.01),(30 48684.543),(31 48835.813),(32 48891.934),(33 49600.96),(34 50788.55),(35 50697.043),(36 51257.137),(37 51471.742),(38 52049.633),(39 52942.04),(40 53162.176),(41 52890.58),(42 51550.313),(43 51400.77),(44 51479.402),(45 52627.773),(46 51982.07),(47 51675.67),(48 51469.957),(49 52447.637),(50 52520.367),(51 52099.06),(52 53975.117),(53 54483.555),(54 55188.867),(55 54550.91),(56 55498.67),(57 55340.117),(58 56081.793),(59 56662.09),(60 55020.207),(61 55088.082),(62 55257.51),(63 55242.375),(64 55113.883),(65 54119.043),(66 53556.383),(67 53969.906),(68 54094.105),(69 54188.08),(70 54353.273),(71 54515.12),(72 54671.504),(73 55549.707),(74 54952.875),(75 55006.43),(76 54638.473),(77 55557.617),(78 55577.297),(79 55310.254),
(1 22585.584),(2 30646.945),(3 32258.822),(4 33069.723),(5 37071.832),(6 40648.65),(7 40941.426),(8 41852.746),(9 42583.01),(10 42820.523),(11 43314.574),(12 42298.418),(13 42501.543),(14 43235.297),(15 43886.758),(16 43279.332),(17 43151.082),(18 42995.977),(19 43065.1),(20 43124.27),(21 43466.02),(22 44355.773),(23 45557.113),(24 46005.844),(25 47072.508),(26 47646.688),(27 48137.523),(28 47170.918),(29 47165.883),(30 46915.953),(31 47170.766),(32 47046.793),(33 47561.13),(34 48573.38),(35 49200.887),(36 50078.68),(37 50323.805),(38 50850.023),(39 51029.363),(40 51128.547),(41 52115.848),(42 51333.39),(43 51107.8),(44 50522.168),(45 51130.066),(46 49832.06),(47 49201.707),(48 49913.703),(49 50683.883),(50 50885.49),(51 50956.188),(52 51972.074),(53 51579.406),(54 52165.438),(55 51871.83),(56 52931.61),(57 53373.242),(58 54161.137),(59 54295.11),(60 53033.715),(61 53516.34),(62 52553.832),(63 52278.76),(64 52753.207),(65 52394.563),(66 52368.66),(67 52476.055),(68 52068.11),(69 52538.633),(70 52538.63),(71 52758.383),(72 53497.605),(73 53962.707),(74 53897.477),(75 53125.3),(76 52283.99),(77 53318.465),(78 53453.715),(79 53199.68),
(1 21403.295),(2 29346.854),(3 30816.299),(4 31838.715),(5 35482.098),(6 38852.734),(7 39279.813),(8 40309.164),(9 41836.387),(10 42004.258),(11 41958.24),(12 41518.35),(13 42171.28),(14 42435.227),(15 42460.9),(16 41679.402),(17 41396.887),(18 41995.926),(19 42304.305),(20 42496.688),(21 42743.434),(22 43038.426),(23 43933.105),(24 43867.38),(25 45899.418),(26 45964.06),(27 46816.98),(28 47008.574),(29 47002.75),(30 46412.36),(31 47227.52),(32 47653.066),(33 47893.797),(34 47854.297),(35 48622.848),(36 48634.566),(37 49139.08),(38 49520.28),(39 49507.324),(40 49233.98),(41 49118.02),(42 49260.848),(43 48992.43),(44 48787.324),(45 47954.273),(46 47025.742),(47 47359.582),(48 48341.418),(49 48449.617),(50 48316.82),(51 47884.016),(52 48738.816),(53 48373.41),(54 49712.15),(55 49963.355),(56 50281.65),(57 50161.74),(58 50762.41),(59 50474.85),(60 50186.836),(61 50393.875),(62 50055.133),(63 50136.535),(64 50036.46),(65 49678.8),(66 49675.31),(67 49433.918),(68 49150.082),(69 49779.75),(70 50410.617),(71 50560.727),(72 51019.918),(73 51150.184),(74 51477.44),(75 50546.44),(76 49720.41),(77 50288.063),(78 50569.2),(79 50229.633),
(1 20848.432),(2 28529.398),(3 30080.705),(4 31496.164),(5 35098.313),(6 38238.97),(7 38075.48),(8 38677.004),(9 40366.09),(10 40284.62),(11 40437.16),(12 40323.953),(13 40876.633),(14 40432.668),(15 41322.582),(16 41576.355),(17 41820.754),(18 42595.832),(19 42331.07),(20 42471.938),(21 42138.727),(22 41994.023),(23 42782.285),(24 43495.855),(25 44719.387),(26 45430.58),(27 45762.72),(28 46181.082),(29 46461.027),(30 46179.953),(31 46271.395),(32 46063.813),(33 46174.75),(34 46608.766),(35 46727.145),(36 46906.355),(37 47669.723),(38 48270.66),(39 48321.895),(40 48535.254),(41 48038.996),(42 47804.05),(43 47685.37),(44 48107.51),(45 47537.535),(46 46704.676),(47 46360.24),(48 46034.28),(49 46785.113),(50 46947.74),(51 46649.98),(52 47534.42),(53 47771.535),(54 48516.652),(55 48792.77),(56 48968.652),(57 49112.566),(58 49040.78),(59 48893.12),(60 48839.574),(61 48733.55),(62 47744.81),(63 48101.027),(64 48346.984),(65 47287.926),(66 47446.453),(67 47455.063),(68 47675.043),(69 47823.043),(70 48091.55),(71 48501.684),(72 48790.26),(73 49237.605),(74 49527.223),(75 49077.543),(76 48462.11),(77 48691.168),(78 48717.063),(79 48868.59),
(1 20793.246),(2 28634.523),(3 30167.781),(4 31441.955),(5 34665.96),(6 38038.62),(7 38629.6),(8 39640.586),(9 39980.09),(10 39665.813),(11 40074.17),(12 40945.305),(13 41644.152),(14 41672.84),(15 41764.055),(16 41882.15),(17 42068.098),(18 42045.16),(19 41571.25),(20 41433.227),(21 41419.945),(22 41327.688),(23 42207.773),(24 43033.75),(25 43308.504),(26 43856.26),(27 44501.99),(28 44144.746),(29 44605.36),(30 44415.97),(31 44677.15),(32 44449.387),(33 44668.75),(34 45435.08),(35 45278.742),(36 45186.48),(37 45356.71),(38 45950.8),(39 46251.54),(40 46816.152),(41 46947.547),(42 46041.547),(43 46109.004),(44 46120.508),(45 45052.75),(46 44365.79),(47 44367.797),(48 43531.684),(49 44857.043),(50 45004.33),(51 44772.855),(52 45766.34),(53 45797.91),(54 47512.914),(55 47287.08),(56 47870.348),(57 47651.758),(58 47662.094),(59 47621.2),(60 46686.02),(61 46712.6),(62 46528.387),(63 46863.793),(64 46747.645),(65 45842.39),(66 45712.555),(67 45818.15),(68 46004.37),(69 46148.824),(70 46810.61),(71 47604.42),(72 48582.824),(73 48605.99),(74 48975.047),(75 48580.895),(76 47516.03),(77 47140.133),(78 47442.313),(79 47314.94),
(1 20668.383),(2 28667.246),(3 30054.896),(4 31807.57),(5 35394.13),(6 37955.96),(7 38329.766),(8 39076.945),(9 39774.574),(10 39628.164),(11 40554.29),(12 40781.754),(13 40798.582),(14 41443.094),(15 41321.42),(16 41735.96),(17 42004.508),(18 41858.703),(19 41799.16),(20 42249.156),(21 41891.32),(22 41252.94),(23 41784.824),(24 41715.297),(25 42281.137),(26 43285.215),(27 43182.09),(28 43756.45),(29 44330.44),(30 44103.594),(31 44180.223),(32 44326.613),(33 44631.766),(34 45025.332),(35 44640.996),(36 44207.953),(37 44355.297),(38 44998.496),(39 45509.684),(40 46337.844),(41 46283.75),(42 46052.402),(43 45960.563),(44 45896.23),(45 46235.55),(46 45829.81),(47 45583.684),(48 45614.9),(49 46373.45),(50 46680.375),(51 46552.14),(52 48062.55),(53 48132.266),(54 49271.91),(55 48829.625),(56 48748.36),(57 48738.13),(58 48537.2),(59 48175.88),(60 46849.35),(61 47091.03),(62 46657.19),(63 46559.844),(64 46569.273),(65 46102.902),(66 45999.38),(67 45155.47),(68 45665.086),(69 45988.67),(70 46633.203),(71 46721.055),(72 47056.215),(73 47348.87),(74 47704.367),(75 46750.242),(76 45845.7),(77 45437.74),(78 45913.2),(79 45808.266),
(1 20040.314),(2 27557.293),(3 29069.467),(4 30882.773),(5 33607.434),(6 36011.19),(7 36433.688),(8 37414.242),(9 38172.715),(10 37628.953),(11 38395.58),(12 38214.406),(13 38509.016),(14 38811.594),(15 39408.2),(16 39838.88),(17 40828.82),(18 41298.914),(19 41428.414),(20 41173.797),(21 40661.43),(22 40331.996),(23 40551.016),(24 40494.008),(25 41124.176),(26 42441.703),(27 41964.445),(28 42686.18),(29 42739.543),(30 43299.438),(31 43508.516),(32 43324.62),(33 43616.72),(34 43487.816),(35 43274.914),(36 43230.49),(37 43974.996),(38 44265.168),(39 44623.586),(40 44560.797),(41 44738.234),(42 44690.617),(43 44459.7),(44 43626.215),(45 43919.152),(46 43986.914),(47 43738.72),(48 44201.12),(49 44396.7),(50 44499.664),(51 45179.92),(52 45845.527),(53 45929.484),(54 47417.855),(55 47391.72),(56 47111.887),(57 46875.17),(58 46744.836),(59 46373.535),(60 46157.895),(61 46160.55),(62 45559.688),(63 46159.73),(64 45821.594),(65 45963.535),(66 45913.777),(67 46243.297),(68 46330.156),(69 46800.746),(70 46928.184),(71 46977.57),(72 47296.098),(73 46787.887),(74 46949.516),(75 45827.535),(76 44910.133),(77 44812.37),(78 45333.88),(79 45575.3),
(1 18708.303),(2 26318.111),(3 27956.705),(4 29963.234),(5 32790.27),(6 35440.324),(7 35705.504),(8 36551.2),(9 37431.934),(10 37022.41),(11 37131.832),(12 36976.137),(13 37376.7),(14 37661.875),(15 38109.992),(16 38830.207),(17 39521.34),(18 39623.516),(19 40212.24),(20 40014.957),(21 39605.434),(22 39898.105),(23 39397.297),(24 39281.06),(25 39752.484),(26 40629.207),(27 40887.91),(28 40963.164),(29 40920.11),(30 40932.27),(31 41163.117),(32 41080.348),(33 41222.938),(34 40754.613),(35 40768.8),(36 41049.727),(37 41650.023),(38 41456.973),(39 42044.383),(40 42279.457),(41 42669.09),(42 43281.688),(43 43285.445),(44 43114.613),(45 43236.504),(46 43491.332),(47 43031.824),(48 42963.566),(49 43660.117),(50 43752.543),(51 43885.3),(52 44682.92),(53 44539.37),(54 44965.293),(55 44468.063),(56 45030.266),(57 44420.67),(58 44302.67),(59 43550.813),(60 43416.285),(61 43372.406),(62 42628.31),(63 43215.688),(64 43465.3),(65 43961.543),(66 43307.883),(67 43954.926),(68 43871.06),(69 44030.76),(70 44639.3),(71 44703.25),(72 45138.9),(73 44709.45),(74 44876.074),(75 44707.008),(76 44464.484),(77 44426.246),(78 44409.516),(79 44357.305),
(1 19055.049),(2 26640.28),(3 28180.76),(4 30873.45),(5 34156.92),(6 36449.82),(7 36374.965),(8 36760.39),(9 37396.934),(10 36490.496),(11 35982.527),(12 35997.918),(13 36584.055),(14 36915.1),(15 37813.684),(16 38484.9),(17 39339.758),(18 39519.816),(19 39844.4),(20 40044.16),(21 39110.42),(22 38891.3),(23 38642.984),(24 38702.094),(25 39520.02),(26 40121.027),(27 40128.19),(28 40387.29),(29 41238.094),(30 41182.605),(31 41503.664),(32 41320.504),(33 41771.55),(34 41508.266),(35 41842.457),(36 42257.582),(37 42526.39),(38 42350.71),(39 42608.4),(40 42724.57),(41 42861.887),(42 42929.395),(43 43023.74),(44 43188.523),(45 43322.92),(46 42879.527),(47 43340.836),(48 43655.48),(49 43807.426),(50 44353.39),(51 44534.37),(52 44941.723),(53 44443.344),(54 44996.836),(55 44657.043),(56 44402.063),(57 44108.02),(58 44058.676),(59 43982.152),(60 43249.934),(61 42971.547),(62 42507.5),(63 43634.816),(64 43924.066),(65 44585.707),(66 44266.625),(67 44115.258),(68 44517.33),(69 44440.36),(70 45080.125),(71 44896.617),(72 45087.805),(73 45039.086),(74 45210.195),(75 44725.207),(76 43746.496),(77 43217.996),(78 43683.176),(79 43203.855),
(1 18506.734),(2 26262.387),(3 27885.041),(4 30126.82),(5 32819.582),(6 35244.395),(7 35712.703),(8 36357.363),(9 35815.492),(10 34862.297),(11 34267.742),(12 34773.816),(13 35714.8),(14 36060.17),(15 36800.105),(16 37418.754),(17 38307.22),(18 39021.094),(19 39476.51),(20 39564.99),(21 38475.938),(22 38168.31),(23 38147.625),(24 38379.395),(25 37920.965),(26 38293.758),(27 37919.086),(28 38264.184),(29 39528.67),(30 40001.48),(31 40410.25),(32 39455.12),(33 39701.715),(34 39332.082),(35 39833.973),(36 39942.41),(37 39472.58),(38 39187.336),(39 39873.8),(40 40363.48),(41 41191.004),(42 41491.395),(43 41316.18),(44 41474.082),(45 41214.383),(46 40715.13),(47 40790.484),(48 41442.637),(49 42698.6),(50 43505.08),(51 43489.77),(52 43860.586),(53 43010.28),(54 43798.3),(55 43261.93),(56 43003.3),(57 43023.492),(58 43425.61),(59 43298.07),(60 42919.523),(61 42108.516),(62 42444.582),(63 43037.977),(64 42901.99),(65 43545.637),(66 43346.93),(67 43454.3),(68 43671.492),(69 43339.56),(70 43404.695),(71 43445.49),(72 43354.25),(73 43505.055),(74 43546.074),(75 43176.855),(76 42116.684),(77 42626.31),(78 43144.83),(79 42819.902),
(1 18302.324),(2 25352.95),(3 26569.486),(4 28765.885),(5 31843.164),(6 33369.574),(7 33740.906),(8 34352.58),(9 34359.504),(10 34129.15),(11 34174.297),(12 34167.785),(13 34420.453),(14 34370.484),(15 35579.637),(16 36231.117),(17 37218.1),(18 37803.742),(19 37822.09),(20 37749.492),(21 37058.01),(22 36861.793),(23 37164.027),(24 36763.848),(25 36159.723),(26 37283.086),(27 37482.613),(28 38286.54),(29 39494.61),(30 40376.2),(31 40706.043),(32 39802.05),(33 39733.47),(34 39819.934),(35 39412.24),(36 39087.086),(37 39180.15),(38 39093.527),(39 39695.484),(40 39738.66),(41 40577.516),(42 40781.633),(43 40907.17),(44 41514.754),(45 41270.168),(46 40791.496),(47 41174.813),(48 41174.34),(49 42241.152),(50 42466.023),(51 42222.484),(52 41873.836),(53 41656.473),(54 42325.07),(55 41436.16),(56 41831.75),(57 41372.53),(58 42134.895),(59 41513.01),(60 41195.777),(61 40594.92),(62 41144.195),(63 41338.613),(64 41555.16),(65 42105.07),(66 42020.523),(67 42145.035),(68 42623.836),(69 42645.953),(70 42198.6),(71 42266.98),(72 42088.26),(73 41576.92),(74 41546.656),(75 41523.207),(76 41011.227),(77 40593.39),(78 40752.094),(79 40598.035),
(1 17505.385),(2 24975.5),(3 26962.457),(4 29743.326),(5 32316.135),(6 34066.324),(7 33733.73),(8 34395.973),(9 34383.28),(10 33681.207),(11 33470.1),(12 33891.43),(13 34509.164),(14 34274.26),(15 35714.78),(16 36171.695),(17 36633.23),(18 37562.402),(19 37721.68),(20 37823.6),(21 36990.082),(22 36794.793),(23 36550.773),(24 36059.97),(25 35296.65),(26 36524.582),(27 36456.125),(28 37077.906),(29 37954.75),(30 38200.504),(31 38713.566),(32 38980.965),(33 38636.84),(34 38079.465),(35 37248.62),(36 36721.223),(37 37465.082),(38 37087.992),(39 38065.934),(40 38209.98),(41 38725.684),(42 38973.395),(43 38810.887),(44 38788.773),(45 38975.28),(46 38841.234),(47 39527.61),(48 39952.3),(49 40316.12),(50 40635.715),(51 40194.664),(52 40100.176),(53 39371.363),(54 39784.938),(55 39458.32),(56 39595.18),(57 39576.984),(58 38833.645),(59 38945.184),(60 38866.88),(61 38554.38),(62 38447.695),(63 39272.543),(64 40129.426),(65 40615.918),(66 40683.816),(67 41427.098),(68 41964.367),(69 41838.703),(70 41478),(71 41406.96),(72 41243.19),(73 40872.094),(74 40918.523),(75 40870.27),(76 39972.73),(77 39986.535),(78 40342.64),(79 39867.418),
