1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 165184.77),(2 626806.06),(3 1375966.1),(4 2386077.5),(5 3673331.8),(6 5215374),(7 6977710.5),(8 8966595),(9 11242665),(10 13704277),(11 16370256),(12 19275502),(13 22378576),(14 25622490),(15 29042192),(16 32590890),(17 36319748),(18 40047410),(19 43903484),(20 47804052),(21 51917696),(22 56181548),(23 60651308),(24 65290668),(25 69885610),(26 74687790),(27 79524744),(28 84302696),(29 89078010),(30 93924824),(31 98738240),(32 103616584),(33 108654080),(34 113572380),(35 118440580),(36 123223200),(37 127943420),(38 132534424),(39 136718610),(40 140959500),(41 145071630),(42 148958420),(43 152610510),(44 156212750),(45 159647090),(46 162990220),(47 166106380),(48 169057650),(49 171816820),(50 174333040),(51 176660180),(52 178779630),(53 180696400),(54 182322560),(55 183700690),(56 184957140),(57 185780850),(58 186238340),(59 186174340),(60 185724590),(61 185238830),(62 184092340),(63 182373680),(64 180393400),(65 177850000),(66 175001620),(67 171772560),(68 167919340),(69 163722190),(70 159059360),(71 154075150),(72 148804910),(73 143205060),(74 137295660),(75 131169400),(76 124820120),(77 118363240),(78 111872856),(79 105291976),
(1 556.2414),(2 699.03),(3 769.8161),(4 828.51373),(5 886.6157),(6 916.1264),(7 937.47156),(8 969.64716),(9 1011.2078),(10 1018.9174),(11 1052.2958),(12 1065.3625),(13 1034.5339),(14 1035.2793),(15 1057.6973),(16 1046.6007),(17 1043.1735),(18 1055.6527),(19 1078.1328),(20 1072.1172),(21 1045.8405),(22 1066.9706),(23 1090.6746),(24 1035.2915),(25 1033.5193),(26 1017.138),(27 992.8368),(28 1002.81586),(29 1017.71375),(30 992.5112),(31 1020.8317),(32 1058.4194),(33 1092.395),(34 1098.1891),(35 1131.889),(36 1171.107),(37 1172.6458),(38 1124.1106),(39 1135.1294),(40 1140.2135),(41 1090.4749),(42 1104.3331),(43 1094.1293),(44 1057.3124),(45 1054.615),(46 1082.2239),(47 1094.7495),(48 1100.2915),(49 1117.9973),(50 1143.3948),(51 1148.0919),(52 1155.8138),(53 1188.6971),(54 1183.2448),(55 1145.8347),(56 1120.4458),(57 1100.325),(58 1057.5958),(59 1036.5145),(60 1028.1221),(61 1016.78735),(62 1018.776),(63 1047.8773),(64 1066.869),(65 1089.3577),(66 1110.945),(67 1123.2163),(68 1142.786),(69 1152.0902),(70 1193.3718),(71 1216.4242),(72 1237.4336),(73 1261.2946),(74 1268.4185),(75 1246.0557),(76 1217.6522),(77 1211.1456),(78 1223.7384),(79 1212.0414),
(1 550.00397),(2 685.5806),(3 754.94617),(4 803.3372),(5 866.01807),(6 899.4198),(7 926.6392),(8 978.35583),(9 1026.607),(10 1038.8452),(11 1056.3861),(12 1059.8833),(13 1035.908),(14 1040.8273),(15 1072.8584),(16 1065.931),(17 1071.0374),(18 1087.1881),(19 1127.72),(20 1118.3245),(21 1100.3535),(22 1121.5314),(23 1156.2367),(24 1111.7468),(25 1089.7262),(26 1067.5688),(27 1051.0902),(28 1056.2363),(29 1074.796),(30 1060.3889),(31 1079.6748),(32 1119.7805),(33 1140.2928),(34 1139.3983),(35 1139.5282),(36 1177.0339),(37 1193.6624),(38 1161.929),(39 1190.5527),(40 1171.4277),(41 1129.6509),(42 1133.8104),(43 1113.7089),(44 1070.713),(45 1086.961),(46 1108.141),(47 1124.151),(48 1122.9517),(49 1141.7528),(50 1174.5168),(51 1178.0963),(52 1169.7911),(53 1198.2727),(54 1210.0952),(55 1165.8223),(56 1149.2332),(57 1127.9918),(58 1083.3965),(59 1055.938),(60 1042.6744),(61 1033.3395),(62 1036.373),(63 1081.3854),(64 1098.3164),(65 1134.2416),(66 1149.1619),(67 1166.58),(68 1178.3274),(69 1169.8125),(70 1195.6057),(71 1225.8274),(72 1242.7194),(73 1270.0532),(74 1270.2478),(75 1263.3568),(76 1220.5188),(77 1222.0928),(78 1229.9908),(79 1213.7244),
(1 544.9174),(2 677.0268),(3 753.02496),(4 805.5258),(5 862.83887),(6 903.4491),(7 913.97125),(8 957.88007),(9 997.42865),(10 994.78284),(11 1040.7379),(12 1048.4894),(13 1025.4248),(14 1020.55444),(15 1039.2493),(16 1044.0977),(17 1050.4722),(18 1059.1041),(19 1094.9326),(20 1096.2435),(21 1074.9534),(22 1098.7056),(23 1100.5408),(24 1050.0579),(25 1053.4172),(26 1038.0569),(27 1003.398),(28 1020.87274),(29 1032.7001),(30 1017.7538),(31 1047.7267),(32 1083.3524),(33 1106.7428),(34 1097.5773),(35 1113.0134),(36 1154.7539),(37 1150.5746),(38 1089.4409),(39 1122.767),(40 1133.827),(41 1078.7365),(42 1090.2273),(43 1077.0818),(44 1014.7914),(45 1037.8018),(46 1066.4818),(47 1078.606),(48 1069.2714),(49 1105.3881),(50 1128.5074),(51 1154.2441),(52 1166.7225),(53 1191.2384),(54 1183.2003),(55 1134.3215),(56 1126.3485),(57 1103.7075),(58 1050.8431),(59 1040.5692),(60 1026.1239),(61 1023.3993),(62 1014.81116),(63 1042.9321),(64 1060.0309),(65 1056.202),(66 1075.1299),(67 1084.4171),(68 1100.3777),(69 1120.8094),(70 1160.4623),(71 1185.3298),(72 1199.3813),(73 1226.4225),(74 1224.5668),(75 1209.0457),(76 1168.8868),(77 1157.5914),(78 1185.2734),(79 1168.3833),
(1 532.8716),(2 664.2477),(3 735.758),(4 794.0366),(5 854.1947),(6 898.0764),(7 912.72095),(8 957.92334),(9 1013.46136),(10 1016.68176),(11 1047.9314),(12 1053.4493),(13 1020.8032),(14 1034.9661),(15 1073.8081),(16 1068.8458),(17 1076.6176),(18 1086.7886),(19 1138.0232),(20 1139.3004),(21 1122.1324),(22 1157.1237),(23 1163.9775),(24 1105.9843),(25 1084.3479),(26 1058.8374),(27 1017.43787),(28 1037.4034),(29 1045.3206),(30 1028.3038),(31 1070.2668),(32 1117.8765),(33 1139.2748),(34 1126.3955),(35 1152.1824),(36 1194.3319),(37 1202.3556),(38 1150.3721),(39 1175.854),(40 1171.3783),(41 1127.039),(42 1135.3442),(43 1119.0929),(44 1082.7998),(45 1097.63),(46 1136.5267),(47 1145.0756),(48 1152.8528),(49 1175.4371),(50 1202.5414),(51 1220.2842),(52 1223.4253),(53 1247.7966),(54 1227.378),(55 1172.5397),(56 1164.2811),(57 1130.3408),(58 1086.0994),(59 1067.5413),(60 1062.5096),(61 1049.5006),(62 1056.0127),(63 1086.1237),(64 1089.5693),(65 1099.9674),(66 1105.986),(67 1120.8732),(68 1143.5192),(69 1162.3677),(70 1208.5208),(71 1241.8085),(72 1256.0734),(73 1275.5713),(74 1266.1644),(75 1242.8186),(76 1192.1968),(77 1190.2773),(78 1198.4265),(79 1185.8558),
(1 534.82184),(2 671.316),(3 736.7386),(4 796.07855),(5 861.6429),(6 899.9005),(7 908.13336),(8 951.1095),(9 999.68396),(10 1000.98987),(11 1024.98),(12 1026.4294),(13 1003.9447),(14 1009.45355),(15 1053.4884),(16 1062.9435),(17 1062.2318),(18 1075.5953),(19 1128.3195),(20 1121.0831),(21 1087.6061),(22 1103.8457),(23 1115.8538),(24 1051.7314),(25 1043.0284),(26 1021.19885),(27 981.0643),(28 1001.478),(29 1020.93713),(30 1007.13275),(31 1042.4982),(32 1091.3167),(33 1105.8661),(34 1090.032),(35 1102.0812),(36 1140.6746),(37 1151.278),(38 1082.7344),(39 1098.0043),(40 1097.0121),(41 1042.8785),(42 1051.3542),(43 1029.4556),(44 998.4527),(45 1000.8693),(46 1039.245),(47 1060.2449),(48 1060.3397),(49 1092.0328),(50 1128.9844),(51 1140.0656),(52 1157.5311),(53 1184.5016),(54 1175.5719),(55 1118.6841),(56 1107.0452),(57 1081.1942),(58 1035.3175),(59 1025.8252),(60 1029.2362),(61 1018.22656),(62 1014.5499),(63 1050.5541),(64 1065.1007),(65 1065.8729),(66 1074.6924),(67 1089.9636),(68 1100.1879),(69 1122.0508),(70 1180.2008),(71 1218.9554),(72 1227.4751),(73 1241.4801),(74 1234.2201),(75 1218.2094),(76 1168.839),(77 1152.2936),(78 1157.576),(79 1131.4371),
(1 522.59375),(2 661.7389),(3 727.7003),(4 796.1205),(5 856.5448),(6 894.7574),(7 919.0397),(8 965.00977),(9 1010.6648),(10 1022.2756),(11 1036.6722),(12 1055.3112),(13 1023.5105),(14 1034.8707),(15 1069.8077),(16 1077.4211),(17 1085.1268),(18 1100.5723),(19 1141.0154),(20 1138.2198),(21 1108.6318),(22 1135.6473),(23 1144.9865),(24 1082.5013),(25 1068.4714),(26 1043.8441),(27 998.22076),(28 1019.88403),(29 1033.1339),(30 1009.5864),(31 1024.3447),(32 1067.7773),(33 1089.7261),(34 1099.8268),(35 1127.832),(36 1175.0671),(37 1173.0585),(38 1124.7219),(39 1142.0126),(40 1142.9692),(41 1096.849),(42 1104.7722),(43 1088.6896),(44 1040.1748),(45 1049.0126),(46 1080.3129),(47 1099.7904),(48 1119.4323),(49 1149.4989),(50 1184.0735),(51 1196.2286),(52 1208.1832),(53 1241.5999),(54 1229.3226),(55 1171.0326),(56 1159.4657),(57 1120.3469),(58 1074.2206),(59 1065.8934),(60 1072.2961),(61 1069.5995),(62 1061.8507),(63 1106.1233),(64 1128.6891),(65 1143.8987),(66 1164.9762),(67 1181.3953),(68 1190.9067),(69 1208.7604),(70 1249.47),(71 1274.1084),(72 1291.7905),(73 1301.0791),(74 1282.6805),(75 1260.3474),(76 1227.5295),(77 1208.028),(78 1221.6053),(79 1204.4547),
(1 524.66016),(2 670.02924),(3 738.35596),(4 800.0576),(5 866.0462),(6 906.3808),(7 926.94666),(8 964.0876),(9 1001.05505),(10 994.41425),(11 1008.05066),(12 1016.30084),(13 985.60046),(14 998.7346),(15 1030.1964),(16 1026.2954),(17 1035.6598),(18 1052.704),(19 1092.8555),(20 1095.209),(21 1068.5795),(22 1084.6411),(23 1090.0608),(24 1043.4857),(25 1030.6394),(26 1009.2229),(27 966.86475),(28 984.89825),(29 1000.50006),(30 974.0777),(31 999.4552),(32 1044.253),(33 1057.0317),(34 1066.4269),(35 1084.1664),(36 1111.622),(37 1118.9382),(38 1084.5247),(39 1091.027),(40 1082.119),(41 1031.8085),(42 1042.7313),(43 1030.1216),(44 977.0699),(45 983.35077),(46 1004.9958),(47 1016.4261),(48 1032.4689),(49 1068.5511),(50 1098.5305),(51 1093.7903),(52 1116.1066),(53 1144.111),(54 1127.3575),(55 1076.1442),(56 1056.0313),(57 1014.3932),(58 971.8896),(59 954.6015),(60 961.5111),(61 951.47656),(62 960.91736),(63 1006.78644),(64 1018.54456),(65 1041.732),(66 1068.2792),(67 1090.746),(68 1114.3619),(69 1135.4314),(70 1155.0868),(71 1187.8093),(72 1205.6316),(73 1245.6547),(74 1228.3483),(75 1206.1542),(76 1153.9337),(77 1143.6287),(78 1145.4719),(79 1132.0845),
(1 494.0077),(2 624.0139),(3 690.06573),(4 752.567),(5 804.74365),(6 839.6388),(7 863.2152),(8 901.64417),(9 923.3195),(10 936.2608),(11 943.7251),(12 955.34283),(13 941.86743),(14 949.2747),(15 984.69824),(16 982.0701),(17 978.6899),(18 993.28644),(19 1026.6106),(20 1032.3607),(21 1029.0946),(22 1029.9067),(23 1019.53687),(24 977.7404),(25 961.4396),(26 941.51276),(27 905.6929),(28 931.5442),(29 942.46814),(30 932.37524),(31 949.63947),(32 992.3207),(33 1009.33466),(34 1011.52686),(35 1045.6688),(36 1055.7529),(37 1065.8337),(38 1025.6648),(39 1033.7251),(40 1026.557),(41 995.08185),(42 1012.10516),(43 1006.065),(44 970.22754),(45 974.13727),(46 1002.4527),(47 1019.9889),(48 1024.0667),(49 1049.8354),(50 1053.1156),(51 1061.1017),(52 1059.2095),(53 1078.2382),(54 1085.7494),(55 1050.8563),(56 1029.5046),(57 1007.8231),(58 982.8434),(59 975.8901),(60 982.51965),(61 976.1654),(62 961.6315),(63 993.7456),(64 1011.73975),(65 1016.5406),(66 1030.4858),(67 1047.8048),(68 1059.4349),(69 1059.1907),(70 1083.6176),(71 1118.8951),(72 1127.3953),(73 1153.764),(74 1158.8121),(75 1143.1938),(76 1106.5232),(77 1098.7625),(78 1109.0848),(79 1118.6145),
(1 477.93155),(2 612.5575),(3 684.4865),(4 759.84875),(5 809.4633),(6 849.7802),(7 870.02686),(8 903.50275),(9 942.9883),(10 938.69855),(11 952.3843),(12 958.3859),(13 936.6844),(14 948.3429),(15 974.6085),(16 973.22894),(17 985.14923),(18 996.22546),(19 1019.5328),(20 1025.6862),(21 1015.52234),(22 1030.4655),(23 1040.4464),(24 995.91254),(25 984.01447),(26 959.8549),(27 930.50806),(28 943.2034),(29 955.40375),(30 940.66327),(31 959.22284),(32 973.4631),(33 986.1898),(34 987.9261),(35 1010.8469),(36 1034.5062),(37 1046.1727),(38 1017.5481),(39 1024.1602),(40 1014.38),(41 994.47095),(42 996.56415),(43 985.46466),(44 957.2745),(45 958.8791),(46 975.2972),(47 982.9133),(48 999.17896),(49 1034.0643),(50 1033.7568),(51 1040.9716),(52 1046.2328),(53 1058.5375),(54 1062.6179),(55 1022.84705),(56 1014.57214),(57 982.8689),(58 959.9424),(59 965.8288),(60 964.97736),(61 949.91583),(62 946.1243),(63 964.586),(64 965.76984),(65 960.2153),(66 971.98364),(67 983.12305),(68 993.59125),(69 1009.22766),(70 1045.9958),(71 1069.9679),(72 1083.3901),(73 1101.4635),(74 1093.8359),(75 1076.9619),(76 1043.0673),(77 1037.3599),(78 1057.8816),(79 1042.2115),
(1 477.31403),(2 607.2812),(3 674.1567),(4 730.23035),(5 781.17444),(6 810.2846),(7 828.12683),(8 870.5667),(9 892.3617),(10 886.1433),(11 902.9076),(12 918.3045),(13 888.94293),(14 892.3223),(15 942.0805),(16 953.239),(17 953.08466),(18 976.4412),(19 1011.6203),(20 1004.75055),(21 998.78406),(22 1025.8007),(23 1018.85474),(24 983.1089),(25 966.648),(26 951.8617),(27 913.0968),(28 927.139),(29 940.7771),(30 926.81104),(31 962.915),(32 991.4523),(33 1007.4931),(34 1014.22644),(35 1035.169),(36 1067.7594),(37 1063.372),(38 1011.264),(39 1034.2493),(40 1041.1426),(41 992.3166),(42 1001.98804),(43 991.0609),(44 959.96436),(45 971.3484),(46 1011.1151),(47 1008.7301),(48 1013.25226),(49 1048.5326),(50 1057.8304),(51 1065.0862),(52 1063.125),(53 1080.7633),(54 1085.6698),(55 1040.7626),(56 1012.8488),(57 998.63196),(58 977.1459),(59 958.016),(60 945.9988),(61 934.055),(62 942.2916),(63 977.9936),(64 995.02716),(65 991.1378),(66 1002.6511),(67 1011.10864),(68 1020.29694),(69 1020.2566),(70 1057.6442),(71 1074.5184),(72 1078.7935),(73 1096.43),(74 1088.1039),(75 1075.9824),(76 1027.1462),(77 1018.9833),(78 1027.5962),(79 1002.7356),
(1 482.63138),(2 611.6304),(3 680.2652),(4 747.6912),(5 804.50653),(6 827.98),(7 848.28564),(8 893.85236),(9 914.5171),(10 901.2346),(11 933.89264),(12 936.6437),(13 913.7163),(14 922.90344),(15 970.6193),(16 984.65686),(17 983.02454),(18 1010.246),(19 1044.3706),(20 1039.0063),(21 1026.3196),(22 1055.5706),(23 1082.6399),(24 1034.1694),(25 1008.5715),(26 992.80444),(27 954.61334),(28 961.8084),(29 967.5897),(30 952.0878),(31 970.88403),(32 1001.6959),(33 1018.01526),(34 1015.48474),(35 1025.5664),(36 1050.2332),(37 1052.3727),(38 1015.76385),(39 1018.3294),(40 1015.89166),(41 993.9139),(42 992.1658),(43 981.2852),(44 940.59503),(45 950.6297),(46 985.71454),(47 1000.53546),(48 1003.3898),(49 1024.5353),(50 1042.3153),(51 1048.8424),(52 1068.785),(53 1089.4543),(54 1070.2625),(55 1034.07),(56 1016.41345),(57 993.5717),(58 970.7832),(59 974.10016),(60 969.156),(61 960.2892),(62 964.1579),(63 1000.41113),(64 1019.2433),(65 1017.1355),(66 1037.3999),(67 1041.7974),(68 1045.3087),(69 1049.7451),(70 1102.3871),(71 1116.9296),(72 1135.0599),(73 1156.2415),(74 1146.0206),(75 1141.0427),(76 1092.8876),(77 1084.8553),(78 1102.9803),(79 1091.2523),
(1 478.05188),(2 612.4454),(3 668.5156),(4 729.3488),(5 775.9478),(6 796.2125),(7 807.7155),(8 840.31445),(9 873.1278),(10 866.7145),(11 888.6562),(12 897.12524),(13 867.62427),(14 870.9621),(15 918.6984),(16 927.4951),(17 929.9853),(18 957.5997),(19 1005.67505),(20 1007.58844),(21 984.7409),(22 1019.0198),(23 1034.916),(24 982.8362),(25 971.3925),(26 952.4721),(27 911.19214),(28 920.6016),(29 927.87976),(30 920.32587),(31 954.9993),(32 993.61304),(33 1022.9334),(34 1023.1541),(35 1036.9445),(36 1070.1776),(37 1077.8354),(38 1017.78467),(39 1032.0698),(40 1029.7167),(41 987.82495),(42 986.76587),(43 964.29474),(44 928.28784),(45 939.37634),(46 968.7263),(47 980.61725),(48 984.19226),(49 1000.70856),(50 1005.5137),(51 1001.14435),(52 1014.3872),(53 1041.321),(54 1026.2689),(55 985.9762),(56 979.1943),(57 954.0338),(58 927.2972),(59 922.2529),(60 920.9531),(61 903.959),(62 908.77594),(63 943.2547),(64 966.94354),(65 973.0551),(66 979.417),(67 984.7597),(68 985.26886),(69 1002.4972),(70 1037.2771),(71 1041.072),(72 1062.1654),(73 1077.823),(74 1068.2235),(75 1059.922),(76 1024.1318),(77 1009.73804),(78 1027.5072),(79 999.1319),
(1 466.14157),(2 601.96124),(3 661.44135),(4 717.25574),(5 767.05585),(6 778.9287),(7 796.8567),(8 835.99615),(9 859.7238),(10 858.549),(11 877.3237),(12 889.782),(13 864.7643),(14 873.442),(15 908.7638),(16 919.6625),(17 902.1939),(18 929.64825),(19 970.77985),(20 969.089),(21 950.7493),(22 988.0331),(23 1002.6048),(24 950.73584),(25 927.70807),(26 914.3563),(27 889.6042),(28 904.7055),(29 901.11566),(30 889.2882),(31 921.65845),(32 953.2277),(33 969.95264),(34 971.6027),(35 984.34894),(36 1002.3657),(37 1010.9316),(38 964.02734),(39 977.30133),(40 977.25653),(41 944.08636),(42 937.2936),(43 926.7702),(44 886.57196),(45 901.6728),(46 937.75183),(47 964.1135),(48 952.93536),(49 965.3),(50 983.3763),(51 975.6977),(52 979.3095),(53 998.011),(54 990.69305),(55 962.98004),(56 950.7409),(57 942.6308),(58 909.95593),(59 906.91754),(60 900.7545),(61 898.7696),(62 924.6639),(63 948.49036),(64 970.47095),(65 977.5722),(66 988.106),(67 987.2226),(68 990.6544),(69 1004.80786),(70 1044.286),(71 1053.848),(72 1077.5378),(73 1096.3558),(74 1089.9581),(75 1076.208),(76 1026.0315),(77 1016.6427),(78 1029.5995),(79 1009.07806),
(1 462.13654),(2 594.5594),(3 652.9356),(4 705.1896),(5 749.299),(6 760.7116),(7 773.9618),(8 799.6025),(9 828.6052),(10 824.9149),(11 852.6254),(12 857.2604),(13 840.6903),(14 845.18695),(15 869.77844),(16 870.992),(17 864.80084),(18 886.5337),(19 929.3746),(20 931.29156),(21 923.3956),(22 954.9208),(23 968.95856),(24 935.06036),(25 923.2607),(26 913.65216),(27 881.9946),(28 889.3723),(29 902.1056),(30 891.3444),(31 908.1716),(32 948.7397),(33 964.3218),(34 961.12067),(35 972.9113),(36 993.6404),(37 1010.43036),(38 967.3038),(39 970.25665),(40 976.9451),(41 939.6973),(42 940.39545),(43 917.1117),(44 878.83734),(45 895.5705),(46 921.17194),(47 919.6202),(48 925.09265),(49 943.76355),(50 957.6347),(51 955.97736),(52 958.78925),(53 980.2353),(54 972.34564),(55 926.9489),(56 921.2466),(57 892.5441),(58 851.09106),(59 843.6909),(60 834.6397),(61 828.1448),(62 845.65717),(63 882.7287),(64 904.57416),(65 922.4154),(66 936.5245),(67 939.23615),(68 954.71313),(69 961.9318),(70 991.62305),(71 1011.6903),(72 1023.32),(73 1046.3767),(74 1035.8138),(75 1023.4673),(76 989.2262),(77 989.42236),(78 997.80316),(79 972.93787),
(1 448.10205),(2 576.6675),(3 631.7434),(4 683.3886),(5 723.88116),(6 728.833),(7 747.93097),(8 774.9124),(9 810.722),(10 816.8813),(11 833.36145),(12 846.442),(13 831.4926),(14 833.73083),(15 852.3425),(16 846.2585),(17 844.33185),(18 863.76215),(19 889.4985),(20 881.1674),(21 876.9522),(22 900.60803),(23 907.7402),(24 881.6977),(25 871.9122),(26 867.2739),(27 843.1569),(28 856.9677),(29 867.51605),(30 847.6549),(31 877.77454),(32 911.6117),(33 930.1732),(34 932.3671),(35 947.8664),(36 961.7071),(37 962.48175),(38 923.97107),(39 936.87506),(40 946.3757),(41 920.7619),(42 920.9621),(43 914.4934),(44 891.4756),(45 898.63226),(46 933.289),(47 943.1117),(48 946.4192),(49 961.16644),(50 975.99066),(51 987.9773),(52 984.77905),(53 1009.4648),(54 1001.65845),(55 951.6468),(56 941.64514),(57 921.09595),(58 889.07587),(59 873.28986),(60 864.2437),(61 866.62415),(62 877.19696),(63 933.121),(64 955.2844),(65 965.0442),(66 975.1769),(67 981.03204),(68 1000.4397),(69 999.4593),(70 1033.934),(71 1051.3428),(72 1064.8262),(73 1074.6713),(74 1069.4163),(75 1051.8584),(76 1017.8611),(77 1017.64264),(78 1027.0596),(79 1019.99927),
(1 448.8205),(2 575.7711),(3 621.6398),(4 665.9646),(5 705.983),(6 723.646),(7 739.4894),(8 767.4741),(9 798.6483),(10 809.3262),(11 817.261),(12 831.46295),(13 804.9987),(14 814.29755),(15 836.2756),(16 844.66437),(17 851.3128),(18 873.28424),(19 902.0874),(20 910.1611),(21 900.1592),(22 924.40356),(23 942.63257),(24 906.49194),(25 899.84827),(26 874.664),(27 842.4779),(28 855.481),(29 854.35223),(30 830.53436),(31 855.5816),(32 881.9604),(33 900.54675),(34 909.1262),(35 913.2063),(36 947.8365),(37 957.0487),(38 915.0317),(39 921.95844),(40 931.298),(41 894.48645),(42 898.0305),(43 887.072),(44 846.0958),(45 850.44727),(46 868.5536),(47 879.87897),(48 881.93695),(49 903.14526),(50 927.2351),(51 929.1681),(52 931.575),(53 953.1201),(54 956.1568),(55 920.82477),(56 903.0646),(57 888.85364),(58 849.263),(59 837.87335),(60 832.30096),(61 822.1984),(62 827.97736),(63 867.05334),(64 880.01215),(65 881.4776),(66 890.0307),(67 908.3445),(68 921.5391),(69 921.3149),(70 956.1324),(71 990.88556),(72 997.7602),(73 1019.7876),(74 1023.60297),(75 1019.58466),(76 984.9494),(77 973.64404),(78 986.4753),(79 986.67194),
(1 440.09116),(2 565.39746),(3 625.1725),(4 680.768),(5 727.1498),(6 737.2803),(7 760.07654),(8 790.189),(9 813.55023),(10 817.29156),(11 836.27954),(12 854.7861),(13 834.5707),(14 833.4766),(15 863.5387),(16 865.25037),(17 863.55865),(18 882.9682),(19 904.34845),(20 920.7438),(21 911.0586),(22 925.0577),(23 914.4871),(24 869.417),(25 864.35693),(26 838.8628),(27 806.9687),(28 813.575),(29 832.7779),(30 824.90656),(31 846.47375),(32 872.11346),(33 892.2373),(34 901.52637),(35 917.53644),(36 938.9901),(37 938.15924),(38 908.71387),(39 928.9588),(40 927.74506),(41 898.6664),(42 917.2807),(43 916.07104),(44 881.3483),(45 897.9398),(46 928.62427),(47 940.74243),(48 938.3233),(49 956.27374),(50 971.5494),(51 974.84766),(52 977.8567),(53 1000.43744),(54 1009.4157),(55 971.74445),(56 953.0148),(57 944.2349),(58 914.52246),(59 910.8407),(60 902.8251),(61 893.26807),(62 895.67096),(63 930.8157),(64 950.31964),(65 943.48615),(66 953.76324),(67 972.39),(68 974.9708),(69 980.0058),(70 1010.8157),(71 1019.4067),(72 1029.9888),(73 1054.1693),(74 1045.9639),(75 1030.5592),(76 996.06946),(77 983.92664),(78 982.9694),(79 970.64105),
