1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,500.5,501.5,502.5,503.5,504.5,505.5,506.5,507.5,508.5,509.5,510.5,511.5,
(1 0.00023416146),(2 0.2690052),(3 1.771482),(4 3.4818895),(5 3.510974),(6 4.208148),(7 8.231412),(8 10.411493),(9 10.434288),(10 9.890523),(11 11.617251),(12 14.282404),(13 14.273357),(14 19.92108),(15 21.78377),(16 107.40323),(17 107.24637),(18 109.34121),(19 125.82137),(20 128.13681),(21 128.2349),(22 130.23099),(23 119.144264),(24 128.08878),(25 127.975044),(26 124.57934),(27 117.37248),(28 110.44949),(29 110.08876),(30 108.57033),(31 111.62885),(32 102.24463),(33 102.45881),(34 97.14286),(35 84.641495),(36 87.74406),(37 87.23388),(38 73.13165),(39 72.84293),(40 78.21836),(41 78.28794),(42 80.45251),(43 82.03603),(44 89.181335),(45 89.55593),(46 94.86706),(47 95.89394),(48 95.93724),
(1 0.0011097289),(2 0.29286128),(3 0.9094293),(4 1.0404683),(5 1.0400842),(6 1.1164824),(7 1.4237701),(8 1.5668718),(9 1.5669649),(10 1.528371),(11 1.7069129),(12 1.9052267),(13 1.8995214),(14 2.014093),(15 2.0241995),(16 2.1110287),(17 2.103263),(18 2.1500409),(19 2.060495),(20 2.250513),(21 2.245293),(22 2.2552571),(23 2.210051),(24 2.4049847),(25 2.3960774),(26 2.5031219),(27 2.4534602),(28 2.4421709),(29 2.4383032),(30 2.4179037),(31 2.3676777),(32 2.429729),(33 2.4260046),(34 2.2631931),(35 2.1932757),(36 2.4092348),(37 2.3896844),(38 2.4776955),(39 2.4969082),(40 2.4974122),(41 2.478633),(42 2.4928937),(43 2.4560845),(44 2.339608),(45 2.3379877),(46 2.2798378),(47 2.5035863),(48 2.502382),
(1 0.0010318242),(2 0.2985826),(3 0.8716358),(4 1.0420791),(5 1.0431118),(6 1.1797901),(7 1.4702827),(8 1.5638024),(9 1.5565127),(10 1.5774492),(11 1.7207344),(12 1.8295565),(13 1.8232497),(14 1.8917599),(15 1.9439194),(16 1.9905286),(17 1.9810929),(18 2.0455313),(19 1.9410918),(20 2.1758397),(21 2.160227),(22 2.2687545),(23 2.0936189),(24 2.2484183),(25 2.238821),(26 2.3251367),(27 2.3452582),(28 2.3246663),(29 2.319722),(30 2.348637),(31 2.2646856),(32 2.5134783),(33 2.5064824),(34 2.31446),(35 2.33187),(36 2.4708307),(37 2.4629025),(38 2.578504),(39 2.3897393),(40 2.508329),(41 2.4948227),(42 2.3734481),(43 2.4064102),(44 2.4227364),(45 2.418286),(46 2.2868721),(47 2.4731803),(48 2.4731205),
(1 0.0009152057),(2 0.25284275),(3 0.77677435),(4 0.93319666),(5 0.9318139),(6 1.0352032),(7 1.3114245),(8 1.448069),(9 1.4448912),(10 1.4644641),(11 1.6451545),(12 1.7380579),(13 1.7389605),(14 1.8228968),(15 1.8782519),(16 2.048395),(17 2.0428321),(18 2.028458),(19 1.9980333),(20 2.1202102),(21 2.1175072),(22 2.1700013),(23 2.1704068),(24 2.2999828),(25 2.2954357),(26 2.326257),(27 2.1696072),(28 2.3403466),(29 2.3574638),(30 2.3072476),(31 2.2762616),(32 2.4504435),(33 2.4471102),(34 2.3471959),(35 2.2930498),(36 2.4071846),(37 2.3966022),(38 2.4141276),(39 2.2549386),(40 2.3707368),(41 2.3555152),(42 2.2906356),(43 2.2955914),(44 2.2876394),(45 2.2811344),(46 2.2939417),(47 2.486491),(48 2.4892273),
(1 0.0010244409),(2 0.30659914),(3 0.8520561),(4 1.0249308),(5 1.0291166),(6 1.1483895),(7 1.3604919),(8 1.4704938),(9 1.4604157),(10 1.5280039),(11 1.729907),(12 1.8785967),(13 1.8693382),(14 1.8299578),(15 1.7958723),(16 1.9067602),(17 1.9064972),(18 1.9238641),(19 1.7836467),(20 1.978104),(21 1.9719635),(22 2.031523),(23 1.9720583),(24 2.106346),(25 2.1050758),(26 2.2076476),(27 2.0220428),(28 2.3675694),(29 2.4088132),(30 2.3214712),(31 2.361263),(32 2.518008),(33 2.504548),(34 2.332996),(35 2.2297556),(36 2.437878),(37 2.4465692),(38 2.3484352),(39 2.2927928),(40 2.4215403),(41 2.421274),(42 2.4375806),(43 2.2367287),(44 2.3025668),(45 2.2917104),(46 2.1625807),(47 2.3688843),(48 2.370411),
(1 0.0009757229),(2 0.2578893),(3 0.7957324),(4 1.037994),(5 1.0440376),(6 1.0691245),(7 1.3103462),(8 1.4178377),(9 1.4110583),(10 1.5085334),(11 1.5766821),(12 1.7315359),(13 1.7337497),(14 1.755796),(15 1.7016299),(16 1.8366667),(17 1.8315027),(18 1.9573942),(19 1.8718959),(20 2.1042883),(21 2.1066763),(22 2.066752),(23 2.000747),(24 2.202449),(25 2.1987245),(26 2.144664),(27 2.0247784),(28 2.2645228),(29 2.29253),(30 2.2269597),(31 2.2584736),(32 2.3512115),(33 2.3352726),(34 2.195295),(35 2.1541002),(36 2.3434963),(37 2.335152),(38 2.3325183),(39 2.3006644),(40 2.3393052),(41 2.3206348),(42 2.3307335),(43 2.3452208),(44 2.296727),(45 2.287935),(46 2.2324862),(47 2.3788536),(48 2.3791811),
(1 0.0009795253),(2 0.24987487),(3 0.77224404),(4 0.958101),(5 0.9482405),(6 1.0393821),(7 1.3134187),(8 1.3712826),(9 1.3634176),(10 1.5026994),(11 1.6539836),(12 1.6985224),(13 1.69995),(14 1.7475581),(15 1.7880846),(16 1.9090568),(17 1.9067392),(18 1.9185896),(19 1.8613751),(20 2.1819348),(21 2.1722827),(22 2.138293),(23 1.948592),(24 2.1457043),(25 2.1417322),(26 2.002801),(27 2.0784152),(28 2.2343576),(29 2.2121499),(30 2.2100337),(31 2.201631),(32 2.2929275),(33 2.2714584),(34 2.1284382),(35 2.0488784),(36 2.2665381),(37 2.2701573),(38 2.1950774),(39 2.186943),(40 2.2365663),(41 2.2385476),(42 2.2445638),(43 2.240072),(44 2.235678),(45 2.224828),(46 2.151777),(47 2.2241268),(48 2.2260866),
(1 0.0009531557),(2 0.2513986),(3 0.7964962),(4 0.9637652),(5 0.9653354),(6 1.08204),(7 1.365155),(8 1.3814328),(9 1.3798668),(10 1.4569252),(11 1.6516534),(12 1.838965),(13 1.8402289),(14 1.8015403),(15 1.8148881),(16 1.9684706),(17 1.9613286),(18 1.9458835),(19 1.9408559),(20 2.0948849),(21 2.0853233),(22 2.104944),(23 1.9398419),(24 2.128343),(25 2.1203122),(26 2.094455),(27 2.103668),(28 2.3739758),(29 2.3976264),(30 2.2246451),(31 2.2918897),(32 2.389513),(33 2.377377),(34 2.1941261),(35 2.2566817),(36 2.5730515),(37 2.5712202),(38 2.4654748),(39 2.247496),(40 2.4589314),(41 2.4406214),(42 2.4820893),(43 2.4105692),(44 2.4421277),(45 2.4250033),(46 2.3934777),(47 2.3232543),(48 2.3203804),
(1 0.0010530271),(2 0.26753867),(3 0.8093606),(4 0.9748931),(5 0.9713087),(6 1.1227441),(7 1.3508393),(8 1.387683),(9 1.3814976),(10 1.550763),(11 1.6098199),(12 1.7587156),(13 1.7536286),(14 1.7874852),(15 1.7932189),(16 1.8734998),(17 1.8711792),(18 1.8765469),(19 1.8401964),(20 2.107974),(21 2.097543),(22 2.026259),(23 1.989121),(24 2.1624856),(25 2.1501534),(26 2.1041949),(27 2.167939),(28 2.3750315),(29 2.3361208),(30 2.3116333),(31 2.2432728),(32 2.4227798),(33 2.418429),(34 2.2599847),(35 2.2118528),(36 2.3945563),(37 2.3830762),(38 2.3355198),(39 2.2401083),(40 2.4150765),(41 2.401019),(42 2.2514315),(43 2.1220553),(44 2.1178434),(45 2.1107397),(46 2.0934155),(47 2.23278),(48 2.2318795),
(1 0.0010673974),(2 0.2717389),(3 0.7792997),(4 0.9843484),(5 0.9871009),(6 1.0465566),(7 1.2848821),(8 1.3432038),(9 1.3458577),(10 1.4135298),(11 1.5536519),(12 1.745038),(13 1.7440622),(14 1.697615),(15 1.7055045),(16 1.9133403),(17 1.9149423),(18 1.9026444),(19 1.7133693),(20 1.9432043),(21 1.9427668),(22 1.9248639),(23 1.7881476),(24 1.980668),(25 1.9805479),(26 1.9907347),(27 1.9525274),(28 2.123666),(29 2.1412442),(30 2.108934),(31 2.0881715),(32 2.2495463),(33 2.2417665),(34 2.1219168),(35 2.1385899),(36 2.254351),(37 2.2453597),(38 2.2075286),(39 2.098033),(40 2.1830719),(41 2.1727953),(42 2.1556158),(43 2.0830593),(44 2.1345785),(45 2.1182976),(46 2.2236152),(47 2.2237313),(48 2.2225387),
(1 0.00109843),(2 0.25173357),(3 0.7857884),(4 0.9087653),(5 0.9090769),(6 0.9710305),(7 1.2491593),(8 1.2725089),(9 1.274047),(10 1.4257721),(11 1.4705938),(12 1.5696237),(13 1.5674857),(14 1.689001),(15 1.6873078),(16 1.8696268),(17 1.866455),(18 1.8059604),(19 1.7338465),(20 1.9655464),(21 1.96074),(22 1.942954),(23 1.8238043),(24 1.9693267),(25 1.9606589),(26 1.8551251),(27 2.0067563),(28 2.1484375),(29 2.1538079),(30 2.10662),(31 2.1026683),(32 2.1146414),(33 2.105291),(34 1.9502786),(35 1.9821916),(36 2.1801674),(37 2.1741366),(38 2.156285),(39 2.1507885),(40 2.1761131),(41 2.1656015),(42 2.1785471),(43 2.1434371),(44 2.1352162),(45 2.1326678),(46 2.141634),(47 2.1621313),(48 2.1603873),
(1 0.0010567623),(2 0.23771164),(3 0.7414722),(4 0.87292176),(5 0.8743993),(6 0.94877774),(7 1.231586),(8 1.3541249),(9 1.3547925),(10 1.4415268),(11 1.5551527),(12 1.7001984),(13 1.6996908),(14 1.7631621),(15 1.7919539),(16 1.9469069),(17 1.9405911),(18 1.8724871),(19 1.849155),(20 2.0713227),(21 2.062526),(22 1.928212),(23 1.8488678),(24 2.036692),(25 2.037276),(26 2.0225565),(27 2.049928),(28 2.2109177),(29 2.1630223),(30 2.0908527),(31 2.137375),(32 2.150719),(33 2.1370816),(34 1.9503891),(35 1.9393692),(36 2.1539514),(37 2.1547322),(38 2.23703),(39 2.0048096),(40 2.16176),(41 2.1476183),(42 2.0781422),(43 2.066282),(44 2.0404096),(45 2.027016),(46 2.1472538),(47 2.1128223),(48 2.1118398),
(1 0.0010501057),(2 0.26475063),(3 0.7582824),(4 0.88139886),(5 0.8767002),(6 0.946797),(7 1.2437686),(8 1.3637309),(9 1.3642675),(10 1.4569252),(11 1.5705371),(12 1.6437904),(13 1.6350878),(14 1.6825416),(15 1.7223645),(16 1.7835218),(17 1.7825758),(18 1.8829943),(19 1.7701166),(20 1.8944256),(21 1.8892925),(22 1.8915714),(23 1.7734274),(24 1.9712731),(25 1.9636132),(26 1.9333332),(27 2.0130513),(28 2.0917127),(29 2.1129198),(30 2.0804758),(31 2.0508175),(32 2.0701518),(33 2.0652838),(34 2.0556324),(35 1.9600724),(36 2.1270742),(37 2.12696),(38 2.1191952),(39 2.005594),(40 2.1681511),(41 2.1370409),(42 2.18199),(43 2.095493),(44 2.1363635),(45 2.1212008),(46 2.1110852),(47 2.0863376),(48 2.0865357),
(1 0.00097214483),(2 0.25272128),(3 0.7439332),(4 0.90424734),(5 0.8974668),(6 0.9658912),(7 1.1368709),(8 1.2499001),(9 1.2471431),(10 1.3228197),(11 1.4305891),(12 1.514908),(13 1.5065415),(14 1.568004),(15 1.6336324),(16 1.6928736),(17 1.6918588),(18 1.6959227),(19 1.629308),(20 1.8602872),(21 1.8587459),(22 1.8032677),(23 1.7526),(24 1.940576),(25 1.9339145),(26 1.9033211),(27 1.7813373),(28 1.9519125),(29 1.9350972),(30 2.0149),(31 1.937808),(32 1.9629178),(33 1.9613451),(34 1.9231766),(35 1.958545),(36 2.127232),(37 2.1209774),(38 2.0617034),(39 2.0378928),(40 2.1631422),(41 2.1589515),(42 2.2108238),(43 2.035096),(44 2.103456),(45 2.081872),(46 2.0188313),(47 2.1926415),(48 2.1902907),
(1 0.0010754754),(2 0.25399014),(3 0.7687315),(4 0.9291181),(5 0.93417317),(6 0.99830055),(7 1.2398093),(8 1.3486207),(9 1.3489078),(10 1.4193436),(11 1.5634786),(12 1.6593441),(13 1.6620674),(14 1.7231988),(15 1.7773883),(16 1.8341063),(17 1.8316729),(18 1.8450766),(19 1.8177743),(20 1.9744114),(21 1.9725338),(22 1.9828612),(23 1.8570668),(24 2.0269685),(25 2.0207171),(26 2.0128562),(27 1.9956869),(28 2.1221726),(29 2.1227424),(30 2.1091049),(31 1.9285556),(32 2.1197133),(33 2.1042461),(34 1.9813414),(35 2.023313),(36 2.2921212),(37 2.2822652),(38 2.1719818),(39 2.110052),(40 2.2657375),(41 2.2667837),(42 2.256023),(43 2.1821413),(44 2.157733),(45 2.1606247),(46 2.0828345),(47 2.3749244),(48 2.3732898),
(1 0.0010531163),(2 0.22910194),(3 0.7453474),(4 0.87025625),(5 0.8696489),(6 0.9653251),(7 1.2402773),(8 1.2709526),(9 1.2749635),(10 1.2079573),(11 1.3247511),(12 1.4286401),(13 1.4263796),(14 1.4747181),(15 1.5060731),(16 1.5780965),(17 1.5743573),(18 1.5940797),(19 1.4980003),(20 1.745871),(21 1.744241),(22 1.7332774),(23 1.6044914),(24 1.7245061),(25 1.7208369),(26 1.7681028),(27 1.7920169),(28 1.993959),(29 1.9901491),(30 1.8667611),(31 1.6957504),(32 1.8299655),(33 1.8293338),(34 1.7290258),(35 1.7980827),(36 2.025094),(37 2.0135484),(38 1.9958974),(39 1.8772442),(40 2.0782547),(41 2.0761387),(42 1.9585427),(43 1.9657528),(44 2.0288513),(45 2.017917),(46 1.8593456),(47 1.9855237),(48 1.9858123),
(1 0.0010731284),(2 0.23680092),(3 0.71943307),(4 0.85474557),(5 0.8521707),(6 1.0159302),(7 1.2762569),(8 1.3064253),(9 1.3026174),(10 1.3044395),(11 1.4443433),(12 1.6654358),(13 1.6604736),(14 1.6689719),(15 1.6686935),(16 1.764908),(17 1.763178),(18 1.8440224),(19 1.7734952),(20 1.9968224),(21 1.985685),(22 1.8594855),(23 1.7774861),(24 1.93263),(25 1.9234607),(26 1.9714651),(27 1.9562193),(28 2.0865307),(29 2.0991914),(30 2.0958037),(31 2.0105531),(32 2.1147628),(33 2.1115294),(34 1.988125),(35 2.1011617),(36 2.1179407),(37 2.1165419),(38 2.0930443),(39 2.0570385),(40 2.1062064),(41 2.0973477),(42 2.0183468),(43 1.956342),(44 1.9915813),(45 1.9794282),(46 2.0097682),(47 2.1933596),(48 2.1926382),
(1 0.001031735),(2 0.25526264),(3 0.82923573),(4 0.9211338),(5 0.919821),(6 1.0094172),(7 1.2595189),(8 1.3602055),(9 1.3608631),(10 1.3733386),(11 1.523777),(12 1.5573163),(13 1.5494344),(14 1.6392481),(15 1.6018544),(16 1.8648643),(17 1.8677087),(18 1.9133494),(19 1.8353796),(20 2.0158372),(21 2.0050724),(22 2.0427608),(23 1.9162487),(24 2.1405854),(25 2.1380336),(26 2.0311062),(27 2.0110059),(28 2.2030678),(29 2.2408874),(30 2.2005045),(31 2.1400535),(32 2.2125282),(33 2.2075353),(34 1.9834862),(35 2.0913026),(36 2.229107),(37 2.23149),(38 2.2402368),(39 2.1066895),(40 2.1578064),(41 2.154378),(42 2.2607334),(43 2.1263342),(44 2.1872258),(45 2.1741977),(46 2.1639616),(47 2.2952123),(48 2.294148),
(1 0.0010002715),(2 0.23305088),(3 0.69321656),(4 0.8445867),(5 0.84611475),(6 0.93202704),(7 1.1692176),(8 1.2483033),(9 1.2486528),(10 1.3593127),(11 1.4503877),(12 1.6052678),(13 1.5980479),(14 1.5521973),(15 1.5192499),(16 1.7060909),(17 1.7021929),(18 1.7017403),(19 1.6232623),(20 1.8522613),(21 1.8449004),(22 1.7967252),(23 1.694114),(24 1.9144056),(25 1.9160919),(26 1.8761039),(27 1.8941758),(28 1.9440286),(29 1.9400831),(30 1.9198197),(31 1.9632621),(32 2.0092437),(33 2.0079544),(34 1.8818011),(35 1.7996377),(36 1.9323254),(37 1.9315745),(38 1.8718724),(39 1.9013216),(40 1.9797846),(41 1.9727138),(42 1.9362738),(43 1.9463253),(44 1.9246283),(45 1.9189795),(46 1.8948449),(47 2.032526),(48 2.0315619),
(1 0.0010074294),(2 0.23739439),(3 0.73150104),(4 0.86945164),(5 0.86811954),(6 0.9744866),(7 1.1530622),(8 1.3003877),(9 1.2939554),(10 1.2988477),(11 1.4962896),(12 1.5615705),(13 1.5482125),(14 1.5755224),(15 1.59571),(16 1.6823599),(17 1.6794084),(18 1.6128228),(19 1.5718997),(20 1.7991542),(21 1.7919714),(22 1.7175012),(23 1.6698687),(24 1.776626),(25 1.7666521),(26 1.8229398),(27 1.8713555),(28 2.005833),(29 1.946125),(30 1.9465101),(31 1.8901414),(32 2.05676),(33 2.051489),(34 1.8492181),(35 1.8158042),(36 2.018166),(37 2.012068),(38 1.9813468),(39 1.9110483),(40 2.0504863),(41 2.0534315),(42 2.0188143),(43 2.0235374),(44 2.0539107),(45 2.0436616),(46 1.9905334),(47 2.0114887),(48 2.0130863),
(1 0.0010339379),(2 0.2555854),(3 0.75365466),(4 0.8613007),(5 0.86579764),(6 0.979025),(7 1.108147),(8 1.2646172),(9 1.2591629),(10 1.2764597),(11 1.3309469),(12 1.4547008),(13 1.4536154),(14 1.5119727),(15 1.5255893),(16 1.610894),(17 1.6088474),(18 1.5971),(19 1.6468451),(20 1.8479636),(21 1.8458045),(22 1.8322116),(23 1.6505017),(24 1.8153954),(25 1.8152956),(26 1.7173852),(27 1.7194101),(28 1.6980114),(29 1.6735132),(30 1.7748421),(31 1.8150812),(32 1.9619937),(33 1.962891),(34 1.8212528),(35 1.8132541),(36 1.9521383),(37 1.953439),(38 1.8686236),(39 1.7476156),(40 1.8568714),(41 1.8396865),(42 1.8341225),(43 1.8161594),(44 1.8919523),(45 1.8919672),(46 1.84621),(47 1.976915),(48 1.9787878),
(1 0.00100224),(2 0.25740004),(3 0.777059),(4 0.9339518),(5 0.9336241),(6 1.0348482),(7 1.2757006),(8 1.29653),(9 1.29747),(10 1.3584204),(11 1.3961833),(12 1.5596642),(13 1.5506724),(14 1.5785232),(15 1.5198766),(16 1.667833),(17 1.672257),(18 1.622321),(19 1.5816401),(20 1.7176255),(21 1.7123392),(22 1.6636112),(23 1.7636682),(24 1.9405463),(25 1.937036),(26 1.9112159),(27 1.88729),(28 1.9821543),(29 1.9835459),(30 2.0498562),(31 2.0334373),(32 2.0221927),(33 2.0073583),(34 1.8514721),(35 1.8473516),(36 2.100453),(37 2.086239),(38 2.023703),(39 1.9428883),(40 2.0346322),(41 2.0356357),(42 1.9381616),(43 2.0160356),(44 2.0424953),(45 2.0253751),(46 1.9264673),(47 2.019492),(48 2.0206013),
(1 0.0010259358),(2 0.23051919),(3 0.71161675),(4 0.85132027),(5 0.8480985),(6 0.9907169),(7 1.2420763),(8 1.2555451),(9 1.2497411),(10 1.3181691),(11 1.3503058),(12 1.4667612),(13 1.4664892),(14 1.4898968),(15 1.4425428),(16 1.6284611),(17 1.6243845),(18 1.6348429),(19 1.6079181),(20 1.7550739),(21 1.7509636),(22 1.7389605),(23 1.6444229),(24 1.76958),(25 1.7680898),(26 1.651362),(27 1.7633612),(28 1.9108902),(29 1.9004276),(30 1.912903),(31 1.7816702),(32 1.873135),(33 1.8609593),(34 1.7566187),(35 1.7645589),(36 1.9053143),(37 1.8973893),(38 1.793214),(39 1.788894),(40 1.8871891),(41 1.8799503),(42 1.8693173),(43 1.8603396),(44 1.9074901),(45 1.8918344),(46 1.928022),(47 2.0663161),(48 2.065299),
(1 0.0010462351),(2 0.25882718),(3 0.70185417),(4 0.7647086),(5 0.76571137),(6 0.9010163),(7 1.1040903),(8 1.2233635),(9 1.2223879),(10 1.2279822),(11 1.3481858),(12 1.4319078),(13 1.4232877),(14 1.4606105),(15 1.4591019),(16 1.5848247),(17 1.5842329),(18 1.5770435),(19 1.5161948),(20 1.6392536),(21 1.6355591),(22 1.6233138),(23 1.5030313),(24 1.671665),(25 1.6642536),(26 1.6547958),(27 1.6812807),(28 1.7922516),(29 1.7680911),(30 1.8210281),(31 1.7678474),(32 1.8807137),(33 1.8807002),(34 1.8156719),(35 1.7767552),(36 2.003098),(37 1.9960096),(38 1.8691328),(39 1.8790554),(40 1.8644892),(41 1.8455309),(42 1.8414568),(43 1.9039237),(44 1.9274268),(45 1.907915),(46 1.8391136),(47 1.9721283),(48 1.9727345),
(1 0.0009917335),(2 0.2439345),(3 0.68555266),(4 0.8305388),(5 0.83318925),(6 0.9252515),(7 1.0787052),(8 1.1882132),(9 1.1830513),(10 1.2020035),(11 1.3428154),(12 1.4122473),(13 1.4089289),(14 1.4533038),(15 1.5072349),(16 1.6183078),(17 1.6151309),(18 1.6294025),(19 1.5432031),(20 1.7155447),(21 1.7086784),(22 1.6397253),(23 1.5407914),(24 1.6767262),(25 1.6740154),(26 1.6619027),(27 1.725857),(28 1.852981),(29 1.8321198),(30 1.7863843),(31 1.6798005),(32 1.8014598),(33 1.7899826),(34 1.7251898),(35 1.685234),(36 1.8271625),(37 1.8182061),(38 1.7593507),(39 1.836297),(40 1.8799168),(41 1.865685),(42 1.7536105),(43 1.676789),(44 1.7587326),(45 1.7467288),(46 1.7191545),(47 1.8616501),(48 1.8624051),
(1 0.0010673697),(2 0.23414198),(3 0.7080486),(4 0.8476989),(5 0.8508526),(6 0.9900467),(7 1.1344823),(8 1.1717992),(9 1.1724088),(10 1.2276343),(11 1.3793468),(12 1.4783778),(13 1.4739863),(14 1.5394506),(15 1.4577053),(16 1.6053433),(17 1.6021099),(18 1.6968942),(19 1.6167752),(20 1.754727),(21 1.7492918),(22 1.656872),(23 1.5682663),(24 1.6757663),(25 1.6733111),(26 1.6401201),(27 1.6699777),(28 1.8005867),(29 1.8057332),(30 1.758731),(31 1.6753571),(32 1.7838721),(33 1.7668738),(34 1.6663055),(35 1.7334307),(36 1.8897903),(37 1.8674704),(38 1.8327198),(39 1.8226094),(40 1.7730638),(41 1.7636372),(42 1.7635819),(43 1.7199587),(44 1.7514559),(45 1.7402748),(46 1.6864934),(47 1.8029987),(48 1.8002794),
(1 0.0010514274),(2 0.2282386),(3 0.62775135),(4 0.73943645),(5 0.7399223),(6 0.87801266),(7 1.0802485),(8 1.1902084),(9 1.1900692),(10 1.2027719),(11 1.3248079),(12 1.4700494),(13 1.4592884),(14 1.5287255),(15 1.4058199),(16 1.5661182),(17 1.5630779),(18 1.5484601),(19 1.4699824),(20 1.557709),(21 1.5494244),(22 1.6345612),(23 1.5249087),(24 1.7316992),(25 1.7236818),(26 1.6574738),(27 1.7525997),(28 1.8128645),(29 1.8084664),(30 1.8072895),(31 1.7308244),(32 1.8388085),(33 1.8212136),(34 1.7062086),(35 1.6555171),(36 1.7950044),(37 1.7776666),(38 1.7809234),(39 1.7707466),(40 1.8904438),(41 1.8732955),(42 1.8642951),(43 1.8196057),(44 1.8261142),(45 1.8067461),(46 1.8129098),(47 1.8620869),(48 1.862001),
(1 0.0010186753),(2 0.2305768),(3 0.6769102),(4 0.8188992),(5 0.8189726),(6 0.88478607),(7 1.0842457),(8 1.1667912),(9 1.1626048),(10 1.1695516),(11 1.2494379),(12 1.4182069),(13 1.4184219),(14 1.4125924),(15 1.3704203),(16 1.4418374),(17 1.4374804),(18 1.5377448),(19 1.4506873),(20 1.5374732),(21 1.5266887),(22 1.5459516),(23 1.4733624),(24 1.6675862),(25 1.6648203),(26 1.7482936),(27 1.6624289),(28 1.6662614),(29 1.6637564),(30 1.7376491),(31 1.8040045),(32 1.7617196),(33 1.7471397),(34 1.6901867),(35 1.7372086),(36 1.826747),(37 1.812243),(38 1.8137118),(39 1.6949381),(40 1.7643019),(41 1.7427372),(42 1.8712798),(43 1.7924186),(44 1.8228266),(45 1.8174214),(46 1.7533474),(47 1.8645861),(48 1.863867),
