1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 105790.4),(2 393441.47),(3 844399.56),(4 1452969),(5 2234668.3),(6 3181980.8),(7 4317535.5),(8 5626006.5),(9 7058018.5),(10 8619891),(11 10269887),(12 12064452),(13 14009689),(14 16131381),(15 18341842),(16 20819854),(17 23478870),(18 26338882),(19 29416550),(20 32665376),(21 36043776),(22 39614876),(23 43565840),(24 47729652),(25 52157600),(26 56742304),(27 61589260),(28 66554976),(29 71655960),(30 76828970),(31 82057000),(32 87221060),(33 92338090),(34 97396280),(35 102495780),(36 107602690),(37 112563160),(38 117748330),(39 122622040),(40 127350040),(41 131898696),(42 136447260),(43 140655100),(44 144919380),(45 148913620),(46 152722240),(47 156390510),(48 159922380),(49 163344590),(50 166515410),(51 169733400),(52 172625300),(53 175511820),(54 178552940),(55 181693250),(56 184813200),(57 187849490),(58 190960770),(59 193926190),(60 196852370),(61 199662460),(62 202527870),(63 205198460),(64 207938300),(65 210373420),(66 212746580),(67 214769400),(68 216729340),(69 218390030),(70 219986480),(71 221576400),(72 222991420),(73 224252290),(74 225356720),(75 226267780),(76 226758960),(77 226951760),(78 226872960),(79 226695250),
(1 6498.4556),(2 11357.314),(3 13261.681),(4 13623.098),(5 13971.683),(6 14467.599),(7 14960.019),(8 15649.535),(9 15944.712),(10 15797.939),(11 16080.754),(12 16031.313),(13 16585.174),(14 16598.244),(15 16420.313),(16 16551.895),(17 16564.313),(18 17116.063),(19 17374.314),(20 17307.791),(21 17652.082),(22 17712.928),(23 17756.768),(24 17612.41),(25 17834.238),(26 17855.965),(27 17615.775),(28 17600.818),(29 17371.453),(30 17116.535),(31 17433.041),(32 18015.814),(33 17935.514),(34 17667.525),(35 17875.396),(36 17940.21),(37 18053.959),(38 18019.393),(39 17921.324),(40 18408.879),(41 18234.951),(42 18022.78),(43 17925.805),(44 17667.756),(45 17770.393),(46 17874.762),(47 18168.457),(48 18365.752),(49 18591.984),(50 18787.28),(51 18663.05),(52 18261.38),(53 18264.092),(54 18253.93),(55 18308.037),(56 18326.695),(57 18331.559),(58 18269.295),(59 18190.48),(60 18125.674),(61 18310.715),(62 18378.47),(63 18136.53),(64 17919.93),(65 17961.393),(66 18142.582),(67 18505.16),(68 18567.209),(69 18719.783),(70 18595.068),(71 18654.563),(72 18933.379),(73 19167.873),(74 19080.836),(75 18941.611),(76 18973.342),(77 18935.924),(78 19316.516),(79 19610.709),
(1 6575.686),(2 11356.955),(3 13249.758),(4 13775.23),(5 13784.416),(6 14385.614),(7 15011.074),(8 15528.754),(9 16022.754),(10 15770.351),(11 15472.103),(12 15730.001),(13 16498.367),(14 17103.934),(15 16803.002),(16 16390.875),(17 16461.445),(18 16897.299),(19 16938.832),(20 16943.727),(21 16906.027),(22 16650.57),(23 17120.248),(24 17211.83),(25 17367.213),(26 17324.64),(27 17092.547),(28 17287.113),(29 17625.145),(30 17629.914),(31 17904.076),(32 18135.613),(33 18079.178),(34 18202.883),(35 18576.088),(36 18682.178),(37 18462.375),(38 18162.906),(39 18436.225),(40 18747.533),(41 18621.033),(42 18657.904),(43 18764.025),(44 19133.666),(45 19521.533),(46 19543.084),(47 19723.31),(48 20023.713),(49 20532.328),(50 20299.69),(51 19941.426),(52 19805.424),(53 19872.18),(54 19574.402),(55 19522.582),(56 19372.13),(57 19321.672),(58 19113.434),(59 19010.77),(60 19181.748),(61 19447.418),(62 19549.738),(63 19139.436),(64 18643.61),(65 18577.86),(66 18976.398),(67 19004.838),(68 18880.424),(69 18894.045),(70 18458.785),(71 17909.33),(72 18091.63),(73 18233.398),(74 18121.938),(75 18119.822),(76 18148.836),(77 18505.078),(78 18632.598),(79 18790.816),
(1 6360.724),(2 11020.547),(3 12745.356),(4 13224.18),(5 13469.0625),(6 14147.407),(7 14236.931),(8 14476.6455),(9 14871.05),(10 15187.305),(11 15086.769),(12 15369.505),(13 16273.6455),(14 16706.326),(15 16325.766),(16 16121.906),(17 16357.484),(18 16779.88),(19 16728.037),(20 16772.66),(21 17086.254),(22 17282.545),(23 17977.477),(24 17953.53),(25 18027.908),(26 18096.822),(27 18227.55),(28 18381.83),(29 18444.852),(30 18330.71),(31 18584.916),(32 18675.922),(33 18538.271),(34 18518.197),(35 18760.893),(36 18794.367),(37 18795.207),(38 18532.26),(39 18867.482),(40 18944.414),(41 18889.396),(42 18856.662),(43 18709.93),(44 18945.521),(45 18875.613),(46 19002.787),(47 19363.703),(48 19414.578),(49 19313.752),(50 19340.068),(51 19039.182),(52 18753.938),(53 18631.078),(54 18462.43),(55 18527.29),(56 18535.111),(57 18527.055),(58 18482.14),(59 18375.045),(60 18594.268),(61 18931.848),(62 19100.309),(63 18938.846),(64 18584.682),(65 18609.58),(66 18776.127),(67 18505.275),(68 18268.951),(69 18085.523),(70 17937.908),(71 17928.492),(72 18029.834),(73 18133.395),(74 17790.701),(75 17783.27),(76 18249.197),(77 18810.338),(78 19248.867),(79 19247.24),
(1 6175.806),(2 10642.461),(3 12190.69),(4 12676.984),(5 12962.929),(6 13576.328),(7 13770.642),(8 14111.037),(9 14469.991),(10 14805.909),(11 14640.514),(12 14628.519),(13 15347.95),(14 15840.839),(15 15666.607),(16 15646),(17 15980.691),(18 16354.545),(19 16233.933),(20 16104.378),(21 16195.223),(22 16533.137),(23 17096.637),(24 17218.896),(25 17590.953),(26 17622.162),(27 17429.785),(28 17354.268),(29 17620.662),(30 17958.082),(31 18198.973),(32 18225.947),(33 18097.273),(34 18150.867),(35 18297.904),(36 18506.95),(37 18486.768),(38 18229.828),(39 18338.58),(40 18729.94),(41 18877.633),(42 18636.955),(43 18200.672),(44 18196.633),(45 18167.568),(46 18187.447),(47 18463.1),(48 18684.094),(49 18692.79),(50 18688.59),(51 18702.682),(52 18554.545),(53 18349.152),(54 18180.947),(55 17851.883),(56 17646.633),(57 17368.45),(58 17053.508),(59 17142.178),(60 17403.979),(61 17660.99),(62 18023.195),(63 17636.824),(64 17237.098),(65 17117.676),(66 17196.186),(67 17495.14),(68 17512.813),(69 17451.486),(70 17056.902),(71 16740.86),(72 16941.451),(73 17249.668),(74 17172.123),(75 17140.031),(76 17025.357),(77 17286.553),(78 17739.629),(79 17971.582),
(1 6271.301),(2 10774.388),(3 12050.944),(4 12282.34),(5 12466.041),(6 13170.131),(7 13536.924),(8 13980.148),(9 14198.946),(10 14144.28),(11 13950.944),(12 14401.406),(13 15158.997),(14 15129.9795),(15 14818.714),(16 14951.893),(17 15472.537),(18 15844.643),(19 15847.505),(20 15801.591),(21 15556.403),(22 16039.2705),(23 16483.393),(24 16731.934),(25 17066.098),(26 17205.277),(27 16939.752),(28 16749.6),(29 17040.541),(30 17697.871),(31 17971.496),(32 18118.004),(33 17913.723),(34 17904.594),(35 17841.754),(36 17868.252),(37 17889.818),(38 17573.01),(39 17955.117),(40 18271.361),(41 18268.11),(42 18149.58),(43 18120.955),(44 17969.24),(45 17575.77),(46 17922.922),(47 18441.55),(48 18530.77),(49 18543.43),(50 18207.965),(51 17972.773),(52 18143.473),(53 18116.145),(54 18122.578),(55 18096.38),(56 17790.822),(57 17676.422),(58 17505.955),(59 17368.32),(60 17332.781),(61 17355.42),(62 17648.541),(63 17531.588),(64 17222.219),(65 17145.947),(66 17199.951),(67 17011.768),(68 17160.316),(69 17355.432),(70 16934.02),(71 16485.637),(72 16185.471),(73 16238.588),(74 16254.369),(75 16121.899),(76 15964.663),(77 16272.189),(78 16688.744),(79 17093.273),
(1 6143.619),(2 10489.166),(3 11460.361),(4 11926.947),(5 12326.118),(6 13218.758),(7 13685.082),(8 14356.928),(9 14359.214),(10 14215.411),(11 14133.882),(12 14698.476),(13 15461.26),(14 15461.026),(15 15192.588),(16 15108.115),(17 15338.25),(18 16180.571),(19 16281.679),(20 15978.587),(21 15949.418),(22 16446.674),(23 16824.734),(24 17025.29),(25 17414.52),(26 17587.922),(27 17566.633),(28 17530.516),(29 17670.23),(30 18308.88),(31 18372.514),(32 18111.951),(33 17859.91),(34 17794.031),(35 17581.164),(36 17824.045),(37 18029.127),(38 17832.889),(39 18077.111),(40 17974.484),(41 18092.625),(42 18029.799),(43 17833.828),(44 17838.88),(45 17522.459),(46 17589.523),(47 17717.406),(48 17400.23),(49 17325.32),(50 16937.787),(51 16651.857),(52 16596.125),(53 16719.693),(54 16683.123),(55 16768.102),(56 16763.965),(57 16948.928),(58 16915.223),(59 16547.764),(60 16328.067),(61 16437.072),(62 16943.727),(63 16856.668),(64 16662.922),(65 16405.09),(66 16058.753),(67 15748.243),(68 16103.759),(69 16373.146),(70 16295.337),(71 16105.975),(72 16047.23),(73 16228.746),(74 16613.586),(75 16754.072),(76 16461.64),(77 16467.613),(78 16556.62),(79 16641.563),
(1 5824.5737),(2 10124.681),(3 11450.862),(4 11639.041),(5 11960.415),(6 12857.072),(7 13341.582),(8 13641.408),(9 13542.377),(10 13589.983),(11 13896.31),(12 14506.356),(13 14751.256),(14 14776.965),(15 14904.231),(16 14921.424),(17 15017.531),(18 15463.709),(19 15843.985),(20 15779.7),(21 15756.795),(22 15888.971),(23 15911.151),(24 15914.781),(25 15837.781),(26 15967.418),(27 15931.928),(28 16107.165),(29 16679.783),(30 17083.855),(31 17158.059),(32 16778.46),(33 16803.605),(34 16984.848),(35 16833.984),(36 16979.25),(37 16982.316),(38 17051.86),(39 17030.91),(40 17136.521),(41 17424.156),(42 17319.494),(43 17085.605),(44 17288.744),(45 17249.145),(46 17220.76),(47 17142.836),(48 16948.17),(49 16500.645),(50 16301.28),(51 16263.573),(52 16003.876),(53 15803.762),(54 15374.827),(55 15140.98),(56 15073.683),(57 15160.085),(58 15327.853),(59 15147.502),(60 15079.794),(61 15107.495),(62 15284.292),(63 15436.715),(64 15607.572),(65 15573.8125),(66 15443.792),(67 15333.678),(68 15361.889),(69 15616.715),(70 15816.224),(71 15871.382),(72 16068.49),(73 16443.105),(74 16731.186),(75 16674.324),(76 16347.2),(77 16239.867),(78 16409.82),(79 16284.989),
(1 5839.0845),(2 9934.057),(3 11417.4795),(4 11607.593),(5 11985.689),(6 12705.413),(7 13131.061),(8 13612.331),(9 13761.1875),(10 13714.382),(11 13673.401),(12 14141.232),(13 14318.282),(14 14425.603),(15 14891.757),(16 14831.011),(17 15314.294),(18 16067.48),(19 16222.247),(20 16192.583),(21 16180.213),(22 16412.018),(23 16568.328),(24 16633.666),(25 16601.031),(26 16250.688),(27 16133.102),(28 16433.1),(29 16669.781),(30 16894.227),(31 16986.69),(32 16671.164),(33 16798.943),(34 16895.52),(35 17102.488),(36 17167.188),(37 17180.535),(38 17297.613),(39 17264.715),(40 17384.75),(41 17485.46),(42 17478.21),(43 17336.143),(44 17363.322),(45 17457.264),(46 17525.896),(47 17605.258),(48 17620.87),(49 17380.629),(50 17346.39),(51 17095.72),(52 17021.96),(53 16951.273),(54 16685.572),(55 16450.941),(56 16222.675),(57 16203.222),(58 16072.031),(59 15718.552),(60 15560.085),(61 15787.415),(62 15837.459),(63 15637.921),(64 15571.777),(65 15742.572),(66 15711.546),(67 15576.493),(68 15428.7),(69 15423.884),(70 15590.277),(71 15426.46),(72 15639.469),(73 15783.148),(74 15841.532),(75 15646.997),(76 15736.766),(77 15782.947),(78 15929.8),(79 16072.404),
(1 5521.0405),(2 9456.341),(3 10744.995),(4 11191.64),(5 11582.825),(6 12171.624),(7 12322.392),(8 12779.236),(9 13012.869),(10 13236.225),(11 13348.857),(12 13493.798),(13 13316.412),(14 13556.7295),(15 13775.093),(16 13819.486),(17 14203.383),(18 14690.425),(19 14702.694),(20 14852.225),(21 14953.734),(22 15204.3125),(23 15344.418),(24 15350.697),(25 15343.65),(26 15203.61),(27 15261.049),(28 15646.225),(29 16166.925),(30 16068.255),(31 15877.66),(32 15965.237),(33 16393.102),(34 16681.955),(35 16675.73),(36 16386.613),(37 16461.715),(38 16581.158),(39 16817.89),(40 16759.865),(41 16640.393),(42 16271.34),(43 16091.759),(44 16090.508),(45 16256.447),(46 16329.699),(47 16454.684),(48 15929.835),(49 15807.67),(50 16031.881),(51 16098.736),(52 15860.497),(53 15351.98),(54 15062.02),(55 14955.686),(56 14875.701),(57 14932.867),(58 14897.447),(59 14740.315),(60 14459.807),(61 14628.769),(62 14704.863),(63 14804.232),(64 14929.032),(65 15047.062),(66 14730.764),(67 14376.686),(68 14417.219),(69 14611.848),(70 14709.735),(71 14648.609),(72 14727.82),(73 14964.783),(74 15257.744),(75 15225.628),(76 15363.192),(77 15367.586),(78 15151.772),(79 15291),
(1 5580.468),(2 9489.622),(3 10719.338),(4 10991.546),(5 11555.85),(6 12086.944),(7 12234.518),(8 12554.708),(9 12645.679),(10 13077.007),(11 13389.779),(12 13558.624),(13 13407.912),(14 13692.715),(15 13664.887),(16 13893.61),(17 14149.013),(18 14427.143),(19 14593.192),(20 14576.969),(21 15000.432),(22 15328.637),(23 15146.753),(24 15180.284),(25 15170.973),(26 15143.374),(27 15239.963),(28 15556.308),(29 15937.677),(30 16063.655),(31 15987.59),(32 16175.173),(33 16519.361),(34 16644.59),(35 16519.041),(36 16312.488),(37 16296.432),(38 16760.697),(39 17123.828),(40 17194.764),(41 17065.578),(42 17043.969),(43 16920.377),(44 16854.96),(45 16925.102),(46 16830.666),(47 16842.658),(48 16367.36),(49 16129.484),(50 15998.629),(51 15787.779),(52 15758.11),(53 15678.848),(54 15123.061),(55 14786.592),(56 14682.583),(57 14661.058),(58 14618.015),(59 14667.342),(60 14581.511),(61 14485.561),(62 14594.197),(63 14596.579),(64 14781.211),(65 14987.807),(66 14749.781),(67 14580.28),(68 14456.258),(69 14348.645),(70 14345.05),(71 14620.19),(72 14780.332),(73 14528.979),(74 14588.323),(75 14776.673),(76 14780.443),(77 14532.808),(78 14418.183),(79 14692.894),
(1 5572.972),(2 9301.382),(3 10309.02),(4 10430.743),(5 11182.354),(6 11803.143),(7 11685.499),(8 11890.415),(9 12127.748),(10 12474.56),(11 12805.257),(12 12942.009),(13 12813.123),(14 13025.4375),(15 12956.558),(16 13346.356),(17 13644.322),(18 13716.051),(19 13744.279),(20 13781.891),(21 14210.705),(22 14308.856),(23 14184.221),(24 14263.956),(25 14545.577),(26 14488.207),(27 14400.358),(28 14737.556),(29 15281.824),(30 15138.305),(31 14873.127),(32 14951.372),(33 15262.2705),(34 15393.498),(35 15468.361),(36 15164.303),(37 15084.5),(38 15433.805),(39 15714.068),(40 15327.733),(41 15043.079),(42 15466.81),(43 15202.118),(44 14977.595),(45 14872.107),(46 15030.778),(47 15133.999),(48 14883.269),(49 14642.085),(50 14777.881),(51 14772.029),(52 14633.697),(53 14625.442),(54 14152.217),(55 14027.94),(56 14003.479),(57 14218.303),(58 14278.387),(59 14301.616),(60 14150.322),(61 13888.536),(62 13991.784),(63 14283.028),(64 14536.781),(65 14495.5),(66 14223.696),(67 14283.501),(68 14422.55),(69 14341.539),(70 14303.7705),(71 14344.217),(72 14684.41),(73 14734.843),(74 15027.068),(75 14852.55),(76 14756.974),(77 15016.35),(78 15049.886),(79 14861.363),
(1 5426.244),(2 8978.68),(3 10132.427),(4 10334.417),(5 10942.162),(6 11422.092),(7 11308.844),(8 11687.09),(9 11771.128),(10 12015.361),(11 12407.407),(12 12764.289),(13 12938.343),(14 12826.505),(15 12704.112),(16 13166.532),(17 13626.36),(18 13706.526),(19 13621.419),(20 13447.461),(21 13853.016),(22 13911.9795),(23 13970.933),(24 13881.511),(25 13817.936),(26 13864.548),(27 14106.704),(28 14183.134),(29 14536.439),(30 14623.435),(31 14512.72),(32 14401.172),(33 14345.479),(34 14588.21),(35 14766.919),(36 14581.677),(37 14653.606),(38 14584.435),(39 14750.005),(40 14461.134),(41 14499.82),(42 14877.357),(43 14775.393),(44 14694.159),(45 14603.08),(46 14825.02),(47 14618.647),(48 14424.534),(49 14324.765),(50 14508.44),(51 14231.801),(52 14154.369),(53 14248.887),(54 13847.789),(55 13692.287),(56 13521.708),(57 13575.173),(58 13534.264),(59 13454.815),(60 13328.224),(61 13137.49),(62 13173.372),(63 13475.6875),(64 13651.017),(65 13678.552),(66 13838.347),(67 13898.168),(68 13963.466),(69 13922.367),(70 13906.147),(71 14090.164),(72 14067.027),(73 14079.673),(74 14490.877),(75 14678.577),(76 14795.233),(77 14701.2295),(78 14632.713),(79 14762.454),
(1 5257.657),(2 8539.382),(3 9559.154),(4 9782.409),(5 10249.88),(6 10549.094),(7 10711.98),(8 11240.958),(9 11572.066),(10 11760.479),(11 11987.299),(12 12025.074),(13 12041.47),(14 12104.294),(15 12300.01),(16 12894.096),(17 13204.937),(18 13437.783),(19 13390.43),(20 12920.485),(21 13444.909),(22 13770.483),(23 13824.055),(24 13652.436),(25 13452.624),(26 13363.839),(27 13528.177),(28 13640.252),(29 13798.243),(30 13730.345),(31 13868.281),(32 13762.102),(33 13592.437),(34 13845.665),(35 14134.511),(36 14366.239),(37 14265.956),(38 14080.59),(39 14044.276),(40 13932.568),(41 14379.52),(42 14251.74),(43 14128.663),(44 14132.557),(45 14237.049),(46 14298.145),(47 13978.815),(48 13870.954),(49 13857.645),(50 14158.71),(51 13849.915),(52 13535.876),(53 13246.076),(54 13334.655),(55 13491.257),(56 13455.913),(57 13310.483),(58 13287.856),(59 13243.182),(60 13262.529),(61 13333.851),(62 13441.544),(63 13469.785),(64 13529.881),(65 13396.667),(66 13557.217),(67 13648.792),(68 13603.284),(69 13823.24),(70 13854.976),(71 13684.366),(72 13531.291),(73 13599.115),(74 13520.59),(75 13811.311),(76 13959.812),(77 13965.72),(78 13978.7705),(79 14275.941),
(1 5318.067),(2 8437.002),(3 9181.0625),(4 9462.255),(5 10066.055),(6 10305.609),(7 10632.678),(8 11042.272),(9 11276.75),(10 11555.613),(11 11809.494),(12 11880.4795),(13 11776.012),(14 11705.787),(15 11749.1455),(16 12119.324),(17 12506.484),(18 12576.043),(19 12345.048),(20 12177.61),(21 12693.946),(22 12865.54),(23 12951.258),(24 12868.594),(25 12674.418),(26 12730.7295),(27 12966.274),(28 13237.519),(29 13480.604),(30 13454.065),(31 13260.299),(32 13395.095),(33 13547.022),(34 13971.271),(35 13975.577),(36 14164.238),(37 14063.444),(38 13846.356),(39 14248.457),(40 14442.768),(41 14516.946),(42 14508.555),(43 14590.438),(44 14520.287),(45 14460.482),(46 14391.149),(47 14228.217),(48 14073.737),(49 14220.168),(50 14236.546),(51 13922.34),(52 13473.39),(53 13170.762),(54 13176.105),(55 13240.373),(56 13141.274),(57 12881.629),(58 12690.565),(59 12794.15),(60 12609.657),(61 12565.876),(62 12657.388),(63 12716.551),(64 12716.485),(65 12439.351),(66 12641.523),(67 12743.401),(68 12978.132),(69 13132.905),(70 13283.657),(71 13323.36),(72 13400.646),(73 13265.838),(74 13200.4795),(75 13510.411),(76 13634.91),(77 13640.833),(78 13851.179),(79 13961.571),
(1 5419.1494),(2 8919.475),(3 10003.668),(4 10116.841),(5 10390.734),(6 10856.132),(7 11289.487),(8 11491.558),(9 12043.308),(10 12069.515),(11 12260.803),(12 12239.469),(13 12267.531),(14 12265.416),(15 12631.472),(16 13092.1045),(17 13195.943),(18 13160.484),(19 12956.185),(20 12936.708),(21 13117.645),(22 12894.029),(23 13074.079),(24 13047.8545),(25 13045.099),(26 13018.496),(27 13121.655),(28 13403.064),(29 13769.632),(30 13808.197),(31 13709.946),(32 13908.574),(33 13927.528),(34 13989.5625),(35 14007.94),(36 14286.154),(37 14254.836),(38 14340.765),(39 14368.497),(40 14227.825),(41 14114.326),(42 14213.769),(43 14419.987),(44 14329.717),(45 14423.264),(46 14167.893),(47 14147.582),(48 14249.386),(49 14266.696),(50 14054.851),(51 14016.711),(52 13874.821),(53 13544.395),(54 13341.258),(55 13437.673),(56 13255.366),(57 13218.758),(58 13052.652),(59 12861.525),(60 12722.961),(61 12661.174),(62 12916.126),(63 13404.617),(64 13380.93),(65 13292.501),(66 13401.586),(67 13590.673),(68 13784.322),(69 13873.759),(70 13784.858),(71 13859.683),(72 14110.709),(73 14197.147),(74 14542.792),(75 14536.289),(76 14315.118),(77 14330.904),(78 14479.863),(79 14429.133),
(1 5273.25),(2 8471.724),(3 9442.004),(4 9501.211),(5 9733.592),(6 10193.242),(7 10702.278),(8 10998.257),(9 11438.288),(10 11380.622),(11 11522.064),(12 11472.129),(13 11604.3955),(14 11454.729),(15 11949.926),(16 12324.597),(17 12475.463),(18 12316.461),(19 12319.698),(20 12505.495),(21 12706.581),(22 12504.539),(23 12650.284),(24 12820.239),(25 13107.4795),(26 13237.479),(27 13322.551),(28 13178.892),(29 13239.746),(30 13460.451),(31 13505.719),(32 13353.088),(33 13290.341),(34 13336.092),(35 13404.401),(36 13534.954),(37 13369.969),(38 13363.056),(39 13225.519),(40 13324.57),(41 13314.845),(42 13308.54),(43 13426.661),(44 13499.223),(45 13518.799),(46 13587.948),(47 13601.739),(48 13549.833),(49 13412.809),(50 13257.186),(51 13118.655),(52 12992.495),(53 12750.025),(54 12565.18),(55 12510.682),(56 12379.974),(57 12465.91),(58 12128.886),(59 11877.506),(60 11829.591),(61 11899.117),(62 11935.41),(63 11990.32),(64 11945.426),(65 12174.314),(66 12286.852),(67 12308.392),(68 12358.488),(69 12282.584),(70 12354.56),(71 12538.642),(72 12713.641),(73 12627.424),(74 12888.896),(75 12971.095),(76 13019.3125),(77 13235.166),(78 13270.341),(79 13312.509),
(1 5033.6772),(2 8189.3755),(3 9004.117),(4 8997.016),(5 9637.842),(6 9905.603),(7 10067.708),(8 10294.538),(9 10782.402),(10 11132.346),(11 11293.123),(12 11166.566),(13 11233.118),(14 11088.965),(15 11541.74),(16 11765.12),(17 12148.181),(18 12208.794),(19 12290.099),(20 12523.297),(21 12637.024),(22 12495.465),(23 12798.615),(24 12753.127),(25 12810.367),(26 12868.398),(27 12931.136),(28 13050.408),(29 13551.675),(30 13562.632),(31 13501.992),(32 13416.46),(33 13349.556),(34 13513.068),(35 13806.57),(36 13548.754),(37 13316.441),(38 13390.583),(39 13625.361),(40 13794.471),(41 13804.658),(42 13754.041),(43 13687.335),(44 13726.865),(45 13566.472),(46 13566.708),(47 13773.693),(48 13888.155),(49 13502.492),(50 13068.001),(51 12938.408),(52 12809.43),(53 12647.078),(54 12504.4795),(55 12343.547),(56 12345.028),(57 12365.262),(58 12323.519),(59 12090.353),(60 12112.701),(61 12014.468),(62 11982.269),(63 12324.873),(64 12583.961),(65 12366.142),(66 12354.32),(67 12566.246),(68 12590.68),(69 12520.431),(70 12666.079),(71 12869.845),(72 12827.896),(73 12785.085),(74 13166.848),(75 13328.099),(76 13257.877),(77 13438.926),(78 13556.627),(79 13439.961),
(1 4782.6123),(2 7995.1772),(3 8864.768),(4 8816.183),(5 9385.119),(6 9591.565),(7 10006.49),(8 10408.06),(9 10744.406),(10 10917.431),(11 11059.32),(12 11084.368),(13 11124.641),(14 11132.411),(15 11470.807),(16 11619.775),(17 11628.046),(18 11866.766),(19 12221.487),(20 12504.848),(21 12566.906),(22 12295.431),(23 12393.201),(24 12374.371),(25 12431.3125),(26 12282.811),(27 12608.379),(28 12836.904),(29 13231.978),(30 13382.036),(31 13261.954),(32 13253.892),(33 13505.547),(34 13517.989),(35 13452.178),(36 13342.504),(37 13344.263),(38 13334.637),(39 13459.741),(40 13338.386),(41 13314.558),(42 13271.946),(43 13408.891),(44 13356.406),(45 13074.543),(46 12936.664),(47 12982.946),(48 13080.629),(49 12980.722),(50 12504.586),(51 12362.346),(52 12315.549),(53 12246.891),(54 12210.851),(55 12144.117),(56 12013.734),(57 11994.838),(58 11991.697),(59 12089.1875),(60 11981.0625),(61 11949.39),(62 11975.393),(63 12117.096),(64 12189.697),(65 12004.476),(66 12051.6875),(67 12372.273),(68 12470.713),(69 12445.661),(70 12483.155),(71 12638.876),(72 12835.293),(73 12761.544),(74 12974.734),(75 13104.631),(76 12944.296),(77 13018.091),(78 13232.253),(79 13373.064),
