1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 856720.2),(2 3060505),(3 6492786.5),(4 10922744),(5 16487957),(6 22846090),(7 29516008),(8 36562748),(9 43764116),(10 50913230),(11 57973630),(12 64644068),(13 70573176),(14 75737670),(15 79629070),(16 82564570),(17 84798730),(18 86400590),(19 87885800),(20 89801064),(21 91076330),(22 91923400),(23 93418760),(24 94146360),(25 94460420),(26 94535240),(27 95231944),(28 95217176),(29 94922820),(30 94347016),(31 93550910),(32 92587880),(33 94015430),(34 93911520),(35 93580670),(36 94420930),(37 94659490),(38 95030696),(39 95306090),(40 95564740),(41 95806460),(42 96366040),(43 96970690),(44 98305190),(45 99793150),(46 101594080),(47 103621930),(48 108555640),(49 111738904),(50 115095430),(51 116473220),(52 118800730),(53 121071000),(54 123286180),(55 125093510),(56 127241240),(57 127517656),(58 129194720),(59 131473130),(60 134070664),(61 137413580),(62 141275790),(63 144616370),(64 147182860),(65 149965740),(66 152457890),(67 154725200),(68 156808530),(69 158168700),(70 159269760),(71 160070030),(72 159474720),(73 159393380),(74 159757650),(75 159884020),(76 160109330),(77 160323020),(78 159518260),(79 159874640),
(1 1329.2407),(2 1455.6603),(3 1781.5621),(4 1828.5886),(5 1890.512),(6 1949.1841),(7 1958.2041),(8 1961.6008),(9 1977.5597),(10 2068.6873),(11 2074.2576),(12 2080.63),(13 2066.0066),(14 2129.011),(15 2083.251),(16 2124.8662),(17 2129.4792),(18 2146.1907),(19 2141.979),(20 2163.678),(21 2121.5623),(22 2127.028),(23 2151.8152),(24 2140.9597),(25 2154.63),(26 2118.6296),(27 2116.2852),(28 2133.3054),(29 2159.5618),(30 2114.3855),(31 2092.9553),(32 2082.1062),(33 2117.3206),(34 2091.6052),(35 2098.3318),(36 2050.425),(37 2061.2131),(38 2024.8281),(39 2019.655),(40 2062.4048),(41 2033.6064),(42 2050.455),(43 2025.4575),(44 2076.4673),(45 2041.781),(46 2053.0293),(47 2087.3225),(48 2024.174),(49 2046.307),(50 2053.1533),(51 2080.8462),(52 2093.398),(53 2086.546),(54 2113.449),(55 2125.231),(56 2145.7986),(57 2151.5525),(58 2162.2236),(59 2196.0928),(60 2183.84),(61 2254.0417),(62 2253.9302),(63 2226.3276),(64 2218.211),(65 2310.5225),(66 2303.808),(67 2331.1106),(68 2323.884),(69 2321.1357),(70 2375.2207),(71 2393.0718),(72 2391.557),(73 2395.8972),(74 2407.863),(75 2460.6086),(76 2444.0771),(77 2454.9023),(78 2433.576),(79 2502.4392),
(1 1338.0668),(2 1476.5276),(3 1813.2573),(4 1891.6511),(5 1924.7458),(6 1957.7985),(7 1987.4911),(8 1957.4443),(9 1962.8776),(10 2061.1672),(11 2064.8596),(12 2088.2498),(13 2065.9355),(14 2122.9102),(15 2101.2935),(16 2167.1213),(17 2157.7043),(18 2167.614),(19 2127.179),(20 2131.9736),(21 2107.3174),(22 2114.8567),(23 2161.627),(24 2155.1309),(25 2144.616),(26 2112.1553),(27 2091.2583),(28 2129.8218),(29 2108.129),(30 2092.3174),(31 2069.133),(32 2091.261),(33 2101.5737),(34 2116.5203),(35 2136.5298),(36 2100.6265),(37 2113.0376),(38 2060.5623),(39 2030.7482),(40 2053.4937),(41 2060.3613),(42 2056.5427),(43 2037.324),(44 2087.665),(45 2071.7456),(46 2078.4146),(47 2090.8574),(48 2020.4486),(49 2067.834),(50 2045.4384),(51 2022.1454),(52 2044.6909),(53 2049.1333),(54 2076.631),(55 2077.527),(56 2118.5957),(57 2163.956),(58 2156.6392),(59 2171.5396),(60 2148.5364),(61 2200.88),(62 2239.1536),(63 2160.6165),(64 2194.538),(65 2251.8115),(66 2256.1785),(67 2255.528),(68 2286.0032),(69 2297.4954),(70 2328.63),(71 2383.172),(72 2358.5876),(73 2337.0952),(74 2380.0664),(75 2432.6697),(76 2411.3306),(77 2401.1167),(78 2392.2266),(79 2424.5466),
(1 1285.9796),(2 1415.2723),(3 1718.1599),(4 1760.5771),(5 1832.8516),(6 1872.6309),(7 1897.7733),(8 1898.241),(9 1899.1726),(10 1990.874),(11 2023.8254),(12 2011.9679),(13 1996.9188),(14 2041.6571),(15 1999.5281),(16 2033.3684),(17 2050.0886),(18 2064.599),(19 2093.621),(20 2076.2773),(21 2059.6677),(22 2060.7173),(23 2077.3083),(24 2079.3528),(25 2081.0383),(26 2051.129),(27 2054.6013),(28 2083.143),(29 2049.3928),(30 2033.6649),(31 1961.744),(32 2000.1981),(33 1986.565),(34 2008.9115),(35 1992.4451),(36 2001.293),(37 1997.2349),(38 2003.9391),(39 1969.8821),(40 1987.4622),(41 1983.593),(42 1970.3892),(43 1977.8083),(44 1991.7632),(45 1988.2291),(46 1982.7311),(47 2009.7587),(48 1959.354),(49 1986.6534),(50 1979.9918),(51 1976.4036),(52 1961.2965),(53 1983.1056),(54 2008.805),(55 1999.238),(56 2034.8997),(57 2043.9929),(58 2035.74),(59 2086.4707),(60 2107.9263),(61 2097.1104),(62 2114.4526),(63 2093.8337),(64 2139.1506),(65 2160.6404),(66 2160.719),(67 2215.8708),(68 2228.4802),(69 2263.1643),(70 2278.276),(71 2254.9153),(72 2287.7559),(73 2284.4707),(74 2297.7458),(75 2338.4817),(76 2303.5078),(77 2308.1438),(78 2277.6753),(79 2288.6006),
(1 1311.6683),(2 1451.1976),(3 1717.6014),(4 1792.2661),(5 1822.5774),(6 1897.8712),(7 1874.4094),(8 1860.8344),(9 1875.2064),(10 1938.7217),(11 1993.6868),(12 2003.59),(13 1998.1522),(14 2071.755),(15 2013.1011),(16 2037.7869),(17 2021.1171),(18 2044.3589),(19 2058.2046),(20 2020.9833),(21 2024.2427),(22 2026.6525),(23 2025.1382),(24 2064.7192),(25 2051.3406),(26 2023.1677),(27 2051.9075),(28 2058.6572),(29 2023.5427),(30 2002.2296),(31 2038.7029),(32 2030.2986),(33 1995.833),(34 2010.8303),(35 2022.5751),(36 2006.3215),(37 1966.3336),(38 1990.7526),(39 1966.5616),(40 1976.6731),(41 1950.1932),(42 1999.541),(43 1998.4617),(44 1998.2671),(45 1996.4397),(46 1988.9548),(47 2000.5887),(48 1965.5166),(49 1990.3444),(50 1980.9431),(51 1986.2854),(52 1952.2246),(53 1992.5446),(54 2005.0559),(55 1966.2754),(56 2033.2753),(57 2047.4292),(58 2053.575),(59 2088.3523),(60 2132.1628),(61 2122.7097),(62 2144.4617),(63 2138.2446),(64 2148.3796),(65 2148.9954),(66 2141.7642),(67 2221.8687),(68 2238.714),(69 2267.2817),(70 2300.0427),(71 2315.812),(72 2333.96),(73 2316.9634),(74 2313.1882),(75 2389.5051),(76 2330.0303),(77 2377.3477),(78 2346.376),(79 2337.0732),
(1 1251.8656),(2 1410.4558),(3 1656.4296),(4 1689.9764),(5 1743.095),(6 1832.9983),(7 1819.2383),(8 1793.6707),(9 1827.5604),(10 1911.7621),(11 1959.6149),(12 1940.8136),(13 1933.4983),(14 1986.862),(15 1910.145),(16 1936.1765),(17 1931.8551),(18 1973.8661),(19 1949.0336),(20 1951.7963),(21 1951.1104),(22 1970.49),(23 1940.8359),(24 1982.5415),(25 1967.3439),(26 1933.3867),(27 1972.0599),(28 1987.2515),(29 1937.822),(30 1900.2269),(31 1952.0978),(32 1919.6157),(33 1936.3092),(34 1936.8425),(35 1970.6754),(36 1969.242),(37 1946.893),(38 1897.4916),(39 1918.0106),(40 1881.8794),(41 1880.1287),(42 1929.9752),(43 1896.1155),(44 1936.01),(45 1943.5642),(46 1911.9135),(47 1924.361),(48 1882.6598),(49 1908.6915),(50 1899.4022),(51 1922.7542),(52 1890.9396),(53 1944.3462),(54 1917.2572),(55 1889.8362),(56 1948.8718),(57 1936.7322),(58 1949.8903),(59 1969.2726),(60 2011.0577),(61 2046.9584),(62 2067.288),(63 2046.7023),(64 2052.929),(65 2080.6135),(66 2066.8293),(67 2118.0818),(68 2154.275),(69 2167.156),(70 2165.178),(71 2239.494),(72 2201.774),(73 2218.656),(74 2227.0034),(75 2259.4148),(76 2242.6511),(77 2285.622),(78 2261.7205),(79 2261.429),
(1 1295.756),(2 1426.3079),(3 1711.4736),(4 1707.5593),(5 1807.4935),(6 1897.011),(7 1864.1486),(8 1842.2347),(9 1877.0024),(10 1950.7),(11 1976.9424),(12 1966.0691),(13 1987.8876),(14 2066.728),(15 2015.32),(16 1997.6265),(17 2006.9093),(18 2040.7281),(19 2010.0349),(20 2009.4457),(21 2000.5903),(22 2031.8301),(23 2015.1271),(24 2042.2711),(25 1993.5485),(26 2000.029),(27 1989.3202),(28 2029.2955),(29 1985.2373),(30 1940.9958),(31 1962.0883),(32 1957.8806),(33 1948.6647),(34 1920.5541),(35 1968.3),(36 1943.1862),(37 1965.053),(38 1892.9285),(39 1913.0778),(40 1891.1719),(41 1917.4248),(42 1934.0918),(43 1895.5574),(44 1934.5475),(45 1928.2207),(46 1895.8524),(47 1915.7036),(48 1895.4421),(49 1903.2041),(50 1922.3069),(51 1926.9178),(52 1903.3578),(53 1917.197),(54 1909.627),(55 1894.7213),(56 1951.8391),(57 1920.4985),(58 1969.8157),(59 1980.2742),(60 2005.7174),(61 2024.4491),(62 2061.1611),(63 2053.745),(64 2043.3209),(65 2033.9491),(66 2097.7996),(67 2125.6755),(68 2109.0315),(69 2168.348),(70 2212.3552),(71 2221.211),(72 2198.4924),(73 2222.9475),(74 2261.8948),(75 2298.3037),(76 2240.229),(77 2321.1565),(78 2293.6025),(79 2304.137),
(1 1262.7675),(2 1390.596),(3 1652.1366),(4 1658.5704),(5 1733.6499),(6 1854.2491),(7 1806.9774),(8 1778.096),(9 1804.4884),(10 1882.374),(11 1909.8792),(12 1905.2681),(13 1913.9991),(14 1974.3906),(15 1919.2582),(16 1905.0184),(17 1909.3904),(18 1946.5914),(19 1897.5433),(20 1923.5979),(21 1901.7833),(22 1954.5347),(23 1933.8959),(24 1918.7244),(25 1918.1545),(26 1904.0488),(27 1927.2053),(28 1971.1293),(29 1924.6218),(30 1920.9779),(31 1922.4785),(32 1930.2347),(33 1937.919),(34 1922.511),(35 1906.9728),(36 1929.7451),(37 1907.6296),(38 1879.073),(39 1894.8219),(40 1888.1204),(41 1914.4398),(42 1899.782),(43 1915.7546),(44 1923.3159),(45 1906.3921),(46 1888.4523),(47 1880.062),(48 1896.5873),(49 1889.1179),(50 1895.3789),(51 1899.5282),(52 1888.7993),(53 1885.1669),(54 1921.8625),(55 1899.4574),(56 1924.7944),(57 1918.7366),(58 1953.9623),(59 2002.7659),(60 2036.1804),(61 2044.9122),(62 2060.3113),(63 2054.0908),(64 2034.9777),(65 2039.895),(66 2079.3828),(67 2112.1323),(68 2072.7517),(69 2131.6396),(70 2178.8152),(71 2185.96),(72 2166.8765),(73 2180.2642),(74 2204.2969),(75 2233.6597),(76 2201.0793),(77 2271.789),(78 2278.7202),(79 2234.2412),
(1 1200.5415),(2 1360.3136),(3 1602.0636),(4 1608.8708),(5 1677.3531),(6 1811.0159),(7 1763.0961),(8 1730.1166),(9 1734.05),(10 1850.3475),(11 1874.1871),(12 1842.8674),(13 1883.3304),(14 1926.76),(15 1902.4795),(16 1877.4106),(17 1881.5122),(18 1885.4674),(19 1861.9124),(20 1863.7397),(21 1838.4312),(22 1880.5536),(23 1885.8625),(24 1884.9567),(25 1866.391),(26 1867.7953),(27 1865.8619),(28 1898.4397),(29 1839.8522),(30 1823.5864),(31 1822.823),(32 1830.2659),(33 1878.8018),(34 1857.4556),(35 1829.5513),(36 1845.4622),(37 1806.8129),(38 1798.5438),(39 1809.285),(40 1840.2078),(41 1813.3792),(42 1819.4004),(43 1860.6254),(44 1844.5652),(45 1827.8599),(46 1809.6779),(47 1814.4803),(48 1823.7341),(49 1836.2333),(50 1813.1317),(51 1824.1006),(52 1796.4631),(53 1803.8058),(54 1835.4214),(55 1816.3448),(56 1847.126),(57 1857.342),(58 1867.4539),(59 1895.7314),(60 1889.3047),(61 1947.3378),(62 1950.3203),(63 1962.3492),(64 1962.0479),(65 2023.6443),(66 2026.5742),(67 2055.5522),(68 2047.6292),(69 2099.4697),(70 2118.0913),(71 2176.757),(72 2133.6455),(73 2153.9502),(74 2164.224),(75 2168.9485),(76 2159.2322),(77 2239.5134),(78 2243.2698),(79 2173.6929),
(1 1180.7965),(2 1293.5999),(3 1536.9843),(4 1530.4113),(5 1603.2722),(6 1743.0183),(7 1694.0643),(8 1664.2025),(9 1676.8419),(10 1774.3503),(11 1795.8503),(12 1765.234),(13 1810.4978),(14 1858.0157),(15 1841.7881),(16 1825.2813),(17 1822.601),(18 1829.5743),(19 1814.6531),(20 1833.7178),(21 1800.96),(22 1823.0524),(23 1841.8798),(24 1833.5326),(25 1819.63),(26 1811.1411),(27 1844.1412),(28 1844.2977),(29 1814.8894),(30 1799.2413),(31 1816.1099),(32 1777.4292),(33 1790.0426),(34 1806.7758),(35 1796.6788),(36 1778.3889),(37 1799.7556),(38 1781.7352),(39 1779.0409),(40 1790.5543),(41 1749.3293),(42 1798.9882),(43 1813.628),(44 1828.9008),(45 1832.9277),(46 1814.862),(47 1810.0836),(48 1765.5667),(49 1794.9761),(50 1768.4991),(51 1797.3763),(52 1769.517),(53 1795.9712),(54 1781.143),(55 1762.3209),(56 1817.6437),(57 1815.6398),(58 1824.8931),(59 1834.4255),(60 1848.0656),(61 1883.4403),(62 1886.7344),(63 1932.9471),(64 1928.869),(65 1976.1855),(66 1985.7655),(67 1999.9775),(68 1983.3901),(69 2023.505),(70 2053.8328),(71 2069.2368),(72 2068.6592),(73 2046.994),(74 2085.3867),(75 2103.632),(76 2072.8833),(77 2175.2534),(78 2117.511),(79 2117.171),
(1 1118.7233),(2 1239.5686),(3 1463.0961),(4 1460.3031),(5 1551.3679),(6 1683.8197),(7 1626.4713),(8 1616.4335),(9 1638.6013),(10 1730.2714),(11 1739.318),(12 1720.49),(13 1702.7928),(14 1809.4287),(15 1742.821),(16 1764.6023),(17 1736.056),(18 1767.4263),(19 1731.5162),(20 1764.015),(21 1752.5535),(22 1773.0026),(23 1766.1373),(24 1802.3177),(25 1776.503),(26 1754.2319),(27 1774.2897),(28 1773.8112),(29 1750.4232),(30 1773.8892),(31 1761.8608),(32 1744.0862),(33 1763.5159),(34 1768.8285),(35 1762.4463),(36 1760.2213),(37 1769.782),(38 1736.4132),(39 1740.2072),(40 1736.9192),(41 1723.2817),(42 1770.1742),(43 1770.2001),(44 1779.5704),(45 1765.8756),(46 1752.9552),(47 1753.1539),(48 1724.5869),(49 1730.3054),(50 1708.8002),(51 1727.6954),(52 1692.6926),(53 1752.0742),(54 1724.788),(55 1715.3042),(56 1755.6063),(57 1766.1284),(58 1787.8286),(59 1793.321),(60 1807.1958),(61 1835.8573),(62 1867.6465),(63 1899.3627),(64 1857.8381),(65 1877.9623),(66 1877.6078),(67 1897.8162),(68 1903.546),(69 1989.6864),(70 1981.7662),(71 1989.56),(72 1994.4376),(73 1993.4698),(74 2023.1694),(75 2030.0963),(76 2018.7738),(77 2073.0247),(78 2025.6329),(79 2033.7014),
(1 1123.135),(2 1226.7461),(3 1475.1194),(4 1475.4777),(5 1567.4386),(6 1670.6184),(7 1621.5736),(8 1629.2303),(9 1629.1241),(10 1709.6316),(11 1727.5966),(12 1717.047),(13 1723.14),(14 1798.1095),(15 1744.8469),(16 1771.2697),(17 1732.0194),(18 1745.6707),(19 1726.3143),(20 1760.0648),(21 1757.0829),(22 1789.2599),(23 1757.1841),(24 1796.8385),(25 1762.7406),(26 1782.9033),(27 1758.362),(28 1763.6959),(29 1731.1366),(30 1738.0352),(31 1745.9299),(32 1732.95),(33 1708.8619),(34 1747.2413),(35 1727.1285),(36 1737.1251),(37 1700.889),(38 1713.1624),(39 1727.1584),(40 1703.9662),(41 1710.8555),(42 1720.4385),(43 1752.2006),(44 1783.3622),(45 1772.537),(46 1745.5087),(47 1752.1738),(48 1738.5834),(49 1753.5798),(50 1727.4214),(51 1779.0819),(52 1726.0024),(53 1780.526),(54 1777.712),(55 1760.1001),(56 1786.2716),(57 1756.4495),(58 1777.2335),(59 1795.8945),(60 1796.2003),(61 1823.878),(62 1882.1788),(63 1898.0371),(64 1857.8169),(65 1866.939),(66 1860.0574),(67 1869.023),(68 1877.559),(69 1917.554),(70 1926.8396),(71 1967.4359),(72 1976.9252),(73 1953.201),(74 2002.3375),(75 1980.6757),(76 2002.2546),(77 2049.1543),(78 2006.6105),(79 2039.0333),
(1 1109.1554),(2 1214.6321),(3 1467.6895),(4 1466.389),(5 1547.0887),(6 1645.4366),(7 1570.1294),(8 1610.1517),(9 1592.9456),(10 1698.5214),(11 1709.03),(12 1685.4845),(13 1703.7949),(14 1729.4419),(15 1707.5508),(16 1696.4061),(17 1680.9379),(18 1706.4243),(19 1690.901),(20 1754.4742),(21 1693.0194),(22 1744.7302),(23 1733.935),(24 1744.7955),(25 1720.043),(26 1730.0028),(27 1715.1624),(28 1750.6958),(29 1673.323),(30 1693.9044),(31 1676.8724),(32 1699.8289),(33 1667.7802),(34 1694.1832),(35 1693.8217),(36 1741.01),(37 1653.5582),(38 1667.5597),(39 1683.6143),(40 1682.8503),(41 1658.5146),(42 1662.7079),(43 1700.7758),(44 1720.1312),(45 1718.9415),(46 1703.4691),(47 1718.5565),(48 1673.2069),(49 1719.2417),(50 1702.8734),(51 1745.784),(52 1678.5486),(53 1684.433),(54 1704.8953),(55 1732.6115),(56 1730.109),(57 1748.5276),(58 1764.4462),(59 1762.3485),(60 1745.2452),(61 1816.656),(62 1860.5718),(63 1831.7883),(64 1790.0165),(65 1806.6381),(66 1860.3301),(67 1867.4219),(68 1873.24),(69 1897.499),(70 1890.8068),(71 1885.8383),(72 1924.668),(73 1943.4932),(74 1983.3308),(75 1972.8256),(76 1947.6445),(77 2028.1116),(78 1953.1991),(79 1988.5659),
(1 1058.0695),(2 1180.4333),(3 1411.4565),(4 1433.8298),(5 1486.885),(6 1606.8059),(7 1552.7338),(8 1554.4155),(9 1526.1498),(10 1633.5839),(11 1631.4496),(12 1653.5779),(13 1635.29),(14 1692.1091),(15 1659.3224),(16 1658.3063),(17 1644.1522),(18 1647.501),(19 1653.7849),(20 1681.6583),(21 1668.3816),(22 1676.609),(23 1705.4496),(24 1687.4429),(25 1668.0289),(26 1657.3661),(27 1658.7352),(28 1664.3041),(29 1634.8159),(30 1615.2048),(31 1639.7723),(32 1622.3688),(33 1633.4204),(34 1619.9266),(35 1641.6508),(36 1678.967),(37 1617.4171),(38 1591.853),(39 1609.3469),(40 1605.1655),(41 1593.5283),(42 1640.9102),(43 1633.3251),(44 1683.3513),(45 1689.8549),(46 1672.9204),(47 1671.5076),(48 1648.0553),(49 1658.7266),(50 1665.9418),(51 1700.6831),(52 1665.2485),(53 1668.9117),(54 1684.1737),(55 1691.6166),(56 1695.3667),(57 1726.4376),(58 1709.9791),(59 1714.227),(60 1740.7305),(61 1794.8645),(62 1806.899),(63 1780.4374),(64 1756.2518),(65 1780.42),(66 1817.8198),(67 1822.3026),(68 1836.5286),(69 1877.7717),(70 1871.5912),(71 1858.0272),(72 1874.8379),(73 1915.848),(74 1918.2994),(75 1920.1764),(76 1904.3597),(77 2001.2434),(78 1934.1123),(79 1927.2235),
(1 1054.6718),(2 1161.4854),(3 1362.0732),(4 1360.4629),(5 1406.7622),(6 1526.7926),(7 1479.777),(8 1474.2969),(9 1486.9641),(10 1580.9664),(11 1612.7053),(12 1613.8374),(13 1614.9664),(14 1665.8911),(15 1646.756),(16 1647.7018),(17 1632.189),(18 1654.0956),(19 1643.311),(20 1641.3479),(21 1651.346),(22 1683.9174),(23 1684.997),(24 1696.5009),(25 1676.4813),(26 1677.3505),(27 1667.542),(28 1654.3867),(29 1633.533),(30 1609.475),(31 1626.2036),(32 1596.257),(33 1610.6865),(34 1575.8126),(35 1599.9882),(36 1611.147),(37 1601.361),(38 1556.7738),(39 1569.0677),(40 1550.6176),(41 1559.0199),(42 1593.3037),(43 1606.4089),(44 1649.6917),(45 1625.3116),(46 1612.7754),(47 1599.9614),(48 1603.4222),(49 1595.9923),(50 1605.6348),(51 1640.4349),(52 1636.2867),(53 1637.814),(54 1639.2784),(55 1617.3873),(56 1612.1382),(57 1644.0219),(58 1649.7306),(59 1636.8711),(60 1678.0807),(61 1711.8147),(62 1715.5066),(63 1704.8081),(64 1711.3888),(65 1743.5188),(66 1750.6494),(67 1752.8131),(68 1758.0742),(69 1795.8882),(70 1804.5575),(71 1832.7452),(72 1811.2212),(73 1812.7341),(74 1832.8018),(75 1796.3964),(76 1850.883),(77 1902.0931),(78 1865.4287),(79 1908.6483),
(1 1031.4421),(2 1154.1052),(3 1362.1555),(4 1342.3273),(5 1412.9447),(6 1515.1917),(7 1484.2297),(8 1465.2036),(9 1484.8024),(10 1558.6294),(11 1596.4993),(12 1567.3918),(13 1574.3064),(14 1626.6487),(15 1605.7367),(16 1586.081),(17 1575.9664),(18 1615.4124),(19 1582.9481),(20 1620.2023),(21 1598.7507),(22 1637.2325),(23 1606.8081),(24 1658.44),(25 1612.2782),(26 1626.2941),(27 1590.7284),(28 1618.4589),(29 1612.3887),(30 1603.2179),(31 1586.6398),(32 1606.2742),(33 1576.3159),(34 1576.5795),(35 1569.6415),(36 1577.4829),(37 1556.4152),(38 1563.6381),(39 1556.2799),(40 1530.4291),(41 1560.5145),(42 1588.4387),(43 1600.9634),(44 1634.2366),(45 1619.6779),(46 1597.2021),(47 1563.6162),(48 1566.7079),(49 1571.2588),(50 1574.6965),(51 1607.5013),(52 1610.4127),(53 1603.88),(54 1625.2673),(55 1593.0499),(56 1607.1937),(57 1616.0468),(58 1635.9536),(59 1633.6937),(60 1667.7853),(61 1677.4314),(62 1669.3469),(63 1686.3025),(64 1688.5402),(65 1740.7065),(66 1719.1227),(67 1737.9746),(68 1760.5232),(69 1792.567),(70 1800.388),(71 1810.5792),(72 1823.6973),(73 1821.2845),(74 1845.6941),(75 1800.5385),(76 1863.5646),(77 1872.1108),(78 1859.2845),(79 1915.2107),
(1 1010.4251),(2 1129.541),(3 1315.2369),(4 1305.1738),(5 1400.912),(6 1478.13),(7 1458.0873),(8 1463.021),(9 1455.0465),(10 1558.9385),(11 1556.6838),(12 1545.0011),(13 1564.6023),(14 1590.5903),(15 1609.9408),(16 1574.313),(17 1563.4607),(18 1591.0641),(19 1591.9531),(20 1603.3745),(21 1597.4454),(22 1624.6654),(23 1581.5537),(24 1649.7598),(25 1585.8453),(26 1619.0126),(27 1557.8142),(28 1605.5931),(29 1577.8916),(30 1573.6686),(31 1564.8011),(32 1596.0953),(33 1547.71),(34 1601.7496),(35 1555.9912),(36 1577.6543),(37 1572.117),(38 1568.8323),(39 1536.0593),(40 1512.7711),(41 1519.6152),(42 1543.2068),(43 1567.609),(44 1595.7363),(45 1602.8472),(46 1554.3534),(47 1564.8928),(48 1561.6664),(49 1561.6459),(50 1573.4565),(51 1583.9064),(52 1588.9429),(53 1546.6552),(54 1566.2544),(55 1569.6735),(56 1589.933),(57 1599.5139),(58 1621.3269),(59 1621.6718),(60 1638.0529),(61 1623.4073),(62 1677.4585),(63 1697.4153),(64 1686.1338),(65 1706.3228),(66 1686.4402),(67 1690.8218),(68 1702.6273),(69 1729.0966),(70 1736.6222),(71 1741.1738),(72 1775.9066),(73 1773.3754),(74 1793.4591),(75 1792.2145),(76 1784.0557),(77 1823.2733),(78 1808.2432),(79 1805.6655),
