1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,500.5,501.5,502.5,503.5,504.5,505.5,506.5,507.5,508.5,509.5,510.5,511.5,
(1 844187.06),(2 2789103),(3 5335445.5),(4 8162446.5),(5 11032741),(6 13726971),(7 16209271),(8 18419558),(9 20589216),(10 22604354),(11 24385544),(12 26010474),(13 27420642),(14 28487856),(15 29310878),(16 29960582),(17 30441208),(18 30841742),(19 31285202),(20 31826662),(21 32764422),(22 34287744),(23 35689748),(24 37381292),(25 39303280),(26 41401744),(27 43333710),(28 45282304),(29 46958436),(30 48630256),(31 50301452),(32 51618364),(33 52297772),(34 52325796),(35 51764084),(36 50779612),(37 49386976),(38 47811820),(39 46121396),(40 44302452),(41 42444724),(42 40666140),(43 39187268),(44 37775940),(45 36563692),(46 35557572),(47 34690388),(48 33947372),(49 33250266),(50 32601718),(51 31854536),(52 31120054),(53 30507208),(54 30146346),(55 29836678),(56 29582162),(57 29346176),(58 29346360),(59 29426538),(60 29609408),(61 30074398),(62 30778090),(63 31713750),(64 32805840),(65 34021240),(66 35154010),(67 36031308),(68 36801136),(69 37440068),(70 38041148),(71 38684990),(72 39498348),(73 40704620),(74 42236340),(75 43975636),(76 45991476),(77 48208516),(78 50502452),(79 52364916),
(1 3090146),(2 7891163),(3 11210454),(4 13029522),(5 13339520),(6 12661071),(7 11666524),(8 10898987),(9 10938940),(10 11619360),(11 12251935),(12 12455029),(13 12074145),(14 11462253),(15 10904355),(16 10711120),(17 10852513),(18 11323742),(19 11638596),(20 11790746),(21 11961971),(22 11884657),(23 11510935),(24 11240208),(25 11279245),(26 11410033),(27 11561864),(28 11655203),(29 11856331),(30 12197679),(31 12150251),(32 11784893),(33 11312240),(34 10837702),(35 10818929),(36 11211893),(37 11633205),(38 12173749),(39 12670872),(40 12919741),(41 13015651),(42 12716227),(43 12127915),(44 11810733),(45 11770588),(46 11785681),(47 11721341),(48 11708781),(49 12036870),(50 12222748),(51 11981155),(52 11765109),(53 11873077),(54 12143712),(55 12406296),(56 12625441),(57 12766552),(58 12696655),(59 12156227),(60 11372482),(61 10895056),(62 10821026),(63 11091295),(64 11704139),(65 12268814),(66 12479978),(67 12426443),(68 12265992),(69 12166152),(70 12308739),(71 12626566),(72 12968470),(73 13051386),(74 12710662),(75 12165459),(76 11798749),(77 11780118),(78 12113213),(79 12314803),
(1 3015626.8),(2 7476069.5),(3 10461436),(4 11906911),(5 11847176),(6 11108076),(7 10381617),(8 9880593),(9 9906649),(10 10415755),(11 11046325),(12 11320980),(13 11065304),(14 10463017),(15 9824645),(16 9532755),(17 9530205),(18 10007445),(19 10557345),(20 10989207),(21 11200283),(22 11071401),(23 10790541),(24 10714085),(25 10750861),(26 10760011),(27 10688371),(28 10533703),(29 10601215),(30 11029583),(31 11223100),(32 10948699),(33 10565082),(34 10159595),(35 10011160),(36 10239847),(37 10491704),(38 10887304),(39 11451809),(40 11864701),(41 12005911),(42 11698172),(43 11150747),(44 11011595),(45 11126180),(46 11112381),(47 10982255),(48 10914506),(49 11128168),(50 11234544),(51 11086724),(52 11009572),(53 11126717),(54 11171241),(55 11208397),(56 11403593),(57 11711432),(58 11937059),(59 11565473),(60 10789309),(61 10101115),(62 9796175),(63 9913286),(64 10355349),(65 10794608),(66 11041038),(67 11232772),(68 11294731),(69 11125785),(70 11151218),(71 11377477),(72 11708369),(73 11997453),(74 11943051),(75 11641635),(76 11321813),(77 11168125),(78 11349527),(79 11494880),
(1 2731265.3),(2 6371261.5),(3 8735698),(4 9846048),(5 9673427),(6 9204511),(7 8675587),(8 8330445.5),(9 8374395),(10 8543715),(11 8792116),(12 8856353),(13 8635992),(14 8348594.5),(15 7989317),(16 7898486.5),(17 7977075),(18 8271074),(19 8595345),(20 8859513),(21 9002961),(22 8972561),(23 8946753),(24 9012226),(25 9172418),(26 9418122),(27 9417770),(28 9092633),(29 8830648),(30 9029800),(31 9391846),(32 9242875),(33 8775289),(34 8448457),(35 8373525),(36 8457772),(37 8593041),(38 8725382),(39 9049874),(40 9289645),(41 9360684),(42 9261772),(43 8956740),(44 9009909),(45 9194736),(46 9120598),(47 8871043),(48 8607146),(49 8835813),(50 9108220),(51 9164298),(52 9295723),(53 9497174),(54 9587483),(55 9590470),(56 9700627),(57 9826723),(58 9758130),(59 9494509),(60 9108334),(61 8750768),(62 8562322),(63 8649622),(64 8868509),(65 9196538),(66 9451348),(67 9553665),(68 9534518),(69 9334262),(70 9275251),(71 9416545),(72 9643858),(73 9798760),(74 9906076),(75 9802721),(76 9367806),(77 9008308),(78 9143892),(79 9301654),
(1 2729938.5),(2 6227214.5),(3 8334913.5),(4 9223333),(5 9056687),(6 8591359),(7 7968103.5),(8 7644330),(9 7732926.5),(10 7931081),(11 8177622.5),(12 8159406),(13 7906251),(14 7615641),(15 7314884.5),(16 7333538.5),(17 7515730.5),(18 7754656.5),(19 7949047.5),(20 8132222.5),(21 8205049),(22 8128923.5),(23 8133846),(24 8160190),(25 8258292),(26 8624457),(27 8880452),(28 8874061),(29 8686021),(30 8655716),(31 8824185),(32 8609226),(33 8088722),(34 7786313),(35 7809233.5),(36 7947166.5),(37 8267449),(38 8543145),(39 8733275),(40 8810361),(41 8730826),(42 8591699),(43 8441828),(44 8558816),(45 8817091),(46 8796398),(47 8495297),(48 8055881.5),(49 8058532.5),(50 8251399.5),(51 8343629),(52 8453952),(53 8682285),(54 8894803),(55 9005958),(56 9172317),(57 9265844),(58 9212218),(59 9083662),(60 8818578),(61 8483957),(62 8302558.5),(63 8423801),(64 8564874),(65 8736858),(66 8828412),(67 8778860),(68 8667050),(69 8402536),(70 8340889),(71 8456957),(72 8572958),(73 8610177),(74 8737169),(75 8963015),(76 8881564),(77 8725160),(78 8786644),(79 8725967),
(1 2603505.3),(2 5728666),(3 7366893),(4 7942957.5),(5 7889644.5),(6 7511395.5),(7 6993782),(8 6673933),(9 6605712),(10 6810340),(11 7113395.5),(12 7047956),(13 6735954),(14 6531870),(15 6474841.5),(16 6522692.5),(17 6607639.5),(18 6837771.5),(19 7015563.5),(20 7185071.5),(21 7265876),(22 7200375),(23 7151211.5),(24 7158638),(25 7143366),(26 7423648),(27 7779712),(28 7959855.5),(29 7824735),(30 7663029.5),(31 7628016),(32 7450242),(33 7092934),(34 6860076),(35 6816678.5),(36 6880022),(37 7195904),(38 7474615.5),(39 7618047),(40 7672862),(41 7645842),(42 7616502.5),(43 7641232.5),(44 7708519),(45 7853560.5),(46 7793049.5),(47 7551167),(48 7183233),(49 7049750.5),(50 7077638),(51 7162484.5),(52 7199138.5),(53 7304106),(54 7419340.5),(55 7413360.5),(56 7499362.5),(57 7700919),(58 7952781.5),(59 8140447),(60 7956771.5),(61 7624522.5),(62 7505804.5),(63 7650928.5),(64 7644911.5),(65 7593868),(66 7646809.5),(67 7645444.5),(68 7612493),(69 7424502.5),(70 7406851.5),(71 7414263),(72 7423836),(73 7336362.5),(74 7254324),(75 7380220),(76 7459497.5),(77 7513431.5),(78 7618854),(79 7546105),
(1 2439047.8),(2 5086176),(3 6368787),(4 6742123.5),(5 6690491.5),(6 6412395),(7 6059622),(8 5813394.5),(9 5728078.5),(10 5866633),(11 6206658.5),(12 6294560.5),(13 6032311),(14 5902759),(15 6031604.5),(16 5994774),(17 5847368.5),(18 5944516.5),(19 6128187.5),(20 6263406),(21 6386666),(22 6457845.5),(23 6440531.5),(24 6363622.5),(25 6257513.5),(26 6240441.5),(27 6526762.5),(28 6800818),(29 6797473.5),(30 6672111.5),(31 6580356.5),(32 6528991),(33 6454835),(34 6313651.5),(35 6242697.5),(36 6279955),(37 6418983.5),(38 6473315),(39 6547337.5),(40 6629449),(41 6736741),(42 6839807),(43 6933773),(44 6820197.5),(45 6782011.5),(46 6689106),(47 6604987),(48 6420519),(49 6269229),(50 6148847),(51 6209648.5),(52 6301922),(53 6389519),(54 6443278),(55 6463561),(56 6543791.5),(57 6698026),(58 6925991.5),(59 7061569),(60 6879218),(61 6599377),(62 6515138),(63 6630416),(64 6570842.5),(65 6488759.5),(66 6586845.5),(67 6613072),(68 6557623.5),(69 6425935),(70 6356195.5),(71 6247937.5),(72 6325872),(73 6352158),(74 6280362.5),(75 6345942.5),(76 6435755),(77 6487903),(78 6465390.5),(79 6386144),
(1 2345783.8),(2 4684654.5),(3 5809166),(4 6088156),(5 6012052),(6 5754097.5),(7 5488220.5),(8 5283802.5),(9 5157617.5),(10 5151228.5),(11 5344183),(12 5518918),(13 5388468.5),(14 5297789),(15 5358760.5),(16 5233417.5),(17 5122772.5),(18 5105854),(19 5201776.5),(20 5310463.5),(21 5547306.5),(22 5745609),(23 5836829.5),(24 5673588),(25 5548381),(26 5393664),(27 5525686),(28 5710773),(29 5720996.5),(30 5580528.5),(31 5543037),(32 5603111),(33 5682395.5),(34 5637735),(35 5627453),(36 5549456),(37 5495034),(38 5432794),(39 5535840),(40 5673164),(41 5912785.5),(42 6108946.5),(43 6200969.5),(44 6043238),(45 5955466.5),(46 5919721),(47 5972925),(48 5945077.5),(49 5781404),(50 5547556.5),(51 5464470.5),(52 5473251),(53 5536610),(54 5621691),(55 5748385),(56 5982690),(57 6191762.5),(58 6239116.5),(59 6133808),(60 5915369),(61 5889529),(62 5966401),(63 6058954),(64 5926365),(65 5766374),(66 5860101),(67 5929114.5),(68 5919943),(69 5915993),(70 5885773),(71 5808115.5),(72 5931768.5),(73 5914091),(74 5729680.5),(75 5742247.5),(76 5839595.5),(77 5887482),(78 5872372.5),(79 5779946),
(1 1977881.4),(2 3726855.3),(3 4554548.5),(4 4785119.5),(5 4776078.5),(6 4683295),(7 4601914),(8 4376993.5),(9 4194465),(10 4187401.8),(11 4228908),(12 4327043.5),(13 4347294),(14 4360446.5),(15 4355541),(16 4294732),(17 4333685),(18 4307599.5),(19 4247730.5),(20 4169999.5),(21 4267235),(22 4491619.5),(23 4711560),(24 4695901.5),(25 4629738),(26 4488491),(27 4531424),(28 4476537.5),(29 4389870.5),(30 4338192.5),(31 4400977.5),(32 4495046.5),(33 4558948),(34 4501420),(35 4491757.5),(36 4396178.5),(37 4322491.5),(38 4329867.5),(39 4431880),(40 4507012),(41 4688124),(42 4768515.5),(43 4741617.5),(44 4612365.5),(45 4589913),(46 4642647),(47 4746636),(48 4647452.5),(49 4505852),(50 4470289),(51 4419040),(52 4395862.5),(53 4413308),(54 4434981.5),(55 4469574),(56 4690735.5),(57 4871564.5),(58 4920853),(59 4869032.5),(60 4748864),(61 4709367.5),(62 4677089.5),(63 4743193.5),(64 4651038),(65 4527491.5),(66 4620521.5),(67 4670315),(68 4674062),(69 4753377.5),(70 4850509.5),(71 4852880.5),(72 4947841),(73 4842937),(74 4625093.5),(75 4557488),(76 4644234),(77 4677762),(78 4749199.5),(79 4822356.5),
(1 1935840),(2 3492711),(3 4137811.3),(4 4362697),(5 4369161),(6 4254500.5),(7 4219320.5),(8 4032327.5),(9 3856339.8),(10 3904692.3),(11 3950181.5),(12 4023480.5),(13 4059895.8),(14 4117103.5),(15 4024422.5),(16 3947735.5),(17 4005407.5),(18 4016316.8),(19 3969615.8),(20 3851611.8),(21 3945987.5),(22 4117105.5),(23 4309986.5),(24 4304979),(25 4257633),(26 4164913.3),(27 4192820.5),(28 4093535.5),(29 4014781.5),(30 4092980.8),(31 4117617.5),(32 4158363.5),(33 4113441),(34 4077489),(35 4084152.3),(36 4081032.8),(37 4072926),(38 4126451.3),(39 4169865.5),(40 4155308),(41 4245750),(42 4329003.5),(43 4342701.5),(44 4264556),(45 4291355),(46 4307553),(47 4363230),(48 4255706.5),(49 4103896.3),(50 4103120.3),(51 4116007.3),(52 4170789.5),(53 4228367.5),(54 4247389.5),(55 4185352.3),(56 4316895.5),(57 4396725.5),(58 4465557),(59 4489012.5),(60 4451132),(61 4391724),(62 4295520),(63 4238450.5),(64 4140447.8),(65 4130457.5),(66 4234371.5),(67 4297851.5),(68 4346224),(69 4403808.5),(70 4434070),(71 4390736.5),(72 4429073),(73 4323722.5),(74 4175637),(75 4070662),(76 4130828.5),(77 4211565.5),(78 4271645.5),(79 4269377.5),
(1 1844578.4),(2 3209130),(3 3752376.3),(4 3982965.3),(5 4018565.3),(6 3900626.3),(7 3792635.8),(8 3689586.5),(9 3630248.3),(10 3705086.3),(11 3758388),(12 3831472.5),(13 3807393.8),(14 3845472),(15 3768171.3),(16 3723723.3),(17 3748223.5),(18 3744948.8),(19 3741152.5),(20 3671424.5),(21 3627971.5),(22 3691555.5),(23 3771962),(24 3812404.8),(25 3877989.5),(26 3846348),(27 3886073),(28 3874790),(29 3809762.3),(30 3847548.5),(31 3794610.5),(32 3778335.3),(33 3672285),(34 3643512.8),(35 3645323.8),(36 3703151.3),(37 3696263),(38 3797150.3),(39 3862742.5),(40 3817661.5),(41 3782573.8),(42 3841051.3),(43 3865256.3),(44 3830307),(45 3928880),(46 3863671.3),(47 3864306.5),(48 3866684),(49 3757312.8),(50 3713405.5),(51 3730336),(52 3796176.5),(53 3875011),(54 3959396.3),(55 3908744.3),(56 3866372.3),(57 3895522.3),(58 3981888.8),(59 3979479),(60 3942923.3),(61 3933320.3),(62 3905709),(63 3794438),(64 3749715.5),(65 3820216.3),(66 3878795.3),(67 3928397),(68 4037178.8),(69 4062360.8),(70 3981094),(71 3934745.5),(72 3986658.5),(73 3934946.5),(74 3806966.5),(75 3756702.3),(76 3784121),(77 3831900),(78 3832881.3),(79 3778720.5),
(1 1747054.5),(2 2911080.3),(3 3371764),(4 3566860.8),(5 3585285),(6 3523636.8),(7 3362492.8),(8 3263116),(9 3223272.5),(10 3245089.8),(11 3266382),(12 3354140),(13 3309116.3),(14 3373006),(15 3322178.8),(16 3277014.8),(17 3323787),(18 3337947.5),(19 3378811.5),(20 3442780.3),(21 3430131),(22 3454563.8),(23 3398525.8),(24 3407465),(25 3488511),(26 3487337.3),(27 3527572.8),(28 3502158.8),(29 3443558.8),(30 3424044),(31 3350819),(32 3355492.5),(33 3315415),(34 3272504.3),(35 3300263.5),(36 3355884),(37 3383521.3),(38 3488110.8),(39 3591461),(40 3631751.8),(41 3591952.5),(42 3597400.3),(43 3568245.8),(44 3509246.8),(45 3627894.8),(46 3581790.8),(47 3532766.8),(48 3558555),(49 3470412),(50 3403766.5),(51 3405915.8),(52 3473153),(53 3513621.3),(54 3626989.5),(55 3607508.3),(56 3542022.5),(57 3509223.3),(58 3586601.3),(59 3615760.3),(60 3624516),(61 3632996),(62 3603766.8),(63 3469642.3),(64 3473038.8),(65 3537561.3),(66 3493149.3),(67 3471308),(68 3641370),(69 3783880.5),(70 3749941.8),(71 3710024.8),(72 3761761.3),(73 3722085.5),(74 3645901.3),(75 3672140.8),(76 3692385.3),(77 3672307.3),(78 3640453.5),(79 3627377.3),
(1 1647447.3),(2 2661801),(3 3120189),(4 3254110.8),(5 3202125.8),(6 3089544.5),(7 2932696.3),(8 2946328.5),(9 2925796.3),(10 2937255.5),(11 2988023.5),(12 3093072.3),(13 3047545),(14 3046360.3),(15 2988104.5),(16 2924645.3),(17 2976309),(18 3058265.5),(19 3093713.3),(20 3131526),(21 3127005.5),(22 3119882),(23 3067361),(24 3073090.8),(25 3102981),(26 3152839),(27 3148127.3),(28 3112911.3),(29 3126070.8),(30 3130661.3),(31 3074533),(32 3105284.3),(33 3064525.5),(34 3050205),(35 3041076.5),(36 3057393.8),(37 3105767),(38 3178759),(39 3265302),(40 3322138.5),(41 3287804),(42 3311813.3),(43 3277169),(44 3256657),(45 3345998.3),(46 3315515.3),(47 3254970),(48 3211979.8),(49 3194628.3),(50 3245120.8),(51 3224625),(52 3272608.5),(53 3238141.3),(54 3263694),(55 3194219),(56 3169307.8),(57 3174365.3),(58 3228323.8),(59 3304352.5),(60 3405854.8),(61 3375381.8),(62 3273954.8),(63 3185251.5),(64 3191453.5),(65 3224143),(66 3229076),(67 3250797.8),(68 3386467.5),(69 3478051),(70 3486643),(71 3450096.8),(72 3438029.3),(73 3414821.3),(74 3319957.5),(75 3312614.3),(76 3338349.5),(77 3355264.3),(78 3292866.8),(79 3322121.8),
(1 1500882.5),(2 2380918.3),(3 2784301.5),(4 2910052.3),(5 2903383.3),(6 2782612.8),(7 2646484.8),(8 2629375.3),(9 2584456.8),(10 2617796),(11 2695874.3),(12 2754292.8),(13 2730738),(14 2747083.5),(15 2660881),(16 2607191),(17 2612983.8),(18 2669070.3),(19 2711273.8),(20 2769760),(21 2826524.5),(22 2801184.3),(23 2728068),(24 2789653.3),(25 2821379.3),(26 2849277.5),(27 2814835.8),(28 2721907.8),(29 2721545.8),(30 2816387),(31 2842745),(32 2825663),(33 2773044.3),(34 2775201.3),(35 2738308),(36 2717596),(37 2775833.8),(38 2794774),(39 2861558),(40 2915107.3),(41 2920550.3),(42 2932031.3),(43 2896125.8),(44 2913642.8),(45 2951383.5),(46 2933879.3),(47 2869928.3),(48 2804747),(49 2772741.5),(50 2837201),(51 2851245.3),(52 2920898.5),(53 2904282.5),(54 2909340),(55 2886575.5),(56 2865176.3),(57 2856890.5),(58 2880709.8),(59 2955600),(60 3079033.3),(61 3043037.3),(62 2940727.3),(63 2898477),(64 2858475.3),(65 2827337),(66 2850944.3),(67 2901414.3),(68 2975260.3),(69 3056489.3),(70 3109343.8),(71 3097231.5),(72 3046014.3),(73 2982741.5),(74 2900494.5),(75 2952685.5),(76 3024910.3),(77 3005793.8),(78 2924850.8),(79 2949122),
(1 1464342.6),(2 2285096.5),(3 2651590.5),(4 2749714),(5 2759838.8),(6 2677713.3),(7 2584464.3),(8 2551474.3),(9 2489396),(10 2524518.5),(11 2593188.5),(12 2576261.3),(13 2524924.8),(14 2587529),(15 2555104.8),(16 2566313.8),(17 2535595.8),(18 2548231.8),(19 2589140.8),(20 2639761),(21 2673956.8),(22 2664634.3),(23 2600817.5),(24 2641907.8),(25 2664744.3),(26 2684480.3),(27 2677882.3),(28 2661755.3),(29 2587775.5),(30 2670703.8),(31 2744926.5),(32 2724369.8),(33 2698909.3),(34 2665402.3),(35 2632680),(36 2634919),(37 2707095),(38 2702327.3),(39 2710447.8),(40 2719197.8),(41 2674357.8),(42 2649252.3),(43 2706682.5),(44 2754067.5),(45 2775448.8),(46 2784421.8),(47 2719103.8),(48 2700314.8),(49 2651392.8),(50 2681041),(51 2703258),(52 2780500.8),(53 2748371.5),(54 2717038.3),(55 2753219),(56 2718059.3),(57 2711053.8),(58 2726635.5),(59 2777390.5),(60 2848118.8),(61 2816927.3),(62 2741472.3),(63 2730125.3),(64 2618055.8),(65 2554532),(66 2582971),(67 2650161),(68 2712621.5),(69 2837632.3),(70 2911770.3),(71 2883322.3),(72 2835654.8),(73 2740379.3),(74 2643862),(75 2694106.3),(76 2812517.8),(77 2803235.5),(78 2733160.3),(79 2755356.8),
(1 1392410.6),(2 2061186.3),(3 2303400.3),(4 2334933.8),(5 2352641.8),(6 2341779.8),(7 2279608.3),(8 2265818.5),(9 2193508.5),(10 2235387.5),(11 2276477.3),(12 2241607.8),(13 2187734),(14 2230287.5),(15 2203664.8),(16 2270860),(17 2272409),(18 2277943.8),(19 2333780.5),(20 2381469.5),(21 2341239),(22 2313495.8),(23 2285549),(24 2332888.3),(25 2332017.8),(26 2313930.3),(27 2361526.8),(28 2362545),(29 2312672.3),(30 2357694.5),(31 2439909.8),(32 2431884.8),(33 2438214.8),(34 2378778),(35 2357658.3),(36 2352784.3),(37 2398391.8),(38 2397239),(39 2407013.8),(40 2427473.5),(41 2380795.3),(42 2338196),(43 2401556.3),(44 2452165.8),(45 2456036),(46 2482399.5),(47 2456773),(48 2507337),(49 2401921.8),(50 2394642.3),(51 2433285.3),(52 2456683.5),(53 2438113.5),(54 2436235.3),(55 2518110.8),(56 2515289),(57 2484795.5),(58 2455170.5),(59 2464982),(60 2464670),(61 2464526.5),(62 2426200),(63 2422494.5),(64 2328217.3),(65 2312229.8),(66 2322507.8),(67 2354544.8),(68 2399472.5),(69 2520650.8),(70 2552373.8),(71 2518825.8),(72 2538092.3),(73 2487534.3),(74 2452598.5),(75 2421990.3),(76 2478865.5),(77 2505178),(78 2467008),(79 2482308.3),
(1 1363480.4),(2 1951639.8),(3 2144212.5),(4 2189628.5),(5 2242210.8),(6 2275956.5),(7 2220290),(8 2184045.8),(9 2119601.3),(10 2141084.8),(11 2121044.5),(12 2147321.3),(13 2110296.8),(14 2136150.8),(15 2096021.8),(16 2148296.5),(17 2191705.3),(18 2179911.3),(19 2214245.8),(20 2264627.5),(21 2203213.3),(22 2132555.3),(23 2128136.5),(24 2166645),(25 2183407.5),(26 2169376),(27 2200765.8),(28 2209794),(29 2188808),(30 2207267.5),(31 2282331),(32 2308800),(33 2302576.8),(34 2264770.3),(35 2253905.5),(36 2152742.5),(37 2190067.5),(38 2202936.5),(39 2254705.3),(40 2303304.5),(41 2283132.8),(42 2266557),(43 2319045.8),(44 2325251),(45 2342755.8),(46 2327525.8),(47 2283660.3),(48 2346547.5),(49 2228614.8),(50 2245341.3),(51 2345743),(52 2300197.3),(53 2273187.8),(54 2291802),(55 2367863.3),(56 2379713.8),(57 2296574),(58 2259875.5),(59 2296039.5),(60 2306465.5),(61 2329052.8),(62 2311285.3),(63 2277542.5),(64 2248586.8),(65 2235000.3),(66 2213218),(67 2224172.8),(68 2266118.5),(69 2382183.5),(70 2392172.3),(71 2383547),(72 2416688.8),(73 2373810.5),(74 2346485.3),(75 2282436.5),(76 2294060.3),(77 2321460.5),(78 2359086.8),(79 2369275.5),
(1 1265110.4),(2 1761869.8),(3 1909019),(4 2001198.6),(5 1989880.4),(6 2007018.9),(7 1966870.6),(8 1947946.9),(9 1916795.4),(10 1904897.1),(11 1871719.9),(12 1898880),(13 1888872.4),(14 1893028.6),(15 1911470),(16 1953899.9),(17 1969483.5),(18 1987152.1),(19 2027383.9),(20 2055096.9),(21 1998642.5),(22 1946556.1),(23 1969107.5),(24 1959880.9),(25 1956230.3),(26 1991334.9),(27 2000054.4),(28 2031627.5),(29 2008198.8),(30 2017785.6),(31 2035115),(32 2034697.6),(33 2028673.8),(34 2041210.6),(35 2025552),(36 1939716.3),(37 1978190.8),(38 1959212.5),(39 1991955.5),(40 2040347.5),(41 2019122),(42 2040978.9),(43 2058268.5),(44 2060529.8),(45 2096418.9),(46 2061797.8),(47 2015628.3),(48 2069157),(49 2005232.9),(50 2034556.5),(51 2126847.5),(52 2069800.1),(53 2027964.3),(54 2061164.8),(55 2063425.6),(56 2099378),(57 2043328),(58 2011467.3),(59 2065397),(60 2076183.3),(61 2067416.9),(62 2076638.6),(63 2054371.5),(64 2032199.5),(65 1985950.6),(66 1994807.9),(67 2021763.4),(68 2075074.1),(69 2166823.3),(70 2135690.3),(71 2116044.8),(72 2095629.4),(73 2067848.5),(74 2067552.8),(75 2032057.8),(76 2042886.8),(77 2091302),(78 2103009),(79 2115748),
