1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 314743.16),(2 1012916.5),(3 1838707.6),(4 2856616),(5 3984985.3),(6 5079018.5),(7 6170819.5),(8 7368143.5),(9 8479277),(10 9436005),(11 10324851),(12 11248776),(13 11946789),(14 12380257),(15 12745860),(16 13092477),(17 13251424),(18 13156125),(19 13072447),(20 13095275),(21 13004917),(22 12852211),(23 12688960),(24 12564953),(25 12706144),(26 12901524),(27 13238897),(28 13533424),(29 13533315),(30 13094944),(31 12730488),(32 12721796),(33 12865239),(34 12942343),(35 13094453),(36 13181863),(37 13653793),(38 14308075),(39 14720984),(40 15112352),(41 15922801),(42 16662163),(43 17208092),(44 17811774),(45 18364588),(46 18988742),(47 19469240),(48 20151798),(49 20709130),(50 21394444),(51 22143890),(52 22906240),(53 23632614),(54 24623848),(55 25067168),(56 24718896),(57 24225338),(58 23822626),(59 23402902),(60 23100426),(61 22723136),(62 22034446),(63 21300144),(64 20504850),(65 19295090),(66 18201418),(67 17473554),(68 16875766),(69 16257299),(70 15948931),(71 15922549),(72 15916471),(73 16029845),(74 16040380),(75 15758431),(76 15455739),(77 15355181),(78 15203783),(79 14678075),
(1 53.736748),(2 59.019764),(3 60.12495),(4 62.650555),(5 63.6108),(6 64.34881),(7 64.30274),(8 63.839584),(9 64.83422),(10 65.15748),(11 65.32354),(12 65.38444),(13 64.77916),(14 65.44114),(15 63.642967),(16 64.29035),(17 64.983315),(18 64.7253),(19 63.67186),(20 64.70751),(21 65.97887),(22 65.237526),(23 65.53655),(24 64.64958),(25 65.9016),(26 65.68079),(27 65.56621),(28 64.22061),(29 65.07961),(30 64.80162),(31 66.249054),(32 66.0268),(33 66.430725),(34 67.027275),(35 66.55517),(36 67.53528),(37 68.07099),(38 68.07385),(39 67.75656),(40 67.75757),(41 68.46705),(42 68.72767),(43 69.27606),(44 69.41331),(45 70.19673),(46 69.68792),(47 69.78918),(48 69.85137),(49 69.60056),(50 71.085075),(51 71.1376),(52 70.888885),(53 70.747284),(54 69.95462),(55 70.12106),(56 69.7635),(57 69.45316),(58 69.41779),(59 70.35648),(60 69.8558),(61 68.873985),(62 69.7004),(63 68.702286),(64 69.498985),(65 68.04305),(66 67.92924),(67 67.66538),(68 68.20536),(69 68.001),(70 67.74125),(71 68.45609),(72 67.920135),(73 69.23042),(74 68.66664),(75 68.0425),(76 67.445045),(77 67.89802),(78 67.42753),(79 68.10507),
(1 52.24318),(2 58.271114),(3 60.618412),(4 61.951206),(5 62.573166),(6 62.4487),(7 62.372684),(8 62.97338),(9 63.117477),(10 62.599968),(11 63.018005),(12 64.13014),(13 64.32383),(14 63.74959),(15 63.347942),(16 62.91574),(17 62.889187),(18 63.50515),(19 62.923866),(20 64.48712),(21 64.33216),(22 63.929066),(23 65.14028),(24 65.03705),(25 65.300156),(26 64.79286),(27 63.67321),(28 62.886486),(29 64.18142),(30 64.261696),(31 65.517265),(32 65.893936),(33 65.90366),(34 65.50421),(35 66.31085),(36 66.08153),(37 66.48801),(38 66.638336),(39 66.1283),(40 66.581764),(41 66.4673),(42 66.40609),(43 67.32292),(44 67.224304),(45 68.10594),(46 67.37136),(47 67.45132),(48 66.98544),(49 67.15595),(50 67.88527),(51 67.745346),(52 68.1524),(53 68.47966),(54 67.65643),(55 67.38958),(56 67.44098),(57 67.30836),(58 67.04768),(59 68.40233),(60 67.76741),(61 68.558846),(62 68.6304),(63 68.492256),(64 67.750305),(65 67.094086),(66 67.00792),(67 67.31069),(68 66.74429),(69 66.998856),(70 67.81465),(71 68.06688),(72 67.85628),(73 68.6773),(74 68.86218),(75 67.71655),(76 67.36482),(77 67.43308),(78 67.293106),(79 67.28075),
(1 52.084904),(2 57.777527),(3 59.53458),(4 61.10968),(5 62.697063),(6 62.529633),(7 63.428215),(8 63.304173),(9 63.44695),(10 62.97855),(11 64.127014),(12 63.50585),(13 64.39206),(14 62.859978),(15 63.344303),(16 61.756485),(17 63.05203),(18 62.03661),(19 62.381783),(20 63.37064),(21 63.051624),(22 63.323647),(23 63.83436),(24 64.17852),(25 64.640945),(26 64.375435),(27 63.45823),(28 63.21633),(29 64.23931),(30 63.16214),(31 63.645798),(32 63.478718),(33 64.447685),(34 64.495605),(35 65.28393),(36 65.26046),(37 65.40446),(38 64.941795),(39 64.796036),(40 64.964714),(41 65.491196),(42 65.79155),(43 66.25639),(44 66.367004),(45 67.608696),(46 66.651726),(47 67.01275),(48 66.92687),(49 67.57698),(50 67.63313),(51 68.449905),(52 67.10742),(53 67.333305),(54 66.56376),(55 66.97491),(56 66.432),(57 66.83558),(58 66.789604),(59 67.00963),(60 66.69854),(61 67.91452),(62 68.144516),(63 67.549576),(64 67.34122),(65 67.48178),(66 66.30067),(67 66.207664),(68 66.22485),(69 66.16902),(70 66.75548),(71 67.42522),(72 66.77291),(73 67.77056),(74 66.66491),(75 66.3873),(76 66.25661),(77 66.93005),(78 65.382454),(79 66.48003),
(1 51.048664),(2 56.421448),(3 58.433983),(4 59.221596),(5 60.92507),(6 60.27006),(7 61.640316),(8 61.699936),(9 61.838837),(10 61.669872),(11 62.47659),(12 62.300583),(13 62.45475),(14 62.051952),(15 61.868103),(16 61.970695),(17 61.67524),(18 61.760536),(19 62.37285),(20 63.101906),(21 63.979324),(22 63.231895),(23 63.31593),(24 62.561638),(25 63.109497),(26 62.83153),(27 62.223824),(28 62.035362),(29 61.753876),(30 60.908882),(31 61.446903),(32 61.22422),(33 61.90237),(34 62.22156),(35 63.409126),(36 63.044598),(37 64.158394),(38 64.36629),(39 64.17098),(40 63.997433),(41 63.829826),(42 64.28436),(43 65.31243),(44 64.83886),(45 65.11991),(46 65.48908),(47 65.189865),(48 63.923027),(49 65.47714),(50 65.78805),(51 66.2408),(52 65.87148),(53 66.30276),(54 65.589874),(55 65.35492),(56 65.19346),(57 64.98003),(58 65.12981),(59 65.414085),(60 65.17602),(61 65.47904),(62 66.00755),(63 66.82783),(64 65.64799),(65 65.616936),(66 64.411995),(67 64.15779),(68 64.20883),(69 64.84467),(70 65.11789),(71 65.26595),(72 65.953636),(73 65.532875),(74 65.06391),(75 64.694435),(76 64.36902),(77 65.12064),(78 64.642586),(79 65.51626),
(1 50.226616),(2 56.206196),(3 57.60421),(4 58.350803),(5 60.5191),(6 60.218452),(7 60.549465),(8 60.03329),(9 59.70938),(10 61.254047),(11 62.114185),(12 61.52817),(13 61.50725),(14 61.115818),(15 61.022102),(16 60.7048),(17 60.89099),(18 60.345226),(19 60.30632),(20 60.95625),(21 62.977066),(22 62.146095),(23 62.514885),(24 62.069763),(25 62.983948),(26 62.861965),(27 62.700073),(28 61.36726),(29 61.61728),(30 62.131233),(31 62.86001),(32 63.098484),(33 63.84402),(34 63.930603),(35 64.85886),(36 64.49997),(37 65.45879),(38 65.116554),(39 64.552124),(40 64.241585),(41 65.51999),(42 65.9775),(43 67.25052),(44 66.249855),(45 66.30539),(46 66.517456),(47 66.457375),(48 65.580086),(49 65.54033),(50 65.920334),(51 65.60692),(52 65.36052),(53 65.022095),(54 65.09878),(55 65.8541),(56 65.43072),(57 66.20416),(58 65.59861),(59 65.396324),(60 65.509674),(61 65.55213),(62 64.91899),(63 65.17844),(64 65.04836),(65 64.43683),(66 63.0547),(67 63.856052),(68 63.374893),(69 63.71917),(70 63.426987),(71 64.62509),(72 65.129906),(73 65.111244),(74 64.55154),(75 63.175323),(76 64.129295),(77 64.11277),(78 64.255615),(79 64.47796),
(1 50.236786),(2 56.410366),(3 57.498455),(4 58.709106),(5 59.988083),(6 60.54697),(7 61.527496),(8 61.080647),(9 62.061558),(10 61.78255),(11 62.766613),(12 62.98992),(13 62.96424),(14 62.58234),(15 61.74572),(16 61.101025),(17 60.725414),(18 61.54266),(19 62.296295),(20 61.78326),(21 63.056538),(22 63.08813),(23 64.16443),(24 62.60921),(25 62.512814),(26 62.433556),(27 61.54644),(28 61.279003),(29 61.173763),(30 62.25331),(31 62.77853),(32 62.88396),(33 63.52158),(34 63.86118),(35 64.26471),(36 64.30742),(37 64.89732),(38 64.16575),(39 64.18789),(40 64.15475),(41 65.369896),(42 65.19636),(43 65.7738),(44 65.77101),(45 66.03643),(46 66.56567),(47 66.755226),(48 65.86527),(49 67.242256),(50 65.67572),(51 66.06349),(52 65.82802),(53 66.479515),(54 66.02954),(55 66.07218),(56 65.44294),(57 66.16925),(58 65.445404),(59 65.18465),(60 65.11769),(61 65.624344),(62 66.021996),(63 65.596176),(64 65.821556),(65 65.16242),(66 64.85003),(67 64.86717),(68 64.975365),(69 65.16495),(70 65.00593),(71 64.97993),(72 65.087685),(73 65.52554),(74 65.36834),(75 65.145226),(76 64.526985),(77 63.919548),(78 64.620674),(79 65.071495),
(1 49.00021),(2 55.211178),(3 56.24308),(4 57.759514),(5 58.566673),(6 59.433914),(7 60.200943),(8 59.83226),(9 60.800144),(10 60.077343),(11 60.30965),(12 60.658783),(13 60.675198),(14 60.36455),(15 60.39806),(16 60.35872),(17 60.393497),(18 59.883186),(19 60.78944),(20 60.185604),(21 61.555763),(22 61.194065),(23 61.681396),(24 61.438816),(25 62.042946),(26 61.17534),(27 61.05018),(28 60.977184),(29 61.20356),(30 61.3073),(31 62.037235),(32 61.742344),(33 62.2336),(34 62.553616),(35 62.45084),(36 62.839577),(37 62.937183),(38 62.728664),(39 63.000706),(40 62.35097),(41 63.178078),(42 63.065544),(43 64.407486),(44 65.02176),(45 64.66109),(46 64.54395),(47 64.81009),(48 63.476616),(49 64.671135),(50 64.172714),(51 64.46657),(52 64.221634),(53 64.896835),(54 65.19529),(55 65.01257),(56 64.293884),(57 63.706932),(58 63.432076),(59 64.025055),(60 63.47609),(61 63.593113),(62 63.408104),(63 63.809902),(64 63.34871),(65 63.865906),(66 62.698013),(67 62.43743),(68 61.90036),(69 62.287903),(70 62.90094),(71 63.882404),(72 64.95039),(73 63.928074),(74 64.30991),(75 63.741783),(76 62.125282),(77 62.38276),(78 62.372486),(79 63.69092),
(1 49.54985),(2 54.53548),(3 56.13935),(4 57.801586),(5 58.401817),(6 58.964417),(7 59.687466),(8 58.536404),(9 59.31989),(10 58.653557),(11 60.519085),(12 59.889355),(13 60.031574),(14 60.386314),(15 60.1002),(16 59.63907),(17 60.047626),(18 59.68635),(19 60.231895),(20 59.514145),(21 60.864056),(22 60.88312),(23 60.386494),(24 60.626484),(25 61.0409),(26 60.569286),(27 60.268738),(28 59.987194),(29 60.046627),(30 59.58593),(31 60.71486),(32 60.66971),(33 61.322613),(34 61.3055),(35 62.079292),(36 61.723843),(37 62.071022),(38 61.289635),(39 61.211143),(40 61.594376),(41 62.582844),(42 62.593315),(43 63.72572),(44 64.06582),(45 63.524086),(46 63.094173),(47 63.314285),(48 62.532703),(49 63.189087),(50 62.769672),(51 62.782116),(52 63.230373),(53 63.38736),(54 62.47114),(55 62.79651),(56 62.148712),(57 62.47557),(58 62.545994),(59 62.327587),(60 62.97011),(61 63.44939),(62 62.39821),(63 62.186436),(64 62.09378),(65 62.258915),(66 62.54009),(67 62.51175),(68 60.880756),(69 62.04381),(70 62.008453),(71 62.75241),(72 63.270393),(73 62.30709),(74 62.662533),(75 62.715664),(76 61.998398),(77 61.019234),(78 62.361526),(79 62.843212),
(1 48.51207),(2 54.215424),(3 56.634052),(4 57.08018),(5 57.466198),(6 58.556915),(7 59.256077),(8 58.627293),(9 58.802197),(10 58.447704),(11 59.084496),(12 58.662525),(13 59.01021),(14 59.772972),(15 59.20927),(16 58.452866),(17 58.931854),(18 58.99755),(19 59.17792),(20 59.69016),(21 60.711723),(22 59.88263),(23 60.18197),(24 59.724735),(25 59.74525),(26 59.993565),(27 59.145325),(28 58.892673),(29 59.447414),(30 59.22465),(31 59.899048),(32 60.828896),(33 61.04323),(34 61.051918),(35 60.76384),(36 60.792843),(37 61.76453),(38 61.726406),(39 61.28008),(40 61.735977),(41 62.393784),(42 61.235363),(43 62.556458),(44 62.94495),(45 62.814125),(46 62.46969),(47 63.38626),(48 62.721214),(49 62.80663),(50 63.062603),(51 63.009823),(52 63.119194),(53 63.413364),(54 63.42021),(55 62.662846),(56 61.85321),(57 61.19083),(58 61.56653),(59 62.411026),(60 62.72225),(61 62.116634),(62 61.559063),(63 61.029392),(64 61.71571),(65 61.595047),(66 61.357624),(67 61.041893),(68 60.3605),(69 61.097073),(70 62.815014),(71 62.4325),(72 62.9023),(73 63.007404),(74 62.206947),(75 61.292366),(76 61.42621),(77 61.514305),(78 60.76337),(79 60.93959),
(1 47.150875),(2 51.32035),(3 54.05937),(4 54.78471),(5 55.801357),(6 55.975292),(7 56.266827),(8 56.141636),(9 56.721054),(10 56.74283),(11 57.560772),(12 56.94764),(13 57.720234),(14 57.964977),(15 57.54017),(16 56.714714),(17 57.03369),(18 57.260235),(19 57.616394),(20 57.628265),(21 58.385548),(22 58.86556),(23 58.4921),(24 57.785297),(25 57.91803),(26 58.524902),(27 57.914654),(28 58.13938),(29 57.54818),(30 57.47061),(31 58.47127),(32 58.07929),(33 59.594673),(34 59.511402),(35 59.172913),(36 59.161396),(37 60.456444),(38 59.82265),(39 60.042492),(40 60.08718),(41 61.46803),(42 59.985367),(43 61.808636),(44 61.90219),(45 61.27575),(46 60.669315),(47 61.50873),(48 60.12819),(49 61.894577),(50 61.334713),(51 60.74299),(52 61.2271),(53 61.215954),(54 60.723232),(55 61.01699),(56 60.37716),(57 60.313534),(58 58.561054),(59 60.10545),(60 60.751873),(61 61.29939),(62 61.15388),(63 60.96597),(64 60.357315),(65 60.162228),(66 59.85746),(67 60.792267),(68 59.581314),(69 60.64599),(70 61.14559),(71 60.063156),(72 60.16084),(73 61.17376),(74 60.60541),(75 60.915466),(76 59.943012),(77 60.096),(78 60.2408),(79 60.62493),
(1 47.557476),(2 53.878845),(3 55.629707),(4 56.27121),(5 58.005512),(6 58.33764),(7 58.381657),(8 58.074448),(9 58.81426),(10 58.594234),(11 59.591076),(12 59.293358),(13 60.426064),(14 59.284252),(15 58.79731),(16 58.649788),(17 59.142864),(18 59.121387),(19 59.617416),(20 58.03048),(21 59.85406),(22 59.696278),(23 60.062576),(24 59.95157),(25 60.90417),(26 60.01958),(27 60.3339),(28 59.30798),(29 59.36911),(30 59.16136),(31 60.455383),(32 61.564915),(33 61.505272),(34 61.04076),(35 62.201935),(36 62.537468),(37 62.301395),(38 62.332233),(39 61.75),(40 62.10392),(41 63.255684),(42 63.4485),(43 64.24268),(44 63.480495),(45 64.92291),(46 64.05441),(47 63.79253),(48 63.699722),(49 64.26106),(50 63.716087),(51 63.61486),(52 63.77478),(53 64.14813),(54 63.665882),(55 63.06394),(56 62.73906),(57 62.54599),(58 61.567093),(59 62.513447),(60 63.12756),(61 62.960003),(62 62.347595),(63 62.66631),(64 61.817947),(65 62.35978),(66 62.007786),(67 61.535908),(68 61.113182),(69 62.22522),(70 62.40736),(71 62.821114),(72 62.83529),(73 62.965626),(74 62.23627),(75 61.35476),(76 61.34655),(77 62.34452),(78 61.934975),(79 61.92749),
(1 45.222393),(2 50.022602),(3 51.852306),(4 52.7809),(5 54.37045),(6 54.843666),(7 55.432926),(8 54.845005),(9 56.305504),(10 55.561016),(11 55.77525),(12 55.95111),(13 56.724243),(14 55.45261),(15 55.121925),(16 54.826183),(17 55.608112),(18 55.81596),(19 55.711494),(20 55.19588),(21 56.2732),(22 56.701317),(23 57.428658),(24 57.282608),(25 57.809563),(26 56.623863),(27 55.91084),(28 55.86606),(29 56.225807),(30 56.548897),(31 57.342354),(32 57.92994),(33 58.21649),(34 57.495926),(35 59.04542),(36 57.877407),(37 58.054543),(38 58.23708),(39 57.978806),(40 57.251842),(41 59.005024),(42 58.833122),(43 59.566154),(44 59.261208),(45 59.64187),(46 59.79992),(47 59.956215),(48 59.63535),(49 59.04268),(50 59.48757),(51 59.787727),(52 59.63861),(53 59.621017),(54 59.769516),(55 59.26825),(56 58.75595),(57 59.48652),(58 58.45752),(59 59.509216),(60 59.07974),(61 59.84341),(62 59.34323),(63 58.742268),(64 58.282856),(65 58.67251),(66 58.07171),(67 57.942883),(68 57.95009),(69 58.585545),(70 59.312183),(71 59.867424),(72 59.16965),(73 59.84031),(74 59.207226),(75 58.699455),(76 58.402122),(77 58.199547),(78 57.8744),(79 57.884422),
(1 45.609314),(2 50.5086),(3 53.494408),(4 54.390385),(5 54.55259),(6 55.85623),(7 55.973442),(8 55.459255),(9 56.266983),(10 55.984188),(11 55.75987),(12 55.872974),(13 57.014538),(14 56.306904),(15 55.882923),(16 54.808773),(17 55.80175),(18 55.577137),(19 55.974876),(20 56.095703),(21 56.367306),(22 56.61898),(23 58.218834),(24 56.551758),(25 57.188366),(26 56.991608),(27 55.984623),(28 55.989372),(29 56.697468),(30 56.306385),(31 56.541996),(32 57.58794),(33 58.186657),(34 58.22517),(35 57.916065),(36 58.059147),(37 58.073776),(38 58.46793),(39 57.33609),(40 57.173615),(41 59.548725),(42 58.887295),(43 59.646492),(44 59.65541),(45 60.29408),(46 59.83424),(47 59.039783),(48 59.73648),(49 60.319897),(50 60.726936),(51 60.7893),(52 60.64578),(53 60.788136),(54 60.954376),(55 60.428795),(56 59.475212),(57 60.43757),(58 59.72434),(59 60.60537),(60 60.999912),(61 60.768276),(62 60.47837),(63 59.870613),(64 59.702484),(65 59.9822),(66 59.225616),(67 59.755245),(68 59.68524),(69 59.6608),(70 60.079033),(71 60.618927),(72 59.722034),(73 60.911556),(74 59.998676),(75 59.99067),(76 59.13925),(77 59.928726),(78 60.502396),(79 60.98944),
(1 45.79534),(2 49.694016),(3 52.854046),(4 53.63167),(5 54.607197),(6 55.397785),(7 56.532852),(8 55.27175),(9 55.86944),(10 55.522247),(11 55.921825),(12 55.700394),(13 56.276752),(14 55.558964),(15 55.695187),(16 54.73031),(17 55.1624),(18 54.171967),(19 55.617424),(20 55.630867),(21 55.917297),(22 56.22137),(23 56.90329),(24 56.382557),(25 56.952477),(26 56.848007),(27 56.532997),(28 55.791935),(29 55.649532),(30 56.550568),(31 57.16846),(32 57.707367),(33 58.483295),(34 58.798744),(35 59.25251),(36 58.660873),(37 59.757675),(38 60.00847),(39 59.514297),(40 59.11706),(41 60.480877),(42 59.874836),(43 59.94715),(44 60.028294),(45 61.236416),(46 61.026844),(47 59.80057),(48 59.432796),(49 60.029438),(50 60.25399),(51 60.37462),(52 60.810097),(53 61.084652),(54 60.530174),(55 60.057625),(56 59.545),(57 59.85656),(58 58.670788),(59 59.579563),(60 60.073235),(61 60.350132),(62 60.217213),(63 59.069317),(64 59.373905),(65 59.08394),(66 58.493755),(67 58.913715),(68 59.140266),(69 57.921898),(70 58.313763),(71 58.01329),(72 58.568268),(73 58.915104),(74 59.210773),(75 58.998993),(76 58.736744),(77 58.638966),(78 58.645195),(79 58.04273),
(1 45.30721),(2 50.722206),(3 52.52307),(4 53.196545),(5 53.226067),(6 54.841766),(7 55.780254),(8 55.374),(9 55.53421),(10 55.30871),(11 55.640175),(12 55.83931),(13 56.09125),(14 54.912273),(15 54.783394),(16 55.37192),(17 55.49792),(18 55.57564),(19 55.63986),(20 55.70224),(21 56.645576),(22 55.767033),(23 55.934406),(24 55.919537),(25 56.798637),(26 56.720547),(27 56.793213),(28 55.064484),(29 55.12492),(30 55.4343),(31 56.63744),(32 56.444595),(33 57.386375),(34 58.134937),(35 58.327),(36 58.133865),(37 58.85456),(38 57.988358),(39 58.119724),(40 58.24955),(41 59.050117),(42 58.18523),(43 58.625614),(44 58.598907),(45 60.505676),(46 60.05269),(47 59.716988),(48 58.51625),(49 59.639442),(50 59.894176),(51 60.239597),(52 59.49636),(53 59.75841),(54 58.920612),(55 59.644062),(56 59.755848),(57 59.526394),(58 58.61822),(59 58.510727),(60 59.768497),(61 59.634243),(62 59.696613),(63 58.512886),(64 58.442856),(65 58.4572),(66 58.15164),(67 58.595825),(68 58.364998),(69 58.723095),(70 59.068756),(71 58.605335),(72 58.645824),(73 59.24092),(74 58.556107),(75 58.903942),(76 58.21446),(77 58.49781),(78 58.42017),(79 58.380814),
(1 44.50392),(2 48.979122),(3 51.34005),(4 52.866108),(5 54.008892),(6 53.99132),(7 54.51721),(8 53.846542),(9 54.535477),(10 53.946884),(11 54.289474),(12 54.41657),(13 55.625484),(14 54.576775),(15 53.96053),(16 53.742767),(17 54.079575),(18 54.39469),(19 54.4514),(20 54.480198),(21 54.98436),(22 55.34028),(23 55.458164),(24 54.636467),(25 55.690346),(26 55.17187),(27 54.948105),(28 54.822144),(29 54.186245),(30 54.671783),(31 55.440712),(32 55.444206),(33 55.83065),(34 55.91468),(35 56.253464),(36 56.631763),(37 56.817593),(38 56.357178),(39 56.586575),(40 56.648846),(41 57.256847),(42 58.294098),(43 58.972584),(44 58.988),(45 59.862667),(46 58.846344),(47 58.747307),(48 58.808403),(49 59.023453),(50 58.98596),(51 59.394886),(52 58.80517),(53 59.806347),(54 59.069244),(55 59.028286),(56 58.230404),(57 59.102547),(58 58.375454),(59 59.07729),(60 59.101665),(61 59.57991),(62 59.171223),(63 58.0388),(64 58.39285),(65 57.106716),(66 57.500767),(67 56.968853),(68 56.818905),(69 56.87515),(70 56.889977),(71 57.206326),(72 57.226593),(73 57.95552),(74 56.8137),(75 57.051464),(76 56.90486),(77 56.87291),(78 57.325417),(79 57.362976),
(1 43.450294),(2 47.826603),(3 50.165146),(4 51.684216),(5 52.49893),(6 52.09465),(7 52.66054),(8 52.443695),(9 52.141323),(10 52.103954),(11 53.08177),(12 52.16101),(13 53.9293),(14 53.15277),(15 53.292484),(16 52.65833),(17 52.521896),(18 53.200672),(19 53.423992),(20 53.375492),(21 53.84844),(22 55.0033),(23 54.322914),(24 53.573406),(25 54.199894),(26 53.734814),(27 52.72638),(28 53.205467),(29 53.31776),(30 53.53839),(31 54.239025),(32 54.225624),(33 55.26391),(34 55.65942),(35 55.334652),(36 55.873806),(37 55.748516),(38 56.405045),(39 55.730682),(40 55.97752),(41 56.22036),(42 57.03019),(43 57.45612),(44 56.641346),(45 57.533974),(46 57.435135),(47 56.982086),(48 56.333443),(49 57.249287),(50 57.392536),(51 56.936646),(52 56.60321),(53 58.26034),(54 57.55175),(55 57.020206),(56 55.609467),(57 56.723995),(58 56.55174),(59 56.06991),(60 56.124985),(61 56.551945),(62 56.2273),(63 54.789574),(64 55.05654),(65 55.254356),(66 55.27693),(67 55.37629),(68 55.63928),(69 55.972015),(70 55.055984),(71 55.403267),(72 55.64312),(73 56.41838),(74 56.69033),(75 55.759552),(76 56.0673),(77 55.823475),(78 56.35719),(79 56.445984),
(1 42.57998),(2 47.386253),(3 49.558903),(4 51.38896),(5 51.754135),(6 51.973244),(7 52.043743),(8 52.03476),(9 52.421997),(10 52.27493),(11 52.860985),(12 53.636505),(13 53.3599),(14 53.425835),(15 51.918888),(16 53.21378),(17 53.783226),(18 53.03289),(19 53.93379),(20 53.334915),(21 54.02069),(22 54.727962),(23 54.229843),(24 54.695625),(25 54.31003),(26 54.004417),(27 52.56736),(28 52.609802),(29 52.737263),(30 53.293137),(31 54.684315),(32 55.16111),(33 55.55939),(34 55.882942),(35 55.21377),(36 55.30833),(37 55.63932),(38 56.52214),(39 56.131207),(40 55.159912),(41 55.429688),(42 55.97747),(43 56.303143),(44 56.106358),(45 55.860435),(46 56.109905),(47 56.3235),(48 55.924145),(49 56.325165),(50 56.225235),(51 56.413303),(52 56.215115),(53 56.788498),(54 56.29133),(55 56.155262),(56 55.316906),(57 55.1395),(58 55.997482),(59 56.11517),(60 56.75742),(61 56.494667),(62 56.132034),(63 55.670467),(64 55.171196),(65 56.294846),(66 54.998306),(67 55.946617),(68 55.81873),(69 55.685295),(70 55.844173),(71 56.75287),(72 56.394714),(73 56.93403),(74 58.057865),(75 56.31556),(76 56.386757),(77 55.50644),(78 56.344505),(79 56.40031),
