1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 331057.7),(2 1307203.6),(3 3094419),(4 5505536.5),(5 8609408),(6 12382443),(7 17006870),(8 22236926),(9 28154202),(10 34888060),(11 42282044),(12 50445196),(13 59243948),(14 68548504),(15 78299820),(16 88406890),(17 98979224),(18 110466264),(19 122207720),(20 134362380),(21 147353660),(22 160377900),(23 172281470),(24 182464110),(25 191848510),(26 200875280),(27 209165060),(28 216590270),(29 223549870),(30 229920720),(31 235040510),(32 239286190),(33 243803710),(34 247108560),(35 249907060),(36 252205650),(37 254065220),(38 255363540),(39 256188270),(40 256308350),(41 255723200),(42 254100180),(43 251927170),(44 249131890),(45 246273920),(46 243289040),(47 240226750),(48 237290670),(49 233766990),(50 230427310),(51 227168770),(52 224548350),(53 222956160),(54 221566800),(55 220451330),(56 219273860),(57 218288460),(58 217427400),(59 216776640),(60 216029010),(61 215708850),(62 215321170),(63 215721090),(64 215958910),(65 216656500),(66 218033730),(67 219742510),(68 221934860),(69 224624510),(70 227766400),(71 231245140),(72 234828370),(73 238281460),(74 241654540),(75 245028400),(76 248185780),(77 251144620),(78 254049200),(79 257411890),
(1 2364.6797),(2 2506.6482),(3 2632.6023),(4 2772.5632),(5 2859.9128),(6 2706.867),(7 2869.6868),(8 2797.7695),(9 2943.706),(10 3070.6492),(11 2974.2952),(12 3079.8035),(13 3097.3486),(14 3192.2139),(15 3031.9492),(16 3163.7834),(17 3133.6057),(18 3236.1934),(19 3164.4094),(20 3196.8118),(21 3254.0483),(22 3303.9219),(23 3316.547),(24 3317.3186),(25 3335.6755),(26 3338.7244),(27 3343.732),(28 3401.2537),(29 3398.684),(30 3331.7922),(31 3444.6719),(32 3472.0522),(33 3402.3684),(34 3541.5),(35 3578.7976),(36 3571.6118),(37 3588.1597),(38 3569.191),(39 3586.592),(40 3595.646),(41 3631.56),(42 3560.4543),(43 3595.232),(44 3575.9512),(45 3551.9087),(46 3531.4802),(47 3541.5537),(48 3586.1711),(49 3576.5598),(50 3587.8003),(51 3612.5237),(52 3584.2263),(53 3486.6836),(54 3492.8406),(55 3615.2583),(56 3540.5518),(57 3415.3318),(58 3492.2473),(59 3494.8406),(60 3513.4495),(61 3531.6055),(62 3443.4893),(63 3502.8071),(64 3437.3264),(65 3512.8132),(66 3488.1604),(67 3459.9507),(68 3493.5193),(69 3520.238),(70 3532.7273),(71 3519.8857),(72 3487.933),(73 3536.8672),(74 3415.7522),(75 3419.4465),(76 3568.7842),(77 3480.6252),(78 3418.004),(79 3462.8132),
(1 2375.0564),(2 2525.155),(3 2641.0994),(4 2785.7563),(5 2878.1953),(6 2728.6938),(7 2852.8557),(8 2789.453),(9 2946.1587),(10 3096.0608),(11 2969.7253),(12 3083.9998),(13 3050.7805),(14 3177.9463),(15 3060.736),(16 3192.8262),(17 3142.1423),(18 3239.8518),(19 3161.9727),(20 3153.4878),(21 3202.617),(22 3317.6772),(23 3215.1902),(24 3290.3857),(25 3328.3577),(26 3262.451),(27 3321.4792),(28 3309.25),(29 3359.8718),(30 3342.8875),(31 3428.3936),(32 3470.8127),(33 3395.1335),(34 3498.6338),(35 3549.853),(36 3513.2937),(37 3471.9907),(38 3547.3447),(39 3595.3013),(40 3593.27),(41 3636.928),(42 3563.6335),(43 3558.4128),(44 3601.925),(45 3601.8787),(46 3536.06),(47 3592.8801),(48 3629.5415),(49 3639.7222),(50 3618.9097),(51 3633.4011),(52 3637.848),(53 3602.8506),(54 3617.2236),(55 3742.7634),(56 3727.9595),(57 3515.4988),(58 3636.9683),(59 3690.5657),(60 3661.9683),(61 3666.5056),(62 3606.811),(63 3676.9578),(64 3593.9675),(65 3690.8425),(66 3656.5166),(67 3592.1133),(68 3666.922),(69 3587.758),(70 3633.0076),(71 3663.7747),(72 3565.8599),(73 3612.3577),(74 3499.4248),(75 3459.0044),(76 3549.898),(77 3532.0273),(78 3483.157),(79 3468.3306),
(1 2267.4063),(2 2438.1306),(3 2537.5613),(4 2684.9033),(5 2771.3442),(6 2633.2937),(7 2767.5776),(8 2670.4265),(9 2780.653),(10 2924.6313),(11 2842.0225),(12 2960.5862),(13 2924.57),(14 3056.325),(15 3003.472),(16 3029.1997),(17 3007.7307),(18 3061.9785),(19 3039.0486),(20 2968.964),(21 3051.24),(22 3136.1868),(23 3108.5574),(24 3104.4722),(25 3168.9373),(26 3138.7498),(27 3213.61),(28 3158.0916),(29 3184.2378),(30 3140.463),(31 3284.9329),(32 3329.8088),(33 3219.0205),(34 3294.5854),(35 3367.278),(36 3374.5752),(37 3342.3413),(38 3410.0776),(39 3410.3284),(40 3440.8103),(41 3423.5984),(42 3409.2827),(43 3447.3765),(44 3431.2441),(45 3406.5925),(46 3337.9534),(47 3468.4546),(48 3463.751),(49 3467.6707),(50 3406.1892),(51 3457.0337),(52 3456.6182),(53 3482.88),(54 3446.1643),(55 3518.081),(56 3576.3662),(57 3418.699),(58 3505.3044),(59 3556.7952),(60 3528.5645),(61 3488.7458),(62 3448.1885),(63 3522.2205),(64 3472.5737),(65 3474.321),(66 3516.6206),(67 3511.9011),(68 3505.1458),(69 3475.4866),(70 3468.1777),(71 3507.3662),(72 3479.323),(73 3545.3325),(74 3480.787),(75 3504.3884),(76 3485.172),(77 3444.724),(78 3389.854),(79 3390.64),
(1 2159.5715),(2 2325.9136),(3 2495.8674),(4 2655.098),(5 2667.7534),(6 2520.5898),(7 2707.888),(8 2606.8494),(9 2693.2786),(10 2899.6506),(11 2829.5215),(12 2891.1304),(13 2912.7334),(14 3034.3064),(15 2958.4995),(16 2976.844),(17 2954.1118),(18 2914.5447),(19 3044.735),(20 2896.899),(21 3009.6643),(22 3047.0095),(23 3006.66),(24 3014.206),(25 3098.0496),(26 3118.257),(27 3069.8362),(28 2999.4395),(29 3051.041),(30 3029.1667),(31 3079.427),(32 3121.1707),(33 3036.0212),(34 3121.5874),(35 3187.544),(36 3183.477),(37 3177.479),(38 3187.1025),(39 3199.9316),(40 3220.6636),(41 3194.4033),(42 3237.5747),(43 3252.8743),(44 3301.4355),(45 3242.326),(46 3188.2263),(47 3240.2502),(48 3293.0115),(49 3272.891),(50 3258.618),(51 3334.7878),(52 3263.6926),(53 3297.1836),(54 3227.1155),(55 3259.1243),(56 3294.0017),(57 3252.2703),(58 3247.691),(59 3287.2117),(60 3266.9949),(61 3241.288),(62 3210.547),(63 3258.8372),(64 3255.6357),(65 3202.022),(66 3213.136),(67 3264.7402),(68 3226.4854),(69 3270.8647),(70 3236.1067),(71 3245.5442),(72 3240.313),(73 3278.9568),(74 3253.1895),(75 3290.3367),(76 3301.4407),(77 3244.3843),(78 3195.123),(79 3264.3247),
(1 2214.3127),(2 2355.2039),(3 2543.0796),(4 2735.013),(5 2699.4749),(6 2524.2375),(7 2676.0383),(8 2659.4636),(9 2766.9402),(10 2977.172),(11 2902.1992),(12 2932.5623),(13 2917.7483),(14 2974.3713),(15 2939.2307),(16 2996.6714),(17 2999.2183),(18 2966.4385),(19 3085.1814),(20 2917.7224),(21 3012.9836),(22 3049.902),(23 3019.7456),(24 3112.4946),(25 3155.8176),(26 3124.8643),(27 3175.8992),(28 3086.1833),(29 3157.1516),(30 3158.7158),(31 3181.8042),(32 3241.6426),(33 3206.6104),(34 3260.9885),(35 3278.6228),(36 3305.7754),(37 3275.7654),(38 3315.7642),(39 3318.4138),(40 3340.9946),(41 3335.9443),(42 3337.322),(43 3321.9905),(44 3381.1448),(45 3344.4282),(46 3312.5964),(47 3378.0461),(48 3419.7996),(49 3385.7415),(50 3383.801),(51 3454.6343),(52 3358.8323),(53 3387.6624),(54 3374.0725),(55 3405.0325),(56 3309.5483),(57 3374.6746),(58 3408.6902),(59 3374.096),(60 3335.93),(61 3288.5833),(62 3256.6199),(63 3277.5188),(64 3302.2239),(65 3250.1816),(66 3211.929),(67 3282.6108),(68 3247.5215),(69 3264.4019),(70 3255.3635),(71 3262.1863),(72 3210.5059),(73 3199.4595),(74 3212.6345),(75 3224.3943),(76 3299.483),(77 3279.7383),(78 3200.6404),(79 3242.474),
(1 2180.8008),(2 2264.412),(3 2423.48),(4 2639.27),(5 2591.9705),(6 2410.7813),(7 2587.365),(8 2565.1309),(9 2631.5176),(10 2803.7043),(11 2777.1477),(12 2845.7085),(13 2790.565),(14 2893.076),(15 2873.6138),(16 2940.6658),(17 2901.2036),(18 2896.9185),(19 2966.602),(20 2802.204),(21 2912.4292),(22 2976.798),(23 2979.4954),(24 3009.4126),(25 3038.4177),(26 2965.1672),(27 3080.9514),(28 2986.6738),(29 3037.8816),(30 3042.2246),(31 3134.7583),(32 3203.507),(33 3139.6602),(34 3148.886),(35 3193.5417),(36 3179.9702),(37 3199.3625),(38 3214.6987),(39 3246.3667),(40 3258.7595),(41 3275.2725),(42 3249.3613),(43 3251.2214),(44 3303.5088),(45 3351.2566),(46 3269.578),(47 3332.9795),(48 3350.3289),(49 3338.7627),(50 3309.7324),(51 3323.1016),(52 3292.9756),(53 3356.4858),(54 3317.8977),(55 3384.7502),(56 3298.3186),(57 3280.063),(58 3352.5552),(59 3322.8728),(60 3372.079),(61 3297.2039),(62 3250.8152),(63 3233.912),(64 3277.6697),(65 3251.973),(66 3228.0654),(67 3257.1084),(68 3207.3398),(69 3183.3079),(70 3191.0857),(71 3194.8198),(72 3152.9514),(73 3165.9653),(74 3186.761),(75 3207.5908),(76 3228.181),(77 3166.875),(78 3094.7322),(79 3109.2644),
(1 2155.9478),(2 2241.7659),(3 2378.5652),(4 2610.0498),(5 2587.893),(6 2428.3403),(7 2603.371),(8 2558.5647),(9 2581.7446),(10 2730.818),(11 2731.338),(12 2796.625),(13 2762.0654),(14 2866.7375),(15 2852.7273),(16 2882.1272),(17 2859.1414),(18 2807.5864),(19 2938.8416),(20 2809.5405),(21 2909.093),(22 2971.8938),(23 2968.7393),(24 2968.451),(25 2991.563),(26 2940.7046),(27 3019.2725),(28 2975.508),(29 3031.799),(30 3058.6829),(31 3109.0906),(32 3169.297),(33 3134.937),(34 3100.1753),(35 3202.2966),(36 3108.222),(37 3199.6401),(38 3130.2124),(39 3253.745),(40 3246.2637),(41 3191.3699),(42 3195.3005),(43 3253.8762),(44 3290.6802),(45 3347.9753),(46 3226.386),(47 3286.711),(48 3290.0735),(49 3336.1335),(50 3272),(51 3246.1895),(52 3241.1643),(53 3331.7773),(54 3307.4534),(55 3297.9312),(56 3290.4028),(57 3241.5715),(58 3306.5303),(59 3357.1377),(60 3345.3135),(61 3271.1028),(62 3230.76),(63 3241.932),(64 3283.372),(65 3261.1284),(66 3207.2676),(67 3182.278),(68 3199.9646),(69 3193.479),(70 3206.0134),(71 3170.9617),(72 3151.6677),(73 3163.5427),(74 3179.1042),(75 3175.6948),(76 3199.8162),(77 3127.0022),(78 3096.3662),(79 3098.7764),
(1 2095.6663),(2 2207.2488),(3 2353.1357),(4 2579.3398),(5 2552.7673),(6 2371.733),(7 2527.4026),(8 2507.6448),(9 2602.6018),(10 2778.8787),(11 2743.3005),(12 2778.335),(13 2766.3508),(14 2822.8657),(15 2821.1465),(16 2878.0596),(17 2892.8909),(18 2809.3547),(19 2990.5798),(20 2885.5554),(21 2896.1191),(22 2963.1646),(23 2981.2744),(24 3033.598),(25 3010.4712),(26 3021.4138),(27 3085.663),(28 2992.1208),(29 3061.723),(30 3093.281),(31 3091.676),(32 3142.4387),(33 3099.4363),(34 3081.8018),(35 3159.5925),(36 3094.1995),(37 3197.9822),(38 3139.559),(39 3212.5159),(40 3180.1057),(41 3162.9563),(42 3179.9717),(43 3197.3206),(44 3217.783),(45 3222.7314),(46 3113.993),(47 3225.7654),(48 3222.3838),(49 3235.988),(50 3215.8362),(51 3190.9707),(52 3171.7202),(53 3205.688),(54 3210.4858),(55 3163.161),(56 3198.9094),(57 3232.5005),(58 3178.4214),(59 3278.0332),(60 3182.9),(61 3154.3625),(62 3149.5076),(63 3123.4465),(64 3164.0144),(65 3132.847),(66 3094.925),(67 3090.5933),(68 3107.58),(69 3123.009),(70 3158.3025),(71 3090.8389),(72 3071.6597),(73 3066.2664),(74 3118.3228),(75 3149.2073),(76 3183.7393),(77 3136.0823),(78 3093.1877),(79 3120.4631),
(1 2074.977),(2 2205.7158),(3 2365.801),(4 2610.7495),(5 2530.0154),(6 2323.1133),(7 2473.9485),(8 2466.5845),(9 2601.9478),(10 2771.4458),(11 2706.9148),(12 2744.1863),(13 2716.0173),(14 2760.6548),(15 2761.809),(16 2826.539),(17 2859.7456),(18 2800.3628),(19 2943.0476),(20 2828.3904),(21 2871.084),(22 2907.7783),(23 2925.4365),(24 2975.9758),(25 2991.0337),(26 3014.3975),(27 3040.9253),(28 2947.104),(29 2971.7522),(30 3024.088),(31 3045.486),(32 3099.922),(33 2995.3835),(34 3084.3735),(35 3044.159),(36 3041.2122),(37 3126.1274),(38 3105.7336),(39 3125.187),(40 3143.811),(41 3119.4849),(42 3163.7256),(43 3156.673),(44 3170.3154),(45 3186.1162),(46 3103.5732),(47 3173.2876),(48 3163.3003),(49 3176.3933),(50 3189),(51 3177.7124),(52 3208.2522),(53 3213.524),(54 3204.4966),(55 3156.6526),(56 3151.4973),(57 3238.4858),(58 3165.686),(59 3236.3557),(60 3217.6523),(61 3119.665),(62 3162.5405),(63 3080.3452),(64 3082.848),(65 3093.671),(66 3053.3228),(67 3078.1917),(68 3024.738),(69 2994.6057),(70 3042.5908),(71 2959.54),(72 2924.4866),(73 2972.6382),(74 3002.4517),(75 3002.6802),(76 3014.0444),(77 2965.0088),(78 2929.3865),(79 2945.058),
(1 2121.8245),(2 2257.0244),(3 2376.2827),(4 2580.7603),(5 2540.3555),(6 2391.366),(7 2504.7417),(8 2505.3186),(9 2635.831),(10 2752.4705),(11 2697.8833),(12 2739.134),(13 2705.4902),(14 2772.4016),(15 2761.5918),(16 2773.7302),(17 2789.0964),(18 2769.313),(19 2845.0103),(20 2783.5554),(21 2846.0115),(22 2887.731),(23 2935.896),(24 2959.6533),(25 2946.3945),(26 2964.6602),(27 3012.9263),(28 2993.82),(29 2984.8633),(30 3001.7043),(31 3004.6543),(32 3117.7993),(33 2971.5562),(34 3072.5977),(35 3028.2688),(36 2994.1182),(37 3103.2095),(38 3113.7678),(39 3082.409),(40 3159.2988),(41 3086.9465),(42 3152.0923),(43 3161.675),(44 3193.0532),(45 3185.3923),(46 3157.564),(47 3169.4585),(48 3164.6145),(49 3191.2864),(50 3192.7234),(51 3174.8677),(52 3212.67),(53 3221.6572),(54 3199.44),(55 3149.4102),(56 3160.4812),(57 3271.0413),(58 3185.3147),(59 3188.178),(60 3246.3867),(61 3163.4),(62 3225.966),(63 3122.7964),(64 3092.785),(65 3133.9863),(66 3084.0784),(67 3089.6633),(68 3025.2837),(69 3000.3538),(70 3021.399),(71 2930.5164),(72 2966.9053),(73 3006.4253),(74 3029.0479),(75 2980.5579),(76 2993.766),(77 2991.8733),(78 3014.8513),(79 2963.8894),
(1 2092.4858),(2 2204.3345),(3 2254.3057),(4 2461.5203),(5 2455.1687),(6 2333.1895),(7 2419.334),(8 2385.3396),(9 2511.4702),(10 2618.3438),(11 2588.1504),(12 2645.594),(13 2614.7366),(14 2721.4893),(15 2697.5964),(16 2714.3174),(17 2727.2878),(18 2665.5798),(19 2805.3477),(20 2730.773),(21 2807.4795),(22 2854.3901),(23 2925.535),(24 2907.6794),(25 2834.7917),(26 2912.3716),(27 2969.9285),(28 2908.3623),(29 2911.6453),(30 2977.226),(31 2938.6042),(32 3027.715),(33 2916.2803),(34 2967.1274),(35 3032.653),(36 2918.7744),(37 3054.3901),(38 3030.6309),(39 3025.6516),(40 3097.008),(41 3071.7444),(42 3029.7402),(43 3070.1338),(44 3111.1946),(45 3088.2314),(46 3082.719),(47 3085.7246),(48 3073.298),(49 3128.263),(50 3110.3713),(51 3044.8682),(52 3045.7207),(53 3060.8606),(54 3069.5515),(55 3005.949),(56 2981.0325),(57 3116.6665),(58 3042.3357),(59 3045.1487),(60 3063.3171),(61 3013.1821),(62 3056.2556),(63 2984.7014),(64 3021.8376),(65 3020.3071),(66 2968.2097),(67 3003.3474),(68 2906.9849),(69 2903.7803),(70 2948.9568),(71 2796.803),(72 2901.7034),(73 2933.672),(74 2978.7073),(75 2920.5977),(76 2951.608),(77 2916.283),(78 2908.4814),(79 2910.924),
(1 2058.3423),(2 2161.6685),(3 2226.0283),(4 2483.6375),(5 2437.3352),(6 2278.5452),(7 2379.6267),(8 2347.3135),(9 2465.2095),(10 2563.3716),(11 2525.289),(12 2613.5493),(13 2553.035),(14 2637.4536),(15 2649.608),(16 2702.2258),(17 2702.345),(18 2598.3867),(19 2770.9453),(20 2689.651),(21 2721.4038),(22 2744.8162),(23 2785.947),(24 2837.675),(25 2729.8147),(26 2797.5398),(27 2875.48),(28 2775.7795),(29 2816.565),(30 2891.3362),(31 2842.9133),(32 2929.085),(33 2901.6401),(34 2840.9167),(35 2963.3232),(36 2761.717),(37 2881.912),(38 2906.9482),(39 2916.4683),(40 2925.8433),(41 2937.772),(42 2915.0737),(43 2996.452),(44 2968.812),(45 2969.3677),(46 2968.1433),(47 2988.1118),(48 2986.9265),(49 3033.829),(50 2978.3875),(51 2912.8923),(52 2940.2927),(53 3002.1504),(54 2978.632),(55 2954.7341),(56 2877.7974),(57 2968.7644),(58 2936.854),(59 2972.1675),(60 2927.878),(61 2927.9963),(62 2957.2551),(63 2938.3376),(64 2949.4614),(65 2928.4185),(66 2858.6213),(67 2946.822),(68 2817.974),(69 2817.3677),(70 2875.7249),(71 2728.1304),(72 2835.9841),(73 2844.6008),(74 2822.3794),(75 2806.2102),(76 2875.8267),(77 2827.0845),(78 2816.3513),(79 2810.954),
(1 1979.6138),(2 2143.7288),(3 2207.5007),(4 2455.2769),(5 2412.0112),(6 2248.412),(7 2307.113),(8 2316.97),(9 2459.6892),(10 2532.2559),(11 2532.9604),(12 2539.9001),(13 2496.248),(14 2577.689),(15 2606.6018),(16 2622.9873),(17 2631.8225),(18 2575.6487),(19 2673.4026),(20 2658.4968),(21 2592.6948),(22 2665.8088),(23 2776.88),(24 2801.4514),(25 2695.2717),(26 2731.7805),(27 2811.5547),(28 2736.9114),(29 2792.691),(30 2840.8232),(31 2866.3132),(32 2846.2532),(33 2831.4631),(34 2797.5098),(35 2902.315),(36 2753.9294),(37 2887.8513),(38 2944.659),(39 2888.0159),(40 2943.6213),(41 2880.6428),(42 2917.439),(43 2970.6855),(44 2971.7058),(45 2958.28),(46 2970.9736),(47 2967.452),(48 2960.3),(49 2981.8286),(50 2994.189),(51 2906.1052),(52 2947.4995),(53 2941.9346),(54 2947.8904),(55 2934.843),(56 2876.3765),(57 2943.8733),(58 2886.8926),(59 2896.8413),(60 2893.1018),(61 2868.1313),(62 2870.2427),(63 2855.2817),(64 2840.8308),(65 2842.3699),(66 2799.4612),(67 2861.1345),(68 2712.709),(69 2702.9153),(70 2760.1257),(71 2679.6394),(72 2736.4119),(73 2748.3496),(74 2717.0183),(75 2719.09),(76 2754.6367),(77 2757.1523),(78 2745.273),(79 2760.2642),
(1 1992.4081),(2 2167.3096),(3 2173.8562),(4 2388.5652),(5 2393.5935),(6 2257.0269),(7 2276.6914),(8 2281.5269),(9 2411.091),(10 2464.8333),(11 2476.5298),(12 2484.211),(13 2482.4634),(14 2559.3318),(15 2559.1895),(16 2594.3765),(17 2591.4436),(18 2562.4612),(19 2641.7134),(20 2659.5317),(21 2590.8906),(22 2636.0703),(23 2726.3997),(24 2674.4749),(25 2630.3896),(26 2624.4387),(27 2700.8179),(28 2644.8396),(29 2695.6692),(30 2736.4365),(31 2790.4238),(32 2733.5122),(33 2742.445),(34 2747.4985),(35 2792.9824),(36 2687.9685),(37 2761.3074),(38 2854.3354),(39 2757.9),(40 2851.2434),(41 2721.9277),(42 2782.8384),(43 2734.9265),(44 2810.4355),(45 2830.1614),(46 2829.8816),(47 2817.0742),(48 2871.7134),(49 2842.8325),(50 2919.6953),(51 2815.4878),(52 2845.8328),(53 2864.1477),(54 2876.0303),(55 2868.2131),(56 2833.797),(57 2891.3667),(58 2837.0903),(59 2855.1785),(60 2907.5505),(61 2831.742),(62 2786.6895),(63 2823.6772),(64 2814.4448),(65 2845.041),(66 2819.971),(67 2825.3137),(68 2756.3022),(69 2688.0623),(70 2739.925),(71 2668.1772),(72 2678.2686),(73 2726.7832),(74 2689.8525),(75 2705.6802),(76 2677.7844),(77 2693.5686),(78 2716.4387),(79 2696.9592),
(1 2024.1757),(2 2173.1052),(3 2152.6506),(4 2329.1448),(5 2375.4692),(6 2230.471),(7 2273.341),(8 2288.4778),(9 2386.2722),(10 2424.03),(11 2405.4226),(12 2435.0566),(13 2486.2317),(14 2530.821),(15 2500.4487),(16 2599.7249),(17 2586.8767),(18 2509.9941),(19 2649.7837),(20 2641.8782),(21 2578.6858),(22 2561.424),(23 2665.708),(24 2627.677),(25 2594.2573),(26 2632.7559),(27 2744.9827),(28 2655.8894),(29 2711.9382),(30 2778.8047),(31 2748.669),(32 2789.8237),(33 2734.4778),(34 2753.8577),(35 2851.3342),(36 2753.6165),(37 2832.0398),(38 2918.8398),(39 2820.9104),(40 2866.882),(41 2798.5452),(42 2896.5215),(43 2820.9443),(44 2881.6248),(45 2898.787),(46 2868.3438),(47 2857.6357),(48 2934.473),(49 2831.9387),(50 2945.4075),(51 2842.315),(52 2861.5159),(53 2898.5247),(54 2904.2183),(55 2886.027),(56 2822.6624),(57 2921.5667),(58 2876.0457),(59 2905.9368),(60 2912.9722),(61 2857.489),(62 2794.6438),(63 2858.9993),(64 2852.1658),(65 2879.822),(66 2890.1052),(67 2808.9634),(68 2788.219),(69 2703.1804),(70 2756.6326),(71 2703.174),(72 2727.6797),(73 2751.235),(74 2683.9082),(75 2741.7498),(76 2724.1758),(77 2725.0796),(78 2761.0771),(79 2706.0105),
(1 1954.9257),(2 2094.9673),(3 2088.7856),(4 2302.4736),(5 2322.838),(6 2160.5085),(7 2255.1692),(8 2275.2224),(9 2328.9583),(10 2410.2559),(11 2356.9753),(12 2382.0984),(13 2419.641),(14 2467.623),(15 2448.372),(16 2495.229),(17 2532.688),(18 2432.6782),(19 2573.5083),(20 2613.2197),(21 2539.2588),(22 2525.456),(23 2636.1772),(24 2599.222),(25 2534.0286),(26 2602.3416),(27 2701.543),(28 2590.013),(29 2664.6616),(30 2707.8225),(31 2628.3164),(32 2703.7432),(33 2613.871),(34 2672.3687),(35 2751.1714),(36 2655.3242),(37 2715.7046),(38 2796.4204),(39 2730.3271),(40 2771.0632),(41 2743.666),(42 2793.5803),(43 2772.4934),(44 2799.1917),(45 2795.8794),(46 2800.1045),(47 2793.963),(48 2864.5444),(49 2778.5728),(50 2822.8813),(51 2791.225),(52 2793.5662),(53 2800.2637),(54 2830.5632),(55 2830.9033),(56 2707.368),(57 2799.537),(58 2833.4138),(59 2843.2397),(60 2857.072),(61 2834.4678),(62 2788.0112),(63 2794.1467),(64 2760.6936),(65 2769.0784),(66 2832.9824),(67 2757.5227),(68 2736.1353),(69 2692.8171),(70 2728.0364),(71 2664.224),(72 2693.3022),(73 2714.9517),(74 2659.8496),(75 2669.337),(76 2663.47),(77 2650.2107),(78 2679.5852),(79 2651.8225),
