1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,500.5,501.5,502.5,503.5,504.5,505.5,506.5,507.5,508.5,509.5,510.5,511.5,
(1 0.5981605),(2 1.2713078),(3 1.2658329),(4 2.2955418),(5 6.498158),(6 8.861229),(7 8.905837),(8 10.926858),(9 13.770974),(10 14.587253),(11 14.501496),(12 14.935689),(13 16.167109),(14 14.929672),(15 14.855472),(16 13.844118),(17 11.528815),(18 11.348652),(19 11.415663),(20 12.7009),(21 16.373592),(22 17.564245),(23 17.66785),(24 17.728416),(25 17.060457),(26 16.6774),(27 16.610586),(28 17.35066),(29 21.022665),(30 22.56749),(31 22.55436),(32 24.249315),(33 29.468744),(34 32.011116),(35 32.179028),(36 33.583107),(37 34.581104),(38 36.05641),(39 36.283684),(40 37.879704),(41 42.822746),(42 46.121708),
(1 3.261363),(2 4.335191),(3 4.337894),(4 5.3650985),(5 6.7330093),(6 7.7121367),(7 7.7258396),(8 8.073101),(9 9.068815),(10 9.799217),(11 9.833153),(12 10.480348),(13 11.082206),(14 11.167145),(15 11.265644),(16 12.195479),(17 12.921963),(18 13.0801735),(19 13.071413),(20 12.835154),(21 13.02821),(22 13.041303),(23 13.094405),(24 12.797472),(25 13.515067),(26 13.929231),(27 13.948632),(28 14.05869),(29 14.416561),(30 14.452259),(31 14.444421),(32 14.713842),(33 15.67697),(34 15.181332),(35 15.195207),(36 15.426925),(37 15.369118),(38 15.4756155),(39 15.467599),(40 15.216869),(41 15.444723),(42 15.648322),
(1 3.5907872),(2 4.8117313),(3 4.812383),(4 5.865337),(5 7.3097873),(6 7.8331757),(7 7.8713527),(8 8.438809),(9 9.408672),(10 10.237995),(11 10.206355),(12 11.243457),(13 11.821384),(14 12.064187),(15 12.09851),(16 12.5176325),(17 13.163759),(18 13.123381),(19 13.118641),(20 13.737256),(21 14.502592),(22 14.044898),(23 14.062168),(24 14.4694605),(25 14.676659),(26 14.466233),(27 14.479464),(28 14.739664),(29 14.97348),(30 14.856369),(31 14.847561),(32 14.9915285),(33 15.714235),(34 16.256098),(35 16.281504),(36 16.487486),(37 15.9789715),(38 16.277193),(39 16.260635),(40 16.095863),(41 15.9477625),(42 16.018967),
(1 3.5041277),(2 4.539031),(3 4.536441),(4 5.2878575),(5 6.486915),(6 7.0245013),(7 7.0309415),(8 7.682934),(9 8.849517),(10 9.034047),(11 9.029316),(12 9.942129),(13 10.474276),(14 10.461348),(15 10.58812),(16 11.263445),(17 11.38908),(18 11.778609),(19 11.822041),(20 11.921065),(21 12.213723),(22 12.200494),(23 12.223843),(24 12.339343),(25 12.900371),(26 12.906656),(27 12.919801),(28 13.515065),(29 13.569908),(30 13.852498),(31 13.847023),(32 13.972562),(33 14.311718),(34 14.927401),(35 15.010446),(36 15.016146),(37 14.953907),(38 15.13672),(39 15.125588),(40 14.597789),(41 14.924667),(42 15.119788),
(1 3.2943237),(2 4.423612),(3 4.425927),(4 5.55586),(5 6.5213675),(6 7.2703443),(7 7.309795),(8 7.8673015),(9 9.02277),(10 9.359838),(11 9.319657),(12 9.6964245),(13 10.529019),(14 10.740244),(15 10.732016),(16 11.109126),(17 11.370661),(18 11.976197),(19 11.97421),(20 11.883705),(21 11.686776),(22 11.895289),(23 11.88655),(24 11.940073),(25 12.067155),(26 12.255258),(27 12.341653),(28 12.505782),(29 12.902959),(30 13.616834),(31 13.619455),(32 13.782547),(33 13.609388),(34 13.461454),(35 13.522232),(36 13.898465),(37 14.453152),(38 14.732485),(39 14.714887),(40 14.959267),(41 14.431086),(42 13.987722),
(1 3.136201),(2 4.4007735),(3 4.405467),(4 5.2353134),(5 6.70715),(6 7.537835),(7 7.535663),(8 7.9836206),(9 9.061551),(10 9.541586),(11 9.549503),(12 9.756299),(13 10.260953),(14 10.334714),(15 10.399346),(16 10.899112),(17 11.247436),(18 11.909564),(19 11.878977),(20 12.165259),(21 12.44576),(22 12.106265),(23 12.150791),(24 12.568929),(25 12.7986),(26 12.464675),(27 12.4375925),(28 12.892225),(29 13.09327),(30 13.488395),(31 13.500121),(32 14.075743),(33 13.986251),(34 14.483639),(35 14.551854),(36 14.456809),(37 14.662113),(38 14.998098),(39 15.007591),(40 14.876157),(41 14.637007),(42 14.492459),
(1 3.1064723),(2 4.4412117),(3 4.447613),(4 5.2440515),(5 6.1646714),(6 6.9440985),(7 7.0058913),(8 7.579763),(9 8.4745),(10 8.843553),(11 8.864518),(12 9.172596),(13 9.850786),(14 10.020595),(15 10.050078),(16 10.745576),(17 11.252474),(18 11.772508),(19 11.781081),(20 11.749109),(21 11.957176),(22 11.731365),(23 11.746481),(24 12.083867),(25 12.531567),(26 12.724509),(27 12.753717),(28 12.74847),(29 12.916604),(30 13.213771),(31 13.211746),(32 13.459526),(33 13.185872),(34 13.418543),(35 13.442966),(36 13.9620285),(37 13.879494),(38 13.610965),(39 13.6156),(40 13.850835),(41 13.943587),(42 14.066936),
(1 3.4429967),(2 4.599121),(3 4.5975084),(4 5.2819085),(5 6.7782564),(6 7.2419014),(7 7.3240294),(8 7.9510026),(9 9.088643),(10 9.424217),(11 9.4660225),(12 9.655969),(13 10.36534),(14 10.686976),(15 10.782208),(16 11.257124),(17 11.527998),(18 11.734715),(19 11.737092),(20 11.767389),(21 11.962743),(22 11.772578),(23 11.7817335),(24 12.296616),(25 13.175402),(26 13.272069),(27 13.326857),(28 13.469845),(29 13.146846),(30 13.7877655),(31 13.786177),(32 13.617248),(33 13.338999),(34 13.254092),(35 13.247385),(36 13.654099),(37 14.112951),(38 14.701436),(39 14.719064),(40 14.511516),(41 14.849446),(42 14.827778),
(1 3.4289541),(2 4.4857206),(3 4.484066),(4 4.9705687),(5 6.2351713),(6 6.9550095),(7 6.972623),(8 7.257066),(9 8.628709),(10 9.371709),(11 9.321978),(12 9.164467),(13 9.78095),(14 10.2026205),(15 10.264114),(16 10.477461),(17 10.94374),(18 11.105296),(19 11.11826),(20 11.253249),(21 11.398558),(22 11.711362),(23 11.747462),(24 11.92178),(25 12.71214),(26 13.034471),(27 12.983674),(28 13.074461),(29 13.150786),(30 13.284258),(31 13.290131),(32 13.175353),(33 13.478918),(34 13.506234),(35 13.463094),(36 13.710185),(37 14.212191),(38 14.716281),(39 14.6623125),(40 14.50083),(41 13.905445),(42 14.31998),
(1 2.975321),(2 4.0412903),(3 4.0418534),(4 4.7485943),(5 6.109622),(6 6.4357576),(7 6.4414496),(8 6.7590795),(9 7.325418),(10 7.9976563),(11 7.997541),(12 8.553177),(13 8.880423),(14 9.031273),(15 9.0677395),(16 9.596878),(17 9.667685),(18 10.066461),(19 10.113118),(20 10.263578),(21 10.810027),(22 11.476342),(23 11.479908),(24 11.963252),(25 12.279818),(26 11.972903),(27 11.986224),(28 12.435188),(29 12.349196),(30 12.485663),(31 12.487664),(32 13.012955),(33 12.697606),(34 12.539265),(35 12.515419),(36 12.712979),(37 12.891182),(38 13.21816),(39 13.216397),(40 13.177515),(41 12.815188),(42 13.051439),
(1 3.2147434),(2 4.0479703),(3 4.0478687),(4 4.681174),(5 6.061407),(6 6.53947),(7 6.600621),(8 7.0823116),(9 7.951613),(10 8.266047),(11 8.28996),(12 8.772005),(13 9.325157),(14 9.633971),(15 9.651886),(16 10.39017),(17 10.406762),(18 11.010601),(19 11.066562),(20 11.362605),(21 11.136611),(22 11.310506),(23 11.364789),(24 11.249941),(25 11.532039),(26 11.967421),(27 11.981045),(28 12.167334),(29 12.688162),(30 12.405918),(31 12.407194),(32 12.458798),(33 12.754983),(34 12.776344),(35 12.785007),(36 12.754989),(37 12.673544),(38 12.639018),(39 12.593087),(40 12.575313),(41 12.90327),(42 13.250066),
(1 2.98434),(2 3.9230428),(3 3.9234984),(4 4.7537117),(5 6.0090995),(6 6.624309),(7 6.655808),(8 6.8588824),(9 8.426647),(10 8.886556),(11 8.884468),(12 9.123624),(13 9.446514),(14 10.157361),(15 10.217169),(16 10.550953),(17 10.617357),(18 11.218361),(19 11.1850605),(20 10.989937),(21 10.949144),(22 11.020624),(23 11.048728),(24 11.182551),(25 11.295488),(26 11.665879),(27 11.648584),(28 11.847933),(29 12.185866),(30 12.259809),(31 12.255766),(32 12.246374),(33 12.60351),(34 13.042258),(35 13.031648),(36 13.005683),(37 13.267388),(38 13.520394),(39 13.513391),(40 13.393228),(41 13.40692),(42 13.481963),
(1 3.2288806),(2 4.1175995),(3 4.114985),(4 4.79439),(5 5.9474487),(6 6.3166275),(7 6.375553),(8 6.8660684),(9 7.9903183),(10 8.495588),(11 8.507647),(12 8.962867),(13 9.217629),(14 9.466976),(15 9.526803),(16 9.790944),(17 9.940775),(18 10.645745),(19 10.665796),(20 10.64468),(21 10.737492),(22 10.802495),(23 10.809181),(24 11.149442),(25 10.929936),(26 10.742112),(27 10.719068),(28 11.033543),(29 11.298248),(30 11.87478),(31 11.86914),(32 11.693097),(33 12.008681),(34 12.1968975),(35 12.252233),(36 12.618431),(37 13.198634),(38 13.146444),(39 13.156848),(40 13.0133095),(41 13.220487),(42 13.129774),
(1 3.0217257),(2 3.8452528),(3 3.8444667),(4 4.3649926),(5 6.2887416),(6 6.7519674),(7 6.806147),(8 7.2176228),(9 8.320709),(10 8.691445),(11 8.661303),(12 8.977009),(13 9.555154),(14 9.700271),(15 9.717556),(16 10.029316),(17 10.618642),(18 10.998729),(19 10.982474),(20 10.873913),(21 11.251971),(22 11.362596),(23 11.349455),(24 11.994348),(25 12.141997),(26 12.515808),(27 12.636184),(28 12.291305),(29 12.334774),(30 12.129336),(31 12.127319),(32 12.090746),(33 12.835427),(34 12.937459),(35 12.956642),(36 13.088638),(37 12.814461),(38 13.105749),(39 13.088997),(40 13.452645),(41 12.767215),(42 13.162391),
(1 3.0264952),(2 3.9479082),(3 3.9497483),(4 4.4890366),(5 5.7819185),(6 6.390469),(7 6.427438),(8 6.847841),(9 8.151031),(10 8.306768),(11 8.30887),(12 9.164621),(13 9.134964),(14 9.71108),(15 9.741241),(16 10.442337),(17 10.73627),(18 10.882721),(19 10.888361),(20 10.757017),(21 10.849409),(22 10.703634),(23 10.755512),(24 10.893602),(25 11.148096),(26 10.999288),(27 10.999681),(28 10.867044),(29 11.527191),(30 11.779312),(31 11.784745),(32 11.905736),(33 11.780963),(34 11.889454),(35 11.89859),(36 12.092479),(37 12.424324),(38 12.358286),(39 12.377483),(40 12.17321),(41 12.32149),(42 12.31628),
(1 2.8249047),(2 3.6320941),(3 3.6328979),(4 4.2720423),(5 5.8229675),(6 6.310281),(7 6.359783),(8 6.788239),(9 8.143389),(10 8.509216),(11 8.499303),(12 8.724399),(13 9.165765),(14 9.301577),(15 9.33742),(16 9.672043),(17 9.589885),(18 9.900283),(19 9.920536),(20 10.116673),(21 10.808541),(22 10.950541),(23 10.985368),(24 11.231634),(25 11.576152),(26 11.520541),(27 11.488316),(28 11.832747),(29 12.39634),(30 12.681222),(31 12.681771),(32 12.832267),(33 12.89965),(34 13.08208),(35 13.11195),(36 13.023479),(37 13.405455),(38 12.915348),(39 12.902585),(40 12.614205),(41 12.356436),(42 12.320632),
(1 2.9155264),(2 3.8113768),(3 3.8113704),(4 4.762142),(5 6.1831875),(6 6.7984533),(7 6.805276),(8 7.3708878),(9 8.3274975),(10 8.631182),(11 8.649839),(12 9.124516),(13 9.447769),(14 9.568399),(15 9.594923),(16 9.561829),(17 10.900262),(18 11.00546),(19 11.088318),(20 11.169061),(21 10.911315),(22 11.104395),(23 11.1032505),(24 11.433766),(25 11.546631),(26 11.976655),(27 12.032634),(28 11.870769),(29 12.296223),(30 12.419658),(31 12.416052),(32 12.318425),(33 12.074743),(34 12.10473),(35 12.151013),(36 12.449073),(37 12.105683),(38 12.683894),(39 12.724114),(40 12.674325),(41 12.26588),(42 12.600211),
(1 2.8860116),(2 3.8103747),(3 3.8108094),(4 4.532266),(5 5.8368497),(6 6.316199),(7 6.3562326),(8 6.853796),(9 7.748629),(10 7.9283915),(11 8.010469),(12 8.407592),(13 8.826859),(14 9.195341),(15 9.243148),(16 9.681824),(17 10.344068),(18 10.351249),(19 10.40881),(20 10.425022),(21 10.110405),(22 10.286666),(23 10.3081875),(24 10.424742),(25 11.041829),(26 11.061663),(27 11.1250305),(28 10.835574),(29 11.5776615),(30 11.927761),(31 11.923902),(32 11.737336),(33 11.47442),(34 11.92303),(35 11.917933),(36 11.879903),(37 12.088125),(38 11.81904),(39 11.81048),(40 11.929165),(41 11.9654665),(42 11.966947),
(1 2.7216334),(2 3.518156),(3 3.520467),(4 4.242357),(5 5.5633626),(6 5.9288397),(7 5.9468045),(8 6.2836976),(9 7.1097207),(10 7.5287795),(11 7.503852),(12 7.946985),(13 8.488468),(14 8.6690035),(15 8.696914),(16 8.807626),(17 9.147194),(18 9.635632),(19 9.64894),(20 9.815915),(21 9.74668),(22 10.1661),(23 10.224519),(24 10.348207),(25 10.578357),(26 10.687406),(27 10.712827),(28 10.756063),(29 11.220129),(30 11.451929),(31 11.451819),(32 11.816966),(33 11.729891),(34 11.681905),(35 11.619243),(36 11.917856),(37 11.778892),(38 11.61878),(39 11.656383),(40 11.484666),(41 11.734052),(42 11.731524),
(1 2.8709686),(2 3.7460506),(3 3.7494957),(4 4.601267),(5 5.567661),(6 5.8782835),(7 5.9020658),(8 6.1869497),(9 7.1466045),(10 7.5427036),(11 7.5123315),(12 7.8574114),(13 8.212653),(14 8.660916),(15 8.661726),(16 8.876257),(17 9.05383),(18 9.276),(19 9.264923),(20 9.739674),(21 9.531032),(22 9.675469),(23 9.69141),(24 10.131556),(25 10.193006),(26 10.264257),(27 10.272086),(28 10.813974),(29 10.943965),(30 11.4337015),(31 11.442029),(32 11.474504),(33 11.495668),(34 11.714656),(35 11.734878),(36 12.102381),(37 12.024749),(38 11.995254),(39 11.992462),(40 12.103594),(41 11.955354),(42 11.929375),
(1 2.7543921),(2 3.815037),(3 3.8160331),(4 4.6584682),(5 5.719425),(6 6.359402),(7 6.3973875),(8 6.6748385),(9 7.3934216),(10 7.6566973),(11 7.627579),(12 8.044016),(13 8.491952),(14 8.60379),(15 8.624963),(16 8.418635),(17 9.252241),(18 9.406535),(19 9.430087),(20 9.644919),(21 9.61372),(22 9.901666),(23 9.9681425),(24 10.232481),(25 10.270393),(26 10.437442),(27 10.396545),(28 10.460068),(29 10.590359),(30 10.66466),(31 10.661905),(32 10.720902),(33 10.551761),(34 10.733971),(35 10.676265),(36 10.937738),(37 11.138325),(38 11.4183445),(39 11.403159),(40 11.507428),(41 11.274303),(42 11.239589),
(1 2.6565757),(2 3.5859401),(3 3.5884273),(4 4.121379),(5 5.6472874),(6 6.0682034),(7 6.11215),(8 6.549975),(9 7.621943),(10 7.7658644),(11 7.7892613),(12 8.021496),(13 8.7402115),(14 9.005895),(15 9.072342),(16 9.253794),(17 9.595928),(18 9.937681),(19 9.952189),(20 10.341181),(21 10.513208),(22 11.003729),(23 11.043354),(24 10.862278),(25 10.731509),(26 10.6929),(27 10.732152),(28 10.888581),(29 11.097395),(30 11.469202),(31 11.470627),(32 11.569971),(33 11.452065),(34 11.577657),(35 11.533078),(36 12.046407),(37 11.768947),(38 11.59907),(39 11.609575),(40 11.482811),(41 11.878903),(42 12.166141),
(1 2.669451),(2 3.4471128),(3 3.451291),(4 3.9465563),(5 4.7556396),(6 5.433066),(7 5.4518967),(8 5.814978),(9 7.012911),(10 7.4929175),(11 7.541431),(12 8.02229),(13 8.874251),(14 9.447142),(15 9.541846),(16 9.469326),(17 9.6347475),(18 9.9958315),(19 10.077679),(20 10.17746),(21 10.404385),(22 10.265956),(23 10.332756),(24 10.4275465),(25 11.180932),(26 11.243806),(27 11.281619),(28 11.187136),(29 11.689087),(30 11.668051),(31 11.666492),(32 11.51712),(33 11.629942),(34 11.764906),(35 11.793948),(36 11.638348),(37 11.716354),(38 12.0173235),(39 12.021189),(40 11.971143),(41 11.547834),(42 11.828343),
(1 2.7424183),(2 3.5710695),(3 3.5740993),(4 4.0611444),(5 5.196875),(6 5.6566086),(7 5.6980033),(8 6.136532),(9 7.0278063),(10 7.1628437),(11 7.1966844),(12 7.5449247),(13 7.8206162),(14 8.525466),(15 8.553763),(16 8.507471),(17 8.460377),(18 8.858457),(19 8.915068),(20 9.23383),(21 10.1411495),(22 9.830238),(23 9.883459),(24 9.800618),(25 10.064884),(26 10.11156),(27 10.132646),(28 10.209548),(29 10.388072),(30 10.705563),(31 10.707665),(32 10.976142),(33 11.144382),(34 11.444194),(35 11.449255),(36 11.644808),(37 11.786004),(38 11.827561),(39 11.815134),(40 12.006329),(41 11.693494),(42 11.880048),
(1 2.784732),(2 3.7626338),(3 3.761665),(4 4.384085),(5 5.178612),(6 5.7575645),(7 5.7861853),(8 6.3510695),(9 7.282845),(10 7.6364756),(11 7.687107),(12 8.016323),(13 8.530353),(14 8.566699),(15 8.611437),(16 8.764925),(17 8.85852),(18 8.913002),(19 8.918281),(20 8.892549),(21 9.250831),(22 9.520299),(23 9.519266),(24 9.562113),(25 9.74693),(26 9.733485),(27 9.798115),(28 9.800335),(29 10.17117),(30 10.119172),(31 10.117864),(32 10.302542),(33 10.684109),(34 10.767011),(35 10.787456),(36 10.797436),(37 10.909842),(38 11.025249),(39 11.02095),(40 10.639736),(41 10.483474),(42 10.495233),
(1 2.783537),(2 3.782089),(3 3.7857864),(4 4.227691),(5 5.220684),(6 5.5595145),(7 5.554742),(8 6.0994105),(9 7.0175195),(10 7.6822567),(11 7.743859),(12 8.0280075),(13 8.148434),(14 8.495232),(15 8.512977),(16 8.639531),(17 8.86339),(18 9.0158615),(19 9.049273),(20 9.321806),(21 9.655571),(22 9.478426),(23 9.50045),(24 9.620401),(25 9.787487),(26 10.188321),(27 10.211248),(28 10.427228),(29 10.180243),(30 10.545744),(31 10.545934),(32 10.553655),(33 11.30332),(34 11.017334),(35 11.0503),(36 11.273946),(37 11.763597),(38 11.635372),(39 11.629293),(40 11.418284),(41 11.136277),(42 11.085109),
(1 2.7419536),(2 3.678097),(3 3.6819766),(4 4.18264),(5 5.523008),(6 5.8762493),(7 5.940746),(8 6.2488036),(9 7.1017165),(10 7.371842),(11 7.3986044),(12 7.9560204),(13 8.356462),(14 8.701356),(15 8.721229),(16 9.128864),(17 9.640192),(18 9.865924),(19 9.825914),(20 9.870812),(21 9.871527),(22 9.849279),(23 9.898574),(24 9.675027),(25 10.297113),(26 10.635806),(27 10.689152),(28 10.849114),(29 10.650778),(30 10.414026),(31 10.411745),(32 10.512123),(33 10.367456),(34 10.652469),(35 10.714179),(36 10.727657),(37 11.157914),(38 11.087845),(39 11.072488),(40 11.202079),(41 11.168156),(42 11.155536),
(1 2.6009736),(2 3.4575112),(3 3.4606745),(4 4.2222114),(5 5.104454),(6 5.720622),(7 5.757501),(8 5.875321),(9 6.822395),(10 7.098016),(11 7.106374),(12 7.274364),(13 7.7250023),(14 7.899995),(15 7.8705816),(16 8.462938),(17 9.077814),(18 9.536259),(19 9.5205345),(20 9.517822),(21 9.974702),(22 9.963534),(23 10.029053),(24 9.666347),(25 9.965176),(26 10.2734),(27 10.305363),(28 10.11229),(29 10.201493),(30 10.742636),(31 10.738496),(32 11.023645),(33 10.716241),(34 11.028352),(35 10.975274),(36 11.07635),(37 11.162355),(38 11.269025),(39 11.240494),(40 11.297305),(41 11.205166),(42 11.563657),
(1 2.5970862),(2 3.431208),(3 3.43605),(4 4.023228),(5 4.8431535),(6 5.25293),(7 5.2595263),(8 5.3851037),(9 6.0931106),(10 6.444418),(11 6.4947104),(12 6.8718233),(13 7.2197685),(14 7.4686327),(15 7.5073814),(16 7.6323094),(17 8.040407),(18 8.223312),(19 8.262165),(20 8.15069),(21 8.401849),(22 8.0547085),(23 8.0749235),(24 8.14529),(25 8.494147),(26 8.70812),(27 8.684857),(28 8.752307),(29 9.193168),(30 9.432461),(31 9.427015),(32 9.43294),(33 9.4468355),(34 9.508052),(35 9.4783535),(36 9.870815),(37 10.224509),(38 10.082583),(39 10.078623),(40 10.049232),(41 10.184482),(42 9.669379),
(1 2.7296188),(2 3.6212018),(3 3.6199493),(4 4.0909157),(5 5.171392),(6 5.5627913),(7 5.584287),(8 5.937726),(9 6.771754),(10 7.0931473),(11 7.115305),(12 7.3644905),(13 7.6541767),(14 7.9169374),(15 7.9772773),(16 8.358662),(17 8.332063),(18 8.560325),(19 8.549749),(20 8.910518),(21 9.166609),(22 9.117527),(23 9.159036),(24 9.40032),(25 9.450235),(26 9.481321),(27 9.502403),(28 9.785563),(29 9.396133),(30 9.522871),(31 9.520544),(32 9.466902),(33 9.859763),(34 10.147678),(35 10.218822),(36 10.082206),(37 10.461996),(38 10.275817),(39 10.271557),(40 10.1373005),(41 10.189506),(42 10.046514),
(1 2.5837984),(2 3.2915196),(3 3.2939627),(4 3.7692652),(5 4.877586),(6 5.431222),(7 5.414856),(8 5.7851796),(9 7.0530972),(10 7.236156),(11 7.2152877),(12 7.285576),(13 7.5266566),(14 7.8477),(15 7.906538),(16 8.009467),(17 8.516041),(18 8.726568),(19 8.762063),(20 9.13128),(21 9.288693),(22 9.580762),(23 9.610845),(24 9.252193),(25 9.803628),(26 10.0042925),(27 10.038993),(28 10.087186),(29 10.116362),(30 10.378874),(31 10.379412),(32 10.595949),(33 10.393045),(34 10.573958),(35 10.531097),(36 10.494268),(37 11.034158),(38 11.039461),(39 11.033159),(40 10.889535),(41 11.331622),(42 11.264092),
(1 2.3787546),(2 3.121713),(3 3.1209507),(4 3.7410295),(5 4.880684),(6 5.5508614),(7 5.5710316),(8 5.6594024),(9 6.533669),(10 6.6706467),(11 6.660924),(12 7.3547215),(13 7.6173506),(14 7.900716),(15 7.9345274),(16 8.463787),(17 8.648584),(18 8.670902),(19 8.673708),(20 8.553021),(21 8.936636),(22 8.932279),(23 8.959702),(24 9.118256),(25 9.260394),(26 9.4569),(27 9.447074),(28 9.442675),(29 9.864495),(30 9.837347),(31 9.8393755),(32 10.135647),(33 10.117768),(34 10.138639),(35 10.226738),(36 10.390254),(37 10.4755),(38 10.29616),(39 10.305697),(40 9.884322),(41 10.255757),(42 10.22404),
(1 2.5574918),(2 3.3326929),(3 3.3316033),(4 3.7881968),(5 4.897467),(6 5.2852917),(7 5.3198566),(8 5.334298),(9 6.512003),(10 6.6189494),(11 6.6322045),(12 7.051281),(13 7.359304),(14 7.7390933),(15 7.779568),(16 7.940206),(17 8.26856),(18 8.380508),(19 8.390938),(20 8.578172),(21 8.816357),(22 8.949101),(23 8.981198),(24 9.204542),(25 9.571452),(26 9.765862),(27 9.830789),(28 9.920493),(29 9.647603),(30 10.179225),(31 10.178567),(32 10.214108),(33 10.030427),(34 10.179894),(35 10.244245),(36 10.413342),(37 10.343291),(38 10.202642),(39 10.224436),(40 10.2084875),(41 10.023899),(42 10.058614),
(1 2.491817),(2 3.4769552),(3 3.4760175),(4 4.0142503),(5 4.820721),(6 5.164817),(7 5.168637),(8 5.660137),(9 6.323507),(10 6.486015),(11 6.4759884),(12 7.0344496),(13 7.6047897),(14 7.3482356),(15 7.383805),(16 7.583167),(17 8.375434),(18 8.476364),(19 8.47116),(20 8.702647),(21 8.72107),(22 8.360491),(23 8.368375),(24 8.451132),(25 8.90349),(26 9.102339),(27 9.12757),(28 9.294772),(29 9.735813),(30 9.750845),(31 9.754081),(32 9.706354),(33 9.799412),(34 10.0686035),(35 10.089489),(36 10.353585),(37 10.587461),(38 10.363315),(39 10.383981),(40 10.158306),(41 10.323352),(42 10.255958),
