1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,500.5,501.5,502.5,503.5,504.5,505.5,506.5,507.5,508.5,509.5,510.5,511.5,
(1 0.69713867),(2 1.1727091),(3 1.1670084),(4 1.7921411),(5 4.1085453),(6 4.7078447),(7 4.720035),(8 4.9460945),(9 5.1116314),(10 5.109763),(11 4.990525),(12 4.788533),(13 5.1926584),(14 4.423556),(15 4.459965),(16 4.08133),(17 4.648263),(18 5.5490413),(19 5.623493),(20 7.130197),(21 9.744784),(22 10.46603),(23 10.5333),(24 11.359826),(25 13.917184),(26 15.837524),(27 15.744733),(28 18.633066),(29 24.119175),(30 25.64796),(31 25.64172),(32 27.552475),(33 29.424261),(34 29.908884),(35 29.97608),(36 27.516434),(37 24.838003),(38 24.625202),(39 24.70402),(40 24.94544),(41 25.268625),(42 24.362673),
(1 0.09939222),(2 0.11599868),(3 0.1158551),(4 0.12175364),(5 0.14504488),(6 0.15627852),(7 0.15951143),(8 0.16616417),(9 0.18423398),(10 0.17955627),(11 0.17978215),(12 0.18295327),(13 0.20064045),(14 0.20221022),(15 0.1991722),(16 0.19393136),(17 0.2152523),(18 0.20935433),(19 0.21036088),(20 0.21718211),(21 0.22840443),(22 0.22890885),(23 0.22718753),(24 0.22506061),(25 0.22892535),(26 0.22778417),(27 0.23065858),(28 0.22170697),(29 0.24227716),(30 0.24607374),(31 0.24603078),(32 0.23891875),(33 0.2442353),(34 0.2384885),(35 0.23606928),(36 0.23782787),(37 0.24283174),(38 0.2407305),(39 0.24177916),(40 0.24347161),(41 0.2412107),(42 0.24447723),
(1 0.102880694),(2 0.11077002),(3 0.11068807),(4 0.11795499),(5 0.14748117),(6 0.15222092),(7 0.15514146),(8 0.16095148),(9 0.171995),(10 0.17943347),(11 0.18211338),(12 0.19249113),(13 0.1895118),(14 0.20062798),(15 0.20408708),(16 0.20781115),(17 0.21122162),(18 0.22179464),(19 0.22451238),(20 0.2249851),(21 0.2416422),(22 0.23035486),(23 0.23019966),(24 0.23414476),(25 0.24442309),(26 0.23555255),(27 0.2355395),(28 0.23454943),(29 0.24446587),(30 0.25433245),(31 0.25398853),(32 0.25208408),(33 0.24269941),(34 0.24129015),(35 0.24193563),(36 0.24620318),(37 0.24363376),(38 0.24206613),(39 0.2434479),(40 0.24708523),(41 0.2501416),(42 0.24843888),
(1 0.0915154),(2 0.10458666),(3 0.10462754),(4 0.1152328),(5 0.14381261),(6 0.14027627),(7 0.14210062),(8 0.1526127),(9 0.17189257),(10 0.16831619),(11 0.17050704),(12 0.1751047),(13 0.18931346),(14 0.18823977),(15 0.18917532),(16 0.19828153),(17 0.20979497),(18 0.20913808),(19 0.20990182),(20 0.21496384),(21 0.21442096),(22 0.20678781),(23 0.20942838),(24 0.21753585),(25 0.22909018),(26 0.22573657),(27 0.22916979),(28 0.22677018),(29 0.23174134),(30 0.2351874),(31 0.23419434),(32 0.23346478),(33 0.24832419),(34 0.23996748),(35 0.24299116),(36 0.24344043),(37 0.24584681),(38 0.24104309),(39 0.24081461),(40 0.23891544),(41 0.23567772),(42 0.23235749),
(1 0.09704724),(2 0.10409264),(3 0.104238085),(4 0.10477087),(5 0.13830559),(6 0.13628379),(7 0.13774349),(8 0.13973054),(9 0.15307608),(10 0.16212538),(11 0.16399352),(12 0.16612028),(13 0.18833405),(14 0.19108738),(15 0.19189523),(16 0.19800703),(17 0.20808801),(18 0.20550537),(19 0.20644441),(20 0.20395412),(21 0.22196653),(22 0.21778744),(23 0.21850792),(24 0.22281712),(25 0.23337825),(26 0.22888824),(27 0.23199598),(28 0.22591253),(29 0.23055272),(30 0.24471943),(31 0.2451313),(32 0.24052323),(33 0.24239127),(34 0.24502616),(35 0.24657091),(36 0.23858662),(37 0.2468463),(38 0.24004222),(39 0.24140103),(40 0.23809388),(41 0.24537466),(42 0.24414855),
(1 0.088934414),(2 0.089335084),(3 0.089358),(4 0.09699675),(5 0.129584),(6 0.1348607),(7 0.13522755),(8 0.13795748),(9 0.15680256),(10 0.16104846),(11 0.16034116),(12 0.16535911),(13 0.17312653),(14 0.17461485),(15 0.17831165),(16 0.17822893),(17 0.19722168),(18 0.19557127),(19 0.19499521),(20 0.19710124),(21 0.19826226),(22 0.19930737),(23 0.19945398),(24 0.20458515),(25 0.20942768),(26 0.20635058),(27 0.20626444),(28 0.20158827),(29 0.20238876),(30 0.22078545),(31 0.2203408),(32 0.2053998),(33 0.21073227),(34 0.21756583),(35 0.21654034),(36 0.21677998),(37 0.22528465),(38 0.22160219),(39 0.22227865),(40 0.2115482),(41 0.21871608),(42 0.21188386),
(1 0.08615723),(2 0.09245234),(3 0.09266313),(4 0.09888412),(5 0.118639395),(6 0.12907478),(7 0.13015953),(8 0.13734163),(9 0.15281911),(10 0.15183118),(11 0.15425216),(12 0.16113773),(13 0.1774351),(14 0.1776667),(15 0.17693335),(16 0.17250705),(17 0.18779564),(18 0.19520362),(19 0.19449246),(20 0.19108772),(21 0.2064589),(22 0.19436121),(23 0.19747558),(24 0.19901133),(25 0.20486073),(26 0.21311708),(27 0.21370046),(28 0.20646259),(29 0.21669376),(30 0.2160647),(31 0.21562418),(32 0.21671206),(33 0.21772325),(34 0.20978865),(35 0.20882086),(36 0.21342483),(37 0.22356945),(38 0.2180883),(39 0.21866699),(40 0.2211406),(41 0.21872787),(42 0.21558578),
(1 0.091458455),(2 0.101935945),(3 0.10199223),(4 0.1023678),(5 0.13358144),(6 0.1378321),(7 0.13768248),(8 0.14250822),(9 0.1532166),(10 0.15552531),(11 0.15644884),(12 0.15792042),(13 0.17169496),(14 0.17001072),(15 0.17178892),(16 0.17495209),(17 0.18887019),(18 0.19428198),(19 0.19346814),(20 0.19685364),(21 0.205162),(22 0.19771686),(23 0.19873533),(24 0.20633954),(25 0.20652059),(26 0.20011419),(27 0.19796957),(28 0.19776198),(29 0.20944986),(30 0.2038763),(31 0.20376126),(32 0.2045984),(33 0.20265397),(34 0.197347),(35 0.20008862),(36 0.20316933),(37 0.21438539),(38 0.21452549),(39 0.21593432),(40 0.21754889),(41 0.2123807),(42 0.21656905),
(1 0.085641004),(2 0.08821546),(3 0.08800005),(4 0.09983002),(5 0.13179392),(6 0.13289712),(7 0.13310534),(8 0.13687761),(9 0.1439429),(10 0.14610204),(11 0.14889926),(12 0.16271919),(13 0.17414404),(14 0.1767451),(15 0.17602508),(16 0.1718094),(17 0.18240008),(18 0.18613823),(19 0.18802081),(20 0.19087756),(21 0.20912316),(22 0.20111454),(23 0.19924569),(24 0.19653594),(25 0.20565733),(26 0.20218311),(27 0.20288716),(28 0.20462689),(29 0.21078093),(30 0.20993322),(31 0.21011063),(32 0.22044124),(33 0.21718419),(34 0.21281642),(35 0.21131463),(36 0.22559744),(37 0.23292153),(38 0.22395857),(39 0.22414568),(40 0.22021167),(41 0.22445226),(42 0.21539319),
(1 0.08214099),(2 0.089076854),(3 0.08915217),(4 0.09471473),(5 0.11929185),(6 0.11845755),(7 0.12129833),(8 0.12914427),(9 0.13791852),(10 0.1391125),(11 0.14177759),(12 0.15331984),(13 0.16354933),(14 0.16404395),(15 0.16231735),(16 0.1671854),(17 0.18334003),(18 0.18392317),(19 0.18456726),(20 0.18787526),(21 0.1945349),(22 0.18724357),(23 0.18918598),(24 0.19544344),(25 0.2096723),(26 0.19693692),(27 0.19727197),(28 0.1935311),(29 0.20762724),(30 0.21206646),(31 0.21179028),(32 0.21329391),(33 0.21147093),(34 0.2088128),(35 0.20969479),(36 0.2035033),(37 0.20907839),(38 0.20872238),(39 0.2090516),(40 0.20479763),(41 0.21087116),(42 0.2047947),
(1 0.081344016),(2 0.08773171),(3 0.08739539),(4 0.09120199),(5 0.11780022),(6 0.12694761),(7 0.12795204),(8 0.13336353),(9 0.1482961),(10 0.14317513),(11 0.1450966),(12 0.155962),(13 0.17162721),(14 0.16558746),(15 0.16836925),(16 0.16358666),(17 0.17487542),(18 0.17900418),(19 0.17973173),(20 0.18410578),(21 0.19529408),(22 0.18880749),(23 0.18927178),(24 0.19515076),(25 0.20258494),(26 0.19976611),(27 0.20191051),(28 0.19988589),(29 0.20660779),(30 0.20806792),(31 0.20813684),(32 0.20500313),(33 0.21037865),(34 0.2091243),(35 0.20872533),(36 0.2023146),(37 0.19923887),(38 0.2044726),(39 0.20590505),(40 0.20020576),(41 0.19978213),(42 0.20343305),
(1 0.07750345),(2 0.0892999),(3 0.08918745),(4 0.09576351),(5 0.114181556),(6 0.12308326),(7 0.123128876),(8 0.13036445),(9 0.1369177),(10 0.1448278),(11 0.14622302),(12 0.15019776),(13 0.16391933),(14 0.16209175),(15 0.16065268),(16 0.16758849),(17 0.18643913),(18 0.18979387),(19 0.19093448),(20 0.19197349),(21 0.1980508),(22 0.1891974),(23 0.19053431),(24 0.19493511),(25 0.19840744),(26 0.2019621),(27 0.20297791),(28 0.19748835),(29 0.20557024),(30 0.20222577),(31 0.2022044),(32 0.20168275),(33 0.20631415),(34 0.20837572),(35 0.20694537),(36 0.20560086),(37 0.21259145),(38 0.19911103),(39 0.19950534),(40 0.19429646),(41 0.19936885),(42 0.20499799),
(1 0.075874045),(2 0.088227935),(3 0.08833806),(4 0.092881605),(5 0.11398005),(6 0.119801044),(7 0.12052337),(8 0.12083199),(9 0.13521777),(10 0.13510221),(11 0.13610715),(12 0.14527754),(13 0.15937795),(14 0.16077772),(15 0.16193776),(16 0.1645953),(17 0.17198694),(18 0.16982765),(19 0.17113183),(20 0.17923859),(21 0.1830322),(22 0.17556241),(23 0.17634103),(24 0.17586775),(25 0.18574129),(26 0.1881852),(27 0.18903306),(28 0.18824936),(29 0.2019077),(30 0.20072976),(31 0.20114085),(32 0.19554809),(33 0.19248904),(34 0.19316679),(35 0.19550554),(36 0.1952536),(37 0.19698736),(38 0.18874642),(39 0.19024865),(40 0.19133039),(41 0.19796987),(42 0.20250902),
(1 0.07348719),(2 0.0797461),(3 0.07971088),(4 0.08680699),(5 0.10819749),(6 0.113434166),(7 0.11382745),(8 0.113036215),(9 0.12307723),(10 0.12645608),(11 0.12594414),(12 0.13059822),(13 0.13503222),(14 0.1380707),(15 0.14209902),(16 0.15103026),(17 0.15554103),(18 0.15158775),(19 0.15231751),(20 0.15473719),(21 0.15883905),(22 0.1545052),(23 0.15826306),(24 0.16142906),(25 0.16951972),(26 0.17001182),(27 0.17278668),(28 0.17074887),(29 0.16863675),(30 0.17458089),(31 0.17482862),(32 0.16898076),(33 0.17744246),(34 0.175233),(35 0.17726389),(36 0.17974882),(37 0.18636155),(38 0.18720824),(39 0.18675715),(40 0.1800486),(41 0.18199633),(42 0.17212541),
(1 0.081548624),(2 0.086859085),(3 0.08696724),(4 0.08606988),(5 0.10581986),(6 0.11464146),(7 0.11502502),(8 0.12098401),(9 0.13365038),(10 0.13061146),(11 0.13077095),(12 0.13897957),(13 0.15080109),(14 0.14743939),(15 0.14885308),(16 0.14424576),(17 0.15783456),(18 0.15690473),(19 0.15873827),(20 0.16236646),(21 0.17190132),(22 0.17198089),(23 0.1712796),(24 0.1664967),(25 0.1776291),(26 0.1707113),(27 0.17186704),(28 0.17121576),(29 0.1842802),(30 0.17930189),(31 0.17907062),(32 0.17896055),(33 0.18406379),(34 0.18442407),(35 0.18415998),(36 0.18622337),(37 0.19140214),(38 0.18617083),(39 0.18732361),(40 0.18307243),(41 0.17771481),(42 0.17660692),
(1 0.0745397),(2 0.07762598),(3 0.07761012),(4 0.08313692),(5 0.10175367),(6 0.10728328),(7 0.10906901),(8 0.114915706),(9 0.12710324),(10 0.12811527),(11 0.12766445),(12 0.13200633),(13 0.13327903),(14 0.13113648),(15 0.13269895),(16 0.13901223),(17 0.148673),(18 0.15141013),(19 0.1532158),(20 0.153807),(21 0.16608183),(22 0.16210932),(23 0.16301058),(24 0.16150756),(25 0.15921511),(26 0.15673213),(27 0.1562135),(28 0.15203413),(29 0.1544045),(30 0.16681968),(31 0.16654983),(32 0.17083888),(33 0.17335962),(34 0.17775053),(35 0.17945099),(36 0.17975122),(37 0.17735986),(38 0.17515606),(39 0.1759886),(40 0.17542773),(41 0.17260994),(42 0.17179713),
(1 0.068823226),(2 0.07204476),(3 0.07204658),(4 0.077976756),(5 0.09662946),(6 0.101495266),(7 0.102102466),(8 0.107861064),(9 0.1188334),(10 0.12393199),(11 0.12637292),(12 0.12588386),(13 0.12997508),(14 0.1301765),(15 0.12970725),(16 0.12842013),(17 0.14454868),(18 0.14819264),(19 0.15083824),(20 0.14800736),(21 0.15532719),(22 0.15042546),(23 0.14976372),(24 0.15222538),(25 0.15901318),(26 0.16246992),(27 0.1638432),(28 0.15883885),(29 0.16276795),(30 0.16448489),(31 0.16413693),(32 0.17043833),(33 0.1742517),(34 0.17296198),(35 0.17169113),(36 0.16853838),(37 0.17080489),(38 0.16451436),(39 0.16474412),(40 0.16567264),(41 0.17302099),(42 0.16346282),
(1 0.06900308),(2 0.07847376),(3 0.07840727),(4 0.07884622),(5 0.10005811),(6 0.10287366),(7 0.10239556),(8 0.10800492),(9 0.11823989),(10 0.1154467),(11 0.11676931),(12 0.12456884),(13 0.13570362),(14 0.1337581),(15 0.13403885),(16 0.13559388),(17 0.14082974),(18 0.14502089),(19 0.14594391),(20 0.15286621),(21 0.15426756),(22 0.15429829),(23 0.15714133),(24 0.1576173),(25 0.16959953),(26 0.16935886),(27 0.1721037),(28 0.17048301),(29 0.17404638),(30 0.17006294),(31 0.17035356),(32 0.16550747),(33 0.17339079),(34 0.17200089),(35 0.17236644),(36 0.16863851),(37 0.16669962),(38 0.16842324),(39 0.16788122),(40 0.16744407),(41 0.17025743),(42 0.17167747),
(1 0.059720874),(2 0.06926088),(3 0.06926572),(4 0.07420302),(5 0.08787317),(6 0.09121521),(7 0.09203712),(8 0.0959822),(9 0.10368888),(10 0.10888043),(11 0.110146455),(12 0.11120136),(13 0.11486001),(14 0.117791705),(15 0.118121095),(16 0.12027966),(17 0.1316261),(18 0.13408683),(19 0.13435613),(20 0.13733022),(21 0.13974333),(22 0.14237642),(23 0.14191125),(24 0.13862385),(25 0.15084414),(26 0.14562604),(27 0.14577432),(28 0.14729795),(29 0.152577),(30 0.15136968),(31 0.15107366),(32 0.1500456),(33 0.14804406),(34 0.1551588),(35 0.15615681),(36 0.15964957),(37 0.16651143),(38 0.15682986),(39 0.15830418),(40 0.155484),(41 0.16294886),(42 0.16185905),
(1 0.07049706),(2 0.07570035),(3 0.07570658),(4 0.08651057),(5 0.10882429),(6 0.10933164),(7 0.110614784),(8 0.11529046),(9 0.12763907),(10 0.12897193),(11 0.12931797),(12 0.13523047),(13 0.14122504),(14 0.14288723),(15 0.14586632),(16 0.14490947),(17 0.1508997),(18 0.15240726),(19 0.15251522),(20 0.15950948),(21 0.15670735),(22 0.16214925),(23 0.16371115),(24 0.16908367),(25 0.17778756),(26 0.17720981),(27 0.17721024),(28 0.17255181),(29 0.1753697),(30 0.18633114),(31 0.1865165),(32 0.17937483),(33 0.18537128),(34 0.19097823),(35 0.19269001),(36 0.18400866),(37 0.18751849),(38 0.19092645),(39 0.1918531),(40 0.19408),(41 0.19724375),(42 0.1937546),
(1 0.06611542),(2 0.067676224),(3 0.0676192),(4 0.07898216),(5 0.09724438),(6 0.101515815),(7 0.10072663),(8 0.09882489),(9 0.11315358),(10 0.11368693),(11 0.11428847),(12 0.11926428),(13 0.12336418),(14 0.12415311),(15 0.12761275),(16 0.13405217),(17 0.1419608),(18 0.14377172),(19 0.14268011),(20 0.1413012),(21 0.14843835),(22 0.1404797),(23 0.14199583),(24 0.14393516),(25 0.15358953),(26 0.15540041),(27 0.15599334),(28 0.15494339),(29 0.15628034),(30 0.15270531),(31 0.15297322),(32 0.15403493),(33 0.15750363),(34 0.1608372),(35 0.16113587),(36 0.15514082),(37 0.15870026),(38 0.15591188),(39 0.15603398),(40 0.15811041),(41 0.1597638),(42 0.16094266),
(1 0.06490193),(2 0.07507772),(3 0.07511469),(4 0.07568966),(5 0.09462808),(6 0.09650075),(7 0.09642231),(8 0.099729456),(9 0.10731276),(10 0.10733109),(11 0.10856269),(12 0.112642914),(13 0.12599845),(14 0.12076577),(15 0.123062246),(16 0.12817036),(17 0.1325366),(18 0.13411178),(19 0.13429356),(20 0.13469146),(21 0.14522448),(22 0.14073062),(23 0.14262249),(24 0.15017541),(25 0.152443),(26 0.15109353),(27 0.15137413),(28 0.15086095),(29 0.15040764),(30 0.14855202),(31 0.14878543),(32 0.14809829),(33 0.15954585),(34 0.15531649),(35 0.15479441),(36 0.14778389),(37 0.14694166),(38 0.15352666),(39 0.15484716),(40 0.15220033),(41 0.15750165),(42 0.15741633),
(1 0.061327692),(2 0.06688735),(3 0.066832416),(4 0.072546415),(5 0.08895774),(6 0.08842108),(7 0.088704094),(8 0.09282832),(9 0.10670286),(10 0.107477374),(11 0.10675541),(12 0.11642124),(13 0.12136797),(14 0.12185656),(15 0.121978715),(16 0.12158341),(17 0.1319031),(18 0.1315639),(19 0.13335997),(20 0.13817167),(21 0.13907002),(22 0.14074013),(23 0.14209478),(24 0.13321155),(25 0.14623064),(26 0.13963899),(27 0.13881959),(28 0.14153484),(29 0.15464689),(30 0.15623032),(31 0.15615998),(32 0.15204777),(33 0.16100958),(34 0.16438703),(35 0.16355348),(36 0.15477481),(37 0.16267735),(38 0.1645508),(39 0.16486195),(40 0.15987252),(41 0.1580241),(42 0.15593046),
(1 0.061790492),(2 0.0688812),(3 0.06900703),(4 0.0727434),(5 0.092319265),(6 0.096448444),(7 0.09532448),(8 0.100296766),(9 0.10317942),(10 0.10667659),(11 0.1096279),(12 0.108830206),(13 0.11516539),(14 0.11617984),(15 0.11739054),(16 0.123342514),(17 0.13026442),(18 0.12933838),(19 0.13217755),(20 0.13190031),(21 0.13379161),(22 0.12864739),(23 0.12908372),(24 0.12984939),(25 0.13430631),(26 0.14021933),(27 0.14408116),(28 0.13992505),(29 0.15130512),(30 0.14238465),(31 0.14230931),(32 0.1445955),(33 0.14686123),(34 0.14568388),(35 0.14614494),(36 0.14553744),(37 0.15107211),(38 0.15219909),(39 0.15365292),(40 0.15163025),(41 0.15482908),(42 0.14915851),
(1 0.059217367),(2 0.0697051),(3 0.06958223),(4 0.07272737),(5 0.08830099),(6 0.08797303),(7 0.08821242),(8 0.090652),(9 0.09513485),(10 0.09546674),(11 0.094689704),(12 0.09555096),(13 0.104843386),(14 0.10619949),(15 0.10848505),(16 0.110670164),(17 0.11767444),(18 0.119044065),(19 0.12000959),(20 0.12481784),(21 0.12888956),(22 0.123681076),(23 0.12439419),(24 0.12469888),(25 0.13614643),(26 0.13434277),(27 0.13560474),(28 0.1280289),(29 0.14101401),(30 0.14045478),(31 0.14020701),(32 0.13487895),(33 0.13279586),(34 0.13422489),(35 0.13617286),(36 0.13692899),(37 0.13912448),(38 0.13858202),(39 0.13956766),(40 0.13845336),(41 0.14611025),(42 0.14249748),
(1 0.057576437),(2 0.06585774),(3 0.06588661),(4 0.06858298),(5 0.086499795),(6 0.08761219),(7 0.087829344),(8 0.09048196),(9 0.09691869),(10 0.101318866),(11 0.1031061),(12 0.10363765),(13 0.10813745),(14 0.11302645),(15 0.114814654),(16 0.110679336),(17 0.12603225),(18 0.12396761),(19 0.12619387),(20 0.1252872),(21 0.12716931),(22 0.13134061),(23 0.13209288),(24 0.12363071),(25 0.12952459),(26 0.12996052),(27 0.12893727),(28 0.12649196),(29 0.12880488),(30 0.12743464),(31 0.12772094),(32 0.13125153),(33 0.13278392),(34 0.13017444),(35 0.13125952),(36 0.13588175),(37 0.1376027),(38 0.13525087),(39 0.13508469),(40 0.13754249),(41 0.13005935),(42 0.13693237),
(1 0.059633225),(2 0.06356375),(3 0.063463),(4 0.0683958),(5 0.08613314),(6 0.08846724),(7 0.088827655),(8 0.086546436),(9 0.10707602),(10 0.10934536),(11 0.1096343),(12 0.110396996),(13 0.115573466),(14 0.11816051),(15 0.11919174),(16 0.118608765),(17 0.12974757),(18 0.12745672),(19 0.12917356),(20 0.13164127),(21 0.13138953),(22 0.12802963),(23 0.1289386),(24 0.12830713),(25 0.13320173),(26 0.13390042),(27 0.1361875),(28 0.13729827),(29 0.14489508),(30 0.13957569),(31 0.13958436),(32 0.13366029),(33 0.13528201),(34 0.13593383),(35 0.13423204),(36 0.13299613),(37 0.13725775),(38 0.13794258),(39 0.13917969),(40 0.13633291),(41 0.14069837),(42 0.13942884),
(1 0.057629373),(2 0.06490596),(3 0.065098725),(4 0.064471185),(5 0.08125651),(6 0.08213518),(7 0.08268538),(8 0.08124515),(9 0.08937935),(10 0.09227188),(11 0.092831604),(12 0.09857989),(13 0.10488755),(14 0.10963775),(15 0.10977047),(16 0.10700127),(17 0.11840101),(18 0.11253022),(19 0.113806),(20 0.11161443),(21 0.124486916),(22 0.11982703),(23 0.12157266),(24 0.119963445),(25 0.12732655),(26 0.1265524),(27 0.12752852),(28 0.12820429),(29 0.14194994),(30 0.13412327),(31 0.1336421),(32 0.13105087),(33 0.1377351),(34 0.13579834),(35 0.1360033),(36 0.13165234),(37 0.12664154),(38 0.12171963),(39 0.12211776),(40 0.12552777),(41 0.13159989),(42 0.12553848),
(1 0.056493573),(2 0.06488616),(3 0.064779446),(4 0.06856606),(5 0.08335307),(6 0.08436586),(7 0.085174024),(8 0.08378947),(9 0.090030536),(10 0.0928792),(11 0.09365991),(12 0.09592695),(13 0.104121394),(14 0.10738537),(15 0.109406434),(16 0.107915215),(17 0.10798919),(18 0.109874204),(19 0.11242664),(20 0.118063614),(21 0.11677803),(22 0.119567536),(23 0.1206474),(24 0.11526796),(25 0.12728715),(26 0.1227924),(27 0.12453216),(28 0.11886848),(29 0.13516025),(30 0.13433339),(31 0.13412003),(32 0.1297572),(33 0.13466866),(34 0.12673254),(35 0.12660724),(36 0.12484563),(37 0.13176414),(38 0.13643922),(39 0.13536444),(40 0.12816669),(41 0.13239825),(42 0.12491529),
(1 0.05642937),(2 0.061063316),(3 0.060956363),(4 0.06438827),(5 0.074274525),(6 0.07472297),(7 0.075752944),(8 0.0860405),(9 0.090252906),(10 0.092928685),(11 0.09499054),(12 0.09847811),(13 0.09995473),(14 0.10394737),(15 0.10537813),(16 0.10639071),(17 0.10948247),(18 0.112904325),(19 0.113860354),(20 0.116681136),(21 0.12261932),(22 0.12052808),(23 0.12163116),(24 0.1228982),(25 0.12940194),(26 0.12753826),(27 0.12835436),(28 0.12884302),(29 0.13310239),(30 0.13333009),(31 0.13331796),(32 0.13216196),(33 0.1384855),(34 0.13160595),(35 0.13234204),(36 0.12838271),(37 0.13276319),(38 0.13363813),(39 0.1345863),(40 0.13375068),(41 0.13048735),(42 0.13568851),
(1 0.05017137),(2 0.060487263),(3 0.06068748),(4 0.059393965),(5 0.07189989),(6 0.07602378),(7 0.0757561),(8 0.07404242),(9 0.08506367),(10 0.086234935),(11 0.08754131),(12 0.09586733),(13 0.09779726),(14 0.10223374),(15 0.103056915),(16 0.105702564),(17 0.10953574),(18 0.10678618),(19 0.108540066),(20 0.10832196),(21 0.10553765),(22 0.11052433),(23 0.111970074),(24 0.10922623),(25 0.10638355),(26 0.10721186),(27 0.1064092),(28 0.11022471),(29 0.10968654),(30 0.12477012),(31 0.124932855),(32 0.120243974),(33 0.12189809),(34 0.11898184),(35 0.1186551),(36 0.11888733),(37 0.12002342),(38 0.120346524),(39 0.120998375),(40 0.11649347),(41 0.118300624),(42 0.12362901),
