1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,500.5,501.5,502.5,503.5,504.5,505.5,506.5,507.5,508.5,509.5,510.5,511.5,
(1 0.6767006),(2 1.0088338),(3 1.0058749),(4 1.4439816),(5 3.6125274),(6 4.0445642),(7 4.0784388),(8 4.346005),(9 5.1349163),(10 5.1163664),(11 5.012023),(12 5.231334),(13 7.058982),(14 7.3899517),(15 7.385265),(16 7.328792),(17 8.6208),(18 8.901991),(19 8.863318),(20 9.062342),(21 9.7163105),(22 9.937709),(23 9.948717),(24 9.928402),(25 10.881422),(26 12.141811),(27 12.060999),(28 13.34866),(29 17.52037),(30 18.187323),(31 18.180227),(32 18.873665),(33 20.546179),(34 20.245945),(35 20.18526),(36 19.61815),(37 19.454514),(38 18.769907),(39 18.638247),(40 19.098957),(41 19.734837),(42 20.745657),
(1 6.1620083),(2 9.397752),(3 9.40461),(4 12.010091),(5 16.446344),(6 18.326508),(7 18.38073),(8 19.619486),(9 20.758326),(10 21.461248),(11 21.54402),(12 23.253258),(13 25.981209),(14 26.278328),(15 26.308613),(16 26.406357),(17 28.278175),(18 28.320374),(19 28.410841),(20 29.33724),(21 30.36096),(22 30.322924),(23 30.323332),(24 31.0905),(25 31.263443),(26 32.38005),(27 32.50361),(28 33.026424),(29 36.175373),(30 36.374573),(31 36.36698),(32 35.799683),(33 34.69242),(34 34.49665),(35 34.601055),(36 34.448414),(37 34.62944),(38 35.62545),(39 35.559795),(40 36.06399),(41 37.292038),(42 37.719467),
(1 6.7966847),(2 9.683434),(3 9.680028),(4 12.280716),(5 16.560596),(6 18.453077),(7 18.516249),(8 19.180481),(9 20.636778),(10 21.323357),(11 21.412281),(12 22.541225),(13 23.524761),(14 23.802525),(15 23.860819),(16 23.442774),(17 25.637094),(18 26.850107),(19 26.976002),(20 27.582678),(21 28.404137),(22 28.298067),(23 28.48363),(24 28.419748),(25 29.755178),(26 31.561333),(27 31.679),(28 32.1759),(29 32.510574),(30 32.537193),(31 32.53112),(32 32.648613),(33 31.738586),(34 32.74174),(35 32.83741),(36 32.9882),(37 34.226288),(38 34.782124),(39 34.737495),(40 35.436405),(41 34.252716),(42 34.44918),
(1 6.2739244),(2 9.281821),(3 9.288031),(4 11.465185),(5 15.5192375),(6 16.636591),(7 16.649017),(8 17.08583),(9 19.345085),(10 20.064394),(11 20.131454),(12 21.293024),(13 23.920666),(14 23.981573),(15 23.996386),(16 24.40249),(17 26.313524),(18 26.86776),(19 26.954762),(20 26.88898),(21 28.73429),(22 28.654636),(23 28.65524),(24 29.269552),(25 32.057106),(26 32.257565),(27 32.32137),(28 32.044044),(29 32.421257),(30 32.566216),(31 32.557423),(32 32.182667),(33 31.60468),(34 32.382355),(35 32.4369),(36 33.494778),(37 34.45202),(38 34.700188),(39 34.71217),(40 34.606834),(41 34.392647),(42 34.14148),
(1 6.499397),(2 9.442855),(3 9.44183),(4 11.306312),(5 16.180626),(6 18.025661),(7 18.120348),(8 18.633112),(9 22.047934),(10 23.101702),(11 23.18372),(12 23.555273),(13 24.256538),(14 23.749018),(15 23.823437),(16 24.183928),(17 26.003212),(18 27.28682),(19 27.388975),(20 27.988129),(21 28.387953),(22 28.947102),(23 28.951853),(24 29.501394),(25 30.488623),(26 32.250484),(27 32.341705),(28 33.329132),(29 33.40188),(30 34.277588),(31 34.276024),(32 34.258923),(33 33.80276),(34 34.911694),(35 34.902412),(36 34.922504),(37 34.77319),(38 35.338924),(39 35.322918),(40 35.98265),(41 36.13579),(42 36.044994),
(1 5.8638115),(2 8.576398),(3 8.579132),(4 10.677364),(5 15.026338),(6 15.940923),(7 16.0357),(8 16.261395),(9 19.426168),(10 20.690125),(11 20.760925),(12 21.393532),(13 22.056118),(14 21.840061),(15 21.90824),(16 22.618822),(17 24.382524),(18 25.38662),(19 25.508831),(20 26.027359),(21 27.942396),(22 28.801142),(23 28.863228),(24 28.687262),(25 28.006025),(26 29.062492),(27 29.046015),(28 29.37925),(29 30.339678),(30 31.047085),(31 31.043564),(32 31.621136),(33 32.48142),(34 32.515396),(35 32.51484),(36 32.37418),(37 32.311058),(38 32.641014),(39 32.712105),(40 33.00049),(41 32.677025),(42 32.785934),
(1 5.8629785),(2 8.420772),(3 8.417389),(4 10.406202),(5 14.237623),(6 15.373038),(7 15.394937),(8 15.552361),(9 18.291397),(10 19.990738),(11 20.07112),(12 21.027882),(13 22.198072),(14 22.23637),(15 22.285973),(16 22.80667),(17 24.368567),(18 25.467384),(19 25.530138),(20 26.332012),(21 26.472467),(22 27.730967),(23 27.792204),(24 27.882408),(25 27.821669),(26 28.876225),(27 29.00044),(28 29.918472),(29 30.950274),(30 30.848965),(31 30.84788),(32 30.883387),(33 29.999388),(34 31.04042),(35 31.107069),(36 31.355234),(37 31.07884),(38 31.142916),(39 31.169191),(40 31.848751),(41 32.48002),(42 32.570408),
(1 5.9698586),(2 8.441783),(3 8.440287),(4 10.765644),(5 14.482138),(6 15.5051155),(7 15.580526),(8 16.205326),(9 18.53316),(10 20.116732),(11 20.190727),(12 21.42813),(13 22.341759),(14 22.010721),(15 22.027256),(16 22.299772),(17 23.654642),(18 24.023277),(19 24.070887),(20 25.108116),(21 26.88098),(22 27.441023),(23 27.511549),(24 27.703032),(25 27.802332),(26 28.344305),(27 28.428703),(28 28.806795),(29 29.617496),(30 30.09552),(31 30.105648),(32 30.123817),(33 29.313324),(34 30.02661),(35 30.102291),(36 30.97718),(37 31.718565),(38 31.321564),(39 31.307594),(40 30.96141),(41 30.916985),(42 31.119932),
(1 5.7073293),(2 7.65009),(3 7.649644),(4 10.020922),(5 14.885339),(6 16.291058),(7 16.26797),(8 17.134827),(9 18.85694),(10 20.100586),(11 20.185774),(12 21.590904),(13 22.968632),(14 23.741793),(15 23.778196),(16 24.60995),(17 25.350813),(18 25.730375),(19 25.784498),(20 27.051813),(21 27.739128),(22 27.869728),(23 27.90944),(24 28.14918),(25 29.323633),(26 30.512074),(27 30.65285),(28 31.898186),(29 31.754679),(30 31.764072),(31 31.765503),(32 31.853071),(33 33.181797),(34 33.766693),(35 33.77796),(36 33.870136),(37 34.236107),(38 33.74007),(39 33.684383),(40 33.311653),(41 32.7056),(42 33.527496),
(1 5.1465545),(2 7.303914),(3 7.3006744),(4 9.572934),(5 14.124771),(6 15.450542),(7 15.452261),(8 15.757235),(9 18.251183),(10 19.512869),(11 19.653847),(12 20.808092),(13 22.093685),(14 22.82329),(15 22.8417),(16 24.09828),(17 25.366531),(18 25.470684),(19 25.479467),(20 25.85983),(21 25.12697),(22 26.169308),(23 26.208313),(24 26.650253),(25 28.019072),(26 28.717304),(27 28.790628),(28 28.13641),(29 29.248634),(30 29.505499),(31 29.509995),(32 30.16097),(33 29.519861),(34 30.103128),(35 30.045162),(36 31.069965),(37 30.80688),(38 30.879795),(39 30.89975),(40 30.56992),(41 31.052784),(42 31.6913),
(1 5.173408),(2 7.0386047),(3 7.0401044),(4 8.888411),(5 12.594512),(6 13.982846),(7 14.041781),(8 14.606166),(9 17.276),(10 18.509947),(11 18.589449),(12 19.91806),(13 20.998669),(14 21.700558),(15 21.726223),(16 22.327595),(17 23.180294),(18 23.328989),(19 23.361044),(20 24.759682),(21 25.752272),(22 26.728199),(23 26.726406),(24 27.946579),(25 28.001842),(26 28.35167),(27 28.388992),(28 27.967342),(29 27.817839),(30 28.465641),(31 28.476496),(32 28.38005),(33 28.777424),(34 29.009512),(35 29.065002),(36 29.28749),(37 29.603699),(38 29.48981),(39 29.469398),(40 29.264774),(41 29.03539),(42 29.798758),
(1 4.896268),(2 7.093289),(3 7.0957522),(4 9.099149),(5 13.470245),(6 14.519799),(7 14.5360155),(8 15.322654),(9 18.109093),(10 18.411692),(11 18.50605),(12 19.589544),(13 20.066818),(14 20.664635),(15 20.665108),(16 21.897417),(17 22.72188),(18 23.406836),(19 23.436445),(20 24.359226),(21 24.593391),(22 24.882494),(23 25.025436),(24 25.668402),(25 26.563572),(26 26.684746),(27 26.798113),(28 26.647923),(29 26.959074),(30 27.674545),(31 27.679575),(32 28.212374),(33 28.922945),(34 28.269547),(35 28.280577),(36 27.977812),(37 28.611),(38 28.803034),(39 28.707916),(40 29.264967),(41 29.848598),(42 29.679575),
(1 5.402785),(2 7.7215934),(3 7.7190347),(4 9.430429),(5 13.354725),(6 15.20547),(7 15.243097),(8 15.930563),(9 18.362669),(10 19.03103),(11 19.121227),(12 19.940489),(13 20.884895),(14 21.29007),(15 21.32226),(16 21.496143),(17 22.315657),(18 22.780405),(19 22.82189),(20 23.87383),(21 24.345284),(22 25.479877),(23 25.470076),(24 26.338268),(25 25.956263),(26 26.889357),(27 26.914682),(28 27.02198),(29 27.092566),(30 27.53822),(31 27.543472),(32 27.870398),(33 27.895655),(34 28.151054),(35 28.180477),(36 28.589174),(37 28.362293),(38 28.689707),(39 28.716572),(40 29.580658),(41 29.623962),(42 29.65777),
(1 5.6781),(2 7.9224505),(3 7.9233623),(4 9.727574),(5 13.241071),(6 14.74924),(7 14.746373),(8 15.62895),(9 18.408503),(10 19.03373),(11 19.127693),(12 20.134394),(13 20.934063),(14 21.527739),(15 21.614607),(16 22.321358),(17 23.071121),(18 22.968733),(19 23.055702),(20 23.676702),(21 24.473475),(22 24.314808),(23 24.35711),(24 24.496283),(25 25.137722),(26 25.936474),(27 25.999815),(28 26.34382),(29 26.214043),(30 26.948473),(31 26.950819),(32 27.448992),(33 28.040323),(34 27.87858),(35 27.91405),(36 28.239885),(37 28.924345),(38 29.657148),(39 29.70262),(40 30.254831),(41 31.281477),(42 31.46605),
(1 5.2587667),(2 7.454521),(3 7.453735),(4 9.13388),(5 12.89253),(6 14.194258),(7 14.21407),(8 14.618761),(9 16.691353),(10 17.38332),(11 17.408588),(12 18.736265),(13 19.730606),(14 19.760166),(15 19.770489),(16 20.208742),(17 20.68859),(18 21.014414),(19 21.063982),(20 21.808147),(21 23.887796),(22 23.96752),(23 23.973856),(24 24.131866),(25 24.420298),(26 24.917372),(27 24.96807),(28 25.104925),(29 24.908514),(30 24.923748),(31 24.923882),(32 25.253187),(33 25.7432),(34 25.597164),(35 25.668024),(36 26.085924),(37 25.995346),(38 26.631062),(39 26.617184),(40 27.12549),(41 27.30282),(42 27.827852),
(1 4.983377),(2 7.1841016),(3 7.1778903),(4 8.951742),(5 12.307044),(6 13.444451),(7 13.465424),(8 14.190122),(9 16.289198),(10 17.134212),(11 17.174055),(12 17.905947),(13 19.078283),(14 19.322104),(15 19.395708),(16 20.105387),(17 21.099234),(18 21.916151),(19 21.930109),(20 23.014765),(21 23.925177),(22 24.109781),(23 24.160585),(24 25.148407),(25 25.790468),(26 26.157862),(27 26.078678),(28 25.83649),(29 26.241194),(30 26.47529),(31 26.471458),(32 26.815039),(33 26.584148),(34 26.886808),(35 26.98777),(36 27.426231),(37 28.476526),(38 28.283278),(39 28.299152),(40 28.563873),(41 28.899242),(42 29.278482),
(1 4.614486),(2 6.5592556),(3 6.5590525),(4 8.052771),(5 11.387403),(6 12.260738),(7 12.228857),(8 12.99498),(9 15.430585),(10 15.903348),(11 15.962118),(12 16.85245),(13 17.618652),(14 18.026577),(15 18.092848),(16 18.166775),(17 19.152317),(18 19.322659),(19 19.29474),(20 19.292),(21 20.694244),(22 21.415483),(23 21.41675),(24 21.987772),(25 23.141481),(26 23.958998),(27 24.004967),(28 24.125834),(29 23.962397),(30 23.464956),(31 23.466963),(32 23.95195),(33 24.659199),(34 24.572334),(35 24.574326),(36 24.148657),(37 24.451641),(38 24.761578),(39 24.721836),(40 24.907387),(41 24.926249),(42 24.878067),
(1 5.102618),(2 7.218732),(3 7.218237),(4 8.628353),(5 12.0528555),(6 13.067678),(7 13.009419),(8 13.747977),(9 16.438053),(10 17.041098),(11 16.999046),(12 17.807533),(13 19.181593),(14 19.73106),(15 19.797459),(16 20.169912),(17 21.258419),(18 21.612112),(19 21.660925),(20 22.66711),(21 23.543467),(22 23.324408),(23 23.31053),(24 23.167437),(25 23.301708),(26 23.17051),(27 23.205402),(28 23.546616),(29 24.02006),(30 24.42869),(31 24.42683),(32 24.182375),(33 25.857203),(34 26.528992),(35 26.556189),(36 26.921307),(37 26.635471),(38 26.801521),(39 26.870966),(40 26.937368),(41 27.467789),(42 27.616817),
(1 5.069282),(2 6.946503),(3 6.9483128),(4 8.494012),(5 12.065118),(6 13.121817),(7 13.132274),(8 14.344896),(9 16.683882),(10 17.122679),(11 17.142849),(12 18.28898),(13 18.532192),(14 18.528675),(15 18.557243),(16 19.20693),(17 20.916914),(18 21.716776),(19 21.772919),(20 21.710737),(21 21.218578),(22 21.732649),(23 21.775833),(24 22.564695),(25 23.566523),(26 24.362904),(27 24.355312),(28 24.297882),(29 25.133005),(30 25.208113),(31 25.208155),(32 25.257929),(33 26.16244),(34 26.49951),(35 26.576315),(36 26.131369),(37 26.149765),(38 26.431728),(39 26.477676),(40 27.091873),(41 27.083008),(42 27.248297),
(1 4.8224187),(2 6.876976),(3 6.8779287),(4 8.559485),(5 11.695049),(6 12.540054),(7 12.570526),(8 13.60643),(9 15.408789),(10 15.676574),(11 15.738278),(12 17.134731),(13 18.6274),(14 19.308205),(15 19.366016),(16 19.405954),(17 21.01724),(18 21.235762),(19 21.271456),(20 21.31242),(21 21.23654),(22 21.504564),(23 21.538488),(24 21.575283),(25 22.419508),(26 23.084581),(27 23.115246),(28 23.64026),(29 23.957329),(30 24.61615),(31 24.606314),(32 24.511427),(33 25.678156),(34 26.1989),(35 26.184624),(36 26.916708),(37 26.61661),(38 26.237082),(39 26.274368),(40 26.4308),(41 26.697886),(42 26.83851),
(1 5.0927615),(2 6.9997015),(3 6.9987373),(4 8.796683),(5 12.31924),(6 13.609258),(7 13.663579),(8 14.573045),(9 16.453568),(10 16.977268),(11 17.037258),(12 18.147713),(13 19.950514),(14 19.92033),(15 20.022095),(16 20.471743),(17 22.379309),(18 23.285397),(19 23.326393),(20 23.344452),(21 23.244537),(22 24.053062),(23 24.10228),(24 24.438517),(25 24.475094),(26 24.759403),(27 24.81805),(28 25.282331),(29 25.794298),(30 26.521976),(31 26.51691),(32 25.935202),(33 25.591019),(34 25.735582),(35 25.834225),(36 25.928177),(37 25.736855),(38 25.431053),(39 25.399313),(40 26.236889),(41 26.384523),(42 26.439367),
(1 4.7594767),(2 6.973659),(3 6.9759464),(4 9.12145),(5 12.354604),(6 13.191252),(7 13.219941),(8 14.211349),(9 15.773172),(10 16.454388),(11 16.483774),(12 17.14623),(13 17.742245),(14 18.263775),(15 18.284618),(16 18.794443),(17 20.859945),(18 21.563553),(19 21.603312),(20 22.016525),(21 21.912075),(22 22.160803),(23 22.176111),(24 22.527409),(25 22.84046),(26 22.952587),(27 22.97042),(28 23.740808),(29 24.646555),(30 25.079082),(31 25.078936),(32 24.900354),(33 25.394176),(34 25.350378),(35 25.490606),(36 25.692492),(37 25.333933),(38 25.095476),(39 25.144278),(40 24.974684),(41 25.124989),(42 25.494013),
(1 5.005452),(2 7.0806108),(3 7.082956),(4 8.918852),(5 11.756214),(6 12.684194),(7 12.767129),(8 13.461572),(9 15.2687235),(10 15.615616),(11 15.734699),(12 15.926737),(13 17.835602),(14 18.351109),(15 18.394669),(16 18.775772),(17 20.135586),(18 20.720737),(19 20.71785),(20 20.86951),(21 21.209019),(22 22.036446),(23 22.06033),(24 22.929237),(25 23.887691),(26 23.86482),(27 23.88909),(28 23.89879),(29 24.978968),(30 25.236517),(31 25.236593),(32 25.39443),(33 25.534386),(34 25.450098),(35 25.489202),(36 25.732574),(37 26.167473),(38 26.291191),(39 26.250397),(40 26.537981),(41 26.11672),(42 26.10872),
(1 4.681612),(2 6.790866),(3 6.7991123),(4 8.373162),(5 10.730688),(6 11.813084),(7 11.866206),(8 12.542816),(9 14.081477),(10 14.646493),(11 14.742061),(12 16.297756),(13 16.7536),(14 16.658276),(15 16.594416),(16 17.293093),(17 18.903103),(18 19.900536),(19 19.875301),(20 20.50364),(21 20.27681),(22 21.08347),(23 21.062172),(24 21.886112),(25 21.291079),(26 21.82015),(27 21.89696),(28 21.982452),(29 22.707758),(30 23.248795),(31 23.245955),(32 23.812386),(33 23.882414),(34 23.783148),(35 23.893372),(36 24.288006),(37 23.840433),(38 23.793343),(39 23.800074),(40 23.716814),(41 24.38998),(42 24.873507),
(1 4.7621055),(2 6.533358),(3 6.5374165),(4 7.947396),(5 10.5582695),(6 11.1231985),(7 11.213674),(8 11.806785),(9 13.375298),(10 14.059841),(11 14.097716),(12 14.289531),(13 15.576957),(14 15.767427),(15 15.781708),(16 16.165386),(17 17.411892),(18 18.140596),(19 18.220001),(20 19.146873),(21 19.714266),(22 20.174435),(23 20.207548),(24 20.735336),(25 21.363228),(26 21.717482),(27 21.714832),(28 21.472704),(29 22.319159),(30 22.936245),(31 22.937416),(32 23.388247),(33 22.92473),(34 22.720161),(35 22.822454),(36 22.36063),(37 22.532187),(38 22.59192),(39 22.582052),(40 22.529825),(41 22.526018),(42 22.317587),
(1 4.9331765),(2 7.0683317),(3 7.0681024),(4 8.514671),(5 10.720859),(6 11.856186),(7 11.908105),(8 13.176811),(9 14.596354),(10 14.67307),(11 14.730416),(12 15.443313),(13 17.170235),(14 17.654827),(15 17.71439),(16 17.890844),(17 19.015755),(18 19.392065),(19 19.491926),(20 19.884687),(21 20.589437),(22 21.297407),(23 21.413168),(24 21.84448),(25 21.810804),(26 22.186363),(27 22.184793),(28 21.806334),(29 23.569183),(30 24.346071),(31 24.350065),(32 24.359013),(33 24.232937),(34 24.289349),(35 24.344074),(36 24.879002),(37 24.45099),(38 24.31523),(39 24.28876),(40 23.904467),(41 23.986986),(42 24.298775),
(1 4.7128406),(2 6.4683895),(3 6.47075),(4 7.8493276),(5 10.508017),(6 11.392889),(7 11.463113),(8 12.217289),(9 14.16484),(10 14.748586),(11 14.758765),(12 15.49497),(13 16.8905),(14 17.029282),(15 17.086226),(16 17.560406),(17 18.645042),(18 19.000702),(19 19.087896),(20 19.379078),(21 20.541487),(22 20.599894),(23 20.622854),(24 20.83271),(25 20.846767),(26 21.698141),(27 21.738804),(28 21.791992),(29 22.30547),(30 22.863712),(31 22.858974),(32 22.9048),(33 24.07883),(34 24.123133),(35 24.198858),(36 24.62368),(37 25.425426),(38 24.977127),(39 24.95634),(40 24.677896),(41 24.01233),(42 24.13274),
(1 4.5298505),(2 6.1388),(3 6.136851),(4 7.4703164),(5 9.7905035),(6 10.905415),(7 10.946109),(8 11.676091),(9 13.164235),(10 14.033873),(11 14.053541),(12 14.813394),(13 16.338596),(14 16.851318),(15 16.840662),(16 17.031921),(17 18.10212),(18 18.645617),(19 18.73507),(20 19.00102),(21 19.344807),(22 20.154776),(23 20.156874),(24 20.51111),(25 20.375938),(26 20.733494),(27 20.737637),(28 20.399065),(29 20.54933),(30 21.394833),(31 21.387455),(32 21.566814),(33 21.255396),(34 20.971006),(35 20.996948),(36 21.559408),(37 21.904613),(38 21.918047),(39 21.929913),(40 21.806229),(41 21.532223),(42 22.132217),
(1 4.0719647),(2 5.658877),(3 5.6595464),(4 6.79197),(5 9.650469),(6 10.555819),(7 10.606995),(8 11.261622),(9 13.178056),(10 13.527695),(11 13.560315),(12 14.282525),(13 15.379683),(14 16.265247),(15 16.345894),(16 16.843943),(17 17.560343),(18 17.802456),(19 17.879492),(20 18.033459),(21 18.055698),(22 18.651136),(23 18.719116),(24 19.390451),(25 20.144464),(26 20.772072),(27 20.747438),(28 20.966516),(29 20.795536),(30 21.45866),(31 21.456963),(32 21.74016),(33 22.48933),(34 22.934921),(35 23.005268),(36 23.23318),(37 23.826202),(38 23.504642),(39 23.43129),(40 23.197054),(41 23.170418),(42 23.277124),
(1 4.1420317),(2 5.9113474),(3 5.912679),(4 7.1667337),(5 9.378248),(6 10.015516),(7 10.041689),(8 10.969933),(9 12.883174),(10 14.013013),(11 14.070427),(12 14.557494),(13 15.32972),(14 15.437403),(15 15.501888),(16 16.11315),(17 17.859583),(18 17.943665),(19 17.951368),(20 18.497044),(21 19.339249),(22 18.941515),(23 18.95023),(24 19.14393),(25 19.149443),(26 19.789824),(27 19.721317),(28 19.977211),(29 20.323792),(30 21.024258),(31 21.02255),(32 21.44001),(33 21.597868),(34 21.738567),(35 21.771273),(36 21.775898),(37 21.932423),(38 21.482119),(39 21.485914),(40 21.410585),(41 22.094694),(42 21.880869),
(1 4.1360717),(2 5.81993),(3 5.8167543),(4 6.8766007),(5 9.5897665),(6 10.352409),(7 10.398969),(8 11.253757),(9 13.087564),(10 13.4854355),(11 13.51254),(12 14.041619),(13 15.265521),(14 15.616503),(15 15.615693),(16 16.232164),(17 17.277887),(18 17.353418),(19 17.36818),(20 17.809364),(21 17.457993),(22 18.084578),(23 18.111792),(24 18.575357),(25 19.05203),(26 19.783178),(27 19.769863),(28 20.038618),(29 20.140158),(30 20.071579),(31 20.068287),(32 20.267048),(33 20.845581),(34 21.31086),(35 21.417261),(36 22.030987),(37 21.805147),(38 21.755354),(39 21.739388),(40 21.546173),(41 22.11299),(42 21.889519),
(1 3.8980868),(2 5.5070033),(3 5.508543),(4 6.5468593),(5 8.78048),(6 9.775063),(7 9.788746),(8 10.509167),(9 11.447819),(10 12.50502),(11 12.526278),(12 12.906618),(13 14.007568),(14 14.418682),(15 14.440339),(16 14.862937),(17 16.388664),(18 16.58233),(19 16.626188),(20 17.309595),(21 17.340975),(22 17.0975),(23 17.131914),(24 17.460918),(25 18.293217),(26 18.41445),(27 18.453041),(28 18.437262),(29 19.16355),(30 19.860973),(31 19.85218),(32 20.113476),(33 20.43822),(34 21.081264),(35 21.142181),(36 21.175636),(37 21.046085),(38 21.339949),(39 21.346039),(40 21.456017),(41 21.628567),(42 21.692616),
(1 3.782881),(2 5.364575),(3 5.365508),(4 6.4065065),(5 9.220178),(6 9.99173),(7 9.997864),(8 10.942777),(9 12.440284),(10 12.796369),(11 12.78032),(12 13.254523),(13 14.711176),(14 14.827606),(15 14.876603),(16 15.232564),(17 16.492964),(18 16.464878),(19 16.499058),(20 17.373442),(21 17.448309),(22 17.045773),(23 17.049387),(24 17.158691),(25 17.734432),(26 17.451422),(27 17.485647),(28 17.68084),(29 18.16058),(30 18.509537),(31 18.50637),(32 18.63788),(33 18.808418),(34 18.867188),(35 18.899975),(36 19.185772),(37 19.31024),(38 19.732946),(39 19.721909),(40 19.620539),(41 20.065588),(42 19.817797),
(1 3.8225565),(2 5.3387933),(3 5.337649),(4 6.3266163),(5 9.079167),(6 9.774067),(7 9.799418),(8 10.594616),(9 11.745871),(10 12.56802),(11 12.630547),(12 13.29452),(13 14.020268),(14 13.92859),(15 13.972367),(16 14.7765045),(17 16.055145),(18 16.524096),(19 16.584913),(20 16.856722),(21 17.390799),(22 17.28163),(23 17.263735),(24 17.25281),(25 18.49109),(26 18.773766),(27 18.833883),(28 18.802666),(29 18.71553),(30 18.690945),(31 18.694326),(32 18.78861),(33 18.727064),(34 19.056513),(35 19.002464),(36 19.458374),(37 19.663939),(38 19.753466),(39 19.828407),(40 19.78318),(41 19.745222),(42 19.839653),
(1 4.0386763),(2 5.814561),(3 5.8180275),(4 7.0802007),(5 9.337481),(6 10.323241),(7 10.326119),(8 11.342639),(9 12.731365),(10 13.234387),(11 13.276045),(12 13.529468),(13 14.325466),(14 14.500615),(15 14.516845),(16 15.054625),(17 15.906618),(18 16.133858),(19 16.280033),(20 16.436516),(21 16.620367),(22 16.399849),(23 16.410305),(24 17.050652),(25 18.264812),(26 18.237352),(27 18.280241),(28 18.704382),(29 18.74971),(30 19.065039),(31 19.070822),(32 19.161282),(33 19.800095),(34 19.67692),(35 19.753262),(36 19.701141),(37 20.065329),(38 20.538132),(39 20.496475),(40 20.5087),(41 20.505909),(42 20.28687),
