1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 162898.16),(2 579186.4),(3 1244474.6),(4 2088664.1),(5 3137130.3),(6 4331427),(7 5693337.5),(8 7227796),(9 8806241),(10 10553437),(11 12464491),(12 14439635),(13 16562720),(14 18747754),(15 21054668),(16 23445864),(17 25987162),(18 28563954),(19 31184326),(20 33867360),(21 36689344),(22 39641636),(23 42746804),(24 45904372),(25 49105372),(26 52270640),(27 55640844),(28 58980290),(29 62401972),(30 65938676),(31 69633384),(32 73257510),(33 77065410),(34 80542570),(35 84261020),(36 87863720),(37 91729190),(38 95492904),(39 99449130),(40 103633496),(41 108032024),(42 112656150),(43 117465920),(44 122170720),(45 126805130),(46 131350660),(47 135907150),(48 140565360),(49 144701950),(50 148676000),(51 152800590),(52 156775060),(53 161107280),(54 165147140),(55 169472580),(56 173774980),(57 178228850),(58 182738690),(59 187589300),(60 192224210),(61 197296750),(62 202533500),(63 207940740),(64 212272300),(65 217339860),(66 222084740),(67 226933840),(68 231602110),(69 236277120),(70 240844180),(71 245637650),(72 250307650),(73 255028980),(74 259215020),(75 263425740),(76 267081520),(77 271387970),(78 275355620),(79 279307520),
(1 17533.656),(2 33108.664),(3 39566.313),(4 40716.88),(5 41090.49),(6 41609.09),(7 41912.84),(8 42168.41),(9 43506.383),(10 45190.824),(11 45962.133),(12 45363.42),(13 44391.164),(14 44318.094),(15 44447.484),(16 44515.22),(17 44614.855),(18 45148.96),(19 44583.023),(20 43755.418),(21 43718.645),(22 43661.19),(23 45047.19),(24 46864.2),(25 48327.93),(26 48234.78),(27 47563.535),(28 47712.805),(29 47467.61),(30 47390.22),(31 47565.05),(32 47644.906),(33 48088.273),(34 48362.4),(35 48802.887),(36 47629.43),(37 47774.76),(38 47481.96),(39 46516.656),(40 45884.637),(41 45844.76),(42 46469.92),(43 46843.273),(44 46865.668),(45 46349.715),(46 45800.664),(47 44943.164),(48 44337.04),(49 44379.42),(50 44182.79),(51 44540.05),(52 44772.492),(53 44251.8),(54 43678.55),(55 43190.64),(56 44098.484),(57 45147.164),(58 44545.863),(59 43778),(60 43374.39),(61 43633.105),(62 43728.555),(63 43611.73),(64 44433.293),(65 45433.08),(66 45685.242),(67 44834.836),(68 44515.434),(69 44388.82),(70 44764.77),(71 45371.145),(72 45907.09),(73 45005.547),(74 43854.117),(75 43772.27),(76 43966.58),(77 44243.01),(78 44224.62),(79 44931.453),
(1 16713.313),(2 31749.574),(3 37889.93),(4 38788.47),(5 39284.824),(6 40710.914),(7 42183.72),(8 43416.848),(9 44073.656),(10 44512.293),(11 44986.035),(12 44364.08),(13 44165.625),(14 44279.867),(15 43671.56),(16 43328.137),(17 43351.61),(18 43432.758),(19 43670.434),(20 44318.516),(21 44583.395),(22 44541.64),(23 44445.164),(24 44580.105),(25 45125.9),(26 44864.7),(27 44870.723),(28 45161.957),(29 45136.543),(30 44741.258),(31 43802.508),(32 44086.14),(33 44987.01),(34 46228.914),(35 47321.883),(36 47467.64),(37 46651.25),(38 45690.76),(39 45207.836),(40 45191.734),(41 44334.48),(42 44639.215),(43 45408.43),(44 45979.527),(45 46357.13),(46 45448.387),(47 44468.77),(48 44059.2),(49 44164.117),(50 43575.156),(51 42866.066),(52 42778.76),(53 43167.47),(54 44014.563),(55 43693.934),(56 43626.625),(57 42717.527),(58 41723.285),(59 41471.605),(60 41279.848),(61 40725.992),(62 41126.758),(63 42432.555),(64 43042.47),(65 43500.227),(66 43226.09),(67 42012.273),(68 41913.477),(69 42216.055),(70 42336.18),(71 42480.54),(72 42512.64),(73 42673.65),(74 42916.113),(75 43065.746),(76 42842.613),(77 42659.895),(78 41671.566),(79 40705.563),
(1 16179.343),(2 29981.832),(3 35723.766),(4 36439.277),(5 37065.523),(6 37906.78),(7 39119.55),(8 40511.082),(9 41575.74),(10 42090.402),(11 42118.547),(12 41534.09),(13 41599.35),(14 41758.105),(15 42391.586),(16 42492.96),(17 42741.105),(18 42541.08),(19 41413.08),(20 40718.336),(21 40447.887),(22 41162.105),(23 42242.938),(24 43469.37),(25 44076.86),(26 43930.242),(27 43977.574),(28 42967.344),(29 42588.113),(30 42734.63),(31 42390.535),(32 42397.508),(33 43132.523),(34 43725.957),(35 45146.39),(36 45652.938),(37 45178.117),(38 43600.504),(39 42139.586),(40 42063.105),(41 42326.215),(42 42681.836),(43 42991.527),(44 43654.574),(45 43091.426),(46 42057.87),(47 41178.45),(48 41312.77),(49 41699.3),(50 42369.02),(51 42627.547),(52 42416.992),(53 42031.91),(54 41647.34),(55 41317.613),(56 41513.86),(57 41726.668),(58 40890.9),(59 40902.508),(60 41139.457),(61 41904.76),(62 42629.74),(63 42505.434),(64 42327.8),(65 41736.47),(66 41276.227),(67 40815.06),(68 40776.75),(69 41350.484),(70 41706.17),(71 40975.883),(72 40061.023),(73 39367.555),(74 39348.605),(75 39597.58),(76 39486.1),(77 40107.555),(78 39769.53),(79 40393.055),
(1 15550.839),(2 28377.184),(3 33341.83),(4 34723.355),(5 35561.414),(6 36553.754),(7 37334.594),(8 37834.12),(9 37532.55),(10 38237.156),(11 39433.81),(12 39599.133),(13 39912.906),(14 40450.758),(15 41316.547),(16 40459.984),(17 39806.594),(18 39589.94),(19 39942.96),(20 40404.973),(21 40930.6),(22 41546.766),(23 41192.484),(24 41155.99),(25 41886.934),(26 41298.22),(27 41441.66),(28 41577.46),(29 41513.87),(30 41512.242),(31 41670.496),(32 42430.063),(33 42993.79),(34 42278.21),(35 42073.7),(36 42294.047),(37 41620.99),(38 40455.758),(39 40055.605),(40 40268.27),(41 41076.832),(42 42164.582),(43 41944.336),(44 41202.625),(45 41188.26),(46 41137.926),(47 40853.21),(48 39718.39),(49 39589.22),(50 39990.83),(51 39283.383),(52 38080.69),(53 38010.125),(54 38960.684),(55 39651.516),(56 38999.594),(57 38178.277),(58 37932.457),(59 37986.754),(60 38147.113),(61 38416.863),(62 38439.492),(63 39099.58),(64 39012.38),(65 39515.65),(66 38540.645),(67 38001.55),(68 37897.96),(69 38329.418),(70 38289.816),(71 37889.082),(72 38009.242),(73 38274.984),(74 38521.723),(75 38763.832),(76 38186.07),(77 38088.133),(78 38157.277),(79 38307.17),
(1 15243.3),(2 27387.889),(3 31745.285),(4 32944.223),(5 33503.48),(6 35323.22),(7 36247.46),(8 36805.05),(9 37540.98),(10 38580.64),(11 39512.055),(12 38987.207),(13 38007.06),(14 38099.19),(15 38114.88),(16 38267.332),(17 38530.59),(18 38270.695),(19 38967.75),(20 39477.207),(21 39770.293),(22 39889.703),(23 40538.64),(24 40825.355),(25 40997.38),(26 40822.484),(27 40208.918),(28 39574.086),(29 39271.152),(30 40286.547),(31 40651.383),(32 40846.285),(33 40643.336),(34 40216.113),(35 40301.984),(36 39798.652),(37 39657.28),(38 39709.367),(39 38476.285),(40 38247.84),(41 39262.887),(42 39633.28),(43 39854.113),(44 39597.992),(45 39555.26),(46 39592.477),(47 39303.074),(48 39557.813),(49 39608.355),(50 39514.707),(51 39558.63),(52 39440.08),(53 39529.875),(54 39716.844),(55 39309.516),(56 38424.348),(57 38497.965),(58 38319.86),(59 37993.06),(60 38091.473),(61 37924.88),(62 38113.74),(63 38601.098),(64 38041.746),(65 37492.66),(66 36559.09),(67 35962.71),(68 36175.605),(69 37264.758),(70 37428.973),(71 37217.92),(72 36896.305),(73 36570.434),(74 36546.484),(75 35985.69),(76 36394.07),(77 35782.445),(78 35918.945),(79 36267.43),
(1 14899.6875),(2 26071.648),(3 30195.867),(4 31246.385),(5 31909.533),(6 33221.08),(7 33468.2),(8 34184.082),(9 34804.617),(10 35635.105),(11 36293.004),(12 36265.227),(13 36043.043),(14 35134.816),(15 34968.457),(16 35577.29),(17 36227.82),(18 36659.094),(19 37034.676),(20 37111.355),(21 37754.543),(22 38476.625),(23 39186.465),(24 38842.234),(25 38196.41),(26 37783.625),(27 37692.74),(28 38206.01),(29 38417.89),(30 38783.277),(31 39311.496),(32 40061.91),(33 40566.93),(34 39945.89),(35 39474.09),(36 39026.168),(37 38061.64),(38 37724.453),(39 37781.773),(40 38427.516),(41 38863.582),(42 38299.47),(43 38241.598),(44 38062.344),(45 38476.63),(46 38338.83),(47 37910.977),(48 37769.3),(49 37692.133),(50 36959.53),(51 36717.07),(52 36428.17),(53 36824.547),(54 36642.418),(55 36752.2),(56 37044.176),(57 36395.883),(58 35818.93),(59 35830.336),(60 35795.902),(61 35565.43),(62 35573.598),(63 35844.535),(64 36903.613),(65 37319.902),(66 36891.664),(67 36195.117),(68 35640.527),(69 36394.723),(70 36877.637),(71 36765.43),(72 36578.668),(73 36379.21),(74 36728.617),(75 37684.47),(76 37640.13),(77 36690.93),(78 35952.934),(79 35610.848),
(1 14856.708),(2 26461.717),(3 30173.602),(4 30559.455),(5 31237.416),(6 32265.117),(7 32260.188),(8 32770.797),(9 33527.18),(10 34477.094),(11 35214.082),(12 35098.527),(13 34905.98),(14 34135.24),(15 33791.473),(16 35279.99),(17 36227.047),(18 36524.203),(19 36516.215),(20 35863.316),(21 36495.055),(22 37840.375),(23 38366.586),(24 38221.11),(25 37299.383),(26 36113.77),(27 36096.227),(28 36942.016),(29 37842.49),(30 38644.637),(31 39037.586),(32 38830.85),(33 38271.42),(34 38115.016),(35 38503.055),(36 38711.355),(37 38387.266),(38 37933.734),(39 37366.805),(40 36895.68),(41 36693.613),(42 36745.773),(43 37281.746),(44 38204.164),(45 38200.734),(46 38036.363),(47 37639.535),(48 36948.676),(49 36638.395),(50 36146.18),(51 35717.45),(52 35194.38),(53 34606.973),(54 34772.383),(55 35394.316),(56 36013.9),(57 36254.36),(58 35954.613),(59 35376.055),(60 34887.695),(61 34454.348),(62 34011.34),(63 34386.113),(64 34932.26),(65 34834.863),(66 35381.453),(67 35078.29),(68 34504.414),(69 34209.848),(70 34117.69),(71 33960.016),(72 33705.914),(73 33343.855),(74 33410.535),(75 34593.324),(76 35186.68),(77 34839.05),(78 34078.004),(79 33429.434),
(1 15204.691),(2 27168.947),(3 31144.943),(4 31472.422),(5 32070.807),(6 33006.86),(7 33570.785),(8 34630.9),(9 36065.145),(10 37122.24),(11 37214.082),(12 36717.055),(13 36489.86),(14 36158.684),(15 36103.035),(16 36499.027),(17 37226),(18 36472.355),(19 36365.277),(20 36330.434),(21 36812.625),(22 37039.105),(23 37505.89),(24 38336.12),(25 38340.203),(26 37967.984),(27 37592.64),(28 37597.74),(29 37441.836),(30 36688.79),(31 36619.23),(32 36914.96),(33 36359.29),(34 36323.277),(35 36389.22),(36 37217.633),(37 37561.113),(38 36800.246),(39 36140.043),(40 36299.168),(41 36593.133),(42 36938.14),(43 36884.703),(44 36294.074),(45 36449.504),(46 36360.438),(47 35979.863),(48 35465.348),(49 34907.7),(50 35043.57),(51 34901.363),(52 34549.46),(53 34888.363),(54 35061.34),(55 34879.152),(56 35603.633),(57 35394.85),(58 34870.5),(59 34494.49),(60 34401.625),(61 34512.16),(62 34709.258),(63 34644.965),(64 35219.74),(65 35678.77),(66 36027.355),(67 35671.684),(68 35265.81),(69 34965.01),(70 34492.844),(71 35093.77),(72 34676.71),(73 33993.316),(74 33298.62),(75 33544.97),(76 34362.016),(77 35522.133),(78 35637.91),(79 35086.77),
(1 14264.296),(2 24928.889),(3 29589.605),(4 31166.066),(5 32388.936),(6 33490.145),(7 33821.637),(8 34405.363),(9 36528.703),(10 38254.996),(11 37849.2),(12 37007.07),(13 36642.125),(14 37237.555),(15 37382.047),(16 37351.492),(17 37971.258),(18 37768.39),(19 37074.813),(20 36600.406),(21 36459.637),(22 36579.566),(23 36354.598),(24 36423.938),(25 35748.707),(26 35154.96),(27 35467.848),(28 36294.1),(29 36557.508),(30 36407.945),(31 36278.348),(32 36108.848),(33 36484.633),(34 36758.027),(35 37282.89),(36 37247.67),(37 37144.266),(38 36913.67),(39 36778.805),(40 36563.473),(41 35942.21),(42 36111.3),(43 36443.414),(44 36158.016),(45 36093.332),(46 36000.64),(47 35274.734),(48 34257.625),(49 33934.34),(50 34086.03),(51 34033.08),(52 33960.035),(53 34240.473),(54 35037.63),(55 35348.406),(56 34372.746),(57 33724.375),(58 33793.31),(59 34508.47),(60 35331.387),(61 34975.145),(62 34896.695),(63 35038.17),(64 35218.29),(65 35170.344),(66 34779.758),(67 34576.9),(68 34431.21),(69 34507.086),(70 34217.72),(71 34079.824),(72 34190.07),(73 33596.742),(74 32914.5),(75 32624.994),(76 32711.105),(77 33371.914),(78 33681.867),(79 33790.863),
(1 13939.428),(2 24160.475),(3 27882.082),(4 28623.525),(5 29062.557),(6 29892.434),(7 30632.246),(8 31825.906),(9 32674.479),(10 32815.62),(11 32394.262),(12 31759.19),(13 31490.625),(14 31565.512),(15 32155.424),(16 33256.406),(17 34027.07),(18 34071.54),(19 34069.42),(20 34487.92),(21 34217.945),(22 34033.47),(23 34010.918),(24 33854.48),(25 33735.066),(26 34109.465),(27 34684.46),(28 34637.324),(29 34719.93),(30 34643.652),(31 35385.43),(32 35216.63),(33 34454.406),(34 33693.508),(35 34178.703),(36 34391.203),(37 33995.977),(38 33901.93),(39 34263.92),(40 33654.402),(41 32930.7),(42 33251.06),(43 33765.09),(44 33788.715),(45 34446.65),(46 34789.695),(47 34489.285),(48 34061.15),(49 33579.195),(50 33023.188),(51 32550.158),(52 31553.063),(53 31048.244),(54 31381.85),(55 32077.117),(56 31809.15),(57 31622.342),(58 31876.795),(59 32841.53),(60 32945.895),(61 32887.84),(62 32930.082),(63 33388.492),(64 33621.03),(65 33444.16),(66 32851.36),(67 32461.686),(68 32277.744),(69 32011.93),(70 32110.617),(71 32240.143),(72 32015.943),(73 31800.617),(74 31986.67),(75 32293.377),(76 32308.268),(77 32221.297),(78 31852.076),(79 31994.033),
(1 13077.001),(2 22428.137),(3 25484.055),(4 26153.148),(5 27395.986),(6 28692.295),(7 28902.994),(8 29466.066),(9 30469.979),(10 30167.09),(11 30393.65),(12 30386.844),(13 30411.162),(14 30476.66),(15 31100.473),(16 31615.967),(17 31575.6),(18 31950.96),(19 31721.771),(20 31826.248),(21 32568.588),(22 32868.457),(23 32845.867),(24 33064.41),(25 32262.225),(26 31695.576),(27 31755.555),(28 32518.512),(29 32892.31),(30 32496.008),(31 32831.996),(32 32838.137),(33 32449.885),(34 32767.867),(35 32746.21),(36 32640.533),(37 31734.23),(38 31584.203),(39 31051.488),(40 31051.785),(41 31266.697),(42 31492.223),(43 31445.35),(44 31659.148),(45 31784.066),(46 32634.258),(47 32649.691),(48 32934.258),(49 33045.766),(50 33033.523),(51 33204.215),(52 32277.783),(53 31782.809),(54 31564.688),(55 31694.56),(56 31393.715),(57 30868.453),(58 30814.336),(59 31113.822),(60 30729.014),(61 30633.863),(62 30151.72),(63 29526.627),(64 29757.35),(65 30366.635),(66 30597.932),(67 30491.303),(68 29759.27),(69 29567.494),(70 29843.107),(71 29567.19),(72 29567.96),(73 28987.602),(74 28269.354),(75 28750.656),(76 29630.46),(77 30205.783),(78 29628.928),(79 29295.762),
(1 13374.271),(2 23421.043),(3 27029.383),(4 27612.592),(5 28075.559),(6 28456.459),(7 28986.62),(8 30015.963),(9 30918.617),(10 30602.818),(11 29706.734),(12 29556.852),(13 29796.037),(14 29999.27),(15 30792.928),(16 32227.697),(17 32263.582),(18 31846.389),(19 30989.492),(20 30611.281),(21 31013.703),(22 30930.71),(23 31258.86),(24 31613.107),(25 31640.19),(26 31668.887),(27 31900.62),(28 32206.395),(29 32103.092),(30 32527.684),(31 32533.107),(32 32616.387),(33 32767.768),(34 33130.734),(35 33632.754),(36 33011.53),(37 31803.486),(38 31206.893),(39 31310.572),(40 31638.81),(41 31784.318),(42 31502.303),(43 31092.902),(44 31501.27),(45 31764.35),(46 31536.383),(47 31622.36),(48 31538.725),(49 31633.29),(50 31441.5),(51 31124.611),(52 30810.508),(53 30496.977),(54 30414.227),(55 30573.12),(56 31050.53),(57 31178.287),(58 31016.611),(59 31304.6),(60 30660.988),(61 30403.62),(62 30357.432),(63 30030.164),(64 30307.19),(65 30344.28),(66 30201.012),(67 30249.205),(68 29943.762),(69 29613.238),(70 29520.098),(71 29901.05),(72 30855.129),(73 30468.563),(74 29906.594),(75 29438.713),(76 29269.533),(77 29207.484),(78 29398.84),(79 29434.66),
(1 12885.17),(2 22447.672),(3 25462.709),(4 26434.785),(5 27458.482),(6 27747.5),(7 27821.73),(8 28542.49),(9 29706.393),(10 29454.215),(11 29173.68),(12 29091.467),(13 29469.72),(14 30184.922),(15 30514.633),(16 31159.115),(17 31492.955),(18 31187.623),(19 30689.852),(20 30960.557),(21 31184.137),(22 31457.57),(23 31452.969),(24 31470.168),(25 31587.408),(26 31633.838),(27 31945.498),(28 32216.076),(29 32448.86),(30 32703.09),(31 32483.092),(32 31977.367),(33 31363.076),(34 31509.459),(35 32055.008),(36 31591.795),(37 31637.549),(38 31175.926),(39 31201.56),(40 31066.615),(41 30726.533),(42 30617.86),(43 30559.047),(44 30217.713),(45 30494.193),(46 30144.205),(47 29928.287),(48 29163.629),(49 29163.771),(50 29498.314),(51 29744.639),(52 29665.791),(53 29431.084),(54 29686.352),(55 29279.697),(56 28420.264),(57 28126.832),(58 28337.32),(59 29476.43),(60 30109.066),(61 29926.686),(62 28977.795),(63 29054.314),(64 29183.66),(65 28800.652),(66 28941.23),(67 28635.229),(68 28504.76),(69 28659.145),(70 28810.613),(71 29086.78),(72 29026.4),(73 28331.887),(74 28368.33),(75 28385.307),(76 28287.746),(77 28649.217),(78 29187.701),(79 29866.693),
(1 12374.856),(2 21241.664),(3 23971.11),(4 24677.469),(5 25735.12),(6 26726.354),(7 26657.666),(8 27727.475),(9 28405.88),(10 27923.422),(11 27258.258),(12 26704.297),(13 27007.75),(14 27803.635),(15 28804.553),(16 29228.846),(17 29608.072),(18 29547.756),(19 29099.875),(20 29527.748),(21 30168.4),(22 30851.586),(23 30620.04),(24 30585.344),(25 30530.031),(26 30614.883),(27 30904.229),(28 31430.521),(29 31530.818),(30 31982.953),(31 31761.727),(32 31392.94),(33 30811.951),(34 30983.25),(35 31268.6),(36 31333.893),(37 30986.838),(38 30530.602),(39 30226.88),(40 29964.342),(41 29631.287),(42 29641.563),(43 29690.344),(44 29127.146),(45 28622.078),(46 28623.768),(47 28487.719),(48 28792.486),(49 29218.178),(50 29045.846),(51 28743.756),(52 28716.924),(53 28834.336),(54 29050.92),(55 29352.932),(56 29238.135),(57 28720.26),(58 28234.328),(59 28026.033),(60 27630.807),(61 28092.37),(62 28533.13),(63 28749.873),(64 28382.182),(65 27659.12),(66 27504.756),(67 26973.525),(68 26985.35),(69 27676.479),(70 27736.49),(71 27291.639),(72 27270.857),(73 27655.502),(74 27964.584),(75 28222.695),(76 27976.686),(77 27699.12),(78 27425.537),(79 27518.838),
(1 12066.6455),(2 20520.81),(3 23355.143),(4 24227.297),(5 25627.06),(6 26197.494),(7 26178.17),(8 26344.434),(9 27160.465),(10 27082.1),(11 26556.867),(12 26509.992),(13 27080.73),(14 27822.379),(15 28165.957),(16 28094.178),(17 28294.484),(18 29053.535),(19 29211.635),(20 29368.932),(21 29622.203),(22 30416.193),(23 30610.9),(24 30175.945),(25 29513.67),(26 29207.477),(27 28826.543),(28 29005.613),(29 29175.256),(30 29268.209),(31 29297.56),(32 29339.799),(33 29353.723),(34 29117.047),(35 28960.65),(36 28596.74),(37 27897.053),(38 27713.275),(39 27829.412),(40 27684.693),(41 27483.543),(42 27657.813),(43 27592.97),(44 27526.582),(45 27921.85),(46 28032.432),(47 27362.873),(48 27017.053),(49 26719.18),(50 26827.863),(51 27087.508),(52 27293.58),(53 27850.338),(54 27918.979),(55 27616.416),(56 27519.46),(57 26995.537),(58 26562.508),(59 26532.477),(60 26721.164),(61 26610.371),(62 27001.625),(63 27229.752),(64 27134.164),(65 26536.38),(66 25695.121),(67 25286.396),(68 25622.1),(69 25961.518),(70 25859.064),(71 25535.326),(72 26156.613),(73 26908.037),(74 26973.244),(75 26645.693),(76 26686.672),(77 26675.047),(78 26864.445),(79 26980.285),
(1 11650.001),(2 19793.816),(3 21910.004),(4 22419.076),(5 23766.73),(6 24642.01),(7 24729.705),(8 24921.111),(9 25515.37),(10 25690.459),(11 25687.059),(12 25513.201),(13 25518.604),(14 26148.957),(15 26686.396),(16 27248.521),(17 27710.299),(18 27337.383),(19 27710.273),(20 27840.045),(21 28109.07),(22 28674.936),(23 28535.92),(24 28463.27),(25 28409.695),(26 28405.746),(27 28254.086),(28 28005.49),(29 28609.594),(30 28705.994),(31 28505.604),(32 28360.176),(33 28454.299),(34 28559.912),(35 28511.016),(36 28104.08),(37 28134.781),(38 28163.688),(39 28237.4),(40 28234.426),(41 27749.268),(42 27599.18),(43 27608.129),(44 28079.746),(45 28070.215),(46 28366.31),(47 28687.904),(48 28154.07),(49 27458.969),(50 27249),(51 27599.646),(52 27746.21),(53 27592.973),(54 27170.277),(55 26300.059),(56 26476.354),(57 27232.871),(58 26981.273),(59 27237.197),(60 27674.318),(61 27712.861),(62 27553.92),(63 27514.951),(64 27277.766),(65 27007.676),(66 26881.818),(67 26658.611),(68 26800.984),(69 26666.959),(70 26720.486),(71 26647.129),(72 26646.959),(73 26372.781),(74 26306.303),(75 26057.592),(76 26002.447),(77 26080.914),(78 26217.94),(79 25933.375),
(1 11767.037),(2 19842.66),(3 22284.197),(4 22565.502),(5 23680.068),(6 24795.828),(7 25127.957),(8 25415.094),(9 25925.098),(10 26425.594),(11 26329.41),(12 25972.7),(13 26087.914),(14 26101.117),(15 25979.885),(16 26716.7),(17 27924.523),(18 28065.898),(19 27656.293),(20 27123.21),(21 27341.777),(22 27946.443),(23 28541.928),(24 29193.076),(25 28842.273),(26 27895.56),(27 27455.59),(28 28160.242),(29 28497.117),(30 28280.678),(31 28225.158),(32 27994.408),(33 27979.35),(34 27898.457),(35 28492.576),(36 28955.969),(37 28651.285),(38 27804.348),(39 27278.719),(40 26653.402),(41 26943.508),(42 27216.75),(43 27267.965),(44 27060.064),(45 27283.543),(46 27160.135),(47 27256.553),(48 26790.078),(49 26418.078),(50 26971.807),(51 26869.777),(52 26707.766),(53 26535.668),(54 25864.922),(55 25474.791),(56 25704.309),(57 26212.076),(58 26224.352),(59 26406.365),(60 26068.566),(61 25737.031),(62 26174.822),(63 26322.236),(64 26169.11),(65 25603.701),(66 25670.225),(67 25631.674),(68 25339.09),(69 24757.936),(70 24639.064),(71 24691.674),(72 24549.297),(73 24821.982),(74 25082.898),(75 25253.078),(76 25257.3),(77 25268.092),(78 24930.623),(79 24486.041),
(1 11169.087),(2 18595.82),(3 20304.486),(4 20318.04),(5 21295.91),(6 22066.297),(7 22571.498),(8 23479.62),(9 23868.082),(10 24242.45),(11 24209.67),(12 24345.826),(13 24394.154),(14 24879.408),(15 24411.908),(16 24766.521),(17 24989.775),(18 25018.762),(19 25251.504),(20 25742.459),(21 25993.336),(22 25669.121),(23 25462.592),(24 25702.656),(25 25663.91),(26 25064.957),(27 25179.605),(28 25317.908),(29 25175.184),(30 24924.63),(31 24716.693),(32 24688.152),(33 24876.492),(34 24858.691),(35 24994.063),(36 25435.496),(37 25631.137),(38 25597.951),(39 25828.479),(40 25860.785),(41 25535.252),(42 25371.941),(43 25609.059),(44 25328.133),(45 25124.13),(46 24863.629),(47 25338.287),(48 25092.42),(49 25126.803),(50 24836.574),(51 24787.57),(52 24697.293),(53 24725.287),(54 24482.4),(55 24860.59),(56 25415.234),(57 24947.387),(58 24205.34),(59 24483.197),(60 24567.766),(61 24016.955),(62 23354.195),(63 23436.053),(64 23929.674),(65 23213.428),(66 22732.725),(67 22955.184),(68 23168.316),(69 22916.305),(70 22400.863),(71 22528.555),(72 22643.318),(73 22623.48),(74 22805.201),(75 23097.031),(76 22925.941),(77 23030.754),(78 23045.904),(79 22987.676),
