1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 1584070),(2 5177892.5),(3 9787671),(4 14556464),(5 19109206),(6 23102944),(7 26984430),(8 31146832),(9 35292740),(10 39533044),(11 42422476),(12 44529148),(13 46157668),(14 48035076),(15 51586588),(16 56563170),(17 61698804),(18 64439904),(19 65063732),(20 64213076),(21 61739060),(22 59545810),(23 57548180),(24 54656852),(25 50158176),(26 44853376),(27 38582748),(28 32269944),(29 26197590),(30 21482100),(31 18389306),(32 18227612),(33 20944572),(34 25198776),(35 29890634),(36 32477062),(37 34047548),(38 35958750),(39 37635340),(40 39013764),(41 39706532),(42 39037230),(43 36510268),(44 32946288),(45 29761416),(46 27476798),(47 25695128),(48 24992638),(49 25369952),(50 26107850),(51 27371802),(52 28851242),(53 30612570),(54 31891584),(55 33158678),(56 34261904),(57 34463476),(58 33948584),(59 32449096),(60 31367872),(61 30884272),(62 30571450),(63 30026102),(64 29120506),(65 27997102),(66 26500664),(67 25091006),(68 24219414),(69 23577816),(70 23215246),(71 23761632),(72 24503496),(73 25323214),(74 26412662),(75 27399520),(76 28331024),(77 29160864),(78 29469832),(79 29281192),
(1 235.55989),(2 244.42006),(3 251.39389),(4 258.44653),(5 252.66197),(6 258.30438),(7 258.17712),(8 257.3046),(9 267.0843),(10 260.30618),(11 261.8333),(12 266.96927),(13 268.0018),(14 270.40067),(15 266.16168),(16 266.25375),(17 266.76874),(18 267.35907),(19 264.15314),(20 268.68484),(21 266.88803),(22 270.38217),(23 263.11502),(24 267.88312),(25 270.04874),(26 266.4464),(27 265.34622),(28 266.341),(29 268.99414),(30 264.04483),(31 267.8604),(32 267.3799),(33 270.94504),(34 273.02594),(35 271.54935),(36 271.50586),(37 272.86346),(38 277.65213),(39 275.50632),(40 277.02652),(41 275.0075),(42 276.9298),(43 271.9602),(44 275.25995),(45 273.51382),(46 275.73846),(47 277.21613),(48 279.47348),(49 276.32193),(50 278.2434),(51 274.28232),(52 272.9289),(53 275.02374),(54 273.34537),(55 272.2592),(56 274.57883),(57 276.38455),(58 274.18835),(59 272.26453),(60 272.16147),(61 274.65097),(62 272.1006),(63 276.10327),(64 275.02115),(65 274.2943),(66 274.1042),(67 276.0549),(68 271.10062),(69 270.6392),(70 265.54373),(71 265.24628),(72 272.087),(73 264.85822),(74 270.46088),(75 269.0809),(76 271.66),(77 271.83017),(78 270.95963),(79 272.9574),
(1 229.35066),(2 237.91414),(3 246.19727),(4 250.86124),(5 249.54228),(6 254.61406),(7 255.15762),(8 253.13956),(9 262.1867),(10 252.7372),(11 252.88435),(12 258.31912),(13 258.70856),(14 262.0765),(15 259.74402),(16 259.24893),(17 260.49045),(18 259.8632),(19 258.90637),(20 259.0731),(21 261.1935),(22 262.6131),(23 258.89346),(24 262.88828),(25 261.27606),(26 266.51816),(27 262.4426),(28 261.6326),(29 261.17822),(30 255.12141),(31 262.11298),(32 261.63858),(33 260.8775),(34 260.9741),(35 260.96732),(36 264.25153),(37 263.69263),(38 266.19208),(39 267.34085),(40 267.24976),(41 266.80258),(42 264.72687),(43 265.91312),(44 267.1109),(45 263.62665),(46 264.16537),(47 267.61334),(48 267.50354),(49 265.44296),(50 266.6417),(51 268.42892),(52 269.16733),(53 267.91528),(54 267.063),(55 269.2291),(56 268.30453),(57 268.05658),(58 270.73276),(59 261.67276),(60 265.36133),(61 268.5649),(62 266.02142),(63 267.5854),(64 267.56763),(65 269.6038),(66 265.1792),(67 264.29056),(68 265.48627),(69 261.16742),(70 261.21268),(71 258.2461),(72 262.48135),(73 261.13663),(74 259.76974),(75 260.7765),(76 260.7175),(77 263.38315),(78 261.5704),(79 261.51465),
(1 232.81444),(2 237.60019),(3 243.9995),(4 247.56783),(5 249.36073),(6 253.40762),(7 248.31349),(8 254.18297),(9 258.094),(10 253.11087),(11 257.88373),(12 260.40112),(13 261.58994),(14 262.36658),(15 256.49805),(16 256.96878),(17 256.65195),(18 256.12802),(19 254.82321),(20 258.40967),(21 254.67886),(22 257.39948),(23 257.4266),(24 263.26346),(25 256.5133),(26 261.82062),(27 260.14868),(28 255.32794),(29 255.34784),(30 252.40053),(31 257.7815),(32 257.44434),(33 257.7028),(34 259.71606),(35 259.09293),(36 261.20206),(37 257.65283),(38 262.3107),(39 263.85147),(40 260.72742),(41 264.81686),(42 261.3342),(43 262.05505),(44 264.32068),(45 264.4131),(46 263.91028),(47 265.19415),(48 265.9472),(49 267.16977),(50 269.98743),(51 272.26932),(52 270.11935),(53 267.4698),(54 267.8929),(55 267.68594),(56 263.20178),(57 267.06955),(58 266.4649),(59 266.9362),(60 266.35992),(61 268.35254),(62 268.7369),(63 267.46286),(64 270.56866),(65 267.47638),(66 263.0407),(67 269.9237),(68 268.60187),(69 261.83185),(70 262.4901),(71 265.4054),(72 267.31958),(73 264.13522),(74 265.37555),(75 263.3079),(76 264.82123),(77 262.0299),(78 264.75623),(79 265.7487),
(1 229.4675),(2 233.84117),(3 239.39217),(4 242.26346),(5 245.814),(6 249.73245),(7 250.08168),(8 251.49979),(9 253.7249),(10 252.93839),(11 252.53539),(12 256.29272),(13 257.87463),(14 259.07858),(15 257.53534),(16 255.26704),(17 254.80179),(18 253.87114),(19 254.521),(20 255.47552),(21 255.76367),(22 253.31543),(23 254.35263),(24 257.29623),(25 257.13675),(26 256.808),(27 255.33536),(28 252.06363),(29 257.5085),(30 251.73529),(31 257.70605),(32 255.51642),(33 258.3054),(34 259.8493),(35 259.60446),(36 258.6822),(37 256.6249),(38 261.30582),(39 260.02002),(40 257.92603),(41 262.31467),(42 263.05487),(43 264.65677),(44 262.41608),(45 262.9211),(46 262.43738),(47 264.96167),(48 265.7466),(49 262.743),(50 263.58643),(51 264.3448),(52 264.52582),(53 266.68054),(54 264.90677),(55 265.00992),(56 264.1617),(57 268.97928),(58 265.29315),(59 260.7618),(60 261.80804),(61 265.64246),(62 264.43442),(63 262.49295),(64 263.16425),(65 260.97812),(66 261.316),(67 263.64502),(68 261.8401),(69 258.59225),(70 257.80695),(71 264.7781),(72 263.2691),(73 260.14648),(74 260.29733),(75 259.69308),(76 259.23566),(77 252.36557),(78 258.8437),(79 257.73218),
(1 218.87271),(2 227.1478),(3 231.46982),(4 237.8244),(5 240.16695),(6 247.0575),(7 243.95905),(8 249.32686),(9 247.61246),(10 245.46103),(11 247.92743),(12 255.14403),(13 252.88959),(14 255.99313),(15 249.92567),(16 247.1089),(17 245.54887),(18 248.8639),(19 248.0146),(20 250.03488),(21 247.48303),(22 247.14139),(23 250.49478),(24 253.52737),(25 253.00787),(26 254.77283),(27 249.11014),(28 246.21849),(29 250.54935),(30 246.19397),(31 249.30171),(32 246.0356),(33 249.4492),(34 249.22662),(35 248.67126),(36 247.47104),(37 251.78847),(38 253.5056),(39 250.71024),(40 250.47542),(41 251.07906),(42 255.89594),(43 253.28717),(44 254.25081),(45 252.3939),(46 252.87173),(47 255.99664),(48 256.7323),(49 255.87108),(50 255.5002),(51 259.90076),(52 256.49796),(53 254.70091),(54 250.97281),(55 254.24625),(56 257.02417),(57 258.8073),(58 257.91568),(59 252.95804),(60 254.9595),(61 257.8934),(62 255.31937),(63 253.95882),(64 256.04892),(65 255.73904),(66 252.01617),(67 252.4425),(68 253.8999),(69 252.13742),(70 251.55608),(71 251.56389),(72 254.08104),(73 250.27939),(74 250.93964),(75 251.31546),(76 246.9702),(77 248.14273),(78 250.64668),(79 251.00711),
(1 220.62668),(2 223.76361),(3 229.74687),(4 235.9846),(5 238.13936),(6 240.84326),(7 239.177),(8 241.56404),(9 243.70226),(10 240.7534),(11 243.00389),(12 249.06015),(13 245.04543),(14 246.09161),(15 242.42297),(16 246.2712),(17 242.68974),(18 244.53558),(19 241.40053),(20 244.77881),(21 242.15146),(22 241.57257),(23 242.96935),(24 244.80843),(25 242.77057),(26 246.80615),(27 245.78976),(28 243.20897),(29 241.69786),(30 241.94911),(31 243.0993),(32 243.85347),(33 242.37291),(34 241.65408),(35 244.42824),(36 244.53374),(37 245.56299),(38 250.00151),(39 245.79243),(40 244.76387),(41 245.08418),(42 251.82208),(43 247.56334),(44 251.81152),(45 247.1136),(46 252.2231),(47 250.81693),(48 251.08643),(49 248.76677),(50 251.27156),(51 253.83745),(52 255.22446),(53 247.25536),(54 247.3208),(55 247.72745),(56 251.31535),(57 251.26869),(58 253.12682),(59 248.51563),(60 248.86417),(61 251.68881),(62 249.12997),(63 248.95027),(64 249.68614),(65 250.63576),(66 251.72934),(67 249.0583),(68 248.031),(69 250.05588),(70 245.41139),(71 246.33807),(72 246.46158),(73 244.56474),(74 247.65651),(75 243.8841),(76 248.41817),(77 249.17746),(78 249.01006),(79 248.78525),
(1 213.34575),(2 218.02377),(3 224.4913),(4 229.41579),(5 229.92686),(6 235.30765),(7 233.40382),(8 232.79047),(9 237.75233),(10 234.8025),(11 232.21259),(12 239.39302),(13 240.7629),(14 242.66837),(15 237.497),(16 237.97191),(17 240.26718),(18 237.96602),(19 240.94698),(20 239.56944),(21 237.62044),(22 240.6061),(23 244.5691),(24 242.93805),(25 240.23636),(26 242.66649),(27 240.55083),(28 237.64749),(29 235.13647),(30 234.1177),(31 240.03688),(32 245.25131),(33 246.46382),(34 243.93622),(35 247.83101),(36 248.9263),(37 247.02843),(38 248.7961),(39 246.37427),(40 244.74031),(41 244.63095),(42 244.24643),(43 243.7287),(44 243.80594),(45 245.36853),(46 243.49344),(47 250.03853),(48 244.5308),(49 246.38995),(50 246.22885),(51 247.99788),(52 246.27376),(53 243.86493),(54 241.85762),(55 244.98296),(56 242.33157),(57 246.6618),(58 250.44524),(59 240.72874),(60 245.30338),(61 245.55351),(62 241.52458),(63 239.73228),(64 242.92986),(65 243.73747),(66 242.28499),(67 240.32591),(68 239.93622),(69 239.24098),(70 239.2198),(71 240.2708),(72 243.80275),(73 244.19885),(74 243.25143),(75 243.09569),(76 243.56464),(77 241.90178),(78 243.09067),(79 241.16864),
(1 213.54858),(2 218.64923),(3 226.73021),(4 228.23213),(5 229.59111),(6 234.05634),(7 231.084),(8 233.83458),(9 237.73253),(10 234.36575),(11 236.36288),(12 241.71147),(13 237.98149),(14 242.11171),(15 238.52963),(16 239.077),(17 237.7789),(18 237.97256),(19 237.94824),(20 237.90942),(21 236.32367),(22 238.39365),(23 240.56578),(24 243.60278),(25 239.85173),(26 240.37416),(27 241.69585),(28 236.49207),(29 237.60783),(30 236.86127),(31 240.91302),(32 242.36107),(33 245.51549),(34 244.58983),(35 246.2766),(36 243.32944),(37 241.8502),(38 246.00153),(39 245.5404),(40 242.90811),(41 244.24907),(42 245.95049),(43 243.74147),(44 246.2537),(45 245.40453),(46 246.50542),(47 247.61087),(48 247.59291),(49 245.76123),(50 246.16461),(51 251.39413),(52 245.84995),(53 247.53123),(54 246.95212),(55 246.03351),(56 246.05612),(57 246.80052),(58 247.12553),(59 243.50696),(60 244.13278),(61 244.79485),(62 243.64043),(63 240.92708),(64 244.38899),(65 240.22137),(66 242.35158),(67 239.73383),(68 241.79268),(69 239.83269),(70 240.46567),(71 241.5689),(72 241.88222),(73 242.86258),(74 243.0116),(75 240.99168),(76 241.67824),(77 242.74709),(78 240.53128),(79 240.52525),
(1 208.04729),(2 213.25145),(3 219.5402),(4 225.70491),(5 225.5499),(6 229.4436),(7 229.08644),(8 229.37035),(9 230.60553),(10 228.2636),(11 225.67743),(12 233.17746),(13 228.73073),(14 233.36995),(15 231.43083),(16 229.74829),(17 233.9575),(18 230.23369),(19 233.63719),(20 231.32744),(21 227.38927),(22 232.06192),(23 234.05527),(24 235.30644),(25 232.121),(26 236.25253),(27 236.00325),(28 235.64542),(29 236.72429),(30 232.29988),(31 231.44943),(32 236.36606),(33 237.26797),(34 235.89087),(35 238.81636),(36 238.32349),(37 239.0957),(38 241.78552),(39 242.24979),(40 242.20496),(41 239.92216),(42 243.08829),(43 242.38524),(44 242.21661),(45 239.5707),(46 241.4347),(47 243.73065),(48 243.90086),(49 240.96593),(50 239.09833),(51 243.59499),(52 240.72202),(53 239.4862),(54 237.41882),(55 240.18),(56 238.07637),(57 241.62889),(58 242.06299),(59 239.08136),(60 238.0091),(61 240.4976),(62 234.98932),(63 238.23053),(64 235.44833),(65 235.35977),(66 238.56923),(67 237.17989),(68 237.36469),(69 236.97716),(70 236.20111),(71 239.03595),(72 237.91902),(73 235.22145),(74 236.65535),(75 234.9304),(76 237.5652),(77 238.77763),(78 236.61383),(79 235.66606),
(1 209.15358),(2 214.34853),(3 217.42662),(4 226.16216),(5 226.51791),(6 228.94673),(7 227.53171),(8 232.10092),(9 231.56584),(10 230.08923),(11 228.71312),(12 233.48178),(13 231.95183),(14 236.72832),(15 233.8629),(16 232.97726),(17 235.11884),(18 231.06717),(19 232.46443),(20 230.26874),(21 228.40329),(22 231.42963),(23 230.10922),(24 235.14935),(25 235.14615),(26 237.34743),(27 234.58937),(28 232.72057),(29 236.30032),(30 230.21153),(31 230.4413),(32 233.6478),(33 236.17914),(34 237.06015),(35 238.32129),(36 238.23715),(37 238.39767),(38 240.839),(39 238.464),(40 238.6933),(41 235.9286),(42 242.31781),(43 239.58406),(44 240.66368),(45 241.43181),(46 240.564),(47 239.32043),(48 242.44328),(49 241.86041),(50 240.92953),(51 240.78046),(52 245.18077),(53 241.3225),(54 238.37013),(55 240.17064),(56 240.23068),(57 243.30032),(58 239.87039),(59 238.59833),(60 239.80194),(61 240.81642),(62 238.82239),(63 237.30548),(64 237.32114),(65 236.01213),(66 238.21758),(67 238.4618),(68 237.1581),(69 235.63292),(70 235.22488),(71 235.68327),(72 238.16165),(73 233.3551),(74 240.6812),(75 235.7565),(76 237.03653),(77 236.13649),(78 237.35164),(79 238.91522),
(1 206.76656),(2 212.34741),(3 217.05943),(4 222.36195),(5 220.84123),(6 225.67035),(7 222.56671),(8 224.1295),(9 228.64073),(10 225.11644),(11 226.2317),(12 228.43279),(13 231.05957),(14 232.03484),(15 225.45798),(16 227.97264),(17 226.96042),(18 229.33675),(19 228.48416),(20 228.932),(21 224.94505),(22 226.43114),(23 229.45349),(24 231.92755),(25 228.06749),(26 227.91675),(27 228.19331),(28 226.66289),(29 226.2008),(30 226.55885),(31 228.77737),(32 225.91055),(33 231.72134),(34 229.90329),(35 232.78593),(36 230.36801),(37 233.19252),(38 234.42926),(39 229.72758),(40 228.60121),(41 228.34181),(42 233.94171),(43 233.28844),(44 232.10983),(45 231.34491),(46 231.92848),(47 232.61327),(48 236.15303),(49 232.06268),(50 234.46504),(51 235.95256),(52 235.49382),(53 234.29033),(54 231.81879),(55 235.82185),(56 233.09767),(57 235.86491),(58 238.99304),(59 230.56451),(60 235.45798),(61 236.51018),(62 231.47388),(63 235.00693),(64 230.57129),(65 230.88086),(66 232.09128),(67 233.74129),(68 232.82356),(69 230.2754),(70 228.99371),(71 236.38419),(72 233.57887),(73 230.07042),(74 233.3034),(75 230.19081),(76 229.17401),(77 226.90506),(78 230.26796),(79 231.52841),
(1 199.49936),(2 202.84941),(3 206.91205),(4 212.40141),(5 213.60045),(6 216.09753),(7 215.9926),(8 217.58087),(9 219.0795),(10 217.78761),(11 217.72989),(12 224.17032),(13 223.5092),(14 224.4783),(15 220.51775),(16 222.151),(17 222.09396),(18 221.57428),(19 220.95564),(20 218.40752),(21 218.0134),(22 221.60645),(23 225.39127),(24 226.62106),(25 225.94893),(26 226.17485),(27 223.13081),(28 220.64076),(29 220.06897),(30 222.66158),(31 223.94064),(32 222.75053),(33 229.8308),(34 226.04556),(35 228.91351),(36 229.17711),(37 227.667),(38 234.30183),(39 230.16542),(40 229.77255),(41 227.93611),(42 228.68085),(43 228.54196),(44 229.62108),(45 224.7124),(46 226.18863),(47 226.18546),(48 231.75826),(49 229.63481),(50 230.57556),(51 233.4703),(52 231.02492),(53 225.54182),(54 225.94917),(55 223.939),(56 223.40163),(57 222.87431),(58 226.20537),(59 222.35596),(60 225.21121),(61 228.80743),(62 224.92415),(63 226.49055),(64 225.91557),(65 225.63795),(66 222.87772),(67 224.59648),(68 224.63228),(69 224.20241),(70 223.2386),(71 226.64345),(72 228.39304),(73 222.75337),(74 224.41495),(75 224.02843),(76 222.23326),(77 223.94089),(78 227.55516),(79 227.19179),
(1 198.54588),(2 204.63345),(3 208.14497),(4 215.25563),(5 216.85774),(6 222.34232),(7 219.26459),(8 219.45885),(9 221.16176),(10 219.86424),(11 216.86378),(12 224.78423),(13 223.5794),(14 226.19978),(15 219.81256),(16 218.32765),(17 221.4924),(18 223.79054),(19 222.83636),(20 220.67764),(21 220.90047),(22 222.0592),(23 224.26682),(24 225.48705),(25 227.20627),(26 226.63416),(27 224.23251),(28 220.19905),(29 222.64987),(30 219.7299),(31 224.38802),(32 222.6884),(33 226.41335),(34 223.52252),(35 227.09702),(36 228.4448),(37 226.19719),(38 231.09398),(39 223.78456),(40 225.59618),(41 229.61838),(42 229.82121),(43 231.31787),(44 230.77182),(45 227.5686),(46 229.77115),(47 230.85344),(48 231.50359),(49 230.5837),(50 230.25098),(51 232.27565),(52 230.69714),(53 227.69473),(54 228.67958),(55 228.66179),(56 227.039),(57 228.623),(58 229.12802),(59 227.55319),(60 229.05014),(61 230.9103),(62 227.49884),(63 226.39035),(64 225.75128),(65 227.39232),(66 226.4875),(67 226.34378),(68 223.81297),(69 223.87935),(70 224.88646),(71 224.45866),(72 223.91083),(73 221.98831),(74 226.06308),(75 223.85893),(76 223.3972),(77 224.4855),(78 224.7593),(79 222.77063),
(1 190.94003),(2 197.62376),(3 200.47998),(4 206.92514),(5 206.98552),(6 212.65012),(7 210.59769),(8 209.85002),(9 211.61217),(10 213.59453),(11 209.90965),(12 215.57722),(13 214.96613),(14 219.23853),(15 212.55115),(16 214.13219),(17 214.54607),(18 214.29448),(19 216.00209),(20 216.40189),(21 212.07434),(22 216.42197),(23 216.06769),(24 216.70462),(25 219.39885),(26 219.63498),(27 218.59207),(28 220.34828),(29 219.28822),(30 217.29791),(31 217.29018),(32 218.49008),(33 219.11751),(34 217.4361),(35 221.11302),(36 222.95744),(37 219.8989),(38 223.571),(39 218.14873),(40 223.17026),(41 219.1073),(42 220.8611),(43 223.7603),(44 222.52043),(45 218.97954),(46 224.37106),(47 223.13864),(48 227.03981),(49 225.53229),(50 225.98459),(51 226.59982),(52 224.731),(53 223.60902),(54 220.1232),(55 223.67538),(56 221.70541),(57 222.04677),(58 225.2993),(59 218.64075),(60 220.95921),(61 220.87834),(62 221.4558),(63 222.50034),(64 219.86931),(65 222.46985),(66 222.67154),(67 220.66547),(68 217.25218),(69 215.6523),(70 214.95238),(71 218.01717),(72 217.22842),(73 217.87018),(74 218.07759),(75 214.42812),(76 215.24547),(77 217.98843),(78 216.32912),(79 215.0895),
(1 196.1588),(2 202.10995),(3 203.63219),(4 209.98753),(5 210.33594),(6 214.43863),(7 211.82956),(8 211.21916),(9 213.29573),(10 213.03525),(11 212.69412),(12 217.90353),(13 217.25992),(14 219.9078),(15 217.7073),(16 214.94609),(17 215.41975),(18 217.75839),(19 218.76509),(20 215.35829),(21 218.10904),(22 219.1595),(23 220.84094),(24 222.7345),(25 222.9433),(26 223.88054),(27 221.49136),(28 217.78375),(29 222.45068),(30 217.40779),(31 220.18005),(32 221.75438),(33 220.81293),(34 221.3395),(35 225.82237),(36 225.73682),(37 225.69624),(38 224.71245),(39 224.6613),(40 221.86801),(41 223.75464),(42 221.86972),(43 225.8062),(44 225.25008),(45 222.64526),(46 224.8861),(47 222.24438),(48 225.90048),(49 229.17215),(50 224.72481),(51 228.75241),(52 227.55716),(53 225.3049),(54 223.15318),(55 222.50714),(56 223.83803),(57 225.67444),(58 224.13962),(59 221.19707),(60 221.6242),(61 221.93912),(62 222.8461),(63 220.0352),(64 224.5303),(65 222.46123),(66 219.90556),(67 221.10081),(68 222.00175),(69 219.80644),(70 216.41885),(71 218.42703),(72 219.45222),(73 215.8566),(74 217.82089),(75 218.16731),(76 217.91223),(77 222.0782),(78 218.29295),(79 221.04887),
(1 191.8396),(2 200.5321),(3 201.16272),(4 204.07533),(5 205.16962),(6 212.87021),(7 211.26506),(8 211.83452),(9 214.52293),(10 215.5913),(11 213.47125),(12 217.61305),(13 217.01756),(14 218.78624),(15 215.47685),(16 213.74179),(17 215.7185),(18 213.61658),(19 213.9286),(20 215.06087),(21 214.9015),(22 216.69293),(23 216.00609),(24 217.80962),(25 217.6051),(26 217.08994),(27 216.6837),(28 217.49696),(29 215.5411),(30 212.9536),(31 214.28096),(32 216.07813),(33 218.59166),(34 213.96887),(35 220.72754),(36 219.78969),(37 218.59492),(38 222.57077),(39 218.08626),(40 219.41992),(41 218.26466),(42 220.61299),(43 218.89558),(44 218.57388),(45 216.32158),(46 220.58514),(47 216.62376),(48 216.30493),(49 220.37398),(50 221.06348),(51 221.45747),(52 221.90144),(53 218.41641),(54 220.09888),(55 219.4988),(56 222.62827),(57 221.002),(58 220.62323),(59 219.0297),(60 215.85883),(61 217.70929),(62 218.72627),(63 217.91687),(64 219.3356),(65 216.59393),(66 217.88551),(67 218.54413),(68 217.6207),(69 213.0429),(70 214.61641),(71 218.46332),(72 220.41408),(73 213.8688),(74 217.22655),(75 214.52708),(76 216.49803),(77 215.53003),(78 216.2212),(79 216.46829),
(1 190.32318),(2 193.87169),(3 199.56209),(4 202.39157),(5 200.62535),(6 206.00809),(7 203.77655),(8 206.71445),(9 209.2945),(10 209.07297),(11 210.74196),(12 212.22041),(13 217.5893),(14 219.65533),(15 213.01245),(16 209.63683),(17 214.10509),(18 213.1435),(19 211.24048),(20 212.8541),(21 211.12532),(22 209.41841),(23 209.40475),(24 214.33429),(25 212.35854),(26 216.86255),(27 213.4448),(28 214.31499),(29 211.51244),(30 213.62317),(31 213.08894),(32 211.77553),(33 212.02667),(34 211.0554),(35 216.08234),(36 214.25745),(37 214.23834),(38 214.75635),(39 212.30621),(40 212.12778),(41 214.18912),(42 213.96698),(43 214.13951),(44 213.55414),(45 213.5212),(46 213.18958),(47 213.59961),(48 213.2686),(49 217.28743),(50 216.1987),(51 218.10097),(52 215.79196),(53 213.67589),(54 214.55023),(55 214.90535),(56 217.79611),(57 214.33435),(58 217.50243),(59 213.56213),(60 215.9471),(61 220.2707),(62 214.0624),(63 214.2398),(64 217.81128),(65 213.394),(66 217.09892),(67 215.1205),(68 214.32147),(69 213.15146),(70 212.69286),(71 214.75095),(72 215.50804),(73 216.75493),(74 213.84265),(75 215.02916),(76 212.04752),(77 211.80782),(78 211.18802),(79 211.8877),
(1 191.48119),(2 197.23221),(3 202.29237),(4 206.9261),(5 205.1596),(6 208.43767),(7 212.1618),(8 213.45198),(9 213.34904),(10 209.87483),(11 209.74345),(12 214.08159),(13 217.38315),(14 218.29437),(15 212.48259),(16 208.14238),(17 214.70074),(18 211.99535),(19 212.32259),(20 211.38762),(21 212.08354),(22 213.14647),(23 214.03046),(24 216.73285),(25 213.9833),(26 216.0905),(27 212.78851),(28 211.0968),(29 212.4218),(30 210.24686),(31 213.15382),(32 213.8544),(33 212.08269),(34 214.74608),(35 216.07535),(36 215.903),(37 213.4799),(38 217.57155),(39 213.24399),(40 217.18317),(41 215.04123),(42 217.59917),(43 217.43237),(44 217.37354),(45 216.03748),(46 218.43207),(47 216.85417),(48 216.1315),(49 219.60977),(50 216.70238),(51 215.94852),(52 216.56746),(53 216.72736),(54 218.40979),(55 217.10892),(56 216.72084),(57 216.92603),(58 218.74712),(59 213.26152),(60 215.91612),(61 215.28577),(62 215.11752),(63 216.1533),(64 217.91666),(65 214.24124),(66 215.0698),(67 215.60167),(68 216.77792),(69 213.0198),(70 214.7766),(71 216.28381),(72 217.45741),(73 216.79721),(74 214.86452),(75 213.0968),(76 212.35358),(77 214.76044),(78 214.63892),(79 215.16664),
