1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 113.49174),(2 153.71432),(3 185.8077),(4 206.80423),(5 224.0793),(6 238.25896),(7 252.26949),(8 260.22302),(9 269.09958),(10 276.53214),(11 284.17587),(12 287.24323),(13 288.6606),(14 292.52866),(15 300.2559),(16 298.3911),(17 299.89395),(18 301.77798),(19 308.81097),(20 305.74814),(21 305.85593),(22 309.6773),(23 315.0817),(24 317.79855),(25 322.27786),(26 324.37564),(27 326.89984),(28 328.2863),(29 330.82425),(30 330.67184),(31 328.78928),(32 321.25006),(33 317.15384),(34 313.2877),(35 314.17477),(36 310.57614),(37 314.4606),(38 317.0866),(39 319.35843),(40 318.2206),(41 316.2069),(42 314.3544),(43 317.6129),(44 314.8623),(45 316.54855),(46 316.83746),(47 319.1313),(48 315.38043),(49 315.38556),(50 312.82654),(51 310.973),(52 308.59857),(53 309.42712),(54 311.1518),(55 312.36758),(56 308.8538),(57 309.59286),(58 309.88452),(59 309.84155),(60 309.51263),(61 308.88605),(62 311.31857),(63 314.72177),(64 317.48224),(65 318.52927),(66 316.23923),(67 315.18488),(68 311.09747),(69 311.1572),(70 313.2225),(71 314.65118),(72 313.50467),(73 316.86563),(74 314.50018),(75 316.6592),(76 313.34866),(77 311.28766),(78 311.97314),(79 315.73962),
(1 111.44949),(2 151.64102),(3 181.60178),(4 202.7284),(5 219.79886),(6 235.52884),(7 249.98021),(8 258.66962),(9 266.79047),(10 276.29172),(11 285.46378),(12 288.70322),(13 293.5862),(14 295.97736),(15 304.6462),(16 305.3083),(17 307.48248),(18 307.41275),(19 313.04413),(20 313.3014),(21 313.93686),(22 314.9533),(23 319.16064),(24 319.08606),(25 321.73273),(26 324.2519),(27 331.3651),(28 328.2162),(29 334.22498),(30 331.71918),(31 333.6888),(32 325.11633),(33 322.15326),(34 317.75983),(35 314.44858),(36 311.79684),(37 312.54074),(38 314.3315),(39 320.46628),(40 318.57224),(41 320.28592),(42 315.88358),(43 318.77945),(44 317.8713),(45 320.58148),(46 321.805),(47 328.5455),(48 322.1921),(49 320.1491),(50 319.6141),(51 317.88184),(52 315.99692),(53 317.7496),(54 318.3585),(55 321.5915),(56 319.66763),(57 318.65784),(58 320.15698),(59 319.77585),(60 317.27548),(61 317.99777),(62 319.5842),(63 321.02997),(64 320.73355),(65 321.1762),(66 319.4909),(67 321.52643),(68 318.14917),(69 316.1425),(70 314.2501),(71 314.3222),(72 315.2183),(73 315.2557),(74 314.79764),(75 314.60712),(76 309.92377),(77 311.11444),(78 309.779),(79 312.494),
(1 109.37704),(2 149.35382),(3 179.65952),(4 200.19887),(5 218.56018),(6 235.05586),(7 251.23135),(8 259.43155),(9 268.61008),(10 279.1749),(11 288.9319),(12 291.34518),(13 294.89594),(14 295.43948),(15 300.2568),(16 300.68216),(17 302.13852),(18 302.5531),(19 307.98007),(20 305.47812),(21 310.7877),(22 313.67468),(23 321.41974),(24 320.3692),(25 324.28366),(26 327.23013),(27 332.08163),(28 332.83914),(29 335.45544),(30 334.56284),(31 334.128),(32 327.4925),(33 324.9635),(34 326.13068),(35 324.08923),(36 322.04105),(37 321.0524),(38 321.9292),(39 325.35275),(40 323.84305),(41 325.47214),(42 325.60233),(43 326.58194),(44 324.30807),(45 327.02234),(46 329.8865),(47 335.48868),(48 328.32144),(49 323.7541),(50 322.81235),(51 321.08426),(52 318.1154),(53 319.33786),(54 320.4676),(55 321.03967),(56 318.67526),(57 319.1411),(58 318.15897),(59 318.75418),(60 314.46902),(61 314.80792),(62 316.68314),(63 319.8108),(64 320.3587),(65 323.6204),(66 324.7439),(67 324.07944),(68 319.37787),(69 317.88937),(70 318.58408),(71 319.3096),(72 316.96887),(73 318.08005),(74 314.45215),(75 311.9676),(76 307.20416),(77 307.10165),(78 306.28488),(79 309.47784),
(1 107.689476),(2 147.15958),(3 173.6322),(4 193.61646),(5 212.13176),(6 227.51721),(7 242.3038),(8 251.27899),(9 258.3669),(10 265.65298),(11 274.267),(12 276.92554),(13 278.57016),(14 281.84467),(15 287.8373),(16 290.95935),(17 295.35352),(18 296.19083),(19 299.6949),(20 301.85184),(21 305.91476),(22 308.86597),(23 313.24216),(24 310.69357),(25 315.9915),(26 314.67612),(27 320.9711),(28 320.93842),(29 325.51105),(30 325.04263),(31 325.90424),(32 323.46182),(33 322.0712),(34 318.80807),(35 319.65887),(36 315.1757),(37 317.41324),(38 316.6214),(39 316.75897),(40 313.22162),(41 313.43774),(42 313.918),(43 314.18964),(44 314.78665),(45 315.8741),(46 316.13184),(47 317.47916),(48 313.36432),(49 311.27524),(50 309.16183),(51 307.44666),(52 306.00986),(53 305.81628),(54 308.24466),(55 310.2277),(56 309.58383),(57 311.41415),(58 310.7806),(59 311.5368),(60 306.50674),(61 310.0578),(62 310.02426),(63 312.14157),(64 311.3729),(65 314.06158),(66 313.13965),(67 310.65054),(68 308.17163),(69 308.75504),(70 308.2965),(71 309.3165),(72 308.4287),(73 311.60962),(74 307.576),(75 307.77658),(76 306.4646),(77 302.37384),(78 302.91785),(79 307.0889),
(1 107.84003),(2 147.23251),(3 176.47754),(4 196.26537),(5 216.9974),(6 230.34529),(7 245.57486),(8 252.0584),(9 261.5272),(10 267.68646),(11 276.67566),(12 278.52573),(13 280.53116),(14 283.42444),(15 289.22662),(16 289.33878),(17 293.84515),(18 292.8989),(19 295.9008),(20 295.99048),(21 299.67868),(22 303.35956),(23 310.1712),(24 308.47232),(25 309.21375),(26 312.93332),(27 320.07),(28 321.1553),(29 320.31396),(30 318.50443),(31 317.46442),(32 313.74625),(33 313.8027),(34 312.81192),(35 311.78732),(36 308.24838),(37 307.97803),(38 306.13736),(39 307.42557),(40 301.6623),(41 304.74884),(42 305.68234),(43 305.49152),(44 307.73706),(45 312.64618),(46 312.39932),(47 316.83716),(48 312.91074),(49 313.69986),(50 309.8317),(51 306.38284),(52 306.4201),(53 302.09018),(54 298.87714),(55 301.45273),(56 297.77405),(57 300.29364),(58 297.4739),(59 298.54056),(60 295.21603),(61 300.29175),(62 301.3657),(63 305.2384),(64 305.6627),(65 306.91745),(66 306.3583),(67 305.30896),(68 300.33624),(69 300.75677),(70 300.9231),(71 304.2826),(72 302.67),(73 305.1774),(74 306.56912),(75 306.78326),(76 306.81287),(77 303.27838),(78 302.2595),(79 307.89804),
(1 104.97246),(2 143.69833),(3 173.18062),(4 194.14941),(5 212.95995),(6 226.63803),(7 240.5765),(8 249.02153),(9 259.7696),(10 267.2086),(11 274.85413),(12 277.16034),(13 282.48172),(14 286.02127),(15 289.0199),(16 289.77362),(17 289.6531),(18 288.8494),(19 293.25958),(20 294.115),(21 299.12408),(22 301.1462),(23 308.51474),(24 308.49722),(25 310.26578),(26 312.35358),(27 315.13678),(28 312.8729),(29 313.31094),(30 313.8647),(31 313.1346),(32 312.58688),(33 312.27084),(34 309.69443),(35 307.50864),(36 304.1459),(37 307.52628),(38 306.33725),(39 307.06082),(40 304.39468),(41 305.8303),(42 306.79532),(43 308.88715),(44 306.74982),(45 309.18716),(46 308.6417),(47 313.59415),(48 307.17386),(49 305.07355),(50 302.45078),(51 300.50735),(52 301.88812),(53 299.52756),(54 299.30457),(55 300.6951),(56 300.42862),(57 300.3949),(58 301.30624),(59 301.96564),(60 302.68625),(61 304.48077),(62 306.55298),(63 307.97974),(64 306.24393),(65 308.47644),(66 307.65695),(67 305.85095),(68 299.2371),(69 298.6093),(70 296.31155),(71 297.78006),(72 297.53915),(73 298.98508),(74 301.6426),(75 301.01984),(76 301.62918),(77 300.31454),(78 299.1368),(79 303.2416),
(1 105.364296),(2 141.79155),(3 170.51959),(4 191.34317),(5 211.13258),(6 226.93416),(7 239.42007),(8 250.81729),(9 260.16217),(10 268.60645),(11 275.89386),(12 279.6942),(13 286.05606),(14 289.71872),(15 296.9384),(16 297.80057),(17 299.10104),(18 297.77954),(19 299.4425),(20 299.42902),(21 301.88022),(22 303.844),(23 307.8054),(24 306.83716),(25 311.24124),(26 310.41708),(27 312.5375),(28 311.59198),(29 311.2224),(30 308.75497),(31 307.17413),(32 305.7848),(33 307.45264),(34 305.58322),(35 303.73688),(36 300.88937),(37 300.6759),(38 299.40414),(39 304.24164),(40 300.94473),(41 300.90054),(42 300.1194),(43 302.66083),(44 299.503),(45 305.75647),(46 306.82523),(47 311.24405),(48 305.98837),(49 303.264),(50 299.0495),(51 297.4012),(52 297.69156),(53 294.2802),(54 292.63168),(55 294.00824),(56 289.6173),(57 289.3646),(58 289.46677),(59 292.76324),(60 290.31183),(61 290.705),(62 296.2862),(63 300.5529),(64 298.3001),(65 301.6846),(66 300.41965),(67 300.53314),(68 296.31403),(69 298.33768),(70 296.6768),(71 295.72183),(72 295.77872),(73 297.23407),(74 300.04462),(75 297.8905),(76 295.4172),(77 296.61386),(78 296.9486),(79 299.61502),
(1 101.77595),(2 138.86034),(3 167.3254),(4 187.40324),(5 204.15451),(6 218.55408),(7 230.92618),(8 241.91682),(9 248.4921),(10 254.70067),(11 261.78333),(12 268.70206),(13 277.55606),(14 282.1778),(15 288.06863),(16 289.6722),(17 290.94308),(18 289.93405),(19 292.02988),(20 290.10257),(21 293.01453),(22 296.05212),(23 301.83844),(24 301.9787),(25 305.042),(26 305.9187),(27 307.8045),(28 306.31815),(29 306.2711),(30 305.53857),(31 303.29694),(32 300.1148),(33 300.6788),(34 296.13617),(35 296.4253),(36 289.62637),(37 287.29074),(38 284.63876),(39 283.23746),(40 282.1565),(41 280.87265),(42 282.22983),(43 283.28442),(44 284.7527),(45 289.54153),(46 290.2143),(47 291.44727),(48 286.61752),(49 282.65128),(50 279.4373),(51 280.07065),(52 277.91397),(53 278.774),(54 278.42233),(55 278.84207),(56 276.07196),(57 275.22668),(58 277.52426),(59 279.59857),(60 278.6417),(61 281.82266),(62 283.69135),(63 288.2621),(64 289.07486),(65 290.57822),(66 288.9025),(67 288.51993),(68 285.69724),(69 287.5541),(70 286.8472),(71 286.89752),(72 287.27747),(73 288.29034),(74 288.5734),(75 288.46304),(76 283.94266),(77 280.46307),(78 278.73935),(79 279.51636),
(1 102.344734),(2 139.26051),(3 167.71916),(4 188.50084),(5 206.36586),(6 223.06747),(7 234.3415),(8 244.27312),(9 251.10468),(10 255.0872),(11 262.07053),(12 266.0802),(13 271.51233),(14 273.30087),(15 276.97247),(16 277.75095),(17 282.50473),(18 284.01218),(19 287.74615),(20 287.73047),(21 286.9964),(22 287.01584),(23 293.87677),(24 293.5976),(25 296.2303),(26 296.09714),(27 297.77322),(28 298.95096),(29 301.30328),(30 300.01404),(31 298.4758),(32 297.65268),(33 297.96292),(34 293.903),(35 294.9941),(36 289.48962),(37 290.36017),(38 289.11404),(39 287.29202),(40 283.65393),(41 283.99377),(42 283.4068),(43 284.25003),(44 281.0329),(45 284.7664),(46 287.42313),(47 288.46875),(48 286.59695),(49 283.40466),(50 277.76334),(51 277.89124),(52 279.08078),(53 280.06052),(54 278.92172),(55 279.02286),(56 276.6193),(57 275.67172),(58 275.20782),(59 274.37347),(60 273.62558),(61 276.68228),(62 279.1542),(63 281.78976),(64 283.56476),(65 285.15857),(66 289.75528),(67 289.36377),(68 286.3347),(69 285.80984),(70 284.80286),(71 285.8038),(72 285.1739),(73 287.1863),(74 285.69144),(75 282.4826),(76 278.4346),(77 275.03873),(78 273.2344),(79 275.56146),
(1 100.678505),(2 136.77693),(3 165.62885),(4 185.51395),(5 203.22278),(6 219.26987),(7 231.16917),(8 238.77338),(9 247.42006),(10 253.04448),(11 261.92325),(12 265.98898),(13 270.50677),(14 274.32193),(15 277.58057),(16 277.48712),(17 280.27908),(18 280.0167),(19 286.25778),(20 288.0309),(21 291.11115),(22 294.09622),(23 298.93698),(24 299.06042),(25 301.94797),(26 305.2437),(27 308.13412),(28 307.85077),(29 308.04654),(30 308.6424),(31 308.3723),(32 305.27963),(33 305.4429),(34 302.75018),(35 299.83408),(36 295.4167),(37 293.78406),(38 292.16617),(39 289.88577),(40 286.0856),(41 285.97314),(42 284.42734),(43 287.0726),(44 287.69333),(45 289.76517),(46 290.79752),(47 291.21057),(48 289.17834),(49 285.6766),(50 282.44003),(51 282.71237),(52 279.34784),(53 279.56204),(54 278.7172),(55 279.98087),(56 276.77112),(57 277.78564),(58 276.11676),(59 277.4696),(60 276.3049),(61 279.3983),(62 280.36148),(63 283.89484),(64 283.48502),(65 286.13962),(66 284.04462),(67 283.30103),(68 279.21893),(69 281.48837),(70 283.02164),(71 283.09128),(72 283.7239),(73 287.23746),(74 286.4023),(75 285.1193),(76 280.02286),(77 279.55917),(78 275.63574),(79 277.12363),
(1 100.272705),(2 135.2417),(3 165.16487),(4 186.25359),(5 205.02821),(6 220.32933),(7 232.93454),(8 240.18059),(9 249.95734),(10 253.26115),(11 262.42273),(12 265.89996),(13 269.62692),(14 273.7077),(15 275.5999),(16 275.7949),(17 279.03857),(18 280.2766),(19 285.79874),(20 285.1043),(21 286.30524),(22 288.6544),(23 296.04068),(24 298.23502),(25 298.69476),(26 298.6405),(27 300.415),(28 297.89795),(29 295.56924),(30 292.99646),(31 290.49414),(32 285.94775),(33 283.4179),(34 282.6677),(35 280.75623),(36 277.37766),(37 275.70755),(38 274.04446),(39 273.6021),(40 271.24118),(41 270.06903),(42 271.37793),(43 274.48303),(44 273.38168),(45 275.94437),(46 276.27362),(47 276.43207),(48 274.94788),(49 270.42242),(50 269.97873),(51 272.76068),(52 270.27533),(53 268.16812),(54 266.04114),(55 267.97256),(56 263.96008),(57 265.6386),(58 267.4804),(59 266.19104),(60 264.61813),(61 268.4872),(62 270.31653),(63 271.74628),(64 271.9356),(65 275.7177),(66 277.1072),(67 277.02634),(68 273.74356),(69 276.06012),(70 276.17957),(71 277.71146),(72 276.43384),(73 278.97253),(74 278.7276),(75 278.86353),(76 275.11948),(77 272.79135),(78 270.53473),(79 270.71674),
(1 98.85231),(2 132.17847),(3 157.67966),(4 177.07608),(5 195.91866),(6 207.3499),(7 220.42372),(8 227.61592),(9 237.21364),(10 243.83421),(11 253.93544),(12 256.33685),(13 260.97537),(14 266.8981),(15 268.50565),(16 269.7556),(17 272.81042),(18 274.3251),(19 278.09555),(20 277.12686),(21 281.49973),(22 283.40952),(23 287.64313),(24 287.57193),(25 288.72873),(26 290.32013),(27 290.16144),(28 286.16882),(29 285.31635),(30 282.175),(31 280.8173),(32 276.47656),(33 274.27454),(34 271.75262),(35 270.70767),(36 269.5205),(37 269.1848),(38 271.7117),(39 272.9722),(40 268.39664),(41 270.61258),(42 272.23495),(43 273.56042),(44 272.90723),(45 274.3621),(46 273.7359),(47 273.87915),(48 272.59064),(49 272.81628),(50 272.64508),(51 270.27972),(52 267.6163),(53 265.2864),(54 264.38547),(55 265.77612),(56 263.9261),(57 264.83282),(58 262.816),(59 264.06522),(60 262.2783),(61 266.02347),(62 268.1326),(63 268.50223),(64 270.3092),(65 274.76865),(66 276.86765),(67 276.5518),(68 273.8669),(69 271.8765),(70 271.10486),(71 273.07678),(72 271.06998),(73 275.38687),(74 274.86835),(75 275.64127),(76 272.66568),(77 271.88174),(78 270.17963),(79 270.84024),
(1 97.67044),(2 132.35077),(3 157.2124),(4 174.96333),(5 192.95122),(6 205.23457),(7 214.05014),(8 221.47853),(9 229.98001),(10 235.70525),(11 246.78947),(12 252.17732),(13 254.05763),(14 259.7772),(15 262.2124),(16 263.18665),(17 267.4777),(18 269.15894),(19 271.81644),(20 270.40778),(21 273.99908),(22 277.44635),(23 281.5458),(24 283.31174),(25 287.30728),(26 287.12515),(27 291.349),(28 291.4393),(29 291.7273),(30 289.606),(31 288.53506),(32 284.63397),(33 282.43335),(34 279.79962),(35 280.29224),(36 278.70767),(37 282.1046),(38 281.52158),(39 279.6345),(40 274.13928),(41 274.5762),(42 271.5771),(43 271.51147),(44 269.90805),(45 273.72812),(46 273.60672),(47 274.2519),(48 272.36005),(49 272.89224),(50 271.03748),(51 270.13525),(52 266.52063),(53 267.20804),(54 268.87866),(55 269.29883),(56 267.25806),(57 269.12766),(58 269.56293),(59 270.07538),(60 271.24683),(61 276.05664),(62 274.39398),(63 276.4052),(64 277.60315),(65 281.78183),(66 282.78876),(67 280.1475),(68 278.77863),(69 278.06055),(70 277.44974),(71 278.5558),(72 277.38123),(73 279.76395),(74 280.19623),(75 276.42123),(76 277.26355),(77 275.2651),(78 273.39078),(79 273.4155),
(1 97.340065),(2 131.00865),(3 157.71336),(4 176.79997),(5 195.07227),(6 207.55759),(7 218.59543),(8 225.43643),(9 231.81764),(10 238.80083),(11 245.04544),(12 250.00082),(13 253.07695),(14 257.33395),(15 258.9491),(16 259.53967),(17 262.96387),(18 263.60696),(19 268.18866),(20 266.80612),(21 269.54678),(22 272.60596),(23 273.8402),(24 274.77606),(25 277.4311),(26 280.09695),(27 281.60925),(28 281.28094),(29 281.03476),(30 278.1135),(31 276.17438),(32 273.87598),(33 271.56113),(34 268.42062),(35 268.08237),(36 268.6537),(37 270.96408),(38 268.32272),(39 266.81665),(40 261.2756),(41 262.35843),(42 263.00427),(43 263.54767),(44 265.51328),(45 268.99045),(46 269.4961),(47 271.1909),(48 269.4799),(49 270.6196),(50 270.7851),(51 269.9231),(52 270.10538),(53 267.5061),(54 267.13736),(55 266.75446),(56 263.8771),(57 264.49915),(58 261.96298),(59 261.51746),(60 263.74606),(61 268.7165),(62 269.00864),(63 270.7831),(64 271.37906),(65 274.0927),(66 273.8261),(67 274.06985),(68 275.6824),(69 272.3228),(70 274.555),(71 273.8793),(72 272.10843),(73 274.54013),(74 274.9939),(75 273.67758),(76 274.66986),(77 272.60757),(78 269.3098),(79 270.03424),
(1 95.50247),(2 128.78899),(3 153.93109),(4 174.51627),(5 191.99591),(6 205.14587),(7 214.77019),(8 224.45862),(9 234.33328),(10 239.67555),(11 247.63841),(12 250.26846),(13 256.4399),(14 259.90082),(15 262.94977),(16 266.49283),(17 269.35007),(18 269.34982),(19 272.00665),(20 270.0943),(21 270.34634),(22 270.16278),(23 272.30048),(24 273.228),(25 277.16034),(26 277.57785),(27 278.7379),(28 276.9322),(29 278.92703),(30 277.15714),(31 276.34512),(32 274.75647),(33 271.7124),(34 269.20438),(35 267.06564),(36 264.7337),(37 264.10278),(38 262.0575),(39 263.49673),(40 259.73563),(41 261.03378),(42 261.62823),(43 261.77643),(44 261.54865),(45 264.9241),(46 263.91135),(47 265.1014),(48 263.48642),(49 267.74225),(50 264.5516),(51 266.77026),(52 268.22763),(53 266.65115),(54 266.81824),(55 268.8502),(56 267.38452),(57 267.351),(58 266.66037),(59 265.88995),(60 265.4563),(61 267.1517),(62 266.63867),(63 265.28162),(64 266.03122),(65 268.73657),(66 269.8111),(67 268.93372),(68 265.1103),(69 264.99792),(70 265.16986),(71 264.7616),(72 264.42795),(73 268.08887),(74 271.0223),(75 270.93915),(76 269.09552),(77 269.50186),(78 268.42108),(79 269.0237),
(1 93.113716),(2 127.22449),(3 153.06628),(4 174.05116),(5 189.8235),(6 203.33472),(7 214.32141),(8 221.536),(9 226.6836),(10 231.56429),(11 237.73357),(12 242.14673),(13 246.31252),(14 250.63405),(15 253.74016),(16 253.65161),(17 256.01474),(18 255.79802),(19 257.29843),(20 257.87076),(21 259.4573),(22 261.5863),(23 264.7317),(24 264.58163),(25 267.7651),(26 272.4601),(27 274.72302),(28 274.50824),(29 275.05737),(30 273.56937),(31 274.8442),(32 271.58704),(33 268.73523),(34 267.18405),(35 264.36),(36 262.32297),(37 260.01056),(38 257.75623),(39 258.73285),(40 256.89752),(41 258.48465),(42 258.46365),(43 257.77682),(44 258.7779),(45 260.19403),(46 261.74277),(47 263.4386),(48 262.81116),(49 265.4186),(50 263.21906),(51 262.22107),(52 261.09814),(53 261.0609),(54 260.46344),(55 263.20074),(56 260.9976),(57 263.28543),(58 260.57172),(59 259.3154),(60 258.6522),(61 260.11377),(62 262.4539),(63 262.6295),(64 261.21234),(65 265.80954),(66 263.03098),(67 261.09723),(68 260.34784),(69 259.4389),(70 260.84262),(71 261.60904),(72 261.1616),(73 265.31235),(74 269.9869),(75 268.1387),(76 265.4014),(77 265.15237),(78 264.11847),(79 262.44086),
(1 94.0844),(2 128.2104),(3 156.03494),(4 176.41737),(5 194.05573),(6 205.99359),(7 219.27374),(8 229.20651),(9 233.85635),(10 240.1077),(11 248.03967),(12 253.48753),(13 258.82587),(14 258.8322),(15 262.15668),(16 264.7625),(17 267.8781),(18 268.38742),(19 269.97833),(20 268.82138),(21 266.88284),(22 267.63544),(23 269.3096),(24 270.03976),(25 271.33502),(26 271.5592),(27 272.1888),(28 271.1948),(29 273.99805),(30 270.9531),(31 271.33987),(32 268.58157),(33 267.3286),(34 264.7144),(35 261.09427),(36 261.88693),(37 262.729),(38 262.0729),(39 265.2107),(40 262.14316),(41 262.3413),(42 263.56543),(43 265.13785),(44 265.2897),(45 269.0377),(46 268.16006),(47 270.06793),(48 268.44653),(49 269.77344),(50 266.11157),(51 264.21906),(52 262.21753),(53 259.67276),(54 262.05942),(55 262.49252),(56 261.23395),(57 262.49197),(58 260.56915),(59 258.6469),(60 255.6083),(61 258.2118),(62 261.2882),(63 262.062),(64 261.38058),(65 262.98727),(66 260.79364),(67 260.8822),(68 259.80533),(69 258.95605),(70 258.46536),(71 258.88745),(72 257.42807),(73 261.20227),(74 263.83716),(75 264.0873),(76 261.31732),(77 260.50793),(78 259.61404),(79 259.23087),
(1 91.0553),(2 122.4895),(3 147.39783),(4 164.83229),(5 180.53787),(6 193.373),(7 204.59633),(8 210.7286),(9 219.11928),(10 223.59595),(11 229.81577),(12 234.40536),(13 239.57199),(14 243.8909),(15 246.14279),(16 246.9975),(17 250.29471),(18 252.77196),(19 254.58295),(20 252.72955),(21 251.44307),(22 252.4739),(23 254.77187),(24 255.7213),(25 259.84818),(26 260.79333),(27 262.29172),(28 261.2395),(29 261.02783),(30 259.7175),(31 259.6268),(32 258.97757),(33 255.59546),(34 252.30125),(35 250.53172),(36 250.54825),(37 253.75475),(38 253.49934),(39 255.28377),(40 254.37587),(41 254.56958),(42 256.00766),(43 257.14438),(44 258.13422),(45 259.677),(46 259.69656),(47 259.51117),(48 256.62454),(49 256.08987),(50 256.49686),(51 257.52045),(52 255.89963),(53 254.84477),(54 255.71419),(55 256.8005),(56 255.22598),(57 255.40955),(58 252.37823),(59 251.22563),(60 249.20119),(61 249.03677),(62 250.96248),(63 253.77873),(64 254.68275),(65 257.58026),(66 257.53915),(67 259.5296),(68 259.22394),(69 259.85995),(70 259.65192),(71 261.32968),(72 259.44073),(73 260.5343),(74 260.66022),(75 260.02393),(76 259.2694),(77 255.65805),(78 251.88603),(79 256.26932),
(1 91.53749),(2 125.1583),(3 149.60568),(4 166.87743),(5 186.44946),(6 196.79051),(7 207.27884),(8 214.54758),(9 219.2194),(10 225.80579),(11 232.34734),(12 235.95184),(13 240.96773),(14 244.56938),(15 245.03062),(16 246.65338),(17 250.5799),(18 253.11029),(19 255.3799),(20 255.07237),(21 256.59113),(22 258.82233),(23 262.10617),(24 260.05707),(25 260.75677),(26 260.5655),(27 259.3975),(28 260.2521),(29 257.76822),(30 257.3277),(31 255.97208),(32 255.02979),(33 253.52994),(34 252.05075),(35 251.54929),(36 251.3184),(37 256.61868),(38 259.32526),(39 261.63657),(40 262.96545),(41 262.2342),(42 260.96906),(43 262.46796),(44 264.53366),(45 267.50912),(46 265.30777),(47 265.56097),(48 263.65384),(49 261.56308),(50 261.6846),(51 262.04227),(52 260.58322),(53 261.1053),(54 259.3191),(55 260.13797),(56 259.34265),(57 257.17325),(58 255.94061),(59 258.37125),(60 255.50983),(61 256.9457),(62 257.89304),(63 257.95837),(64 258.7157),(65 259.51877),(66 258.08203),(67 260.72037),(68 258.03104),(69 260.81528),(70 261.6552),(71 263.65686),(72 260.76947),(73 262.12604),(74 263.25626),(75 262.92822),(76 259.12668),(77 258.13492),(78 257.1612),(79 261.28513),
