1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 132.3102),(2 154.99144),(3 165.73135),(4 172.58604),(5 180.2144),(6 185.45654),(7 188.5358),(8 192.05688),(9 195.7411),(10 201.88588),(11 205.67206),(12 208.39143),(13 209.31415),(14 208.04907),(15 207.936),(16 206.67624),(17 206.76363),(18 210.60008),(19 213.50726),(20 215.46057),(21 216.32831),(22 218.48193),(23 218.1629),(24 219.15631),(25 217.10448),(26 218.54605),(27 215.34883),(28 216.72556),(29 217.61105),(30 216.83313),(31 215.09613),(32 217.21071),(33 216.51395),(34 220.9645),(35 221.26503),(36 223.40816),(37 222.97662),(38 223.03365),(39 220.90797),(40 226.85384),(41 226.59969),(42 228.81268),(43 231.06642),(44 229.81052),(45 227.83768),(46 228.04189),(47 227.33488),(48 226.45486),(49 225.85115),(50 224.33928),(51 223.26273),(52 222.15999),(53 219.5765),(54 219.25058),(55 215.84494),(56 215.17209),(57 217.88626),(58 217.4143),(59 218.34868),(60 218.26808),(61 216.6212),(62 218.0961),(63 215.67284),(64 217.46144),(65 219.59785),(66 218.80463),(67 220.28717),(68 218.02289),(69 219.85988),(70 219.59651),(71 219.78265),(72 219.53639),(73 217.48178),(74 216.04971),(75 214.34225),(76 214.87161),(77 215.16791),(78 215.7617),(79 215.7891),
(1 132.55612),(2 157.23213),(3 168.19287),(4 173.42986),(5 182.01689),(6 185.29776),(7 191.8493),(8 195.73553),(9 197.31195),(10 204.4636),(11 206.51634),(12 208.99397),(13 210.94093),(14 207.71419),(15 208.65604),(16 204.19762),(17 204.1779),(18 207.16168),(19 208.53749),(20 209.70822),(21 209.06888),(22 212.00383),(23 213.33916),(24 215.64642),(25 214.5458),(26 214.76698),(27 210.16258),(28 209.34547),(29 210.37541),(30 209.72682),(31 208.61333),(32 212.5327),(33 209.5042),(34 213.27585),(35 211.29117),(36 212.6365),(37 212.84937),(38 215.74722),(39 214.28172),(40 218.22018),(41 219.79855),(42 219.54767),(43 221.81784),(44 221.68744),(45 220.6844),(46 223.09859),(47 221.51141),(48 221.70226),(49 223.22562),(50 222.16664),(51 220.31134),(52 219.33423),(53 218.33208),(54 215.11177),(55 214.86066),(56 215.07166),(57 215.23732),(58 214.74744),(59 213.05653),(60 213.68674),(61 212.53026),(62 215.73163),(63 214.39899),(64 214.68382),(65 216.99203),(66 216.57094),(67 218.40146),(68 217.72913),(69 214.04765),(70 213.53918),(71 215.62907),(72 214.1485),(73 213.2308),(74 212.353),(75 210.49663),(76 208.65929),(77 210.2377),(78 210.26627),(79 209.87138),
(1 126.69683),(2 146.5322),(3 155.55376),(4 163.23889),(5 172.24922),(6 177.07195),(7 178.2379),(8 183.82285),(9 187.1883),(10 193.45688),(11 195.00761),(12 197.59737),(13 201.85039),(14 199.66936),(15 198.42484),(16 198.83087),(17 201.89513),(18 202.51381),(19 203.67827),(20 205.01706),(21 204.73135),(22 205.45999),(23 205.83192),(24 206.4683),(25 208.36693),(26 209.57103),(27 205.88187),(28 204.58517),(29 204.62888),(30 206.74603),(31 205.74774),(32 208.02202),(33 208.97415),(34 211.00359),(35 210.6226),(36 212.67929),(37 209.64528),(38 209.26628),(39 208.6873),(40 211.3924),(41 214.05266),(42 214.55322),(43 216.94287),(44 217.17259),(45 213.74702),(46 215.0122),(47 210.74623),(48 212.35408),(49 211.49911),(50 209.4351),(51 208.91498),(52 208.44008),(53 206.62633),(54 204.01105),(55 204.33032),(56 201.863),(57 202.40477),(58 204.00288),(59 206.16365),(60 204.65532),(61 204.81729),(62 206.02602),(63 204.23233),(64 203.33577),(65 204.83406),(66 204.60138),(67 206.08841),(68 207.36891),(69 206.05435),(70 207.74814),(71 207.89526),(72 207.79675),(73 206.72787),(74 206.32515),(75 206.69147),(76 205.4044),(77 206.84648),(78 206.64166),(79 207.51768),
(1 127.110054),(2 151.53584),(3 159.91043),(4 167.38951),(5 174.05963),(6 180.4211),(7 185.84431),(8 187.80006),(9 190.5924),(10 193.86865),(11 197.6201),(12 198.60547),(13 197.52551),(14 196.27861),(15 194.67548),(16 195.52602),(17 194.68513),(18 196.29694),(19 198.97482),(20 199.09875),(21 199.54558),(22 200.51236),(23 203.68687),(24 203.3696),(25 203.36354),(26 205.11319),(27 202.00864),(28 205.09335),(29 201.02394),(30 201.26602),(31 205.75014),(32 206.93423),(33 207.00426),(34 209.71655),(35 209.23701),(36 209.78336),(37 209.99193),(38 209.29126),(39 208.42175),(40 210.61255),(41 213.61987),(42 215.04388),(43 215.2713),(44 215.00154),(45 213.78711),(46 213.45738),(47 212.47899),(48 210.79991),(49 209.99472),(50 212.11987),(51 209.22418),(52 209.86023),(53 207.85054),(54 204.84468),(55 206.91562),(56 206.67307),(57 207.3052),(58 209.57228),(59 208.88751),(60 207.40579),(61 205.91481),(62 204.99324),(63 203.91835),(64 204.06499),(65 203.93011),(66 203.02669),(67 204.28703),(68 204.7482),(69 206.51077),(70 206.2652),(71 207.54616),(72 207.29745),(73 206.6415),(74 203.98935),(75 202.59332),(76 202.5094),(77 204.08812),(78 205.25722),(79 204.97792),
(1 124.05231),(2 145.40147),(3 155.54008),(4 162.04623),(5 169.15309),(6 175.17839),(7 180.01021),(8 182.45154),(9 184.20454),(10 188.70532),(11 191.63893),(12 195.01889),(13 196.2863),(14 194.39693),(15 193.73576),(16 194.25989),(17 193.96672),(18 197.58868),(19 196.32384),(20 199.1819),(21 200.38168),(22 204.2334),(23 203.2317),(24 205.57607),(25 206.33139),(26 207.54292),(27 204.26794),(28 206.22722),(29 203.84859),(30 204.13469),(31 204.86778),(32 206.60767),(33 204.26105),(34 207.30623),(35 205.63608),(36 207.886),(37 208.33545),(38 206.4618),(39 207.34135),(40 209.96416),(41 210.84328),(42 214.19533),(43 216.45253),(44 213.56308),(45 213.51538),(46 208.20705),(47 208.65918),(48 211.63591),(49 211.49188),(50 210.79422),(51 209.13463),(52 210.36728),(53 210.57965),(54 211.04878),(55 210.4745),(56 207.65427),(57 207.98242),(58 206.80626),(59 207.63287),(60 209.95425),(61 205.48856),(62 204.35909),(63 204.31682),(64 204.82271),(65 206.64226),(66 205.52844),(67 207.66418),(68 205.63681),(69 204.99043),(70 207.07712),(71 207.45554),(72 208.07794),(73 205.08165),(74 203.72964),(75 201.90378),(76 203.32664),(77 203.44318),(78 201.19667),(79 202.05466),
(1 124.158615),(2 148.6961),(3 156.24393),(4 161.91745),(5 170.91551),(6 175.6534),(7 179.66423),(8 182.60991),(9 185.23537),(10 186.53587),(11 191.95148),(12 195.93634),(13 192.94968),(14 196.45987),(15 193.60951),(16 192.61775),(17 194.6519),(18 195.27151),(19 195.81311),(20 196.95866),(21 198.6458),(22 199.44489),(23 202.52138),(24 205.47583),(25 206.91818),(26 206.50006),(27 203.79138),(28 207.17451),(29 205.02402),(30 203.37123),(31 206.0644),(32 206.95903),(33 203.92458),(34 207.22635),(35 205.65047),(36 209.5037),(37 210.94994),(38 208.5526),(39 210.34512),(40 212.42717),(41 214.0481),(42 214.20796),(43 213.24323),(44 212.72215),(45 213.40474),(46 211.31201),(47 210.46486),(48 210.99513),(49 211.50998),(50 209.82747),(51 209.45908),(52 205.91054),(53 204.51622),(54 203.68355),(55 201.48294),(56 200.87897),(57 200.81306),(58 201.97284),(59 202.3191),(60 202.74995),(61 201.68848),(62 200.74826),(63 201.72336),(64 202.25089),(65 203.56157),(66 204.21446),(67 206.13016),(68 205.5314),(69 202.90834),(70 202.86005),(71 203.68127),(72 203.78735),(73 202.38432),(74 201.7515),(75 199.47307),(76 201.04654),(77 201.9761),(78 202.09721),(79 200.97049),
(1 123.81211),(2 145.78467),(3 153.28352),(4 159.82431),(5 167.65154),(6 173.34784),(7 176.96463),(8 179.8204),(9 184.83742),(10 189.00978),(11 192.27873),(12 192.68233),(13 193.56557),(14 192.41994),(15 190.89488),(16 187.88135),(17 189.81932),(18 191.58278),(19 191.0835),(20 193.10959),(21 193.97969),(22 194.95311),(23 198.14366),(24 195.3911),(25 197.6688),(26 199.04839),(27 196.73549),(28 198.17867),(29 196.38533),(30 196.32964),(31 194.89973),(32 199.81422),(33 199.15894),(34 201.81711),(35 200.41327),(36 201.54768),(37 204.86989),(38 206.39795),(39 203.93674),(40 207.57759),(41 210.78467),(42 213.34714),(43 214.80498),(44 214.39561),(45 212.37584),(46 209.99306),(47 208.2336),(48 209.52809),(49 210.3844),(50 208.43558),(51 206.5677),(52 204.76456),(53 204.55186),(54 203.86378),(55 204.91225),(56 203.07607),(57 204.21454),(58 203.82935),(59 204.31036),(60 204.65486),(61 205.29887),(62 203.27023),(63 201.16728),(64 201.61938),(65 201.71419),(66 201.2617),(67 201.21689),(68 204.4714),(69 202.40392),(70 201.81546),(71 203.16975),(72 202.74023),(73 201.07858),(74 197.63855),(75 195.4103),(76 195.0467),(77 195.1358),(78 195.06314),(79 194.67514),
(1 120.90137),(2 142.88588),(3 150.14331),(4 157.75557),(5 164.87305),(6 170.6217),(7 175.07985),(8 179.22803),(9 182.10115),(10 183.71881),(11 189.44688),(12 190.14156),(13 193.0164),(14 191.54034),(15 188.80252),(16 188.50008),(17 189.80568),(18 189.4117),(19 192.3808),(20 196.06464),(21 196.615),(22 199.54707),(23 200.62312),(24 199.91417),(25 200.93864),(26 202.24205),(27 199.3067),(28 199.70947),(29 198.97757),(30 198.1458),(31 196.80196),(32 200.34547),(33 198.75865),(34 202.3322),(35 202.1091),(36 203.39001),(37 203.22229),(38 205.92805),(39 204.2511),(40 208.05315),(41 208.87396),(42 208.48686),(43 209.95256),(44 210.66447),(45 210.23987),(46 210.1006),(47 208.32385),(48 208.16695),(49 209.588),(50 207.50154),(51 203.49643),(52 205.44559),(53 204.67679),(54 201.81981),(55 201.78946),(56 200.57097),(57 202.18965),(58 205.39253),(59 202.27055),(60 201.1532),(61 201.05511),(62 199.84724),(63 200.70071),(64 199.69676),(65 201.5633),(66 201.49731),(67 202.73761),(68 201.73857),(69 201.93877),(70 205.29095),(71 202.95782),(72 202.94849),(73 203.01778),(74 200.3208),(75 198.0437),(76 199.74791),(77 199.64555),(78 197.52725),(79 197.32524),
(1 120.085495),(2 143.885),(3 151.64844),(4 157.49706),(5 164.00632),(6 169.14503),(7 174.14375),(8 177.01166),(9 180.74883),(10 184.14015),(11 184.13562),(12 188.43073),(13 191.69083),(14 190.30249),(15 187.3002),(16 186.61346),(17 185.5379),(18 187.11427),(19 189.64378),(20 190.9178),(21 192.78156),(22 194.85529),(23 197.6406),(24 195.99995),(25 197.67009),(26 198.50882),(27 194.28522),(28 196.2848),(29 195.71332),(30 195.29973),(31 194.87085),(32 197.24652),(33 196.35384),(34 197.17734),(35 200.81494),(36 201.9565),(37 203.28465),(38 204.76994),(39 201.95354),(40 203.98227),(41 204.39227),(42 204.96869),(43 206.95117),(44 206.70947),(45 204.89937),(46 205.86461),(47 205.54877),(48 203.38821),(49 202.76338),(50 200.28372),(51 198.80464),(52 199.31856),(53 200.13312),(54 198.94638),(55 200.2913),(56 196.27185),(57 196.416),(58 197.98853),(59 197.39081),(60 198.43362),(61 197.11859),(62 196.09352),(63 193.51617),(64 195.28395),(65 198.04558),(66 196.96078),(67 196.3903),(68 197.05621),(69 196.69601),(70 198.92566),(71 198.95934),(72 196.79916),(73 196.93079),(74 195.9174),(75 193.20662),(76 193.86835),(77 195.53458),(78 197.22226),(79 198.42708),
(1 118.87136),(2 139.6943),(3 148.80342),(4 154.88385),(5 159.994),(6 166.70978),(7 171.9396),(8 173.3395),(9 178.85483),(10 179.5993),(11 183.73546),(12 186.32716),(13 186.89687),(14 186.67247),(15 184.19867),(16 183.8637),(17 186.24257),(18 187.13321),(19 191.02257),(20 190.19977),(21 191.30574),(22 192.27063),(23 192.52817),(24 195.62378),(25 195.98502),(26 196.54143),(27 191.75734),(28 194.04732),(29 191.15999),(30 194.23552),(31 192.35056),(32 195.22855),(33 193.74509),(34 195.33818),(35 197.96248),(36 200.71002),(37 202.17155),(38 203.337),(39 201.37215),(40 203.21657),(41 205.25304),(42 208.51929),(43 208.57912),(44 206.73334),(45 205.87595),(46 205.26468),(47 202.57045),(48 202.8915),(49 204.07912),(50 202.22101),(51 201.86952),(52 201.37161),(53 199.15746),(54 196.58226),(55 196.71767),(56 196.50418),(57 194.13829),(58 195.10289),(59 196.16347),(60 197.02635),(61 194.02841),(62 195.08829),(63 196.81883),(64 195.89468),(65 197.21019),(66 197.79036),(67 198.62596),(68 199.21681),(69 198.13205),(70 197.41672),(71 197.74506),(72 198.33218),(73 197.40318),(74 196.95276),(75 195.80655),(76 195.2381),(77 194.67433),(78 195.73149),(79 195.21114),
(1 118.95113),(2 138.8993),(3 148.81853),(4 155.77989),(5 157.74734),(6 161.48694),(7 166.77864),(8 171.24812),(9 174.25551),(10 175.41943),(11 178.27112),(12 181.04651),(13 183.4377),(14 183.58331),(15 180.66736),(16 180.28923),(17 182.41525),(18 182.41331),(19 184.69804),(20 188.09769),(21 190.77728),(22 190.14282),(23 192.14844),(24 193.77814),(25 194.48657),(26 196.90839),(27 195.2803),(28 195.714),(29 193.55016),(30 195.35571),(31 193.70074),(32 196.17676),(33 195.34686),(34 195.90524),(35 194.75566),(36 196.12836),(37 197.92863),(38 201.32425),(39 197.44014),(40 200.97147),(41 201.93015),(42 202.2008),(43 203.77882),(44 207.47368),(45 202.68231),(46 202.32788),(47 200.67892),(48 201.10934),(49 201.07248),(50 199.37415),(51 196.85764),(52 198.86407),(53 197.061),(54 192.28676),(55 192.5552),(56 192.37268),(57 191.58954),(58 191.98659),(59 190.54462),(60 193.80852),(61 192.22614),(62 193.35783),(63 191.50156),(64 192.75105),(65 191.2736),(66 191.71158),(67 194.02255),(68 194.91508),(69 193.65022),(70 192.76877),(71 194.09862),(72 194.22281),(73 191.41966),(74 191.94952),(75 190.4037),(76 192.11401),(77 192.43245),(78 190.34781),(79 189.30116),
(1 116.60867),(2 137.55733),(3 145.50726),(4 152.673),(5 157.88351),(6 163.26172),(7 167.91931),(8 172.28078),(9 174.59834),(10 175.90846),(11 179.2753),(12 182.68527),(13 184.45282),(14 184.21913),(15 180.43132),(16 179.72444),(17 182.19232),(18 184.36087),(19 184.68034),(20 184.57346),(21 187.23239),(22 189.86009),(23 190.76927),(24 191.311),(25 192.02591),(26 191.90721),(27 187.79785),(28 189.38333),(29 185.9959),(30 187.27298),(31 187.65083),(32 188.35484),(33 188.042),(34 189.8532),(35 188.53368),(36 190.63065),(37 193.6182),(38 194.30049),(39 192.62274),(40 193.84883),(41 194.09215),(42 194.68604),(43 195.83075),(44 197.41788),(45 196.14293),(46 195.37437),(47 193.35435),(48 194.91412),(49 194.60307),(50 192.74295),(51 191.19),(52 193.8055),(53 191.83536),(54 190.12685),(55 186.00848),(56 185.7611),(57 185.51407),(58 184.36667),(59 184.34834),(60 184.14278),(61 185.0601),(62 185.8704),(63 184.97652),(64 186.37218),(65 186.62656),(66 188.3266),(67 189.47174),(68 189.38573),(69 191.55415),(70 188.86086),(71 189.31235),(72 189.90814),(73 187.62466),(74 189.51479),(75 184.83492),(76 185.81381),(77 184.75229),(78 182.22763),(79 185.4791),
(1 118.055115),(2 137.1147),(3 145.00162),(4 151.50606),(5 159.33385),(6 162.21188),(7 165.47389),(8 168.52464),(9 171.65157),(10 175.17958),(11 177.40135),(12 179.28835),(13 181.13763),(14 181.28603),(15 178.99817),(16 179.5676),(17 180.14758),(18 180.12221),(19 181.86853),(20 183.81888),(21 184.14406),(22 187.54906),(23 190.84898),(24 190.35593),(25 188.45015),(26 188.31502),(27 187.27188),(28 188.33511),(29 188.1855),(30 190.00818),(31 190.08574),(32 190.50618),(33 190.14806),(34 194.12097),(35 192.94066),(36 194.8277),(37 194.242),(38 196.65405),(39 196.04999),(40 200.6241),(41 202.76466),(42 203.27039),(43 202.96031),(44 201.93195),(45 198.83781),(46 200.7964),(47 198.85199),(48 199.04538),(49 198.74516),(50 195.70462),(51 192.76675),(52 192.55719),(53 191.02386),(54 187.6328),(55 187.81602),(56 185.57497),(57 185.68428),(58 188.07962),(59 188.02475),(60 187.1505),(61 186.15092),(62 185.76654),(63 184.50536),(64 183.60126),(65 184.32025),(66 185.36342),(67 186.14355),(68 185.29485),(69 185.32722),(70 184.43),(71 185.08888),(72 184.45122),(73 185.10233),(74 185.26195),(75 183.64604),(76 184.92555),(77 186.8199),(78 187.29898),(79 185.69478),
(1 114.41692),(2 134.13562),(3 142.46054),(4 150.25609),(5 154.80504),(6 160.34096),(7 163.91718),(8 164.36584),(9 167.17436),(10 171.53363),(11 174.27226),(12 176.55038),(13 180.82373),(14 178.99751),(15 177.06621),(16 179.47124),(17 180.53508),(18 180.80173),(19 183.40793),(20 185.1842),(21 186.2875),(22 189.1168),(23 190.82927),(24 190.68654),(25 191.71187),(26 192.66966),(27 190.11577),(28 188.91895),(29 188.21965),(30 190.17018),(31 188.81978),(32 189.39766),(33 186.0952),(34 189.03172),(35 190.31999),(36 191.74332),(37 192.24046),(38 191.93608),(39 192.80046),(40 197.024),(41 196.3177),(42 197.19153),(43 198.17107),(44 198.3759),(45 196.13373),(46 194.5833),(47 193.71127),(48 195.93407),(49 195.24123),(50 192.6249),(51 189.75945),(52 192.34851),(53 191.73523),(54 189.36864),(55 185.16454),(56 184.03557),(57 186.07364),(58 189.0454),(59 187.35033),(60 186.15746),(61 189.21759),(62 186.92444),(63 186.70486),(64 186.83954),(65 186.95161),(66 187.08769),(67 188.75987),(68 187.64502),(69 188.37138),(70 187.49922),(71 188.42502),(72 188.38292),(73 184.96826),(74 186.31319),(75 183.94685),(76 187.66502),(77 186.80412),(78 187.0367),(79 185.30545),
(1 111.59332),(2 130.6072),(3 136.74434),(4 145.27225),(5 149.29033),(6 156.71642),(7 157.74518),(8 160.1992),(9 165.31984),(10 167.61555),(11 169.0683),(12 172.61543),(13 174.65096),(14 174.66957),(15 171.86775),(16 173.06114),(17 174.82697),(18 178.04112),(19 176.99396),(20 180.06482),(21 178.71947),(22 180.81325),(23 183.17297),(24 183.07721),(25 184.5179),(26 185.36435),(27 183.44571),(28 182.58894),(29 183.66595),(30 183.7658),(31 183.23499),(32 184.78166),(33 182.92308),(34 185.8838),(35 185.41135),(36 185.39235),(37 185.8034),(38 186.99715),(39 184.44785),(40 189.01523),(41 191.43819),(42 191.80801),(43 191.30731),(44 191.48674),(45 186.93784),(46 188.00583),(47 185.88943),(48 183.79324),(49 184.40495),(50 183.14642),(51 182.86902),(52 183.05452),(53 182.11438),(54 179.79674),(55 177.57468),(56 176.29608),(57 178.77232),(58 180.58301),(59 180.70895),(60 180.51073),(61 180.8487),(62 178.46754),(63 177.34492),(64 179.51724),(65 181.05557),(66 179.15149),(67 181.3296),(68 180.94035),(69 182.12164),(70 181.11926),(71 183.18452),(72 182.7102),(73 180.50319),(74 181.0695),(75 180.87215),(76 181.26245),(77 180.9821),(78 180.4678),(79 180.75555),
(1 113.67109),(2 131.88855),(3 139.97983),(4 146.86479),(5 153.0308),(6 157.7598),(7 161.26352),(8 164.2564),(9 165.52448),(10 169.85623),(11 173.04094),(12 175.84517),(13 177.10365),(14 175.5419),(15 175.30748),(16 174.50616),(17 177.36739),(18 177.2578),(19 179.00568),(20 180.9481),(21 181.65703),(22 182.33731),(23 184.05031),(24 185.10368),(25 184.39273),(26 184.7262),(27 181.7695),(28 182.12701),(29 180.29723),(30 182.35483),(31 180.93272),(32 182.39839),(33 182.86266),(34 183.81766),(35 184.71515),(36 187.42548),(37 186.85896),(38 185.92686),(39 186.05934),(40 189.06291),(41 192.57256),(42 191.7224),(43 192.19203),(44 189.61491),(45 191.34183),(46 190.14539),(47 189.50255),(48 188.47772),(49 188.90073),(50 186.87733),(51 184.60289),(52 184.8416),(53 184.16061),(54 180.17508),(55 180.08504),(56 180.35626),(57 181.95831),(58 181.95914),(59 185.7991),(60 182.87994),(61 182.68088),(62 181.35837),(63 180.0249),(64 179.96312),(65 183.66946),(66 183.26918),(67 184.27652),(68 184.85638),(69 183.9446),(70 184.31578),(71 182.9935),(72 184.15614),(73 182.24648),(74 180.72037),(75 179.22256),(76 181.67899),(77 180.49474),(78 179.7863),(79 180.53677),
(1 110.192955),(2 127.72025),(3 136.41258),(4 143.1609),(5 149.83807),(6 153.04839),(7 156.6128),(8 160.55788),(9 161.39995),(10 166.33263),(11 166.38866),(12 170.71332),(13 170.14748),(14 168.60855),(15 167.07526),(16 168.14482),(17 170.46472),(18 169.42679),(19 171.76422),(20 172.76706),(21 174.7458),(22 175.32014),(23 176.02664),(24 174.34608),(25 176.89221),(26 179.25577),(27 176.23509),(28 178.02554),(29 175.6683),(30 176.84113),(31 177.93704),(32 178.07979),(33 178.81819),(34 183.09766),(35 183.53835),(36 184.0939),(37 184.00961),(38 183.64474),(39 181.30434),(40 185.88533),(41 186.09239),(42 188.21063),(43 186.87111),(44 186.98807),(45 182.17546),(46 182.60072),(47 181.13101),(48 181.15457),(49 181.38553),(50 178.7818),(51 177.38821),(52 178.66661),(53 179.82343),(54 178.25601),(55 176.45163),(56 173.98792),(57 176.28957),(58 176.6689),(59 176.78654),(60 177.24573),(61 176.71628),(62 175.77457),(63 174.79362),(64 177.28741),(65 177.41342),(66 177.84123),(67 178.47784),(68 180.34631),(69 178.51955),(70 179.26418),(71 176.95842),(72 176.67157),(73 174.38474),(74 173.23853),(75 171.71262),(76 173.1398),(77 172.07887),(78 172.09683),(79 171.79216),
(1 109.40069),(2 126.45087),(3 134.90463),(4 142.49245),(5 146.53682),(6 150.53679),(7 156.50458),(8 159.93971),(9 162.57983),(10 163.76205),(11 166.24919),(12 169.49582),(13 169.97586),(14 168.87883),(15 167.60513),(16 166.90344),(17 169.28305),(18 169.98125),(19 172.20053),(20 172.19362),(21 173.78732),(22 176.62831),(23 178.81134),(24 180.36613),(25 181.02963),(26 181.14703),(27 176.9384),(28 178.64339),(29 179.26816),(30 179.37825),(31 176.48003),(32 178.8772),(33 181.45166),(34 181.82042),(35 182.27779),(36 182.34653),(37 181.96587),(38 184.50882),(39 183.0873),(40 187.29022),(41 188.27733),(42 187.32295),(43 189.2873),(44 189.04103),(45 188.75734),(46 188.80267),(47 188.58711),(48 188.02489),(49 189.12859),(50 183.80487),(51 180.13197),(52 183.28539),(53 182.90762),(54 181.18845),(55 180.72513),(56 178.05498),(57 180.5277),(58 180.33383),(59 181.26569),(60 181.69948),(61 180.16403),(62 181.40248),(63 179.33304),(64 180.09328),(65 181.59319),(66 179.43436),(67 182.16006),(68 181.26573),(69 181.35187),(70 179.37288),(71 179.56686),(72 179.51134),(73 177.81416),(74 177.1041),(75 175.86024),(76 178.46396),(77 178.2134),(78 177.29503),(79 175.59073),
