1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,500.5,501.5,502.5,503.5,504.5,505.5,506.5,507.5,508.5,509.5,510.5,511.5,
(1 45177876),(2 111527510),(3 163123180),(4 191001620),(5 203979600),(6 211671500),(7 209891950),(8 198543490),(9 182309440),(10 174458830),(11 177501200),(12 187704510),(13 202521280),(14 217677060),(15 233077840),(16 249539500),(17 262729620),(18 265952210),(19 267340210),(20 267024720),(21 266006320),(22 266466940),(23 283186780),(24 293627400),(25 302816860),(26 316266000),(27 301625150),(28 300453470),(29 302221900),(30 317342240),(31 337316960),(32 348834050),(33 361385760),(34 362510180),(35 353539040),(36 349565820),(37 344791260),(38 348503040),(39 342031000),(40 335953150),(41 345663970),(42 354996860),(43 361731170),(44 369106940),(45 377994660),(46 384143200),(47 377523040),(48 369198340),(49 365701600),(50 374181280),(51 370502180),(52 369751800),(53 372529060),(54 381530140),(55 389625340),(56 401120540),(57 420672740),(58 419079070),(59 411350270),(60 403980260),(61 387630200),(62 376501600),(63 376166300),(64 379654660),(65 379175900),(66 390610200),(67 394205470),(68 393298700),(69 389154300),(70 381028580),(71 370856960),(72 364867700),(73 369521760),(74 375974900),(75 377191970),(76 365429120),(77 349462940),(78 345130080),(79 346904600),
(1 35.73307),(2 39.241894),(3 40.76999),(4 41.518482),(5 41.16926),(6 40.974194),(7 41.172596),(8 41.77209),(9 41.754356),(10 41.922504),(11 42.626312),(12 42.68889),(13 42.43174),(14 42.672867),(15 42.979305),(16 43.9621),(17 44.166435),(18 43.941265),(19 45.00767),(20 45.188786),(21 44.78496),(22 45.04107),(23 46.46862),(24 46.874626),(25 47.149113),(26 47.675694),(27 47.54053),(28 47.32382),(29 46.43573),(30 45.584602),(31 46.00461),(32 46.128),(33 46.715893),(34 46.17842),(35 45.75625),(36 46.039238),(37 45.887135),(38 45.97688),(39 44.682972),(40 44.531395),(41 44.65435),(42 44.41114),(43 43.668716),(44 43.460255),(45 42.975945),(46 42.81558),(47 42.231277),(48 41.988068),(49 42.451298),(50 42.204414),(51 42.51053),(52 42.33641),(53 42.402203),(54 42.303524),(55 42.180534),(56 42.573112),(57 42.244026),(58 41.940464),(59 42.41279),(60 42.58042),(61 41.924118),(62 41.92703),(63 42.1581),(64 42.32286),(65 41.60947),(66 42.655518),(67 42.361507),(68 41.939056),(69 41.326347),(70 41.458244),(71 41.715385),(72 41.765793),(73 41.58232),(74 41.579597),(75 41.58993),(76 42.097717),(77 42.47586),(78 42.07887),(79 42.146767),
(1 34.920143),(2 39.04735),(3 40.36669),(4 41.235203),(5 40.881145),(6 40.710793),(7 40.58615),(8 41.408924),(9 41.43674),(10 41.841568),(11 42.25901),(12 42.36406),(13 42.249607),(14 42.640503),(15 43.3768),(16 43.844986),(17 44.02196),(18 43.82768),(19 44.83419),(20 45.29033),(21 44.23849),(22 44.092087),(23 45.83036),(24 46.29967),(25 46.871094),(26 47.213852),(27 46.77523),(28 47.203693),(29 46.14271),(30 45.428143),(31 45.90673),(32 46.14417),(33 46.712425),(34 46.74383),(35 45.623497),(36 46.156757),(37 45.954926),(38 45.5123),(39 44.912716),(40 44.046955),(41 44.14369),(42 43.495384),(43 43.42889),(44 43.3348),(45 42.46057),(46 42.120667),(47 42.3901),(48 41.948074),(49 41.82207),(50 41.927197),(51 42.011913),(52 41.791092),(53 42.31162),(54 41.604424),(55 41.426064),(56 40.883415),(57 41.76843),(58 41.62726),(59 42.060287),(60 42.035698),(61 41.30414),(62 41.6001),(63 41.560562),(64 41.529762),(65 41.560143),(66 41.682484),(67 41.50786),(68 41.419006),(69 41.316223),(70 40.78413),(71 41.332146),(72 40.98119),(73 40.835896),(74 40.72573),(75 41.306297),(76 41.98364),(77 42.350002),(78 41.849125),(79 42.028866),
(1 35.053165),(2 38.294937),(3 40.070633),(4 40.91456),(5 40.363407),(6 40.43481),(7 40.058834),(8 40.424908),(9 41.150883),(10 41.07924),(11 41.529167),(12 41.01076),(13 41.92629),(14 41.972206),(15 42.685802),(16 43.06736),(17 43.476757),(18 43.532627),(19 44.43835),(20 45.01542),(21 43.800655),(22 44.80028),(23 46.295277),(24 47.1826),(25 47.35699),(26 47.665627),(27 47.69982),(28 47.011772),(29 45.90727),(30 46.000557),(31 46.861534),(32 46.973526),(33 46.886494),(34 45.91992),(35 45.425827),(36 46.314884),(37 46.174995),(38 45.67377),(39 44.75122),(40 44.45165),(41 43.96422),(42 43.458977),(43 43.037815),(44 42.3965),(45 42.027912),(46 42.65585),(47 42.345463),(48 41.668335),(49 41.411484),(50 41.148716),(51 41.176384),(52 41.420746),(53 41.890305),(54 42.132732),(55 40.971493),(56 40.803555),(57 41.061405),(58 41.381077),(59 41.566875),(60 42.319595),(61 41.51435),(62 41.42884),(63 41.35216),(64 41.384144),(65 40.861824),(66 42.147476),(67 41.542385),(68 42.03621),(69 41.45472),(70 41.83628),(71 41.756386),(72 40.92383),(73 40.956863),(74 41.169777),(75 41.353645),(76 42.054035),(77 42.346973),(78 42.063637),(79 41.792713),
(1 34.44209),(2 37.242523),(3 39.207413),(4 39.87079),(5 40.00242),(6 39.99465),(7 39.73505),(8 40.087482),(9 40.4159),(10 40.733215),(11 41.202545),(12 41.39343),(13 41.328327),(14 41.762432),(15 42.162693),(16 42.06553),(17 43.307076),(18 43.263573),(19 43.90377),(20 44.69655),(21 43.711346),(22 43.809845),(23 45.529045),(24 45.80358),(25 46.66734),(26 47.176502),(27 46.692734),(28 46.834877),(29 46.158005),(30 46.38293),(31 47.19087),(32 46.52199),(33 46.947582),(34 46.083336),(35 45.97004),(36 46.39586),(37 45.657993),(38 45.72893),(39 44.647377),(40 43.86774),(41 43.667572),(42 44.08762),(43 42.882103),(44 42.84806),(45 42.256874),(46 41.7903),(47 41.665054),(48 41.472378),(49 41.23579),(50 40.993965),(51 41.0872),(52 41.522785),(53 41.218353),(54 41.74362),(55 41.472824),(56 41.40989),(57 41.180008),(58 41.33704),(59 41.086052),(60 42.03901),(61 41.9554),(62 41.49721),(63 41.70152),(64 41.90321),(65 41.364784),(66 42.036213),(67 41.7599),(68 41.370148),(69 41.341217),(70 40.866425),(71 41.356705),(72 41.22675),(73 41.462208),(74 41.6341),(75 41.134167),(76 42.206654),(77 42.90312),(78 42.64898),(79 42.30749),
(1 32.035053),(2 35.10108),(3 36.912582),(4 37.80953),(5 37.72848),(6 37.721558),(7 38.13521),(8 37.944218),(9 38.21098),(10 38.69022),(11 38.626785),(12 39.95256),(13 39.62244),(14 39.214825),(15 39.82335),(16 39.982906),(17 40.638046),(18 40.861305),(19 41.0885),(20 40.910793),(21 40.624413),(22 40.86167),(23 42.030937),(24 42.513683),(25 43.416504),(26 44.038265),(27 43.535713),(28 43.11847),(29 42.925274),(30 43.278366),(31 43.136444),(32 42.71237),(33 43.065937),(34 42.936554),(35 42.49752),(36 42.854755),(37 43.041485),(38 42.757687),(39 42.124466),(40 41.582634),(41 41.32938),(42 41.28618),(43 40.902744),(44 40.691406),(45 39.452362),(46 39.647026),(47 39.72123),(48 39.35801),(49 39.548943),(50 39.91344),(51 39.380596),(52 39.51901),(53 39.505318),(54 39.281532),(55 39.46253),(56 38.916924),(57 40.142223),(58 39.39845),(59 39.44082),(60 39.64764),(61 39.728985),(62 39.85548),(63 40.25356),(64 39.933643),(65 39.4709),(66 40.45812),(67 39.481976),(68 39.412476),(69 38.929718),(70 38.56946),(71 39.008007),(72 38.900467),(73 38.443428),(74 38.590122),(75 38.87253),(76 39.338173),(77 39.60505),(78 39.521492),(79 40.161247),
(1 32.831398),(2 35.16167),(3 36.960594),(4 37.32933),(5 37.680252),(6 37.616814),(7 37.118053),(8 37.579624),(9 38.155605),(10 38.18148),(11 38.56961),(12 38.85136),(13 38.913036),(14 38.944843),(15 39.630653),(16 39.879696),(17 40.42387),(18 40.804974),(19 40.886196),(20 41.184937),(21 40.648376),(22 40.699024),(23 42.590412),(24 42.69158),(25 43.72884),(26 44.11095),(27 44.052773),(28 42.760384),(29 42.653183),(30 42.628323),(31 42.81752),(32 42.72601),(33 43.090492),(34 43.090324),(35 42.210766),(36 42.573006),(37 42.416523),(38 42.253033),(39 42.06193),(40 40.74492),(41 41.008484),(42 41.00133),(43 40.430714),(44 40.452652),(45 39.766678),(46 39.644207),(47 39.889206),(48 39.443207),(49 39.664867),(50 39.41933),(51 39.27715),(52 39.244873),(53 39.995888),(54 39.63322),(55 39.316696),(56 39.335175),(57 39.386208),(58 39.614513),(59 39.319687),(60 39.451355),(61 39.315918),(62 39.262516),(63 38.969406),(64 39.516014),(65 39.29422),(66 39.098717),(67 39.273205),(68 39.176994),(69 38.311954),(70 38.89724),(71 38.541),(72 38.50038),(73 38.756798),(74 38.524315),(75 38.926285),(76 38.943558),(77 38.896282),(78 39.08514),(79 39.793217),
(1 33.055027),(2 37.22988),(3 38.18208),(4 38.551746),(5 38.99827),(6 38.34207),(7 38.16187),(8 38.77289),(9 38.68329),(10 39.366554),(11 39.97055),(12 40.896294),(13 39.914368),(14 40.49109),(15 41.41457),(16 41.624874),(17 41.857292),(18 42.1487),(19 43.035805),(20 42.959576),(21 42.190617),(22 42.53867),(23 43.64908),(24 44.218258),(25 45.07644),(26 45.715126),(27 45.12656),(28 44.55099),(29 43.72843),(30 43.97553),(31 43.96958),(32 44.550446),(33 44.655064),(34 44.02905),(35 43.683285),(36 44.193626),(37 43.89466),(38 43.463142),(39 42.35903),(40 42.243805),(41 41.90816),(42 41.623283),(43 41.433903),(44 41.331745),(45 40.391144),(46 39.998753),(47 40.08267),(48 40.52154),(49 39.95252),(50 39.99567),(51 39.791893),(52 40.049026),(53 40.15967),(54 40.06833),(55 40.007534),(56 39.668854),(57 39.811756),(58 39.9739),(59 40.12908),(60 39.991444),(61 40.15225),(62 40.268005),(63 40.042923),(64 40.12787),(65 39.65489),(66 39.73994),(67 39.94929),(68 39.35029),(69 39.72563),(70 39.202732),(71 39.65078),(72 39.429222),(73 39.115456),(74 39.50987),(75 39.20196),(76 39.864315),(77 40.381462),(78 40.13691),(79 40.453403),
(1 31.485058),(2 36.09556),(3 37.714443),(4 37.947357),(5 38.227093),(6 37.735313),(7 37.80012),(8 37.8422),(9 38.308723),(10 39.11017),(11 39.098785),(12 39.31581),(13 39.22531),(14 39.317318),(15 39.77415),(16 40.37858),(17 41.46165),(18 41.25712),(19 41.378265),(20 42.10182),(21 41.24127),(22 41.564316),(23 42.869488),(24 43.46581),(25 43.655148),(26 44.523746),(27 44.236694),(28 43.945213),(29 43.155098),(30 42.864746),(31 43.23663),(32 43.998325),(33 43.762787),(34 42.896168),(35 42.732708),(36 42.95175),(37 42.865444),(38 42.212196),(39 42.176964),(40 41.685856),(41 41.701973),(42 40.952454),(43 40.748528),(44 40.301075),(45 40.157284),(46 39.842716),(47 39.572205),(48 38.994244),(49 38.870934),(50 39.057278),(51 38.87929),(52 39.214977),(53 39.7595),(54 39.700718),(55 39.4606),(56 39.156258),(57 39.00899),(58 38.556747),(59 39.27001),(60 39.750507),(61 39.110733),(62 38.71305),(63 39.100746),(64 38.99513),(65 38.877594),(66 39.588757),(67 39.5739),(68 39.033413),(69 38.245525),(70 38.814808),(71 38.957317),(72 38.54372),(73 38.393066),(74 38.625),(75 38.776943),(76 39.242783),(77 39.746635),(78 39.369946),(79 39.869007),
(1 31.599354),(2 35.23532),(3 36.78978),(4 37.387764),(5 37.462902),(6 36.919415),(7 37.01549),(8 36.84304),(9 37.682205),(10 38.21994),(11 38.188877),(12 38.304684),(13 38.032204),(14 38.252388),(15 38.86964),(16 39.553062),(17 40.025322),(18 39.592953),(19 40.3443),(20 41.12283),(21 40.041924),(22 40.456448),(23 41.7972),(24 42.745907),(25 43.311142),(26 43.329643),(27 43.594025),(28 43.059635),(29 42.49603),(30 41.9043),(31 42.64606),(32 42.64563),(33 43.11626),(34 42.221626),(35 42.714413),(36 42.29296),(37 42.21583),(38 41.947765),(39 41.63457),(40 41.120903),(41 40.741505),(42 40.41664),(43 39.95537),(44 40.005253),(45 39.38682),(46 39.23604),(47 39.045914),(48 39.021587),(49 38.26622),(50 38.573647),(51 38.617477),(52 38.807186),(53 38.862995),(54 38.452522),(55 38.594753),(56 37.959515),(57 38.148705),(58 38.58135),(59 38.732613),(60 38.535774),(61 38.581116),(62 38.587345),(63 38.782173),(64 38.978466),(65 39.024384),(66 39.04113),(67 38.968422),(68 38.313522),(69 37.714718),(70 38.155594),(71 38.248672),(72 38.607998),(73 38.399963),(74 37.838306),(75 38.509525),(76 38.797523),(77 39.16312),(78 39.06242),(79 39.39815),
(1 29.87331),(2 34.171585),(3 35.633408),(4 36.154533),(5 35.904003),(6 35.582226),(7 35.910133),(8 36.515583),(9 37.263752),(10 35.996536),(11 36.79102),(12 37.040615),(13 37.01413),(14 37.148407),(15 37.340164),(16 38.057793),(17 38.854015),(18 38.588573),(19 38.802643),(20 39.721924),(21 39.06366),(22 39.41575),(23 40.62971),(24 41.043644),(25 41.784782),(26 41.92732),(27 41.72263),(28 41.625626),(29 41.103607),(30 40.598324),(31 41.13493),(32 41.487583),(33 41.26067),(34 41.165665),(35 40.78265),(36 40.55348),(37 40.77228),(38 41.11386),(39 40.30152),(40 39.49944),(41 39.717464),(42 39.25526),(43 38.87973),(44 38.586113),(45 38.001556),(46 38.311752),(47 37.866573),(48 37.72501),(49 37.576683),(50 37.25058),(51 37.21907),(52 37.341007),(53 37.388496),(54 37.994644),(55 37.517776),(56 36.91146),(57 37.07328),(58 37.60414),(59 38.167274),(60 37.839592),(61 37.43028),(62 37.536575),(63 37.329514),(64 37.350475),(65 37.929535),(66 38.052666),(67 37.949806),(68 36.48383),(69 37.262676),(70 36.60808),(71 37.232063),(72 36.80334),(73 36.688103),(74 37.00682),(75 37.28461),(76 37.88914),(77 38.46106),(78 38.080868),(79 38.094643),
(1 30.975155),(2 34.811142),(3 37.170017),(4 37.18597),(5 36.766632),(6 36.949654),(7 36.856133),(8 37.391544),(9 37.738647),(10 37.953773),(11 37.6153),(12 37.777557),(13 37.743988),(14 38.544476),(15 38.73576),(16 39.163696),(17 40.12663),(18 39.87141),(19 40.75482),(20 40.729305),(21 39.926678),(22 40.235504),(23 41.40242),(24 42.608322),(25 42.920036),(26 43.1699),(27 42.891735),(28 42.975815),(29 42.22256),(30 41.837486),(31 42.07642),(32 42.093678),(33 42.38709),(34 42.086327),(35 42.04162),(36 42.048763),(37 42.14484),(38 41.955597),(39 41.230576),(40 40.68532),(41 40.614635),(42 40.095287),(43 39.628357),(44 39.69066),(45 39.162083),(46 39.050514),(47 39.049297),(48 38.502865),(49 38.298294),(50 38.238728),(51 38.31985),(52 38.686165),(53 38.95594),(54 38.00233),(55 38.361732),(56 37.544548),(57 38.017372),(58 38.421597),(59 38.474712),(60 38.755386),(61 38.43355),(62 38.29621),(63 38.224625),(64 38.420246),(65 38.335274),(66 38.303665),(67 38.61861),(68 38.211773),(69 37.96909),(70 38.23189),(71 38.352264),(72 38.24959),(73 38.343616),(74 37.90707),(75 38.508034),(76 38.56403),(77 39.033787),(78 38.97369),(79 39.365276),
(1 31.013193),(2 34.58246),(3 35.77893),(4 36.89946),(5 36.69606),(6 36.784485),(7 35.94555),(8 36.52536),(9 37.1378),(10 36.689594),(11 37.16298),(12 37.82745),(13 37.04662),(14 37.361797),(15 38.41931),(16 38.30152),(17 38.881927),(18 38.991547),(19 39.67737),(20 40.170288),(21 39.447678),(22 39.8991),(23 40.685997),(24 41.34077),(25 41.548607),(26 42.069473),(27 41.923443),(28 42.62129),(29 41.26155),(30 40.68049),(31 40.86495),(32 41.53126),(33 41.81813),(34 41.191757),(35 40.897484),(36 41.576294),(37 41.56216),(38 40.92612),(39 40.2474),(40 39.324253),(41 39.67365),(42 39.35774),(43 39.241108),(44 38.844696),(45 38.462925),(46 38.132988),(47 37.82645),(48 37.86713),(49 37.519203),(50 37.62194),(51 37.66772),(52 37.51815),(53 37.55325),(54 37.8263),(55 37.124935),(56 37.83228),(57 37.598324),(58 37.716667),(59 37.45896),(60 37.32063),(61 37.44125),(62 37.566998),(63 37.63528),(64 37.852375),(65 37.588005),(66 37.84094),(67 37.805195),(68 37.491104),(69 37.33809),(70 36.876232),(71 37.6371),(72 37.537853),(73 37.155457),(74 37.570923),(75 37.692814),(76 37.17337),(77 38.4926),(78 37.96315),(79 37.92871),
(1 30.299917),(2 33.652344),(3 35.06261),(4 35.27273),(5 35.923096),(6 35.415524),(7 34.840622),(8 35.686962),(9 35.80079),(10 35.5479),(11 36.204346),(12 36.96933),(13 36.577656),(14 36.388985),(15 37.471375),(16 37.21485),(17 38.01654),(18 38.381733),(19 38.444748),(20 38.935295),(21 38.923557),(22 39.004574),(23 39.91366),(24 41.443817),(25 40.89362),(26 41.421738),(27 41.64676),(28 41.982037),(29 40.73331),(30 40.234203),(31 40.494614),(32 40.831318),(33 41.66087),(34 40.562943),(35 40.36035),(36 40.19594),(37 40.773205),(38 40.85615),(39 39.4614),(40 39.096527),(41 39.081947),(42 38.92255),(43 38.443993),(44 38.370705),(45 38.064922),(46 37.94901),(47 37.668606),(48 37.540188),(49 37.486908),(50 37.315575),(51 37.11941),(52 37.078026),(53 37.435246),(54 36.95142),(55 37.196274),(56 36.876984),(57 36.942078),(58 37.049618),(59 37.132168),(60 37.692276),(61 36.7112),(62 36.762917),(63 37.090908),(64 37.761227),(65 37.372917),(66 37.598904),(67 37.133118),(68 37.199516),(69 36.077408),(70 36.083004),(71 36.796803),(72 36.496086),(73 36.27964),(74 36.239502),(75 36.43819),(76 36.644466),(77 37.221786),(78 37.41293),(79 37.548084),
(1 30.165462),(2 33.343887),(3 35.504097),(4 36.01562),(5 36.032158),(6 35.81905),(7 35.181023),(8 35.593403),(9 36.36924),(10 36.26296),(11 36.895424),(12 37.14553),(13 36.5914),(14 36.84758),(15 37.372444),(16 37.48266),(17 37.93371),(18 38.042095),(19 39.467987),(20 39.605232),(21 38.368446),(22 38.896202),(23 40.341816),(24 40.85373),(25 41.58248),(26 41.921375),(27 41.39254),(28 41.29046),(29 40.279457),(30 40.305717),(31 40.804592),(32 41.334805),(33 41.341114),(34 40.335686),(35 40.502357),(36 40.65815),(37 40.877384),(38 40.860165),(39 40.265724),(40 39.225773),(41 39.231228),(42 38.846317),(43 38.229744),(44 38.07249),(45 38.043606),(46 38.313633),(47 37.657032),(48 37.841896),(49 37.3812),(50 37.97262),(51 37.628033),(52 37.788536),(53 37.55648),(54 37.47175),(55 37.50351),(56 37.436855),(57 37.646206),(58 37.055073),(59 36.981316),(60 37.078487),(61 36.99867),(62 37.385685),(63 37.163425),(64 37.371006),(65 37.15542),(66 37.4307),(67 37.773994),(68 37.541706),(69 36.272587),(70 36.75219),(71 36.994217),(72 36.67054),(73 36.37731),(74 36.90704),(75 37.274445),(76 37.09518),(77 37.57806),(78 37.39976),(79 37.402225),
(1 29.46592),(2 32.716755),(3 34.29591),(4 34.538406),(5 35.618786),(6 35.337322),(7 34.884872),(8 34.87823),(9 35.035522),(10 35.75002),(11 36.100376),(12 36.419518),(13 35.744896),(14 35.80105),(15 36.50005),(16 36.909374),(17 37.483696),(18 37.16713),(19 38.149025),(20 38.29725),(21 37.594875),(22 37.310192),(23 39.67761),(24 39.626305),(25 40.438934),(26 40.84389),(27 40.07659),(28 40.089195),(29 38.94324),(30 39.14602),(31 39.130634),(32 39.88773),(33 40.00863),(34 39.932674),(35 39.540337),(36 40.146282),(37 39.551643),(38 39.569008),(39 39.309322),(40 38.4547),(41 38.43632),(42 37.733864),(43 37.513317),(44 37.31596),(45 37.043987),(46 36.88679),(47 36.811527),(48 36.44769),(49 36.13957),(50 36.006298),(51 36.25875),(52 36.567165),(53 36.61169),(54 36.668957),(55 36.893085),(56 36.360622),(57 36.234085),(58 36.286797),(59 36.549892),(60 36.57712),(61 36.03331),(62 36.266674),(63 36.395294),(64 36.550068),(65 36.154297),(66 36.573322),(67 36.674824),(68 36.433025),(69 35.897545),(70 35.848408),(71 35.67205),(72 35.32151),(73 35.538193),(74 35.539684),(75 35.761513),(76 36.23383),(77 36.72843),(78 36.34977),(79 36.638638),
(1 29.748892),(2 33.354446),(3 34.666336),(4 35.899143),(5 36.215336),(6 35.778023),(7 35.321167),(8 35.926174),(9 36.123367),(10 36.580982),(11 36.704212),(12 37.18575),(13 37.20428),(14 37.13252),(15 37.44962),(16 37.617554),(17 38.435696),(18 38.315083),(19 38.61679),(20 39.581604),(21 38.947956),(22 38.897312),(23 40.936165),(24 41.054924),(25 41.469406),(26 41.92853),(27 41.361664),(28 41.111404),(29 40.711384),(30 40.07273),(31 39.684402),(32 40.208126),(33 40.59112),(34 40.513996),(35 40.29859),(36 40.592102),(37 40.10416),(38 40.00703),(39 39.56704),(40 38.871555),(41 39.304173),(42 38.707798),(43 38.55599),(44 37.890213),(45 37.888977),(46 37.78228),(47 37.53859),(48 37.792206),(49 37.34552),(50 37.074013),(51 36.985302),(52 36.75606),(53 36.995167),(54 37.179405),(55 37.24023),(56 37.321877),(57 36.93243),(58 37.317066),(59 36.63244),(60 37.070816),(61 36.90612),(62 36.857044),(63 36.856583),(64 36.814495),(65 36.190357),(66 36.777782),(67 37.48979),(68 36.91033),(69 36.844627),(70 36.557533),(71 36.66421),(72 36.59681),(73 36.22095),(74 36.361156),(75 36.41381),(76 36.78601),(77 37.655468),(78 37.554646),(79 37.757183),
(1 28.204973),(2 31.275324),(3 33.45864),(4 34.21043),(5 34.1575),(6 33.975586),(7 33.76196),(8 33.823357),(9 34.28671),(10 35.02289),(11 34.779236),(12 35.312424),(13 35.716583),(14 35.559513),(15 35.504826),(16 36.032166),(17 36.544586),(18 36.37298),(19 36.817326),(20 37.343918),(21 36.77161),(22 37.3809),(23 37.92378),(24 39.04665),(25 39.880962),(26 40.323547),(27 39.86085),(28 39.202972),(29 38.32293),(30 38.416626),(31 38.352375),(32 38.851574),(33 38.83068),(34 38.200394),(35 38.188087),(36 38.253944),(37 38.643734),(38 38.482037),(39 37.30663),(40 37.062748),(41 37.065445),(42 36.87062),(43 36.141537),(44 36.0678),(45 35.62957),(46 35.887398),(47 35.316826),(48 35.387077),(49 35.154522),(50 35.124493),(51 35.248756),(52 34.990967),(53 35.66186),(54 35.567883),(55 35.74011),(56 35.21773),(57 34.875378),(58 35.325382),(59 35.400375),(60 35.901978),(61 35.14766),(62 35.15474),(63 34.91683),(64 35.067783),(65 34.686092),(66 35.70962),(67 35.102455),(68 34.95691),(69 34.59917),(70 34.81627),(71 35.045856),(72 34.901535),(73 34.672443),(74 34.632767),(75 34.79805),(76 35.015217),(77 34.86467),(78 35.37112),(79 35.426086),
(1 27.687836),(2 31.192356),(3 32.65896),(4 33.716354),(5 33.76634),(6 33.408268),(7 33.285343),(8 33.727596),(9 33.661125),(10 34.093056),(11 34.307365),(12 34.71565),(13 34.82429),(14 34.41748),(15 35.030384),(16 35.452126),(17 36.042294),(18 35.906414),(19 36.865143),(20 36.507233),(21 35.891758),(22 36.26728),(23 37.36265),(24 38.637165),(25 39.22666),(26 39.30569),(27 38.836147),(28 38.53301),(29 37.909073),(30 38.108437),(31 37.721664),(32 38.125168),(33 38.4637),(34 37.816273),(35 38.02405),(36 37.64673),(37 38.360725),(38 37.56304),(39 37.216965),(40 36.647575),(41 36.54209),(42 36.43267),(43 35.940792),(44 35.763065),(45 35.059574),(46 35.21151),(47 35.012318),(48 34.66339),(49 34.487144),(50 34.334694),(51 34.510437),(52 34.55235),(53 34.680683),(54 34.82136),(55 34.415325),(56 33.578762),(57 34.642803),(58 34.351486),(59 34.60506),(60 35.231907),(61 35.258923),(62 34.883812),(63 34.796547),(64 34.540028),(65 34.662994),(66 35.412632),(67 35.172913),(68 34.406296),(69 34.756306),(70 34.612778),(71 34.62966),(72 34.402042),(73 34.229973),(74 34.160446),(75 34.670063),(76 34.52561),(77 34.912888),(78 34.904564),(79 35.20763),
