1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 420805.34),(2 1433481),(3 2935397.3),(4 4769583.5),(5 6951569.5),(6 9403123),(7 12019819),(8 14632881),(9 17268510),(10 19960576),(11 22653710),(12 25205066),(13 27553974),(14 29793850),(15 31766650),(16 33708468),(17 35458252),(18 37111628),(19 38463404),(20 39715332),(21 40796380),(22 41787024),(23 42596772),(24 43342990),(25 44046172),(26 44627676),(27 45364736),(28 46109516),(29 47127412),(30 49297804),(31 51061788),(32 52860880),(33 55320096),(34 57205972),(35 59111070),(36 62110308),(37 66123700),(38 70791464),(39 76143970),(40 81980580),(41 88493240),(42 95721090),(43 104167770),(44 113328100),(45 123472540),(46 134338000),(47 146081570),(48 158136820),(49 170852420),(50 182569920),(51 195077440),(52 207363580),(53 220438270),(54 233673600),(55 247750030),(56 262726140),(57 277888700),(58 293130900),(59 308309400),(60 323069340),(61 338661340),(62 352963970),(63 362245020),(64 368793950),(65 372919140),(66 374772960),(67 373862240),(68 372307550),(69 369794400),(70 364530270),(71 359186900),(72 351288960),(73 343694560),(74 334071140),(75 324518820),(76 313422530),(77 300970600),(78 288543520),(79 274788830),
(1 997.4233),(2 1073.7599),(3 1158.8387),(4 1248.7704),(5 1372.9431),(6 1303.4652),(7 1375.9895),(8 1400.1387),(9 1439.2164),(10 1455.6448),(11 1526.5367),(12 1551.1094),(13 1535.5807),(14 1506.4421),(15 1557.1914),(16 1571.028),(17 1575.0665),(18 1554.8365),(19 1588.2742),(20 1585.17),(21 1593.1757),(22 1601.5192),(23 1575.904),(24 1558.2777),(25 1613.4064),(26 1606.6031),(27 1600.0486),(28 1611.4901),(29 1628.394),(30 1616.5983),(31 1645.6914),(32 1665.3372),(33 1636.6239),(34 1655.812),(35 1725.6207),(36 1683.566),(37 1690.0472),(38 1735.4705),(39 1732.4805),(40 1726.241),(41 1747.0154),(42 1792.6315),(43 1754.382),(44 1768.6294),(45 1789.8079),(46 1777.3423),(47 1778.1962),(48 1778.344),(49 1775.1473),(50 1772.5029),(51 1788.8824),(52 1828.4735),(53 1790.2083),(54 1816.3369),(55 1819.7374),(56 1851.918),(57 1841.4008),(58 1882.1667),(59 1839.5302),(60 1897.2596),(61 1879.0814),(62 1867.2161),(63 1881.8805),(64 1828.9036),(65 1844.9003),(66 1869.7573),(67 1862.5131),(68 1853.407),(69 1866.1211),(70 1855.7515),(71 1847.1206),(72 1874.0884),(73 1858.9882),(74 1900.7032),(75 1870.7406),(76 1844.6356),(77 1867.0176),(78 1847.7157),(79 1858.6974),
(1 1004.6656),(2 1085.1323),(3 1157.4131),(4 1262.8461),(5 1342.5122),(6 1310.3738),(7 1360.5143),(8 1403.5784),(9 1429.2189),(10 1439.4447),(11 1472.4858),(12 1519.7518),(13 1489.7915),(14 1489.6183),(15 1535.764),(16 1544.1202),(17 1533.9827),(18 1517.1151),(19 1542.3944),(20 1550.0778),(21 1583.5836),(22 1584.7269),(23 1583.5518),(24 1558.9956),(25 1583.3527),(26 1588.7202),(27 1594.3615),(28 1605.5209),(29 1627.2161),(30 1611.2202),(31 1617.2703),(32 1645.6908),(33 1629.817),(34 1599.9779),(35 1713.213),(36 1668.6635),(37 1666.7339),(38 1736.2427),(39 1734.1062),(40 1709.2673),(41 1752.415),(42 1782.4739),(43 1782.5247),(44 1743.495),(45 1775.3477),(46 1774.0543),(47 1753.8735),(48 1784.0867),(49 1774.9628),(50 1781.528),(51 1768.2346),(52 1811.5216),(53 1789.4092),(54 1759.0751),(55 1775.4196),(56 1809.805),(57 1791.1487),(58 1843.9377),(59 1805.2383),(60 1852.7542),(61 1850.1749),(62 1822.2865),(63 1816.935),(64 1808.031),(65 1810.2142),(66 1791.823),(67 1809.0017),(68 1801.744),(69 1811.396),(70 1796.0868),(71 1792.2572),(72 1799.8362),(73 1799.8737),(74 1847.1864),(75 1811.773),(76 1828.0088),(77 1835.0057),(78 1839.0847),(79 1827.6707),
(1 987.1416),(2 1082.6783),(3 1122.3248),(4 1242.3744),(5 1312.7183),(6 1309.6548),(7 1347.2288),(8 1380.1194),(9 1419.1321),(10 1448.4404),(11 1449.3649),(12 1503.7083),(13 1489.8795),(14 1485.8004),(15 1503.1748),(16 1520.8937),(17 1507.6171),(18 1498.9738),(19 1525.7605),(20 1557.9633),(21 1568.1467),(22 1592.0414),(23 1604.8757),(24 1609.0537),(25 1584.9482),(26 1584.9246),(27 1606.8131),(28 1633.9775),(29 1628.8212),(30 1624.4496),(31 1618.1023),(32 1623.9067),(33 1644.2533),(34 1599.176),(35 1644.7617),(36 1646.1277),(37 1634.1404),(38 1682.1377),(39 1693.7246),(40 1658.6681),(41 1652.6804),(42 1719.6),(43 1712.4119),(44 1726.852),(45 1709.9349),(46 1740.8862),(47 1698.6354),(48 1704.893),(49 1720.7635),(50 1704.1926),(51 1711.5164),(52 1716.164),(53 1718.452),(54 1708.9596),(55 1723.7107),(56 1749.722),(57 1743.6819),(58 1769.2843),(59 1791.8489),(60 1769.48),(61 1793.9661),(62 1770.9463),(63 1780.331),(64 1797.208),(65 1770.1608),(66 1772.3289),(67 1795.1995),(68 1771.9042),(69 1809.454),(70 1768.9629),(71 1784.6763),(72 1785.2614),(73 1776.901),(74 1811.7014),(75 1813.4),(76 1793.4823),(77 1808.0892),(78 1804.7871),(79 1792.2708),
(1 971.6566),(2 1070.9727),(3 1082.6908),(4 1210.6589),(5 1269.4067),(6 1259.0076),(7 1327.2604),(8 1337.4702),(9 1368.1204),(10 1429.0275),(11 1424.7557),(12 1486.9812),(13 1484.5168),(14 1482.8176),(15 1494.5334),(16 1499.398),(17 1486.4174),(18 1468.6948),(19 1512.9058),(20 1517.4999),(21 1510.0729),(22 1532.9465),(23 1531.0594),(24 1549.8586),(25 1533.4366),(26 1532.8289),(27 1565.7747),(28 1597.5792),(29 1593.9135),(30 1607.804),(31 1607.0219),(32 1605.5964),(33 1611.0227),(34 1596.2953),(35 1608.9089),(36 1618.8375),(37 1614.9664),(38 1657.823),(39 1675.415),(40 1662.6768),(41 1632.6178),(42 1678.279),(43 1693.6051),(44 1707.4813),(45 1690.1547),(46 1722.4854),(47 1695.1012),(48 1695.3969),(49 1679.0986),(50 1685.804),(51 1679.7577),(52 1686.4305),(53 1708.0929),(54 1702.8872),(55 1714.6383),(56 1737.1058),(57 1728.0612),(58 1763.3232),(59 1780.9369),(60 1788.389),(61 1779.9421),(62 1777.7723),(63 1763.2434),(64 1773.8324),(65 1765.9535),(66 1761.6222),(67 1778.8765),(68 1763.9271),(69 1774.9202),(70 1762.3859),(71 1761.627),(72 1758.9531),(73 1755.2759),(74 1757.987),(75 1788.6943),(76 1775.2616),(77 1779.2341),(78 1756.9296),(79 1742.3894),
(1 932.12524),(2 1010.87604),(3 1053.1904),(4 1161.9618),(5 1219.5701),(6 1214.138),(7 1286.4165),(8 1314.982),(9 1348.118),(10 1389.8423),(11 1414.9879),(12 1428.8785),(13 1428.733),(14 1445.5677),(15 1459.5673),(16 1457.4719),(17 1458.2056),(18 1453.6028),(19 1483.7487),(20 1479.3774),(21 1487.203),(22 1508.5883),(23 1489.8087),(24 1544.5745),(25 1530.5833),(26 1523.9648),(27 1546.1971),(28 1554.2722),(29 1577.7037),(30 1572.9865),(31 1584.7057),(32 1571.4614),(33 1575.2554),(34 1610.9442),(35 1604.4637),(36 1659.6383),(37 1624.1808),(38 1665.9669),(39 1673.2808),(40 1680.3147),(41 1678.7599),(42 1689.6772),(43 1718.7151),(44 1735.3557),(45 1700.401),(46 1714.6042),(47 1724.3002),(48 1714.0851),(49 1729.1713),(50 1711.452),(51 1702.4591),(52 1717.0142),(53 1731.1235),(54 1722.7213),(55 1761.2623),(56 1759.5885),(57 1757.6487),(58 1773.8507),(59 1777.5822),(60 1796.3092),(61 1815.2264),(62 1791.9989),(63 1788.9269),(64 1765.6711),(65 1799.5193),(66 1780.0975),(67 1758.1229),(68 1753.4698),(69 1748.4901),(70 1750.1754),(71 1752.1653),(72 1766.375),(73 1770.4054),(74 1754.9474),(75 1791.7333),(76 1769.1349),(77 1818.2131),(78 1774.265),(79 1772.3337),
(1 897.76984),(2 951.6267),(3 1032.6792),(4 1125.8044),(5 1198.9692),(6 1176.1381),(7 1239.0292),(8 1264.9763),(9 1329.7053),(10 1328.9475),(11 1366.232),(12 1382.4362),(13 1379.7859),(14 1402.785),(15 1420.1587),(16 1420.4806),(17 1438.3649),(18 1439.6226),(19 1465.6731),(20 1451.7153),(21 1459.503),(22 1495.0065),(23 1481.4773),(24 1535.5292),(25 1507.017),(26 1515.8815),(27 1519.8428),(28 1552.1956),(29 1568.6543),(30 1573.7992),(31 1570.7612),(32 1568.6448),(33 1570.031),(34 1580.6615),(35 1600.4594),(36 1645.2257),(37 1613.3263),(38 1654.4229),(39 1670.8053),(40 1672.8296),(41 1682.9613),(42 1705.4309),(43 1708.8022),(44 1749.76),(45 1735.9635),(46 1716.7493),(47 1753.6439),(48 1726.3181),(49 1759.7899),(50 1763.2854),(51 1732.5275),(52 1738.6891),(53 1741.578),(54 1731.0498),(55 1771.9575),(56 1800.6973),(57 1762.8507),(58 1803.1459),(59 1794.6942),(60 1822.0675),(61 1823.0051),(62 1826.6819),(63 1813.4181),(64 1817.5277),(65 1840.3241),(66 1802.1554),(67 1804.6),(68 1805.9978),(69 1811.6267),(70 1802.6812),(71 1794.7256),(72 1820.6962),(73 1823.1616),(74 1823.9323),(75 1837.6168),(76 1805.7118),(77 1843.433),(78 1793.8579),(79 1816.7494),
(1 886.56726),(2 949.7133),(3 1036.0946),(4 1110.1792),(5 1180.7954),(6 1172.3983),(7 1215.7267),(8 1239.5151),(9 1290.1017),(10 1305.3906),(11 1327.3696),(12 1356.0454),(13 1356.9932),(14 1377.8766),(15 1396.6073),(16 1438.1599),(17 1429.6838),(18 1399.8344),(19 1414.5973),(20 1424.4448),(21 1431.1515),(22 1445.1812),(23 1427.0026),(24 1459.411),(25 1463.6517),(26 1486.8405),(27 1484.0883),(28 1492.4447),(29 1490.3263),(30 1536.2177),(31 1527.3845),(32 1534.527),(33 1534.2587),(34 1529.4868),(35 1572.0885),(36 1555.0518),(37 1575.0199),(38 1590.0198),(39 1628.744),(40 1624.6224),(41 1640.479),(42 1665.4021),(43 1669.9177),(44 1671.258),(45 1691.8999),(46 1659.9292),(47 1662.9999),(48 1670.2104),(49 1661.5675),(50 1683.2003),(51 1648.5781),(52 1695.7012),(53 1680.938),(54 1672.9742),(55 1687.5443),(56 1706.7288),(57 1692.3962),(58 1710.4497),(59 1698.5325),(60 1714.8763),(61 1711.5844),(62 1732.7771),(63 1708.2576),(64 1708.7896),(65 1701.5319),(66 1698.513),(67 1697.8966),(68 1704.4899),(69 1703.3646),(70 1681.4667),(71 1687.6531),(72 1714.5435),(73 1700.9261),(74 1710.043),(75 1727.3844),(76 1730.8136),(77 1740.5093),(78 1752.1887),(79 1766.5792),
(1 881.7241),(2 960.83514),(3 1026.1658),(4 1120.5409),(5 1166.6481),(6 1178.4772),(7 1199.2715),(8 1245.28),(9 1260.1163),(10 1289.6897),(11 1307.9393),(12 1324.1218),(13 1325.0941),(14 1365.1324),(15 1401.5353),(16 1414.4827),(17 1399.5513),(18 1382.6736),(19 1378.2491),(20 1415.2843),(21 1411.7114),(22 1429.4344),(23 1405.0897),(24 1432.2759),(25 1426.6936),(26 1451.2498),(27 1459.6462),(28 1466.0901),(29 1442.8093),(30 1485.245),(31 1476.5261),(32 1499.3776),(33 1498.6237),(34 1493.6606),(35 1500.5422),(36 1549.0989),(37 1520.8862),(38 1528.9883),(39 1598.7678),(40 1556.7632),(41 1547.9811),(42 1611.46),(43 1603.2861),(44 1619.0853),(45 1625.7649),(46 1641.2117),(47 1613.798),(48 1636.2183),(49 1650.1415),(50 1644.2322),(51 1616.3948),(52 1649.8345),(53 1637.5797),(54 1635.0424),(55 1644.2891),(56 1673.2313),(57 1661.1492),(58 1673.0807),(59 1674.3245),(60 1668.7963),(61 1672.9807),(62 1668.989),(63 1641.7338),(64 1657.8386),(65 1629.09),(66 1649.4686),(67 1649.3074),(68 1648.2842),(69 1640.218),(70 1626.093),(71 1635.2568),(72 1634.2986),(73 1629.8943),(74 1638.2179),(75 1646.1587),(76 1651.521),(77 1659.4768),(78 1680.7328),(79 1690.3138),
(1 868.2823),(2 951.8614),(3 983.4279),(4 1091.1522),(5 1130.5135),(6 1133.186),(7 1166.2993),(8 1211.7903),(9 1225.9135),(10 1241.8828),(11 1264.847),(12 1265.9526),(13 1285.9153),(14 1318.6742),(15 1343.4913),(16 1342.1522),(17 1331.5137),(18 1332.2544),(19 1331.6415),(20 1360.7692),(21 1348.4084),(22 1374.8951),(23 1367.2255),(24 1379.6787),(25 1409.3069),(26 1407.3945),(27 1429.7732),(28 1440.5005),(29 1425.3992),(30 1417.5186),(31 1428.3984),(32 1452.6273),(33 1452.297),(34 1466.9637),(35 1454.2563),(36 1512.5015),(37 1507.5657),(38 1503.2297),(39 1580.0684),(40 1570.1736),(41 1523.1265),(42 1566.7615),(43 1591.1852),(44 1571.628),(45 1605.7291),(46 1607.4431),(47 1592.2783),(48 1588.7281),(49 1604.9161),(50 1611.271),(51 1600.1896),(52 1628.6024),(53 1626.8546),(54 1622.6168),(55 1627.3738),(56 1650.9349),(57 1627.3086),(58 1658.71),(59 1655.6901),(60 1668.8594),(61 1659.9829),(62 1659.4069),(63 1663.866),(64 1671.1147),(65 1661.7672),(66 1663.8242),(67 1678.2625),(68 1663.291),(69 1657.2847),(70 1653.0079),(71 1673.1914),(72 1659.8505),(73 1668.4081),(74 1664.7225),(75 1684.8466),(76 1649.7827),(77 1675.0916),(78 1675.8795),(79 1669.8481),
(1 846.1749),(2 918.60516),(3 943.33545),(4 1062.0094),(5 1107.7825),(6 1102.5331),(7 1149.4739),(8 1195.6548),(9 1189.7185),(10 1192.8016),(11 1229.77),(12 1215.0509),(13 1248.6693),(14 1284.6465),(15 1297.7773),(16 1307.8307),(17 1311.8257),(18 1327.5923),(19 1304.7749),(20 1342.3094),(21 1343.7471),(22 1381.4794),(23 1351.902),(24 1376.787),(25 1393.3685),(26 1400.3689),(27 1420.318),(28 1430.3993),(29 1422.2004),(30 1422.8296),(31 1440.1946),(32 1467.2172),(33 1452.5178),(34 1446.2043),(35 1437.3654),(36 1469.0656),(37 1450.487),(38 1472.9866),(39 1516.805),(40 1541.9388),(41 1502.8853),(42 1523.6108),(43 1558.3022),(44 1540.8444),(45 1562.7715),(46 1593.6158),(47 1577.8722),(48 1558.8599),(49 1563.5792),(50 1557.9796),(51 1568.2773),(52 1572.184),(53 1579.3445),(54 1568.5095),(55 1592.8672),(56 1605.8787),(57 1595.4596),(58 1614.0062),(59 1609.3043),(60 1624.032),(61 1626.3853),(62 1621.3439),(63 1611.1681),(64 1604.3043),(65 1617.6827),(66 1605.7432),(67 1609.1563),(68 1604.9357),(69 1593.839),(70 1602.2526),(71 1603.323),(72 1611.9758),(73 1613.1603),(74 1611.3633),(75 1626.1364),(76 1588.8145),(77 1645.602),(78 1621.105),(79 1617.8551),
(1 809.22675),(2 887.2677),(3 927.5328),(4 1043.353),(5 1088.372),(6 1101.2046),(7 1139.9425),(8 1168.7501),(9 1178.6371),(10 1190.5153),(11 1223.6376),(12 1220.457),(13 1221.1848),(14 1262.5442),(15 1277.576),(16 1290.5583),(17 1284.5696),(18 1293.984),(19 1278.0349),(20 1292.2041),(21 1310.3875),(22 1348.1444),(23 1306.74),(24 1328.9729),(25 1340.0847),(26 1355.6582),(27 1335.6792),(28 1353.7422),(29 1352.6171),(30 1371.1125),(31 1374.1439),(32 1382.9275),(33 1367.0574),(34 1363.8516),(35 1359.1528),(36 1387.9045),(37 1390.5035),(38 1393.3629),(39 1432.9143),(40 1448.0038),(41 1446.8539),(42 1426.7826),(43 1462.2478),(44 1450.4661),(45 1432.9509),(46 1436.7076),(47 1463.9727),(48 1425.4296),(49 1433.1727),(50 1449.5477),(51 1459.7234),(52 1461.6599),(53 1476.0951),(54 1487.5243),(55 1481.4471),(56 1491.208),(57 1492.519),(58 1531.9225),(59 1521.865),(60 1530.885),(61 1526.3647),(62 1544.8644),(63 1516.9642),(64 1514.8738),(65 1516.6969),(66 1504.9353),(67 1499.3207),(68 1505.681),(69 1503.6384),(70 1514.861),(71 1501.6737),(72 1511.2471),(73 1506.4058),(74 1511.903),(75 1504.3062),(76 1494.5984),(77 1529.0974),(78 1506.3292),(79 1510.9171),
(1 785.5054),(2 846.61774),(3 905.1703),(4 1006.75323),(5 1032.4104),(6 1063.6855),(7 1110.1422),(8 1126.7605),(9 1152.0111),(10 1168.6567),(11 1204.0564),(12 1222.3368),(13 1218.2169),(14 1251.1525),(15 1272.1859),(16 1272.5083),(17 1241.9894),(18 1257.4749),(19 1245.022),(20 1258.8314),(21 1255.0397),(22 1305.4757),(23 1275.825),(24 1299.5968),(25 1308.2891),(26 1338.6915),(27 1301.0955),(28 1321.9413),(29 1327.4749),(30 1360.7336),(31 1360.2345),(32 1355.638),(33 1370.9747),(34 1375.961),(35 1401.0254),(36 1417.6523),(37 1439.3026),(38 1436.9568),(39 1471.602),(40 1493.3175),(41 1494.9109),(42 1482.1793),(43 1525.2264),(44 1515.8826),(45 1527.315),(46 1504.7135),(47 1530.997),(48 1523.5504),(49 1510.1134),(50 1535.1155),(51 1542.733),(52 1544.8589),(53 1543.5343),(54 1538.2693),(55 1530.6533),(56 1547.3871),(57 1556.5271),(58 1576.3606),(59 1587.3845),(60 1575.8804),(61 1585.6653),(62 1597.4213),(63 1554.4438),(64 1568.9808),(65 1559.6194),(66 1557.1672),(67 1528.424),(68 1546.6403),(69 1522.3652),(70 1534.8955),(71 1534.9763),(72 1522.0575),(73 1528.2434),(74 1525.973),(75 1529.2819),(76 1527.2118),(77 1542.7214),(78 1519.3285),(79 1525.6039),
(1 782.08594),(2 866.04626),(3 898.7787),(4 994.58813),(5 1035.4111),(6 1076.096),(7 1110.4296),(8 1136.6934),(9 1171.641),(10 1166.6366),(11 1204.0095),(12 1229.4446),(13 1238.0383),(14 1279.953),(15 1315.3206),(16 1298.7866),(17 1276.3488),(18 1295.2097),(19 1289.899),(20 1303.1261),(21 1315.2151),(22 1341.3118),(23 1331.2909),(24 1332.4592),(25 1330.1913),(26 1366.5294),(27 1344.756),(28 1368.8058),(29 1345.6378),(30 1381.2026),(31 1364.0627),(32 1340.219),(33 1361.6869),(34 1361.0753),(35 1378.7831),(36 1383.032),(37 1379.392),(38 1392.4117),(39 1421.5638),(40 1429.6427),(41 1438.2555),(42 1450.3666),(43 1450.8386),(44 1450.5049),(45 1484.6953),(46 1460.2506),(47 1459.8488),(48 1460.0859),(49 1457.5496),(50 1477.8981),(51 1481.8937),(52 1484.9554),(53 1486.3987),(54 1492.4943),(55 1487.6459),(56 1510.526),(57 1499.893),(58 1511.8955),(59 1515.0096),(60 1524.1426),(61 1534.4536),(62 1534.5227),(63 1521.3193),(64 1535.4823),(65 1517.0233),(66 1535.6567),(67 1509.8469),(68 1502.4576),(69 1495.5985),(70 1491.8864),(71 1517.2216),(72 1499.4733),(73 1494.729),(74 1513.0151),(75 1502.2461),(76 1509.7394),(77 1507.8485),(78 1519.6722),(79 1510.6364),
(1 778.5285),(2 861.61664),(3 887.19196),(4 989.9836),(5 1022.122),(6 1048.2798),(7 1086.2994),(8 1102.1934),(9 1130.1656),(10 1131.7113),(11 1143.8292),(12 1171.5706),(13 1178.6652),(14 1206.5181),(15 1242.7324),(16 1239.7876),(17 1234.9193),(18 1240.6653),(19 1235.5864),(20 1247.1276),(21 1263.4558),(22 1291.988),(23 1299.9102),(24 1293.8102),(25 1297.0017),(26 1315.9832),(27 1337.4069),(28 1343.7979),(29 1330.707),(30 1365.6979),(31 1360.6427),(32 1361.3463),(33 1344.3596),(34 1377.8673),(35 1362.9495),(36 1370.0173),(37 1414.935),(38 1377.5421),(39 1426.7288),(40 1448.5449),(41 1408.5199),(42 1448.3052),(43 1457.6326),(44 1435.1339),(45 1458.8585),(46 1471.3011),(47 1456.4266),(48 1463.8512),(49 1466.6941),(50 1475.9403),(51 1459.1425),(52 1481.0529),(53 1480.913),(54 1470.4824),(55 1486.7208),(56 1479.2427),(57 1477.2393),(58 1490.0908),(59 1508.5411),(60 1493.7596),(61 1501.4777),(62 1502.9403),(63 1509.8478),(64 1518.0297),(65 1498.3038),(66 1499.6245),(67 1498.5543),(68 1516.1215),(69 1493.9929),(70 1485.2478),(71 1520.2155),(72 1509.6019),(73 1502.4639),(74 1503.6509),(75 1502.3768),(76 1516.1549),(77 1512.8137),(78 1520.6897),(79 1491.7651),
(1 764.61725),(2 837.9479),(3 858.5916),(4 968.6903),(5 1016.9819),(6 1027.8806),(7 1080.0576),(8 1115.4893),(9 1117.6975),(10 1135.245),(11 1149.8824),(12 1192.0149),(13 1160.4366),(14 1199.1168),(15 1228.2051),(16 1233.2094),(17 1220.2091),(18 1213.3262),(19 1202.2156),(20 1234.3652),(21 1237.5013),(22 1271.4856),(23 1280.6598),(24 1285.1101),(25 1318.6829),(26 1335.7189),(27 1320.5618),(28 1327.0736),(29 1343.6686),(30 1346.3772),(31 1353.8813),(32 1359.5691),(33 1348.5248),(34 1380.9348),(35 1364.3278),(36 1386.7869),(37 1415.1876),(38 1443.7509),(39 1448.02),(40 1481.3447),(41 1479.4863),(42 1459.283),(43 1498.1085),(44 1470.4675),(45 1461.6554),(46 1489.7765),(47 1467.5253),(48 1469.7023),(49 1470.9774),(50 1493.8677),(51 1489.5951),(52 1494.6735),(53 1516.5028),(54 1491.1324),(55 1533.2557),(56 1523.447),(57 1525.3796),(58 1530.4258),(59 1536.2773),(60 1531.666),(61 1543.3976),(62 1516.4493),(63 1524.989),(64 1508.2285),(65 1495.6924),(66 1506.9362),(67 1495.6469),(68 1499.2184),(69 1498.6721),(70 1482.0304),(71 1494.6768),(72 1495.684),(73 1477.0419),(74 1502.7928),(75 1511.4083),(76 1506.633),(77 1517.7177),(78 1502.1602),(79 1503.444),
(1 736.7438),(2 813.968),(3 846.0457),(4 942.1577),(5 977.42316),(6 988.64075),(7 1029.8971),(8 1070.5284),(9 1078.1031),(10 1078.1176),(11 1098.8407),(12 1122.6755),(13 1101.0302),(14 1144.805),(15 1174.1649),(16 1176.2363),(17 1150.6681),(18 1157.1249),(19 1158.3206),(20 1162.1284),(21 1175.1012),(22 1193.3488),(23 1215.4203),(24 1213.6643),(25 1244.3735),(26 1263.2725),(27 1257.1619),(28 1257.5099),(29 1273.0372),(30 1276.1647),(31 1281.6891),(32 1305.0172),(33 1294.9817),(34 1301.7535),(35 1288.2642),(36 1296.2872),(37 1314.3352),(38 1331.4329),(39 1334.5529),(40 1359.6893),(41 1380.575),(42 1333.353),(43 1378.1984),(44 1378.2168),(45 1366.527),(46 1383.2238),(47 1369.7852),(48 1353.6013),(49 1375.154),(50 1373.7046),(51 1376.163),(52 1375.6755),(53 1390.4885),(54 1390.9924),(55 1399.4283),(56 1395.5583),(57 1403.5748),(58 1403.7272),(59 1395.7234),(60 1404.8285),(61 1403.6891),(62 1401.8995),(63 1409.7437),(64 1401.5991),(65 1411.9729),(66 1406.042),(67 1390.0875),(68 1394.5646),(69 1396.6903),(70 1392.618),(71 1407.3428),(72 1405.8076),(73 1389.6702),(74 1401.983),(75 1414.0454),(76 1403.4946),(77 1415.0519),(78 1396.3308),(79 1415.2104),
