1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 240154.88),(2 843499.2),(3 1807201.4),(4 3133311.3),(5 4828284.5),(6 6837523.5),(7 9176881),(8 11692921),(9 14324820),(10 17160056),(11 20094558),(12 23304374),(13 26798016),(14 30378970),(15 34208716),(16 38221084),(17 42519228),(18 46974652),(19 51480652),(20 56247680),(21 61338644),(22 66757700),(23 72346890),(24 78060490),(25 84158770),(26 90463400),(27 97177220),(28 103846856),(29 110639384),(30 117522750),(31 124648350),(32 132099976),(33 139405120),(34 146718060),(35 154131700),(36 161522900),(37 169041620),(38 176692050),(39 184402690),(40 191642900),(41 198405010),(42 204570180),(43 210976020),(44 217496560),(45 223575790),(46 229815220),(47 236220420),(48 242520530),(49 249053780),(50 255186740),(51 261113780),(52 266363760),(53 271003780),(54 275220740),(55 279177950),(56 283119000),(57 287159800),(58 291603780),(59 295425900),(60 299689500),(61 304770430),(62 310249280),(63 316686700),(64 323113300),(65 329295200),(66 335734400),(67 342989700),(68 350250900),(69 357385820),(70 364590240),(71 372402850),(72 380568930),(73 388796300),(74 397356830),(75 406345440),(76 415147800),(77 424426880),(78 434040200),(79 443838430),
(1 92.464836),(2 104.967545),(3 108.63133),(4 111.97219),(5 115.95854),(6 118.060616),(7 120.382095),(8 122.16927),(9 125.63253),(10 126.55719),(11 127.97653),(12 130.09537),(13 134.08127),(14 135.00766),(15 134.51454),(16 135.91933),(17 138.5529),(18 139.27524),(19 140.81711),(20 141.39941),(21 141.73706),(22 142.5325),(23 143.6752),(24 148.48361),(25 146.85344),(26 145.92393),(27 145.8641),(28 148.91504),(29 148.72713),(30 150.8145),(31 151.90045),(32 153.92155),(33 155.63559),(34 155.80801),(35 157.11809),(36 157.50867),(37 158.15329),(38 161.38712),(39 160.72562),(40 161.89838),(41 161.62732),(42 163.69737),(43 163.5052),(44 164.35944),(45 165.61774),(46 166.36441),(47 167.55641),(48 171.10619),(49 169.76785),(50 171.38243),(51 168.32082),(52 168.74593),(53 169.46455),(54 169.31242),(55 169.18327),(56 167.46596),(57 166.63132),(58 167.74617),(59 168.02649),(60 168.06842),(61 165.05394),(62 164.94421),(63 161.8045),(64 160.99776),(65 161.43137),(66 160.6401),(67 158.89482),(68 157.26425),(69 157.41638),(70 155.56451),(71 153.60693),(72 153.02733),(73 154.11983),(74 151.546),(75 149.29138),(76 146.97945),(77 147.38055),(78 146.55066),(79 145.09912),
(1 91.321945),(2 103.841606),(3 106.95738),(4 110.07559),(5 112.654),(6 115.8856),(7 118.62102),(8 121.29031),(9 124.2671),(10 125.89975),(11 126.962425),(12 128.47534),(13 131.17339),(14 131.08224),(15 130.98613),(16 133.92783),(17 137.20561),(18 138.9192),(19 140.17339),(20 140.17473),(21 141.3235),(22 140.71463),(23 140.56825),(24 143.25047),(25 143.34055),(26 145.09792),(27 144.03586),(28 146.84317),(29 149.22362),(30 149.31248),(31 151.49518),(32 151.61853),(33 153.57571),(34 154.2832),(35 156.15115),(36 157.25366),(37 156.6485),(38 157.73705),(39 155.93694),(40 158.29082),(41 158.11935),(42 156.11496),(43 158.57996),(44 159.24251),(45 160.75595),(46 160.29715),(47 163.19154),(48 162.34683),(49 162.65569),(50 164.84106),(51 162.46062),(52 161.11601),(53 162.85751),(54 161.08217),(55 160.93843),(56 159.75385),(57 159.97112),(58 159.81418),(59 158.56902),(60 157.89566),(61 158.42747),(62 156.90695),(63 155.47455),(64 154.77002),(65 154.35857),(66 153.24504),(67 152.3346),(68 151.64197),(69 150.16643),(70 148.63974),(71 146.46669),(72 148.3846),(73 146.06683),(74 143.94589),(75 142.21587),(76 141.64825),(77 140.25723),(78 140.98735),(79 138.8344),
(1 87.10481),(2 99.53561),(3 102.21371),(4 107.32387),(5 109.764694),(6 111.76274),(7 114.13283),(8 116.46431),(9 117.85066),(10 118.91452),(11 120.49258),(12 124.132706),(13 126.379456),(14 127.019905),(15 127.59025),(16 130.08458),(17 131.53343),(18 132.79768),(19 132.52898),(20 133.3724),(21 133.92174),(22 133.91554),(23 134.1078),(24 134.92345),(25 136.4712),(26 135.9781),(27 134.14354),(28 137.2544),(29 137.81343),(30 138.69229),(31 139.6197),(32 141.39227),(33 141.8485),(34 142.37747),(35 145.56366),(36 146.88026),(37 145.93842),(38 146.17781),(39 144.64023),(40 145.24442),(41 147.8243),(42 146.7757),(43 147.04308),(44 147.64154),(45 148.12943),(46 148.57707),(47 150.16025),(48 150.91429),(49 150.54826),(50 151.9753),(51 151.35408),(52 151.76826),(53 153.11185),(54 153.38521),(55 152.91313),(56 151.22362),(57 151.45485),(58 151.3552),(59 151.17294),(60 152.21904),(61 151.61942),(62 149.41847),(63 148.8436),(64 147.499),(65 146.73035),(66 145.96062),(67 147.31192),(68 145.67747),(69 145.02081),(70 144.34314),(71 142.89146),(72 141.7533),(73 141.7361),(74 140.2836),(75 137.14166),(76 136.9177),(77 137.37674),(78 137.07874),(79 135.42003),
(1 85.48449),(2 96.32383),(3 100.59814),(4 105.05876),(5 106.98992),(6 109.50185),(7 111.21956),(8 114.315704),(9 116.186455),(10 118.4122),(11 119.63492),(12 121.610344),(13 124.212715),(14 124.698975),(15 122.33306),(16 124.343544),(17 127.341156),(18 129.00354),(19 130.73732),(20 131.74597),(21 132.56946),(22 133.47379),(23 135.02573),(24 135.07977),(25 135.88243),(26 136.24704),(27 136.0376),(28 137.43932),(29 137.72882),(30 138.4797),(31 140.61937),(32 141.8432),(33 144.192),(34 145.26994),(35 146.62003),(36 148.84196),(37 148.28865),(38 149.31686),(39 148.62311),(40 150.39388),(41 150.99237),(42 151.54234),(43 153.32677),(44 155.18065),(45 153.70697),(46 153.29802),(47 156.4906),(48 157.91682),(49 156.26659),(50 158.78842),(51 157.05315),(52 157.77779),(53 158.5),(54 158.89435),(55 158.22964),(56 158.2821),(57 157.4358),(58 158.51099),(59 158.063),(60 155.6939),(61 154.398),(62 154.02708),(63 153.7504),(64 151.92079),(65 152.28842),(66 150.87964),(67 151.26476),(68 149.72565),(69 147.84969),(70 148.3439),(71 145.96942),(72 146.49963),(73 144.42027),(74 141.50618),(75 139.89908),(76 139.19232),(77 138.02536),(78 138.07018),(79 135.23439),
(1 87.129234),(2 97.335495),(3 101.73959),(4 105.20946),(5 109.300896),(6 108.98274),(7 112.69798),(8 113.85847),(9 115.20486),(10 117.59568),(11 119.97922),(12 121.16757),(13 123.18674),(14 125.93155),(15 124.93052),(16 126.16137),(17 129.47232),(18 131.2329),(19 130.84709),(20 132.90848),(21 132.964),(22 133.32565),(23 134.48799),(24 134.49574),(25 136.2733),(26 138.7768),(27 137.44702),(28 139.27121),(29 140.30426),(30 142.83775),(31 144.58456),(32 146.15396),(33 147.10909),(34 148.5467),(35 149.74483),(36 153.25621),(37 151.84581),(38 152.72653),(39 150.09262),(40 151.02136),(41 152.72221),(42 153.42116),(43 153.0783),(44 154.03372),(45 153.74806),(46 152.72122),(47 152.24405),(48 154.19426),(49 151.83723),(50 153.31068),(51 151.09247),(52 150.69939),(53 150.23747),(54 150.62064),(55 150.89641),(56 150.44643),(57 149.18074),(58 150.14607),(59 150.99155),(60 149.111),(61 148.63396),(62 149.11314),(63 146.61185),(64 145.62828),(65 146.43698),(66 145.4862),(67 144.03795),(68 142.27226),(69 141.17418),(70 142.30348),(71 140.30428),(72 139.97691),(73 139.10042),(74 139.56938),(75 136.28285),(76 134.44476),(77 134.53572),(78 132.5969),(79 131.77074),
(1 85.93329),(2 97.094666),(3 101.002594),(4 104.912315),(5 107.19092),(6 109.54802),(7 112.5598),(8 114.39152),(9 116.36742),(10 116.82319),(11 119.02685),(12 121.47853),(13 123.00142),(14 123.81022),(15 124.382355),(16 127.2678),(17 129.05931),(18 129.96388),(19 131.14021),(20 130.83449),(21 131.35332),(22 132.17636),(23 132.68637),(24 133.87051),(25 134.49284),(26 134.46596),(27 133.096),(28 134.62529),(29 137.54982),(30 137.24632),(31 138.16415),(32 138.62166),(33 140.05893),(34 141.13474),(35 141.56383),(36 144.70412),(37 143.35039),(38 144.53528),(39 143.23741),(40 143.74136),(41 144.42612),(42 144.56213),(43 145.86606),(44 145.55183),(45 144.64925),(46 144.41249),(47 146.41284),(48 146.92007),(49 146.43214),(50 147.38625),(51 148.05118),(52 148.26595),(53 149.71898),(54 148.75764),(55 148.76807),(56 146.95587),(57 145.58762),(58 147.77498),(59 146.55464),(60 146.22682),(61 145.69278),(62 145.00533),(63 144.08781),(64 143.76834),(65 143.20573),(66 142.91417),(67 142.38097),(68 141.44093),(69 140.73068),(70 140.97452),(71 141.0816),(72 141.23987),(73 141.06969),(74 139.99475),(75 136.79912),(76 136.51657),(77 135.78702),(78 135.58557),(79 135.049),
(1 83.66588),(2 94.9086),(3 98.82233),(4 101.56782),(5 104.66334),(6 106.36571),(7 106.47901),(8 110.84976),(9 112.974205),(10 114.55629),(11 116.5298),(12 118.70378),(13 119.55863),(14 121.657425),(15 121.02014),(16 123.34175),(17 125.345),(18 128.12569),(19 126.97242),(20 128.3834),(21 129.54088),(22 130.09363),(23 130.62971),(24 132.34123),(25 134.02689),(26 134.37666),(27 134.16983),(28 136.57037),(29 136.88026),(30 138.57858),(31 139.3866),(32 141.9538),(33 143.086),(34 143.3494),(35 144.87073),(36 145.21255),(37 144.55116),(38 145.75713),(39 145.09995),(40 144.50275),(41 143.87204),(42 144.15668),(43 144.88365),(44 144.98901),(45 145.07773),(46 145.06393),(47 144.78207),(48 146.57045),(49 147.11539),(50 148.25446),(51 147.31712),(52 147.20297),(53 148.17468),(54 150.25644),(55 149.0538),(56 149.2417),(57 149.03314),(58 149.14433),(59 147.78964),(60 147.00847),(61 146.73169),(62 146.50311),(63 145.50214),(64 145.16599),(65 145.62418),(66 145.32379),(67 144.38593),(68 144.00417),(69 142.58403),(70 141.78554),(71 141.09709),(72 141.00868),(73 139.24962),(74 139.86789),(75 135.37938),(76 135.93527),(77 135.20038),(78 133.28107),(79 132.04903),
(1 82.596375),(2 93.46453),(3 98.501564),(4 101.944824),(5 104.92693),(6 108.10079),(7 109.70918),(8 113.40503),(9 114.589874),(10 116.75954),(11 119.13317),(12 120.91952),(13 122.713936),(14 123.7187),(15 123.947266),(16 125.83789),(17 129.18196),(18 129.68733),(19 130.85349),(20 132.86562),(21 131.74863),(22 131.91737),(23 133.58913),(24 133.57756),(25 134.79025),(26 136.57033),(27 135.36389),(28 137.42888),(29 138.6459),(30 140.23956),(31 140.1579),(32 141.8031),(33 144.29834),(34 145.18257),(35 145.92079),(36 145.89464),(37 147.11816),(38 147.29143),(39 147.35072),(40 148.2903),(41 148.69437),(42 149.61998),(43 152.1381),(44 151.03253),(45 152.8487),(46 153.90082),(47 153.43733),(48 152.83331),(49 154.92177),(50 153.69102),(51 152.65305),(52 152.31206),(53 152.91689),(54 154.03175),(55 150.93968),(56 150.39508),(57 149.41965),(58 150.37466),(59 149.14433),(60 148.15092),(61 148.03851),(62 145.32388),(63 143.97304),(64 143.82584),(65 144.34483),(66 142.16316),(67 141.09673),(68 139.84824),(69 136.64372),(70 136.7369),(71 134.21104),(72 133.76701),(73 132.29662),(74 130.70695),(75 127.129906),(76 126.50151),(77 126.610214),(78 124.4986),(79 124.21577),
(1 82.94656),(2 92.67225),(3 97.84768),(4 102.60941),(5 105.698044),(6 106.95365),(7 107.62687),(8 110.06066),(9 112.863235),(10 114.90992),(11 116.7393),(12 117.90208),(13 119.94603),(14 120.28451),(15 120.036835),(16 121.28783),(17 123.19153),(18 124.02083),(19 123.83581),(20 124.98218),(21 125.49303),(22 124.51058),(23 125.90244),(24 127.52686),(25 127.58599),(26 128.71133),(27 126.63701),(28 128.15768),(29 129.62025),(30 131.25694),(31 131.48659),(32 131.64937),(33 135.17525),(34 135.53743),(35 135.462),(36 137.34576),(37 137.7126),(38 138.7615),(39 137.84988),(40 137.72488),(41 137.73962),(42 136.96994),(43 138.38225),(44 138.32706),(45 137.79993),(46 139.07619),(47 140.2808),(48 141.7868),(49 142.6516),(50 143.83777),(51 142.52495),(52 141.87816),(53 143.30879),(54 142.23224),(55 142.30605),(56 141.44888),(57 141.88057),(58 140.7951),(59 140.46164),(60 141.1081),(61 139.68054),(62 137.97865),(63 137.09874),(64 137.64629),(65 137.90028),(66 137.58026),(67 136.63622),(68 136.50159),(69 135.6885),(70 134.57552),(71 133.97775),(72 133.98253),(73 132.93466),(74 132.18277),(75 130.87701),(76 132.72636),(77 131.59921),(78 131.24493),(79 129.94373),
(1 82.98074),(2 93.47441),(3 98.231964),(4 102.21324),(5 103.99368),(6 108.744934),(7 108.75485),(8 111.375694),(9 114.446594),(10 115.57518),(11 116.85575),(12 118.35307),(13 121.20485),(14 121.2201),(15 121.85236),(16 124.94057),(17 124.51972),(18 126.8638),(19 126.495155),(20 127.50139),(21 127.86248),(22 128.13799),(23 128.33206),(24 130.97551),(25 131.82118),(26 132.54216),(27 131.9217),(28 134.02202),(29 134.5759),(30 136.90366),(31 136.68788),(32 138.9974),(33 141.48778),(34 142.11868),(35 142.4862),(36 144.08482),(37 143.89047),(38 144.79504),(39 144.37762),(40 145.94223),(41 146.49927),(42 146.97433),(43 148.78775),(44 148.02959),(45 148.54205),(46 148.83176),(47 149.47336),(48 149.70695),(49 150.99565),(50 151.67722),(51 149.78792),(52 148.45198),(53 148.89665),(54 149.94853),(55 148.84349),(56 148.43008),(57 149.2118),(58 148.37782),(59 147.61275),(60 146.7289),(61 147.70468),(62 146.29811),(63 144.51967),(64 144.25998),(65 144.81961),(66 144.8196),(67 142.19547),(68 140.59985),(69 140.33864),(70 139.32687),(71 138.77197),(72 137.59709),(73 137.64424),(74 137.13138),(75 135.6443),(76 134.72081),(77 133.95459),(78 131.16856),(79 131.09424),
(1 81.45777),(2 89.94236),(3 95.33312),(4 99.75093),(5 102.25163),(6 104.73875),(7 106.97672),(8 109.8864),(9 110.65785),(10 112.83889),(11 114.43176),(12 117.64769),(13 119.35948),(14 119.407875),(15 120.12236),(16 122.115295),(17 122.40059),(18 124.5409),(19 124.5102),(20 125.14563),(21 125.00801),(22 125.58822),(23 127.235634),(24 127.60353),(25 129.54984),(26 130.17126),(27 129.44772),(28 130.83072),(29 131.72069),(30 131.40263),(31 132.35434),(32 134.01219),(33 134.93484),(34 136.71437),(35 137.74757),(36 139.01108),(37 138.74413),(38 139.36996),(39 138.47821),(40 140.04996),(41 141.3773),(42 141.69577),(43 142.47711),(44 143.09909),(45 143.25557),(46 145.09346),(47 144.2829),(48 145.12703),(49 146.63388),(50 146.72997),(51 145.16507),(52 145.48657),(53 145.27121),(54 145.5659),(55 143.43307),(56 142.16434),(57 142.68867),(58 142.10602),(59 141.30754),(60 140.63565),(61 140.45537),(62 138.74016),(63 137.73041),(64 137.71637),(65 137.20068),(66 137.59431),(67 135.04558),(68 134.59848),(69 133.04282),(70 131.58815),(71 131.37611),(72 130.89343),(73 129.92467),(74 127.98745),(75 126.09739),(76 125.786354),(77 125.38017),(78 124.5841),(79 123.79078),
(1 78.86246),(2 89.03649),(3 92.68265),(4 95.548775),(5 99.11248),(6 100.57893),(7 102.68001),(8 104.93793),(9 107.465836),(10 108.59671),(11 109.04555),(12 112.53258),(13 113.83231),(14 114.46561),(15 114.13813),(16 116.52345),(17 118.47542),(18 119.75484),(19 120.55111),(20 123.04034),(21 123.30123),(22 121.83252),(23 122.89951),(24 124.63189),(25 123.9102),(26 124.94897),(27 125.1236),(28 125.69967),(29 125.84028),(30 127.07507),(31 126.71736),(32 127.79791),(33 131.03136),(34 130.34721),(35 131.03314),(36 132.08282),(37 131.89552),(38 131.03244),(39 129.94942),(40 131.00298),(41 130.58615),(42 129.6592),(43 132.18709),(44 132.43413),(45 132.48505),(46 132.72064),(47 132.457),(48 132.54156),(49 134.35007),(50 134.99442),(51 132.54375),(52 131.75612),(53 133.60374),(54 133.07848),(55 132.79852),(56 133.57272),(57 135.17477),(58 135.63696),(59 136.84677),(60 136.02118),(61 134.74803),(62 134.49387),(63 134.15521),(64 134.57263),(65 133.94034),(66 133.4226),(67 133.18555),(68 133.37569),(69 132.79681),(70 131.67497),(71 129.54767),(72 130.20753),(73 129.22382),(74 128.43137),(75 128.0169),(76 128.05759),(77 127.48751),(78 126.706085),(79 127.24094),
(1 78.60004),(2 87.853264),(3 91.02688),(4 94.86595),(5 98.15285),(6 100.5191),(7 102.56587),(8 104.72035),(9 106.8379),(10 109.72385),(11 111.47894),(12 112.77451),(13 116.376564),(14 116.95989),(15 116.269806),(16 117.919304),(17 120.44002),(18 123.03723),(19 122.089935),(20 124.29545),(21 122.80593),(22 123.51429),(23 123.86602),(24 126.71659),(25 127.65681),(26 127.535034),(27 125.86504),(28 126.81311),(29 127.446335),(30 129.8875),(31 129.1255),(32 130.93619),(33 132.18755),(34 133.48677),(35 133.76988),(36 135.76768),(37 136.56914),(38 136.52365),(39 135.42775),(40 137.2108),(41 137.34221),(42 139.44637),(43 138.13637),(44 140.01785),(45 138.95966),(46 140.16875),(47 142.01709),(48 142.27252),(49 142.17798),(50 144.54416),(51 142.67032),(52 142.95071),(53 143.80028),(54 145.40099),(55 143.35063),(56 143.47035),(57 142.93156),(58 144.12505),(59 142.8464),(60 142.28378),(61 141.01213),(62 141.88327),(63 140.41139),(64 139.66718),(65 137.69086),(66 137.81871),(67 137.40384),(68 135.79039),(69 135.26941),(70 134.90431),(71 135.13065),(72 134.71718),(73 134.10605),(74 132.95085),(75 131.49918),(76 130.25215),(77 128.10732),(78 127.644875),(79 127.55717),
(1 77.96463),(2 86.17015),(3 89.92493),(4 94.4904),(5 97.6045),(6 99.09081),(7 101.838684),(8 104.06213),(9 106.61248),(10 106.76559),(11 108.94452),(12 112.36216),(13 114.17383),(14 113.34073),(15 113.24996),(16 116.36412),(17 117.39402),(18 119.56716),(19 121.002464),(20 121.79561),(21 121.8821),(22 122.14348),(23 124.14643),(24 124.529045),(25 126.86119),(26 128.12932),(27 126.63122),(28 128.70694),(29 128.26256),(30 131.43002),(31 131.90475),(32 132.15869),(33 132.18944),(34 133.39336),(35 134.60007),(36 136.08272),(37 136.90971),(38 136.09247),(39 134.87306),(40 137.57098),(41 137.50058),(42 139.45412),(43 139.05122),(44 139.05917),(45 139.67033),(46 139.7037),(47 140.4743),(48 140.67842),(49 140.42273),(50 140.24269),(51 137.81566),(52 138.45499),(53 139.71257),(54 139.30379),(55 139.00699),(56 139.27289),(57 139.38625),(58 139.44167),(59 138.74567),(60 137.73134),(61 136.79324),(62 135.42654),(63 134.42287),(64 135.40564),(65 133.91977),(66 133.65878),(67 131.57512),(68 132.4109),(69 129.3666),(70 128.19112),(71 128.22034),(72 126.34743),(73 126.41919),(74 126.38232),(75 123.60865),(76 122.77853),(77 121.07763),(78 121.2423),(79 120.71762),
(1 79.23833),(2 88.79343),(3 92.9427),(4 96.28324),(5 99.29931),(6 101.21282),(7 103.95251),(8 105.81112),(9 109.3921),(10 110.56019),(11 112.05353),(12 114.42935),(13 117.54728),(14 118.116066),(15 118.43061),(16 120.65127),(17 121.18145),(18 122.41334),(19 122.77783),(20 124.3383),(21 124.25194),(22 123.19814),(23 124.20565),(24 126.704865),(25 126.236206),(26 126.15639),(27 125.40618),(28 125.3805),(29 125.32875),(30 128.25053),(31 128.40266),(32 128.31174),(33 131.7694),(34 132.42139),(35 130.9672),(36 132.99698),(37 133.95554),(38 132.39261),(39 130.98225),(40 131.33022),(41 132.07458),(42 132.05809),(43 132.28117),(44 132.75107),(45 133.2361),(46 134.72966),(47 135.3985),(48 135.2813),(49 137.1946),(50 139.97758),(51 137.5711),(52 137.42986),(53 137.04276),(54 138.32465),(55 137.98831),(56 138.09927),(57 137.77509),(58 137.47523),(59 137.13892),(60 138.01744),(61 137.1406),(62 136.09703),(63 134.8906),(64 133.96014),(65 134.08525),(66 132.90556),(67 131.34796),(68 131.61447),(69 130.85933),(70 130.08),(71 130.86783),(72 128.33665),(73 128.1086),(74 128.13924),(75 125.82894),(76 124.90871),(77 124.88356),(78 124.59683),(79 123.80327),
(1 76.121346),(2 85.27896),(3 88.184875),(4 91.6957),(5 94.36033),(6 96.09606),(7 98.656525),(8 99.873474),(9 102.49588),(10 103.11645),(11 103.48306),(12 106.33668),(13 107.578224),(14 108.7506),(15 109.43776),(16 111.691666),(17 112.33586),(18 114.9895),(19 115.55125),(20 117.060745),(21 117.24628),(22 115.74253),(23 116.47115),(24 118.19058),(25 119.212166),(26 120.719696),(27 119.83237),(28 121.26114),(29 121.38073),(30 123.336975),(31 123.781555),(32 125.06634),(33 127.42282),(34 129.01082),(35 129.10173),(36 129.98161),(37 131.26219),(38 130.37834),(39 128.94469),(40 130.22446),(41 131.69884),(42 130.83632),(43 132.61226),(44 133.46983),(45 133.10123),(46 134.14325),(47 134.63863),(48 134.16185),(49 135.7506),(50 136.24474),(51 135.34674),(52 135.90874),(53 135.27673),(54 136.9234),(55 135.18951),(56 135.36542),(57 134.92487),(58 135.401),(59 134.3498),(60 135.44489),(61 134.34987),(62 133.35841),(63 131.66312),(64 131.35895),(65 132.7973),(66 130.65147),(67 129.46605),(68 128.72339),(69 128.02898),(70 127.829735),(71 126.63212),(72 125.55344),(73 125.34222),(74 125.06263),(75 122.73036),(76 121.404495),(77 120.04298),(78 119.26854),(79 119.54176),
(1 75.0114),(2 84.67505),(3 88.09336),(4 91.647385),(5 93.685036),(6 95.88953),(7 98.24415),(8 99.658714),(9 102.22375),(10 104.441734),(11 105.80479),(12 108.34668),(13 109.21729),(14 109.366196),(15 109.101166),(16 111.04663),(17 113.36218),(18 114.40855),(19 116.321434),(20 117.142845),(21 118.534386),(22 118.15378),(23 119.764854),(24 120.69641),(25 122.3261),(26 123.50013),(27 122.93256),(28 124.93677),(29 126.204185),(30 126.653946),(31 127.26811),(32 128.83595),(33 129.2071),(34 131.40181),(35 131.81367),(36 133.22656),(37 133.62471),(38 131.2488),(39 131.60771),(40 131.87082),(41 133.32983),(42 131.2944),(43 131.34714),(44 132.30281),(45 134.0721),(46 133.13942),(47 132.7453),(48 133.93059),(49 134.61984),(50 133.5944),(51 132.876),(52 134.05019),(53 134.36635),(54 134.42178),(55 133.34406),(56 133.12628),(57 134.06613),(58 133.0782),(59 133.17876),(60 133.85551),(61 132.16492),(62 131.67133),(63 130.86906),(64 131.65233),(65 131.41904),(66 129.37727),(67 127.91939),(68 127.75609),(69 127.63442),(70 125.3396),(71 123.846924),(72 122.99844),(73 122.433914),(74 121.61184),(75 118.34156),(76 118.41587),(77 116.74817),(78 116.548294),(79 115.546036),
(1 74.59739),(2 84.06392),(3 88.42393),(4 91.12764),(5 93.48604),(6 95.607124),(7 99.27255),(8 100.97933),(9 103.09779),(10 103.51036),(11 104.83798),(12 106.73521),(13 109.05046),(14 109.670364),(15 110.90256),(16 113.01612),(17 114.62533),(18 116.34728),(19 116.78559),(20 116.42808),(21 116.976875),(22 116.77978),(23 116.71631),(24 118.19551),(25 118.11111),(26 119.40859),(27 117.80764),(28 118.744606),(29 119.52039),(30 121.395836),(31 121.156494),(32 122.2478),(33 123.13556),(34 124.54251),(35 125.11732),(36 125.83793),(37 125.95047),(38 126.74028),(39 124.857285),(40 125.80505),(41 124.86846),(42 126.02965),(43 125.25468),(44 125.419655),(45 126.82815),(46 126.14711),(47 127.288475),(48 127.02255),(49 126.63327),(50 128.1042),(51 126.95011),(52 126.819145),(53 126.91124),(54 126.798256),(55 127.02205),(56 127.11048),(57 128.01724),(58 127.83019),(59 127.601135),(60 126.86634),(61 126.160515),(62 126.13283),(63 124.41541),(64 124.6568),(65 123.69581),(66 123.775024),(67 123.77046),(68 123.180504),(69 123.35223),(70 123.23035),(71 122.163345),(72 122.28053),(73 120.74817),(74 120.26016),(75 119.3421),(76 119.868774),(77 119.461136),(78 118.61203),(79 119.09013),
